OBJECTID,HL_DATE,HL_TYPE,SHAPEAREA,SHAPELEN
958,2019/10/16 00:00:00+00,6,336.351628125,66.1393405832133
959,2022/04/05 00:00:00+00,1,27208.4732265625,881.137631093138
960,2022/04/05 00:00:00+00,1,18513.6919382812,580.139818953331
961,2022/04/05 00:00:00+00,1,6745.65841953125,363.740906359734
962,2022/04/05 00:00:00+00,4,578.977828125,113.185343393281
963,2022/04/05 00:00:00+00,4,8689.9054296875,529.795279885171
964,2000/03/31 00:00:00+00,1,14705.8351,470.110440641851
965,2000/03/31 00:00:00+00,1,4778.026875,281.44966977496
966,2000/03/31 00:00:00+00,1,1416.71910625,179.083695147061
967,2000/03/31 00:00:00+00,1,2832.50455,201.39208229339
968,2000/03/31 00:00:00+00,1,2506.72050859375,193.330621772985
969,2000/03/31 00:00:00+00,1,7131.0213828125,359.717542466143
970,2000/03/31 00:00:00+00,1,91699.1886570313,1666.82748799783
971,2000/03/31 00:00:00+00,1,5372.03519375,332.121975378863
972,2000/03/31 00:00:00+00,1,2235.07729375,183.76116168289
973,2000/03/31 00:00:00+00,1,3638.39305625,232.402523333119
974,2000/03/31 00:00:00+00,1,5475.76405625,311.667166967292
975,2000/03/31 00:00:00+00,1,5855.6079875,309.029959876002
976,2000/03/31 00:00:00+00,1,2973.61104921875,197.234556458593
977,2000/03/31 00:00:00+00,1,5706.94865,287.631247798511
978,2000/03/31 00:00:00+00,1,4230.6588484375,416.416866778686
979,2000/03/31 00:00:00+00,1,6104.33800625,364.595699919179
980,2000/03/31 00:00:00+00,1,2496.498525,188.866320573638
981,2000/03/31 00:00:00+00,1,5391.71148125,282.564343114802
982,2000/03/31 00:00:00+00,1,4565.1007875,255.053821601588
983,2000/03/31 00:00:00+00,1,13078.8115375,423.353923176315
984,2000/03/31 00:00:00+00,1,4871.12728125,251.544341926544
985,2000/03/31 00:00:00+00,1,32126.5355835938,752.233550992195
986,2000/03/31 00:00:00+00,1,7151.55363828125,373.134446752387
987,2000/03/31 00:00:00+00,1,183.46331875,49.5543044856401
988,2000/03/31 00:00:00+00,1,6518.9822125,330.26139009782
989,2000/03/31 00:00:00+00,1,3263.70483125,206.457371957523
990,2000/03/31 00:00:00+00,1,401.16136875,76.5457121040302
991,2000/03/31 00:00:00+00,1,439.71785,82.6439444176146
992,2000/03/31 00:00:00+00,1,30316.72815625,653.871475534623
993,2000/03/31 00:00:00+00,1,1154.18548828125,128.452148546373
994,2000/03/31 00:00:00+00,1,3576.31210703125,227.953031968533
995,2000/03/31 00:00:00+00,1,4100.792525,239.91502927859
996,2000/03/31 00:00:00+00,1,6894.899,633.273248697276
997,2000/03/31 00:00:00+00,1,3002.8890953125,203.587718202939
998,2000/03/31 00:00:00+00,1,1420.03659921875,136.546244898789
999,2000/03/31 00:00:00+00,1,781.84503125,104.402867189215
1000,2000/03/31 00:00:00+00,1,2896.97893125,196.12939611389
1001,2000/03/31 00:00:00+00,1,3806.5104125,225.466405611252
1002,2000/03/31 00:00:00+00,1,6483.33529375,309.858210656881
1003,2000/03/31 00:00:00+00,1,3200.82471171875,204.972648450776
1004,2000/03/31 00:00:00+00,1,1493.0091875,140.717147257647
1005,2000/03/31 00:00:00+00,1,6182.137825,292.515873535048
1006,2000/03/31 00:00:00+00,1,10268.9077625,459.563238308005
1007,2000/03/31 00:00:00+00,1,8273.4855,344.161577972361
1008,2000/03/31 00:00:00+00,1,902.9640546875,115.855327730019
1009,2000/03/31 00:00:00+00,1,3741.66722578125,223.801262162682
1010,2000/03/31 00:00:00+00,1,4787.9636125,274.537895004871
1011,2000/03/31 00:00:00+00,1,1667.15653125,160.930561135034
1012,2000/03/31 00:00:00+00,1,878.52550625,112.412078638158
1013,2000/03/31 00:00:00+00,1,4019.0590296875,254.49231586818
1014,2000/03/31 00:00:00+00,1,5654.94291875,308.976020455466
1015,2000/03/31 00:00:00+00,1,4418.0174203125,293.428271815923
1016,2000/03/31 00:00:00+00,1,1712.57359375,156.834340873372
1017,2000/03/31 00:00:00+00,1,1405.82070625,135.786780615913
1018,2000/03/31 00:00:00+00,1,1793.55863203125,161.876659477518
1019,2000/03/31 00:00:00+00,1,9052.32316875,339.550115502057
1020,2000/03/31 00:00:00+00,1,67723.7388398438,1065.45983623044
1021,2000/03/31 00:00:00+00,1,3849.49808125,226.107720706946
1022,2000/03/31 00:00:00+00,1,4640.411625,284.354320888169
1023,2000/03/31 00:00:00+00,1,3070.247971875,201.58434609938
1024,2000/03/31 00:00:00+00,1,3974.67670546875,276.363675743623
1025,2000/03/31 00:00:00+00,1,2212.32905390625,172.19335509163
1026,2022/04/05 00:00:00+00,1,2868.1386828125,196.441540923614
1027,2000/03/31 00:00:00+00,3,36054.4999328125,7291.82986832454
1028,2000/03/31 00:00:00+00,6,308.7420625,62.991912768989
1029,2000/03/31 00:00:00+00,6,1109.66896875,138.687447956989
1030,2009/04/04 00:00:00+00,1,2587.6090984375,184.800614694889
1031,2009/04/04 00:00:00+00,1,652.77437890625,101.088529651216
1032,2009/04/04 00:00:00+00,1,20621.9687007813,590.228650871392
1033,2009/04/04 00:00:00+00,1,229.966465625,84.719945339727
1034,2009/04/04 00:00:00+00,1,1073.3788375,214.854259913423
1035,2009/04/04 00:00:00+00,1,8899.4670296875,378.307183733618
1036,2009/04/04 00:00:00+00,1,234.62816796875,57.9869045025837
1037,2009/04/04 00:00:00+00,1,170.36350625,52.04534109893
1038,2009/04/04 00:00:00+00,1,961.60997890625,114.455586856977
1039,2009/04/04 00:00:00+00,1,9701.09102890625,367.722721514672
1040,2009/04/04 00:00:00+00,1,4916.0453546875,263.923745061226
1041,2009/04/04 00:00:00+00,1,7435.091403125,363.713939120198
1042,2009/04/04 00:00:00+00,6,341.05914375,71.8109077648003
1043,2012/04/06 00:00:00+00,1,27563.9028140625,689.729510711576
1044,2017/07/14 00:00:00+00,1,4978.489490625,273.834290014974
1045,2017/07/14 00:00:00+00,1,5115.3039671875,298.350969397981
1046,2017/07/14 00:00:00+00,1,5471.174309375,303.425974575322
1047,2017/07/14 00:00:00+00,1,1321.73142109375,147.17756636062
1048,2017/07/14 00:00:00+00,1,1912.08306171875,165.378150477986
1049,2017/07/14 00:00:00+00,1,754.01510859375,107.846080242271
1050,2017/07/14 00:00:00+00,1,2907.094003125,216.608467083206
1051,2017/07/14 00:00:00+00,1,11926.75953125,557.121396845046
1052,2017/07/14 00:00:00+00,1,6968.09421328125,326.9956836412
1053,2017/07/14 00:00:00+00,1,1826.95224609375,251.479781814025
1054,2017/07/14 00:00:00+00,1,9003.25361015625,371.565148586715
1055,2017/07/14 00:00:00+00,1,444.63926796875,76.2965514656712
1056,2017/07/14 00:00:00+00,1,2362.07534453125,179.500028167162
1057,2017/07/14 00:00:00+00,1,940.33628671875,137.18267348019
1058,2017/07/14 00:00:00+00,1,3598.31694296875,296.751499789303
1059,2019/10/16 00:00:00+00,1,14706.0486125,606.27855479132
1060,2019/10/16 00:00:00+00,1,1516.463184375,143.999673726138
1061,2019/10/16 00:00:00+00,1,4410.64446953125,252.236263408427
1062,2019/10/16 00:00:00+00,1,21925.8939578125,750.075133623991
1063,2019/10/16 00:00:00+00,1,11329.9926085938,411.97915422431
1064,2019/10/16 00:00:00+00,1,913.43024765625,110.017008913468
1065,2019/10/16 00:00:00+00,1,1605.4950625,158.389939734176
1066,2019/10/16 00:00:00+00,1,35123.6829304688,723.850717976703
1067,2022/04/05 00:00:00+00,1,19472.5047351563,617.195004021334
1068,2019/10/16 00:00:00+00,1,224125.856333594,2424.46500994252
1069,2022/04/05 00:00:00+00,1,19500.14004375,542.007368231317
1070,2019/10/16 00:00:00+00,1,2202.244153125,175.421834660142
1071,2019/10/16 00:00:00+00,1,4146.2325671875,252.64008909446
1072,2019/10/16 00:00:00+00,1,140233.809097656,2239.03230586386
1073,2019/10/16 00:00:00+00,1,7664.9348828125,315.836283402998
1074,2019/10/16 00:00:00+00,1,4487.57421484375,270.430851949238
1075,2019/10/16 00:00:00+00,1,41722.3408070313,859.904299173412
1076,2019/10/16 00:00:00+00,1,76.6709015625,33.8848486443325
1077,2019/10/16 00:00:00+00,1,3193.030128125,328.469737760389
1078,2019/10/16 00:00:00+00,1,16913.6133554688,563.803171082081
1079,2019/10/16 00:00:00+00,1,53679.304675,955.029480411529
1080,2019/10/16 00:00:00+00,1,15781.6874976563,468.841642333315
1081,2019/10/16 00:00:00+00,1,1789.6965578125,155.182590680001
1082,2019/10/16 00:00:00+00,1,3299.1364640625,249.034047408916
1083,2019/10/16 00:00:00+00,1,5919.60867265625,346.699854778808
1084,2019/10/16 00:00:00+00,1,45503.7903875,881.588449566226
1085,2019/10/16 00:00:00+00,1,11235.0081710937,478.806925852243
1086,2019/10/16 00:00:00+00,1,4962.64406015625,322.800192032646
1087,2019/10/16 00:00:00+00,1,5313.08481171875,357.634763747627
1088,2019/10/16 00:00:00+00,1,9197.2497609375,395.91922143253
1089,2019/10/16 00:00:00+00,1,12570.063334375,472.517237993259
1090,2019/10/16 00:00:00+00,1,1988.8657265625,190.237238659993
1091,2019/10/16 00:00:00+00,1,2898.8724546875,206.015385194476
1092,2022/04/05 00:00:00+00,1,10062.4370390625,451.0579468618
1093,2019/10/16 00:00:00+00,1,926.6033875,109.258409477715
1094,2019/10/16 00:00:00+00,1,6126.38331875,356.385447468643
1095,2019/10/16 00:00:00+00,1,191.63881328125,49.8626669915329
1096,2019/10/16 00:00:00+00,1,31060.65843125,695.241432341873
1097,2019/10/16 00:00:00+00,1,1101.5679,143.269908146094
1098,2022/04/05 00:00:00+00,1,1268.42085390625,142.775925982562
1099,2019/10/16 00:00:00+00,1,15817.3476085938,500.543220156463
1100,2019/10/16 00:00:00+00,1,1684.5854359375,154.020181680189
1101,2019/10/16 00:00:00+00,1,1729.54693671875,156.406824691089
1102,2019/10/16 00:00:00+00,1,27136.4242578125,641.360855937759
1103,2019/10/16 00:00:00+00,1,1655.35026328125,169.890968556948
1104,2019/10/16 00:00:00+00,1,5049.93207421875,269.632535904864
1105,2019/10/16 00:00:00+00,1,8372.613540625,403.086681259121
1106,2019/10/16 00:00:00+00,1,835.23971796875,115.585943414774
1107,2019/10/16 00:00:00+00,1,973.1167171875,122.643950197469
1108,2019/10/16 00:00:00+00,1,3143.5741828125,225.272294482766
1109,2019/10/16 00:00:00+00,1,4532.56410390625,262.444075303687
1110,2019/10/16 00:00:00+00,3,16949.5354125,3658.87336836975
1111,2019/10/16 00:00:00+00,3,4336.27254375,898.50742904277
1112,2019/10/16 00:00:00+00,3,10147.364209375,2177.18666286393
1113,2019/10/16 00:00:00+00,3,111080.770583594,20988.2263657272
1114,2019/10/16 00:00:00+00,4,1830.6969390625,194.973623960437
1115,2019/10/16 00:00:00+00,4,4042.048471875,245.861664266792
1116,2019/10/16 00:00:00+00,6,451.69524375,84.0578876422121
1117,2019/10/16 00:00:00+00,6,83.48931015625,32.7406541207102
1118,2019/10/16 00:00:00+00,6,87.13653828125,38.9080220651224
1119,2019/10/16 00:00:00+00,6,105.21129140625,48.5666454235552
1120,2022/04/05 00:00:00+00,1,18369.5088734375,684.034930856276
1121,2022/04/05 00:00:00+00,1,34854.3899429688,871.387019116349
1122,2022/04/05 00:00:00+00,1,8948.75956953125,557.993415548666
1123,2022/04/05 00:00:00+00,1,14490.71865,638.299416400097
1124,2022/04/05 00:00:00+00,1,7119.959246875,694.584447911722
1125,2022/04/05 00:00:00+00,1,4235.8312,335.503160388407
1126,2022/04/05 00:00:00+00,1,17221.303278125,628.637938779388
1127,2022/04/05 00:00:00+00,1,5615.14326953125,287.086651568598
1128,2022/04/05 00:00:00+00,1,19000.85105625,531.676371858586
1129,2022/04/05 00:00:00+00,1,4029.36874609375,247.410586211426
1130,2000/03/31 00:00:00+00,1,1327.6016125,148.102857232295
1131,2000/03/31 00:00:00+00,1,24714.31346875,1290.52166132669
1132,2000/03/31 00:00:00+00,1,52775.3544695313,1071.9181948532
1133,2000/03/31 00:00:00+00,1,72188.99915,1109.39837847042
1134,2000/03/31 00:00:00+00,1,4592.2626625,362.607442684414
1135,2022/04/05 00:00:00+00,1,6311.22741796875,539.840161757045
1136,2000/03/31 00:00:00+00,3,0.03196171875,2.30250424364258
1137,2000/03/31 00:00:00+00,4,21961.6354125,780.381589168339
1138,2000/03/31 00:00:00+00,4,60423.60413125,1503.42394826789
1139,2000/03/31 00:00:00+00,4,2057.9076703125,241.069324068396
1140,2000/03/31 00:00:00+00,4,40437.8058804688,810.071360996773
1141,2000/03/31 00:00:00+00,6,388.93625625,98.4811755815617
1142,2009/04/04 00:00:00+00,1,31848.75276875,702.892468958875
1143,2009/04/04 00:00:00+00,1,10317.6650851563,712.830060963015
1144,2009/04/04 00:00:00+00,1,7197.70323984375,420.527008016786
1145,2009/04/04 00:00:00+00,1,9215.57340859375,697.171632410948
1146,2022/04/05 00:00:00+00,1,21630.9520914063,738.823005964342
1147,2009/04/04 00:00:00+00,1,11605.3445945313,1281.63737786794
1148,2009/04/04 00:00:00+00,1,44038.2117546875,900.237858441932
1149,2022/04/05 00:00:00+00,1,4544.515340625,291.462394125766
1150,2022/04/05 00:00:00+00,1,27965.898425,1428.04377862413
1151,2009/04/04 00:00:00+00,1,5090.31252890625,301.154365439025
1152,2017/07/14 00:00:00+00,1,14387.0094078125,856.917355022176
1153,2017/07/14 00:00:00+00,1,14030.5639023438,529.376093208748
1154,2017/07/14 00:00:00+00,1,5451.725925,423.497937792018
1155,2022/04/05 00:00:00+00,1,418873.167490625,2690.14138304317
1156,2017/07/14 00:00:00+00,4,1649.57682265625,147.2418046246
1157,2017/07/14 00:00:00+00,4,23358.9826804688,684.976225985721
1158,2017/07/14 00:00:00+00,4,7512.884621875,649.239745461254
1159,2017/07/14 00:00:00+00,4,4402.51765078125,808.402735256449
1160,2022/04/05 00:00:00+00,4,504212.4039625,4874.10510031582
1161,2022/04/05 00:00:00+00,4,14944.3826539063,1245.21152435213
1162,2022/04/05 00:00:00+00,4,64282.2357523438,1603.09077817411
1163,2019/10/16 00:00:00+00,1,23652.9241703125,2170.84080115558
1164,2019/10/16 00:00:00+00,1,4730.82862734375,325.861286091485
1165,2019/10/16 00:00:00+00,1,7757.9403125,453.156515318025
1166,2019/10/16 00:00:00+00,1,19674.5243539063,608.566900980765
1167,2019/10/16 00:00:00+00,1,8034.098934375,359.334737488107
1168,2019/10/16 00:00:00+00,1,24846.679115625,798.822460888671
1169,2022/04/05 00:00:00+00,1,18304.2768023438,668.78998089729
1170,2019/10/16 00:00:00+00,1,124448.119827344,1639.5954122908
1171,2019/10/16 00:00:00+00,1,7122.5024828125,454.134418636123
1172,2019/10/16 00:00:00+00,1,9270.42970625,544.382785441935
1173,2019/10/16 00:00:00+00,1,252485.902251563,4087.84027337413
1174,2022/04/05 00:00:00+00,1,33310.89544375,751.278723801714
1175,2019/10/16 00:00:00+00,1,11169.2295328125,472.775786704114
1176,2022/04/05 00:00:00+00,1,297141.6541125,2849.10261234983
1177,2022/04/05 00:00:00+00,1,41598.158259375,798.242829407718
1178,2022/04/05 00:00:00+00,1,1680532.92663281,6242.11096348303
1179,2019/10/16 00:00:00+00,1,2299.4162796875,184.202239748221
1180,2022/04/05 00:00:00+00,1,328557.552074219,3518.99062073104
1181,2019/10/16 00:00:00+00,1,171066.724627344,2591.88926394697
1182,2022/04/05 00:00:00+00,1,165574.170966406,3561.65654886298
1183,2022/04/05 00:00:00+00,1,152281.786621875,2229.36049441048
1184,2019/10/16 00:00:00+00,1,20677.8756875,773.729064368212
1185,2019/10/16 00:00:00+00,1,944.0714109375,114.562282512535
1186,2022/04/05 00:00:00+00,1,45821.8060820313,1020.49954232349
1187,2022/04/05 00:00:00+00,1,61488.7531617187,1148.88204621765
1188,2022/04/05 00:00:00+00,1,7482.02447734375,594.427398939209
1189,2019/10/16 00:00:00+00,1,100833.554627344,1192.95082746366
1190,2019/10/16 00:00:00+00,1,67013.609125,1085.57128870374
1191,2019/10/16 00:00:00+00,1,7480.0812328125,441.683184184846
1192,2022/04/05 00:00:00+00,1,10613.2990625,822.886206264342
1193,2022/04/05 00:00:00+00,1,41413.6699140625,1240.59217259186
1194,2019/10/16 00:00:00+00,1,4796.5284484375,275.466788852126
1195,2019/10/16 00:00:00+00,1,17371.4562039063,530.38402683415
1196,2022/04/05 00:00:00+00,1,11153.1596710938,452.263117246675
1197,2022/04/05 00:00:00+00,1,2104.85190703125,167.387515132198
1198,2022/04/05 00:00:00+00,1,34454.478221875,723.179952293665
1199,2019/10/16 00:00:00+00,1,65413.8881734375,1193.4204052667
1200,2022/04/05 00:00:00+00,3,189537.146864063,3168.58998040773
1201,2022/04/05 00:00:00+00,3,26294.5863007813,1235.86328602042
1202,2022/04/05 00:00:00+00,3,122.86843203125,183.218432319008
1203,2022/04/05 00:00:00+00,3,33214.7642804687,2532.24603536728
1204,2022/04/05 00:00:00+00,4,191612.2595875,1877.15434532353
1205,2019/10/16 00:00:00+00,4,498674.231810156,4335.35508666003
1206,2022/04/05 00:00:00+00,4,70876.2366007813,2253.91945031355
1207,2022/04/05 00:00:00+00,4,7134844.22641016,32121.1138018154
1208,2022/04/05 00:00:00+00,4,1271038.87595703,6629.17404580373
1209,2019/10/16 00:00:00+00,4,1780.440846875,311.527539495031
1210,2019/10/16 00:00:00+00,4,53969.4423351563,1422.22844837994
1211,2022/04/05 00:00:00+00,4,185327.416476563,2308.58925321613
1212,2019/10/16 00:00:00+00,4,2068.648353125,231.17549109801
1213,2022/04/05 00:00:00+00,4,21011.7937398438,1883.05696575419
1214,2019/10/16 00:00:00+00,4,8684.83105390625,568.559632718485
1215,2019/10/16 00:00:00+00,4,28547.186290625,863.811891676654
1216,2022/04/05 00:00:00+00,4,11848.3822039063,749.896541387843
1217,2019/10/16 00:00:00+00,4,15590.4137234375,594.080111640031
1218,2019/10/16 00:00:00+00,4,5655.5444328125,303.466854315616
1219,2019/10/16 00:00:00+00,4,3023.687428125,220.082241627578
1220,2019/10/16 00:00:00+00,4,232881.976821875,3284.87407921016
1221,2019/10/16 00:00:00+00,4,67014.6138601563,1603.87552474801
1222,2019/10/16 00:00:00+00,4,17732.8724773438,802.561270637716
1223,2022/04/05 00:00:00+00,4,33244.601978125,1601.78957592155
1224,2022/04/05 00:00:00+00,4,391514.160289062,4316.75461374757
1225,2019/10/16 00:00:00+00,4,1608.95943828125,171.848928679224
1226,2022/04/05 00:00:00+00,4,18649.619871875,775.928373018229
1227,2019/10/16 00:00:00+00,4,38654.0351164063,1512.61609011642
1228,2019/10/16 00:00:00+00,4,2159.03537734375,250.207897483297
1229,2022/04/05 00:00:00+00,4,2320.05667734375,374.12333959005
1230,2019/10/16 00:00:00+00,4,12358.5175335937,971.599612674503
1231,2022/04/05 00:00:00+00,4,3931.9535859375,439.179224662198
1232,2019/10/16 00:00:00+00,4,19587.7738523438,549.933422548497
1233,2019/10/16 00:00:00+00,4,29869.4355210938,819.483487797267
1234,2019/10/16 00:00:00+00,4,299350.703153906,3996.14206987336
1235,2022/04/05 00:00:00+00,6,114793.153191406,1399.34252058179
1236,2019/10/16 00:00:00+00,6,14518.9547609375,589.788056569226
1237,2019/10/16 00:00:00+00,6,1112.95155234375,150.648229181232
1238,2019/10/16 00:00:00+00,6,43.8344859375,26.553997234796
1239,2019/10/16 00:00:00+00,6,112.3161484375,56.2856051216836
1240,2019/10/16 00:00:00+00,6,93.328953125,40.8163993559625
1241,2019/10/16 00:00:00+00,6,542.366175,158.485734568298
1242,2019/10/16 00:00:00+00,6,64.84365390625,48.7843037831629
1243,2019/10/16 00:00:00+00,6,526.466803125,87.5520201882652
1244,2019/10/16 00:00:00+00,3,30838.2671539063,2768.31672065867
1245,2022/04/05 00:00:00+00,1,258828.038159375,3575.03505572117
1246,2022/04/05 00:00:00+00,1,3212.35851171875,225.691553954081
1247,2022/04/05 00:00:00+00,1,500.19675,99.4048173773716
1248,2022/04/05 00:00:00+00,1,2480.64519375,288.978544513432
1249,2022/04/05 00:00:00+00,1,768.5283296875,109.353030374244
1250,2022/04/05 00:00:00+00,1,16894.4039367188,569.004289970475
1251,2022/04/05 00:00:00+00,1,59922.0365773438,1132.20113635536
1252,2022/04/05 00:00:00+00,4,18471.8121148438,810.997863158575
1253,2022/04/05 00:00:00+00,1,56760.3053945313,1519.59747793283
1254,2022/04/05 00:00:00+00,1,501309.192044531,6151.219359209
1255,2022/04/05 00:00:00+00,1,4362.21081875,343.088913310555
1256,2022/04/05 00:00:00+00,3,676299.386664844,9261.67905821871
1257,2022/04/05 00:00:00+00,4,13802.979134375,909.990347895843
1258,2022/04/05 00:00:00+00,4,3499.16678671875,292.588341029374
1259,2022/04/05 00:00:00+00,4,75197.6453820313,1416.4372471142
1260,2022/04/05 00:00:00+00,1,956099.249548438,5873.40322157833
1261,2022/04/05 00:00:00+00,4,23180.7470695313,594.810111962479
1262,2022/04/05 00:00:00+00,1,43696.0678382813,1005.12472507977
1263,2022/04/05 00:00:00+00,1,16942.884240625,1021.55273437918
1264,2022/04/05 00:00:00+00,1,10723.174390625,826.038427001866
1265,2022/04/05 00:00:00+00,4,31830.415615625,1058.21966720143
1266,2022/04/05 00:00:00+00,4,5732.96499921875,759.665478455146
1267,2022/04/05 00:00:00+00,4,3241.3802078125,269.404071610989
1268,2022/04/05 00:00:00+00,4,35570.0007835938,785.75603769529
1269,2022/04/05 00:00:00+00,4,53627.2748195313,1444.15824145039
1270,2022/04/05 00:00:00+00,4,71605.4323320313,1989.62379772251
1271,2022/04/05 00:00:00+00,4,2748.11626484375,334.735589525077
1272,2022/04/05 00:00:00+00,4,573.1336484375,126.931634281884
1273,2022/04/05 00:00:00+00,1,4366.7536234375,309.518557758426
1274,2022/04/05 00:00:00+00,4,18707.6381054688,1141.83081651562
1275,2022/04/05 00:00:00+00,4,25266.218925,799.618290604025
1276,2022/04/05 00:00:00+00,4,416165.219527344,3443.96346812909
1277,2022/04/05 00:00:00+00,4,71201.4703296875,1926.48160321363
1278,2022/04/05 00:00:00+00,4,61513.6990023437,1062.3869459213
1279,2000/03/31 00:00:00+00,1,8435.51384375,337.435954917496
1280,2000/03/31 00:00:00+00,1,9459.42841875,418.769623741472
1281,2022/04/05 00:00:00+00,1,12157.7114484375,406.582105193775
1282,2022/04/05 00:00:00+00,1,2943.650734375,202.524186349601
1283,2000/03/31 00:00:00+00,1,2173.73018125,167.663387683281
1284,2022/04/05 00:00:00+00,1,4159.40268671875,241.498668788911
1285,2000/03/31 00:00:00+00,1,1892.98738671875,169.62924017359
1286,2000/03/31 00:00:00+00,1,4667.35790546875,252.930564633538
1287,2000/03/31 00:00:00+00,1,3937.52671875,232.348961791409
1288,2000/03/31 00:00:00+00,1,22601.987075,648.702283913233
1289,2000/03/31 00:00:00+00,1,4551.57745078125,252.995461989285
