OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPE_Length,SHAPE_Area
13886,VA059,3,39C,2250349,2241.62030693471,-98388.5892201996
13887,VA059,3,25B,2250306,425.265556983082,-11774.4146008785
13888,VA059,3,39B,2250348,11221.5497946202,-1600511.4916004
13889,VA059,3,39B,2250348,2478.67138385525,-154158.612833613
13890,VA059,3,105C,2250557,12866.4967549884,1261332.57504994
13891,VA059,3,105C,2250557,2984.84009030082,-270966.746597997
13892,VA059,3,24D,2250304,1203.16672543516,-90392.3728217308
13893,VA059,3,81C,2250502,1183.30193195623,-65642.8924177403
13894,VA059,3,39D,2250350,7201.00430958311,-342872.832794159
13895,VA059,3,105C,2250557,2267.39716937275,-159049.102065903
13896,VA059,3,39C,2250349,5198.28943089584,-516325.841224382
13897,VA059,3,105C,2250557,1126.67498217187,-83585.7221687335
13898,VA059,3,25C,2250307,1312.87924605805,-78460.0176829735
13899,VA059,3,39C,2250349,13720.6892939025,-1238109.30263008
13900,VA059,3,39C,2250349,458.620466537206,-14157.3198376882
13901,VA059,3,105D,2250558,5693.49784593948,-460675.002956479
13902,VA059,3,85B,2250509,859.665966933962,-21042.0306277315
13903,VA059,3,39B,2250348,813.85009499582,-30727.3136581082
13904,VA059,3,39B,2250348,3530.85040030429,-243498.259812395
13905,VA059,3,93B,2250537,6094.40564121804,-404358.113811799
13906,VA059,3,39B,2250348,5216.19923732785,-567195.040527619
13907,VA059,3,105B,2250556,1911.78836898319,-178522.250652579
13908,VA059,3,39C,2250349,11266.6166010819,-1438071.42677266
13909,VA059,3,39D,2250350,4238.20447513104,-293886.57714326
13910,VA059,3,105C,2250557,3484.38497023912,-341412.01025497
13911,VA059,3,105C,2250557,3627.12066579243,-389032.943971975
13912,VA059,3,39B,2250348,7008.560295614,-704379.598554134
13913,VA059,3,105C,2250557,2882.12127338683,-177183.21807072
13914,VA059,3,97,2250542,10957.49206905,1433127.42847314
13915,VA059,3,78B,2250491,2779.78108694306,-180620.934946775
13916,VA059,3,39D,2250350,8999.25546381147,-712939.340146988
13917,VA059,3,78B,2250491,468.300183200317,-13450.1927626928
13918,VA059,3,39C,2250349,1153.85469468077,-77774.0116929744
13919,VA059,3,84B,2250507,3970.27638276891,-446650.937746109
13920,VA059,3,105B,2250556,1741.28464199716,-146050.769237983
13921,VA059,3,93B,2250537,2764.93280001081,-255225.728092634
13922,VA059,3,39B,2250348,997.078212291957,-35465.1763969271
13923,VA059,3,39B,2250348,6668.41011414291,-870178.783455923
13924,VA059,3,85B,2250509,470.344378401424,-13879.5568194653
13925,VA059,3,39C,2250349,11766.22462261,-1076640.14688352
13926,VA059,3,105C,2250557,3407.31160233214,-467382.442341275
13927,VA059,3,78B,2250491,2665.95883924369,-191582.922987601
13928,VA059,3,80D,2250499,539.835602038989,-15479.6294752974
13929,VA059,3,105C,2250557,8298.82653731152,-478137.854685018
13930,VA059,3,39D,2250350,1816.8275275542,-66366.5366789356
13931,VA059,3,39B,2250348,3566.96416921699,-408394.169347868
13932,VA059,3,12,2250268,1242.82114483576,-40604.5090585829
13933,VA059,3,39C,2250349,4700.32808376584,-616636.053897107
13934,VA059,3,25C,2250307,2928.45073683236,-298937.536326808
13935,VA059,3,39D,2250350,2262.73814054198,-186173.075626552
13936,VA059,3,103A,2250548,2970.81324992773,-156173.31670197
13937,VA059,3,105C,2250557,4962.87979430218,-438901.217437659
13938,VA059,3,105C,2250557,9960.68528076113,-1555483.17637026
13939,VA059,3,88D,2250520,9819.93700726263,-1025343.28872084
13940,VA059,3,85C,2250510,6160.60084885087,-360709.257523807
13941,VA059,3,39B,2250348,1603.61338268586,-102524.465045232
13942,VA059,3,105C,2250557,5880.16128484542,-531353.331790942
13943,VA059,3,W,2250944,2478.84297297007,-235967.774465266
13944,VA059,3,39B,2250348,23687.0722208855,-3742362.94291823
13945,VA059,3,39C,2250349,4438.34438708451,-788441.066883822
13946,VA059,3,106A,2250559,2022.83443856673,-114232.021938636
13947,VA059,3,12,2250268,449.702219827434,-9137.44626360311
13948,VA059,3,39B,2250348,5417.83808633249,-493504.49330488
13949,VA059,3,39C,2250349,7008.79593129979,-796468.401144965
13950,VA059,3,12,2250268,4161.82518852192,-209858.653396101
13951,VA059,3,78B,2250491,2216.07473453647,-126964.811411024
13952,VA059,3,39D,2250350,8597.57448902107,-709952.82047348
13953,VA059,3,75B,2250477,1167.63536195864,-56161.3391105844
13954,VA059,3,78B,2250491,3125.66470706759,-222439.758322581
13955,VA059,3,107B,2250560,1358.10194972281,-77462.3310823209
13956,VA059,3,105C,2250557,1799.17436392223,-147875.795236801
13957,VA059,3,21B,2250292,631.055999729505,-20039.0957811173
13958,VA059,3,105C,2250557,1771.47269060541,-203359.183679996
13959,VA059,3,W,2250944,328.085556256081,-5666.34489389486
13960,VA059,3,105B,2250556,3719.2434409879,-382149.776476245
13961,VA059,3,39C,2250349,5465.8720588574,-489649.770626741
13962,VA059,3,39B,2250348,11626.6811233422,-1190075.55557706
13963,VA059,3,39B,2250348,2484.37239900168,-187635.574506248
13964,VA059,3,107B,2250560,3382.4278896538,-265608.689472202
13965,VA059,3,80D,2250499,1443.60761347023,-55329.5417388543
13966,VA059,3,105C,2250557,2243.79636371043,-288283.345174703
13967,VA059,3,39C,2250349,1966.98620760727,-144509.854435065
13968,VA059,3,97,2250542,15348.0269206941,-3810319.34779499
13969,VA059,3,105B,2250556,1455.82822152598,-107940.058720168
13970,VA059,3,105B,2250556,3609.06882843798,-201607.529196873
13971,VA059,3,39C,2250349,2107.20953664943,-135043.316940304
13972,VA059,3,105B,2250556,4611.97244429132,-687141.622169885
13973,VA059,3,97,2250542,3934.68475804656,-591553.25391219
13974,VA059,3,W,2250944,1392.36193398869,-32366.1784563269
13975,VA059,3,W,2250944,786.163696044648,-32708.1093947319
13976,VA059,3,105B,2250556,4131.42982924872,-390372.062054548
13977,VA059,3,107B,2250560,1374.9268227902,-90149.9329008203
13978,VA059,3,39D,2250350,1154.33740467229,-65227.0525891348
13979,VA059,3,39C,2250349,1419.18393793369,-86155.9830633008
13980,VA059,3,30A,2250319,2019.28721813288,-104950.158875615
13981,VA059,3,75B,2250477,981.199999841798,-58828.9424619654
13982,VA059,3,78B,2250491,2970.29331908668,-261239.716901377
13983,VA059,3,39C,2250349,8543.22161939629,-413498.906922375
13984,VA059,3,105B,2250556,1965.54291083782,-164164.806727078
13985,VA059,3,107B,2250560,991.045342363549,-48346.2536623121
13986,VA059,3,30A,2250319,56221.8974575672,5146690.82434002
13987,VA059,3,39C,2250349,1321.37142031581,-114865.64281764
13988,VA059,3,39C,2250349,4178.67457446845,-395381.385057086
13989,VA059,3,105B,2250556,2307.02471412058,-206835.192632118
13990,VA059,3,105D,2250558,2742.07039494701,-168880.219173948
13991,VA059,3,39B,2250348,2194.08653969022,-268274.432499353
13992,VA059,3,39C,2250349,4854.75182404324,-352493.381467883
13993,VA059,3,85B,2250509,1847.73261049147,-110885.960008794
13994,VA059,3,101,2250546,3669.8517013803,-393611.324987899
13995,VA059,3,97,2250542,5776.39900084323,-465332.310855684
13996,VA059,3,107B,2250560,1331.54540528542,-88453.6077837721
13997,VA059,3,85B,2250509,1965.7737742191,-105827.644603211
13998,VA059,3,39D,2250350,4117.73329020226,-479737.195755686
13999,VA059,3,105B,2250556,1570.90674519767,-99239.1550577202
14000,VA059,3,78B,2250491,2524.34753917719,-181283.929140562
14001,VA059,3,93B,2250537,1483.6950573599,-56828.7881290847
14002,VA059,3,39B,2250348,3465.65664087454,-440602.599852768
14003,VA059,3,78B,2250491,1068.99423168483,-54237.4920599642
14004,VA059,3,W,2250944,1569.13317199053,-118244.06354764
14005,VA059,3,93B,2250537,5765.88804588388,-524007.931801842
14006,VA059,3,93B,2250537,7199.73374033367,-719721.1042584
14007,VA059,3,105C,2250557,3618.34839685652,-204430.884777924
14008,VA059,3,78B,2250491,2005.38990869644,-110645.90667372
14009,VA059,3,105C,2250557,2077.18922771689,-161113.962499957
14010,VA059,3,39C,2250349,4120.14696892512,-263121.180381008
14011,VA059,3,39B,2250348,7097.69737715351,-921553.120165484
14012,VA059,3,105B,2250556,28226.4028836391,-3540997.74665088
14013,VA059,3,105B,2250556,1406.17927532352,-99825.9128910704
14014,VA059,3,108B,2250561,1212.80898631797,-60086.7553095261
14015,VA059,3,39C,2250349,3458.27546210708,-274950.955274868
14016,VA059,3,105C,2250557,1726.48774284026,-107557.811301186
14017,VA059,3,81B,2250501,1376.82612127563,-70960.7832232983
14018,VA059,3,39C,2250349,3108.9040875125,-309777.442024126
14019,VA059,3,105B,2250556,5271.54201943797,-592791.380309468
14020,VA059,3,105B,2250556,1786.52226342642,-138730.987757326
14021,VA059,3,107B,2250560,1877.18355956507,-121361.732687051
14022,VA059,3,78B,2250491,2748.41675898958,-184626.302547864
14023,VA059,3,39B,2250348,10111.3189749281,-979237.421549985
14024,VA059,3,39D,2250350,4816.53341266455,-347342.30131891
14025,VA059,3,85B,2250509,1071.14215636543,-39134.5026296025
14026,VA059,3,39C,2250349,6242.98991033478,-388756.664706821
14027,VA059,3,101,2250546,1879.78033341174,-177156.825065997
14028,VA059,3,78B,2250491,1860.57726951587,-83263.8543984022
14029,VA059,3,105D,2250558,1176.65455292992,-52688.089310441
14030,VA059,3,105C,2250557,5640.85602537281,-410893.464486481
14031,VA059,3,30A,2250319,2699.81109202446,-179856.090808299
14032,VA059,3,105C,2250557,10728.4218719057,1002885.10567789
14033,VA059,3,78B,2250491,2244.52787269102,-223507.775921973
14034,VA059,3,39C,2250349,1296.74416995174,-81147.5626133526
14035,VA059,3,78B,2250491,1021.03249986901,-57145.0615148305
14036,VA059,3,39C,2250349,1622.73392891933,-97767.1719683494
14037,VA059,3,39C,2250349,2815.6543802285,-178467.648805722
14038,VA059,3,105B,2250556,3384.13244422385,-340315.115109127
14039,VA059,3,107B,2250560,2666.74433384599,-187830.966360545
14040,VA059,3,78B,2250491,3549.38328921591,-187748.715746637
14041,VA059,3,19B,2250285,898.530729323825,-44337.8630987587
14042,VA059,3,105B,2250556,4611.06560142164,-523676.624220628
14043,VA059,3,93B,2250537,4776.02842289576,-231752.886877276
14044,VA059,3,39C,2250349,3120.6758311249,-304579.8474481
14045,VA059,3,78B,2250491,2691.32047844733,-360276.684292968
14046,VA059,3,105C,2250557,5053.10117563697,-674757.565405703
14047,VA059,3,W,2250944,1150.76737788414,-68647.6457096308
14048,VA059,3,39D,2250350,3725.85841970408,-248808.619822512
14049,VA059,3,78B,2250491,1745.90341206336,-112237.467802563
14050,VA059,3,39D,2250350,1542.66375790806,-91121.3783011085
14051,VA059,3,W,2250944,1513.94437806334,-88623.7443200046
14052,VA059,3,39B,2250348,3282.33844754976,-218667.409165915
14053,VA059,3,25B,2250306,8384.11045725367,-948726.431303872
14054,VA059,3,39C,2250349,2061.12204875658,-96866.4398471032
14055,VA059,3,30A,2250319,2559.49716779386,-159105.983411939
14056,VA059,3,25B,2250306,752.260510060011,-32696.5404253659
14057,VA059,3,105C,2250557,2688.6634962096,-164916.990359807
14058,VA059,3,105C,2250557,2259.39269981307,-165678.558946075
14059,VA059,3,80D,2250499,6159.39876188014,-363017.520175684
14060,VA059,3,25C,2250307,5748.72696795775,-454575.684164729
14061,VA059,3,105C,2250557,1934.31901366582,-116909.404959986
14062,VA059,3,105C,2250557,1993.60101746415,-164231.925299468
14063,VA059,3,39C,2250349,1768.06073602866,-98223.1356260858
14064,VA059,3,25C,2250307,5332.85702229669,-381799.33215405
14065,VA059,3,105B,2250556,6472.91220296873,-446165.272672668
14066,VA059,3,88E,2250521,2439.52962113677,-207248.887452827
14067,VA059,3,108B,2250561,964.8709400407,-32391.0361412144
14068,VA059,3,39C,2250349,3029.91306070634,-188964.390788538
14069,VA059,3,88C,2250519,978.230491578529,-61269.9309839056
14070,VA059,3,78B,2250491,3738.84086145796,-259382.665609754
14071,VA059,3,25B,2250306,11535.2391774831,-1593811.14509229
14072,VA059,3,39D,2250350,3197.87439273672,-222605.72405384
14073,VA059,3,21B,2250292,1484.40550478782,-71042.5879770536
14074,VA059,3,32B,2250324,4106.57891900082,-728856.457964305
14075,VA059,3,108B,2250561,6236.61563997756,-599347.945020581
14076,VA059,3,78B,2250491,1573.45094121094,-95725.086634758
14077,VA059,3,107B,2250560,2086.7577343351,-169498.204470213
14078,VA059,3,105B,2250556,4791.70897562688,-423528.708483641
14079,VA059,3,W,2250944,856.441514323957,-42349.523425792
14080,VA059,3,105C,2250557,8149.9992356914,-477636.512722154
14081,VA059,3,78B,2250491,1426.8017118292,-88934.0834430242
14082,VA059,3,39B,2250348,5392.98599817052,-518601.392431235
14083,VA059,3,78B,2250491,2628.55095189735,-205543.364450881
14084,VA059,3,105D,2250558,2175.93866606513,-102148.178726433
14085,VA059,3,78B,2250491,3059.12998525975,-163613.261768413
14086,VA059,3,78B,2250491,1423.49783555253,-70592.2620605412
14087,VA059,3,39C,2250349,2582.09747785525,-255340.419822114
14088,VA059,3,105B,2250556,4731.06253478767,-370491.079879372
14089,VA059,3,29A,2250315,8446.71352242185,-771543.384066832
14090,VA059,3,39B,2250348,6301.67507216683,-884985.868771729
14091,VA059,3,105C,2250557,2321.90283766499,-148116.124136705
14092,VA059,3,105D,2250558,1772.45861629251,-99536.9339689234
14093,VA059,3,24D,2250304,3902.70773296869,-388815.766345131
14094,VA059,3,81B,2250501,2478.64776366837,-91147.4405753252
14095,VA059,3,25C,2250307,1142.30811000423,-48545.2605653467
14096,VA059,3,39B,2250348,2881.12936476661,-244411.674762684
14097,VA059,3,105B,2250556,3249.77146414982,-292427.63508771
14098,VA059,3,105D,2250558,2007.93479110709,-126960.851308999
14099,VA059,3,39D,2250350,1465.88907011753,-83668.2360902176
14100,VA059,3,85B,2250509,2684.25178747029,-91876.1365470298
14101,VA059,3,105C,2250557,6379.42042191121,-792258.380449268
14102,VA059,3,39C,2250349,6139.49605347252,-440812.61341681
14103,VA059,3,105C,2250557,6332.45694453797,-568911.631508734
14104,VA059,3,39C,2250349,7221.46914836219,-472793.608377858
14105,VA059,3,81C,2250502,2876.86177561835,-289665.334784744
14106,VA059,3,108B,2250561,4061.3329776312,-283556.70406392
14107,VA059,3,78B,2250491,3229.42686957812,-299786.637114501
14108,VA059,3,93B,2250537,4441.58779607349,-370103.830063847
14109,VA059,3,W,2250944,1808.37586248646,-132944.529753912
14110,VA059,3,39C,2250349,3844.4875942308,-209443.440378598
14111,VA059,3,97,2250542,1871.77719761513,-132492.09142259
14112,VA059,3,39C,2250349,2857.34810322087,-257992.49513359
14113,VA059,3,30A,2250319,4781.1716199681,-389389.494466939
14114,VA059,3,107B,2250560,2960.38235127647,-136959.794569465
14115,VA059,3,105B,2250556,6294.41657084291,-851005.348454001
14116,VA059,3,39C,2250349,2340.67441987702,-175135.584750094
14117,VA059,3,39D,2250350,999.986024675721,-57458.4131452938
14118,VA059,3,22B,2250297,3926.55411889432,-180986.995208547
14119,VA059,3,78B,2250491,1327.49592633105,-64887.2243001832
14120,VA059,3,107B,2250560,1123.78711259787,-70615.7305788688
14121,VA059,3,93B,2250537,1835.05801688037,-115398.362560317
14122,VA059,3,105C,2250557,12555.4969333721,-907158.131483791
14123,VA059,3,105B,2250556,5372.54352474309,-542190.795728338
14124,VA059,3,101,2250546,1837.35619901904,-135177.591093175
14125,VA059,3,39B,2250348,2463.00785217326,-179675.801272036
14126,VA059,3,103A,2250548,1917.54785110385,-122328.669286861
14127,VA059,3,39D,2250350,6710.21496264923,-730860.903464666
14128,VA059,3,32B,2250324,1945.78576910389,-109179.598231763
14129,VA059,3,25C,2250307,2603.76596945643,-152514.29319182
14130,VA059,3,105C,2250557,4100.85745265148,-279455.643967168
14131,VA059,3,93B,2250537,6854.38021821404,-719525.167161679
14132,VA059,3,22B,2250297,1568.32485518578,-87062.1777854685
14133,VA059,3,22B,2250297,1259.21972229729,-87075.0604459245
14134,VA059,3,101,2250546,4374.84546051301,-402265.602813897
14135,VA059,3,39D,2250350,1515.38181549341,-91946.888189141
14136,VA059,3,39C,2250349,1474.21079756794,-105987.668361205
14137,VA059,3,95,2250540,2223.47457109568,-94478.6541634437
14138,VA059,3,105C,2250557,1490.80801775519,-124778.277422542
14139,VA059,3,39D,2250350,1407.06599083485,-90659.7258214924
14140,VA059,3,101,2250546,2557.44256131545,-274925.674849019
14141,VA059,3,107B,2250560,1597.46844860341,-121493.984330165
14142,VA059,3,101,2250546,2100.64299794078,-231836.806982368
14143,VA059,3,78B,2250491,914.215205001448,-38779.7238135424
14144,VA059,3,105C,2250557,730.993068716024,-18870.32730633
14145,VA059,3,25B,2250306,916.243070903904,-58117.0731461739
14146,VA059,3,105D,2250558,1121.13102566241,-69820.7735458699
14147,VA059,3,78B,2250491,868.017851133457,-36416.1461495377
14148,VA059,3,39C,2250349,1195.1764725759,-85664.358150232
14149,VA059,3,105C,2250557,2486.3566590953,-154896.143791485
14150,VA059,3,105C,2250557,986.731640974516,-43012.790022213
14151,VA059,3,78B,2250491,3452.21325600085,-252086.172654527
14152,VA059,3,39B,2250348,1811.79648659346,-150417.168823939
14153,VA059,3,103A,2250548,4515.2640982777,-303721.920094339
14154,VA059,3,88E,2250521,3640.68896048429,-302401.794296425
14155,VA059,3,24D,2250304,1688.25258238342,-159493.526291366
14156,VA059,3,39C,2250349,1963.98253108266,-92153.106009542
14157,VA059,3,39B,2250348,1676.63272872966,-125948.624751505
14158,VA059,3,39B,2250348,2455.50948251009,-228597.117124808
14159,VA059,3,25C,2250307,4020.91113330913,-315052.701996493
14160,VA059,3,101,2250546,2012.16264978581,-172405.835769363
14161,VA059,3,108B,2250561,769.43928142321,-22710.9898574445
14162,VA059,3,108B,2250561,895.422734519772,-40079.018373189
14163,VA059,3,39B,2250348,1024.51215939934,-42568.986609137
14164,VA059,3,25C,2250307,663.187952162966,-18149.3302757613
14165,VA059,3,25C,2250307,1164.19351787774,-57166.8563100677
14166,VA059,3,105C,2250557,4368.06245516748,-261479.34368609
14167,VA059,3,93B,2250537,3663.23065242433,-281973.354354208
14168,VA059,3,39B,2250348,1403.68826330841,-115626.689854085
14169,VA059,3,39E,2250351,1945.27583694999,-126429.077127077
14170,VA059,3,1A,2250238,1208.05139913618,-49534.6450641427
14171,VA059,3,105C,2250557,1072.24974762044,-65611.392001973
14172,VA059,3,105D,2250558,1121.0933410204,-79805.6792595122
14173,VA059,3,22B,2250297,1035.8261324892,-50964.637043286
14174,VA059,3,25C,2250307,4929.06186485593,-406977.527713016
14175,VA059,3,105C,2250557,1304.18851441114,-102732.433014853
14176,VA059,3,103A,2250548,1260.68674297928,-95798.8489547015
14177,VA059,3,39C,2250349,1088.24779740222,-63557.0022839917
14178,VA059,3,39D,2250350,1591.23137523356,-141432.506361683
14179,VA059,3,39C,2250349,3332.64790414917,-281548.539330764
14180,VA059,3,39D,2250350,1367.95233769913,-73345.9798499694
14181,VA059,3,78B,2250491,1604.32166703931,-86093.4143018212
14182,VA059,3,39C,2250349,1703.94515608156,-65773.9186484482
14183,VA059,3,97,2250542,4708.95083775552,-551965.147882221
14184,VA059,3,103A,2250548,411.871619786854,-10928.4957256393
14185,VA059,3,105C,2250557,2131.09364563524,-198600.47342452
14186,VA059,3,39D,2250350,2385.66159482493,-231723.264910499
14187,VA059,3,14B,2250272,1660.36616228817,-125422.75867707
14188,VA059,3,105B,2250556,999.731816934446,-54475.217306091
14189,VA059,3,39C,2250349,2151.09569462011,-103666.464424518
14190,VA059,3,81C,2250502,1445.84975536622,-68374.1037687928
14191,VA059,3,39D,2250350,3219.38644637395,-249395.823997448
14192,VA059,3,W,2250944,2128.00499914752,-223317.376852006
14193,VA059,3,105C,2250557,2298.11316717943,-133484.430034132
14194,VA059,3,105B,2250556,1024.07302211551,-60740.178845069
14195,VA059,3,80D,2250499,8235.43290855494,-1111070.24600257
14196,VA059,3,78B,2250491,808.425829284781,-30745.4280859194
14197,VA059,3,107B,2250560,4498.36613800351,-349482.687449393
14198,VA059,3,39B,2250348,2029.43220335234,-97447.5109963662
14199,VA059,3,79C,2250495,815.90715378317,-27140.7769041688
14200,VA059,3,39C,2250349,1978.71418349867,-143143.582008219
14201,VA059,3,105C,2250557,5595.62288022724,-533274.098244347
14202,VA059,3,39B,2250348,3465.32653527358,-294624.326711783
14203,VA059,3,101,2250546,2261.62450316415,-194740.74751421
14204,VA059,3,88D,2250520,18573.9432795085,3954619.08723143
14205,VA059,3,25B,2250306,4925.52681700842,-670192.530871058
14206,VA059,3,25B,2250306,6809.18210226594,-730756.998785741
14207,VA059,3,107B,2250560,536.429921249833,-15113.7229765743
14208,VA059,3,78B,2250491,3067.24340333407,-181076.347578914
14209,VA059,3,97,2250542,1407.46014956244,-110324.630079069
14210,VA059,3,94B,2250538,883.023413292385,-24692.4417920628
14211,VA059,3,39C,2250349,1749.23094578308,-87242.1913327786
14212,VA059,3,78B,2250491,3054.68981396756,-156133.612478071
14213,VA059,3,39D,2250350,1279.50106409416,-70128.3249829144
14214,VA059,3,108B,2250561,1037.90184754147,-46550.4154607262
14215,VA059,3,78B,2250491,2025.84203617643,-165846.224682553
14216,VA059,3,25C,2250307,1777.14953161327,-112135.943115901
14217,VA059,3,108B,2250561,1288.2765005482,-77902.0543376639
14218,VA059,3,102,2250547,1127.57123572924,-70827.1286467221
14219,VA059,3,22B,2250297,1139.4083240098,-34509.4435428869
14220,VA059,3,107B,2250560,1308.68931829805,-67198.4139406136
14221,VA059,3,39B,2250348,2319.74525675767,-134289.706214257
14222,VA059,3,25C,2250307,5554.29721617101,-258373.822575218
14223,VA059,3,93B,2250537,539.425581806433,-18775.9515440394
14224,VA059,3,105C,2250557,1014.04887096995,-46772.7656008596
14225,VA059,3,18B,2250278,1674.19046578464,-81173.670735921
14226,VA059,3,39C,2250349,1619.79267337807,-76716.50446647
14227,VA059,3,39E,2250351,2289.97448941033,-112669.630469571
14228,VA059,3,107B,2250560,1563.2040582673,-131669.243128623
14229,VA059,3,6E,2250256,1570.13346040821,-89146.3232892791
14230,VA059,3,78B,2250491,2864.79120262882,-189415.972367626
14231,VA059,3,19B,2250285,1939.64772144985,-106927.087361365
14232,VA059,3,25C,2250307,1271.15482672436,-49244.8290564117
14233,VA059,3,105B,2250556,55229.5547151414,-8312047.05400522
14234,VA059,3,105C,2250557,2445.81196585878,-149179.223729278
14235,VA059,3,39D,2250350,2233.46753650401,-69308.4905800143
14236,VA059,3,105C,2250557,5411.15608237815,-561975.702945705
14237,VA059,3,22B,2250297,16314.1686237781,1274644.09088634
14238,VA059,3,39B,2250348,1150.80628901621,-65820.9590055842
14239,VA059,3,105C,2250557,3238.861361027,-359410.357534153
14240,VA059,3,39B,2250348,1670.34749783918,-96093.050938069
14241,VA059,3,105B,2250556,2271.46249353407,-229334.082058725
14242,VA059,3,95,2250540,24198.2569724655,-2163730.55603366
14243,VA059,3,1A,2250238,3139.35496035684,-47878.4511215873
14244,VA059,3,25C,2250307,2717.35881303817,-120081.962082244
14245,VA059,3,107B,2250560,1855.12107082536,-80927.4856612613
14246,VA059,3,39C,2250349,2837.90737737964,-148732.875597607
14247,VA059,3,108B,2250561,2236.8643477558,-142746.926334615
14248,VA059,3,25B,2250306,1129.01387039269,-51188.264036381
14249,VA059,3,93B,2250537,2194.31826965379,-112718.454923721
14250,VA059,3,39C,2250349,1925.68445796515,-181811.045794747
14251,VA059,3,105C,2250557,2607.8176664655,-129391.601956372
14252,VA059,3,93B,2250537,9971.4642897331,-867018.475258388
14253,VA059,3,105C,2250557,2131.85555434697,-89364.9203221096
14254,VA059,3,105B,2250556,1490.74965205758,-98305.1871004238
14255,VA059,3,30A,2250319,1813.11410609708,-146105.46612875
14256,VA059,3,105C,2250557,1051.46495871264,-57386.0440775208
14257,VA059,3,88D,2250520,1157.92706893809,-80004.6066901428
14258,VA059,3,39C,2250349,1085.47750024628,-58538.2126656232
14259,VA059,3,W,2250944,409.047245191833,-8594.9218578274
14260,VA059,3,39E,2250351,862.449251493795,-45979.6860948374
14261,VA059,3,W,2250944,496.899461003475,-13402.7659673622
