OBJECTID,ZONING_CODE,ZONING_NAME,ZONING_TYPE,GLOBALID,SHAPEAREA,SHAPELEN
71214,OR3,OFFICE/RES,OFFICE,{D77EB2BF-9823-4181-8F15-7B6FFA7824BD},22633.3715742188,624.129793656667
71215,OR1,OFFICE/RES,OFFICE,{6815CB34-32A5-4FEA-9D6A-AA6B2816D037},13563.5382328125,531.706568740139
71217,OR2,OFFICE/RES,OFFICE,{5F26B296-260B-44BA-8799-5D1E1D8E6BB9},18056.951684375,611.772115905591
71219,R8A,RES MULTI-FAMILY,RESIDENTIAL,{50DBD259-D995-4314-B6AA-EFDFD33741A6},992428.982214063,4102.48834193649
71220,R5,RES SINGLE FAMILY,RESIDENTIAL,{6D6314A4-DEF4-476A-B629-B8EE7306BA5C},572892.537103906,3566.28369410625
71222,R7,RES MULTI-FAMILY,RESIDENTIAL,{83DC17B6-E069-4435-9FF9-780A955C7D59},11233.9354859375,595.647772839084
71223,M2,INDUSTRIAL,INDUSTRIAL,{71354D5C-87A6-4112-84DA-13FF428ECE50},412216.832683594,2804.11979264687
71224,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AC7E7C38-58A0-4D37-BAF5-192090CAEB4E},76023.3995171875,1600.11946125446
71225,R7,RES MULTI-FAMILY,RESIDENTIAL,{8AB224E4-EFB6-4532-ACEA-E07D6B8EAAB3},105978.659060937,1694.28134056142
71226,R5B,RES TWO-FAMILY,RESIDENTIAL,{FD187DEA-4C28-4413-A79A-9E14ACC08BE7},13617.8997851563,517.624232122813
71227,R7,RES MULTI-FAMILY,RESIDENTIAL,{C55D24D1-8735-45B0-9867-D850CF477940},6894.62791875,332.184917533267
71228,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{FC46C767-E3B5-4589-A340-70F7CC9B9F4F},28487.7426710938,678.586050560723
71229,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{A072F4AF-B3CF-4274-8FFE-386FA141C671},82455.646596875,1406.31011484777
71230,OR2,OFFICE/RES,OFFICE,{8248EFFE-3DBE-4903-A828-488D208B86E7},135571.268626563,1988.72580504755
71231,R7,RES MULTI-FAMILY,RESIDENTIAL,{99D73A71-1FBA-4431-8C0C-102483B0A2F6},210575.864605469,2027.60653107561
71232,R7,RES MULTI-FAMILY,RESIDENTIAL,{4F2FAC08-0923-43BB-BFC0-EF13FEBB87E3},16978.9898023437,539.97721402323
71233,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{8AE57BB3-A389-4CCD-8BA4-502DE060FD48},17853.4632101563,629.031861480747
71234,R1,RES SINGLE FAMILY,RESIDENTIAL,{F740DC67-F8A7-4943-9AA7-C75CC1651389},159765.672435156,1760.73737183339
71235,OR1,OFFICE/RES,OFFICE,{2266482C-3CE2-4B8D-AA7D-6281D9BA9F90},18789.9833703125,550.427704932728
71237,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{6AD5C9E5-9B0F-4B45-8969-88C49990F9C6},98281.4202171875,1494.86538693167
71238,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,{9DC62DC2-2B33-4329-A6A0-32D670F7FAE7},1429941.90359062,14742.3855918429
71239,R5,RES SINGLE FAMILY,RESIDENTIAL,{72CED01C-AFD0-4C05-BA75-E499679EFE74},993871.392240625,4650.02636006956
71241,OR2,OFFICE/RES,OFFICE,{91C3B946-28CB-41F9-9DB2-FB7D1DBBC4DE},16453.2258046875,636.677514059173
71242,R7,RES MULTI-FAMILY,RESIDENTIAL,{F87E2B45-460D-4995-B725-097EAA6770F1},44571.109565625,844.516021071625
71243,OR3,OFFICE/RES,OFFICE,{EEC6E8CE-894D-4316-BCA1-C67AE7A70811},88040.3813,1474.15574880026
71244,R7,RES MULTI-FAMILY,RESIDENTIAL,{AB582204-4BDB-42B0-A6A5-E7B6E9BF3F9A},140549.927694531,2048.21505761097
71245,R7,RES MULTI-FAMILY,RESIDENTIAL,{A36D8CFA-53AF-4A50-B563-6AD92ED7E46C},368829.379225781,2825.18240636074
71246,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{CAD6A47C-86F9-4F13-B343-CAA8FF088476},554421.849633594,3870.89691682707
71247,R7,RES MULTI-FAMILY,RESIDENTIAL,{82F56C9E-230E-44B0-9804-A2A7256D9A45},105992.059917187,1398.03070626568
71248,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{A73DF3D4-9EB8-4D02-AC16-61F2C8CDD886},18700.2128171875,599.210584029975
71249,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{19741A5A-C3F8-4E12-98AA-DEDE57BC34F1},477744.173080469,3323.88967250815
71250,R7,RES MULTI-FAMILY,RESIDENTIAL,{C382E2B9-6380-4B39-9342-A6CA4B718AFE},3450919.13839219,11070.1332594677
71251,(C2),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,{BD369037-5276-4759-B9A5-DED811826B08},142555.493589063,1755.62796068343
71252,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,{5B4D8DF6-F68F-4681-9F6F-A0FFC9BA54B4},703344.66955,4036.30207504901
71253,R5,RES SINGLE FAMILY,RESIDENTIAL,{C38879BD-D383-4B97-B5A8-DEB66F8AAA8B},1988575.29420391,6026.11789424128
71254,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{66A1D202-3751-400E-80D6-7D2ED2D9C0B0},46073.9897695312,897.940635016989
71255,OTF,OFFICE/TOURIST FACILITY,OFFICE,{AA9FE1C0-F5BC-461E-B8E6-EEB5916748D2},176474.16691875,1914.83378404856
71256,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{319AC7E3-1023-4303-87F3-862F0084331C},12238.9761859375,443.760479317491
71257,R5,RES SINGLE FAMILY,RESIDENTIAL,{49BC9496-A7E0-4839-998E-AA929D377FD2},205264.460125781,2126.5648923271
71258,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{17F49BBF-DB63-49E7-99B5-C1B4ADDFAFD9},26796.055828125,673.350707437401
71259,R7,RES MULTI-FAMILY,RESIDENTIAL,{3AAE7583-23FF-4249-B9DD-4B43926403F0},183300.557099219,1739.49156939842
71260,(C1),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,{03FB2F80-8E44-4C9B-9374-E2EB65F1DAD0},201153.710419531,1915.67145681876
71261,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{0DAE83BF-F15E-4B24-B64B-D6D2C80F2664},26054.7976085938,695.419101939753
71262,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AA0C972E-8926-4F5B-AC36-71414BDD1EAA},31295.999896875,769.359901374904
71263,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{892AEE14-BDEE-4E6C-8B9C-4D004155D292},70615.7537085938,1097.67977173055
71264,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{B1A412E9-D0F7-4FB3-80E1-A4CA6A4CE045},304458.682122656,4302.18809333719
71265,OR1,OFFICE/RES,OFFICE,{22745C49-AD43-44CE-8D8E-28CA811F3840},122367.521653906,1400.48200852717
71266,OR1,OFFICE/RES,OFFICE,{8033EEE1-2356-4BA6-9605-4AE16FBBBBD9},31767.0178492188,729.841940862198
71267,R7,RES MULTI-FAMILY,RESIDENTIAL,{B2FECE92-BA98-47E7-9606-2272399F3B48},31653.0854835938,769.614307174306
71268,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C718A52C-9834-4166-8E4A-1833A459F2FC},12958.8328140625,478.846418018771
71269,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{87421025-2B9D-4277-86FA-E99F70AE4D24},196380.483114844,2193.51063903851
71270,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{5EE35726-D7F0-4844-9790-CA42F1B3549B},24566.9509632813,655.850520155322
71271,OR2,OFFICE/RES,OFFICE,{4BD04558-904E-4ADB-8204-03D13820578F},282240.14069375,2409.38534270283
71272,R5,RES SINGLE FAMILY,RESIDENTIAL,{72ED53A3-C619-40CC-8F0F-15097D800E95},1861239.88560078,6032.81787350083
71273,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{36A4E225-C2E9-4BDD-A9D5-F2B049AC3336},346166.826521875,2846.25852505608
71274,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{F778941D-6124-4D3E-AB90-0936E87A1B5F},19305.2658265625,558.964357760902
71276,OR1,OFFICE/RES,OFFICE,{E2520575-CF5E-48CB-996B-8C793AF279E1},231147.140397656,2946.63381719938
71277,OR1,OFFICE/RES,OFFICE,{AD16CDBC-BAAB-4F6E-B716-6C7D3D7E098F},40464.0823554688,808.241180077563
71278,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{375E71A1-6121-4872-A5AF-0131EBA496C1},33270.741546875,767.015275999289
71279,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C8E86235-8248-4C42-B3DA-52D1905E9C7A},67358.4084640625,1101.7324373134
71281,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{7EF08C6B-B7C6-4ECB-BFA8-67FE0C533C01},22595.1128210938,702.932154064256
71282,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{181D646B-A8E9-4305-A837-9A7E35609895},25807.9978703125,692.090660121831
71283,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{0AE018B5-9AED-4A7B-AFE6-7ED78954EDB0},48695.27709375,1294.62256628254
71284,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{01EAF3B5-D172-45C0-AC59-C4F590854E5A},11666.795578125,488.44676488342
71285,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{D111C8F8-9DCC-4E70-9517-E79E3D8B5F47},18944.7396070313,614.602288209569
71286,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{9D04A7A6-8226-4ADE-A17B-64868B25E341},42732.6555179688,851.354005574571
71287,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{6F21DC1E-082F-4DB3-BEB6-0AEDD61E3086},62397.3313539063,1005.58952715201
71288,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3836CE4D-EC08-43C2-8735-4DA4B803E3BE},18251.7040570313,622.953348589813
71289,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{37B35CD3-7D37-4E35-8029-DC0C4A1667FF},600.013078125,124.000252002057
71292,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3F5568D9-D231-47B5-985D-13E3533918EC},34562.9743476563,778.165496652752
71295,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{DAAD4ADE-B0E6-48CD-AD8F-C5D834BD138B},44434.490684375,1074.53105644168
71296,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{DE3431E7-44E3-44F6-AC11-269D56192E34},9217.16761875,520.903472729207
71297,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{1DC3CBC8-F225-42CC-A3F7-39D2FF6DACAE},9697.30563671875,472.61050405898
71299,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{759E1F39-A2B0-428C-85CA-AA4A252C21C2},564329.272607813,3257.43992747291
71300,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{2AA10399-10EF-4663-AB88-9E5EDBA60818},14093.604146875,493.485509349594
71301,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{86B98B14-8AB0-4B7F-AA3B-61E10530289E},32995.1078859375,786.432636561878
71302,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{825477D0-D98F-4847-8BB5-4B96F6BA38A6},143678.442950781,1648.63198056433
71303,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{914C7052-62C5-43AA-A1DD-210F54A0F052},202487.207235938,2285.46860901392
71304,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{31C34BC2-54F8-45A5-9D39-5D7109AB8BBC},109405.060920313,1867.87301295667
71305,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C145C1D3-AD37-4CC0-B307-5A265893FAB1},25799.862209375,669.081206247964
71306,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3D992C65-C002-456E-988C-7691848DCE65},41916.6726898438,857.728114330444
71308,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{A9EAD0CC-1B8E-4002-8C56-37FA9AB150B7},229227.574990625,1917.57349242781
71310,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{5E4117CD-6B50-477B-BDB3-645AD08F8756},16186.1030609375,514.923910215565
71313,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{77DC44D9-57F5-4552-BB64-28CADE70EB65},95740.8274695312,1479.53066195308
71317,R5A,RES MULTI FAMILY,RESIDENTIAL,{E1CAFF25-845A-452D-9E3E-90D99FA8B010},2715025.25043281,8204.26535541226
71319,R5A,RES MULTI FAMILY,RESIDENTIAL,{D14FF526-7F87-4B57-9C25-65ABEE1DACBE},343756.025878125,3182.3753513016
71320,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{7C20C895-3463-4882-B2C4-B36F4788EE33},152870.940598438,1620.72638314621
71321,R5A,RES MULTI FAMILY,RESIDENTIAL,{644CD936-C031-49D3-9C2F-C6AB19D5A4A0},12006.242996875,580.880509503876
71322,R5A,RES MULTI FAMILY,RESIDENTIAL,{4CD448A2-A7BA-4FB4-96AE-CF127BBF1A8D},2336919.35627266,8620.54943160851
71324,R5A,RES MULTI FAMILY,RESIDENTIAL,{2962AC2E-1A90-4E84-B2E4-812EF3EDFEBE},488875.310320313,3217.31346695019
71326,R5A,RES MULTI FAMILY,RESIDENTIAL,{917503E7-A0D0-4927-BFFE-7448746D1BC8},880130.785757813,4366.1146637089
71327,R5A,RES MULTI FAMILY,RESIDENTIAL,{8DFCF28F-93B0-4774-8205-496B2FA2A126},879647.711496875,4572.4000556663
71328,R5A,RES MULTI FAMILY,RESIDENTIAL,{50352FE3-A166-48C4-AECB-01A7CB833DB9},340165.52054375,3402.44549766942
71329,R5A,RES MULTI FAMILY,RESIDENTIAL,{3932B78C-DDC9-454C-BC63-F2A0C6503BE4},164844.708984375,2039.17428517952
71331,RR,RURAL RESIDENTIAL,RESIDENTIAL,{C8368836-F272-4811-9FDF-F0541D5F62D7},20284.6484039063,605.131650836002
71332,R5A,RES MULTI FAMILY,RESIDENTIAL,{1592390E-FA7C-42B5-AB63-27B7EA2BC4CE},270473.956842969,3032.45739498896
71333,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C09840BD-6194-4A45-B91E-15E7E82CA184},100830.463395313,1381.45901818963
71336,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{99561503-7BE0-4A0C-A434-58A82B5CF2E2},532589.279866406,3188.47665026686
71337,(C2),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,{4F12385C-A663-4D93-AACF-FC1AFA005E0E},1033519.85377578,5250.80253087784
71338,R7,RES MULTI-FAMILY,RESIDENTIAL,{6B70B4D4-845B-42DA-A058-F5D397CE233B},245373.577464844,3663.2109034622
71340,R5A,RES MULTI FAMILY,RESIDENTIAL,{881EEE5A-8929-4B5B-93AF-CFA1BF28E916},1819708.66876484,6465.63248476079
71341,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{DF76AB81-27EF-48A9-952C-8B65A17000B1},2196693.82307734,8126.25116900389
71342,R5,RES SINGLE FAMILY,RESIDENTIAL,{FF3F9F65-396C-4317-BE19-39B3330B0AD6},988787.721034375,8390.60452380601
71343,R3,RES SINGLE FAMILY,RESIDENTIAL,{F8FD0515-C837-4E0A-9589-B518F32087AA},65558.5703117188,1033.67091306198
71344,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C0F5AFA7-0ED4-4E21-AFDE-E87D1D1D3553},52207.3479898438,1447.85740707818
71348,M3,INDUSTRIAL,INDUSTRIAL,{882C787F-D6DE-4B3C-A281-204C39CC2065},1227414.89812266,7439.32822914398
71349,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{49124DA3-EB99-4C44-9093-9C8AC72FB48E},826858.277647656,4359.06587212871
71356,R5,RES SINGLE FAMILY,RESIDENTIAL,{17794CEE-0484-41AF-8777-E1989F4AABCC},1138509.86926641,7173.21298814006
71357,R5A,RES MULTI FAMILY,RESIDENTIAL,{9977B368-D709-4227-9ED2-0ADB9967F095},1231767.40219609,5204.56846232943
71358,R4,RES SINGLE FAMILY,RESIDENTIAL,{9E490A35-77B1-4411-A56A-1B9E25C38A1E},188546.195015625,2163.1710470326
71362,OR3,OFFICE/RES,OFFICE,{002E5E96-D1E2-480C-A1AD-8FD7BF2EBA63},232878.179919531,2237.50102055632
71364,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{9EDE3651-92B2-4668-8EAC-7F1FCA015354},62491.7658320313,1199.87256830918
71365,R5,RES SINGLE FAMILY,RESIDENTIAL,{46BB0222-93C4-43F0-9FC7-9485AFBC3223},154977.480722656,2041.85928388124
71367,R3,RES SINGLE FAMILY,RESIDENTIAL,{A0A28416-9093-447C-B64E-93651902E0B3},5633161.69930078,12068.2138527595
71369,R5A,RES MULTI FAMILY,RESIDENTIAL,{12EA52A6-E546-41B9-9996-7A67104DDA89},1535189.05025156,5263.14406729566
71370,R2,RES SINGLE FAMILY,RESIDENTIAL,{04177EE5-A542-4B8F-9387-D0898A9E9C0A},750448.7458625,3490.2657388984
71371,R5,RES SINGLE FAMILY,RESIDENTIAL,{AA562D08-21AB-44F9-824E-35767837046B},383575.662389844,2617.60357899715
71372,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{CF535140-E46A-4F00-AA0C-99CD2065ADA0},53682.1912789063,953.58522411756
71373,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{EE571FD9-7E1D-439C-8530-E52FE1BC7B5D},262067.836824219,3088.14407706781
71378,R5A,RES MULTI FAMILY,RESIDENTIAL,{3E6DE552-DC92-4D98-9C2B-222D0911149F},290919.606841406,3422.1636536193
71383,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{31575C1C-C358-4C77-A160-55B2C9382376},67873.8572601562,1061.91024601483
71385,R4,RES SINGLE FAMILY,RESIDENTIAL,{B28786E4-5893-4FB5-8949-2C0D1D905BFC},1745770.58562578,7793.83943880279
71386,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3030691C-BC87-4E83-9097-CF3CBA45C739},162415.696596094,1858.68642286249
71387,R5,RES SINGLE FAMILY,RESIDENTIAL,{212F2BC0-B041-4BCD-91D9-6C60F41C7F14},4609605.30778281,9809.45465401388
71392,R5,RES SINGLE FAMILY,RESIDENTIAL,{72DB7E09-CE72-45E9-AFA1-2ABED769C359},24826.6271148438,635.061902965145
71393,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C24F5091-E747-433F-B26D-1A9835CDCC53},150285.33178125,2333.23507721888
71394,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{D0B12C59-A4B5-4EB4-B1E0-680C6A428B0E},25304.7944289063,824.568003646635
71396,R2,RES SINGLE FAMILY,RESIDENTIAL,{CA608555-6DED-4CE9-90A3-B7D67580CA01},117206.505703906,1468.92054000461
71397,R2,RES SINGLE FAMILY,RESIDENTIAL,{7B329F27-4A10-46CD-A0C5-22DF221BB1B9},121741.385454688,1736.24897683506
71398,R4,RES SINGLE FAMILY,RESIDENTIAL,{B23DDFE8-7C91-4215-9457-44745A26F623},15260.2536867187,655.791770529246
71399,R1,RES SINGLE FAMILY,RESIDENTIAL,{2A45A640-6762-474F-8CB2-DD45516D7ADC},287399.653339063,2594.44549120987
71401,OTF,OFFICE/TOURIST FACILITY,OFFICE,{E67C7C85-0FD1-4947-9368-1ABDF3C5DCF9},239918.247070313,1965.81990215441
71406,OR3,OFFICE/RES,OFFICE,{152B2934-E092-420C-9EB7-CC05E6C2C5F7},47354.5620617188,1416.25029365791
71407,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{C43D69F2-44B4-4D4D-9CE8-2D1F5F548DF4},85966.94,1703.20898076202
71410,M2,INDUSTRIAL,INDUSTRIAL,{A50835B6-58DF-4191-B104-7A159B8C99B6},10893.5744945313,434.151408539937
71412,R6,RES MULTI-FAMILY,RESIDENTIAL,{D4C21C11-9539-4BBE-BC5E-D2E32DA88AAA},2019813.48932578,7374.10382340619
71413,R5,RES SINGLE FAMILY,RESIDENTIAL,{88E6F76C-3230-490E-9D7C-63824FFE6C60},5721643.52596797,17965.3350728789
71414,OR3,OFFICE/RES,OFFICE,{9F37A7DE-0B55-4066-8B3B-33B355C79B82},101953.632467188,1769.67190951044
71415,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{EF7CF73B-C8BE-47B8-925B-DF754DD43B65},37618.0278828125,1066.19711903309
71416,R5A,RES MULTI FAMILY,RESIDENTIAL,{56830BBA-B950-489C-9F72-E2D4C7D7C875},2242476.05706797,6009.01024019281
71419,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AB565387-DB5B-4114-B286-A50AED8666E5},557074.187207031,3734.51601991841
71420,R5,RES SINGLE FAMILY,RESIDENTIAL,{D2FD514A-0BCF-4FA8-929C-A5D5B8C3335D},61152.9771765625,1119.72173616409
71423,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{9C972DD2-024F-4060-8D25-DDDDDCD612E5},78886.5727445313,1603.11817149597
71424,M1,INDUSTRIAL,INDUSTRIAL,{E8C25EC8-55EF-40F9-8B9C-623E88384C08},223138.314257813,2293.85415610063
71425,M2,INDUSTRIAL,INDUSTRIAL,{73B51905-EC9E-4BFB-AAC2-1C9E49A722E0},29487.0000828125,706.003701915477
71427,R4,RES SINGLE FAMILY,RESIDENTIAL,{73A050E7-888B-4D68-9C03-08F93E63E4B4},55885.1064796875,963.388951392302
71428,R5A,RES MULTI FAMILY,RESIDENTIAL,{C2747B70-B49D-4503-85D3-A6F85DE0DBC0},1556643.96772344,5981.54118673796
71429,R5A,RES MULTI FAMILY,RESIDENTIAL,{1D8E04A9-3AD9-4A55-BEDE-C1254AE80CEF},746798.082155469,3767.00968035602
71433,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{94F13D6A-5889-44FA-B151-399EA12D187F},8439.94205,456.217447991597
71434,R7,RES MULTI-FAMILY,RESIDENTIAL,{6305DD66-8B09-495C-B6D4-EAA3B02726BF},114493.269641406,1974.41679889472
71436,R3,RES SINGLE FAMILY,RESIDENTIAL,{CB9BD415-4F36-4AFD-A8E3-5D93365ABE5A},1201678.63234922,6475.65515485865
71437,R5A,RES MULTI FAMILY,RESIDENTIAL,{6141281D-263F-4772-B17A-3591B8E3A9AE},126872.416803125,1475.86788619905
71438,OR3,OFFICE/RES,OFFICE,{896AA448-08EB-47AB-8E6E-C1A43A6862A4},11870.7922851563,582.195476187427
71439,OR2,OFFICE/RES,OFFICE,{896CC5DD-2E7C-4195-A521-894599A762F5},35672.4661078125,777.032626750239
71441,R6,RES MULTI-FAMILY,RESIDENTIAL,{5B7014B1-FD2D-49FF-AAB1-0C857609DEDA},372742.699304688,4479.98891457212
71442,R4,RES SINGLE FAMILY,RESIDENTIAL,{94F65FFA-8340-4D4F-888F-8A23E104D1AB},24025.972478125,635.324745899673
71443,R7,RES MULTI-FAMILY,RESIDENTIAL,{64328E06-8971-47CB-961E-DC95F04456E9},25780.6794773438,726.923306390965
71444,R7,RES MULTI-FAMILY,RESIDENTIAL,{4E7DF8D9-8E32-4AD1-8486-CA4AA5F12FC0},31370.85476875,786.561067433202
71446,UN,URBAN NEIGHBORHOOD,RESIDENTIAL,{6C6FC67C-5226-422F-B701-54760CDF26EF},27413.7498109375,755.886308204639
71447,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{B5F93C62-D1F8-4ED9-A20A-7A843A764E26},88742.5560640625,1528.36887747528
71449,R5A,RES MULTI FAMILY,RESIDENTIAL,{DCDB8D62-D9B3-4ED5-8919-5BC8783A1661},815195.032732031,3931.29118310462
71450,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3E17B0C2-8910-48A0-B40D-226B05354BC1},278436.41623125,2886.35856933761
71451,R5,RES SINGLE FAMILY,RESIDENTIAL,{621A1ABC-34FE-4C67-B7FB-10DEA6AA27AE},366098.197429688,2536.16691521965
71453,PRD,PLANNED RESIDENTIAL,RESIDENTIAL,{5563458F-AB82-4D9C-8C00-282E856C7275},402727.221927344,3065.57305301573
71457,R5A,RES MULTI FAMILY,RESIDENTIAL,{401FC7EC-BF10-4E6F-9E1A-2C7A26AF16A8},1781604.4332,6850.42832770938
71459,R5A,RES MULTI FAMILY,RESIDENTIAL,{025E4DAF-C355-4EDD-AFDB-A8F4E7F4CB36},234480.238296094,2212.83918534957
71461,M2,INDUSTRIAL,INDUSTRIAL,{009C8BFC-0B0E-4FDE-BCBE-B7301030B399},417064.893160156,2929.1014801806
71465,R7,RES MULTI-FAMILY,RESIDENTIAL,{4994E3BF-8E8A-44E6-9AD8-077CA83492B0},28551.2068765625,932.581186269079
71468,R5A,RES MULTI FAMILY,RESIDENTIAL,{8A1FAF04-D91C-4489-9BA6-002E322E6EA8},30884.4613375,736.778763626006
71469,OR1,OFFICE/RES,OFFICE,{4D053F7A-23E2-4D50-A5B2-26C76AB4C390},364032.277310938,2934.1866300223
71472,R6,RES MULTI-FAMILY,RESIDENTIAL,{55E13EB4-EA5D-4ADA-9EE3-81735089A18A},2355899.96644297,7799.06244402383
71473,R5,RES SINGLE FAMILY,RESIDENTIAL,{B2E0315F-B843-4271-BA00-09838666B4D6},1351877.42980703,5231.66150979
71474,M2,INDUSTRIAL,INDUSTRIAL,{506D3DC8-F7B2-424A-AF72-AF82F523E635},3289536.54751563,12007.3339907838
71475,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{5B7F8418-22A8-4D90-93FF-0E81D036911F},47708.27819375,988.153321190844
71476,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{586EB22A-5A8E-4827-8E66-A26FBCB26C57},175345.489610938,2191.26270686461
71477,OR3,OFFICE/RES,OFFICE,{39CFE1B3-9573-46B3-9D20-29EAAB7399FA},15720.2059976563,558.822341432579
71478,OR3,OFFICE/RES,OFFICE,{91E26C86-DB63-4031-B3EE-EA5B9056BAD7},60057.8089414063,1072.47631072213
71479,M1,INDUSTRIAL,INDUSTRIAL,{60665A97-671E-400A-BF4E-289AFB583080},551996.702692188,3749.72951187609
71480,R4,RES SINGLE FAMILY,RESIDENTIAL,{25A63AD0-2B3D-44B0-9FE2-D5261A6747B5},4013.8066,414.467096556694
71481,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3D0FA700-506D-482A-A37D-789ADED51B3A},146140.338241406,2149.55250054216
71482,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{DDC507B0-AA7E-4483-9668-9F6C9C770F5A},74137.9735804688,1167.52140584377
71483,M3,INDUSTRIAL,INDUSTRIAL,{6232ADBB-615E-4364-8501-ABBD8B2A0DF5},19192.94310625,559.031842173878
71484,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{838D7BED-40DA-4134-B870-BD285F27033A},522856.7401875,3566.67924899501
71485,M2,INDUSTRIAL,INDUSTRIAL,{5336968E-63AA-45A6-A1FA-2424CDF1C2F5},12794040.4485898,17897.290882187
71486,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{6D947334-7BE2-49ED-8B6D-3384C8FB7EB2},66026.5481976562,1028.49052697236
71490,R5A,RES MULTI FAMILY,RESIDENTIAL,{081A766C-8714-4ED6-866F-2DC2E929F6BD},242977.439732031,2664.64103121604
