business_id,date,score,description,type,ObjectId
33114,20191017,99,,ROUTINE,290
33054,20211129,96,,ROUTINE,291
32765,20190403,98,,ROUTINE,292
32553,20210729,91,,ROUTINE,293
32358,20181127,96,,ROUTINE,294
33114,20200701,98,,ROUTINE,295
33055,20230210,96,,ROUTINE,296
32765,20190911,99,,ROUTINE,297
32553,20220217,98,,FOLLOWUP,298
32358,20180822,0,,COMPLAINT,299
33114,20210208,98,,ROUTINE,300
33055,20181106,97,,FOLLOWUP,301
32765,20200304,99,,ROUTINE,302
32553,20220210,88,,ROUTINE,303
32358,20190329,0,,COMPLAINT,304
33114,20211213,95,,ROUTINE,305
33055,20181031,75,,ROUTINE,306
32765,20201001,100,,ROUTINE,307
32578,20230314,97,,ROUTINE,308
32358,20190528,100,,ROUTINE,309
33115,20230220,97,,ROUTINE,310
33055,20190506,95,,ROUTINE,311
32765,20210428,100,,ROUTINE,312
32578,20230802,96,,ROUTINE,313
32358,20191202,99,,ROUTINE,314
33115,20190129,97,,ROUTINE,315
33055,20191120,93,,ROUTINE,316
32765,20211006,100,,ROUTINE,317
32578,20180914,0,,COMPLAINT,318
32358,20200716,97,,ROUTINE,319
33115,20190808,98,,ROUTINE,320
33055,20210218,92,,ROUTINE,321
32765,20220316,98,,ROUTINE,322
32578,20181130,97,,ROUTINE,323
32358,20210309,98,,ROUTINE,324
33115,20200205,98,,ROUTINE,325
33055,20210224,97,,FOLLOWUP,326
32765,20220914,97,,ROUTINE,327
32578,20180824,0,,FOLLOWUP,328
32358,20210927,96,,ROUTINE,329
33115,20210706,99,,ROUTINE,330
33055,20211228,97,,ROUTINE,331
32802,20220518,97,,ROUTINE,332
32578,20190613,98,,ROUTINE,333
32358,20220325,96,,ROUTINE,334
33115,20220222,100,,ROUTINE,335
33055,20220816,95,,FOLLOWUP,336
32802,20221109,98,,ROUTINE,337
32802,20230522,98,,ROUTINE,338
32802,20181024,99,,ROUTINE,339
32358,20220927,98,,ROUTINE,340
32578,20191126,95,,ROUTINE,341
33055,20220810,86,,ROUTINE,342
33115,20220818,99,,ROUTINE,343
32531,20230404,97,,ROUTINE,344
32578,20200701,97,,ROUTINE,345
33070,20221208,98,,ROUTINE,346
33122,20221108,96,,ROUTINE,347
32578,20210923,95,,FOLLOWUP,348
33070,20230629,99,,ROUTINE,349
33122,20220930,0,,COMPLAINT,350
32578,20210301,97,,ROUTINE,351
32802,20191105,96,,ROUTINE,352
32802,20190718,0,,Site Evaluation,353
32802,20190718,0,,COMPLAINT,354
32802,20190719,0,,FOLLOWUP,355
32802,20190718,0,,Site Evaluation,356
32802,20190719,0,,COMPLAINT,357
32802,20190729,0,,COMPLAINT,358
32802,20201012,96,,ROUTINE,359
32802,20211026,99,,ROUTINE,360
32804,20221012,99,,ROUTINE,361
32804,20230511,97,,ROUTINE,362
32804,20181008,0,,COMPLAINT,363
32804,20181005,0,,COMPLAINT,364
32804,20181002,98,,ROUTINE,365
32804,20190403,96,,ROUTINE,366
32804,20191021,98,,ROUTINE,367
32804,20200713,100,,ROUTINE,368
32804,20210825,99,,ROUTINE,369
32804,20220405,98,,ROUTINE,370
32815,20221005,98,,ROUTINE,371
32815,20230227,95,,ROUTINE,372
32815,20180917,98,,ROUTINE,373
32815,20190222,98,,ROUTINE,374
32815,20190626,98,,ROUTINE,375
32815,20191203,99,,ROUTINE,376
32815,20200710,99,,ROUTINE,377
32815,20210827,98,,ROUTINE,378
32815,20210304,98,,ROUTINE,379
32815,20220325,98,,ROUTINE,380
32829,20221012,92,,ROUTINE,381
32829,20230405,92,,ROUTINE,382
32829,20181101,94,,ROUTINE,383
32829,20190513,91,,ROUTINE,384
32829,20190207,0,,COMPLAINT,385
32829,20190214,0,,FOLLOWUP,386
32829,20191217,93,,ROUTINE,387
32829,20200710,93,,ROUTINE,388
32829,20210311,91,,ROUTINE,389
32829,20211004,91,,ROUTINE,390
32829,20220411,91,,ROUTINE,391
32841,20221121,99,,ROUTINE,392
32841,20230629,99,,ROUTINE,393
32841,20190326,100,,ROUTINE,394
32841,20190515,0,,COMPLAINT,395
32841,20190918,99,,ROUTINE,396
32841,20211011,98,,ROUTINE,397
32841,20220527,99,,ROUTINE,398
32866,20221214,99,,ROUTINE,399
32866,20230628,98,,ROUTINE,400
33938,20230308,100,,ROUTINE,401
33374,20190614,97,,ROUTINE,402
33938,20181009,0,,COMPLAINT,403
33374,20200102,97,,ROUTINE,404
33938,20181015,0,,FOLLOWUP,405
33374,20210802,96,,ROUTINE,406
33938,20190206,98,,ROUTINE,407
33398,20220420,0,,COMPLAINT,408
33938,20190807,100,,ROUTINE,409
33398,20220429,0,,FOLLOWUP,410
33938,20200204,98,,ROUTINE,411
33398,20220608,0,,FOLLOWUP,412
33938,20210827,100,,ROUTINE,413
33398,20221111,98,,ROUTINE,414
33938,20220309,100,,ROUTINE,415
33398,20230531,100,,ROUTINE,416
33938,20220915,100,,ROUTINE,417
33398,20190104,97,,ROUTINE,418
33966,20220601,99,,ROUTINE,419
33398,20190719,97,,ROUTINE,420
33966,20221201,0,,COMPLAINT,421
33398,20200109,97,,ROUTINE,422
33966,20230502,99,,ROUTINE,423
33398,20210525,98,,ROUTINE,424
33966,20221201,98,,ROUTINE,425
33398,20220420,96,,ROUTINE,426
33966,20181018,100,,ROUTINE,427
33398,20211216,98,,ROUTINE,428
33966,20190508,98,,ROUTINE,429
33399,20230221,98,,ROUTINE,430
33966,20191210,100,,ROUTINE,431
33399,20230721,99,,ROUTINE,432
33966,20191008,0,,COMPLAINT,433
33399,20181116,92,,ROUTINE,434
33966,20210609,96,,ROUTINE,435
33399,20190430,95,,ROUTINE,436
33966,20211221,97,,ROUTINE,437
33399,20190120,0,,COMPLAINT,438
34003,20221206,99,,FOLLOWUP,439
33399,20190121,0,,FOLLOWUP,440
34003,20221129,85,,ROUTINE,441
33399,20191106,96,,ROUTINE,442
33291,20210415,100,,ROUTINE,443
33443,20181016,100,,ROUTINE,444
33644,20191025,99,,ROUTINE,445
34068,20230703,94,,ROUTINE,446
33830,20221021,99,,ROUTINE,447
34003,20221213,0,,Education,448
34003,20230616,97,,ROUTINE,449
34003,20181231,98,,ROUTINE,450
34003,20190301,98,,SURVEY,451
34003,20190611,95,,ROUTINE,452
34003,20191203,97,,ROUTINE,453
34003,20201028,97,,ROUTINE,454
34003,20200617,94,,ROUTINE,455
34003,20210518,94,,ROUTINE,456
34003,20211105,100,,FOLLOWUP,457
34003,20211029,90,,ROUTINE,458
34003,20220426,97,,ROUTINE,459
34030,20221017,100,,ROUTINE,460
34030,20230525,99,,ROUTINE,461
34030,20181120,95,,ROUTINE,462
34030,20190514,96,,ROUTINE,463
34030,20191216,98,,ROUTINE,464
34030,20220414,100,,FOLLOWUP,465
34030,20220407,91,,ROUTINE,466
34030,20220407,0,,COMPLAINT,467
34030,20220414,0,,FOLLOWUP,468
34038,20230322,96,,ROUTINE,469
34038,20190205,98,,ROUTINE,470
34038,20190827,98,,ROUTINE,471
34038,20210302,100,,ROUTINE,472
34038,20220405,95,,ROUTINE,473
34038,20220928,96,,ROUTINE,474
34068,20221007,93,,ROUTINE,475
34068,20230221,94,,ROUTINE,476
33644,20210802,98,,ROUTINE,477
33443,20190415,100,,ROUTINE,478
33291,20211111,99,,ROUTINE,479
34068,20181017,94,,ROUTINE,480
33830,20230419,99,,ROUTINE,481
33399,20200701,99,,FOLLOWUP,482
33649,20230323,96,,ROUTINE,483
33443,20191119,0,,COMPLAINT,484
33292,20220526,100,,ROUTINE,485
34068,20190412,97,,ROUTINE,486
33830,20180921,100,,ROUTINE,487
33399,20200624,83,,ROUTINE,488
33649,20180814,97,,ROUTINE,489
33443,20191014,99,,ROUTINE,490
33292,20221109,97,,ROUTINE,491
34068,20190725,0,,COMPLAINT,492
33830,20190328,100,,ROUTINE,493
33399,20210811,93,,ROUTINE,494
33649,20190326,97,,ROUTINE,495
33443,20200921,100,,ROUTINE,496
33292,20230526,100,,ROUTINE,497
34068,20191101,98,,ROUTINE,498
33830,20191011,100,,ROUTINE,499
33399,20220224,88,,ROUTINE,500
33649,20190926,98,,ROUTINE,501
33443,20210727,100,,ROUTINE,502
33292,20181109,99,,ROUTINE,503
34068,20190801,0,,FOLLOWUP,504
33830,20211008,98,,ROUTINE,505
33399,20220302,98,,FOLLOWUP,506
33649,20190802,0,,COMPLAINT,507
33443,20220221,100,,ROUTINE,508
33292,20190517,97,,ROUTINE,509
34068,20190812,0,,FOLLOWUP,510
33830,20220512,98,,ROUTINE,511
33399,20220826,96,,ROUTINE,512
33649,20211208,95,,ROUTINE,513
33501,20220810,100,,ROUTINE,514
33292,20191108,98,,ROUTINE,515
34068,20190821,0,,FOLLOWUP,516
33854,20221228,98,,ROUTINE,517
33419,20220831,99,,ROUTINE,518
33649,20220727,91,,ROUTINE,519
33501,20230203,100,,ROUTINE,520
33292,20200902,99,,ROUTINE,521
34068,20210517,95,,ROUTINE,522
33854,20230621,99,,ROUTINE,523
33419,20230602,99,,ROUTINE,524
33655,20221212,0,,COMPLAINT,525
33501,20230710,98,,ROUTINE,526
33292,20210415,100,,ROUTINE,527
34068,20220418,94,,ROUTINE,528
33854,20190103,96,,ROUTINE,529
33419,20230802,99,,ROUTINE,530
33655,20221213,97,,ROUTINE,531
33501,20181102,100,,ROUTINE,532
33292,20211111,100,,ROUTINE,533
34073,20221114,96,,ROUTINE,534
33854,20190611,95,,ROUTINE,535
33419,20190612,98,,ROUTINE,536
33655,20230628,98,,ROUTINE,537
33501,20190412,98,,ROUTINE,538
33295,20220526,99,,ROUTINE,539
34073,20230413,95,,ROUTINE,540
33854,20191205,97,,ROUTINE,541
33419,20210615,97,,ROUTINE,542
33655,20190405,98,,ROUTINE,543
33501,20191029,100,,ROUTINE,544
33295,20221109,98,,ROUTINE,545
34073,20180928,0,,COMPLAINT,546
33854,20200805,98,,ROUTINE,547
33419,20210819,99,,ROUTINE,548
33655,20190919,96,,ROUTINE,549
33501,20210603,95,,ROUTINE,550
33295,20230502,0,,SURVEY,551
34073,20190212,96,,ROUTINE,552
33854,20210722,96,,ROUTINE,553
33419,20220607,98,,ROUTINE,554
33655,20200312,96,,ROUTINE,555
33501,20220201,99,,ROUTINE,556
33295,20230526,98,,ROUTINE,557
33295,20181109,96,,ROUTINE,558
33295,20190501,96,,SURVEY,559
33295,20190517,98,,ROUTINE,560
33295,20191108,98,,ROUTINE,561
33295,20200902,100,,ROUTINE,562
33295,20210415,98,,ROUTINE,563
33295,20211111,99,,ROUTINE,564
33297,20220831,99,,ROUTINE,565
33297,20230118,99,,ROUTINE,566
33297,20230614,98,,ROUTINE,567
33297,20190117,98,,ROUTINE,568
33297,20200131,96,,ROUTINE,569
33297,20190730,98,,ROUTINE,570
33297,20210721,99,,ROUTINE,571
33297,20211227,97,,ROUTINE,572
33317,20230126,99,,ROUTINE,573
33317,20230720,99,,ROUTINE,574
33317,20190124,96,,ROUTINE,575
33317,20190723,97,,ROUTINE,576
33317,20200123,98,,ROUTINE,577
33317,20210624,100,,ROUTINE,578
33317,20220216,100,,ROUTINE,579
33317,20220823,100,,ROUTINE,580
33371,20220915,99,,ROUTINE,581
33371,20230126,100,,ROUTINE,582
33371,20230502,100,,ROUTINE,583
33371,20190219,93,,ROUTINE,584
33371,20190812,94,,ROUTINE,585
33371,20200225,91,,ROUTINE,586
33371,20210907,95,,ROUTINE,587
33371,20220322,99,,ROUTINE,588
33374,20220517,95,,ROUTINE,589
33374,20221101,100,,ROUTINE,590
33374,20230524,99,,ROUTINE,591
33374,20181227,96,,ROUTINE,592
34073,20190820,0,,Site Evaluation,593
33854,20210223,96,,ROUTINE,594
33441,20220524,89,,ROUTINE,595
33655,20210608,98,,ROUTINE,596
33519,20230504,100,,ROUTINE,597
34073,20190911,99,,ROUTINE,598
33854,20220119,96,,ROUTINE,599
33441,20221116,95,,ROUTINE,600
33655,20211206,95,,ROUTINE,601
33519,20221024,99,,ROUTINE,602
34073,20200626,98,,ROUTINE,603
33854,20220622,95,,ROUTINE,604
33441,20230509,91,,ROUTINE,605
33655,20220523,94,,ROUTINE,606
33519,20180814,96,,ROUTINE,607
34073,20211011,99,,ROUTINE,608
33863,20220830,98,,FOLLOWUP,609
33441,20190108,90,,ROUTINE,610
33694,20230104,94,,ROUTINE,611
33519,20190405,99,,ROUTINE,612
34073,20220526,97,,ROUTINE,613
33863,20220823,0,,COMPLAINT,614
33441,20190723,82,,ROUTINE,615
33694,20230705,95,,ROUTINE,616
33519,20190917,99,,ROUTINE,617
34097,20220405,0,,COMPLAINT,618
33863,20230118,0,,COMPLAINT,619
33441,20200131,88,,ROUTINE,620
33694,20180905,96,,ROUTINE,621
33519,20210416,99,,ROUTINE,622
34097,20221005,99,,ROUTINE,623
33863,20230120,0,,ENFORCEMENT ACTIONS,624
33441,20200131,0,,COMPLAINT,625
33694,20190123,95,,ROUTINE,626
33519,20220420,100,,ROUTINE,627
34097,20230320,99,,ROUTINE,628
33863,20230308,97,,ROUTINE,629
33441,20200203,0,,FOLLOWUP,630
33694,20190515,96,,ROUTINE,631
33602,20220825,91,,ROUTINE,632
34097,20181024,99,,ROUTINE,633
33863,20181109,94,,ROUTINE,634
33441,20190801,96,,FOLLOWUP,635
33694,20191028,96,,ROUTINE,636
33602,20230202,97,,ROUTINE,637
34097,20190503,0,,COMPLAINT,638
33863,20190423,96,,ROUTINE,639
33441,20200917,93,,ROUTINE,640
33694,20200602,96,,ROUTINE,641
33602,20230803,97,,ROUTINE,642
34097,20190412,97,,ROUTINE,643
33863,20190709,0,,COMPLAINT,644
33441,20210518,93,,ROUTINE,645
33694,20210202,95,,ROUTINE,646
33602,20180914,0,,COMPLAINT,647
34097,20191104,100,,ROUTINE,648
33863,20200226,96,,ROUTINE,649
33441,20211116,92,,ROUTINE,650
33694,20210714,96,,ROUTINE,651
33602,20181205,91,,ROUTINE,652
34097,20210319,97,,ROUTINE,653
33863,20201015,94,,ROUTINE,654
33441,20220531,98,,FOLLOWUP,655
33694,20220121,95,,ROUTINE,656
33602,20190605,94,,ROUTINE,657
34097,20220223,98,,ROUTINE,658
33863,20210826,93,,ROUTINE,659
33443,20220812,100,,ROUTINE,660
33694,20220801,95,,ROUTINE,661
33602,20191014,0,,COMPLAINT,662
34097,20220223,0,,COMPLAINT,663
33863,20210826,0,,COMPLAINT,664
33443,20230215,100,,ROUTINE,665
33443,20180925,0,,COMPLAINT,666
33761,20230331,97,,ROUTINE,667
33863,20210909,0,,FOLLOWUP,668
34097,20220225,0,,FOLLOWUP,669
33761,20221028,96,,ROUTINE,670
33863,20210923,0,,FOLLOWUP,671
34097,20220406,0,,FOLLOWUP,672
33761,20181130,100,,ROUTINE,673
33863,20220228,96,,ROUTINE,674
33602,20191021,0,,FOLLOWUP,675
33244,20230201,100,,ROUTINE,676
34135,20230327,96,,ROUTINE,677
33761,20190611,100,,ROUTINE,678
33863,20220823,85,,ROUTINE,679
33602,20191211,96,,ROUTINE,680
34135,20180905,91,,ROUTINE,681
33244,20230717,99,,ROUTINE,682
33761,20191209,100,,ROUTINE,683
33906,20220428,99,,ROUTINE,684
33602,20200624,93,,ROUTINE,685
34135,20190403,93,,ROUTINE,686
33244,20181203,100,,ROUTINE,687
33761,20210608,100,,ROUTINE,688
33906,20221219,95,,ROUTINE,689
33602,20210819,94,,ROUTINE,690
34135,20191028,97,,ROUTINE,691
33244,20190604,100,,ROUTINE,692
33761,20220216,97,,ROUTINE,693
33906,20230531,99,,ROUTINE,694
33602,20210201,94,,ROUTINE,695
34135,20200617,95,,ROUTINE,696
33244,20191202,100,,ROUTINE,697
33761,20220216,97,,ROUTINE,698
33906,20190110,98,,ROUTINE,699
33602,20220307,96,,ROUTINE,700
34135,20210304,92,,ROUTINE,701
33244,20200910,100,,ROUTINE,702
33761,20220216,0,,COMPLAINT,703
33906,20190930,98,,ROUTINE,704
33602,20220901,97,,FOLLOWUP,705
34135,20210927,96,,ROUTINE,706
33244,20210812,100,,ROUTINE,707
33761,20220223,0,,FOLLOWUP,708
33906,20210727,82,,ROUTINE,709
33605,20221205,94,,ROUTINE,710
34135,20220404,95,,ROUTINE,711
33244,20220222,100,,ROUTINE,712
33814,20230224,100,,ROUTINE,713
33906,20210802,99,,FOLLOWUP,714
33605,20230616,93,,ROUTINE,715
34135,20220929,94,,ROUTINE,716
33256,20221018,100,,ROUTINE,717
33814,20180920,94,,ROUTINE,718
33920,20221228,98,,ROUTINE,719
33605,20190107,95,,ROUTINE,720
34201,20220804,95,,ROUTINE,721
33814,20190319,93,,ROUTINE,722
33256,20230515,100,,ROUTINE,723
33920,20230621,98,,ROUTINE,724
33605,20181105,0,,COMPLAINT,725
34201,20230202,99,,ROUTINE,726
33814,20191010,98,,FOLLOWUP,727
33256,20181113,100,,ROUTINE,728
33920,20190103,96,,ROUTINE,729
33605,20200203,94,,ROUTINE,730
34201,20220127,0,,FOLLOWUP,731
33814,20191003,86,,ROUTINE,732
33256,20190604,100,,ROUTINE,733
33920,20190611,97,,ROUTINE,734
33605,20190807,96,,ROUTINE,735
34201,20220511,0,,FOLLOWUP,736
33814,20201029,100,,ROUTINE,737
33256,20191212,100,,ROUTINE,738
33920,20191205,96,,ROUTINE,739
33605,20210726,95,,ROUTINE,740
34201,20220119,0,,COMPLAINT,741
33814,20210730,100,,FOLLOWUP,742
33256,20211118,100,,ROUTINE,743
33920,20200805,98,,ROUTINE,744
33605,20220502,96,,ROUTINE,745
34201,20220804,0,,FOLLOWUP,746
33814,20210723,0,,COMPLAINT,747
33257,20230220,100,,ROUTINE,748
33920,20210722,97,,ROUTINE,749
33644,20220722,96,,ROUTINE,750
34201,20221103,0,,FOLLOWUP,751
33814,20210723,88,,ROUTINE,752
33257,20181101,0,,COMPLAINT,753
33920,20210223,99,,ROUTINE,754
33644,20230217,98,,ROUTINE,755
34201,20230727,98,,ROUTINE,756
33814,20220321,97,,ROUTINE,757
33257,20181106,0,,FOLLOWUP,758
33920,20220119,95,,ROUTINE,759
33644,20230803,100,,ROUTINE,760
34201,20190108,90,,ROUTINE,761
33814,20220824,95,,ROUTINE,762
33257,20181015,0,,COMPLAINT,763
33920,20220622,97,,ROUTINE,764
33644,20181022,99,,ROUTINE,765
34201,20190731,96,,ROUTINE,766
33257,20181129,0,,COMPLAINT,767
33644,20190424,100,,ROUTINE,768
33257,20181202,0,,FOLLOWUP,769
33644,20191025,0,,COMPLAINT,770
33257,20190207,100,,ROUTINE,771
33257,20190820,0,,COMPLAINT,772
33257,20191004,100,,ROUTINE,773
33257,20220627,98,,ROUTINE,774
33262,20220915,99,,ROUTINE,775
33262,20230313,98,,ROUTINE,776
33262,20230725,97,,ROUTINE,777
33262,20180928,98,,ROUTINE,778
33262,20190228,96,,ROUTINE,779
33262,20190927,99,,ROUTINE,780
33262,20201001,99,,ROUTINE,781
33262,20210809,98,,ROUTINE,782
33262,20220328,100,,ROUTINE,783
33276,20220531,99,,ROUTINE,784
33276,20221118,98,,ROUTINE,785
33276,20230517,99,,ROUTINE,786
33276,20181112,99,,ROUTINE,787
33276,20190523,97,,ROUTINE,788
33276,20191118,0,,COMPLAINT,789
33276,20191124,0,,FOLLOWUP,790
33276,20191118,94,,ROUTINE,791
33276,20210208,97,,ROUTINE,792
33276,20211112,97,,ROUTINE,793
33291,20220526,98,,ROUTINE,794
33291,20221109,94,,ROUTINE,795
33291,20230526,96,,ROUTINE,796
33291,20181109,99,,ROUTINE,797
33291,20190517,95,,ROUTINE,798
33291,20191108,98,,ROUTINE,799
33291,20200902,99,,ROUTINE,800
34295,20200923,97,,ROUTINE,801
34295,20210824,95,,ROUTINE,802
34295,20210312,94,,ROUTINE,803
34295,20220221,94,,ROUTINE,804
34326,20180808,100,,ROUTINE,805
34372,20210511,95,,ROUTINE,806
34295,20220802,97,,ROUTINE,807
34301,20230411,95,,ROUTINE,808
34301,20181219,96,,ROUTINE,809
34301,20181002,0,,FOLLOWUP,810
34326,20190204,100,,ROUTINE,811
34372,20220127,96,,ROUTINE,812
34301,20190516,96,,ROUTINE,813
34233,20181211,0,,FOLLOWUP,814
34326,20190812,100,,ROUTINE,815
34379,20221212,96,,ROUTINE,816
34301,20191115,96,,ROUTINE,817
34326,20200212,100,,ROUTINE,818
34233,20190531,97,,ROUTINE,819
34379,20230703,97,,ROUTINE,820
34301,20200826,94,,ROUTINE,821
34326,20211011,100,,ROUTINE,822
34233,20200107,99,,ROUTINE,823
34201,20200115,97,,ROUTINE,824
34379,20180926,0,,COMPLAINT,825
34301,20210514,96,,ROUTINE,826
34326,20220509,100,,ROUTINE,827
34233,20210601,94,,ROUTINE,828
34379,20181004,0,,FOLLOWUP,829
34628,20190701,97,,ROUTINE,830
34201,20220119,96,,ROUTINE,831
34301,20220304,96,,ROUTINE,832
34406,20230118,97,,ROUTINE,833
34335,20220616,99,,ROUTINE,834
34233,20220211,94,,ROUTINE,835
34379,20181004,0,,COMPLAINT,836
34628,20190719,0,,COMPLAINT,837
34210,20220603,98,,ROUTINE,838
34301,20220909,95,,ROUTINE,839
34406,20230717,98,,ROUTINE,840
34335,20230223,97,,ROUTINE,841
34239,20221216,100,,ROUTINE,842
34379,20181023,0,,COMPLAINT,843
34628,20200113,92,,ROUTINE,844
34210,20221116,100,,FOLLOWUP,845
34305,20221031,95,,ROUTINE,846
34406,20181210,0,,COMPLAINT,847
34335,20230223,0,,COMPLAINT,848
34239,20230605,100,,ROUTINE,849
34379,20180905,97,,ROUTINE,850
34628,20201019,89,,ROUTINE,851
34210,20221109,87,,ROUTINE,852
34305,20230213,95,,ROUTINE,853
34406,20181227,0,,COMPLAINT,854
34335,20230227,0,,FOLLOWUP,855
34239,20181107,98,,ROUTINE,856
34379,20190225,91,,ROUTINE,857
34628,20201026,98,,FOLLOWUP,858
34210,20230501,96,,ROUTINE,859
34305,20181106,95,,ROUTINE,860
34406,20190725,98,,ROUTINE,861
34335,20180917,93,,ROUTINE,862
34239,20190510,100,,ROUTINE,863
34379,20190717,0,,COMPLAINT,864
34628,20220124,98,,ROUTINE,865
34210,20180813,96,,ROUTINE,866
34305,20190318,96,,ROUTINE,867
34406,20190123,97,,ROUTINE,868
34335,20190402,96,,ROUTINE,869
34239,20191025,100,,ROUTINE,870
34379,20190722,0,,FOLLOWUP,871
34630,20221222,100,,ROUTINE,872
34210,20190621,97,,ROUTINE,873
34305,20190715,96,,ROUTINE,874
34406,20191219,99,,ROUTINE,875
34335,20191009,99,,ROUTINE,876
34239,20210526,100,,ROUTINE,877
34379,20190912,90,,ROUTINE,878
34630,20230509,100,,ROUTINE,879
34210,20190118,95,,ROUTINE,880
34305,20200123,96,,ROUTINE,881
34406,20210519,0,,COMPLAINT,882
34335,20200910,100,,ROUTINE,883
34239,20220110,100,,ROUTINE,884
34379,20190918,99,,FOLLOWUP,885
34630,20180814,100,,ROUTINE,886
34630,20190227,100,,ROUTINE,887
34630,20190814,100,,ROUTINE,888
34630,20200302,100,,ROUTINE,889
34630,20211217,100,,ROUTINE,890
34630,20220812,100,,ROUTINE,891
34643,20221130,97,,ROUTINE,892
34643,20230530,97,,ROUTINE,893
34643,20190227,0,,COMPLAINT,894
34643,20190219,94,,ROUTINE,895
34643,20190829,0,,COMPLAINT,896
34643,20190829,95,,ROUTINE,897
34643,20200227,94,,ROUTINE,898
34643,20210720,0,,FIELD,899
34643,20211025,94,,ROUTINE,900
34643,20220511,94,,ROUTINE,901
34648,20220831,97,,ROUTINE,902
34648,20230302,96,,ROUTINE,903
34648,20230707,95,,ROUTINE,904
34648,20180926,95,,ROUTINE,905
34648,20190314,95,,ROUTINE,906
34648,20191017,94,,ROUTINE,907
34648,20220223,95,,ROUTINE,908
34667,20220811,100,,ROUTINE,909
34667,20230323,93,,ROUTINE,910
34667,20230330,100,,FOLLOWUP,911
34667,20181114,98,,ROUTINE,912
34667,20190604,100,,ROUTINE,913
34667,20191204,99,,ROUTINE,914
34667,20200915,99,,ROUTINE,915
34667,20210806,100,,ROUTINE,916
34667,20220223,99,,ROUTINE,917
34674,20221220,97,,ROUTINE,918
34674,20230522,98,,ROUTINE,919
34674,20190122,99,,FOLLOWUP,920
34674,20190114,80,,ROUTINE,921
34674,20190708,97,,ROUTINE,922
34674,20200113,98,,ROUTINE,923
34674,20210512,99,,ROUTINE,924
34674,20220124,0,,COMPLAINT,925
34674,20220307,0,,FOLLOWUP,926
34674,20220124,92,,ROUTINE,927
34239,20220714,100,,ROUTINE,928
34379,20210202,93,,ROUTINE,929
34210,20191227,95,,ROUTINE,930
34335,20211104,99,,ROUTINE,931
34406,20210526,0,,FOLLOWUP,932
34305,20200928,98,,FOLLOWUP,933
34267,20221201,100,,ROUTINE,934
34379,20211207,92,,ROUTINE,935
34210,20190731,0,,COMPLAINT,936
34358,20220613,100,,ROUTINE,937
34406,20210519,95,,ROUTINE,938
34305,20200921,94,,ROUTINE,939
34267,20230413,99,,ROUTINE,940
34379,20220627,96,,ROUTINE,941
34210,20190801,0,,FOLLOWUP,942
34358,20221121,100,,ROUTINE,943
34406,20220105,91,,ROUTINE,944
34305,20210428,95,,ROUTINE,945
34267,20181105,99,,ROUTINE,946
34381,20221130,98,,ROUTINE,947
34210,20201001,93,,ROUTINE,948
34358,20230425,98,,ROUTINE,949
34406,20220112,99,,FOLLOWUP,950
34305,20211021,95,,ROUTINE,951
34267,20190503,98,,ROUTINE,952
34381,20230608,98,,ROUTINE,953
34210,20211124,86,,ROUTINE,954
34358,20181218,99,,ROUTINE,955
34453,20220921,98,,ROUTINE,956
34305,20220516,95,,ROUTINE,957
34267,20191029,97,,ROUTINE,958
34381,20181213,97,,ROUTINE,959
34210,20211202,97,,FOLLOWUP,960
34358,20190506,99,,ROUTINE,961
34453,20230511,99,,ROUTINE,962
34307,20230213,94,,ROUTINE,963
34267,20200810,100,,ROUTINE,964
34381,20190425,99,,ROUTINE,965
34211,20220511,98,,ROUTINE,966
34358,20190918,99,,ROUTINE,967
34453,20190517,98,,ROUTINE,968
34307,20181023,96,,ROUTINE,969
34267,20210803,98,,ROUTINE,970
34381,20190904,99,,ROUTINE,971
34211,20221103,96,,ROUTINE,972
34358,20200217,99,,ROUTINE,973
34453,20191017,98,,ROUTINE,974
34307,20190614,94,,ROUTINE,975
34267,20220202,98,,ROUTINE,976
34381,20190715,0,,COMPLAINT,977
34211,20230420,97,,ROUTINE,978
34358,20201014,98,,ROUTINE,979
34453,20200811,98,,ROUTINE,980
34307,20190222,96,,ROUTINE,981
34267,20220726,98,,ROUTINE,982
34381,20200217,98,,ROUTINE,983
34211,20181113,97,,ROUTINE,984
34366,20230321,97,,ROUTINE,985
34453,20200925,98,,ROUTINE,986
34307,20191126,95,,ROUTINE,987
34272,20221019,95,,ROUTINE,988
34381,20201014,99,,ROUTINE,989
34526,20211130,96,,ROUTINE,990
34211,20190724,98,,ROUTINE,991
34366,20190104,100,,ROUTINE,992
34453,20210901,98,,ROUTINE,993
34307,20200715,97,,ROUTINE,994
34272,20221019,0,,COMPLAINT,995
34381,20210518,99,,ROUTINE,996
34381,20211214,99,,ROUTINE,997
34381,20220621,98,,ROUTINE,998
34393,20230217,95,,ROUTINE,999
34393,20181017,93,,ROUTINE,1000
34393,20190725,97,,ROUTINE,1001
34393,20190315,96,,ROUTINE,1002
34393,20200128,95,,ROUTINE,1003
34393,20200928,98,,ROUTINE,1004
34393,20210607,97,,ROUTINE,1005
34393,20220121,96,,ROUTINE,1006
34393,20220826,96,,ROUTINE,1007
34396,20221111,97,,ROUTINE,1008
34396,20230512,95,,ROUTINE,1009
34396,20180913,0,,COMPLAINT,1010
34396,20181107,96,,ROUTINE,1011
34396,20180913,0,,COMPLAINT,1012
34396,20190510,98,,ROUTINE,1013
34396,20200729,96,,ROUTINE,1014
