OBJECTID,TYPE,ESTABLISHED,PRIVATE,REFERENCE,COMMENTS,DATE_FILED,ShapeSTArea,ShapeSTLength
403,Roadway,Plat,Yes,b72p82,W EUCALYPTUS PL,2010/06/08 00:00:00+00,3606.42259634871,313.600457473394
406,General Utility,Plat,No,,,,4974.32418718589,1015.04612793969
407,General Utility,Plat,No,,,,3395.48490934993,699.345072572892
408,General Utility,Plat,No,,,,7633.43500793104,1547.20277043404
409,General Utility,Plat,No,,,,5762.71941189403,1172.9594892153
410,General Utility,Plat,No,,,,15371.6828796839,3093.86981839407
411,Roadway,Plat,Yes,,"W BOXWOOD PL, N CONIFER PL",,32635.0723387404,2275.62799328831
412,Roadway,Plat,Yes,b67p65,N CONIFER PL,2005/03/24 00:00:00+00,6376.58432110099,497.97338275494
418,General Utility,Plat,No,b67p159,,2005/07/08 00:00:00+00,10018.1116728442,2022.46605423449
419,General Utility,Plat,No,b67p159,,2005/07/08 00:00:00+00,14458.7182178686,2912.4319494219
420,General Utility,Plat,No,b67p159,,2005/07/08 00:00:00+00,7955.78520627102,1611.47908178437
426,General Utility,Plat,No,b3p16,,2009/03/02 00:00:00+00,10557.9856673944,2133.77372075237
427,General Utility,Plat,No,b3p16,,2009/03/02 00:00:00+00,5279.02236471714,2122.47063873234
428,General Utility,Plat,No,b3p16,,2009/03/02 00:00:00+00,29793.2567293847,7769.99720617197
430,Sump Pump,Plat,No,b3p16,,2009/03/02 00:00:00+00,1036.18416168309,424.464171843604
431,Sump Pump,Plat,No,,,,1027.43422386182,420.964529303311
432,Access,Plat,No,,,,1036.18416168309,424.464171843604
433,Access,Plat,No,b3p16,,2009/03/02 00:00:00+00,1027.43422386182,420.964529303311
434,Sanitary Sewer,Plat,No,,,,9934.94684347108,1036.21036872952
435,Sanitary Sewer,Plat,No,,,,13891.6467456787,1451.74096453158
436,General Utility,Plat,No,,,,13552.4001395778,2729.08727263708
437,General Utility,Plat,No,,,,7468.92798025999,1513.77766330841
438,General Utility,Plat,No,,,,3635.72353011131,814.836190080132
439,General Utility,Plat,No,,,,3081.21850903156,662.383403706938
440,General Utility,Plat,No,,,,2507.26094881877,624.859408239236
441,General Utility,Plat,No,,,,2919.12278349796,865.470589289569
442,Drainage,Plat,No,,,,2600.09024862855,300.005853514452
443,Drainage,Plat,No,,,,1245.48212262279,196.019694120027
444,General Utility,Plat,No,,,,1887.45071978545,397.414328968141
445,Drainage,Plat,No,,,,3081.76704932857,296.56441917764
451,General Utility,Plat,No,bYp101,,2005/06/27 00:00:00+00,12520.4159198906,3287.15697138264
453,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,490.008470350891,206.159449645384
454,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,596.45244623161,248.571412589253
455,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,599.368303951966,249.82468339825
456,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,369.207926429892,159.603750523187
461,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,519.436578129974,223.435211339024
465,Drainage,Plat,No,bYp101,,2005/06/27 00:00:00+00,41177.0854041315,2149.66913076344
466,Drainage,Plat,No,,,,3567.1796300605,403.096553893902
475,General Utility,Plat,No,bYp101,,2005/06/27 00:00:00+00,11321.7099786754,2285.59796645441
476,General Utility,Plat,No,,,,3976.76691689123,1410.81479583488
477,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,649.955874347804,270.027580108542
478,Access,Plat,No,bYp101,,2005/06/27 00:00:00+00,910.459624099679,374.103954251665
479,General Utility,Plat,No,bZp89,,2006/06/14 00:00:00+00,12840.0508083123,3306.44591462301
482,General Utility,Plat,No,bZp89,,2006/06/14 00:00:00+00,10684.3411876186,2357.91666643412
484,General Utility,Plat,No,bZp89,,2006/06/14 00:00:00+00,5654.12000085196,1588.82364552069
486,General Utility,Plat,No,bZp89,,2006/06/14 00:00:00+00,58363.3938015171,6282.16358529581
487,Water Distribution,Plat,No,bZp89,,2006/06/14 00:00:00+00,2400.66349208355,280.030632138894
488,Sanitary Sewer,Plat,No,bZp89,,2006/06/14 00:00:00+00,2400.66349208355,280.030632138894
489,Access,Plat,No,bZp89,,2006/06/14 00:00:00+00,599.89422489665,249.916539095336
490,Access,Plat,No,,,,949.348013904341,389.652160674
491,Access,Plat,No,bZp89,,2006/06/14 00:00:00+00,600.127309447841,250.005450045724
492,Drainage,Plat,No,bZp89,,2006/06/14 00:00:00+00,40539.4649817342,2111.98802661876
494,Electric,Plat,No,,,,77030.1393789982,2213.23923275275
495,Electric,Plat,No,,,,29995.5878618866,949.935816824449
496,Drainage,Plat,No,bYp202,,2005/12/01 00:00:00+00,9404.83334785471,1284.20790402481
499,Drainage,Plat,No,,,,5063.09897674186,379.97129295009
500,Sanitary Sewer,Plat,No,,,,5063.09897674186,379.97129295009
501,Drainage,Plat,No,,,,8719.30102370161,921.108743696785
502,General Utility,Plat,No,bZp181,,2006/11/01 00:00:00+00,9930.94659354972,2588.00801667925
503,General Utility,Plat,No,bZp181,,2006/11/01 00:00:00+00,10230.091443264,2642.04555750929
505,General Utility,Plat,No,bZp181,,2006/11/01 00:00:00+00,21112.275002178,5358.93513408392
506,General Utility,Plat,No,bZp181,,2006/11/01 00:00:00+00,2546.10500612876,619.130634512451
507,General Utility,Plat,No,bZp181,,2006/11/01 00:00:00+00,12113.0807475557,3061.889611045
509,Access,Plat,No,bZp181,,2006/11/01 00:00:00+00,600.10232295962,250.004306613483
510,Access,Plat,No,bZp181,,2006/11/01 00:00:00+00,678.753360882924,281.718815164994
511,Access,Plat,No,bZp101,,2006/07/07 00:00:00+00,604.51185801206,251.823492858742
512,Access,Plat,No,,,,600.191472322988,249.99949611461
514,General Utility,Plat,No,bZp101,,2006/07/07 00:00:00+00,12537.1695924735,3145.51174162742
516,General Utility,Plat,No,bZp101,,2006/07/07 00:00:00+00,17722.7382638415,3762.71688404033
517,Drainage,Plat,No,bZp101,,2006/07/07 00:00:00+00,2470.5766821614,288.104937767148
518,Sanitary Sewer,Plat,No,bZp129,,2006/08/10 00:00:00+00,2881.08758781851,288.031044237922
519,Electric,Plat,No,,,,82595.9781675396,2357.92577875338
520,Drainage,Plat,No,bZp101,,2006/07/07 00:00:00+00,8937.66172437691,944.342638581401
521,General Utility,Plat,No,,,,863.222022554238,192.582848543882
522,General Utility,Plat,No,,,,835.383632821406,187.076221362294
523,General Utility,Plat,No,,,,3900.75685431791,800.890909770617
524,Drainage,Plat,No,,,,2877.52945223167,251.977206420252
526,Drainage,Plat,No,,,,19846.3353998245,1203.89330436218
527,General Utility,Plat,No,,,,19846.3353998245,1203.89330436218
528,Landscape or Visual Easement,Plat,No,b69p147,,2007/06/22 00:00:00+00,400.175832721386,80.0247923039369
529,Landscape or Visual Easement,Plat,No,b69p147,,2007/06/22 00:00:00+00,400.291142964724,80.0561141886843
530,Sanitary Sewer,Plat,No,b69p147,,2007/06/22 00:00:00+00,93086.8750101345,4519.99595133987
532,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,42976.6360831844,2679.38295637596
535,General Utility,Plat,No,b69p147,,2007/06/22 00:00:00+00,29142.4634097413,4777.56358745208
536,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,43770.4048091594,4187.9050248437
537,Access,Plat,No,b69p147,,2007/06/22 00:00:00+00,2067.08399600429,266.881842227026
538,Electric,Agreement,No,b59p190,US DEPT OF INT. BUR. OF REC.,,454275.92563484,7522.9615286739
540,Landscape or Visual Easement,Plat,No,b69p147,,2007/06/22 00:00:00+00,400.478434256807,80.0861893533343
541,Landscape or Visual Easement,Plat,No,b69p147,,2007/06/22 00:00:00+00,600.118940648607,100.01058971631
543,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,12916.1148430693,711.06914576344
544,Sump Pump,Plat,No,b69p147,,2007/06/22 00:00:00+00,709.092061217555,294.087953040012
545,Sump Pump,Plat,No,b69p147,,2007/06/22 00:00:00+00,847.549882751011,349.285117872394
548,Drainage,Plat,No,,,,3421.17473993371,710.09073469833
549,Drainage,Plat,No,,,,10155.830287186,1385.24594018636
550,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,5214.86479335893,561.280766981744
551,General Utility,Plat,No,b69p147,,2007/06/22 00:00:00+00,144812.095915567,28968.933199869
552,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,23979.6328571713,2780.92287947245
553,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,3617.21564240147,501.774136676002
555,Sanitary Sewer,Plat,No,b69p147,,2007/06/22 00:00:00+00,17888.2770217615,1105.86547450934
556,Sanitary Sewer,Plat,No,b250p798,,,27690.5718534174,1564.93414788169
557,General Utility,Plat,No,b69p147,,2007/06/22 00:00:00+00,27806.8956571113,6889.72809573009
558,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,1509.99496276792,322.199625154976
560,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,37551.009306977,1262.36215245201
561,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,11773.5067776963,1598.72834347424
563,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,6391.05010283777,882.600407075475
564,Drainage,Plat,No,b69p147,,2007/06/22 00:00:00+00,14652.2296159197,666.757868680873
565,General Utility,Plat,No,b69p147,,2007/06/22 00:00:00+00,23899.8751715672,2185.8341168015
566,Drainage,Plat,No,,,,3143.56880235676,450.206083071612
567,Water Distribution,Agreement,No,b170p343,WILLOW CORP. PUMPING EASEMENT,,3403.07448031138,380.32080019182
568,Sanitary Sewer,Plat,No,b250p529,No additional filing information available,,31251.2187819392,1771.99714956505
569,Electric,Agreement,No,b126p359,EAST RIVER ELECTRIC,,82062.2287301517,1848.70135041623
573,Ingress/Egress,Plat,No,b57p405,,1995/12/01 00:00:00+00,28766.27581471,1395.91236073809
574,Water Distribution,,No,,MCRW PIPELINE,,85031.132613662,8543.46927659172
575,Electric,Agreement,No,52-40,L & O POWER CO-OP,,370357.418181224,7608.50736839027
576,General Utility,Plat,No,,,,3835.62205523013,787.139980360103
577,General Utility,Plat,No,,,,3427.19613193951,709.753687969525
578,Ingress/Egress,Plat,Yes,,,,15106.8736739422,1065.92312426818
579,Ingress/Egress,Plat,No,b3p47,,2009/05/06 00:00:00+00,6188.80918542979,472.590928721329
581,Sanitary Sewer,Plat,No,b3p47,,2009/05/06 00:00:00+00,13200.524124668,1074.84354440017
582,Drainage,Plat,No,b3p47,,,4936.83990346017,480.190839766279
583,General Utility,Plat,No,,,,4936.83990346017,480.190839766279
584,General Utility,Plat,No,b3p47,,2009/05/06 00:00:00+00,8516.77380808845,559.100979983249
585,Roadway,Plat,Yes,b3p47,W TAIL FEATHER PL,2009/05/06 00:00:00+00,8516.77380808845,559.100979983249
586,General Utility,Plat,No,b3p47,part remaining after portion released res #101-17,2009/05/06 00:00:00+00,4058.34861473619,448.223858416862
587,Roadway,Plat,Yes,b3p47,W SETTER PL,2009/05/06 00:00:00+00,7297.19679651819,511.484253068978
588,Sanitary Sewer,Plat,No,b3p47,,2009/05/06 00:00:00+00,2497.12669466544,420.068762738589
589,General Utility,Plat,No,b3p47,,2009/05/06 00:00:00+00,14227.2510676146,2868.71219492559
590,Drainage,Plat,No,b3p47,,2009/05/06 00:00:00+00,31495.6678932327,1886.23399305678
591,Storm Sewer,Plat,No,,,,800.006767559653,120.000177177318
592,General Utility,Plat,No,,,,9457.71861530271,2005.91339418197
593,Drainage,Plat,No,b3p47,,2009/05/06 00:00:00+00,20116.9494526178,1930.47286872879
594,Storm Sewer,Plat,No,,,,599.995583930043,99.999640152482
595,Sanitary Sewer,Plat,No,b3p131,,,268.600194402703,101.533831594803
596,General Utility,Plat,No,,,,17686.6785440548,3557.90798852692
597,General Utility,Plat,No,,,,16231.6986780551,3267.06120842307
598,General Utility,Plat,No,,,,13731.2367736851,2767.60453738827
599,General Utility,Plat,No,,,,20776.8091573958,4179.2401610668
600,General Utility,Plat,No,,,,10435.6623271353,2111.17826473896
601,General Utility,Plat,No,,,,16268.2527328097,3275.27600872311
602,General Utility,Plat,No,,,,5479.60268804874,1137.97575829446
603,General Utility,Plat,No,b67p86,,2005/04/13 00:00:00+00,11783.664310435,2377.2572300442
604,General Utility,Plat,No,,,,889.95246142485,197.92875304659
606,General Utility,Plat,No,,,,7140.89412885679,1449.22152674644
607,General Utility,Plat,No,b67p86,,2005/04/13 00:00:00+00,4969.03030011049,1009.2507675934
608,General Utility,Plat,No,b67p306,,2005/12/14 00:00:00+00,5676.09685336518,1140.12690660954
609,Sanitary Sewer,Plat,No,b67p86,,2005/04/13 00:00:00+00,1911.53910686553,232.252227080652
610,General Utility,Plat,No,b67p306,,2005/12/14 00:00:00+00,4862.58211916353,992.161743176521
611,General Utility,Plat,No,b67p86,,2005/04/13 00:00:00+00,2211.69352122737,419.122239394099
612,General Utility,Plat,No,b67p86,,2005/04/13 00:00:00+00,2378.48115508199,480.593780343999
613,General Utility,Plat,No,,,,2090.87913147469,423.606553919496
614,Sanitary Sewer,Plat,No,b78p88,,2016/04/29 00:00:00+00,19631.0402361952,1903.95865444384
615,General Utility,Plat,No,b78p88,,2016/04/29 00:00:00+00,4194.61321482103,860.236873746747
616,General Utility,Plat,No,,,,11876.0644323566,2395.45052088417
617,Access,Plat,No,b78p88,,2016/04/29 00:00:00+00,18939.8192626607,857.582177525623
618,General Utility,Plat,No,,,,7247.39367314894,1453.67830464732
619,Sanitary Sewer,Plat,No, ,,,104535.957396018,3139.9604710759
620,General Utility,Plat,No,b69p325,,2007/12/21 00:00:00+00,1555.14589541032,330.952629861546
621,Storm Sewer,Plat,No,,,,2400.95940296048,280.015259960541
622,General Utility,Plat,No,,,,4511.08207290114,922.549549806434
623,General Utility,Plat,No,,,,3111.45377592028,642.202521326384
624,General Utility,Plat,No,,,,12027.7865871218,2425.59598144479
625,General Utility,Plat,No,,,,6167.17535002914,1253.5050708378
626,General Utility,Plat,No,,,,3603.11836650753,740.599256857881
627,General Utility,Plat,No,,,,780.043053872577,176.001855932538
628,General Utility,Plat,No,,,,6157.40167757479,1250.96437369712
629,General Utility,Plat,No,,,,574.913738823,239.976379694162
630,General Utility,Plat,No,,,,574.9521998433,239.977676114347
631,Access,Plat,No,,,,574.913738823,239.976379694162
632,Access,Plat,No,,,,574.9521998433,239.977676114347
633,General Utility,Plat,No,,,,7755.08115718166,1572.98272436796
634,General Utility,Plat,No,,,,4842.13163470868,988.604598142497
635,General Utility,Plat,No,,,,3173.58939833455,655.526341775954
636,General Utility,Plat,No,,,,4788.77566603194,978.161418346117
637,General Utility,Plat,No,,,,6705.35927058449,1425.2636140656
638,General Utility,Plat,No,,,,900.209609665721,370.805572378489
639,Access,Plat,No,,,,900.209609665721,370.805572378489
640,General Utility,Plat,No,,,,548.376955434868,230.071960856554
641,Access,Plat,No,,,,548.376955434868,230.071960856554
642,Sanitary Sewer,Plat,No,b200p9,,,8569.23332152685,1172.76871808951
643,Sanitary Sewer,Agreement,No,b200p9,,,18259.0566261575,2465.18078291631
644,General Utility,Plat,No,b71p162,,2009/10/02 00:00:00+00,20466.0826547441,4119.9808692943
645,Gas Pipeline,Agreement,No,b210p518,No additional filing information available,,138536.682316691,2991.59826248612
647,General Utility,Plat,No,,,,27635.070336622,5517.91884500651
648,General Utility,Plat,No,,,,41517.9991024555,8323.61616021082
652,General Utility,Plat,No,,,,22386.7872018256,4498.2489166341
653,General Utility,Plat,No,,,,4986.61238322924,1056.97179701583
654,Electric,Agreement,No,b85p55,,,97649.6227424194,2755.51910930246
655,Drainage,Plat,No,,,,8580.08238947277,899.081645869359
658,General Utility,Plat,No,,,,15162.7075254114,3048.07309741282
659,General Utility,Plat,No,,,,18434.2221260827,5072.91521785261
660,Sanitary Sewer,Plat,No,,,,26548.979054151,1830.40350766921
661,Drainage,Plat,No,,,,87497.8113248155,2055.48902736965
662,Wetland,Plat,No,,,,87497.8113248155,2055.48902736965
663,Bike Trail or Bike Path,Plat,No,,,,87497.8113248155,2055.48902736965
664,Maintenance,Plat,No,,,,87497.8113248155,2055.48902736965
665,Sanitary Sewer,Plat,No,,,,47885.1717967409,2963.02033442493
666,General Utility,Plat,No,,,,17844.5841031215,6941.52139240328
667,General Utility,Plat,No,,,,9068.79136195912,3639.02143725657
668,Drainage,Plat,No,,,,2434.50297709715,236.44723788593
669,General Utility,Plat,No,,,,15304.376360726,3274.41153871565
670,General Utility,Plat,No,,,,33476.1905160823,8529.16308565337
671,General Utility,Plat,No,,,,20366.7837671166,4072.31296230844
672,Sanitary Sewer,Plat,No,,,,6545.51953249378,440.128815408672
673,Drainage,Plat,No,,,,6545.51953249378,440.128815408672
674,General Utility,Plat,No,,,,40713.1128576826,10192.7059361374
675,General Utility,Plat,No,,,,11915.8883731652,3273.99990346103
676,Drainage,Plat,No,,,,2599.99020687724,299.999696318705
677,Drainage,Plat,No,,,,27880.3091659542,2088.58982039839
678,Sanitary Sewer,Plat,No,,,,2600.09275574853,300.011268611018
679,General Utility,Plat,No,,,,5563.3968373681,1126.90899223803
680,General Utility,Plat,No,,,,5852.30169171001,1193.79624366518
681,General Utility,Plat,No,,,,1807.72660006387,473.330402317507
682,General Utility,Plat,No,,,,3006.51722923476,976.643263368938
683,Drainage,Plat,No,,,,3006.51722923476,976.643263368938
684,General Utility,Plat,No,,,,1720.72668101198,698.278757232299
685,General Utility,Plat,No,,,,5129.94454050706,1048.98903443573
686,General Utility,Plat,No,,,,579.034418283014,242.40334356679
687,General Utility,Plat,No,,,,533.217456816425,223.408609016499
688,General Utility,Plat,No,,,,4536.23496502234,928.263249823385
689,General Utility,Plat,No,,,,18343.7819498922,3691.0800589666
690,Drainage,Plat,No,,,,7577.88771466821,2366.8636446445
691,General Utility,Plat,No,,,,7577.88771466821,2366.8636446445
692,General Utility,Plat,No,,,,7428.81195125436,1506.36384414484
693,General Utility,Plat,No,,,,2284.34278757612,923.837320419043
694,Drainage,Plat,No,,,,1290.97594035893,527.241480946578
695,Sump Pump,Plat,No,,,,740.03454094011,306.147940621702
696,General Utility,Plat,No,,,,1587.20601745835,337.594657291611
697,General Utility,Plat,No,,,,1205.63133538355,261.89196869591
698,Drainage,Plat,No,,,,2666.38242652656,306.639443256873
699,General Utility,Plat,No,,,,4469.79296323994,1797.99544693381
700,General Utility,Plat,No,,,,10857.7268384282,2184.54594689932
701,Drainage,Plat,No,,,,5479.68225783926,1116.15309153314
702,General Utility,Plat,No,,,,5479.68225783926,1116.15309153314
703,General Utility,Plat,No,,,,11223.1218119337,2262.68482634097
704,General Utility,Plat,No,,,,13888.3881742254,2806.32587963133
705,General Utility,Plat,No,,,,10428.361167703,4201.36428627335
706,Drainage,Plat,No,,,,10428.361167703,4201.36428627335
707,Sump Pump,Plat,No,,,,649.807112049843,269.999282438828
708,Sump Pump,Plat,No,,,,647.54471655381,270.095123158312
709,General Utility,Plat,No,,,,6651.96915251599,1959.69386347316
710,General Utility,Plat,No,,,,8502.24042296778,1724.89936956588
711,Drainage,Plat,No,,,,2540.25642473046,295.157796893048
712,Drainage,Plat,No,,,,10407.0189372017,760.430220533941
713,General Utility,Plat,No,b71p173,,2009/10/19 00:00:00+00,21134.8082477677,4249.90613825424
714,Water Distribution,Plat,No,b71p173,,2009/10/19 00:00:00+00,4174.70830354933,462.094758751411
715,General Utility,Plat,No, ,,,15859.7382404358,3206.91321607959
