X,Y,Incident_Date,Latitude,Longitude,Incident_Type,Department_Apparatus_Name,ObjectId
-8800264.38351034,4287213.80248374,2018/01/02 00:00:00+00,35.9025,-79.05412,611 - Dispatched & cancelled en route,Engine 35,202
-8801972.02449911,4289991.5921838,2018/01/07 00:00:00+00,35.92271,-79.06946,"550 - Public service assistance, other",Engine 31,203
-8800689.62396517,4288086.510035,2018/03/21 00:00:00+00,35.90885,-79.05794,"745 - Alarm system activation, no fire - unintentional",Battalion 11,204
-8795335.15645802,4288380.63512972,2018/03/22 00:00:00+00,35.91099,-79.00984,611 - Dispatched & cancelled en route,Engine 32,205
-8800560.49335586,4296065.06757855,2018/03/22 00:00:00+00,35.96688,-79.05678,"745 - Alarm system activation, no fire - unintentional",Engine 34,206
-8800560.49335586,4296065.06757855,2018/03/22 00:00:00+00,35.96688,-79.05678,"745 - Alarm system activation, no fire - unintentional",Engine 34,207
-8797249.85169966,4288129.11644852,2018/03/22 00:00:00+00,35.90916,-79.02704,"463 - Vehicle accident, general cleanup",Engine 32,208
-8800751.96288002,4289904.99029863,2018/01/07 00:00:00+00,35.92208,-79.0585,"520 - Water problem, other",Engine 31,209
-8798920.75725647,4288267.93205051,2018/03/22 00:00:00+00,35.91017,-79.04205,"463 - Vehicle accident, general cleanup",Engine 32,210
-8798937.45518009,4287120.35133775,2018/03/22 00:00:00+00,35.90182,-79.0422,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,211
-8800809.84901523,4288552.44085161,2018/03/22 00:00:00+00,35.91224,-79.05902,"743 - Smoke detector activation, no fire - unintentional",Engine 31,212
-8800395.74050948,4288637.65749676,2018/03/22 00:00:00+00,35.91286,-79.0553,353 - Removal of victim(s) from stalled elevator,Engine 31,213
-8799014.26562873,4287473.54591563,2018/03/23 00:00:00+00,35.90439,-79.04289,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,214
-8795614.56837991,4292721.96728807,2018/01/07 00:00:00+00,35.94257,-79.01235,731 - Sprinkler activation due to malfunction,Engine 33,215
-8797780.84567074,4290259.65001039,2018/03/23 00:00:00+00,35.92466,-79.03181,522 - Water or steam leak,Reserve 33,216
-8800806.50943051,4288438.36154948,2018/03/23 00:00:00+00,35.91141,-79.05899,"745 - Alarm system activation, no fire - unintentional",Battalion 11,217
-8800749.7364902,4293678.99825985,2018/03/23 00:00:00+00,35.94953,-79.05848,324 - Motor vehicle accident with no injuries.,Engine 32,218
-8798265.0854557,4286672.34670058,2018/03/23 00:00:00+00,35.89856,-79.03616,322 - Motor vehicle accident with injuries,Engine 32,219
-8797911.08947497,4289773.02684775,2018/03/23 00:00:00+00,35.92112,-79.03298,"400 - Hazardous condition, other",Reserve 33,220
-8797514.79208775,4287014.53262707,2018/01/07 00:00:00+00,35.90105,-79.02942,"745 - Alarm system activation, no fire - unintentional",Engine 35,221
-8799017.60521346,4287208.30533528,2018/03/23 00:00:00+00,35.90246,-79.04292,111 - Building fire,Battalion 11,222
-8799994.99034262,4289014.26808741,2018/03/24 00:00:00+00,35.9156,-79.0517,"743 - Smoke detector activation, no fire - unintentional",Engine 32,223
-8800412.4384331,4288340.77659016,2018/03/24 00:00:00+00,35.9107,-79.05545,"745 - Alarm system activation, no fire - unintentional",Engine 31,224
-8799397.20467706,4288577.18109915,2018/03/24 00:00:00+00,35.91242,-79.04633,"745 - Alarm system activation, no fire - unintentional",Engine 31,225
-8798055.80481301,4290897.51675051,2018/03/24 00:00:00+00,35.9293,-79.03428,322 - Motor vehicle accident with injuries,Reserve 33,226
-8795605.66282065,4288816.33972739,2018/01/07 00:00:00+00,35.91416,-79.01227,424 - Carbon monoxide incident,Engine 32,227
-8800820.98096431,4295629.07225939,2018/03/24 00:00:00+00,35.96371,-79.05912,553 - Public service,Engine 34,228
-8802186.87111634,4290052.07644928,2018/03/24 00:00:00+00,35.92315,-79.07139,324 - Motor vehicle accident with no injuries.,Engine 31,229
-8800292.21338304,4288214.32977636,2018/03/24 00:00:00+00,35.90978,-79.05437,"745 - Alarm system activation, no fire - unintentional",Engine 31,230
-8800430.24955163,4288449.35709275,2018/03/25 00:00:00+00,35.91149,-79.05561,"745 - Alarm system activation, no fire - unintentional",Engine 31,231
-8802228.482342,4297298.54776069,2018/03/24 00:00:00+00,35.9758476,-79.0717638,"550 - Public service assistance, other",Pub Ed,232
-8795462.06067752,4287617.85050265,2018/03/25 00:00:00+00,35.90544,-79.01098,"745 - Alarm system activation, no fire - unintentional",Battalion 11,233
-8800571.62530493,4288546.94302647,2018/03/25 00:00:00+00,35.9122,-79.05688,"745 - Alarm system activation, no fire - unintentional",Battalion 11,234
-8800333.40159464,4292198.11103249,2018/03/25 00:00:00+00,35.93876,-79.05474,"700 - False alarm or false call, other",Engine 34,235
-8799937.10420741,4289639.69040449,2018/01/08 00:00:00+00,35.92015,-79.05118,522 - Water or steam leak,Reserve 74,236
-8797116.26831071,4289723.54096663,2018/04/10 00:00:00+00,35.92076,-79.02584,324 - Motor vehicle accident with no injuries.,Engine 32,237
-8796053.16717363,4288417.74493581,2018/04/10 00:00:00+00,35.91126,-79.01629,"140 - Natural vegetation fire, other",Reserve 33,238
-8799486.2602697,4288830.08463598,2018/04/10 00:00:00+00,35.91426,-79.04713,"743 - Smoke detector activation, no fire - unintentional",Engine 31,239
-8801769.42302587,4295601.56525526,2018/04/10 00:00:00+00,35.96351,-79.06764,"600 - Good intent call, other",Engine 34,240
-8798857.30514672,4286644.86235423,2018/04/10 00:00:00+00,35.89836,-79.04148,"745 - Alarm system activation, no fire - unintentional",Battalion 11,241
-8797069.51412458,4292837.46655327,2018/04/10 00:00:00+00,35.94341,-79.02542,"113 - Cooking fire, confined to container",Battalion 11,242
-8795197.12028944,4286710.82490212,2018/04/10 00:00:00+00,35.89884,-79.0086,412 - Gas leak (natural gas or LPG),Battalion 11,243
-8798679.19396145,4286614.62965346,2018/04/10 00:00:00+00,35.89814,-79.03988,"745 - Alarm system activation, no fire - unintentional",Engine 32,244
-8800056.21606256,4295309.99529447,2018/01/08 00:00:00+00,35.96139,-79.05225,"745 - Alarm system activation, no fire - unintentional",Engine 34,245
-8794206.37682137,4291484.55219264,2018/04/11 00:00:00+00,35.93357,-78.9997,"550 - Public service assistance, other",Reserve 33,246
-8799382.73314326,4287491.41209398,2018/04/11 00:00:00+00,35.90452,-79.0462,"745 - Alarm system activation, no fire - unintentional",Engine 31,247
-8795337.38284783,4289932.48288584,2018/04/11 00:00:00+00,35.92228,-79.00986,"740 - Unintentional transmission of alarm, other",Reserve 33,248
-8799379.39355854,4287123.09988941,2018/04/11 00:00:00+00,35.90184,-79.04617,611 - Dispatched & cancelled en route,Engine 32,249
-8801223.95752098,4288505.70942651,2018/01/08 00:00:00+00,35.9119,-79.06274,"550 - Public service assistance, other",Engine 31,250
-8795330.70367839,4293285.72533014,2018/04/11 00:00:00+00,35.94667,-79.0098,412 - Gas leak (natural gas or LPG),Battalion 11,251
-8800288.87379832,4287053.01203911,2018/04/11 00:00:00+00,35.90133,-79.05434,"745 - Alarm system activation, no fire - unintentional",Engine 31,252
-8797088.43843801,4290414.98910928,2018/04/12 00:00:00+00,35.92579,-79.02559,"520 - Water problem, other",Reserve 33,253
-8801639.17922164,4294299.1883447,2018/01/08 00:00:00+00,35.95404,-79.06647,"745 - Alarm system activation, no fire - unintentional",Engine 35,254
-8796645.38686465,4290272.02206965,2018/04/12 00:00:00+00,35.92475,-79.02161,"550 - Public service assistance, other",Truck 74,255
-8798808.32457077,4288236.32042097,2018/04/12 00:00:00+00,35.90994,-79.04104,"451 - Biological hazard, confirmed or suspected",Battalion 11,256
-8796756.70635545,4291630.28487303,2018/04/12 00:00:00+00,35.93463,-79.02261,"743 - Smoke detector activation, no fire - unintentional",Engine 32,257
-8799397.20467706,4288577.18109915,2018/04/12 00:00:00+00,35.91242,-79.04633,"745 - Alarm system activation, no fire - unintentional",Engine 31,258
-8799344.88451639,4288001.29770871,2018/04/13 00:00:00+00,35.90823,-79.04586,"710 - Malicious, mischievous false call, other",Engine 31,259
-8798867.32390089,4286709.45067829,2018/04/13 00:00:00+00,35.89883,-79.04157,"745 - Alarm system activation, no fire - unintentional",Battalion 11,260
-8798819.45651985,4286603.63596492,2018/04/13 00:00:00+00,35.89806,-79.04114,"745 - Alarm system activation, no fire - unintentional",Engine 32,261
-8801958.66616022,4294510.96867824,2018/01/08 00:00:00+00,35.95558,-79.06934,"745 - Alarm system activation, no fire - unintentional",Engine 34,262
-8803208.78404183,4293258.2242592,2018/04/13 00:00:00+00,35.94647,-79.08057,611 - Dispatched & cancelled en route,Engine 34,263
-8796892.51613422,4287965.56370607,2018/04/13 00:00:00+00,35.90797,-79.02383,322 - Motor vehicle accident with injuries,Engine 32,264
-8797088.43843801,4290414.98910928,2018/04/13 00:00:00+00,35.92579,-79.02559,"140 - Natural vegetation fire, other",Engine 32,265
-8800233.21405292,4287200.0596178,2018/04/13 00:00:00+00,35.9024,-79.05384,531 - Smoke or odor removal,Battalion 11,266
-8800322.26964556,4287998.54893511,2018/04/13 00:00:00+00,35.90821,-79.05464,322 - Motor vehicle accident with injuries,Engine 31,267
-8795417.5328812,4287266.02553269,2018/04/13 00:00:00+00,35.90288,-79.01058,324 - Motor vehicle accident with no injuries.,Engine 32,268
-8800481.45651739,4288688.51290964,2018/04/13 00:00:00+00,35.91323,-79.05607,322 - Motor vehicle accident with injuries,Engine 34,269
-8801931.94948243,4287110.73141242,2018/04/13 00:00:00+00,35.90175,-79.0691,"140 - Natural vegetation fire, other",Engine 34,270
-8797420.17052058,4295197.22033341,2018/01/02 00:00:00+00,35.96057,-79.02857,551 - Assist police or other governmental agency,Engine 34,271
-8801526.74653594,4294348.69506588,2018/01/08 00:00:00+00,35.9544,-79.06546,"745 - Alarm system activation, no fire - unintentional",Engine 34,272
-8799935.9910125,4288107.1260207,2018/04/13 00:00:00+00,35.909,-79.05117,"745 - Alarm system activation, no fire - unintentional",Battalion 11,273
-8801497.80346833,4294414.70437843,2018/04/13 00:00:00+00,35.95488,-79.0652,611 - Dispatched & cancelled en route,Engine 34,274
-8799470.67554099,4291858.51167633,2018/04/13 00:00:00+00,35.93629,-79.04699,611 - Dispatched & cancelled en route,Reserve 33,275
-8799052.11425561,4287358.10362454,2018/04/13 00:00:00+00,35.90355,-79.04323,"743 - Smoke detector activation, no fire - unintentional",Engine 32,276
-8797523.69764701,4291496.9256462,2018/04/14 00:00:00+00,35.93366,-79.0295,611 - Dispatched & cancelled en route,Reserve 33,277
-8799895.91599582,4288568.93434372,2018/04/14 00:00:00+00,35.91236,-79.05081,"745 - Alarm system activation, no fire - unintentional",Engine 31,278
-8796836.85638882,4291927.2556286,2018/04/14 00:00:00+00,35.93679,-79.02333,"463 - Vehicle accident, general cleanup",Reserve 33,279
-8802218.04057376,4296374.53860012,2018/01/08 00:00:00+00,35.96913,-79.07167,"745 - Alarm system activation, no fire - unintentional",Engine 34,280
-8796396.03120528,4292808.59162187,2018/04/14 00:00:00+00,35.9432,-79.01937,"745 - Alarm system activation, no fire - unintentional",Battalion 11,281
-8801678.44160604,4289021.7591968,2018/04/14 00:00:00+00,35.9156545,-79.0668227,424 - Carbon monoxide incident,Engine 31,282
-8799410.56301596,4287205.55676209,2018/04/15 00:00:00+00,35.90244,-79.04645,"745 - Alarm system activation, no fire - unintentional",Engine 32,283
-8800635.07741469,4294330.81761276,2018/04/15 00:00:00+00,35.95427,-79.05745,322 - Motor vehicle accident with injuries,Battalion 11,284
-8796777.8570587,4291455.6808558,2018/04/15 00:00:00+00,35.93336,-79.0228,111 - Building fire,Battalion 11,285
-8796005.29979259,4292445.59902971,2018/01/08 00:00:00+00,35.94056,-79.01586,"745 - Alarm system activation, no fire - unintentional",Reserve 32,286
-8799392.75189743,4286635.24284942,2018/04/15 00:00:00+00,35.89829,-79.04629,"743 - Smoke detector activation, no fire - unintentional",Engine 32,287
-8800347.87312844,4288600.54694017,2018/04/15 00:00:00+00,35.91259,-79.05487,"745 - Alarm system activation, no fire - unintentional",Engine 31,288
-8799796.84164901,4289106.36098311,2018/04/15 00:00:00+00,35.91627,-79.04992,611 - Dispatched & cancelled en route,Engine 31,289
-8799085.51010284,4291835.13883161,2018/04/15 00:00:00+00,35.93612,-79.04353,"745 - Alarm system activation, no fire - unintentional",Battalion 11,290
-8800776.45316799,4288933.17200422,2018/04/15 00:00:00+00,35.91501,-79.05872,"400 - Hazardous condition, other",Engine 31,291
-8800670.69965174,4288424.61713603,2018/04/15 00:00:00+00,35.91131,-79.05777,"745 - Alarm system activation, no fire - unintentional",Engine 31,292
-8794420.1102437,4291565.66731135,2018/04/15 00:00:00+00,35.93416,-79.00162,"440 - Electrical  wiring/equipment problem, other",Reserve 33,293
-8803415.8382947,4286007.24501186,2018/01/08 00:00:00+00,35.89372,-79.08243,111 - Building fire,Engine 31,294
-8800661.79409247,4288502.9605254,2018/04/15 00:00:00+00,35.91188,-79.05769,"745 - Alarm system activation, no fire - unintentional",Engine 31,295
-8801713.76328047,4290865.89747434,2018/04/15 00:00:00+00,35.92907,-79.06714,341 - Search for person on land,Battalion 11,296
-8795478.75860114,4293834.38624303,2018/04/15 00:00:00+00,35.95066,-79.01113,"700 - False alarm or false call, other",Reserve 33,297
-8800396.85370439,4287264.65123871,2018/04/16 00:00:00+00,35.90287,-79.05531,"745 - Alarm system activation, no fire - unintentional",Engine 31,298
-8801018.01646302,4289740.03623531,2018/04/16 00:00:00+00,35.92088,-79.06089,"445 - Arcing, shorted electrical equipment",Engine 31,299
-8799338.20534694,4287348.48348892,2018/04/16 00:00:00+00,35.90348,-79.0458,"745 - Alarm system activation, no fire - unintentional",Battalion 11,300
-8800681.05236438,4291272.83083677,2018/03/25 00:00:00+00,35.93203,-79.057863,324 - Motor vehicle accident with no injuries.,Engine 31,301
-8800295.55296777,4295283.86440658,2018/03/26 00:00:00+00,35.9612,-79.0544,"745 - Alarm system activation, no fire - unintentional",Engine 31,302
-8799392.75189743,4286635.24284942,2018/01/07 00:00:00+00,35.89829,-79.04629,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,303
-8795971.90394535,4287847.36745691,2018/03/26 00:00:00+00,35.90711,-79.01556,"745 - Alarm system activation, no fire - unintentional",Engine 31,304
-8800019.4806306,4287476.29455654,2018/03/26 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,305
-8799361.58244001,4287422.69618403,2018/03/26 00:00:00+00,35.90402,-79.04601,"745 - Alarm system activation, no fire - unintentional",Engine 31,306
-8799786.82289484,4289051.38005603,2018/03/26 00:00:00+00,35.91587,-79.04983,"745 - Alarm system activation, no fire - unintentional",Engine 31,307
-8799017.60521346,4287208.30533528,2018/03/27 00:00:00+00,35.90246,-79.04292,"744 - Detector activation, no fire - unintentional",Engine 32,308
-8800438.04191598,4288710.5045132,2018/03/27 00:00:00+00,35.91339,-79.05568,"745 - Alarm system activation, no fire - unintentional",Battalion 11,309
-8799521.88250675,4287641.21428255,2018/01/07 00:00:00+00,35.90561,-79.04745,731 - Sprinkler activation due to malfunction,Battalion 11,310
-8799577.54225215,4292537.72100151,2018/03/27 00:00:00+00,35.94123,-79.04795,733 - Smoke detector activation due to malfunction,Reserve 33,311
-8800269.94948488,4289080.24500808,2018/03/27 00:00:00+00,35.91608,-79.05417,"741 - Sprinkler activation, no fire - unintentional",Battalion 11,312
-8801889.64807593,4294508.21825783,2018/03/27 00:00:00+00,35.95556,-79.06872,611 - Dispatched & cancelled en route,Engine 34,313
-8801505.59583269,4288387.50730648,2018/03/27 00:00:00+00,35.91104,-79.06527,551 - Assist police or other governmental agency,Battalion 11,314
-8801896.32724537,4287435.06501579,2018/03/27 00:00:00+00,35.90411,-79.06878,"600 - Good intent call, other",Engine 31,315
-8800468.09817849,4294825.8964196,2018/03/27 00:00:00+00,35.95787,-79.05595,"140 - Natural vegetation fire, other",Battalion 11,316
-8801828.42235599,4287477.66887726,2018/03/27 00:00:00+00,35.90442,-79.06817,561 - Unauthorized burning,Engine 31,317
-8798937.45518009,4287120.35133775,2018/03/27 00:00:00+00,35.90182,-79.0422,"745 - Alarm system activation, no fire - unintentional",Battalion 11,318
-8796624.65917547,4287871.46014625,2018/03/28 00:00:00+00,35.9072853,-79.0214238,322 - Motor vehicle accident with injuries,Engine 32,319
-8802230.67533597,4286824.70743405,2018/03/28 00:00:00+00,35.8996687,-79.0717835,"745 - Alarm system activation, no fire - unintentional",Reserve 35,320
-8795597.87045629,4292863.59155732,2018/03/28 00:00:00+00,35.9436,-79.0122,142 - Brush or brush-and-grass mixture fire,Reserve 33,321
-8800597.22878782,4294578.35419569,2018/03/28 00:00:00+00,35.95607,-79.05711,481 - Attempt to burn,Engine 34,322
-8799120.01914499,4289311.1673832,2018/01/08 00:00:00+00,35.91776,-79.04384,"520 - Water problem, other",Battalion 11,323
-8800293.8831754,4288210.45392986,2018/06/09 00:00:00+00,35.9097518,-79.054385,735 - Alarm system sounded due to malfunction,Engine 31,324
-8800176.44111262,4287976.5587713,2018/03/29 00:00:00+00,35.90805,-79.05333,"745 - Alarm system activation, no fire - unintentional",Engine 31,325
-8799335.97895713,4286302.6880563,2018/03/29 00:00:00+00,35.89587,-79.04578,322 - Motor vehicle accident with injuries,Reserve 35,326
-8800333.40159464,4292198.11103249,2018/03/29 00:00:00+00,35.93876,-79.05474,622 - No incident found on arrival at dispatch address,Engine 34,327
-8800558.26696604,4295267.36072031,2018/03/29 00:00:00+00,35.96108,-79.05676,553 - Public service,Engine 31,328
-8799361.58244001,4287422.69618403,2018/01/08 00:00:00+00,35.90402,-79.04601,622 - No incident found on arrival at dispatch address,Battalion 11,329
-8799081.05732321,4287756.65957875,2018/03/29 00:00:00+00,35.90645,-79.04349,"651 - Smoke scare, odor of smoke",Engine 32,330
