OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
2254,261339706003,64.0,32.0,13.0,19.0,32.0,13.0,26.0,38.0,,0,0,0,0.40625,0.40625,,0.0,404103799.663086,110680.68229865
2255,261450130001,26.0,12.0,,8.0,14.0,,9.0,17.0,,0,0,0,,,,0.0,335027502.456543,95835.3049295488
2256,260992613001,19.0,,,,16.0,6.0,7.0,12.0,,0,0,0,,0.375,,0.0,7275842.99609375,10774.6231279008
2257,260992613002,31.0,13.0,,9.0,18.0,9.0,13.0,18.0,,0,0,0,,0.5,,0.0,6312252.58349609,10074.8790389544
2258,260992614003,28.0,13.0,,9.0,15.0,6.0,10.0,18.0,,0,0,0,,0.4,,0.0,7660392.21875,14061.9104818659
2259,260992614002,15.0,6.0,,,9.0,,6.0,9.0,,0,0,0,,,,0.0,3253709.97265625,7776.93870617435
2260,260992614001,6.0,,,,,,,,,0,0,0,,,,0.0,2960015.08691406,7772.39546082606
2261,260992615002,50.0,22.0,8.0,14.0,28.0,11.0,19.0,31.0,,0,0,0,0.363636363636364,0.392857142857143,,0.0,7335269.26708984,11781.235282336
2262,260992615001,24.0,11.0,,7.0,13.0,,7.0,17.0,,0,0,0,,,,0.0,6006633.61572266,10305.4582060952
2263,260992239001,31.0,7.0,,6.0,24.0,9.0,10.0,21.0,,0,0,0,,0.375,,0.0,25675209.3930664,22487.3826944754
2264,260992239002,9.0,,,,,,,6.0,,0,0,0,,,,0.0,17124178.9770508,20156.3681420209
2265,260239503001,46.0,22.0,8.0,14.0,24.0,12.0,20.0,26.0,,0,0,0,0.363636363636364,0.5,,0.0,455592741.889648,96354.6362147953
2266,260239508002,52.0,24.0,8.0,16.0,28.0,12.0,20.0,32.0,,0,0,0,0.333333333333333,0.428571428571429,,0.0,376514845.281494,94875.6229685968
2267,260239508001,54.0,24.0,10.0,14.0,30.0,13.0,23.0,31.0,,0,0,0,0.416666666666667,0.433333333333333,,0.0,253650561.26001,64586.4839951377
2268,260239509001,35.0,19.0,7.0,12.0,16.0,6.0,13.0,22.0,,0,0,0,0.368421052631579,0.375,,0.0,109965211.14978,52076.3396040009
2269,260239502002,32.0,14.0,6.0,8.0,18.0,7.0,13.0,19.0,,0,0,0,0.428571428571429,0.388888888888889,,0.0,151022804.060059,59671.3592102804
2270,260239502004,43.0,20.0,8.0,12.0,23.0,11.0,19.0,24.0,,0,0,0,0.4,0.478260869565217,,0.0,633566550.529785,171913.195410224
2271,260239502001,58.0,31.0,12.0,19.0,27.0,11.0,23.0,35.0,,0,0,0,0.387096774193548,0.407407407407407,,0.0,9135303.77587891,18402.133827395
2272,260239513003,,,,,,,,,,0,0,0,,,,,56852765.84021,31983.0787043213
2273,260810140004,20.0,12.0,,8.0,8.0,,8.0,12.0,,0,0,0,,,,0.0,8124704.08056641,13555.3974684231
2274,260810138011,19.0,10.0,,6.0,9.0,,8.0,11.0,,0,0,0,,,,0.0,7567597.09130859,11176.2660421096
2275,260810138012,22.0,11.0,,7.0,11.0,,8.0,14.0,,0,0,0,,,,0.0,6278625.24755859,10424.3642619868
2276,260810138022,37.0,17.0,6.0,11.0,20.0,9.0,15.0,22.0,10.0,0,0,0,0.352941176470588,0.45,0.27027027027027,0.0,5550664.85546875,10281.900747894
2277,260810137004,39.0,20.0,8.0,12.0,19.0,8.0,16.0,23.0,,0,0,0,0.4,0.421052631578947,,0.0,5405412.30273438,9382.41514870647
2278,260810104021,60.0,31.0,13.0,18.0,29.0,10.0,23.0,37.0,,0,0,0,0.419354838709677,0.344827586206897,,0.0,37140442.0151367,33274.316821895
2279,260810104022,52.0,27.0,10.0,17.0,25.0,12.0,22.0,30.0,,0,0,0,0.37037037037037,0.48,,0.0,11406355.2348633,20682.4621782675
2280,260810104023,38.0,23.0,8.0,15.0,15.0,,13.0,25.0,,0,0,0,0.347826086956522,,,0.0,52785374.3583984,54054.9918058285
2281,260810114051,30.0,14.0,,11.0,16.0,6.0,9.0,21.0,,0,0,0,,0.375,,0.0,11771821.9101563,22517.1704023184
2282,260810117011,97.0,50.0,19.0,31.0,47.0,19.0,38.0,59.0,6.0,0,0,0,0.38,0.404255319148936,0.0618556701030928,0.0,11978757.7719727,15128.8783150598
2283,260810117012,27.0,8.0,,6.0,19.0,6.0,8.0,19.0,,0,0,0,,0.315789473684211,,0.0,14067981.0605469,15925.1254008904
2284,260810117013,28.0,14.0,,10.0,14.0,,8.0,20.0,,0,0,0,,,,0.0,24355318.0869141,21389.2634782752
2285,260810118031,15.0,,,,11.0,,,10.0,,0,0,0,,,,0.0,106601511.137695,58067.4781188779
2286,260810109041,32.0,16.0,,13.0,16.0,,8.0,24.0,,0,0,0,,,,0.0,299587527.072754,92673.6865314271
2287,260810117021,36.0,23.0,10.0,13.0,13.0,,12.0,24.0,,0,0,0,0.434782608695652,,,0.0,246467660.860352,89337.6737517363
2288,260810109042,39.0,15.0,,10.0,24.0,7.0,12.0,27.0,,0,0,0,,0.291666666666667,,0.0,402515850.969727,85200.1971256196
2289,260810109022,20.0,9.0,,6.0,11.0,,6.0,14.0,,0,0,0,,,,0.0,343464548.108887,79422.5236435963
2290,260810122031,14.0,7.0,,,7.0,,,9.0,,0,0,0,,,,0.0,76777456.8476563,40488.159558151
2291,260810122033,14.0,6.0,,,8.0,,,11.0,,0,0,0,,,,0.0,361425136.885254,89243.6093655942
2292,260270018002,19.0,8.0,,,11.0,,8.0,11.0,,0,0,0,,,,0.0,212242941.627808,69928.7987013107
2293,260270021004,82.0,33.0,11.0,22.0,49.0,20.0,31.0,51.0,,0,0,0,0.333333333333333,0.408163265306122,,0.0,55198051.307251,31571.768856448
2294,260270017002,32.0,17.0,,12.0,15.0,,10.0,22.0,,0,0,0,,,,0.0,386666509.413452,97295.5448294692
2295,260270017001,45.0,13.0,,9.0,32.0,15.0,19.0,26.0,,0,0,0,,0.46875,,0.0,1024565480.05701,213316.463636095
2296,260270017004,22.0,,,,18.0,8.0,9.0,13.0,,0,0,0,,0.444444444444444,,0.0,400612994.250732,109614.972882457
2297,260270017005,83.0,37.0,14.0,23.0,46.0,17.0,31.0,52.0,,0,0,0,0.378378378378378,0.369565217391304,,0.0,87113858.7924805,41755.4994658658
2298,260270011002,38.0,18.0,8.0,10.0,20.0,8.0,16.0,22.0,,0,0,0,0.444444444444444,0.4,,0.0,407805277.396729,114360.138065203
2299,260270011001,33.0,19.0,7.0,12.0,14.0,,12.0,21.0,,0,0,0,0.368421052631579,,,0.0,164405359.411987,57818.2891143804
2300,260270018001,27.0,11.0,,8.0,16.0,6.0,9.0,18.0,,0,0,0,,0.375,,0.0,465498404.340454,95101.3279944278
2301,260270018003,23.0,11.0,,8.0,12.0,,8.0,15.0,,0,0,0,,,,0.0,129046198.954834,57087.8998283071
2302,261476556002,48.0,21.0,6.0,15.0,27.0,10.0,16.0,32.0,,0,0,0,0.285714285714286,0.37037037037037,,0.0,1001594807.2207,126545.037801183
2303,261476320005,12.0,,,,7.0,,,7.0,,0,0,0,,,,0.0,71520725.2636719,39662.3439456822
2304,261476316001,15.0,9.0,,6.0,6.0,,,10.0,,0,0,0,,,,0.0,60388484.1850586,35124.3024283805
2305,261476316002,11.0,7.0,,,,,,7.0,,0,0,0,,,,0.0,46747118.5405273,28961.5794495058
2306,261476301001,25.0,10.0,,7.0,15.0,6.0,9.0,16.0,,0,0,0,,0.4,,0.0,110436253.581055,56555.626641797
2307,261476571001,38.0,14.0,,10.0,24.0,11.0,15.0,23.0,8.0,0,0,0,,0.458333333333333,0.210526315789474,0.0,17660590.559082,18351.5909096393
2308,261476304001,16.0,,,,12.0,6.0,8.0,8.0,,0,0,0,,0.5,,0.0,24211391.840332,22029.7007807189
2309,261476571002,59.0,31.0,11.0,20.0,28.0,10.0,21.0,38.0,,0,0,0,0.354838709677419,0.357142857142857,,0.0,28837485.0561523,33493.5497138463
2310,261476572001,31.0,14.0,,10.0,17.0,6.0,10.0,21.0,,0,0,0,,0.352941176470588,,0.0,484090670.652344,102571.943630705
2311,261476572002,29.0,15.0,,11.0,14.0,,9.0,20.0,,0,0,0,,,,0.0,469570684.925781,105393.990904606
2312,261476572003,41.0,15.0,6.0,9.0,26.0,8.0,14.0,27.0,,0,0,0,0.4,0.307692307692308,,0.0,724226037.118652,112774.653567745
2313,260992067001,25.0,8.0,,6.0,17.0,,7.0,18.0,,0,0,0,,,,0.0,17657394.2617188,19354.9501248667
2314,260992621001,46.0,24.0,9.0,15.0,22.0,9.0,18.0,28.0,,0,0,0,0.375,0.409090909090909,,0.0,26112520.3618164,20535.7027497811
2315,260992680002,47.0,24.0,6.0,18.0,23.0,10.0,16.0,31.0,,0,0,0,0.25,0.434782608695652,,0.0,7085897.64648438,11629.3879508367
2316,260992680003,50.0,24.0,7.0,17.0,26.0,11.0,18.0,32.0,8.0,0,0,0,0.291666666666667,0.423076923076923,0.16,0.0,5981527.796875,11145.6982874066
2317,260992680005,53.0,26.0,10.0,16.0,27.0,12.0,22.0,31.0,,0,0,0,0.384615384615385,0.444444444444444,,0.0,4343193.99658203,10187.5305636487
2318,260992680004,32.0,21.0,8.0,13.0,11.0,,12.0,20.0,,0,0,0,0.380952380952381,,,0.0,2176967.16552734,6170.46851623991
2319,260992680001,28.0,13.0,,9.0,15.0,,9.0,19.0,,0,0,0,,,,0.0,4396269.71826172,9885.2486580024
2320,260992503001,28.0,16.0,6.0,10.0,12.0,,11.0,17.0,,0,0,0,0.375,,,0.0,7682878.66064453,19424.6091251536
2321,260992218001,23.0,9.0,,7.0,14.0,,,18.0,,0,0,0,,,,0.0,29357471.2485352,24448.9978607898
2322,260992505001,13.0,6.0,,,7.0,,,9.0,,0,0,0,,,,0.0,4091904.53808594,8237.91737519935
2323,260992505002,23.0,12.0,,8.0,11.0,,8.0,15.0,,0,0,0,,,,0.0,5853947.74023438,12684.3380410348
2324,260992505003,11.0,,,,8.0,,,9.0,,0,0,0,,,,0.0,4054345.51025391,8242.34684202886
2325,260992506002,12.0,,,,7.0,,,7.0,,0,0,0,,,,0.0,2854112.01367188,7781.08220027509
2326,260992506003,17.0,6.0,,,11.0,,7.0,10.0,,0,0,0,,,,0.0,3543403.83056641,8396.77967327401
2327,260992616001,14.0,6.0,,,8.0,,,9.0,,0,0,0,,,,0.0,4090964.66943359,8416.10235693557
2328,260992200022,26.0,13.0,,9.0,13.0,6.0,10.0,16.0,,0,0,0,,0.461538461538462,,0.0,36399011.9501953,25836.4643334292
2329,260992228001,18.0,8.0,,,10.0,,6.0,12.0,,0,0,0,,,,0.0,21369930.5131836,21733.2165599577
2330,260992682003,15.0,8.0,,6.0,7.0,,,11.0,,0,0,0,,,,0.0,29580467.237793,24500.6508779236
2331,260999821001,,,,,,,,,,0,0,0,,,,,164741217.359863,59222.1823124632
2332,260992473001,24.0,16.0,,11.0,8.0,,7.0,17.0,,0,0,0,,,,0.0,70171796.5375977,49004.2138406151
2333,260992545001,23.0,11.0,,6.0,12.0,,10.0,13.0,,0,0,0,,,,0.0,2676017.95947266,7000.17533352398
2334,260992473003,15.0,7.0,,,8.0,,6.0,9.0,,0,0,0,,,,0.0,31067299.5229492,32962.0984749783
2335,260992305003,12.0,6.0,,,6.0,,,7.0,,0,0,0,,,,0.0,14187100.7768555,16344.6750119788
2336,260239514003,70.0,39.0,16.0,23.0,31.0,15.0,31.0,39.0,,0,0,0,0.41025641025641,0.483870967741936,,0.0,22788278.3825684,28704.4856318965
2337,260239513004,25.0,9.0,,6.0,16.0,7.0,10.0,15.0,,0,0,0,,0.4375,,0.0,76131298.5532227,49435.6930515144
2338,260239514001,85.0,43.0,18.0,25.0,42.0,21.0,39.0,46.0,,0,0,0,0.418604651162791,0.5,,0.0,39891016.5097656,26061.8854642487
2339,260239513001,53.0,26.0,10.0,16.0,27.0,11.0,21.0,32.0,,0,0,0,0.384615384615385,0.407407407407407,,0.0,429062323.279663,104376.303516579
2340,260239516002,41.0,26.0,9.0,17.0,15.0,7.0,16.0,25.0,,0,0,0,0.346153846153846,0.466666666666667,,0.0,226106412.268921,76170.3006779028
2341,260239513002,43.0,30.0,10.0,20.0,13.0,,15.0,28.0,,0,0,0,0.333333333333333,,,0.0,383855593.834106,88184.457917253
2342,260239516001,68.0,38.0,15.0,23.0,30.0,15.0,30.0,38.0,,0,0,0,0.394736842105263,0.5,,0.0,46574178.9719238,36452.5065099217
2343,260810118041,21.0,6.0,,,15.0,6.0,7.0,14.0,,0,0,0,,0.4,,0.0,18309167.7724609,21708.580411158
2344,260810118042,17.0,10.0,,6.0,7.0,,,13.0,,0,0,0,,,,0.0,54269642.9091797,39895.0725758807
2345,260810118043,9.0,6.0,,,,,,7.0,,0,0,0,,,,0.0,18297562.8295898,27122.5633584468
2346,260810147041,52.0,21.0,7.0,14.0,31.0,11.0,18.0,34.0,,0,0,0,0.333333333333333,0.354838709677419,,0.0,22496932.3061523,21037.4207056846
2347,260810148051,29.0,13.0,,10.0,16.0,,6.0,23.0,,0,0,0,,,,0.0,28104860.6508789,21208.0750821268
2348,260810148042,64.0,30.0,11.0,19.0,34.0,13.0,24.0,40.0,,0,0,0,0.366666666666667,0.382352941176471,,0.0,51314423.3945313,30316.4689848126
2349,260810148043,50.0,26.0,7.0,19.0,24.0,10.0,17.0,33.0,,0,0,0,0.269230769230769,0.416666666666667,,0.0,109317031.802734,43094.1875375429
2350,260810148072,21.0,7.0,,6.0,14.0,6.0,7.0,14.0,,0,0,0,,0.428571428571429,,0.0,163497096.01709,76991.3874807687
2351,260810018002,15.0,6.0,,,9.0,,,10.0,,0,0,0,,,,0.0,5478715.20458984,10064.6429873352
2352,260270010001,32.0,13.0,,8.0,19.0,6.0,11.0,21.0,,0,0,0,,0.315789473684211,,0.0,664862972.522949,110296.30030053
2353,260270010003,28.0,16.0,,11.0,12.0,,10.0,18.0,,0,0,0,,,,0.0,147989159.382446,52789.4196883746
2354,260270019001,33.0,16.0,,13.0,17.0,7.0,10.0,23.0,,0,0,0,,0.411764705882353,,0.0,129668867.566406,54740.1856615672
2355,261550318003,58.0,32.0,11.0,21.0,26.0,10.0,21.0,37.0,,0,0,0,0.34375,0.384615384615385,,0.0,63582194.0996094,37910.1541714791
2356,261550319003,25.0,10.0,,7.0,15.0,,8.0,17.0,,0,0,0,,,,0.0,144982876.951172,67503.5789362847
2357,261550319004,23.0,10.0,,7.0,13.0,,7.0,16.0,,0,0,0,,,,0.0,174647323.480469,53439.5351180958
2358,261550319002,40.0,17.0,,12.0,23.0,8.0,13.0,27.0,,0,0,0,,0.347826086956522,,0.0,16112331.7436523,19133.6607061776
2359,261550319001,79.0,40.0,14.0,26.0,39.0,15.0,29.0,50.0,,0,0,0,0.35,0.384615384615385,,0.0,6839593.73242188,11022.596564335
2360,261550302001,27.0,14.0,,10.0,13.0,6.0,10.0,17.0,,0,0,0,,0.461538461538462,,0.0,714974442.337402,128125.597811991
2361,261550302002,54.0,26.0,10.0,16.0,28.0,7.0,17.0,37.0,,0,0,0,0.384615384615385,0.25,,0.0,1024472898.31299,136236.220848052
2362,261550301002,25.0,13.0,,9.0,12.0,,7.0,18.0,,0,0,0,,,,0.0,675547319.422852,122169.578021216
2363,261550301003,17.0,9.0,,8.0,8.0,,,14.0,,0,0,0,,,,0.0,173542167.946777,53545.110411621
2364,261550301004,44.0,21.0,8.0,13.0,23.0,9.0,17.0,27.0,,0,0,0,0.380952380952381,0.391304347826087,,0.0,631357358.518066,108428.506979751
2365,261476572004,29.0,10.0,,8.0,19.0,7.0,9.0,20.0,,0,0,0,,0.368421052631579,,0.0,310772424.781738,84876.4053536171
2366,261476371001,25.0,8.0,,,17.0,8.0,11.0,14.0,,0,0,0,,0.470588235294118,,0.0,29019212.8354492,21556.8197375947
2367,261476371003,23.0,13.0,,8.0,10.0,,10.0,13.0,,0,0,0,,,,0.0,13618394.0766602,16500.6419750069
2368,261476511001,17.0,6.0,,,11.0,,6.0,11.0,,0,0,0,,,,0.0,326278995.288574,82265.7053132753
2369,261476512002,44.0,22.0,7.0,15.0,22.0,8.0,15.0,29.0,,0,0,0,0.318181818181818,0.363636363636364,,0.0,19649075.1132813,21049.1069451875
2370,261476501003,20.0,10.0,,6.0,10.0,,6.0,14.0,,0,0,0,,,,0.0,136587065.255859,63872.9596455115
2371,261476501001,35.0,16.0,6.0,10.0,19.0,7.0,13.0,22.0,,0,0,0,0.375,0.368421052631579,,0.0,30514589.5009766,23005.4937731826
2372,261476350002,16.0,10.0,,6.0,6.0,,6.0,10.0,,0,0,0,,,,0.0,34021889.3076172,25712.4902259101
2373,261476280003,48.0,25.0,9.0,16.0,23.0,11.0,20.0,28.0,,0,0,0,0.36,0.478260869565217,,0.0,4599434.56591797,8707.45767950573
2374,261476270003,18.0,,,,13.0,6.0,7.0,11.0,,0,0,0,,0.461538461538462,,0.0,6321941.70654297,12981.0101177007
2375,261476290001,,,,,,,,,,0,0,0,,,,,26414552.6474609,22576.9992593786
2376,261476341001,43.0,22.0,9.0,13.0,21.0,10.0,19.0,24.0,,0,0,0,0.409090909090909,0.476190476190476,,0.0,196801393.658203,61172.402939815
2377,260992211002,43.0,22.0,9.0,13.0,21.0,8.0,17.0,26.0,,0,0,0,0.409090909090909,0.380952380952381,,0.0,47278299.2084961,42905.6207441446
2378,260992682001,32.0,13.0,,9.0,19.0,7.0,11.0,21.0,,0,0,0,,0.368421052631579,,0.0,39236695.0849609,33724.7838025733
2379,260992212003,27.0,12.0,,8.0,15.0,,8.0,19.0,,0,0,0,,,,0.0,19462325.7553711,21764.6448195662
2380,260992212002,,,,,,,,,,0,0,0,,,,,8072111.78076172,12821.7583962124
2381,260992228002,12.0,7.0,,,,,,8.0,,0,0,0,,,,0.0,42820422.3935547,33903.5836941588
2382,260992240001,45.0,18.0,6.0,12.0,27.0,10.0,16.0,29.0,,0,0,0,0.333333333333333,0.37037037037037,,0.0,50494213.0908203,30239.601570988
2383,260992682002,13.0,8.0,,,,,,8.0,,0,0,0,,,,0.0,24505284.3857422,22753.757945339
2384,260992400001,112.0,53.0,19.0,34.0,59.0,24.0,43.0,69.0,8.0,0,0,0,0.358490566037736,0.406779661016949,0.0714285714285714,0.0,13244896.7563477,16971.6629877052
2385,260992400002,84.0,37.0,13.0,24.0,47.0,22.0,35.0,49.0,,0,0,0,0.351351351351351,0.468085106382979,,0.0,44612709.7524414,28592.633843443
2386,260992507002,11.0,6.0,,,,,,8.0,,0,0,0,,,,0.0,4997241.47119141,11856.9147540422
2387,260992507003,19.0,6.0,,,13.0,6.0,8.0,11.0,,0,0,0,,0.461538461538462,,0.0,4589347.42773438,8680.27737235432
2388,260992508003,23.0,12.0,,8.0,11.0,,8.0,15.0,,0,0,0,,,,0.0,3874899.42041016,8466.3077769145
2389,260992508002,6.0,,,,,,,,,0,0,0,,,,0.0,3454832.71386719,8000.50204537359
2390,260992510002,19.0,,,,15.0,6.0,7.0,12.0,,0,0,0,,0.4,,0.0,4074290.17285156,8417.05662622719
2391,260992508001,19.0,11.0,,7.0,8.0,,7.0,12.0,,0,0,0,,,,0.0,7196465.78271484,10755.9256654824
2392,260992509004,20.0,14.0,,9.0,6.0,,7.0,13.0,,0,0,0,,,,0.0,3166689.46484375,7717.97092762175
2393,260992509003,14.0,,,,10.0,,,9.0,,0,0,0,,,,0.0,4103635.56689453,8436.13700546852
2394,260992509002,7.0,,,,,,,,,0,0,0,,,,0.0,3586886.85742188,8045.46392001443
2395,260992509001,7.0,,,,,,,,,0,0,0,,,,0.0,3638987.00683594,8032.83781840052
2396,260992511002,11.0,9.0,,6.0,,,,8.0,,0,0,0,,,,0.0,5908387.64355469,10104.8746143515
2397,260992513001,12.0,8.0,,,,,,8.0,,0,0,0,,,,0.0,3689432.67626953,8155.88520381067
2398,260992513002,9.0,,,,,,,6.0,,0,0,0,,,,0.0,2534960.65820313,7303.6098255059
2399,260992514003,13.0,,,,8.0,,,8.0,,0,0,0,,,,0.0,4226291.96826172,8840.09955720994
2400,260992514002,13.0,7.0,,6.0,6.0,,,10.0,,0,0,0,,,,0.0,3699130.76269531,8826.95469972415
2401,260992518002,18.0,10.0,,6.0,8.0,,6.0,12.0,,0,0,0,,,,0.0,3029837.109375,7633.8984296014
2402,260992514001,16.0,8.0,,,8.0,,,11.0,,0,0,0,,,,0.0,3175531.83740234,7384.47960840969
2403,260992514004,21.0,12.0,,8.0,9.0,,7.0,14.0,,0,0,0,,,,0.0,3318700.83447266,7899.2370114711
2404,260992515002,15.0,9.0,,7.0,6.0,,,11.0,,0,0,0,,,,0.0,3057017.36572266,9084.82399902552
2405,260992515003,10.0,8.0,,,,,,6.0,,0,0,0,,,,0.0,2122683.82226563,5852.5322928017
2406,260992515001,11.0,,,,6.0,,,6.0,,0,0,0,,,,0.0,5336314.84423828,10211.2152733623
2407,260992684001,30.0,15.0,,10.0,15.0,6.0,11.0,19.0,,0,0,0,,0.4,,0.0,37835770.1708984,28999.6067039571
2408,260992155001,25.0,12.0,,9.0,13.0,6.0,9.0,16.0,,0,0,0,,0.461538461538462,,0.0,56823576.4956055,31797.8573843149
2409,260992180002,84.0,35.0,12.0,23.0,49.0,20.0,32.0,52.0,9.0,0,0,0,0.342857142857143,0.408163265306122,0.107142857142857,0.0,39236732.237793,26313.6568749451
2410,260992180003,87.0,40.0,10.0,30.0,47.0,18.0,28.0,59.0,,0,0,0,0.25,0.382978723404255,,0.0,156608991.1875,56637.42674921
2411,260992200013,51.0,25.0,6.0,19.0,26.0,8.0,14.0,37.0,,0,0,0,0.24,0.307692307692308,,0.0,50903477.0917969,31799.6123321898
2412,260992200011,21.0,8.0,,6.0,13.0,,,16.0,,0,0,0,,,,0.0,43115745.7856445,33440.8546250205
2413,260992200023,24.0,13.0,,9.0,11.0,,8.0,16.0,,0,0,0,,,,0.0,28954902.8696289,25665.3618222479
2414,260992211001,41.0,18.0,6.0,12.0,23.0,7.0,13.0,28.0,,0,0,0,0.333333333333333,0.304347826086957,,0.0,23228505.9433594,25023.9503145112
2415,260992212001,26.0,10.0,,7.0,16.0,,6.0,20.0,,0,0,0,,,,0.0,12720820.699707,14587.0894277928
2416,260992212004,13.0,6.0,,,7.0,,,9.0,,0,0,0,,,,0.0,20173478.1264648,20901.0160352904
2417,260992221011,92.0,43.0,14.0,29.0,49.0,21.0,35.0,57.0,11.0,0,0,0,0.325581395348837,0.428571428571429,0.119565217391304,0.0,13048564.3476563,18782.9149357174
2418,261379506003,33.0,15.0,6.0,9.0,18.0,8.0,14.0,19.0,,0,0,0,0.4,0.444444444444444,,0.0,511805212.248047,95921.4506637133
2419,261379501001,74.0,30.0,10.0,20.0,44.0,17.0,27.0,47.0,,0,0,0,0.333333333333333,0.386363636363636,,0.0,3148289970.91992,339847.953385245
2420,261379504002,45.0,21.0,7.0,14.0,24.0,8.0,15.0,30.0,,0,0,0,0.333333333333333,0.333333333333333,,0.0,1384690813.82227,167851.332528452
2421,261379501002,41.0,15.0,,11.0,26.0,11.0,15.0,26.0,,0,0,0,,0.423076923076923,,0.0,2190803832.50391,267825.772127865
2422,261379502002,63.0,26.0,7.0,19.0,37.0,14.0,21.0,42.0,,0,0,0,0.269230769230769,0.378378378378378,,0.0,1001278091.43555,171346.912635199
2423,261379503003,60.0,24.0,9.0,15.0,36.0,16.0,25.0,35.0,,0,0,0,0.375,0.444444444444444,,0.0,7611582.22949219,11076.0100659616
2424,261379503002,43.0,21.0,8.0,13.0,22.0,9.0,17.0,26.0,,0,0,0,0.380952380952381,0.409090909090909,,0.0,14845527.4804688,23202.0335051305
2425,261379502001,16.0,6.0,,,10.0,,,12.0,,0,0,0,,,,0.0,773050092.955078,133180.745481151
2426,261379502003,42.0,19.0,8.0,11.0,23.0,9.0,17.0,25.0,,0,0,0,0.421052631578947,0.391304347826087,,0.0,1019581346.40137,181871.695085966
2427,261379503001,84.0,40.0,17.0,23.0,44.0,18.0,35.0,49.0,,0,0,0,0.425,0.409090909090909,,0.0,206237006.969727,109711.665015854
2428,261379503004,75.0,36.0,12.0,24.0,39.0,17.0,29.0,46.0,,0,0,0,0.333333333333333,0.435897435897436,,0.0,70734782.3642578,37045.1306959587
2429,261379505002,24.0,9.0,,7.0,15.0,7.0,9.0,15.0,,0,0,0,,0.466666666666667,,0.0,87590713.4697266,40048.2659620816
2430,260810124001,11.0,,,,9.0,,,6.0,,0,0,0,,,,0.0,9669356.63964844,15461.3429450732
2431,260810124003,,,,,,,,,,0,0,0,,,,,8073906.37890625,11583.6042423762
2432,260810124002,7.0,,,,,,,,,0,0,0,,,,0.0,5096781.07128906,9007.43903104196
2433,260810125001,,,,,,,,,,0,0,0,,,,,10289287.7197266,18162.2084509513
2434,260810125002,12.0,,,,7.0,,,10.0,,0,0,0,,,,0.0,10167531.0043945,15799.1375216146
2435,260810125003,8.0,,,,,,,7.0,,0,0,0,,,,0.0,5261301.13232422,10184.3069917617
2436,260810019003,39.0,20.0,7.0,13.0,19.0,8.0,15.0,24.0,,0,0,0,0.35,0.421052631578947,,0.0,5157786.234375,11973.252651604
2437,260810019006,38.0,20.0,8.0,12.0,18.0,8.0,16.0,22.0,,0,0,0,0.4,0.444444444444444,,0.0,1977602.7734375,7221.46340576784
2438,260810019004,58.0,32.0,11.0,21.0,26.0,11.0,22.0,36.0,,0,0,0,0.34375,0.423076923076923,,0.0,3502861.3671875,10284.2741804372
2439,260810110022,,,,,,,,,,0,0,0,,,,,68928179.8969727,39088.9959458873
2440,260810019005,50.0,28.0,11.0,17.0,22.0,10.0,21.0,29.0,,0,0,0,0.392857142857143,0.454545454545455,,0.0,1834142.50634766,8524.18477435355
2441,260810116003,28.0,14.0,,10.0,14.0,,8.0,20.0,,0,0,0,,,,0.0,36254261.8237305,35315.0565825785
2442,260810019001,29.0,13.0,,9.0,16.0,7.0,11.0,18.0,,0,0,0,,0.4375,,0.0,9129522.16796875,12972.077506004
2443,260810020001,17.0,9.0,,6.0,8.0,,6.0,11.0,7.0,0,0,0,,,0.411764705882353,0.0,9292102.46875,12833.3601381243
2444,260810020002,47.0,29.0,10.0,19.0,18.0,7.0,17.0,30.0,,0,0,0,0.344827586206897,0.388888888888889,,0.0,4901718.00976563,11539.5749609283
2445,260810021001,,,,,,,,,,0,0,0,,,,,4604671.70751953,9312.30738675226
2446,260810021002,19.0,13.0,,9.0,6.0,,6.0,13.0,,0,0,0,,,,0.0,4388048.14208984,8632.10450328576
2447,260810021003,22.0,11.0,,7.0,11.0,,8.0,14.0,,0,0,0,,,,0.0,4365328.90039063,9293.86733505354
2448,260810022003,55.0,31.0,12.0,19.0,24.0,11.0,23.0,32.0,,0,0,0,0.387096774193548,0.458333333333333,,0.0,3797149.85742188,10853.364583933
2449,260810022004,30.0,22.0,8.0,14.0,8.0,,11.0,19.0,,0,0,0,0.363636363636364,,,0.0,3579008.39453125,7579.88549770977
2450,260810102001,91.0,43.0,17.0,26.0,48.0,18.0,35.0,56.0,,0,0,0,0.395348837209302,0.375,,0.0,113311161.748047,58051.9322374449
2451,260810102002,56.0,27.0,10.0,17.0,29.0,12.0,22.0,34.0,7.0,0,0,0,0.37037037037037,0.413793103448276,0.125,0.0,54859649.706543,31861.3918952778
2452,260810107001,39.0,19.0,,15.0,20.0,7.0,11.0,28.0,,0,0,0,,0.35,,0.0,33559276.7319336,39707.6242562729
2453,260810108012,39.0,13.0,,10.0,26.0,9.0,12.0,27.0,,0,0,0,,0.346153846153846,,0.0,263120945.765625,97641.1540172604
