Reference_Id,Account,Agency_Application,Relief_Program,Application_Date,Relief_Amount,Household_Income,Household_Size,Financial_Hardship,Job_Loss,Reduced_Hours,Account_Type,Zip,Country,State,Location,Council_District,ObjectId
QLRM-Z3R9-KC9P,9841930000.0,False,MCR,2022/01/20 00:00:00+00,527.51,3000.0,4.0,True,True,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",11.0,4918
3QZQ-9M3Y-N66N,1299800000.0,True,MCR,2022/01/21 00:00:00+00,448.17,3000.0,2.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,4919
PKVV-RKVN-2VZQ,5112399535.0,True,MCR,2022/01/24 00:00:00+00,289.64,3000.0,1.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,4920
924W-YV2P-JH9N,354000000.0,True,MCR,2022/01/27 00:00:00+00,414.2,3000.0,2.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,4921
2NZP-RK3N-RJCT,6821920000.0,False,MCR,2022/02/03 00:00:00+00,73.87,3000.0,2.0,True,False,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",26.0,4922
KVLQ-PK3M-9C2L,3270130000.0,True,MCR,2022/02/03 00:00:00+00,141.56,3000.0,4.0,True,False,False,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",18.0,4923
YPNM-Z3Q3-WYLL,951621872.0,False,MCR,2022/02/07 00:00:00+00,175.47,3000.0,3.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,4924
Z3RK-ZV4Y-GFRC,8985900000.0,False,MCR,2022/02/10 00:00:00+00,200.49,3000.0,3.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,4925
2R2W-QLLR-RFXN,389800000.0,True,MCR,2022/02/10 00:00:00+00,198.69,3000.0,3.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,4926
Z3Z3-92QQ-R32X,7437910000.0,True,MCR,2022/02/14 00:00:00+00,200.29,3000.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4927
MM2L-YVW2-CX39,9432300000.0,True,MCR,2022/02/16 00:00:00+00,386.06,3000.0,3.0,True,True,False,residential,40204.0,USA,Kentucky,"40204, Kentucky, USA",8.0,4928
N4ML-LZLN-R9YX,342830000.0,False,MCR,2022/02/17 00:00:00+00,480.38,3000.0,4.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,4929
QLLR-N4WP-9LQ2,3167182532.0,False,MCR,2021/08/23 00:00:00+00,1000.0,800.0,4.0,True,False,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,4930
RK3P-YPZ9-G92C,6703240000.0,False,MCR,2021/08/23 00:00:00+00,1000.0,240.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,4931
PWKY-KVZM-96PX,6408020000.0,True,MCR,2021/08/23 00:00:00+00,1000.0,3500.0,4.0,True,False,True,residential,,USA,Kentucky,", Kentucky, USA",,4932
YPYY-PKQN-GRGF,4164655051.0,False,MCR,2021/08/23 00:00:00+00,1000.0,790.0,1.0,True,False,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,4933
QKVR-2RNW-YW9J,1847510000.0,False,MCR,2021/08/23 00:00:00+00,1000.0,2500.0,2.0,True,False,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,4934
4PZ3-ZV4L-CW3Z,4710020000.0,False,MCR,2021/08/23 00:00:00+00,1000.0,2500.0,5.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4935
3ZVV-PW9N-JXFX,3007420000.0,False,MCR,2021/08/24 00:00:00+00,1000.0,3000.0,2.0,True,True,True,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",9.0,4936
WVVW-WVZ4-TTWP,1470520000.0,True,MCR,2021/08/24 00:00:00+00,1000.0,1350.0,5.0,True,False,True,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",9.0,4937
ZVMK-N4VP-XKPT,2379040000.0,True,MCR,2021/08/24 00:00:00+00,1000.0,2700.0,6.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,4938
YPVM-VP9Q-V4YM,8076251695.0,True,MCR,2021/08/24 00:00:00+00,1000.0,2600.0,6.0,True,True,True,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,4939
WV4R-YVPN-4QFW,4929626079.0,True,MCR,2021/08/24 00:00:00+00,1000.0,2600.0,6.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,4940
MQM9-YV2V-F9L9,165835642.0,True,MCR,2021/08/24 00:00:00+00,1000.0,759.0,4.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,4941
LZR2-WVWY-MYC4,3518339576.0,False,MCR,2021/08/24 00:00:00+00,1000.0,1600.0,3.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,4942
PW43-VY3M-MTKJ,7748399710.0,False,MCR,2021/08/24 00:00:00+00,1000.0,1600.0,3.0,True,False,True,residential,40204.0,USA,Kentucky,"40204, Kentucky, USA",4.0,4943
PK9Y-PWMR-FTJM,8551746828.0,False,MCR,2021/08/24 00:00:00+00,1000.0,350.0,4.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,4944
YVZP-9ML2-QCNT,4446310000.0,True,MCR,2021/08/24 00:00:00+00,1000.0,2400.0,8.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,4945
2NK4-N49K-NGX9,8937506453.0,True,MCR,2021/08/24 00:00:00+00,1000.0,1883.2,4.0,True,False,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,4946
MMV9-NWM4-2LRV,1254392100.0,False,MCR,2021/08/24 00:00:00+00,1000.0,1519.0,6.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,4947
NZWZ-RPY9-K3TM,6106420000.0,False,MCR,2021/08/24 00:00:00+00,1000.0,4000.0,2.0,True,True,False,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",9.0,4948
YV24-QLWK-ZRPC,604831014.0,True,MCR,2021/08/24 00:00:00+00,1000.0,2200.0,2.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,4949
L9VW-LLZZ-YTTL,6591384256.0,True,MCR,2021/08/25 00:00:00+00,1000.0,1600.0,3.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,4950
3QKP-23P4-6HCN,384240000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,380.0,5.0,True,False,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",23.0,4951
QLR3-4P4K-3VWH,9724820000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,1822.0,4.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",21.0,4952
Z3Y3-4ZZV-VWMJ,6196984830.0,False,MCR,2021/08/25 00:00:00+00,1000.0,1900.0,4.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4953
L9Z4-YPR3-WXYT,254200000.0,True,MCR,2021/09/27 00:00:00+00,140.23,2500.0,3.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,4954
VPQY-KW3L-WTGX,1504320000.0,True,MCR,2021/08/31 00:00:00+00,1000.0,3500.0,1.0,True,False,True,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",4.0,4955
L99W-L9Z2-YCXM,8882500000.0,True,MCR,2021/09/09 00:00:00+00,1000.0,2600.0,1.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,4956
2NQV-9M3Y-66PW,9549140000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,3000.0,2.0,True,False,False,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",2.0,4957
L9KK-9MVN-2FXZ,7361107967.0,True,MCR,2021/09/30 00:00:00+00,666.63,3000.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,4958
KVLP-QLPW-T3C3,87727314.0,False,MCR,2021/08/31 00:00:00+00,1000.0,2500.0,3.0,True,False,True,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,4959
3ZZQ-9M39-T9TJ,8352720000.0,True,MCR,2021/09/29 00:00:00+00,880.52,2500.0,2.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,4960
3Q3M-QKNL-ZFNK,7663020000.0,False,MCR,2021/09/10 00:00:00+00,1000.0,20000.0,4.0,True,False,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,4961
QLZW-ZVQK-R6XX,4447119737.0,True,MCR,2021/08/31 00:00:00+00,1000.0,2400.0,4.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,4962
KVMZ-WYQQ-MYJN,4555440733.0,True,MCR,2021/09/30 00:00:00+00,200.68,2500.0,2.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,4963
WLNM-QKZQ-MCLL,9265130000.0,False,MCR,2021/08/26 00:00:00+00,617.13,3000.0,4.0,True,False,True,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",18.0,4964
3ZNP-LLQV-J2T2,1066458676.0,True,MCR,2021/08/31 00:00:00+00,1000.0,600.0,1.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4965
WYR2-KWN2-KRRY,4940230000.0,True,MCR,2021/10/02 00:00:00+00,320.07,3000.0,1.0,True,True,True,residential,40222.0,USA,Kentucky,"40222, Kentucky, USA",7.0,4966
4PKW-YPNM-C9NL,5960738685.0,True,MCR,2021/08/25 00:00:00+00,1000.0,4000.0,6.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,4967
VPYZ-Z3VY-CFRK,1838510802.0,False,MCR,2021/09/10 00:00:00+00,1000.0,2640.0,3.0,True,True,True,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,4968
3QKR-23RV-NHTH,1489400702.0,True,MCR,2021/09/30 00:00:00+00,161.77,2500.0,5.0,True,False,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,4969
K3KQ-N4R2-XTN2,4750032304.0,True,MCR,2021/08/26 00:00:00+00,145.26,3000.0,3.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,4970
4PLW-RQLL-6ZHM,7334110000.0,True,MCR,2021/08/27 00:00:00+00,787.34,3000.0,4.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,4971
MQZP-VPMK-ZLHR,7733626829.0,True,MCR,2021/08/30 00:00:00+00,611.48,3000.0,4.0,True,False,True,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,4972
KV2L-23Z9-4F9R,4556710000.0,False,MCR,2021/08/30 00:00:00+00,107.08,3000.0,5.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4973
N4RN-L9LP-KCQQ,4836930000.0,True,MCR,2021/08/31 00:00:00+00,108.71,3000.0,7.0,True,False,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,4974
MQMQ-929Q-LGTV,9293736708.0,False,MCR,2021/09/01 00:00:00+00,571.2,3000.0,6.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,4975
WVKY-MMLL-VLHG,5910905911.0,True,MCR,2021/09/02 00:00:00+00,343.11,3000.0,3.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,4976
PK4N-KVZK-NXWX,8541230000.0,False,MCR,2021/09/02 00:00:00+00,398.27,3000.0,7.0,True,False,True,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,4977
WVV9-YPZP-FY24,7987628689.0,False,MCR,2021/09/02 00:00:00+00,265.3,3000.0,2.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,4978
K3PK-N4MZ-JT9J,438950705.0,False,MCR,2021/09/02 00:00:00+00,552.49,3000.0,3.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",13.0,4979
ZV3R-3ZWP-MNWN,5774120000.0,True,MCR,2021/09/02 00:00:00+00,362.6,3000.0,3.0,True,True,False,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",18.0,4980
YP9Z-YLLR-PCZZ,1382530000.0,False,MCR,2021/09/03 00:00:00+00,121.54,3000.0,3.0,True,False,True,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",16.0,4981
MM94-K3R4-3NNC,4947530000.0,False,MCR,2021/09/03 00:00:00+00,36.77,3000.0,3.0,True,False,False,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,4982
YP9Q-2NMV-3QRR,3262730000.0,False,MCR,2021/09/07 00:00:00+00,780.41,3000.0,7.0,True,False,True,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,4983
NZNR-RKWV-M2P6,3645620000.0,False,MCR,2021/09/07 00:00:00+00,676.62,3000.0,3.0,True,True,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,4984
Z3LR-MQ4Q-94WF,873330000.0,False,MCR,2021/09/08 00:00:00+00,284.17,3000.0,3.0,True,False,False,residential,40242.0,USA,Kentucky,"40242, Kentucky, USA",7.0,4985
PK2L-VYQY-6YHQ,6277720000.0,False,MCR,2021/09/08 00:00:00+00,57.78,3000.0,2.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,4986
RKMP-L9VK-M9VR,3484376601.0,True,MCR,2021/09/09 00:00:00+00,95.1,3000.0,2.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,4987
NWL2-9MZ2-RPXQ,9219286997.0,True,MCR,2021/09/12 00:00:00+00,621.61,3000.0,3.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,4988
MMNM-QK2N-M9YT,6107698908.0,False,MCR,2021/09/12 00:00:00+00,807.22,3000.0,2.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,4989
K3MK-MQP3-9K4R,925929952.0,True,MCR,2021/09/13 00:00:00+00,276.46,3000.0,8.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,4990
QKNM-QQLL-HRTV,9561474754.0,False,MCR,2021/09/13 00:00:00+00,34.53,3000.0,3.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,4991
RPQQ-L9KW-ZJLN,384755547.0,True,MCR,2021/09/14 00:00:00+00,183.74,3000.0,5.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,4992
VYK2-RP4W-GYHG,7301630000.0,False,MCR,2021/09/15 00:00:00+00,218.08,3000.0,5.0,True,False,False,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,4993
4QYZ-WLVK-GXRP,5121610000.0,False,MCR,2021/09/15 00:00:00+00,768.78,3000.0,4.0,True,False,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,4994
LZLV-NWMR-6YY3,1696240000.0,False,MCR,2021/09/19 00:00:00+00,479.82,3000.0,5.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,4995
4P4R-YP3Q-TRYN,876386803.0,False,MCR,2021/09/21 00:00:00+00,773.5,3000.0,3.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,4996
QLVV-3ZY2-VGHL,9614296909.0,False,MCR,2021/09/22 00:00:00+00,110.61,3000.0,4.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,4997
VY42-4ZWV-NYQ2,1505700000.0,False,MCR,2021/09/22 00:00:00+00,638.84,3000.0,2.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,4998
QLM9-N4QL-H2GN,681820000.0,True,MCR,2021/09/22 00:00:00+00,158.88,3000.0,2.0,True,True,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",2.0,4999
3ZQP-2R24-2M3Q,1703521702.0,True,MCR,2021/09/22 00:00:00+00,127.38,3000.0,1.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,5000
322Q-PWNL-ZZ9H,914510000.0,True,MCR,2021/09/22 00:00:00+00,415.36,3000.0,1.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,5001
K3ZY-WVVP-NMPJ,9321696011.0,False,MCR,2021/09/23 00:00:00+00,617.81,3000.0,3.0,True,False,False,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,5002
NWQM-ZQ94-P3Z9,4215502058.0,False,MCR,2021/09/23 00:00:00+00,323.52,3000.0,4.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",13.0,5003
VRZR-L9RQ-ZWFR,478282813.0,False,MCR,2021/08/25 00:00:00+00,1000.0,750.0,3.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,5004
KW99-2322-MRHC,725810000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,704.0,3.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,5005
92PK-PKLR-XP9W,7600923849.0,False,MCR,2021/10/04 00:00:00+00,258.27,3000.0,1.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,5006
RPQP-3QRR-CVYV,5690210000.0,True,MCR,2021/09/30 00:00:00+00,511.53,2500.0,2.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,5007
VYL9-LL4M-XZJH,9500563563.0,False,MCR,2021/08/25 00:00:00+00,1000.0,814.0,7.0,True,False,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",5.0,5008
ZQV9-QLLZ-P2VW,5139620000.0,True,MCR,2021/09/10 00:00:00+00,1000.0,1600.0,5.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,5009
YVZ9-L9YL-H4LW,6373356641.0,True,MCR,2021/10/01 00:00:00+00,284.75,2500.0,4.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,5010
3ZWQ-LL2W-QGHR,5843488099.0,False,MCR,2021/10/04 00:00:00+00,35.51,3000.0,5.0,True,False,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,5011
ZVYY-PKV3-PX29,117600000.0,False,MCR,2021/09/01 00:00:00+00,1000.0,960.0,1.0,True,False,True,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,5012
MMZ2-WVVQ-HWGG,8828394452.0,True,MCR,2021/10/04 00:00:00+00,236.89,3000.0,3.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,5013
9Z23-RPWR-QJP4,4735375364.0,True,MCR,2021/10/04 00:00:00+00,897.91,2500.0,4.0,True,False,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,5014
ZVRZ-NW9V-4PQ6,4996502208.0,False,MCR,2021/09/01 00:00:00+00,1000.0,2600.0,2.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,5015
QKRR-PK22-CHKM,8321600000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,2295.0,2.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,5016
QKZQ-Z3Y3-R4TM,1100040000.0,False,MCR,2021/10/07 00:00:00+00,542.48,3000.0,5.0,True,False,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",24.0,5017
KVKM-VYWQ-3H9H,577110000.0,True,MCR,2021/09/10 00:00:00+00,1000.0,794.0,1.0,True,False,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,5018
VRZV-4ZLP-32H6,548938296.0,True,MCR,2021/10/07 00:00:00+00,405.83,2500.0,5.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,5019
WYKZ-ZVWK-346N,1280630000.0,True,MCR,2021/09/01 00:00:00+00,1000.0,10000.0,4.0,True,False,False,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",17.0,5020
ZQ9W-N4RM-X2LW,6265920000.0,False,MCR,2021/08/25 00:00:00+00,1000.0,4000.0,5.0,True,True,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,5021
NW9P-23RL-KCC2,4327340000.0,False,MCR,2021/10/10 00:00:00+00,376.42,3000.0,6.0,True,False,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,5022
QKLM-NWMR-NQ2T,1606020000.0,True,MCR,2021/09/10 00:00:00+00,1000.0,800.0,3.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,5023
PK33-RK94-YNYM,7754676920.0,False,MCR,2021/10/07 00:00:00+00,870.33,2500.0,5.0,True,False,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",11.0,5024
QK4L-K3MR-NNVR,6168200000.0,False,MCR,2021/09/01 00:00:00+00,1000.0,661.0,3.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,5025
PKZL-RPYR-MRPL,3035874082.0,False,MCR,2021/08/25 00:00:00+00,1000.0,1172.0,6.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,5026
YVM2-VYMM-HP4Z,7094100000.0,False,MCR,2021/10/13 00:00:00+00,59.41,3000.0,3.0,True,False,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,5027
VPWK-4PK3-NGPP,7272810000.0,True,MCR,2021/09/10 00:00:00+00,1000.0,800.0,3.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,5028
VYM2-3ZRM-CFN6,1899900000.0,False,MCR,2021/09/10 00:00:00+00,1000.0,753.0,5.0,True,True,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",2.0,5029
YLPW-NWRM-4YNL,2153982816.0,True,MCR,2021/09/10 00:00:00+00,1000.0,500.0,5.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",13.0,5030
LLQK-MM23-ZVMX,2666927741.0,False,MCR,2021/09/12 00:00:00+00,1000.0,2500.0,1.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,5031
Z3RQ-LL9M-C3ML,4047340000.0,True,MCR,2021/09/13 00:00:00+00,1000.0,1800.0,2.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,5032
3ZWM-RQLY-VRFY,8653259762.0,True,MCR,2021/09/13 00:00:00+00,1000.0,800.0,4.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,5033
QKQ3-RKKK-M9R4,1959800000.0,False,MCR,2021/09/13 00:00:00+00,1000.0,3200.0,2.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",12.0,5034
4ZRM-PW32-QVPQ,8454041547.0,True,MCR,2021/09/13 00:00:00+00,1000.0,1600.0,1.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,5035
9292-2N32-GJZF,6074100000.0,False,MCR,2021/09/13 00:00:00+00,1000.0,877.0,1.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,5036
YPQ3-2NVZ-QJZL,1457610000.0,True,MCR,2021/09/14 00:00:00+00,1000.0,750.0,4.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,5037
ZVZV-23P4-G2C6,8776410000.0,True,MCR,2021/09/14 00:00:00+00,1000.0,2400.0,2.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,5038
ZVM9-MQVR-RQ3Q,4055484804.0,True,MCR,2021/09/14 00:00:00+00,1000.0,6000.0,4.0,True,True,False,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",17.0,5039
3Z4Q-RPYM-R9MN,3959121330.0,False,MCR,2021/09/14 00:00:00+00,1000.0,1638.0,1.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,5040
MMNV-L9MW-4YRW,6502928997.0,True,MCR,2021/09/14 00:00:00+00,1000.0,1250.0,3.0,True,True,True,residential,40241.0,USA,Kentucky,"40241, Kentucky, USA",16.0,5041
MML9-32WM-M9QH,404610000.0,True,MCR,2021/09/14 00:00:00+00,1000.0,3800.0,5.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,5042
MQQY-92NQ-KGTF,7418458118.0,False,MCR,2021/09/14 00:00:00+00,1000.0,750.0,5.0,True,True,False,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,5043
WY4Q-MQ3R-KZPG,1136300000.0,False,MCR,2021/09/14 00:00:00+00,1000.0,35000.0,4.0,True,False,True,residential,40217.0,USA,Kentucky,"40217, Kentucky, USA",1.0,5044
QLM9-PK2P-MJM4,4847100000.0,False,MCR,2021/09/14 00:00:00+00,1000.0,716.0,1.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",15.0,5045
4ZVQ-PK9Z-6PCR,7868510000.0,False,MCR,2021/09/14 00:00:00+00,1000.0,2200.0,8.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,5046
QKRZ-N4WV-266Y,7135820000.0,False,MCR,2021/09/15 00:00:00+00,1000.0,3000.0,4.0,True,False,True,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",19.0,5047
L934-YVZW-GYNK,5598610000.0,True,MCR,2021/09/15 00:00:00+00,1000.0,824.0,4.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,5048
NW4P-KV9Q-VQ2J,5089861924.0,False,MCR,2021/09/15 00:00:00+00,1000.0,2400.0,1.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,5049
VPVZ-YLR3-HHXZ,1618143756.0,False,MCR,2021/09/15 00:00:00+00,1000.0,2800.0,7.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",12.0,5050
MQ4L-YPPW-QWJV,8448518797.0,True,MCR,2021/09/15 00:00:00+00,1000.0,700.0,2.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",21.0,5051
VYQ9-RK3K-X24J,5887210000.0,True,MCR,2021/09/16 00:00:00+00,1000.0,800.0,5.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,5052
L99Q-9MK9-3CZY,8978800000.0,True,MCR,2021/09/16 00:00:00+00,1000.0,2500.0,8.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,5053
23VQ-MQV9-ZHFQ,830100000.0,True,MCR,2021/09/17 00:00:00+00,1000.0,2300.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,5054
3QR2-RPNR-XGVN,3859621687.0,False,MCR,2021/09/17 00:00:00+00,1000.0,1600.0,2.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,5055
232M-4Z2N-ZRCQ,4762231768.0,True,MCR,2021/09/17 00:00:00+00,1000.0,1046.0,2.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,5056
