OBJECTID,SourceOID,FromPosition,ToPosition,FacilityOID,SourceName,FromCumul_Minutes,ToCumul_Minutes,FromCumul_Miles,ToCumul_Miles,FromCumul_Kilometers,ToCumul_Kilometers
1497,12780511,1.0,0.0,17,main.Routing_Streets,3.48052257,3.0786671,0.1802313,0.15941973,0.29005474,0.2565617
1498,12780512,0.8127591,1.0,17,main.Routing_Streets,3.8036343,3.72920421,0.19696114,0.19310697,0.31697887,0.31077617
1499,12780512,0.8127591,0.0,17,main.Routing_Streets,3.80360225,3.48052257,0.19696114,0.1802313,0.31697887,0.29005474
1500,12780513,0.91415563,0.0,17,main.Routing_Streets,4.82779788,3.72920421,0.25,0.19310697,0.4023368,0.31077617
1501,12780514,0.0,1.0,17,main.Routing_Streets,3.32812999,3.0786671,0.17233807,0.15941973,0.2773518,0.2565617
1502,12780515,1.0,0.0,17,main.Routing_Streets,3.72920421,3.32812999,0.19310697,0.17233807,0.31077617,0.2773518
1503,12780516,0.0,1.0,17,main.Routing_Streets,3.42148937,3.32812999,0.17717356,0.17233807,0.28513378,0.2773518
1504,12780517,0.12414068,0.0,17,main.Routing_Streets,4.82793564,4.7540089,0.25,0.24617174,0.4023368,0.3961758
1505,12780518,1.0,0.0,17,main.Routing_Streets,2.39829601,2.25376476,0.12418228,0.11669675,0.19985241,0.18780559
1506,12780519,1.0,0.0,17,main.Routing_Streets,3.18442882,2.39829601,0.16488573,0.12418228,0.26535839,0.19985241
1507,12780520,1.0,0.0,17,main.Routing_Streets,0.86860851,0.77827648,0.04497743,0.04030075,0.0723843,0.0648579
1508,12780521,1.0,0.0,17,main.Routing_Streets,1.52534679,0.77827648,0.07898467,0.04030075,0.12711376,0.0648579
1509,12780522,0.0,0.15999432,17,main.Routing_Streets,0.14062001,0.0,0.00728142,0.0,0.01171833,0.0
1510,12780522,1.0,0.15999432,17,main.Routing_Streets,0.73828624,0.0,0.03822907,0.0,0.06152385,0.0
1511,12780523,0.0,1.0,17,main.Routing_Streets,0.94609874,0.73828624,0.04898804,0.03822907,0.07883876,0.06152385
1512,12780524,1.0,0.0,17,main.Routing_Streets,0.77827648,0.73828624,0.04030075,0.03822907,0.0648579,0.06152385
1513,12780525,0.89698539,1.0,17,main.Routing_Streets,3.28641731,3.18442882,0.17016684,0.16488573,0.27385753,0.26535839
1514,12780525,0.89698539,0.0,17,main.Routing_Streets,3.28634658,2.39829601,0.17016684,0.12418228,0.27385753,0.19985241
1515,12780526,0.49821136,0.0,17,main.Routing_Streets,4.8280112,4.31890148,0.25,0.22363693,0.4023368,0.35990947
1516,12780527,0.25966644,1.0,17,main.Routing_Streets,4.82805568,4.58115733,0.25,0.23721423,0.4023368,0.38176006
1517,12780529,0.84996021,1.0,17,main.Routing_Streets,4.0251295,3.88701671,0.20843121,0.2012799,0.33543819,0.32392925
1518,12780529,0.84996021,0.0,17,main.Routing_Streets,4.02536876,3.24297374,0.20843121,0.16791976,0.33543819,0.2702412
1519,12780530,0.0,1.0,17,main.Routing_Streets,3.88701671,3.00654796,0.2012799,0.15568407,0.32392925,0.25054973
1520,12780531,0.0,1.0,17,main.Routing_Streets,4.04058116,3.88701671,0.20923239,0.2012799,0.33672756,0.32392925
1521,12780536,0.91244044,1.0,17,main.Routing_Streets,4.8280853,4.43481944,0.25,0.22963389,0.4023368,0.36956066
1522,12780542,0.83712333,1.0,17,main.Routing_Streets,4.82814116,4.43481944,0.25,0.22963389,0.4023368,0.36956066
1523,12826034,0.89785541,1.0,18,main.Routing_Streets,4.82782573,3.35295069,0.25,0.17362663,0.4023368,0.27942553
1524,12826035,0.0,0.12195405,18,main.Routing_Streets,3.35295069,3.01115382,0.17362663,0.15592731,0.27942553,0.25094118
1525,12826035,0.12195405,0.48883051,18,main.Routing_Streets,3.01115382,1.9828335,0.15592731,0.10268003,0.25094118,0.16524782
1526,12826035,0.48883051,0.58553827,18,main.Routing_Streets,1.9828335,1.71178858,0.10268003,0.08864526,0.16524782,0.142661
1527,12826035,0.66017927,1.0,18,main.Routing_Streets,1.92122534,0.96872217,0.0994777,0.05016045,0.16009417,0.08072558
1528,12826035,0.66017927,0.58553827,18,main.Routing_Streets,1.92100417,1.71178858,0.0994777,0.08864526,0.16009417,0.142661
1529,12826036,0.09983733,0.0,18,main.Routing_Streets,1.34938624,0.96872217,0.06987218,0.05016045,0.1124486,0.08072558
1530,12826036,0.13212901,0.09983733,18,main.Routing_Streets,1.47248194,1.34938624,0.07624602,0.06987218,0.12270632,0.1124486
1531,12826036,0.18819678,0.13212901,18,main.Routing_Streets,1.68625147,1.47248194,0.0873155,0.07624602,0.14052096,0.12270632
1532,12826036,0.38403305,0.18819678,18,main.Routing_Streets,2.43293116,1.68625147,0.12598046,0.0873155,0.2027463,0.14052096
1533,12826036,0.47005019,0.38403305,18,main.Routing_Streets,2.76090967,2.43293116,0.14296393,0.12598046,0.2300786,0.2027463
1534,12826036,0.61751556,0.47005019,18,main.Routing_Streets,3.32321436,2.76090967,0.17208117,0.14296393,0.27693834,0.2300786
1535,12826036,0.74500942,0.61751556,18,main.Routing_Streets,3.80934717,3.32321436,0.19725416,0.17208117,0.31745043,0.27693834
1536,12826036,0.81598702,0.74500942,18,main.Routing_Streets,4.079981,3.80934717,0.21126815,0.19725416,0.34000382,0.31745043
1537,12826045,0.90955949,0.92010155,18,main.Routing_Streets,0.07888525,0.0,0.00408474,0.0,0.00657377,0.0
1538,12826045,1.0,0.92010155,18,main.Routing_Streets,0.59787257,0.0,0.03095834,0.0,0.04982271,0.0
1539,12826045,0.67729244,0.69070953,18,main.Routing_Streets,1.81699192,1.71658056,0.09408521,0.08888596,0.15141577,0.14304838
1540,12826045,0.69070953,0.77214211,18,main.Routing_Streets,1.71658056,1.10720556,0.08888596,0.05733202,0.14304838,0.09226713
1541,12826045,0.77214211,0.90955949,18,main.Routing_Streets,1.10720556,0.07888525,0.05733202,0.00408474,0.09226713,0.00657377
1542,12826046,1.0,0.80291665,18,main.Routing_Streets,2.79045069,2.35832178,0.14450465,0.12212866,0.23255816,0.19654741
1543,12826046,0.39044711,0.0,18,main.Routing_Streets,1.45392725,0.59787257,0.07529314,0.03095834,0.12117281,0.04982271
1544,12826046,0.51746941,0.39044711,18,main.Routing_Streets,1.73244288,1.45392725,0.08971665,0.07529314,0.14438524,0.12117281
1545,12826046,0.80291665,0.51746941,18,main.Routing_Streets,2.35832178,1.73244288,0.12212866,0.08971665,0.19654741,0.14438524
1546,12826047,0.10831454,0.0,18,main.Routing_Streets,3.2147671,2.79045069,0.16647295,0.14450465,0.26791277,0.23255816
1547,12826047,0.32030001,0.10831454,18,main.Routing_Streets,4.04504053,3.2147671,0.20947088,0.16647295,0.33711138,0.26791277
1548,12826047,0.52013434,0.32030001,18,main.Routing_Streets,4.82781882,4.04504053,0.25,0.20947088,0.4023368,0.33711138
1549,12828815,0.96932686,1.0,18,main.Routing_Streets,4.82805165,4.53205225,0.25,0.23467469,0.4023368,0.37767306
1550,12828816,0.0,0.50388831,18,main.Routing_Streets,4.53205225,3.53849757,0.23467469,0.18322887,0.37767306,0.29487887
1551,12828816,0.50388831,1.0,18,main.Routing_Streets,3.53849757,2.56017725,0.18322887,0.13257,0.29487887,0.21335116
1552,12829157,0.29588766,0.0,18,main.Routing_Streets,4.82764323,4.04504053,0.25,0.20947088,0.4023368,0.33711138
1553,12829158,0.63700204,1.0,18,main.Routing_Streets,4.82794208,4.59840967,0.25,0.23811405,0.4023368,0.38320818
1554,12829159,0.22389711,1.0,18,main.Routing_Streets,4.8276434,3.01115382,0.25,0.15592731,0.4023368,0.25094118
1555,12829160,0.94431127,1.0,18,main.Routing_Streets,3.02497811,3.01115382,0.15664315,0.15592731,0.25209322,0.25094118
1556,12829160,0.94431127,0.0,18,main.Routing_Streets,3.02486858,2.79045069,0.15664315,0.14450465,0.25209322,0.23255816
1557,12829161,0.19526644,0.34308353,18,main.Routing_Streets,3.68376137,3.32873194,0.1907618,0.17237509,0.30700197,0.27741137
1558,12829161,0.19526644,0.0,18,main.Routing_Streets,3.68376111,3.2147671,0.1907618,0.16647295,0.30700197,0.26791277
1559,12829161,0.40996512,0.79687589,18,main.Routing_Streets,3.48956236,2.56017725,0.18069379,0.13257,0.29079905,0.21335116
1560,12829161,0.40996512,0.34308353,18,main.Routing_Streets,3.4893859,3.32873194,0.18069379,0.17237509,0.29079905,0.27741137
1561,12829161,1.0,0.79687589,18,main.Routing_Streets,3.04806788,2.56017725,0.15783306,0.13257,0.2540082,0.21335116
1562,12829162,1.0,0.0,18,main.Routing_Streets,3.32873194,1.73244288,0.17237509,0.08971665,0.27741137,0.14438524
1563,12829164,0.46485323,0.57554418,18,main.Routing_Streets,4.59840967,4.00133936,0.23811405,0.20719536,0.38320818,0.33344927
1564,12829164,0.57554418,0.6222688,18,main.Routing_Streets,4.00133936,3.74928858,0.20719536,0.19414427,0.33344927,0.31244555
1565,12829164,0.6222688,0.89279097,18,main.Routing_Streets,3.74928858,2.29010889,0.19414427,0.11858737,0.31244555,0.19084826
1566,12829164,0.89279097,1.0,18,main.Routing_Streets,2.29010889,1.71178858,0.11858737,0.08864526,0.19084826,0.142661
1567,12829164,0.42229527,0.46485323,18,main.Routing_Streets,4.82795969,4.59840967,0.25,0.23811405,0.4023368,0.38320818
1568,12829165,1.0,0.0,18,main.Routing_Streets,1.71178858,1.45392725,0.08864526,0.07529314,0.142661,0.12117281
1569,12829166,0.11012264,0.0,18,main.Routing_Streets,4.82803928,4.53205225,0.25,0.23467469,0.4023368,0.37767306
1570,12829166,0.520234,1.0,18,main.Routing_Streets,4.8279444,3.53849757,0.25,0.18322887,0.4023368,0.29487887
1571,12829167,0.0,0.07384116,18,main.Routing_Streets,2.56017725,2.41530421,0.13257,0.12506788,0.21335116,0.20127764
1572,12829167,0.07384116,0.34579611,18,main.Routing_Streets,2.41530421,1.8816128,0.12506788,0.09743447,0.20127764,0.1568059
1573,12829167,0.54394001,0.69133472,18,main.Routing_Streets,1.49284327,1.20358546,0.07730082,0.06232265,0.12440386,0.10029879
1574,12829167,0.34579611,0.4148874,18,main.Routing_Streets,1.8816128,1.74606592,0.09743447,0.09041353,0.1568059,0.14550677
1575,12829167,0.4148874,0.54394001,18,main.Routing_Streets,1.74606592,1.49284327,0.09041353,0.07730082,0.14550677,0.12440386
1576,12829167,0.69133472,0.81569904,18,main.Routing_Streets,1.20358546,0.95954249,0.06232265,0.04968638,0.10029879,0.07996264
1577,12829167,0.81569904,1.0,18,main.Routing_Streets,0.95954249,0.59787257,0.04968638,0.03095834,0.07996264,0.04982271
1578,12829168,0.51247805,0.0,18,main.Routing_Streets,0.78791163,0.59787257,0.04079998,0.03095834,0.06566134,0.04982271
1579,12829168,1.0,0.51247805,18,main.Routing_Streets,0.96872217,0.78791163,0.05016045,0.04079998,0.08072558,0.06566134
1580,12829169,0.11518008,0.0,18,main.Routing_Streets,1.44782374,0.96872217,0.07497315,0.05016045,0.12065783,0.08072558
1581,12829169,0.18040095,0.11518008,18,main.Routing_Streets,1.71916163,1.44782374,0.08902214,0.07497315,0.14326754,0.12065783
1582,12829169,0.92771569,0.90845555,18,main.Routing_Streets,4.82795316,4.74782374,0.25,0.24585083,0.4023368,0.39565935
1583,12829169,0.23259394,0.18040095,18,main.Routing_Streets,1.9363003,1.71916163,0.10026466,0.08902214,0.16136065,0.14326754
1584,12829169,0.26953191,0.23259394,18,main.Routing_Streets,2.08996241,1.9363003,0.10822188,0.10026466,0.17416659,0.16136065
1585,12829169,0.34992635,0.26953191,18,main.Routing_Streets,2.42443507,2.08996241,0.12553957,0.10822188,0.20203676,0.17416659
1586,12829169,0.46076158,0.34992635,18,main.Routing_Streets,2.88547022,2.42443507,0.14941362,0.12553957,0.24045839,0.20203676
1587,12829169,0.75416505,0.46076158,18,main.Routing_Streets,4.10597803,2.88547022,0.21261632,0.14941362,0.34217348,0.24045839
1588,12829169,0.87151754,0.75416505,18,main.Routing_Streets,4.59416163,4.10597803,0.23789361,0.21261632,0.38285341,0.34217348
1589,12829169,0.90845555,0.87151754,18,main.Routing_Streets,4.74782374,4.59416163,0.24585083,0.23789361,0.39565935,0.38285341
1590,12829171,0.0,1.0,18,main.Routing_Streets,2.16003077,1.74606592,0.11184613,0.09041353,0.17999926,0.14550677
1591,12829172,0.24844961,0.0,18,main.Routing_Streets,3.09089014,2.29010889,0.16004933,0.11858737,0.25757494,0.19084826
1592,12829172,0.316228,0.24844961,18,main.Routing_Streets,3.30934717,3.09089014,0.17136058,0.16004933,0.27577868,0.25757494
1593,12829172,0.4864513,0.316228,18,main.Routing_Streets,3.85797999,3.30934717,0.19977146,0.17136058,0.32150164,0.27577868
1594,12829172,0.78740307,0.4864513,18,main.Routing_Streets,4.82797209,3.85797999,0.25,0.19977146,0.4023368,0.32150164
1595,12829173,1.0,0.0,18,main.Routing_Streets,4.20910303,4.00133936,0.21795432,0.20719536,0.35076418,0.33344927
1596,12829174,0.0,1.0,18,main.Routing_Streets,1.39381983,0.95954249,0.07217141,0.04968638,0.11614886,0.07996264
1597,12829175,0.0,1.0,18,main.Routing_Streets,4.71901514,3.74928858,0.24435752,0.19414427,0.39325609,0.31244555
1598,12829188,0.40706938,1.0,18,main.Routing_Streets,3.99244693,3.72331202,0.20672958,0.19279318,0.33269968,0.31027117
1599,12829188,0.40706938,0.0,18,main.Routing_Streets,3.99240953,3.80763819,0.20672958,0.19716171,0.33269968,0.31730166
1600,12829189,0.0,1.0,18,main.Routing_Streets,3.97077296,3.80763819,0.2056096,0.19716171,0.33089724,0.31730166
1601,12829190,1.0,0.0,18,main.Routing_Streets,3.80763819,2.42443507,0.19716171,0.12553957,0.31730166,0.20203676
1602,12829191,0.14636216,0.0,18,main.Routing_Streets,4.82794087,4.59416163,0.25,0.23789361,0.4023368,0.38285341
1603,12829195,0.33271861,0.0,18,main.Routing_Streets,4.82802344,4.02170069,0.25,0.20824542,0.4023368,0.33513918
1604,12829199,1.0,0.0,18,main.Routing_Streets,4.71325342,3.80934717,0.2440636,0.19725416,0.39278307,0.31745043
1605,12829200,0.0,1.0,18,main.Routing_Streets,3.19245264,2.88547022,0.16530911,0.14941362,0.26603975,0.24045839
1606,12829201,0.0,1.0,18,main.Routing_Streets,3.42355616,3.19245264,0.17727695,0.16530911,0.28530016,0.26603975
1607,12829202,0.0,1.0,18,main.Routing_Streets,3.3925503,3.19245264,0.17566986,0.16530911,0.2827138,0.26603975
1608,12829203,0.7408877,1.0,18,main.Routing_Streets,3.94289578,3.72619288,0.20416962,0.19294725,0.32857981,0.31051912
1609,12829203,0.7408877,0.0,18,main.Routing_Streets,3.94283958,3.32321436,0.20416962,0.17208117,0.32857981,0.27693834
1610,12829204,0.0,1.0,18,main.Routing_Streets,3.72619288,3.3925503,0.19294725,0.17566986,0.31051912,0.2827138
1611,12829205,0.0,1.0,18,main.Routing_Streets,4.20617335,3.72619288,0.21779788,0.19294725,0.35051241,0.31051912
1612,12829206,0.0,1.0,18,main.Routing_Streets,4.59464991,4.10597803,0.23792205,0.21261632,0.38289919,0.34217348
1613,12829207,0.0,1.0,18,main.Routing_Streets,3.94342921,3.53112452,0.20419925,0.18284724,0.32862749,0.2942647
1614,12829208,0.0,1.0,18,main.Routing_Streets,3.53112452,3.09089014,0.18284724,0.16004933,0.2942647,0.25757494
1615,12829209,0.83800548,1.0,18,main.Routing_Streets,3.76933966,3.72331202,0.19517656,0.19279318,0.31410685,0.31027117
1616,12829209,0.83800548,0.0,18,main.Routing_Streets,3.76922774,3.53112452,0.19517656,0.18284724,0.31410685,0.2942647
1617,12829210,0.0,1.0,18,main.Routing_Streets,3.72331202,3.30934717,0.19279318,0.17136058,0.31027117,0.27577868
1618,12829211,0.34925789,1.0,18,main.Routing_Streets,4.21118552,3.85797999,0.21806217,0.19977146,0.35093775,0.32150164
1619,12829211,0.34925789,0.0,18,main.Routing_Streets,4.21126859,4.02170069,0.21806217,0.20824542,0.35093775,0.33513918
1620,12829212,0.0,1.0,18,main.Routing_Streets,4.02170069,3.72331202,0.20824542,0.19279318,0.33513918,0.31027117
1621,12829220,0.0,1.0,18,main.Routing_Streets,0.5321079,0.07888525,0.02755109,0.00408474,0.04433927,0.00657377
1622,12829221,1.0,0.0,18,main.Routing_Streets,1.16755712,1.10720556,0.06045613,0.05733202,0.0972949,0.09226713
1623,12829222,0.68947858,1.0,18,main.Routing_Streets,1.23539844,1.20486181,0.0639666,0.06238558,0.10294447,0.10040006
1624,12829222,0.68947858,0.0,18,main.Routing_Streets,1.23536034,1.16755712,0.0639666,0.06045613,0.10294447,0.0972949
1625,12829223,0.0,1.0,18,main.Routing_Streets,1.20486181,0.5321079,0.06238558,0.02755109,0.10040006,0.04433927
1626,12829224,0.07380572,1.0,18,main.Routing_Streets,1.22259297,0.5321079,0.06330527,0.02755109,0.10188017,0.04433927
1627,12829224,0.07380572,0.0,18,main.Routing_Streets,1.22257987,1.16755712,0.06330527,0.06045613,0.10188017,0.0972949
1628,12829225,0.99235993,1.0,18,main.Routing_Streets,1.77011741,1.76970556,0.09165689,0.09163556,0.14750776,0.14747343
1629,12829225,0.99235993,0.0,18,main.Routing_Streets,1.77007496,1.71658056,0.09165689,0.08888596,0.14750776,0.14304838
1630,12829226,0.09678473,1.0,18,main.Routing_Streets,1.83755352,1.20486181,0.09514603,0.06238558,0.153123,0.10040006
1631,12829226,0.09678473,0.0,18,main.Routing_Streets,1.83750213,1.76970556,0.09514603,0.09163556,0.153123,0.14747343
1632,12829227,0.0,1.0,18,main.Routing_Streets,1.76970556,1.16755712,0.09163556,0.06045613,0.14747343,0.0972949
1633,12829228,0.87055902,0.0,18,main.Routing_Streets,4.8279882,4.3878628,0.25,0.22721049,0.4023368,0.36566057
1634,12829229,0.97174589,0.0,18,main.Routing_Streets,4.82799536,4.3878628,0.25,0.22721049,0.4023368,0.36566057
1635,12829234,0.0,1.0,18,main.Routing_Streets,4.3878628,3.3925503,0.22721049,0.17566986,0.36566057,0.2827138
1636,12829235,0.0,1.0,18,main.Routing_Streets,2.29508936,1.9363003,0.11884337,0.10026466,0.19126024,0.16136065
1637,12829236,0.0,1.0,18,main.Routing_Streets,2.61032374,2.29508936,0.13516789,0.11884337,0.21753206,0.19126024
1638,12829237,0.71369616,1.0,18,main.Routing_Streets,2.82150077,2.61032374,0.14610344,0.13516789,0.23513117,0.21753206
1639,12829237,0.71369616,0.0,18,main.Routing_Streets,2.82150998,2.29508936,0.14610344,0.11884337,0.23513117,0.19126024
1640,12778211,0.41849828,0.42232305,19,main.Routing_Streets,4.82800691,4.78062035,0.25,0.24754647,0.4023368,0.39838822
1641,12778211,0.42232305,0.44171986,19,main.Routing_Streets,4.78062035,4.54033714,0.24754647,0.23510456,0.39838822,0.37836488
1642,12778211,0.44171986,0.51280534,19,main.Routing_Streets,4.54033714,3.65967308,0.23510456,0.18949926,0.37836488,0.3049701
1643,12778211,0.51280534,0.51818508,19,main.Routing_Streets,3.65967308,3.59302269,0.18949926,0.18604804,0.3049701,0.2994159
1644,12778211,0.54510516,0.51818508,19,main.Routing_Streets,3.92651878,3.59302269,0.20331833,0.18604804,0.32720979,0.2994159
1645,12778211,0.56450194,0.54510516,19,main.Routing_Streets,4.16680199,3.92651878,0.21576023,0.20331833,0.34723313,0.32720979
1646,12778211,0.61511701,0.56450194,19,main.Routing_Streets,4.79385277,4.16680199,0.24822913,0.21576023,0.39948686,0.34723313
1647,12778211,0.61787759,0.61511701,19,main.Routing_Streets,4.82805252,4.79385277,0.25,0.24822913,0.4023368,0.39948686
1648,12781947,0.0,0.26795879,19,main.Routing_Streets,4.27573753,3.97334496,0.22140401,0.20574555,0.35631593,0.33111604
1649,12781947,1.0,0.26795879,19,main.Routing_Streets,4.79932152,3.97334496,0.24851594,0.20574555,0.39994843,0.33111604
1650,12781948,0.00736591,0.0,19,main.Routing_Streets,4.82798546,4.79932152,0.25,0.24851594,0.4023368,0.39994843
1651,12782037,0.26540774,0.0,19,main.Routing_Streets,4.79448753,4.27573753,0.24826468,0.22140401,0.39954408,0.35631593
1652,12782037,0.28255513,0.26540774,19,main.Routing_Streets,4.82800224,4.79448753,0.25,0.24826468,0.4023368,0.39954408
1653,12782056,0.61483679,1.0,19,main.Routing_Streets,4.82776709,2.57173363,0.25,0.13317054,0.4023368,0.21431764
1654,12782057,0.0,1.0,19,main.Routing_Streets,3.93247581,2.57173363,0.20363595,0.13317054,0.32772096,0.21431764
1655,12782061,0.31749971,0.0,19,main.Routing_Streets,4.82829715,1.67661644,0.25,0.0868162,0.4023368,0.13971742
1656,12782062,0.04305229,0.0,19,main.Routing_Streets,1.88721214,1.67661644,0.09771976,0.0868162,0.15726502,0.13971742
1657,12782062,0.25571972,0.04305229,19,main.Routing_Streets,2.92744652,1.88721214,0.15158333,0.09771976,0.2439502,0.15726502
1658,12782062,0.6442556,0.25571972,19,main.Routing_Streets,4.82795828,2.92744652,0.25,0.15158333,0.4023368,0.2439502
1659,12782063,0.06615526,0.29804826,19,main.Routing_Streets,1.24211324,0.53975121,0.06431676,0.02794885,0.103508,0.04497941
1660,12782063,0.06615526,0.0,19,main.Routing_Streets,1.24206645,1.04169411,0.06431676,0.05394159,0.103508,0.08681075
1661,12782063,0.29804826,0.31309974,19,main.Routing_Streets,0.53975121,0.49419456,0.02794885,0.02559037,0.04497941,0.04118379
1662,12782063,0.41498133,0.41544986,19,main.Routing_Streets,0.80274259,0.80132347,0.04156882,0.04149534,0.06689866,0.0667804
1663,12782063,0.41498133,0.31309974,19,main.Routing_Streets,0.80278521,0.49419456,0.04156882,0.02559037,0.06689866,0.04118379
1664,12782063,0.67734575,0.41544986,19,main.Routing_Streets,1.59458519,0.80132347,0.08256856,0.04149534,0.13288148,0.0667804
1665,12782063,0.70443845,0.67734575,19,main.Routing_Streets,1.67661644,1.59458519,0.0868162,0.08256856,0.13971742,0.13288148
