OBJECTID,LINE86330,FRAME86330,YEAR,MODEL86330,SCALE86330,CAN_NBR86330,FLGTDATE86330,PRINTSAVAIL,SHAPEAREA,SHAPELEN
1367,34,29,1986,34029,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2446895.06751094,6520.34449586779
1368,34,28,1986,34028,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2292678.65698125,6315.56121002034
1369,34,27,1986,34027,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2167214.33975703,6136.86746863467
1370,34,26,1986,34026,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2211070.63186875,6131.49176019888
1371,34,25,1986,34025,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1604088.66952734,5432.42168336486
1372,34,24,1986,34024,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2032627.02588516,5860.14374065623
1373,34,23,1986,34023,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2101324.8725875,5899.22962592561
1374,34,22,1986,34022,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1744214.82062734,5460.89437691
1375,34,21,1986,34021,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2126466.43600156,5892.42278928161
1376,34,20,1986,34020,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1905371.924275,5589.63783257733
1377,34,19,1986,34019,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1803446.48055703,5433.01670499477
1378,33,41,1986,33041,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2152931.85360859,6327.93850374306
1379,33,40,1986,33040,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2695461.96652109,6866.93586367472
1380,33,39,1986,33039,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2846257.1634625,7038.94452661255
1381,33,38,1986,33038,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2893917.44801016,7111.27180960785
1382,33,37,1986,33037,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2810436.9720625,7064.94163892863
1383,33,36,1986,33036,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2869442.14028516,7138.35451179219
1384,33,35,1986,33035,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2988679.16046172,7268.37828508521
1385,33,34,1986,33034,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,3007968.67090234,7315.75528187163
1386,32,41,1986,32041,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2471553.07810859,6627.27289638675
1387,32,40,1986,32040,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2295265.01396563,6475.78029156741
1388,32,39,1986,32039,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2482878.73796016,6654.46985244225
1389,32,38,1986,32038,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2231577.94324922,6428.47367162249
1390,32,37,1986,32037,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2448157.18196875,6630.53805897762
1391,32,36,1986,32036,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2421147.60324141,6591.399561079
1392,32,35,1986,32035,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2536446.1565625,6661.67614319927
1393,32,34,1986,32034,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2338969.29149688,6434.56212590836
1394,35,53,1986,35053,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2394351.030225,6252.2772118824
1395,35,52,1986,35052,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2106352.8011375,5990.01536958475
1396,35,51,1986,35051,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2332630.63602266,6229.59326006812
1397,35,50,1986,35050,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2256272.10970156,6143.57024446589
1398,35,49,1986,35049,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2054070.41624609,5922.58237761294
1399,35,48,1986,35048,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1775304.22374844,5617.71794193095
1400,35,47,1986,35047,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1997667.35361719,5869.55456214081
1401,35,46,1986,35046,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2332303.94596172,6250.97306224283
1402,35,45,1986,35045,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2410511.73879531,6379.43584843712
1403,35,44,1986,35044,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2194672.68067813,6192.4147262402
1404,35,43,1986,35043,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2414782.24354453,6436.71931694025
1405,35,42,1986,35042,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2286394.71254297,6313.85286424112
1406,35,41,1986,35041,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2341644.42606328,6366.63990629041
1407,35,40,1986,35040,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2510078.14525313,6542.91258889801
1408,35,39,1986,35039,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2462093.46077578,6504.75349106577
1409,35,38,1986,35038,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,1904565.11112813,5959.77279799925
1410,35,37,1986,35037,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2008057.18779297,6058.90254642986
1411,35,36,1986,35036,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2358683.96643047,6408.64994908921
1412,36,59,1986,36059,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,1855146.97038438,5951.13400997606
1413,36,58,1986,36058,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2351586.3700125,6423.47188133469
1414,36,57,1986,36057,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2514764.79420938,6604.68366260278
1415,36,56,1986,36056,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2476866.03704922,6595.40110875628
1416,36,55,1986,36055,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2478842.83349922,6626.25060661168
1417,36,54,1986,36054,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2819964.63781953,6971.49316847591
1418,36,53,1986,36053,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2006878.85552422,6268.75172344853
1419,36,52,1986,36052,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2322018.78031797,6574.65624514543
1420,36,51,1986,36051,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2388120.88226016,6644.69690178695
1421,36,50,1986,36050,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2948520.37217813,7121.74103815049
1422,36,49,1986,36049,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2773864.19513828,6940.10790515483
1423,36,48,1986,36048,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2574663.06291406,6735.99192887441
1424,36,47,1986,36047,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2517507.21740625,6664.31897763973
1425,36,46,1986,36046,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2596259.55738906,6716.77622168263
1426,36,45,1986,36045,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2811960.67639297,6897.29000383483
1427,36,44,1986,36044,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2975397.77561563,7044.95448500512
1428,36,43,1986,36043,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2734333.17724141,6818.74616866102
1429,36,42,1986,36042,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3008280.41957656,7087.11972592113
1430,37,56,1986,37056,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3016046.83087813,7194.60567363634
1431,37,55,1986,37055,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2674061.24423125,6873.98783954094
1432,37,54,1986,37054,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2706465.90030625,6884.18639799863
1433,37,53,1986,37053,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2731772.81338203,6887.47808901768
1434,37,52,1986,37052,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2526973.56339141,6681.60275632868
1435,37,51,1986,37051,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2782224.30686953,6896.54018542599
1436,37,50,1986,37050,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2635207.5057625,6760.30456460128
1437,37,49,1986,37049,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2646107.74370938,6779.60388222595
1438,37,48,1986,37048,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3224362.28728594,7315.23721753577
1439,37,47,1986,37047,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2082177.97224141,6262.00775715882
1440,37,46,1986,37046,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2760948.01538516,6889.57235506569
1441,37,45,1986,37045,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2592487.84841328,6735.44379292102
1442,37,44,1986,37044,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2702841.11576484,6841.90081745871
1443,37,43,1986,37043,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2836967.06063984,6972.0504754273
1444,37,42,1986,37042,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2870312.35671875,7014.27197810871
1445,37,41,1986,37041,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3326900.91374141,7427.34483816555
1446,37,40,1986,37040,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2819356.13860313,6967.6324524308
1447,37,39,1986,37039,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2629622.74380156,6775.64608178355
1448,37,38,1986,37038,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2826875.269125,6933.94218943278
1449,37,37,1986,37037,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3088399.91633281,7159.64989850442
1450,37,36,1986,37036,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2417813.87440547,6494.71353705935
1451,37,35,1986,37035,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2786438.07286484,6817.257823503
1452,37,34,1986,37034,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2695337.53266797,6697.35015260426
1453,37,33,1986,37033,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2070106.54662578,6051.9385651294
1454,37,31,1986,37031,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2505101.63030547,6460.55240468289
1455,37,30,1986,37030,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2662593.29710625,6603.13744435195
1456,37,29,1986,37029,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2460105.1183625,6346.82978717512
1457,36,41,1986,36041,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2901497.03140312,6996.35448990708
1458,36,40,1986,36040,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2667671.15802813,6786.77521362212
1459,36,39,1986,36039,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2551896.12009297,6689.66247282238
1460,36,38,1986,36038,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2719836.03807344,6857.0614645067
1461,36,37,1986,36037,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2840590.39327031,6981.41241662783
1462,36,36,1986,36036,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2419774.70919766,6593.83411837319
1463,36,35,1986,36035,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2482499.18926016,6629.14243266979
1464,36,34,1986,36034,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,3019511.39184063,7107.46694137614
1465,36,33,1986,36033,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,2514433.72395781,6631.58830634871
1466,36,32,1986,36032,1 in.=330 ft.,7,1986/03/27 00:00:00+00,NO,1600175.08062109,5773.86071231223
1467,35,35,1986,35035,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2382679.76342969,6444.4119700118
1468,35,34,1986,35034,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2561468.27126484,6636.76157705544
1469,35,33,1986,35033,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2560103.35993516,6656.25867357641
1470,35,32,1986,35032,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2535807.47396719,6654.80470888963
1471,35,31,1986,35031,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2634699.12187266,6768.62664706698
1472,35,30,1986,35030,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2575857.41564531,6736.52530667738
1473,35,29,1986,35029,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2803157.35077656,6964.97093298431
1474,35,28,1986,35028,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2475734.92635469,6685.60242670465
1475,35,27,1986,35027,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2230228.82145547,6468.62670043945
1476,35,26,1986,35026,1 in.=330 ft.,6,1986/03/27 00:00:00+00,NO,2497020.08034062,6701.40814398295
1477,39,65,1986,39065,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2901971.36981016,6923.789985569
1478,39,64,1986,39064,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2294576.20283359,6349.41595954004
1479,39,63,1986,39063,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,1923811.39668438,6008.29640181243
1480,39,62,1986,39062,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2186079.70571563,6274.79800884396
1481,39,61,1986,39061,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2118099.81189297,6224.99267128798
1482,39,60,1986,39060,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2978958.80866641,7075.59498992263
1483,39,59,1986,39059,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2771690.52132578,6893.91087232768
1484,39,58,1986,39058,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3409622.98421719,7481.95060362757
1485,39,57,1986,39057,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3061543.61265625,7173.46922172475
1486,39,56,1986,39056,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3011589.41072969,7134.75019993415
1487,39,55,1986,39055,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2862970.28956016,7008.34548788465
1488,39,54,1986,39054,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3020723.82044219,7159.29234768829
1489,39,53,1986,39053,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2502695.33242891,6691.57171138724
1490,40,59,1986,40059,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2478920.31915156,6567.03333802558
1491,40,58,1986,40058,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2161778.36282031,6261.88606685666
1492,40,57,1986,40057,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2325423.29605156,6402.34431894691
1493,40,56,1986,40056,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,1940668.02951406,6014.96631231152
1494,40,55,1986,40055,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2692654.91576719,6735.93381087822
1495,40,54,1986,40054,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2664823.26576484,6697.29125334856
1496,40,53,1986,40053,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2649521.38336406,6662.47468618985
1497,40,52,1986,40052,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2794799.23594141,6799.89296852215
1498,40,51,1986,40051,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2805407.03940469,6800.04308618089
1499,40,50,1986,40050,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2394934.56164453,6363.8441957883
1500,40,49,1986,40049,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2425637.21968203,6389.96329359867
1501,40,48,1986,40048,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2604110.61230078,6566.21265221116
1502,40,47,1986,40047,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2319951.90895156,6266.72510939616
1503,40,46,1986,40046,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2315920.61299922,6256.09576808691
1504,40,45,1986,40045,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2904709.8042125,6862.25618107747
1505,40,44,1986,40044,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2566847.49503906,6498.35173046389
1506,40,43,1986,40043,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2602276.16481562,6529.31886508278
1507,40,42,1986,40042,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2435718.50951797,6350.94899226502
1508,40,41,1986,40041,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2564764.94373437,6498.81690576726
1509,40,40,1986,40040,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2371834.55728281,6329.22037470499
1510,40,39,1986,40039,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2470139.78649687,6464.8110580921
1511,40,38,1986,40038,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2719402.41989297,6743.06092895824
1512,39,52,1986,39052,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3064676.12075078,7200.9260361259
1513,39,51,1986,39051,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3060819.01288281,7199.4624823435
1514,39,50,1986,39050,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2902094.4886125,7064.10226518449
1515,39,49,1986,39049,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3488534.44804063,7595.98025097657
1516,39,48,1986,39048,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2931837.70794766,7074.6839438528
1517,39,47,1986,39047,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3311409.61352187,7391.63365852602
1518,39,46,1986,39046,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2749026.77124453,6823.46587298695
1519,39,40,1986,39040,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2431006.24215781,6437.62362863396
1520,38,36,1986,38036,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,5814407.69827734,9856.01297954694
1521,38,37,1986,38037,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2073044.99189922,5965.26526266003
1522,38,38,1986,38038,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2079640.18844063,5926.23259407078
1523,38,39,1986,38039,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2142512.53408438,5950.9431976035
1524,38,40,1986,38040,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,1914244.26169688,5664.47990734905
1525,38,42,1986,38042,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2108344.44607734,5873.69824780564
1526,38,43,1986,38043,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2361103.07151875,6171.28336258586
1527,38,44,1986,38044,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2171016.30555547,5943.13605921532
1528,38,45,1986,38045,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2141710.79560234,5909.32951762817
1529,38,46,1986,38046,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2240429.73002891,6028.60115761818
1530,38,47,1986,38047,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2546329.74628906,6392.93074131015
1531,38,48,1986,38048,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2237567.90597031,6035.35322305098
1532,38,49,1986,38049,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2180017.59871719,5973.11087688825
1533,38,50,1986,38050,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2162935.69968281,5968.19380762175
1534,38,51,1986,38051,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2779646.29003594,6682.43265068465
1535,38,52,1986,38052,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2181044.89597031,6028.06719754918
1536,38,53,1986,38053,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2852679.29663906,6777.20117293852
1537,38,54,1986,38054,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2314807.21427266,6203.86349118039
1538,38,55,1986,38055,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2133569.70381406,6021.15339675558
1539,38,56,1986,38056,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2250917.63704219,6158.69792660693
1540,38,57,1986,38057,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2337230.84142578,6261.8143914063
1541,38,58,1986,38058,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2297082.85208516,6232.91153513254
1542,38,59,1986,38059,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2430513.77026172,6373.15625656724
1543,38,60,1986,38060,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,2756410.63655234,8445.51037307443
1544,38,61,1986,38061,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3397059.17858906,8209.93464759716
1545,38,62,1986,38062,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3240410.44481641,8042.43709511659
1546,38,63,1986,38063,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3758946.11184219,8342.5722164122
1547,38,65,1986,38065,1 in.=330 ft.,7,1986/03/28 00:00:00+00,NO,3304928.86094766,7897.90636312397
1548,41,59,1986,41059,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3642957.27007969,8389.88315749252
1549,41,58,1986,41058,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3517424.86194844,8367.7777196005
1550,41,57,1986,41057,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2674065.36579844,8346.951968463
1551,41,56,1986,41056,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2237267.48699844,6313.9642520372
1552,41,55,1986,41055,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2536852.77904375,6569.75374422534
1553,41,54,1986,41054,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2757981.53705156,6759.72607331928
1554,41,53,1986,41053,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2506809.83193438,6477.15165809187
1555,41,52,1986,41052,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2210835.94726172,6136.19775378668
1556,41,51,1986,41051,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2353644.47858672,6255.07387314487
1557,41,50,1986,41050,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2199325.13746172,6056.65367258747
1558,41,49,1986,41049,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2300266.18068672,6143.81816169834
1559,41,48,1986,41048,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2300728.36890313,6122.07832863283
1560,41,47,1986,41047,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2712837.55762969,8553.55844318957
1561,41,46,1986,41046,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3626483.42720469,8388.19369895235
1562,41,45,1986,41045,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,4252521.28105703,8833.52917524109
1563,41,44,1986,41044,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,4529981.65083516,9049.64142014401
1564,41,43,1986,41043,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3783281.57511484,8591.32953065182
1565,41,42,1986,41042,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2794506.94262891,8762.80039671095
1566,42,52,1986,42052,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2814590.00037187,8304.770037927
1567,42,51,1986,42051,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2619586.35382813,6668.22318138606
1568,42,50,1986,42050,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2708534.94788438,6771.79205209714
1569,42,49,1986,42049,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2669052.91372266,6757.07360158889
1570,42,48,1986,42048,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2904957.65908047,7005.48980509424
1571,42,47,1986,42047,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2645964.36357578,6780.93312494759
1572,42,46,1986,42046,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2672562.34126641,6816.99759017884
1573,42,45,1986,42045,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3256464.9585625,8425.46068662259
1574,43,49,1986,43049,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3367415.11411953,8311.3128490866
1575,43,48,1986,43048,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3927773.83045156,8666.93952294942
1576,43,47,1986,43047,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3522870.36145312,8404.97616790075
1577,43,46,1986,43046,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3352970.90767891,8297.00144080949
1578,43,45,1986,43045,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3737156.11522031,8552.54977184034
1579,41,41,1986,41041,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2278905.85838828,6101.33033040844
1580,41,40,1986,41040,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2271370.44896797,6139.13016587972
1581,41,39,1986,41039,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2309833.17268047,6221.35815423836
1582,41,38,1986,41038,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2407552.97587656,6361.76265751325
1583,42,43,1986,42043,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3965444.36050156,8570.37366612393
1584,42,42,1986,42042,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3690056.218525,8393.46165937776
1585,42,41,1986,42041,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3788002.77410078,8360.17963807824
1586,42,40,1986,42040,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3737512.16082344,8226.08750017943
1587,42,39,1986,42039,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,2878958.98830781,7500.42910764516
1588,42,38,1986,42038,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,7142562.31316641,10710.1904096862
1589,42,37,1986,42037,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3217349.31413125,7742.47584077434
1590,42,36,1986,42036,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3228260.50182969,7781.74299315601
1591,42,35,1986,42035,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3147591.46832344,7760.21265343752
1592,42,34,1986,42034,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3365414.77806797,7959.24063661213
1593,42,33,1986,42033,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3126037.65023672,7824.13096782342
1594,42,32,1986,42032,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3352867.42582422,8024.40587537749
1595,42,31,1986,42031,1 in.=330 ft.,8,1986/03/28 00:00:00+00,NO,3391271.2563,8079.8845416972
