OBJECTID,PL_LNGTH,PL_TOWNSHIP,PL_RANGE,PL_SECTION,PL_QUARTER,PL_SIXTEENTH,PL_GOVTLOT,PL_FEA_SYM,SHAPE_Length
12579,791.90109,0.0,0.0,0.0,0.0,0.0,1.0,GL,791.901090719523
12581,420.53463,0.0,0.0,0.0,0.0,0.0,1.0,GL,420.534626045391
12582,280.34679,0.0,0.0,0.0,0.0,0.0,1.0,GL,280.346786825954
12583,395.39442,0.0,0.0,0.0,1.0,1.0,1.0,QS,395.394424750108
12584,2202.63786,0.0,0.0,0.0,1.0,1.0,0.0,QS,2202.6378554569
12585,1305.54053,0.0,0.0,0.0,0.0,1.0,1.0,GL,1305.54052656162
12586,1313.23891,0.0,0.0,0.0,0.0,1.0,1.0,SX,1313.23890853076
12587,131.76464,0.0,0.0,0.0,0.0,1.0,1.0,SX,131.764636590617
12589,312.97883,0.0,0.0,0.0,0.0,0.0,1.0,GL,312.978825363583
12590,1399.30039,0.0,0.0,1.0,1.0,1.0,0.0,SC,1399.30039433355
12591,1218.72264,0.0,0.0,1.0,1.0,1.0,1.0,SC,1218.72263803719
12594,883.5846,0.0,0.0,0.0,0.0,1.0,1.0,SX,883.584595640318
12597,336.01501,0.0,0.0,0.0,0.0,0.0,1.0,GL,336.015013640459
12613,622.06401,0.0,0.0,0.0,0.0,0.0,1.0,GL,622.064008705313
12614,1126.93481,0.0,0.0,0.0,0.0,0.0,1.0,GL,1126.93480561789
12620,437.54615,0.0,0.0,0.0,0.0,0.0,1.0,GL,437.546149602709
12621,292.19314,0.0,0.0,0.0,0.0,0.0,1.0,GL,292.193144190749
12632,1545.20463,0.0,0.0,0.0,0.0,0.0,1.0,GL,1545.20463429385
12633,780.56622,0.0,0.0,0.0,0.0,0.0,1.0,GL,780.56622265688
12636,16.70184,0.0,0.0,0.0,0.0,0.0,1.0,GL,16.701835108455
12641,114.82901,0.0,0.0,0.0,0.0,0.0,1.0,GL,114.829009806701
12643,91.6624,0.0,0.0,0.0,1.0,1.0,0.0,QS,91.6623973858583
12644,1224.58019,0.0,0.0,0.0,1.0,1.0,1.0,QS,1224.58018576111
12645,1167.75888,0.0,0.0,0.0,0.0,0.0,1.0,GL,1167.75887785182
12646,10.33466,0.0,0.0,0.0,1.0,1.0,1.0,QS,10.3346634626305
12647,1308.88033,0.0,0.0,0.0,1.0,1.0,1.0,QS,1308.88032768234
12648,1367.92086,0.0,0.0,0.0,0.0,1.0,1.0,SX,1367.92085821864
12655,862.25313,0.0,0.0,0.0,0.0,0.0,1.0,GL,862.253125293885
12660,1163.62009,0.0,0.0,0.0,0.0,0.0,1.0,GL,1163.62008713688
12662,353.49119,0.0,0.0,0.0,0.0,0.0,1.0,GL,353.49119394424
12666,528.02078,0.0,0.0,0.0,0.0,0.0,1.0,GL,528.020781959757
12668,1518.0194,0.0,0.0,0.0,1.0,1.0,1.0,QS,1518.01940069926
12669,215.38156,0.0,0.0,0.0,0.0,0.0,1.0,GL,215.381558385539
12670,1121.97456,0.0,0.0,0.0,1.0,1.0,0.0,QS,1121.97455562923
12671,1632.07998,0.0,0.0,1.0,1.0,1.0,0.0,SC,1632.07997625844
12672,936.63353,0.0,0.0,1.0,1.0,1.0,1.0,SC,936.633528371387
12698,914.86831,0.0,0.0,0.0,0.0,0.0,1.0,GL,914.86830960293
12699,895.67235,0.0,0.0,0.0,0.0,0.0,1.0,GL,895.672347501616
12704,1627.958,0.0,0.0,0.0,1.0,1.0,0.0,QS,1627.95799501193
12716,1328.9292,0.0,0.0,0.0,0.0,0.0,1.0,GL,1328.92919838514
12718,430.57391,0.0,0.0,0.0,0.0,0.0,1.0,GL,430.573907372777
12719,904.39929,0.0,0.0,0.0,1.0,1.0,0.0,QS,904.399294364855
12720,259.92619,0.0,0.0,0.0,0.0,0.0,1.0,GL,259.926192881698
12721,1274.12701,0.0,0.0,0.0,0.0,0.0,1.0,GL,1274.12701208481
12723,782.23537,0.0,0.0,0.0,0.0,0.0,1.0,GL,782.235370060817
12729,2146.04251,0.0,0.0,0.0,1.0,1.0,0.0,QS,2146.04251060534
12730,470.40105,0.0,0.0,0.0,1.0,1.0,0.0,QS,470.40104749588
12732,1322.83939,0.0,0.0,0.0,1.0,1.0,1.0,QS,1322.83939092457
12733,1322.83929,0.0,0.0,0.0,1.0,1.0,0.0,QS,1322.83928843796
12736,1246.2676,0.0,0.0,0.0,1.0,1.0,1.0,QS,1246.26759714947
12738,421.0902,0.0,0.0,0.0,0.0,0.0,1.0,GL,421.090202748485
12740,0.2384,0.0,0.0,0.0,0.0,1.0,1.0,SX,0.238396620650765
12741,1335.10221,0.0,0.0,0.0,0.0,0.0,1.0,GL,1335.10220974952
12742,1314.8369,0.0,0.0,1.0,1.0,1.0,1.0,SC,1314.83689885566
12743,147.86665,0.0,0.0,0.0,0.0,1.0,1.0,SX,147.866652310501
12744,1334.71877,0.0,0.0,1.0,1.0,1.0,1.0,SC,1334.71876519501
12747,420.84135,0.0,0.0,0.0,0.0,0.0,1.0,GL,420.841348261995
12748,1339.86167,0.0,0.0,0.0,0.0,0.0,1.0,GL,1339.86166802805
12750,656.02453,0.0,0.0,0.0,0.0,0.0,1.0,GL,656.024528937589
12756,900.31358,0.0,0.0,0.0,0.0,1.0,1.0,SX,900.313582125339
12757,353.94424,0.0,0.0,0.0,0.0,0.0,1.0,GL,353.944240011955
12760,1298.63217,0.0,0.0,0.0,1.0,1.0,1.0,QS,1298.63217252038
12762,997.97921,0.0,0.0,0.0,1.0,1.0,0.0,QS,997.979206863343
12763,349.02853,0.0,0.0,0.0,1.0,1.0,1.0,QS,349.028529993269
12764,1741.20089,0.0,0.0,1.0,1.0,1.0,0.0,SC,1741.20089213044
12765,1304.37716,0.0,0.0,0.0,0.0,0.0,1.0,GL,1304.37716308606
12766,899.35876,0.0,0.0,1.0,1.0,1.0,1.0,SC,899.358762563424
12772,1007.44317,0.0,0.0,0.0,0.0,0.0,1.0,GL,1007.44317038345
12774,161.93359,0.0,0.0,0.0,0.0,0.0,1.0,GL,161.933592475923
12775,1339.45887,1.0,0.0,1.0,1.0,1.0,1.0,TS,1339.45887200201
12779,230.76998,0.0,0.0,0.0,0.0,0.0,1.0,GL,230.769982099095
12780,101.95602,0.0,0.0,0.0,0.0,0.0,1.0,GL,101.956020550415
12781,291.31564,0.0,0.0,0.0,0.0,1.0,0.0,SX,291.315644789736
12782,210.79649,0.0,0.0,0.0,0.0,0.0,1.0,GL,210.796490578332
12783,93.77242,1.0,0.0,1.0,1.0,1.0,1.0,TS,93.7724197166167
12784,1226.22781,1.0,0.0,1.0,1.0,1.0,1.0,TS,1226.22780976509
12785,162.36642,0.0,0.0,0.0,0.0,0.0,1.0,GL,162.366423954438
12786,1324.42655,0.0,0.0,0.0,0.0,1.0,1.0,SX,1324.42654778503
12787,785.6926,0.0,0.0,0.0,0.0,1.0,1.0,SX,785.692597023442
12788,1321.33171,0.0,0.0,0.0,0.0,1.0,1.0,SX,1321.33170666881
12789,954.30317,0.0,0.0,0.0,0.0,1.0,1.0,SX,954.303166494866
12816,1319.90736,0.0,0.0,0.0,0.0,1.0,1.0,SX,1319.90735501982
12819,1154.89742,0.0,0.0,0.0,0.0,1.0,1.0,SX,1154.89741995082
12822,1991.32163,0.0,0.0,0.0,1.0,1.0,0.0,QS,1991.32162554736
12825,860.37065,0.0,0.0,0.0,1.0,1.0,1.0,QS,860.370645361778
12850,837.18225,0.0,0.0,0.0,0.0,1.0,1.0,SX,837.182247879294
12852,1312.23982,0.0,0.0,0.0,0.0,1.0,1.0,SX,1312.23981620944
12872,1032.56229,0.0,0.0,0.0,0.0,0.0,1.0,GL,1032.56229316092
12883,1783.53457,1.0,0.0,1.0,1.0,1.0,0.0,TS,1783.53457336535
12887,2082.98837,0.0,0.0,0.0,1.0,1.0,0.0,QS,2082.98836680512
12901,815.98919,0.0,0.0,0.0,0.0,0.0,1.0,GL,815.989189839865
12902,744.59923,0.0,0.0,1.0,1.0,1.0,0.0,SC,744.599231088328
12903,1355.24854,0.0,0.0,0.0,0.0,0.0,1.0,GL,1355.24854081625
12905,557.95095,0.0,0.0,0.0,0.0,0.0,1.0,GL,557.950947529478
12931,1127.28738,0.0,0.0,0.0,0.0,1.0,1.0,SX,1127.28737722935
12932,601.72582,0.0,0.0,0.0,0.0,0.0,1.0,GL,601.725816279673
12933,662.57573,0.0,0.0,0.0,0.0,0.0,1.0,GL,662.575729856583
12934,843.49547,1.0,0.0,1.0,1.0,1.0,0.0,TS,843.49546631532
12936,1778.82968,0.0,0.0,0.0,1.0,1.0,1.0,QS,1778.82967872928
12937,861.2326,0.0,0.0,0.0,1.0,1.0,1.0,QS,861.232599587125
12938,1232.07352,0.0,0.0,0.0,0.0,0.0,1.0,GL,1232.07351648131
12942,366.76726,0.0,0.0,0.0,0.0,0.0,1.0,GL,366.767258450548
12943,868.05476,0.0,0.0,0.0,0.0,0.0,1.0,GL,868.054756423987
13153,1308.55841,0.0,0.0,0.0,1.0,1.0,0.0,QS,1308.55840779
13154,1308.55838,0.0,0.0,0.0,1.0,1.0,1.0,QS,1308.55837586711
13165,1371.95056,0.0,0.0,0.0,0.0,1.0,1.0,SX,1371.95056060402
13170,607.71534,0.0,0.0,0.0,0.0,1.0,1.0,SX,607.71534116219
13171,5.10584,0.0,0.0,0.0,0.0,0.0,1.0,GL,5.10583942369794
13172,1376.78927,0.0,0.0,0.0,1.0,1.0,0.0,QS,1376.78926672391
13174,1396.8401,0.0,0.0,0.0,1.0,1.0,1.0,QS,1396.84010449942
13175,469.62958,0.0,0.0,0.0,0.0,0.0,1.0,GL,469.629577437524
13179,793.1909,0.0,0.0,0.0,0.0,0.0,1.0,GL,793.190903896046
13180,1787.61781,0.0,0.0,1.0,1.0,1.0,0.0,SC,1787.61780548482
13181,1301.47785,0.0,0.0,0.0,0.0,1.0,1.0,SX,1301.47785346566
13184,1129.33002,0.0,0.0,0.0,0.0,0.0,1.0,GL,1129.33001652564
13187,566.18596,0.0,0.0,0.0,0.0,0.0,1.0,GL,566.18596319613
13190,804.89122,0.0,0.0,0.0,0.0,0.0,1.0,GL,804.891223630251
13191,1230.42072,0.0,0.0,0.0,0.0,0.0,1.0,GL,1230.42071859829
13192,159.10436,0.0,0.0,0.0,0.0,0.0,1.0,GL,159.104364547535
13196,599.59362,0.0,0.0,0.0,0.0,0.0,1.0,GL,599.593620975979
13197,1389.00659,0.0,0.0,1.0,1.0,1.0,0.0,SC,1389.00659042901
13198,1251.06967,0.0,0.0,1.0,1.0,1.0,1.0,SC,1251.06967482078
13205,441.68676,0.0,0.0,0.0,0.0,0.0,1.0,GL,441.686763405673
13210,1608.43372,0.0,0.0,1.0,1.0,1.0,0.0,SC,1608.43372172955
13211,1402.91239,0.0,0.0,0.0,0.0,0.0,1.0,GL,1402.91238695058
13212,959.48033,0.0,0.0,1.0,1.0,1.0,1.0,SC,959.480326474652
13214,719.00854,0.0,0.0,0.0,0.0,0.0,1.0,GL,719.008537440881
13215,983.15777,0.0,0.0,0.0,1.0,1.0,1.0,QS,983.157772174562
13217,478.15279,0.0,0.0,0.0,0.0,0.0,1.0,GL,478.152794638109
13220,726.70819,0.0,0.0,0.0,0.0,1.0,1.0,SX,726.708187443413
13221,306.25266,0.0,0.0,0.0,0.0,0.0,1.0,GL,306.252655223131
13227,1272.35979,0.0,0.0,0.0,0.0,0.0,1.0,GL,1272.359792358
13237,350.33108,0.0,0.0,1.0,1.0,1.0,1.0,SC,350.331084621347
13238,2289.6809,0.0,0.0,1.0,1.0,1.0,0.0,SC,2289.68089591874
13239,494.34266,0.0,0.0,1.0,1.0,1.0,1.0,SC,494.342655540947
13240,2162.61987,0.0,0.0,1.0,1.0,1.0,0.0,SC,2162.61987247837
13241,603.28764,0.0,0.0,0.0,0.0,0.0,1.0,GL,603.287638448482
13252,1139.47155,0.0,0.0,0.0,0.0,1.0,1.0,SX,1139.47155380155
13253,66.71919,0.0,0.0,0.0,0.0,0.0,1.0,GL,66.7191946327147
13254,1405.28701,0.0,0.0,0.0,0.0,1.0,1.0,SX,1405.28700693764
13258,447.03745,0.0,0.0,0.0,0.0,0.0,1.0,GL,447.037452128971
13259,259.23459,0.0,0.0,1.0,1.0,1.0,1.0,SC,259.234588213837
13260,1090.3497,0.0,0.0,1.0,1.0,1.0,0.0,SC,1090.34969620125
13264,718.46409,0.0,0.0,0.0,0.0,0.0,1.0,GL,718.464088432139
13270,1304.19423,0.0,0.0,0.0,0.0,0.0,1.0,GL,1304.19423397383
13279,792.71292,0.0,0.0,1.0,1.0,1.0,1.0,SC,792.712924121182
13287,675.26695,0.0,0.0,0.0,0.0,0.0,1.0,GL,675.266946856707
13298,1145.93141,0.0,0.0,0.0,1.0,1.0,0.0,QS,1145.93141460758
13301,1563.39455,0.0,0.0,0.0,0.0,0.0,1.0,GL,1563.39455301087
13302,1027.47581,0.0,0.0,1.0,1.0,1.0,1.0,SC,1027.47580817014
13304,248.59437,0.0,0.0,0.0,0.0,0.0,1.0,GL,248.594372543018
13305,381.9965,0.0,0.0,0.0,0.0,0.0,1.0,GL,381.996501469746
13313,1295.45327,0.0,0.0,0.0,0.0,0.0,1.0,GL,1295.45327266152
13315,1291.72088,0.0,0.0,0.0,0.0,0.0,1.0,GL,1291.72087696784
13317,496.43422,0.0,0.0,1.0,1.0,1.0,1.0,SC,496.434220141317
13318,985.57134,0.0,0.0,0.0,0.0,0.0,1.0,GL,985.571341948557
13319,2029.92355,0.0,0.0,1.0,1.0,1.0,0.0,SC,2029.92354621705
13320,921.42807,0.0,0.0,0.0,0.0,0.0,1.0,GL,921.428066942762
13322,887.24682,0.0,0.0,0.0,0.0,0.0,1.0,GL,887.246816390517
13323,330.3712,0.0,0.0,0.0,0.0,0.0,1.0,GL,330.371199239881
13329,246.19996,0.0,0.0,0.0,0.0,0.0,1.0,GL,246.199959860909
13331,887.79236,0.0,0.0,0.0,0.0,1.0,1.0,SX,887.792355489683
13339,1183.72329,0.0,0.0,0.0,0.0,1.0,1.0,SX,1183.72328620039
13344,808.86725,0.0,0.0,1.0,1.0,1.0,0.0,SC,808.867247328541
13345,1330.43347,0.0,0.0,0.0,0.0,1.0,1.0,SX,1330.43346883613
13350,1143.0369,0.0,0.0,0.0,0.0,1.0,1.0,SX,1143.03689944613
13351,1330.29704,0.0,0.0,0.0,0.0,1.0,1.0,SX,1330.29704241274
13352,258.58873,0.0,0.0,0.0,1.0,1.0,1.0,QS,258.588732712506
13353,1218.48817,0.0,0.0,0.0,0.0,0.0,1.0,GL,1218.4881717646
13358,1678.84246,0.0,0.0,0.0,1.0,1.0,0.0,QS,1678.84245828895
13359,1000.21882,0.0,0.0,0.0,1.0,1.0,1.0,QS,1000.218820143
13360,489.01085,0.0,0.0,0.0,0.0,0.0,1.0,GL,489.010853360839
13362,511.88196,0.0,0.0,1.0,1.0,1.0,1.0,SC,511.88195601602
13363,357.02887,0.0,0.0,0.0,1.0,1.0,1.0,QS,357.028874214625
13364,975.16629,0.0,0.0,0.0,1.0,1.0,0.0,QS,975.166287073063
13366,893.75375,0.0,0.0,0.0,0.0,1.0,0.0,SX,893.753751830582
13367,1333.02706,0.0,0.0,0.0,0.0,0.0,1.0,GL,1333.02705941877
13368,418.71244,0.0,0.0,0.0,0.0,1.0,0.0,SX,418.712442099392
13370,619.58316,0.0,0.0,0.0,0.0,0.0,1.0,GL,619.583157992519
13371,453.20443,0.0,0.0,0.0,0.0,1.0,1.0,SX,453.204427075208
13372,876.44475,0.0,0.0,0.0,0.0,1.0,0.0,SX,876.444753827571
13373,1196.50154,0.0,0.0,0.0,0.0,0.0,1.0,GL,1196.50154207507
13378,791.67851,0.0,0.0,0.0,0.0,0.0,1.0,GL,791.678505330972
13385,272.08614,0.0,0.0,0.0,0.0,0.0,1.0,GL,272.086141138783
13387,1438.59756,0.0,0.0,0.0,0.0,0.0,1.0,GL,1438.59756245576
13389,1316.10587,0.0,0.0,0.0,0.0,1.0,0.0,SX,1316.10586683622
13390,1331.85015,0.0,0.0,1.0,1.0,1.0,1.0,SC,1331.85014534794
13392,1331.9404,0.0,0.0,1.0,1.0,1.0,1.0,SC,1331.94040488524
13393,907.31671,0.0,0.0,0.0,0.0,1.0,1.0,SX,907.316706360277
13394,431.66854,0.0,0.0,0.0,0.0,0.0,1.0,GL,431.668541863292
13396,1028.00602,0.0,0.0,0.0,1.0,1.0,0.0,QS,1028.0060183033
13410,789.3983,0.0,0.0,0.0,0.0,0.0,1.0,GL,789.398296629239
13421,462.90209,0.0,0.0,0.0,0.0,0.0,1.0,GL,462.902086067109
13424,14.94287,0.0,0.0,0.0,0.0,0.0,1.0,GL,14.9428701112448
13426,1117.46941,0.0,0.0,0.0,1.0,1.0,1.0,QS,1117.46940636191
13427,616.01098,0.0,0.0,0.0,1.0,1.0,0.0,QS,616.010982976473
13429,462.74648,0.0,0.0,0.0,0.0,0.0,1.0,GL,462.746482855705
13430,93.78399,0.0,0.0,0.0,0.0,0.0,1.0,GL,93.7839946422372
13431,794.20194,0.0,0.0,0.0,0.0,0.0,1.0,GL,794.201939148607
13487,1154.74553,0.0,0.0,0.0,0.0,0.0,1.0,GL,1154.74553039235
13491,1249.55812,0.0,0.0,1.0,1.0,1.0,1.0,SC,1249.55811769446
13492,550.45884,0.0,0.0,0.0,0.0,1.0,1.0,SX,550.458835317439
13794,468.48187,0.0,0.0,0.0,0.0,0.0,1.0,GL,468.481870252383
13795,803.11232,0.0,0.0,0.0,0.0,0.0,1.0,GL,803.112319525223
13796,334.63055,0.0,0.0,0.0,0.0,0.0,1.0,GL,334.630553338305
13797,334.63004,0.0,0.0,0.0,0.0,0.0,1.0,GL,334.630038362829
13808,2091.69608,0.0,0.0,0.0,1.0,1.0,1.0,QS,2091.69608411882
13813,1318.5435,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.54350104346
13815,1307.05247,0.0,0.0,0.0,0.0,0.0,1.0,GL,1307.0524657737
13817,1356.89734,0.0,0.0,0.0,0.0,0.0,1.0,GL,1356.89734006934
13820,541.14049,0.0,0.0,0.0,0.0,0.0,1.0,GL,541.140486309534
13821,199.16845,0.0,0.0,0.0,0.0,0.0,1.0,GL,199.168449572581
13822,341.97273,0.0,0.0,0.0,0.0,0.0,1.0,GL,341.972725886772
13823,405.86047,0.0,0.0,0.0,0.0,0.0,1.0,GL,405.860465806673
13829,818.70564,0.0,0.0,0.0,0.0,0.0,1.0,GL,818.705642061047
13830,1517.28573,0.0,0.0,0.0,1.0,1.0,1.0,QS,1517.28573132082
13831,1124.88144,0.0,0.0,0.0,1.0,1.0,0.0,QS,1124.88144052852
13833,731.11758,0.0,0.0,0.0,0.0,1.0,1.0,SX,731.117576982434
13834,1305.9159,0.0,0.0,0.0,1.0,1.0,1.0,QS,1305.91589814296
13847,164.39841,0.0,0.0,0.0,0.0,0.0,1.0,GL,164.398409676784
13849,1360.53586,0.0,0.0,0.0,0.0,1.0,1.0,SX,1360.53585659611
13854,36.18258,0.0,0.0,0.0,0.0,0.0,1.0,GL,36.1825809911687
13855,1547.23074,0.0,0.0,0.0,1.0,1.0,0.0,QS,1547.23073854091
13861,1336.95655,0.0,0.0,0.0,0.0,1.0,1.0,SX,1336.95654582951
13881,1329.51642,0.0,0.0,0.0,1.0,1.0,0.0,QS,1329.51641671174
13882,1329.50957,0.0,0.0,0.0,1.0,1.0,0.0,QS,1329.50957411447
13887,138.22713,0.0,0.0,0.0,0.0,1.0,0.0,SX,138.227129437649
13888,1298.92798,0.0,0.0,0.0,0.0,1.0,0.0,SX,1298.92798443455
13890,1327.92826,0.0,0.0,0.0,0.0,1.0,1.0,SX,1327.92825630395
13891,1153.75276,0.0,0.0,0.0,0.0,1.0,1.0,SX,1153.75276367974
13893,1326.93074,0.0,0.0,0.0,0.0,0.0,1.0,GL,1326.93073922166
13894,167.66436,0.0,0.0,0.0,1.0,1.0,0.0,QS,167.66436343553
13895,1153.50176,0.0,0.0,1.0,1.0,1.0,1.0,SC,1153.50175913748
13896,1326.08865,0.0,0.0,0.0,0.0,0.0,1.0,GL,1326.08864847982
13897,572.27087,0.0,0.0,0.0,0.0,0.0,1.0,GL,572.270867773897
13898,108.2847,0.0,0.0,1.0,1.0,1.0,0.0,SC,108.284696746249
13899,13.55248,0.0,0.0,0.0,1.0,1.0,1.0,QS,13.5524782375787
13900,1329.22539,0.0,0.0,0.0,0.0,1.0,1.0,SX,1329.22538704406
13901,1153.71216,0.0,0.0,0.0,1.0,1.0,1.0,QS,1153.71216490641
14115,326.20557,0.0,0.0,0.0,1.0,1.0,0.0,QS,326.205574925633
14116,241.07831,0.0,0.0,0.0,0.0,0.0,1.0,GL,241.078307833993
14117,519.4176,0.0,0.0,0.0,0.0,0.0,1.0,GL,519.417602511419
14118,980.38666,0.0,0.0,0.0,1.0,1.0,0.0,QS,980.38666020091
14119,836.5731,0.0,0.0,0.0,0.0,0.0,1.0,GL,836.573098124594
14121,350.03073,0.0,0.0,1.0,1.0,1.0,0.0,SC,350.030725118333
14122,249.4145,0.0,0.0,0.0,0.0,0.0,1.0,GL,249.414497958409
14124,1327.92352,0.0,0.0,0.0,0.0,0.0,1.0,GL,1327.92352243933
14127,454.65819,0.0,0.0,0.0,0.0,0.0,1.0,GL,454.658185221153
14128,361.85396,0.0,0.0,0.0,1.0,1.0,1.0,QS,361.853960285822
14129,959.23798,0.0,0.0,0.0,1.0,1.0,0.0,QS,959.237977644236
14137,907.47632,0.0,0.0,0.0,0.0,0.0,1.0,GL,907.476324106715
14436,268.26369,0.0,0.0,0.0,0.0,0.0,1.0,GL,268.263691338216
14437,318.39283,0.0,0.0,1.0,1.0,1.0,1.0,SC,318.392831444045
14438,192.57372,0.0,0.0,0.0,0.0,0.0,1.0,GL,192.573719904531
14439,92.64036,1.0,0.0,1.0,1.0,1.0,1.0,TS,92.6403601475854
14450,15.58781,0.0,0.0,0.0,0.0,0.0,1.0,GL,15.5878059009082
14451,194.41682,0.0,0.0,0.0,0.0,0.0,1.0,GL,194.416821412944
14452,687.48927,0.0,0.0,0.0,0.0,0.0,1.0,GL,687.489269434337
14453,474.26762,0.0,0.0,0.0,0.0,0.0,1.0,GL,474.267620694286
14454,148.52799,0.0,0.0,0.0,0.0,0.0,1.0,GL,148.527987848487
14455,262.32701,0.0,0.0,0.0,0.0,0.0,1.0,GL,262.327006126342
14456,885.34904,0.0,0.0,0.0,0.0,0.0,1.0,GL,885.34903635571
14457,426.63057,0.0,0.0,0.0,0.0,0.0,1.0,GL,426.630567548089
14458,327.37391,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.373908182067
14459,513.82258,0.0,0.0,0.0,0.0,0.0,1.0,GL,513.822580655414
14470,69.32212,0.0,0.0,0.0,0.0,0.0,1.0,GL,69.3221237529661
14475,1330.30504,1.0,0.0,1.0,1.0,1.0,1.0,TS,1330.30504165676
14485,729.13564,0.0,0.0,0.0,0.0,1.0,1.0,SX,729.135637339758
14493,2403.9009,0.0,0.0,1.0,1.0,1.0,0.0,SC,2403.90089868051
14494,568.22886,0.0,0.0,0.0,0.0,0.0,1.0,GL,568.228861212738
14497,541.15914,0.0,0.0,0.0,0.0,0.0,1.0,GL,541.159139682943
14504,2550.74079,1.0,0.0,1.0,1.0,1.0,0.0,TS,2550.74079265704
14505,130.28368,0.0,0.0,0.0,0.0,0.0,1.0,GL,130.283678688399
14506,2582.16879,0.0,0.0,1.0,1.0,1.0,0.0,SC,2582.16878622203
14507,92.24802,0.0,0.0,1.0,1.0,1.0,1.0,SC,92.2480190667693
14511,1043.91875,0.0,0.0,1.0,1.0,1.0,0.0,SC,1043.91875067356
14512,251.06484,0.0,0.0,1.0,1.0,1.0,1.0,SC,251.064837996998
14513,437.41885,1.0,0.0,1.0,1.0,1.0,1.0,TS,437.418846083096
14514,892.16858,1.0,0.0,1.0,1.0,1.0,0.0,TS,892.168576830882
14515,644.38155,0.0,0.0,0.0,0.0,0.0,1.0,GL,644.381554536089
14516,1334.79915,0.0,0.0,0.0,0.0,1.0,1.0,SX,1334.79914941162
14520,1334.0874,0.0,0.0,1.0,1.0,1.0,0.0,SC,1334.08739963701
14530,941.52885,0.0,0.0,0.0,0.0,0.0,1.0,GL,941.52884841442
14535,1330.45179,0.0,0.0,0.0,1.0,1.0,0.0,QS,1330.45178880193
14536,1330.98528,0.0,0.0,0.0,1.0,1.0,0.0,QS,1330.9852809801
14538,15.01786,0.0,0.0,0.0,0.0,0.0,1.0,GL,15.0178621019733
14539,497.81108,0.0,0.0,0.0,0.0,0.0,1.0,GL,497.811082942313
14545,2389.08231,0.0,0.0,1.0,1.0,1.0,0.0,SC,2389.08231261262
14546,378.67871,0.0,0.0,0.0,0.0,0.0,1.0,GL,378.678706373059
14551,331.16485,0.0,0.0,0.0,0.0,0.0,1.0,GL,331.164853701993
14553,454.93721,0.0,0.0,0.0,0.0,0.0,1.0,GL,454.93721070504
14554,794.26421,0.0,0.0,0.0,0.0,1.0,1.0,SX,794.26421161971
14555,522.1281,0.0,0.0,0.0,0.0,1.0,0.0,SX,522.128098814705
14556,280.85789,0.0,0.0,1.0,1.0,1.0,1.0,SC,280.857888830377
14557,397.76182,0.0,0.0,0.0,0.0,0.0,1.0,GL,397.761824705546
14559,8.69206,0.0,0.0,0.0,0.0,0.0,1.0,GL,8.69206268565281
14560,728.5632,0.0,0.0,0.0,0.0,0.0,1.0,GL,728.563195296713
14561,488.07172,0.0,0.0,0.0,0.0,0.0,1.0,GL,488.07172339299
14563,178.79107,0.0,0.0,0.0,0.0,0.0,1.0,GL,178.791073583943
14564,1145.65542,0.0,0.0,0.0,1.0,1.0,1.0,QS,1145.65542054401
14565,169.34882,0.0,0.0,0.0,1.0,1.0,0.0,QS,169.348815442438
14569,1126.27361,0.0,1.0,1.0,1.0,1.0,1.0,RA,1126.2736141394
14570,200.42867,0.0,1.0,1.0,1.0,1.0,0.0,RA,200.428672960102
14571,219.86059,0.0,0.0,0.0,0.0,0.0,1.0,GL,219.860591259417
14577,1222.20159,0.0,0.0,0.0,0.0,1.0,1.0,SX,1222.20158707032
14578,589.07484,0.0,0.0,0.0,0.0,0.0,1.0,GL,589.074836686119
14579,1259.27566,0.0,0.0,0.0,0.0,0.0,1.0,GL,1259.27565767709
14580,104.78092,0.0,0.0,0.0,0.0,1.0,0.0,SX,104.780916682342
14581,73.84763,0.0,0.0,0.0,0.0,0.0,1.0,GL,73.8476256724888
14583,587.97376,0.0,0.0,1.0,1.0,1.0,0.0,SC,587.973755446346
14594,129.50013,0.0,0.0,0.0,0.0,0.0,1.0,GL,129.500125737186
14610,1334.45284,0.0,0.0,0.0,0.0,1.0,1.0,SX,1334.45283641864
14617,436.41731,0.0,0.0,0.0,0.0,1.0,1.0,SX,436.417313370469
14618,221.2686,0.0,0.0,0.0,0.0,0.0,1.0,GL,221.268600883125
14620,393.61885,0.0,0.0,0.0,0.0,0.0,1.0,GL,393.618853423465
14622,592.27833,0.0,0.0,0.0,0.0,0.0,1.0,GL,592.278333356967
14625,1316.47134,0.0,0.0,0.0,1.0,1.0,0.0,QS,1316.47133828532
14630,525.82196,0.0,0.0,0.0,0.0,0.0,1.0,GL,525.821959888124
14631,394.75097,0.0,0.0,0.0,0.0,0.0,1.0,GL,394.750971113086
14632,198.06702,0.0,0.0,0.0,0.0,0.0,1.0,GL,198.067022533715
14634,629.55546,0.0,0.0,0.0,0.0,0.0,1.0,GL,629.555459180147
14637,402.38961,0.0,0.0,0.0,0.0,0.0,1.0,GL,402.389614807011
14638,459.53822,0.0,0.0,0.0,0.0,0.0,1.0,GL,459.538216511681
14641,327.76486,0.0,0.0,0.0,0.0,0.0,1.0,GL,327.764861886638
