OBJECTID,Class,GIS_acres,MODIFY_DAT,COMMENTS,DATASOURCE,ADMU_NAME,PARENT_NAM,GlobalID,SHAPE_Length,SHAPE_Area
1319,K,11705.87176739,2014/01/10 00:00:00+00,Change to Key per BJost,staff knowledge,Owyhee Field Office,Boise District Office,{C3743FCE-565D-44E8-80D1-222A42DAC5A1},40015.0169014851,47372171.8301563
1320,K,3919.5307033,2014/01/10 00:00:00+00,Change to Key per BJost,staff knowledge,Owyhee Field Office,Boise District Office,{1ACC9677-A7B1-45E0-A30E-B42098C93314},21875.3148884071,15861841.4467315
1321,K,25529.86839067,2014/01/10 00:00:00+00,Change to Key per BJost,staff knowledge,Owyhee Field Office,Boise District Office,{39BBEB74-A715-4489-9045-FEA9C86B1C6A},69931.2450230056,103316125.123907
1322,R1,29.25061742,, , ,Owyhee Field Office,Boise District Office,{2B518E57-AF9C-4AF4-826A-E5B71460028A},1625.11919327269,118373.522447175
1323,R1,380.22584215,, , ,Owyhee Field Office,Boise District Office,{95291D99-F663-4085-A125-DE5D7616CEE2},6397.92085204784,1538725.54617184
1324,R1,5.82118855,, , ,Owyhee Field Office,Boise District Office,{7B3C880B-6F2D-417D-B4F5-65119CA3A036},700.013720950119,23557.6085052162
1325,R1,3773.90994096,, , ,Owyhee Field Office,Boise District Office,{B0A1D520-9C14-4381-9D11-7A5C520DF741},19222.6530937551,15272532.7721846
1326,R1,34.13435846,, , ,Owyhee Field Office,Boise District Office,{22044131-308C-4FEB-A87E-622B3FC79FA6},1835.72867345909,138137.400305578
1327,R1,115.62848249,, , ,Owyhee Field Office,Boise District Office,{5D6146CF-1232-4861-9142-CDA6C085D202},3673.35782282751,467933.738723305
1328,R1,2744.74500648,, , ,Owyhee Field Office,Boise District Office,{60464BEC-A2EC-4AF8-9F03-5BB39EDCA15C},20126.0386373787,11107633.3877944
1329,R1,2873.61561572,, , ,Owyhee Field Office,Boise District Office,{1F78022C-10DC-4F1A-9C6A-DB5BF6780D04},26021.5761286743,11629156.3265491
1330,R1,4741.03948176,, , ,Owyhee Field Office,Boise District Office,{33392BA8-CED4-40AC-85D1-5F615506673B},34823.8280574409,19186382.8210845
1331,R1,1754.98345145,, , ,Owyhee Field Office,Boise District Office,{588FF2E3-2A0D-40BE-9B1D-B78D8420CAE8},23166.7721608848,7102194.46044557
1332,R1,369.60573919,, , ,Owyhee Field Office,Boise District Office,{E47F48BF-C815-477A-A4CC-60187E7F5F8F},10386.4129127838,1495747.34236022
1333,R1,923.31910696,, , ,Owyhee Field Office,Boise District Office,{2137B036-F579-40B7-A7FD-E159CABAE11E},15598.4194076378,3736554.80414515
1334,R1,295.12256389,, , ,Owyhee Field Office,Boise District Office,{3166BE30-FCCB-4D65-9ADF-D1040304D36A},13686.1941396148,1194323.42036893
1335,R1,1780.39659675,, , ,Owyhee Field Office,Boise District Office,{FE289673-295F-4210-82F0-809C2F511040},11876.0366302103,7205038.22210561
1336,R1,1186.33886133,, , ,Owyhee Field Office,Boise District Office,{684844BA-6F13-449D-9F79-07945B648712},15709.1858651409,4800962.24394634
1337,R1,2.3105891,, , ,Owyhee Field Office,Boise District Office,{9C3CB1F9-CD99-428C-A7CB-83C8022E1571},795.448603457492,9350.65974865836
1338,R1,775.42549954,, , ,Owyhee Field Office,Boise District Office,{12E79D24-190F-462E-AF8D-E52DE523058D},9497.13960932522,3138048.2150852
1339,R1,180.71237922,, , ,Owyhee Field Office,Boise District Office,{33C60A1B-A35C-434C-BEB0-B8399CB62574},16710.001849571,731319.977741899
1340,R1,37.87228107,, , ,Owyhee Field Office,Boise District Office,{96698EDF-DE00-46A4-938F-3C5BBBD9B6E6},6295.98721211897,153264.296945342
1341,R1,141.34080104,, , ,Owyhee Field Office,Boise District Office,{16A44346-0BF0-4685-9379-209C5B81C44B},3559.22489193277,571988.216389686
1342,R1,325.93570082,, , ,Owyhee Field Office,Boise District Office,{10ABFD79-3FBD-4218-990A-B3FC677A4473},6539.76990581621,1319020.26024827
1343,R1,198.8463145,, , ,Owyhee Field Office,Boise District Office,{FB4F21D9-8FB0-4D02-BE1E-DFCC744AAE18},5217.08047642605,804705.703727111
1344,R1,25.85474059,, , ,Owyhee Field Office,Boise District Office,{51948E7D-7055-430E-A311-37D30DDB4B3E},1515.44634430468,104630.841523205
1345,R1,3667.42446937,, , ,Owyhee Field Office,Boise District Office,{DAA9EDEF-1C30-4E47-8D7B-D5DA7335E5EE},30095.2867727632,14841599.6338569
1346,R1,1208.51377946,, , ,Owyhee Field Office,Boise District Office,{BFBEDB2A-043C-47E5-9FFC-5B157AD4CF1D},9277.25343221564,4890701.31276055
1347,R1,58.10244046,, , ,Owyhee Field Office,Boise District Office,{D7A3581B-DDA1-41C4-AB42-727CB0181548},2441.51539168966,235133.174877441
1348,R1,5971.93618706,, , ,Owyhee Field Office,Boise District Office,{C088E8C2-E359-4517-AEDD-0392CF6875B9},25013.3791640326,24167664.9833372
1349,R1,8376.19304559,, , ,Owyhee Field Office,Boise District Office,{5C6B831D-B407-426E-84FD-C66EFEAB3CA4},31789.8733016683,33897386.2112094
1350,R1,1085.49928622,, , ,Owyhee Field Office,Boise District Office,{098BBAF5-44A9-43D0-9945-71309DD9BFB6},8384.9130615464,4392877.32944009
1351,R1,3232.2489448,, , ,Owyhee Field Office,Boise District Office,{A4A53D06-8461-4D6C-95D0-1AF5BDCADE8B},14019.4446818015,13080499.7230126
1352,R1,2121.60837793,, , ,Owyhee Field Office,Boise District Office,{F1B53D31-EC70-4B5B-94FC-2C7A9FA48AE8},15904.7894783834,8585878.8335058
1353,R1,36236.56109719,, , ,Owyhee Field Office,Boise District Office,{AE1B7D5C-87D3-4A5D-9760-17BE6E485727},111783.419064979,146644746.580265
1354,R2,2263.36594949,, , ,Owyhee Field Office,Boise District Office,{D3F9F069-DB78-4888-BB1D-414655827574},11609.7813693935,9159553.66710362
1355,R3,788.62626177,, , ,Owyhee Field Office,Boise District Office,{7E8605F3-63CC-46C6-A9DD-1027304D5ED3},16523.8431758084,3191470.01820139
1356,R3,20.94580922,, , ,Owyhee Field Office,Boise District Office,{371F4572-6701-4D4E-9D55-1851FA610ED1},1393.59571446204,84765.021644136
1357,R3,274.62255169,, , ,Owyhee Field Office,Boise District Office,{4558A14A-D3A5-4B78-A397-10C05ADD8DCC},4497.67034232845,1111362.48250568
1358,R3,4688.61861342,, , ,Owyhee Field Office,Boise District Office,{A1EF70D3-17E8-4082-9EE5-01591F862007},28210.2203328474,18974242.2448134
1359,R3,2506.54130527,, , ,Owyhee Field Office,Boise District Office,{837D3C5E-309D-4D7E-BF51-12E2645EF70C},18684.1334945981,10143653.3538095
1360,R3,14.37432451,, , ,Owyhee Field Office,Boise District Office,{AE6000EE-1D16-43B2-A690-4A6123E85671},1288.2881590246,58171.0601594198
1361,R3,3.75715548,, , ,Owyhee Field Office,Boise District Office,{BFCA4A76-4B2F-430B-8620-A1AD78C89B60},865.6305135924,15204.7295947375
1362,R3,109.0297371,, , ,Owyhee Field Office,Boise District Office,{D473BBC2-6B10-4CAC-9511-B818272A19C4},5511.16492122665,441229.456715439
1363,R3,124.44029523,, , ,Owyhee Field Office,Boise District Office,{89048591-B6F5-4E4F-963D-ADDFB97CDABE},5122.19377667141,503594.022321531
1364,R3,31.67453338,, , ,Owyhee Field Office,Boise District Office,{E2518EF5-00FA-4994-B388-B9658D794D9E},2320.92532660899,128182.80156268
1365,R3,556.90554947,, , ,Owyhee Field Office,Boise District Office,{644A7B92-7603-494B-A153-6CA56505B77F},7218.87827590809,2253725.81444581
1366,R3,34.60615954,, , ,Owyhee Field Office,Boise District Office,{3414FB5A-1365-496E-9688-AF3DCC498E85},2006.32278661921,140046.719168938
1367,R3,1102.67988241,, , ,Owyhee Field Office,Boise District Office,{73BF5C94-5E8F-4AC2-9010-BF0DAAE6AD48},11350.9408623416,4462405.01357019
1368,R3,420.69109062,, , ,Owyhee Field Office,Boise District Office,{49B3B85C-A4C3-4F63-B8B2-4431783C5995},6070.6412748999,1702483.25185142
1369,R3,506.48413676,, , ,Owyhee Field Office,Boise District Office,{7F488E9C-3ED4-4392-93D8-76BD998E75B5},7702.61890944054,2049676.78040745
1370,R3,936.37534596,, , ,Owyhee Field Office,Boise District Office,{784AD8BF-39B6-4E5B-9A58-07A3468B8B45},11219.749506772,3789391.74013645
1371,R3,420.40480225,, , ,Owyhee Field Office,Boise District Office,{61C453E9-2A3D-4FA7-AEBE-A5F252D22431},7557.45852002238,1701324.67927104
1372,R3,516.92098043,, , ,Owyhee Field Office,Boise District Office,{6CAF0062-A429-43FB-A026-94E4517CD735},9010.49987038771,2091913.357185
1373,R3,4.53496383,, , ,Owyhee Field Office,Boise District Office,{385D0610-AFFD-447B-B89F-CB637B19130D},598.593448129542,18352.420893384
1374,K,108.06666642,, , ,Owyhee Field Office,Boise District Office,{5B610B0E-A460-4DFE-8C27-428F7B4674BA},4421.26327608218,437332.03239512
1375,K,82.5943008,, , ,Owyhee Field Office,Boise District Office,{5008C729-7349-406C-8A53-F62420AAA82B},2473.58244131907,334248.613636446
1376,K,2848.49012666,, , ,Owyhee Field Office,Boise District Office,{D4760FF3-25C0-4B0E-89C8-C54CFA675A01},29536.0240246218,11527476.6730658
1377,K,919.25608378,, , ,Owyhee Field Office,Boise District Office,{AE26AC3C-F0D6-42E6-94DA-351D67BCC957},13939.8176052464,3720112.26689853
1378,R3,65.75476332,, , ,Owyhee Field Office,Boise District Office,{EE5A2520-FA0E-4085-A6B5-DA35A15B51F5},3244.06973580618,266101.150666417
1379,R3,30.02075503,, , ,Owyhee Field Office,Boise District Office,{03BED252-173E-4CE8-92AD-ED37D2249C2F},3383.63338980024,121490.171260365
1380,R3,446.62820095,, , ,Owyhee Field Office,Boise District Office,{689742F7-A46D-4827-A8D9-BAB78DDC6BC9},9837.98063419371,1807447.43323024
1381,K,239.35034327,, , ,Owyhee Field Office,Boise District Office,{FB230E78-E68B-4C2D-B2EC-15E6903D635D},5511.28556289261,968620.348341847
1382,K,101.72121225,, , ,Owyhee Field Office,Boise District Office,{3350456D-006A-41A7-9BDF-0397F8502D6C},4412.92123493408,411652.787711095
1383,R3,1622.23144138,, , ,Owyhee Field Office,Boise District Office,{035ABC29-8698-4F83-93E7-85248596D323},28182.9365022428,6564963.98698313
1384,R3,51.38010359,, , ,Owyhee Field Office,Boise District Office,{8D27BAC5-1F88-432C-B60C-A36D547A8437},3415.68508608422,207928.733899099
1385,R3,11.3066663,, , ,Owyhee Field Office,Boise District Office,{48B22692-5170-4828-BA5D-743EA7968BFB},1104.68450642138,45756.6381777127
1386,R3,2.44994017,, , ,Owyhee Field Office,Boise District Office,{C5DAB299-9CFF-464B-A1C9-0FBE037CA958},507.344860097269,9914.5957783397
1387,R3,7.05953799,, , ,Owyhee Field Office,Boise District Office,{6A65709A-929A-4B54-9AF8-525861CCE2E6},1455.84234898916,28569.0509145732
1388,R3,8.15758247,, , ,Owyhee Field Office,Boise District Office,{4070A7C1-8695-48AA-9C3F-613FED2482F4},984.535384151463,33012.697041432
1389,R3,21.70816243,, , ,Owyhee Field Office,Boise District Office,{CD77113B-FF66-40F2-817D-666AA3638B1D},2012.72410199231,87850.1679299942
1390,R3,34.92463034,, , ,Owyhee Field Office,Boise District Office,{93FA6C38-9E72-408B-84AF-08C4D77F5685},2993.78150897009,141335.529943388
1391,R3,207.43352905,, , ,Owyhee Field Office,Boise District Office,{DD575D17-7AE8-43DB-9568-DE4B706058BF},7898.94416472582,839457.067091115
1392,R3,6.50917097,, , ,Owyhee Field Office,Boise District Office,{7E5C24CD-0A06-4A6C-A8EE-CD9AADCBB736},894.860055269704,26341.7857187203
1393,R3,86.84170744,, , ,Owyhee Field Office,Boise District Office,{248A5C6A-12D8-4FDD-A324-113F62B77E88},3005.76825461494,351437.327234826
1394,R3,61.29243672,, , ,Owyhee Field Office,Boise District Office,{261DAFCF-1D6A-4058-8E82-B4FD0FA7BEEE},2665.68128331345,248042.683341069
1395,R3,36.09227534,, , ,Owyhee Field Office,Boise District Office,{EC4FEB86-5736-4B28-8E1F-16F6234FA444},1750.92384614635,146060.84051854
1396,K,52.81380035,, , ,Owyhee Field Office,Boise District Office,{3E57705F-7E12-4212-9292-61F099F1F64D},2916.17965295012,213730.722048448
1397,R3,745.54454418,, , ,Owyhee Field Office,Boise District Office,{E824319A-A21A-4FD4-B8AD-753DB15BDD51},10904.989144805,3017123.79527164
1398,R3,12.74006868,, , ,Owyhee Field Office,Boise District Office,{0E592399-61AE-4255-8FFF-056636C3B332},1275.75304307093,51557.4349787602
1399,R3,21.16167495,, , ,Owyhee Field Office,Boise District Office,{B9E19CA6-60C4-4966-9114-285DEB889C14},1723.28695500075,85638.6027435739
1400,R3,217.1614554,, , ,Owyhee Field Office,Boise District Office,{65713443-44BF-4B48-A3E1-F6F8DF464CA5},5737.94933112409,878824.745760369
1401,R3,102.38611071,, , ,Owyhee Field Office,Boise District Office,{C1B66BFE-98B6-4CF6-B3A9-D26B222ED682},5175.67629585764,414343.547075509
1402,R3,116.30235183,, , ,Owyhee Field Office,Boise District Office,{01C89471-300E-4D7B-B201-686EC3F0BC1D},3274.25895277581,470660.802073293
1403,R3,175.58550808,, , ,Owyhee Field Office,Boise District Office,{478146B5-5323-4497-8316-147FA683C189},13984.3738893884,710572.183333611
1404,R3,2.3686539,, , ,Owyhee Field Office,Boise District Office,{CE967DEE-9345-46D4-A4C7-B2BF7C387C3E},409.436336719911,9585.64059911726
1405,R3,5.63487803,, , ,Owyhee Field Office,Boise District Office,{53C80FB7-81B5-438D-A084-857089661917},977.905599722123,22803.6335639982
1406,R3,2.98340477,, , ,Owyhee Field Office,Boise District Office,{4BB6AF4A-EC0A-4515-BDC0-B1DEE0795D61},879.010525475129,12073.4590284935
1407,R3,4.9759111,, , ,Owyhee Field Office,Boise District Office,{87E496C6-EB23-4B0C-890A-822BDB574A89},1307.8271229948,20136.87833332
1408,R3,5.49336492,, , ,Owyhee Field Office,Boise District Office,{0F0FEC34-F896-43C1-AA62-E7AFA8908114},973.373920141917,22230.9480426695
1409,K,15.54956304,, , ,Owyhee Field Office,Boise District Office,{1ED440EC-D2B6-46A2-B177-C8E459EE4E33},1304.36847489479,62927.1007510237
1410,K,97.5527432,, , ,Owyhee Field Office,Boise District Office,{34621EF1-0D12-43BC-8AE7-6A0D830F6B63},4187.99987538009,394783.524474358
1411,K,141.38803113,, , ,Owyhee Field Office,Boise District Office,{721DEDF5-F1C0-45B1-8611-10E9150223ED},3605.13674815843,572179.350552355
1412,K,236.18581694,, , ,Owyhee Field Office,Boise District Office,{785B5A6B-9979-49A4-9CF9-52D7683660FA},6211.5684965128,955813.913423051
1413,K,1221.96793445,, , ,Owyhee Field Office,Boise District Office,{77A8DF71-CB0A-4FF6-8074-94364DA661DA},75978.1202192036,4945148.56406946
1414,K,9.22607064,, , ,Owyhee Field Office,Boise District Office,{15256B42-DDFC-4F80-AE88-66368A05D893},1359.04775785841,37336.7325763067
1415,K,282.71944083,, , ,Owyhee Field Office,Boise District Office,{1C91575F-927F-482D-87A4-DACFEE5E931A},17462.1646578033,1144129.56137546
1416,R3,220.40007966,, , ,Owyhee Field Office,Boise District Office,{2060E405-675B-4DE3-9402-BE8AFED425FE},3931.87444593386,891931.045580474
1417,R3,270.37541925,, , ,Owyhee Field Office,Boise District Office,{9C375CA5-592D-402C-9718-8681913EE725},10258.5139671588,1094174.87853505
1418,K,234.50889514,, , ,Owyhee Field Office,Boise District Office,{50D711F6-F8A2-41C7-8412-9879BA198A79},10793.9977198814,949027.624506307
1419,K,40.4734912,, , ,Owyhee Field Office,Boise District Office,{3B8A377E-7717-4E80-8C94-6F496F903661},2137.19973487103,163791.062958741
1420,K,50.16196301,, , ,Owyhee Field Office,Boise District Office,{236BAD53-50F4-4C11-8096-4E28668F076F},2613.8448011252,202999.074171794
1421,R3,110.55113159,, , ,Owyhee Field Office,Boise District Office,{C67A3798-A3D4-4E27-9520-41AD91390AA1},7755.08168049948,447386.346410172
1422,R3,37.18810757,, , ,Owyhee Field Office,Boise District Office,{B64AFB1F-417D-4082-BEC6-788B87815365},1907.7600586932,150495.533926014
1423,R3,9.33116638,, , ,Owyhee Field Office,Boise District Office,{854D5AFC-B040-4F89-973E-0FFA8B398620},1048.26622385457,37762.0416355437
1424,K,42.83399878,, , ,Owyhee Field Office,Boise District Office,{8B67F506-D020-4CE9-B845-59B874DFB804},2009.44975909639,173343.736428251
1425,R3,73.10877551,, , ,Owyhee Field Office,Boise District Office,{530291B8-D878-451B-AEAA-60ADCF2EB511},5187.63051324193,295861.901157198
1426,R3,28.19542047,, , ,Owyhee Field Office,Boise District Office,{0DEC2F7F-6A5E-424C-B21F-AA93E7EF8CF5},2499.93422995445,114103.274820319
1427,R3,2.44600137,, , ,Owyhee Field Office,Boise District Office,{9F93DCBD-BEFA-4D0E-A2D7-BC3601B561A8},383.733966765673,9898.65596619871
1428,R3,21.53101337,, , ,Owyhee Field Office,Boise District Office,{771BAA59-79E6-43C1-8981-7900F35471BC},2065.94306789357,87133.2682876521
1429,R3,13.54712738,, , ,Owyhee Field Office,Boise District Office,{48AD860A-52C6-4E45-934E-EED8A93EA498},1447.12954233446,54823.4987293984
1430,R3,38.56049489,, , ,Owyhee Field Office,Boise District Office,{BE725D9D-27AA-49B7-9292-9356E5E36D3D},2158.568427028,156049.410609272
1431,R3,163.6970427,, , ,Owyhee Field Office,Boise District Office,{40ED8FE9-C667-42B8-945A-C3999370F278},6367.24318266052,662461.078408251
1432,R3,3.03385667,, , ,Owyhee Field Office,Boise District Office,{8F6B3939-5315-4417-BB3E-4C22A2994DD8},630.152828632384,12277.6314553945
1433,R3,7.61910979,, , ,Owyhee Field Office,Boise District Office,{A49B50D0-7CF4-43AC-ACD3-AFC24814F46D},724.863251210644,30833.5667037304
1434,R3,1676.19626007,, , ,Owyhee Field Office,Boise District Office,{F89EFAC9-2282-4D83-89EF-4FA01B71F064},17518.1484409241,6783352.7336555
1435,R3,29.37043179,, , ,Owyhee Field Office,Boise District Office,{DFBFE267-AAE2-4424-927F-2220B43AD3B6},2222.98169965629,118858.395968608
1436,R3,29.81997135,, , ,Owyhee Field Office,Boise District Office,{B7824E60-6BBA-4EF3-81B7-41129987F597},1695.16603997372,120677.625288809
1437,R3,41.47750991,, , ,Owyhee Field Office,Boise District Office,{09F19D0E-81C0-4391-AB98-F303A57069A1},2061.13149177724,167854.198766279
1438,R3,94.15623155,, , ,Owyhee Field Office,Boise District Office,{D568876F-289B-4D84-BD4A-C004431C9433},3808.91116016089,381038.274523392
1439,R1,186.45368617,, , ,Owyhee Field Office,Boise District Office,{5F1737F3-F2A8-474F-A198-74274B6030FA},7249.46089036632,754554.315552924
1440,R1,4.10731163,, , ,Owyhee Field Office,Boise District Office,{3E6742B2-3513-4E80-80EB-257963DD668D},561.045177136366,16621.7669378933
1441,R1,154.06508651,, , ,Owyhee Field Office,Boise District Office,{87218474-F275-4A8E-8D15-332CAE1C7FC4},5298.69950158855,623481.778747987
1442,R3,495.51617243,, , ,Owyhee Field Office,Boise District Office,{7D897B09-D6AE-4A3D-B9F8-8F3FF6CFBA7C},14136.1269962007,2005290.82595897
1443,R3,62.97230076,, , ,Owyhee Field Office,Boise District Office,{0BF5A896-D7D3-47C8-8DF5-1E506985CB34},3791.91121783989,254840.879140772
1444,R3,25.46677487,, , ,Owyhee Field Office,Boise District Office,{40008875-C128-415D-B8BA-E3AB6F2BB3E4},2606.14704677286,103060.793666953
1445,R1,5.31324514,, , ,Owyhee Field Office,Boise District Office,{42940C3C-1CEF-4532-B8B7-89CFF252E8FA},1192.95529508473,21502.0262300626
1446,R3,12.54638395,, , ,Owyhee Field Office,Boise District Office,{FB9F6304-F5D8-4588-A35B-A6922C1F08F8},2029.92899569507,50773.6175530187
1447,R1,10.15279047,, , ,Owyhee Field Office,Boise District Office,{B94FE3E2-30DB-46D6-8420-B07F635F5D5C},1067.6771177059,41087.0496516692
1448,R1,22.44574855,, , ,Owyhee Field Office,Boise District Office,{8A6A22E0-7009-4DDE-B167-A9444B975BBC},1818.10707044405,90835.0849952698
1449,R1,201.4524492,, , ,Owyhee Field Office,Boise District Office,{528BAB51-E2B9-49D0-A9B2-64041C37A317},8369.20148794623,815252.398854736
1450,R3,2.74512732,, , ,Owyhee Field Office,Boise District Office,{AAFB53AC-7CFA-4977-955A-8DAAD01F2B64},410.194419491945,11109.1805543396
1451,R3,300.99641777,, , ,Owyhee Field Office,Boise District Office,{325245FE-06D1-4D61-887E-383A46C70E1F},11707.1425234136,1218094.15872496
1452,R3,36.2697961,, , ,Owyhee Field Office,Boise District Office,{DE60175C-0070-4121-889C-226F53CF1306},2446.02524193915,146779.244421209
1453,R3,16.52334343,, , ,Owyhee Field Office,Boise District Office,{78EF9589-E728-45B2-94D3-EF09DCB8C48B},1649.81491001636,66867.8659649719
1454,R3,26.18055655,, , ,Owyhee Field Office,Boise District Office,{7C542D77-F059-4B32-A30C-63B02C20A7B9},2090.6209853648,105949.377193454
1455,R3,12.99133115,, , ,Owyhee Field Office,Boise District Office,{AA624419-0172-462B-953D-13AAC25451FD},1065.24236285039,52574.2621831442
1456,R3,34.00261284,, , ,Owyhee Field Office,Boise District Office,{81604803-7E75-4A6A-B89F-49AB0FB98F83},3585.3831257409,137604.242582515
1457,R3,1.33833079,, , ,Owyhee Field Office,Boise District Office,{3A5D7E7A-518A-45CB-A732-47FB2A330004},376.411535881911,5416.05421818644
