OBJECTID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,SHAPE_Leng,Shape_Length,Shape_Area
2371,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2424.18538645,2424.18524886192,186202.344259469
2372,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1227.2235519,1227.2233952148,110735.884013429
2373,0,OR1,OFFICE/RES,OFFICE,2616.38575406,2616.38607948624,230094.966270272
2374,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1293.30295254,1293.30283846032,87641.2361055899
2375,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,1556.33972337,1556.33998848333,103802.222168568
2376,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3135.2779866,3135.27839442899,306908.275903547
2377,0,M2,INDUSTRIAL,INDUSTRIAL,9674.69315708,9674.69313072797,2154805.61852466
2378,0,OR3,OFFICE/RES,OFFICE,674.473211093,674.473069732806,27800.3579075221
2379,0,OR1,OFFICE/RES,OFFICE,486.652242537,486.651925749306,9639.92693651398
2380,0,OR2,OFFICE/RES,OFFICE,2766.06754148,2766.06796764765,370283.31264954
2381,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1804.54741582,1804.54721872128,111983.456392185
2382,0,M1,INDUSTRIAL,INDUSTRIAL,2977.23326035,2977.2330166648,331126.305728966
2383,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4907.01334963,4907.01220294261,653451.207532979
2384,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1847.83425112,1847.83382320362,153427.719831775
2385,0,R7,RES MULTI-FAMILY,RESIDENTIAL,7200.60169751,7200.60149469614,1849111.91777563
2386,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1327.92813385,1327.9277455869,78150.8681209352
2387,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1221.79705822,1221.79665975955,50618.5760010205
2388,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4467.77347564,4467.77377147275,406864.15545531
2389,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,854.378646588,854.378924200945,43234.9437899729
2390,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3378.99430265,3378.99410184319,371327.509980041
2391,0,M2,INDUSTRIAL,INDUSTRIAL,1316.45139315,1316.45129270032,76367.4261007102
2392,0,R3,RES SINGLE FAMILY,RESIDENTIAL,8919.1158643,8919.11526505603,3056445.61119998
2393,0,M3,INDUSTRIAL,INDUSTRIAL,1178.48323742,1178.48327735216,84192.0029316256
2394,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2018.00960761,2018.00929028295,189547.430477301
2395,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1234.12087665,1234.12100364629,82110.5294488419
2396,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,335.092170065,335.092171926113,6447.11837351857
2397,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6533.35794157,6533.3570857171,2098342.27366488
2398,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,634.01886024,634.018876679603,24751.9275527953
2399,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1930.85883459,1930.858598148,195179.1493655
2400,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1820.69088368,1820.69113242623,182694.884463349
2401,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,686.015876386,686.016014804061,28715.6927770447
2402,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,724.559814281,724.559691631808,32257.8234403295
2403,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,876.517433768,876.517559058602,45102.9518832761
2404,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,606.015808829,606.015552708088,16624.8679302555
2405,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,807.060491851,807.060559004997,39061.064273488
2406,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6219.15233376,6219.15244463458,1378149.49142104
2407,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,999.570159679,999.570809796457,41881.5797530409
2408,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,694.260998779,694.261064152869,25966.0502971679
2409,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6715.77886041,6715.77931538067,800013.359845266
2410,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1918.71764676,1918.71756306508,152631.7902561
2411,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,434.768686384,434.768921932246,9501.94312923628
2412,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,513.750224908,513.74974780423,12595.97121197
2413,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1486.96138148,1486.96165345238,106349.003649008
2414,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4153.01840933,4153.01841216133,982812.409690871
2415,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,140.000691052,140.000610213011,1038.13861889317
2416,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,809.703067643,809.703367419593,40364.6478339605
2417,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2956.62244399,2956.62201241593,186183.651089084
2418,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4052.05837366,4052.05817051091,397590.041476946
2419,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,800.030035662,800.030055603624,31883.6898984171
2420,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,603.576600526,603.576478963989,17546.6359229449
2421,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1584.75686702,1584.756967111,109934.562711793
2422,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1264.87468339,1264.8746101061,99355.7959538777
2423,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,640.276699012,640.277147307863,25617.6072151438
2424,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,846.351969024,846.3522537773,43266.7434629339
2425,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,675.992991227,675.992994033912,27360.6065019222
2426,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,353.496877675,353.496983652267,4160.85399865934
2427,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2225.96324728,2225.96342481466,225944.063126523
2428,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2417.31675865,2417.31694889883,193145.314312247
2429,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,766.399359316,766.399352420786,25836.7280603284
2430,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1196.37917795,1196.37918020659,82525.3396532558
2431,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1415.72643988,1415.72649166474,95553.0649229187
2432,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2306.73922379,2306.73919175724,86754.497401594
2433,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,782.541211854,782.540884462627,38262.5164299035
2434,0,OR3,OFFICE/RES,OFFICE,935.609371804,935.609456187615,54687.8984525873
2435,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2318.72453165,2318.72489664519,146576.568705885
2436,0,R5A,RES MULTI FAMILY,RESIDENTIAL,652.82042999,652.820508214059,22741.4151927826
2437,0,R5A,RES MULTI FAMILY,RESIDENTIAL,2504.46430517,2504.46414978407,335534.297039769
2438,0,R7,RES MULTI-FAMILY,RESIDENTIAL,735.758813695,735.758640814119,32612.8015698306
2439,0,R5A,RES MULTI FAMILY,RESIDENTIAL,11379.180678,11379.1805690618,2855176.4199773
2440,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4160.00422204,4160.00406788853,336035.079476267
2441,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2161.32595268,2161.32585056629,281091.526612969
2442,0,OR1,OFFICE/RES,OFFICE,677.138930323,677.138550458358,27443.2879685866
2443,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2729.9559566,2729.95634887225,181614.852753415
2444,0,R1,RES SINGLE FAMILY,RESIDENTIAL,6272.12310903,6272.12255801117,1997394.71642067
2445,0,OR3,OFFICE/RES,OFFICE,1074.59397317,1074.59474846187,61665.4716369923
2446,0,M1,INDUSTRIAL,INDUSTRIAL,532.559437825,532.559166719663,16455.047141594
2447,0,M2,INDUSTRIAL,INDUSTRIAL,2287.36454104,2287.36420539231,154433.242338216
2448,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,812.076361972,812.076576866107,36582.3562387768
2449,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1263.85707866,1263.85694366426,94433.0992008701
2450,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1232.17399378,1232.17392994503,81821.6249218984
2451,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2177.99806054,2177.9977818963,121506.390112716
2452,0,OR2,OFFICE/RES,OFFICE,17946.8371729,17946.837970439,7240444.18331792
2453,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2165.15259537,2165.15241779099,159515.923127287
2454,0,OR1,OFFICE/RES,OFFICE,1205.8572615,1205.85700197854,72237.4349229522
2455,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1473.93226232,1473.93203591821,72067.8942349414
2456,0,OR2,OFFICE/RES,OFFICE,1151.14037443,1151.14056088713,41668.1299067475
2457,0,R1,RES SINGLE FAMILY,RESIDENTIAL,2692.59800042,2692.59826974906,308803.51668032
2458,0,R5,RES SINGLE FAMILY,RESIDENTIAL,780.075123946,780.075530838132,33337.4577795127
2459,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,738.631556304,738.631465585286,34024.2991405316
2460,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1206.27361693,1206.27373019749,75233.5285698978
2461,0,OR3,OFFICE/RES,OFFICE,650.235493678,650.235514671637,21458.7460605499
2462,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,611.8544529,611.854839428755,12500.9163452392
2463,0,OR1,OFFICE/RES,OFFICE,529.557645436,529.557773134175,9034.33141093962
2464,0,R1,RES SINGLE FAMILY,RESIDENTIAL,2904.71253683,2904.71272812599,425903.81725649
2465,0,OR2,OFFICE/RES,OFFICE,8400.4558601,8400.45551683967,1703991.11422478
2466,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,856.662744766,856.662504186427,45324.9309704565
2467,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2332.47826302,2332.47837790718,193277.415023853
2468,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1097.44311109,1097.44305357346,65493.8732997529
2469,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,3445.45194688,3445.45167474539,716938.847368308
2470,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3518.61484319,3518.61540318635,412350.845069344
2471,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2325.42403642,2325.42446247241,208843.430364929
2472,0,R7,RES MULTI-FAMILY,RESIDENTIAL,6828.1980232,6828.19822416182,1790101.78290848
2473,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,984.526260101,984.526092019557,57036.3974839412
2474,0,OR3,OFFICE/RES,OFFICE,968.42226172,968.422279520847,58185.7904341456
2475,0,OR3,OFFICE/RES,OFFICE,11220.7830672,11220.7825793634,3375597.19927181
2476,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,523.176375327,523.176106801469,16224.9806648658
2477,0,M1,INDUSTRIAL,INDUSTRIAL,2197.02519155,2197.02486860445,237540.605754096
2478,0,R7,RES MULTI-FAMILY,RESIDENTIAL,481.60307146,481.60313214272,12274.0898096968
2479,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,1190.29719207,1190.29745539742,88559.5688900443
2480,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,8108.43526169,8108.43444409582,3086771.66874722
2481,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2857.06353103,2857.06289505424,217550.992282969
2482,0,R7,RES MULTI-FAMILY,RESIDENTIAL,867.536861763,867.537018820256,46410.1195338544
2483,0,R7,RES MULTI-FAMILY,RESIDENTIAL,3982.80205778,3982.80284101791,689637.588180263
2484,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1037.51889188,1037.518793147,42247.0115211857
2485,0,OR1,OFFICE/RES,OFFICE,2015.28831201,2015.2884239047,173839.755901363
2486,0,M2,INDUSTRIAL,INDUSTRIAL,6543.07076914,6543.06936697803,775414.792530875
2487,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2692.73428113,2692.73408704368,291114.094307209
2488,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1473.06290877,1473.06293168692,69509.5155731785
2489,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3623.96739508,3623.96678576082,591173.100809674
2490,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4121.6386857,4121.63811608678,758941.40246785
2491,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4205.93205364,4205.93153733131,361383.396753858
2492,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2605.79532597,2605.79465066133,242125.051563561
2493,0,OR2,OFFICE/RES,OFFICE,4579.32269329,4579.32288673996,526975.228613953
2494,0,M2,INDUSTRIAL,INDUSTRIAL,1530.65961479,1530.65945845156,130693.848316018
2495,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2293.12952289,2293.1292061073,192233.492546628
2496,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2248.46968756,2248.47000292492,143428.307728796
2497,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,1463.78536791,1463.78528788145,128402.294623762
2498,0,R1,RES SINGLE FAMILY,RESIDENTIAL,5355.3028803,5355.30281241767,1620959.52675718
2499,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,13777.039049,13777.0397377733,3194223.43903863
2500,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3814.37064923,3814.37051327514,477770.206713706
2501,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2740.75603789,2740.75650114141,332486.71244886
2502,0,M2,INDUSTRIAL,INDUSTRIAL,927.235089254,927.234817868345,51839.2248934445
2503,0,M1,INDUSTRIAL,INDUSTRIAL,2902.6906139,2902.69049382321,178680.496739806
2504,0,M2,INDUSTRIAL,INDUSTRIAL,648.942170917,648.942547905246,26598.2720531482
2505,0,R1,RES SINGLE FAMILY,RESIDENTIAL,4292.84981717,4292.84930181426,779970.521974349
2506,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1723.72747186,1723.7278580177,173259.213053618
2507,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,689.674594956,689.674585160838,28838.0395489726
2508,0,M1,INDUSTRIAL,INDUSTRIAL,556.148759553,556.148596591887,15645.4098132367
2509,0,UN,URBAN NEIGHBORHOOD,RESIDENTIAL,1406.80834551,1406.80911749068,102193.957864673
2510,0,M2,INDUSTRIAL,INDUSTRIAL,742.929343887,742.929508165557,25482.7269918042
2511,0,OR2,OFFICE/RES,OFFICE,4084.6222811,4084.62104854092,414651.666460479
2512,0,M1,INDUSTRIAL,INDUSTRIAL,593.181383109,593.181389006249,18298.9777119054
2513,0,R5B,RES TWO-FAMILY,RESIDENTIAL,1697.43907333,1697.43894178499,90899.3476104232
2514,0,OR3,OFFICE/RES,OFFICE,891.29757808,891.297425052211,45998.6913678088
2515,0,OR3,OFFICE/RES,OFFICE,4946.03942677,4946.03914511194,1033687.6711567
2516,0,R7,RES MULTI-FAMILY,RESIDENTIAL,836.205850774,836.205514393152,23822.9983611338
2517,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1692.63011089,1692.63043199927,118403.849515722
2518,0,M2,INDUSTRIAL,INDUSTRIAL,428.858767963,428.858428411657,4933.42525455653
2519,0,M2,INDUSTRIAL,INDUSTRIAL,680.509632879,680.509497586049,25001.539081472
2520,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3149.35655251,3149.35659965784,390305.619847012
2521,0,M2,INDUSTRIAL,INDUSTRIAL,1349.53241523,1349.53223844306,48396.1215730278
2522,0,M2,INDUSTRIAL,INDUSTRIAL,1105.89072614,1105.89077169223,68425.9565242351
2523,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1440.08581382,1440.08613936717,93073.0024049212
2524,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1437.47483525,1437.47479153258,103363.075927205
2525,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,405.428984133,405.429316943464,4288.7408567431
2526,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,707.106849069,707.106898211259,31167.4562441273
2527,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1117.1838128,1117.18384620049,76824.0262150819
2528,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1299.10863374,1299.10852217691,90428.8840315763
2529,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,799.420795052,799.420866197151,39918.2992201064
2530,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1670.65903056,1670.65909768865,167833.488252916
2531,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,11937.2570663,11937.257127865,5578346.72300101
2532,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1716.73033963,1716.73018573498,89493.2794407938
2533,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1137.04174149,1137.04206946296,64483.2071093723
2534,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3145.10542431,3145.10521113425,247345.294095536
2535,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1055.34574053,1055.34565102265,53271.1821620171
2536,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3148.8015225,3148.80138669616,310424.087009491
2537,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1001.39053487,1001.39077403373,36167.9659697588
2538,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1607.30142226,1607.30138183638,127486.510857103
2539,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,964.592113518,964.591593214535,60463.6487523072
2540,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3722.71961816,3722.71973880261,629851.715728632
2541,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,996.729491805,996.729398408439,57753.097769394
2542,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3855.59297367,3855.59288928208,616603.851934357
2543,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,817.532412119,817.53268595143,39885.7744820523
2544,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3076.65938048,3076.65964760469,356642.378388842
2545,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1168.35356907,1168.35368081612,83181.3070211191
2546,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,562.681785993,562.681712664678,19731.2749095561
2547,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1587.73753779,1587.7372325104,147472.592581746
2548,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,845.827090668,845.827108798913,44695.2393186944
2549,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,7365.38270348,7365.38121264895,1551923.05903581
2550,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,358.854032873,358.853943125707,7165.66089490044
2551,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,601.491988018,601.492109734024,17315.9574521992
2552,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,974.076678829,974.076421647896,59235.8435801074
2553,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1295.15666801,1295.1569214066,103137.486226249
2554,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,7791.15970818,7791.16016783721,903068.475308734
2555,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,741.91402552,741.913992392844,33447.9154277224
2556,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1091.86050687,1091.86007092007,51080.4361173044
2557,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,16974.6858898,16974.6857569355,6823118.93466839
2558,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,660.257140765,660.257174355394,23514.5155511584
2559,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,885.781223199,885.780876536511,38286.3073906477
2560,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2540.87047324,2540.86996374766,277142.465713206
2561,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,778.721528764,778.72135029687,21495.4509406837
2562,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,502.016156916,502.015695809314,10417.1804312721
2563,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2618.53616423,2618.53624761388,291192.764844026
2564,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5417.51281078,5417.51367290242,598599.225712412
2565,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,986.168708246,986.168290276393,59479.3028038146
2566,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,682.663247275,682.663309381573,29279.0782234339
2567,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,706.692160886,706.692214112478,27962.8902577237
2568,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,860.722089787,860.722223347135,40907.7967585632
2569,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,771.604963161,771.605346269895,23587.9683460251
2570,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1486.24970574,1486.2499892626,88216.4804944129
2571,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1649.36502906,1649.36491887948,85012.2818761322
2572,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,933.456709983,933.457080265663,48386.2898024972
2573,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4312.81322393,4312.81282725511,615693.818642031
2574,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3292.83004407,3292.83025155162,677159.52630566
2575,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,907.874558251,907.874412756785,28308.9622870704
2576,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1290.52217783,1290.52219913625,58763.5955609624
2577,0,OR2,OFFICE/RES,OFFICE,837.00277272,837.002924889984,43784.0887027912
2578,0,M2,INDUSTRIAL,INDUSTRIAL,1821.41158314,1821.41133980226,169818.56036448
2579,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1091.0622188,1091.06184089282,57762.0467546864
2580,0,M2,INDUSTRIAL,INDUSTRIAL,528.830657947,528.830497412554,16835.1677633284
2581,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2016.85310678,2016.85299479438,176861.514779884
2582,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,425.654755088,425.654774943271,8641.98125976302
2583,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,591.166233523,591.166118891165,20105.2558224502
2584,0,R5,RES SINGLE FAMILY,RESIDENTIAL,10180.3851869,10180.3861095047,2772375.39189404
2585,0,M1,INDUSTRIAL,INDUSTRIAL,1409.09514418,1409.09512104234,80163.2036807689
2586,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,466.781063816,466.781628172144,9538.14473976739
2587,0,M1,INDUSTRIAL,INDUSTRIAL,1858.04124561,1858.0413842909,161047.712962784
2588,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,696.422278959,696.422031199118,28412.7900155872
2589,0,OR2,OFFICE/RES,OFFICE,645.458330185,645.458108993571,25399.0056335168
2590,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1002.0779788,1002.07755174987,43670.5395754953
2591,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4969.27763804,4969.27706248474,1090810.60057946
2592,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1882.53654123,1882.53636182728,113147.801324397
2593,0,R5,RES SINGLE FAMILY,RESIDENTIAL,750.004033365,750.003962315594,34961.2643807271
2594,0,CR,COMM RESIDENTIAL,COMMERCIAL-INDUSTRIAL,479.264007265,479.263672504194,12478.2647318888
2595,0,R5,RES SINGLE FAMILY,RESIDENTIAL,8898.91772234,8898.9180075066,3188058.54393807
2596,0,OR1,OFFICE/RES,OFFICE,418.973988245,418.973669381906,4716.04186038273
2597,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2885.60117073,2885.60113106686,375006.777480522
2598,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3915.95250168,3915.9529928857,746066.755133945
2599,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,876.118590123,876.118685699808,28900.2210796093
2600,0,M1,INDUSTRIAL,INDUSTRIAL,3195.80650433,3195.80674464567,466623.717772885
2601,0,R7,RES MULTI-FAMILY,RESIDENTIAL,8648.32708719,8648.3268463562,1238280.13915271
2602,0,R1,RES SINGLE FAMILY,RESIDENTIAL,3878.83887324,3878.83908524808,853786.933941887
2603,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3017.79268924,3017.79318844616,221636.503355497
2604,0,R7,RES MULTI-FAMILY,RESIDENTIAL,829.784929975,829.785065516214,33435.7026915322
2605,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1282.33317538,1282.33276526225,56623.1963961351
2606,0,R7,RES MULTI-FAMILY,RESIDENTIAL,5410.49291691,5410.49328941184,1277678.64731995
2607,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1936.01174367,1936.01098310599,175509.552235427
2608,0,OR2,OFFICE/RES,OFFICE,690.568579422,690.568811603001,27187.3799495485
2609,0,R7,RES MULTI-FAMILY,RESIDENTIAL,7729.44315637,7729.44309501028,1243797.51770436
2610,0,OR3,OFFICE/RES,OFFICE,1205.99923839,1205.99975299589,54073.8376985937
2611,0,OR2,OFFICE/RES,OFFICE,674.944427919,674.944142241324,22233.4284907927
2612,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3751.79695697,3751.79666717139,426945.070115084
2613,0,M2,INDUSTRIAL,INDUSTRIAL,656.100417824,656.099940329284,26367.8411373626
2614,0,(R4),RES SINGLE FAMILY OVERLAY,RESIDENTIAL,9156.83947631,9156.83964730078,934295.389059445
2615,0,OR1,OFFICE/RES,OFFICE,729.024706527,729.025082106787,22957.8411016256
2616,0,OR1,OFFICE/RES,OFFICE,868.640618235,868.640856702075,43178.5686741426
2617,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1746.35625864,1746.3567196031,140079.134249921
2618,0,R7,RES MULTI-FAMILY,RESIDENTIAL,568.500619563,568.500361135175,20335.2541948532
2619,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1582.50543067,1582.50530388126,143023.657681553
2620,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1911.60466425,1911.60520090408,204257.640574264
2621,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1932.47846798,1932.47870652024,230780.08611461
2622,0,M2,INDUSTRIAL,INDUSTRIAL,5790.85632184,5790.85626404138,741636.216523558
2623,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2157.72639089,2157.72726491554,127097.579242888
2624,0,OR3,OFFICE/RES,OFFICE,1539.64579734,1539.64572979847,143282.292330899
