OBJECTID_1,GEOID,NAME,B16003_001E,B16003_002E,B16003_003E,B16003_004E,B16003_005E,B16003_006E,B16003_007E,B16003_008E,B16003_009E,B16003_010E,B16003_011E,B16003_012E,ACS_VINTAGE,JURISDICTION,CRA_NO,CRA_GRP,GEN_ALIAS,DETL_NAMES,TRACT_LABEL
1144,53033027800,"Census Tract 278, King County, Washington",11,0,0,0,0,0,0,11,0,0,11,0,5Y10,King County Balance,,,,,278.0
1145,53033027900,"Census Tract 279, King County, Washington",214,68,0,68,0,0,0,146,85,0,61,0,5Y10,King County Balance,,,,,279.0
1146,53033028000,"Census Tract 280, King County, Washington",726,85,0,17,30,25,13,641,376,49,78,138,5Y10,King County Balance,,,,,280.0
1147,53033028100,"Census Tract 281, King County, Washington",465,107,12,37,0,58,0,358,146,0,39,173,5Y10,King County Balance,,,,,281.0
1148,53033028200,"Census Tract 282, King County, Washington",333,93,0,26,0,30,37,240,121,9,56,54,5Y10,King County Balance,,,,,282.0
1149,53033028300,"Census Tract 283, King County, Washington",277,78,67,0,0,11,0,199,14,118,36,31,5Y10,King County Balance,,,,,283.0
1150,53033028402,"Census Tract 284.02, King County, Washington",890,83,0,40,22,0,21,807,468,33,106,200,5Y10,King County Balance,,,,,284.02
1151,53033028403,"Census Tract 284.03, King County, Washington",314,74,0,44,0,0,30,240,108,36,0,96,5Y10,King County Balance,,,,,284.03
1152,53033028500,"Census Tract 285, King County, Washington",27,0,0,0,0,0,0,27,27,0,0,0,5Y10,King County Balance,,,,,285.0
1153,53033028600,"Census Tract 286, King County, Washington",318,57,0,0,0,57,0,261,28,46,187,0,5Y10,King County Balance,,,,,286.0
1154,53033028700,"Census Tract 287, King County, Washington",215,49,0,16,22,11,0,166,15,47,104,0,5Y10,King County Balance,,,,,287.0
1155,53033028801,"Census Tract 288.01, King County, Washington",243,10,0,10,0,0,0,233,205,0,28,0,5Y10,King County Balance,,,,,288.01
1156,53033028802,"Census Tract 288.02, King County, Washington",837,75,0,75,0,0,0,762,536,0,179,47,5Y10,King County Balance,,,,,288.02
1157,53033028901,"Census Tract 289.01, King County, Washington",65,11,0,11,0,0,0,54,32,22,0,0,5Y10,King County Balance,,,,,289.01
1158,53033028902,"Census Tract 289.02, King County, Washington",665,72,0,51,0,21,0,593,221,144,19,209,5Y10,King County Balance,,,,,289.02
1159,53033029001,"Census Tract 290.01, King County, Washington",428,0,0,0,0,0,0,428,428,0,0,0,5Y10,King County Balance,,,,,290.01
1160,53033029003,"Census Tract 290.03, King County, Washington",179,0,0,0,0,0,0,179,21,44,114,0,5Y10,King County Balance,,,,,290.03
1161,53033029004,"Census Tract 290.04, King County, Washington",530,115,0,115,0,0,0,415,415,0,0,0,5Y10,King County Balance,,,,,290.04
1162,53033029101,"Census Tract 291.01, King County, Washington",75,0,0,0,0,0,0,75,15,17,43,0,5Y10,King County Balance,,,,,291.01
1163,53033029102,"Census Tract 291.02, King County, Washington",148,0,0,0,0,0,0,148,28,0,120,0,5Y10,King County Balance,,,,,291.02
1164,53033029203,"Census Tract 292.03, King County, Washington",318,110,0,110,0,0,0,208,149,0,59,0,5Y10,King County Balance,,,,,292.03
1165,53033029204,"Census Tract 292.04, King County, Washington",536,55,44,0,0,0,11,481,165,95,55,166,5Y10,King County Balance,,,,,292.04
1166,53033029205,"Census Tract 292.05, King County, Washington",139,44,0,30,0,14,0,95,27,0,68,0,5Y10,King County Balance,,,,,292.05
1167,53033029206,"Census Tract 292.06, King County, Washington",905,202,0,202,0,0,0,703,612,0,67,24,5Y10,King County Balance,,,,,292.06
1168,53033029303,"Census Tract 293.03, King County, Washington",282,36,0,0,0,36,0,246,0,148,98,0,5Y10,King County Balance,,,,,293.03
1169,53033029304,"Census Tract 293.04, King County, Washington",128,23,0,0,0,23,0,105,0,13,92,0,5Y10,King County Balance,,,,,293.04
1170,53033029305,"Census Tract 293.05, King County, Washington",405,111,46,0,32,33,0,294,0,141,127,26,5Y10,King County Balance,,,,,293.05
1171,53033029306,"Census Tract 293.06, King County, Washington",141,44,0,0,38,6,0,97,0,79,18,0,5Y10,King County Balance,,,,,293.06
1172,53033029307,"Census Tract 293.07, King County, Washington",24,0,0,0,0,0,0,24,0,0,24,0,5Y10,King County Balance,,,,,293.07
1173,53033029403,"Census Tract 294.03, King County, Washington",494,120,0,85,15,20,0,374,114,145,115,0,5Y10,King County Balance,,,,,294.03
1174,53033029405,"Census Tract 294.05, King County, Washington",182,0,0,0,0,0,0,182,103,9,70,0,5Y10,King County Balance,,,,,294.05
1175,53033029406,"Census Tract 294.06, King County, Washington",139,9,9,0,0,0,0,130,9,16,105,0,5Y10,King County Balance,,,,,294.06
1176,53033029407,"Census Tract 294.07, King County, Washington",890,254,0,10,114,72,58,636,257,250,129,0,5Y10,King County Balance,,,,,294.07
1177,53033029408,"Census Tract 294.08, King County, Washington",753,124,0,77,12,35,0,629,204,190,235,0,5Y10,King County Balance,,,,,294.08
1178,53033029502,"Census Tract 295.02, King County, Washington",351,111,7,14,90,0,0,240,23,112,105,0,5Y10,King County Balance,,,,,295.02
1179,53033029503,"Census Tract 295.03, King County, Washington",2679,629,14,254,156,39,166,2050,756,852,179,263,5Y10,King County Balance,,,,,295.03
1180,53033029504,"Census Tract 295.04, King County, Washington",515,208,40,18,24,0,126,307,44,63,75,125,5Y10,King County Balance,,,,,295.04
1181,53033029601,"Census Tract 296.01, King County, Washington",1140,373,54,97,142,66,14,767,135,153,414,65,5Y10,King County Balance,,,,,296.01
1182,53033029602,"Census Tract 296.02, King County, Washington",433,141,22,0,99,20,0,292,0,141,151,0,5Y10,King County Balance,,,,,296.02
1183,53033029700,"Census Tract 297, King County, Washington",869,344,0,29,206,0,109,525,139,266,0,120,5Y10,King County Balance,,,,,297.0
1184,53033029801,"Census Tract 298.01, King County, Washington",91,0,0,0,0,0,0,91,0,14,77,0,5Y10,King County Balance,,,,,298.01
1185,53033029802,"Census Tract 298.02, King County, Washington",722,167,16,131,0,20,0,555,257,148,150,0,5Y10,King County Balance,,,,,298.02
1186,53033029901,"Census Tract 299.01, King County, Washington",246,69,0,0,49,20,0,177,0,125,52,0,5Y10,King County Balance,,,,,299.01
1187,53033029902,"Census Tract 299.02, King County, Washington",108,20,0,0,0,20,0,88,0,0,88,0,5Y10,King County Balance,,,,,299.02
1188,53033030003,"Census Tract 300.03, King County, Washington",215,23,0,23,0,0,0,192,129,0,63,0,5Y10,King County Balance,,,,,300.03
1189,53033030004,"Census Tract 300.04, King County, Washington",650,173,45,39,76,13,0,477,183,144,91,59,5Y10,King County Balance,,,,,300.04
1190,53033030005,"Census Tract 300.05, King County, Washington",864,167,0,126,0,41,0,697,256,83,358,0,5Y10,King County Balance,,,,,300.05
1191,53033030006,"Census Tract 300.06, King County, Washington",967,224,49,175,0,0,0,743,520,33,190,0,5Y10,King County Balance,,,,,300.06
1192,53033030100,"Census Tract 301, King County, Washington",313,81,0,81,0,0,0,232,88,0,128,16,5Y10,King County Balance,,,,,301.0
1193,53033030201,"Census Tract 302.01, King County, Washington",674,171,23,73,0,75,0,503,124,51,252,76,5Y10,King County Balance,,,,,302.01
1194,53033030202,"Census Tract 302.02, King County, Washington",895,190,0,177,0,13,0,705,269,144,279,13,5Y10,King County Balance,,,,,302.02
1195,53033030304,"Census Tract 303.04, King County, Washington",67,12,0,0,12,0,0,55,0,12,43,0,5Y10,King County Balance,,,,,303.04
1196,53033030305,"Census Tract 303.05, King County, Washington",176,49,16,24,0,9,0,127,80,0,47,0,5Y10,King County Balance,,,,,303.05
1197,53033030306,"Census Tract 303.06, King County, Washington",273,57,15,31,11,0,0,216,44,45,127,0,5Y10,King County Balance,,,,,303.06
1198,53033030308,"Census Tract 303.08, King County, Washington",501,157,0,78,54,25,0,344,75,46,223,0,5Y10,King County Balance,,,,,303.08
1199,53033030309,"Census Tract 303.09, King County, Washington",509,144,0,0,37,107,0,365,0,94,271,0,5Y10,King County Balance,,,,,303.09
1200,53033030310,"Census Tract 303.10, King County, Washington",799,132,10,6,29,87,0,667,170,160,317,20,5Y10,King County Balance,,,,,303.1
1201,53033030311,"Census Tract 303.11, King County, Washington",43,0,0,0,0,0,0,43,31,12,0,0,5Y10,King County Balance,,,,,303.11
1202,53033030312,"Census Tract 303.12, King County, Washington",349,65,0,0,28,37,0,284,13,151,120,0,5Y10,King County Balance,,,,,303.12
1203,53033030313,"Census Tract 303.13, King County, Washington",382,11,0,11,0,0,0,371,86,74,211,0,5Y10,King County Balance,,,,,303.13
1204,53033030314,"Census Tract 303.14, King County, Washington",261,59,13,17,14,15,0,202,20,55,61,66,5Y10,King County Balance,,,,,303.14
1205,53033030401,"Census Tract 304.01, King County, Washington",345,94,43,0,9,42,0,251,11,132,108,0,5Y10,King County Balance,,,,,304.01
1206,53033030403,"Census Tract 304.03, King County, Washington",340,136,40,0,0,96,0,204,0,0,204,0,5Y10,King County Balance,,,,,304.03
1207,53033030404,"Census Tract 304.04, King County, Washington",215,49,0,0,37,12,0,166,0,62,104,0,5Y10,King County Balance,,,,,304.04
1208,53033030501,"Census Tract 305.01, King County, Washington",154,0,0,0,0,0,0,154,41,113,0,0,5Y10,King County Balance,,,,,305.01
1209,53033030503,"Census Tract 305.03, King County, Washington",130,0,0,0,0,0,0,130,91,39,0,0,5Y10,King County Balance,,,,,305.03
1210,53033030504,"Census Tract 305.04, King County, Washington",81,15,0,0,15,0,0,66,0,53,13,0,5Y10,King County Balance,,,,,305.04
1211,53033030600,"Census Tract 306, King County, Washington",234,80,0,17,0,63,0,154,32,81,41,0,5Y10,King County Balance,,,,,306.0
1212,53033030700,"Census Tract 307, King County, Washington",460,47,0,0,0,32,15,413,100,232,75,6,5Y10,King County Balance,,,,,307.0
1213,53033030801,"Census Tract 308.01, King County, Washington",504,59,0,59,0,0,0,445,251,97,87,10,5Y10,King County Balance,,,,,308.01
1214,53033030802,"Census Tract 308.02, King County, Washington",214,37,16,21,0,0,0,177,48,0,98,31,5Y10,King County Balance,,,,,308.02
1215,53033030901,"Census Tract 309.01, King County, Washington",280,136,25,20,75,16,0,144,46,31,67,0,5Y10,King County Balance,,,,,309.01
1216,53033030902,"Census Tract 309.02, King County, Washington",379,128,0,104,24,0,0,251,193,39,19,0,5Y10,King County Balance,,,,,309.02
1217,53033031000,"Census Tract 310, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,310.0
1218,53033031100,"Census Tract 311, King County, Washington",754,312,6,254,41,0,11,442,206,88,120,28,5Y10,King County Balance,,,,,311.0
1219,53033031202,"Census Tract 312.02, King County, Washington",13,3,0,3,0,0,0,10,6,0,0,4,5Y10,King County Balance,,,,,312.02
1220,53033031204,"Census Tract 312.04, King County, Washington",320,123,0,123,0,0,0,197,168,0,29,0,5Y10,King County Balance,,,,,312.04
1221,53033031205,"Census Tract 312.05, King County, Washington",136,29,0,0,29,0,0,107,0,29,78,0,5Y10,King County Balance,,,,,312.05
1222,53033031206,"Census Tract 312.06, King County, Washington",371,63,0,63,0,0,0,308,193,0,115,0,5Y10,King County Balance,,,,,312.06
1223,53033031301,"Census Tract 313.01, King County, Washington",48,17,0,17,0,0,0,31,18,13,0,0,5Y10,King County Balance,,,,,313.01
1224,53033031302,"Census Tract 313.02, King County, Washington",112,37,0,37,0,0,0,75,65,0,10,0,5Y10,King County Balance,,,,,313.02
1225,53033031400,"Census Tract 314, King County, Washington",101,0,0,0,0,0,0,101,101,0,0,0,5Y10,King County Balance,,,,,314.0
1226,53033031501,"Census Tract 315.01, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,315.01
1227,53033031502,"Census Tract 315.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,315.02
1228,53033031601,"Census Tract 316.01, King County, Washington",45,0,0,0,0,0,0,45,0,0,45,0,5Y10,King County Balance,,,,,316.01
1229,53033031603,"Census Tract 316.03, King County, Washington",33,0,0,0,0,0,0,33,0,20,13,0,5Y10,King County Balance,,,,,316.03
1230,53033031604,"Census Tract 316.04, King County, Washington",90,0,0,0,0,0,0,90,0,0,90,0,5Y10,King County Balance,,,,,316.04
1231,53033031605,"Census Tract 316.05, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,316.05
1232,53033031703,"Census Tract 317.03, King County, Washington",181,46,12,25,9,0,0,135,100,18,17,0,5Y10,King County Balance,,,,,317.03
1233,53033031704,"Census Tract 317.04, King County, Washington",195,7,0,0,0,7,0,188,0,81,93,14,5Y10,King County Balance,,,,,317.04
1234,53033031705,"Census Tract 317.05, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,317.05
1235,53033031706,"Census Tract 317.06, King County, Washington",85,0,0,0,0,0,0,85,0,22,63,0,5Y10,King County Balance,,,,,317.06
1236,53033031800,"Census Tract 318, King County, Washington",58,30,0,0,0,30,0,28,0,0,28,0,5Y10,King County Balance,,,,,318.0
1237,53033031903,"Census Tract 319.03, King County, Washington",95,16,0,0,16,0,0,79,47,32,0,0,5Y10,King County Balance,,,,,319.03
1238,53033031904,"Census Tract 319.04, King County, Washington",29,10,0,0,0,10,0,19,0,0,19,0,5Y10,King County Balance,,,,,319.04
1239,53033031906,"Census Tract 319.06, King County, Washington",46,15,0,0,0,15,0,31,0,0,31,0,5Y10,King County Balance,,,,,319.06
1240,53033031907,"Census Tract 319.07, King County, Washington",660,202,28,125,0,49,0,458,111,32,315,0,5Y10,King County Balance,,,,,319.07
1241,53033031908,"Census Tract 319.08, King County, Washington",262,51,0,0,0,51,0,211,49,12,140,10,5Y10,King County Balance,,,,,319.08
1242,53033031909,"Census Tract 319.09, King County, Washington",61,25,13,0,0,12,0,36,0,0,36,0,5Y10,King County Balance,,,,,319.09
1243,53033032002,"Census Tract 320.02, King County, Washington",221,0,0,0,0,0,0,221,221,0,0,0,5Y10,King County Balance,,,,,320.02
1244,53033032003,"Census Tract 320.03, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,320.03
1245,53033032005,"Census Tract 320.05, King County, Washington",387,175,0,36,0,139,0,212,71,0,141,0,5Y10,King County Balance,,,,,320.05
1246,53033032006,"Census Tract 320.06, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,320.06
1247,53033032007,"Census Tract 320.07, King County, Washington",47,0,0,0,0,0,0,47,0,0,47,0,5Y10,King County Balance,,,,,320.07
1248,53033032008,"Census Tract 320.08, King County, Washington",83,26,0,26,0,0,0,57,57,0,0,0,5Y10,King County Balance,,,,,320.08
1249,53033032010,"Census Tract 320.10, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,320.1
1250,53033032011,"Census Tract 320.11, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,320.11
1251,53033032102,"Census Tract 321.02, King County, Washington",29,0,0,0,0,0,0,29,0,29,0,0,5Y10,King County Balance,,,,,321.02
1252,53033032103,"Census Tract 321.03, King County, Washington",342,33,0,33,0,0,0,309,235,0,74,0,5Y10,King County Balance,,,,,321.03
1253,53033032104,"Census Tract 321.04, King County, Washington",303,37,0,37,0,0,0,266,142,32,92,0,5Y10,King County Balance,,,,,321.04
1254,53033032203,"Census Tract 322.03, King County, Washington",225,71,0,20,36,15,0,154,32,93,29,0,5Y10,King County Balance,,,,,322.03
1255,53033032207,"Census Tract 322.07, King County, Washington",39,0,0,0,0,0,0,39,0,39,0,0,5Y10,King County Balance,,,,,322.07
1256,53033032208,"Census Tract 322.08, King County, Washington",359,43,0,43,0,0,0,316,31,93,192,0,5Y10,King County Balance,,,,,322.08
1257,53033032210,"Census Tract 322.10, King County, Washington",389,74,0,0,0,74,0,315,11,53,251,0,5Y10,King County Balance,,,,,322.1
1258,53033032211,"Census Tract 322.11, King County, Washington",303,41,0,0,0,41,0,262,0,30,232,0,5Y10,King County Balance,,,,,322.11
1259,53033032212,"Census Tract 322.12, King County, Washington",364,50,0,0,0,50,0,314,0,13,301,0,5Y10,King County Balance,,,,,322.12
1260,53033032213,"Census Tract 322.13, King County, Washington",107,33,13,0,0,20,0,74,23,0,51,0,5Y10,King County Balance,,,,,322.13
1261,53033032214,"Census Tract 322.14, King County, Washington",320,113,0,0,32,81,0,207,0,41,166,0,5Y10,King County Balance,,,,,322.14
1262,53033032215,"Census Tract 322.15, King County, Washington",117,34,0,0,20,14,0,83,0,38,45,0,5Y10,King County Balance,,,,,322.15
1263,53033032307,"Census Tract 323.07, King County, Washington",20,0,0,0,0,0,0,20,0,20,0,0,5Y10,King County Balance,,,,,323.07
1264,53033032309,"Census Tract 323.09, King County, Washington",413,110,0,0,9,101,0,303,0,63,240,0,5Y10,King County Balance,,,,,323.09
1265,53033032311,"Census Tract 323.11, King County, Washington",70,36,18,18,0,0,0,34,34,0,0,0,5Y10,King County Balance,,,,,323.11
1266,53033032313,"Census Tract 323.13, King County, Washington",380,77,0,0,77,0,0,303,109,105,60,29,5Y10,King County Balance,,,,,323.13
1267,53033032315,"Census Tract 323.15, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,323.15
1268,53033032316,"Census Tract 323.16, King County, Washington",31,0,0,0,0,0,0,31,20,0,11,0,5Y10,King County Balance,,,,,323.16
1269,53033032317,"Census Tract 323.17, King County, Washington",91,10,0,0,0,10,0,81,0,24,57,0,5Y10,King County Balance,,,,,323.17
1270,53033032318,"Census Tract 323.18, King County, Washington",223,54,0,0,0,54,0,169,0,20,149,0,5Y10,King County Balance,,,,,323.18
1271,53033032319,"Census Tract 323.19, King County, Washington",74,35,0,35,0,0,0,39,39,0,0,0,5Y10,King County Balance,,,,,323.19
1272,53033032320,"Census Tract 323.20, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,323.2
1273,53033032321,"Census Tract 323.21, King County, Washington",91,22,0,0,0,22,0,69,0,0,69,0,5Y10,King County Balance,,,,,323.21
1274,53033032322,"Census Tract 323.22, King County, Washington",18,0,0,0,0,0,0,18,0,0,18,0,5Y10,King County Balance,,,,,323.22
1275,53033032323,"Census Tract 323.23, King County, Washington",211,65,0,8,12,45,0,146,28,36,73,9,5Y10,King County Balance,,,,,323.23
1276,53033032324,"Census Tract 323.24, King County, Washington",161,53,0,53,0,0,0,108,72,0,36,0,5Y10,King County Balance,,,,,323.24
1277,53033032325,"Census Tract 323.25, King County, Washington",334,104,11,71,0,0,22,230,114,80,25,11,5Y10,King County Balance,,,,,323.25
1278,53033032326,"Census Tract 323.26, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,323.26
1279,53033032327,"Census Tract 323.27, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y10,King County Balance,,,,,323.27
1280,53033032328,"Census Tract 323.28, King County, Washington",30,0,0,0,0,0,0,30,21,9,0,0,5Y10,King County Balance,,,,,323.28
1281,53033032329,"Census Tract 323.29, King County, Washington",280,59,0,0,17,42,0,221,0,35,186,0,5Y10,King County Balance,,,,,323.29
1282,53033032401,"Census Tract 324.01, King County, Washington",295,110,18,92,0,0,0,185,176,9,0,0,5Y10,King County Balance,,,,,324.01
1283,53033032402,"Census Tract 324.02, King County, Washington",76,10,0,10,0,0,0,66,42,24,0,0,5Y10,King County Balance,,,,,324.02
1284,53033032500,"Census Tract 325, King County, Washington",77,18,4,14,0,0,0,59,43,0,16,0,5Y10,King County Balance,,,,,325.0
1285,53033032601,"Census Tract 326.01, King County, Washington",155,0,0,0,0,0,0,155,155,0,0,0,5Y10,King County Balance,,,,,326.01
1286,53033032602,"Census Tract 326.02, King County, Washington",224,33,0,23,10,0,0,191,51,50,90,0,5Y10,King County Balance,,,,,326.02
1287,53033032702,"Census Tract 327.02, King County, Washington",15,0,0,0,0,0,0,15,0,15,0,0,5Y10,King County Balance,,,,,327.02
1288,53033032703,"Census Tract 327.03, King County, Washington",260,67,0,67,0,0,0,193,193,0,0,0,5Y10,King County Balance,,,,,327.03
