ObjectId,ID,CASENUMBER,CASETYPEID,CASETYPE,STREETADDRESS,ZIP,CITY,STATE,STATUS,DATEOPENED
797,95601,13ABC1062,1000,ABC Case, DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2013/07/25 17:33:10+00
798,95602,ABC829126,1000,ABC Case,1102 W ASHLAND AVE,40215-0000,LOUISVILLE,KY,Closed,2013/10/12 05:04:39+00
799,95603,ABC827909,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/10/01 14:08:50+00
800,95604,14ABC1057,1000,ABC Case,3464 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/03/12 13:44:21+00
801,95805,13ABC1008,1000,ABC Case,1715 MELLWOOD AVE,40206-0000,LOUISVILLE,KY,Closed,2013/06/11 19:20:17+00
802,95806,13ABC1004,1000,ABC Case,1154 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2013/06/03 16:14:29+00
803,95807,13ABC1010,1000,ABC Case,3516 CHAUNCEY AVE,40211-0000,LOUISVILLE,KY,Closed,2013/06/13 21:20:16+00
804,95808,13ABC1017,1000,ABC Case,1900 BASHFORD MANOR LN,40218-0000,WEST BUECHEL,KY,Closed,2013/06/14 14:52:32+00
805,95809,13ABC1020,1000,ABC Case,3814 FRANKFORT AVE,40207-0000,LOUISVILLE,KY,Closed,2013/06/14 19:31:05+00
806,95810,13ABC1005,1000,ABC Case,5404 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2013/06/04 19:48:12+00
807,95811,13ABC1021,1000,ABC Case,1800 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/06/17 14:19:30+00
808,95812,13ABC1022,1000,ABC Case,1800 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/06/17 14:31:03+00
809,95813,13ABC1024,1000,ABC Case,3706 KLONDIKE LN,40218-0000,LOUISVILLE,KY,Closed,2013/06/19 12:55:11+00
810,95814,13ABC1025,1000,ABC Case,217 BERMUDA LN,40213-0000,LOUISVILLE,KY,Closed,2013/06/19 14:12:29+00
811,95815,13ABC1026,1000,ABC Case,3331 BRECKENRIDGE LN,40220-0000,LOUISVILLE,KY,Closed,2013/06/19 14:21:12+00
812,95816,13ABC1027,1000,ABC Case,3731 ETHEL AVE,40218-0000,WEST BUECHEL,KY,Closed,2013/06/19 14:27:39+00
813,95817,19ABC1123,1000,ABC Case,2232 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2019/04/29 16:09:21+00
814,95818,13ABC1030,1000,ABC Case, DIXIE HWY,40216-0000, ,KY,Closed,2013/06/20 16:18:24+00
815,95819,19ABC1037,1000,ABC Case,7325 ST ANDREWS CHURCH RD,40214-0000,LOUISVILLE,KY,Closed,2019/01/31 21:06:28+00
816,95820,19ABC1038,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2019/01/31 21:22:55+00
817,95822,15ABC1062,1000,ABC Case,200 ABRAHAM FLEXNER WAY,40202-0000,LOUISVILLE,KY,Closed,2015/03/20 17:09:19+00
818,95823,15ABC1108,1000,ABC Case,116 E MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2015/05/07 14:23:26+00
819,95824,15ABC1103,1000,ABC Case,311 E GAULBERT AVE,40208-0000,LOUISVILLE,KY,Closed,2015/05/01 16:30:56+00
820,95825,15ABC1106,1000,ABC Case,919 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2015/05/05 20:40:04+00
821,95826,15ABC1101,1000,ABC Case,4301 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2015/04/29 17:23:02+00
822,95827,15ABC1098,1000,ABC Case,333 E MARKET ST,40202-0000,LOUISVILLE,KY,Closed,2015/04/23 13:19:56+00
823,95828,15ABC1092,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2015/04/14 16:59:25+00
824,95829,15ABC1100,1000,ABC Case, TAYLOR BLVD,40208-0000,LOUISVILLE,KY,Closed,2015/04/29 15:46:42+00
825,95830,15ABC1145,1000,ABC Case, S 1ST ST,40202-0000,LOUISVILLE,KY,Closed,2015/06/24 12:09:39+00
826,95831,14ABC1121,1000,ABC Case, S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2014/06/13 13:37:08+00
827,95832,15ABC1085,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/04/06 03:54:15+00
828,95833,17ABC1001,1000,ABC Case,2110 PAYNE ST,40206-0000,LOUISVILLE,KY,Closed,2017/01/03 20:19:59+00
829,95834,16ABC1154,1000,ABC Case,1532 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2016/12/13 15:41:20+00
830,95835,15ABC1094,1000,ABC Case,2911 BROWNSBORO RD,40206-0000,LOUISVILLE,KY,Closed,2015/04/14 20:47:44+00
831,95836,16ABC1077,1000,ABC Case,331 E OAK ST,40203-0000,LOUISVILLE,KY,Closed,2016/05/23 00:44:26+00
832,95837,16ABC1085,1000,ABC Case,8021 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2016/06/05 22:50:11+00
833,95838,15ABC1093,1000,ABC Case,113 W LIBERTY ST,40202-0000,LOUISVILLE,KY,Closed,2015/04/14 17:47:08+00
834,95839,15ABC1096,1000,ABC Case,2221 BUECHEL AVE,40218-0000,LOUISVILLE,KY,Closed,2015/04/16 15:40:08+00
835,95840,15ABC1077,1000,ABC Case,5404 ANTLE DR,40229-0000,LOUISVILLE,KY,Closed,2015/04/01 14:15:08+00
836,95841,15ABC1086,1000,ABC Case,7303 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2015/04/06 16:34:57+00
837,95842,15ABC1074,1000,ABC Case,1521 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2015/03/30 14:07:37+00
838,95843,19ABC1000,1000,ABC Case,1636 W OAK ST,40210-0000,LOUISVILLE,KY,Closed,2019/01/07 15:41:25+00
839,95844,15ABC1070,1000,ABC Case,12418 LA GRANGE RD,40245-0000,LOUISVILLE,KY,Closed,2015/03/25 20:07:42+00
840,95845,15ABC1064,1000,ABC Case,4621 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2015/03/23 13:42:25+00
841,95846,15ABC1079,1000,ABC Case,9905 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2015/04/02 13:33:11+00
842,95847,15ABC1053,1000,ABC Case,280 W JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2015/03/04 18:41:57+00
843,95848,15ABC1050,1000,ABC Case,3421 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2015/02/24 20:48:43+00
844,95849,15ABC1052,1000,ABC Case,1320 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2015/02/26 19:03:05+00
845,95850,15ABC1051,1000,ABC Case,3825 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2015/02/24 20:57:19+00
846,95851,15ABC1055,1000,ABC Case,6706 TERRY RD,40258-0000,LOUISVILLE,KY,Closed,2015/03/06 20:23:52+00
847,95852,18ABC1275,1000,ABC Case,4100 W MUHAMMAD ALI BLVD,40212-0000,LOUISVILLE,KY,Closed,2018/12/18 14:44:27+00
848,95853,14ABC1010,1000,ABC Case,1638 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/01/12 03:53:36+00
849,95854,14ABC1118,1000,ABC Case,8615 NATIONAL TPKE,40118-0000,LOUISVILLE,KY,Closed,2014/06/05 16:05:32+00
850,95856,19ABC1128,1000,ABC Case,2601 VIRGINIA AVE,40211-0000,LOUISVILLE,KY,Closed,2019/05/08 14:37:01+00
851,95924,18ABC1215,1000,ABC Case, NEW CUT RD,40214-0000,LOUISVILLE,KY,Closed,2018/10/12 17:39:45+00
852,95705,13ABC1147,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2013/12/31 14:58:44+00
853,95706,13ABC1111,1000,ABC Case, DUTCHMANS LN,40207-0000, ,KY,Closed,2013/11/07 15:34:29+00
854,95707,13ABC1140,1000,ABC Case,8118 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/12/26 12:56:04+00
855,95708,13ABC1141,1000,ABC Case,129 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2013/12/26 13:27:51+00
856,95709,14ABC1132,1000,ABC Case,7844 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2014/07/02 14:14:49+00
857,95710,14ABC1063,1000,ABC Case,335 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/03/21 19:48:25+00
858,95711,14ABC1064,1000,ABC Case,446 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/03/23 02:27:28+00
859,95712,15ABC1120,1000,ABC Case,5207 MOUNT WASHINGTON RD,40229-0000,LOUISVILLE,KY,Closed,2015/06/03 12:02:05+00
860,95713,14ABC1038,1000,ABC Case,5207 MOUNT WASHINGTON RD,40229-0000,LOUISVILLE,KY,Closed,2014/02/16 06:54:23+00
861,95925,18ABC1245,1000,ABC Case, BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/11/12 18:58:36+00
862,95926,18ABC1269,1000,ABC Case,3517 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2018/11/30 16:10:32+00
863,95927,18ABC1186,1000,ABC Case,4744 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2018/08/30 16:22:28+00
864,95928,18ABC1181,1000,ABC Case,3952 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2018/08/28 17:13:17+00
865,95929,18ABC1252,1000,ABC Case,1335 STORY AVE,40206-0000,LOUISVILLE,KY,Closed,2018/11/14 21:17:51+00
866,95930,18ABC1195,1000,ABC Case,1058 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/09/13 15:29:00+00
867,95931,18ABC1263,1000,ABC Case,5338 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2018/11/26 16:31:07+00
868,95714,14ABC1039,1000,ABC Case,3730 MANSLICK RD,40215-0000,LOUISVILLE,KY,Closed,2014/02/17 13:27:46+00
869,95932,18ABC1178,1000,ABC Case,1004 E OAK ST,40204-0000,LOUISVILLE,KY,Closed,2018/08/21 19:13:31+00
870,95715,14ABC1071,1000,ABC Case,801 S CLAY ST,40203-0000,LOUISVILLE,KY,Closed,2014/03/28 01:44:29+00
871,95933,18ABC1244,1000,ABC Case,8715 3RD STREET RD,40272-0000,LOUISVILLE,KY,Closed,2018/11/12 17:07:47+00
872,95716,14ABC1180,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/09/10 02:58:20+00
873,95934,18ABC1238,1000,ABC Case,1108 LYNDON LN,40222-0000,ST MATTHEWS,KY,Closed,2018/11/09 16:32:53+00
874,95935,18ABC1258,1000,ABC Case,4744 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2018/11/15 19:22:34+00
875,95936,18ABC1200,1000,ABC Case,7803 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2018/09/21 14:26:55+00
876,95937,18ABC1212,1000,ABC Case, SHELBYVILLE RD,40222-0000,LOUISVILLE,KY,Closed,2018/10/05 19:10:47+00
877,95938,18ABC1227,1000,ABC Case,942 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2018/10/29 17:07:48+00
878,95940,18ABC1257,1000,ABC Case,3202 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2018/11/15 19:17:39+00
879,95941,18ABC1239,1000,ABC Case,4502 CANE RUN RD,40216-0000,LOUISVILLE,KY,Closed,2018/11/09 17:30:12+00
880,95942,18ABC1193,1000,ABC Case,1761 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2018/09/12 15:22:30+00
881,95943,18ABC1194,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/09/12 15:23:51+00
882,95944,18ABC1231,1000,ABC Case,140 N 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2018/10/31 17:15:32+00
883,95945,18ABC1184,1000,ABC Case,6909 SHEPHERDSVILLE RD,40219-0000,LOUISVILLE,KY,Closed,2018/08/29 15:09:20+00
884,95946,18ABC1209,1000,ABC Case,4308 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2018/10/04 14:23:18+00
885,95947,18ABC1203,1000,ABC Case,8219 MINOR LN,40219-0000,LOUISVILLE,KY,Closed,2018/09/26 19:53:45+00
886,95949,18ABC1211,1000,ABC Case,401 WINKLER AVE,40208-0000,LOUISVILLE,KY,Closed,2018/10/05 16:43:05+00
887,95951,18ABC1251,1000,ABC Case,4154 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2018/11/14 20:00:05+00
888,95952,18ABC1249,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2018/11/14 17:39:24+00
889,95953,18ABC1268,1000,ABC Case,2902 7TH STREET RD,40216-0000,SHIVELY,KY,Closed,2018/11/29 19:04:44+00
890,95954,18ABC1228,1000,ABC Case,2531 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2018/10/30 19:12:21+00
891,95955,18ABC1222,1000,ABC Case,7314 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2018/10/26 14:58:40+00
892,95956,18ABC1237,1000,ABC Case,4300 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2018/11/07 19:12:23+00
893,95957,18ABC1247,1000,ABC Case,1636 W OAK ST,40210-0000,LOUISVILLE,KY,Closed,2018/11/13 20:38:41+00
894,95958,18ABC1271,1000,ABC Case,6112 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2018/12/04 21:25:52+00
895,95959,18ABC1235,1000,ABC Case,1904 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2018/11/05 21:50:47+00
896,95960,18ABC1236,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/11/05 22:02:43+00
897,95961,18ABC1218,1000,ABC Case,2728 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2018/10/19 21:09:30+00
898,95963,18ABC1179,1000,ABC Case,301 S 12TH ST,40203-0000,LOUISVILLE,KY,Closed,2018/08/21 20:10:17+00
899,95964,18ABC1177,1000,ABC Case,2613 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2018/08/21 19:10:44+00
900,95965,18ABC1256,1000,ABC Case,4154 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2018/11/15 17:53:46+00
901,95966,18ABC1240,1000,ABC Case,4300 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2018/11/09 21:59:56+00
902,95968,18ABC1265,1000,ABC Case,1058 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/11/26 21:48:47+00
903,95969,18ABC1270,1000,ABC Case,2901 BANK ST,40212-0000,LOUISVILLE,KY,Closed,2018/11/30 16:15:50+00
904,95970,18ABC1273,1000,ABC Case,1006 INDUSTRIAL BLVD,40219-0000,LOUISVILLE,KY,Closed,2018/12/11 22:13:15+00
905,95971,18ABC1274,1000,ABC Case,3449 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2018/12/12 17:33:53+00
906,95972,18ABC1276,1000,ABC Case,2710 ROCKFORD LN,40216-0000,SHIVELY,KY,Closed,2018/12/18 19:17:33+00
907,95974,18ABC1278,1000,ABC Case,4946 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2018/12/26 16:52:03+00
908,95975,18ABC1280,1000,ABC Case,607 LYNDON LN,40222-0000,LYNDON,KY,Closed,2018/12/26 21:01:48+00
909,95976,18ABC1279,1000,ABC Case,1102 W ASHLAND AVE,40215-0000,LOUISVILLE,KY,Closed,2018/12/26 17:26:29+00
910,95977,19ABC1061,1000,ABC Case, EASTERN PKY,40217-0000,LOUISVILLE,KY,Closed,2019/02/28 21:38:17+00
911,95979,19ABC1053,1000,ABC Case,6330 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2019/02/20 22:21:13+00
912,95980,19ABC1062,1000,ABC Case,5015 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2019/03/05 14:28:14+00
913,95755,13ABC1029,1000,ABC Case,620 DOUGLAS PARK,40214-0000,LOUISVILLE,KY,Closed,2013/06/19 14:40:26+00
914,95605,13ABC1049,1000,ABC Case,9302 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/07/22 15:36:59+00
915,95981,19ABC1059,1000,ABC Case,1567 S SHELBY ST,40217-0000,LOUISVILLE,KY,Closed,2019/02/25 19:12:50+00
916,95717,14ABC1015,1000,ABC Case,1114 S 4TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/01/16 17:30:31+00
917,95718,14ABC1045,1000,ABC Case,442 S 3RD ST,40202-0000,LOUISVILLE,KY,Closed,2014/02/24 15:53:39+00
918,95719,14ABC1096,1000,ABC Case, PARK AVE,40208-0000,LOUISVILLE,KY,Closed,2014/05/08 17:34:41+00
919,95720,14ABC1073,1000,ABC Case,1 AUDUBON PLAZA DR,40217-0000,LOUISVILLE,KY,Closed,2014/04/04 14:43:57+00
920,95721,14ABC1066,1000,ABC Case,3309 CAMP GROUND RD,40211-0000,LOUISVILLE,KY,Closed,2014/03/24 20:44:17+00
921,95722,14ABC1031,1000,ABC Case,12201 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/02/11 14:35:00+00
922,95723,14ABC1068,1000,ABC Case,5207 MOUNT WASHINGTON RD,40229-0000,LOUISVILLE,KY,Closed,2014/03/27 15:00:11+00
923,95724,14ABC1029,1000,ABC Case,5800 FERN VALLEY RD,40228-0000,LOUISVILLE,KY,Closed,2014/02/04 20:47:17+00
924,95725,13ABC1104,1000,ABC Case,5608 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/11/01 12:13:01+00
925,95726,14ABC1222,1000,ABC Case, SHELBYVILLE RD,40222-0000, ,KY,Closed,2014/11/10 14:05:41+00
926,95727,13ABC1117,1000,ABC Case,7319 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/11/18 21:19:47+00
927,95728,14ABC1106,1000,ABC Case,4739 DIXIE HWY,40216-0000,LOUISVILLE,KY,Closed,2014/05/18 05:53:05+00
928,95729,13ABC1102,1000,ABC Case,2020 BASHFORD MANOR LN,40218-0000,WEST BUECHEL,KY,Closed,2013/10/31 14:08:47+00
929,95730,14ABC1072,1000,ABC Case, I 264 RAMP ,40213-0000,LOUISVILLE,KY,Closed,2014/04/03 12:56:15+00
930,95731,13ABC1103,1000,ABC Case,1102 W ASHLAND AVE,40215-0000,LOUISVILLE,KY,Closed,2013/11/01 11:39:15+00
931,95732,14ABC1040,1000,ABC Case, E BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/02/17 23:10:52+00
932,95733,15ABC1203,1000,ABC Case,9220 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2015/09/15 16:04:00+00
933,95734,13ABC1108,1000,ABC Case,8021 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/11/04 20:17:26+00
934,95735,13ABC1112,1000,ABC Case, PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/11/08 21:30:40+00
935,95736,13ABC1119,1000,ABC Case, S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/11/21 14:06:08+00
936,95737,14ABC1080,1000,ABC Case, S 5TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/04/16 20:28:06+00
937,95738,14ABC1013,1000,ABC Case,2728 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2014/01/14 15:31:50+00
938,95739,14ABC1103,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2014/05/15 12:29:46+00
939,95740,14ABC1051,1000,ABC Case,1575 STORY AVE,40206-0000,LOUISVILLE,KY,Closed,2014/03/08 03:56:37+00
940,95741,18ABC1065,1000,ABC Case,1047 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/03/27 15:26:29+00
941,95742,13ABC1132,1000,ABC Case,7319 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/12/18 14:42:37+00
942,95743,14ABC1088,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/06 13:37:23+00
943,95744,ABC869376,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/12/04 14:18:02+00
944,95745,14ABC1014,1000,ABC Case,3294 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/01/16 02:20:34+00
945,95746,14ABC1004,1000,ABC Case,9307 NEW LA GRANGE RD,40242-0000,LYNDON,KY,Closed,2014/01/06 21:41:42+00
946,95747,14ABC1047,1000,ABC Case,8231 AFTERGLOW DR,40214-0000,LOUISVILLE,KY,Closed,2014/02/24 18:03:09+00
947,95748,14ABC1048,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2014/02/24 18:42:38+00
948,95749,14ABC1079,1000,ABC Case,3606 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2014/04/15 20:09:11+00
949,95750,14ABC1084,1000,ABC Case,6720 OUTER LOOP,40228-0000,LOUISVILLE,KY,Closed,2014/04/24 20:00:35+00
950,95751,13ABC1144,1000,ABC Case,1850 TAYLOR AVE,40213-0000,LOUISVILLE,KY,Closed,2013/12/30 17:32:48+00
951,95752,13ABC1124,1000,ABC Case,3825 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/12/02 21:54:26+00
952,95753,13ABC1009,1000,ABC Case,1123 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2013/06/13 15:06:09+00
953,95754,13ABC1028,1000,ABC Case,1620 SUTHERLAND DR,40205-0000,LOUISVILLE,KY,Closed,2013/06/19 14:34:23+00
954,95655,13ABC1084,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/23 14:19:51+00
955,95982,19ABC1054,1000,ABC Case,2232 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2019/02/21 21:16:56+00
956,95756,13ABC1011,1000,ABC Case,3001 FIR TRL,40299-0000,JEFFERSONTOWN,KY,Closed,2013/06/14 12:46:07+00
957,95606,13ABC1091,1000,ABC Case,7319 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/08/30 20:05:03+00
958,95757,13ABC1012,1000,ABC Case,4947 QUAIL HOLLOW RD,40213-0000,LOUISVILLE,KY,Closed,2013/06/14 13:07:04+00
959,95758,13ABC1013,1000,ABC Case,706 ZORN AVE,40206-0000,LOUISVILLE,KY,Closed,2013/06/14 13:18:43+00
960,95759,13ABC1023,1000,ABC Case,2235 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2013/06/18 14:54:57+00
961,95760,13ABC1006,1000,ABC Case,3900 SHELBYVILLE RD,40207-0000,LOUISVILLE,KY,Closed,2013/06/07 13:40:46+00
962,95761,13ABC1014,1000,ABC Case,2019 PEABODY LN,40218-0000,LOUISVILLE,KY,Closed,2013/06/14 13:52:44+00
963,95762,13ABC1015,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/06/14 14:15:01+00
964,95763,13ABC1001,1000,ABC Case,7403 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2013/05/31 17:04:23+00
965,95764,13ABC1002,1000,ABC Case, CLIFF AVE,40215-0000,LOUISVILLE,KY,Closed,2013/06/01 23:22:34+00
966,95765,13ABC1003,1000,ABC Case,4009 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2013/06/03 12:56:19+00
967,95766,15ABC1047,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2015/02/24 13:19:21+00
968,95767,13ABC1053,1000,ABC Case, W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/07/23 02:36:15+00
969,95768,13ABC1032,1000,ABC Case,4900 NORTON HEALTHCARE BLVD,40241-0000,LOUISVILLE,KY,Closed,2013/06/24 16:42:23+00
970,95769,13ABC1037,1000,ABC Case,280 W JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/08 19:02:05+00
971,95770,13ABC1076,1000,ABC Case,1574 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2013/08/08 13:19:01+00
972,95771,13ABC1045,1000,ABC Case,2420 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2013/07/18 13:03:23+00
973,95772,13ABC1066,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/29 13:45:42+00
974,95773,13ABC1082,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/21 15:29:33+00
975,95774,13ABC1083,1000,ABC Case,720 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/08/21 15:56:10+00
976,95775,13ABC1086,1000,ABC Case,10231 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/08/30 13:25:17+00
977,95776,13ABC1061,1000,ABC Case,3503 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2013/07/25 14:17:33+00
978,95777,13ABC1087,1000,ABC Case,9220 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2013/08/30 13:58:39+00
979,95778,13ABC1051,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/22 16:08:45+00
980,95779,13ABC1067,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/29 16:44:17+00
981,95780,14ABC1140,1000,ABC Case,108 BRECKINRIDGE SQ,40220-0000,LOUISVILLE,KY,Closed,2014/07/21 13:27:22+00
982,95781,ABC827996,1000,ABC Case,614 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2013/10/01 20:18:27+00
983,95782,13ABC1096,1000,ABC Case,7429 TERRY RD,40258-0000,LOUISVILLE,KY,Closed,2013/10/15 12:32:16+00
984,95783,ABC826900,1000,ABC Case,208 E BURNETT AVE,40208-0000,LOUISVILLE,KY,Closed,2013/09/21 06:42:05+00
985,95784,13ABC1065,1000,ABC Case, S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/29 10:39:26+00
986,95785,13ABC1074,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/08/06 15:10:35+00
987,95786,13ABC1069,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/07/30 12:56:16+00
988,95787,ABC825743,1000,ABC Case,112 W JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2013/09/12 14:55:29+00
989,95788,13ABC1039,1000,ABC Case,315 E BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2013/07/10 20:37:11+00
990,95789,13ABC1033,1000,ABC Case,772 LOGAN ST,40204-0000,LOUISVILLE,KY,Closed,2013/06/25 16:54:13+00
991,95790,ABC827930,1000,ABC Case,7895 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2013/10/01 15:31:13+00
992,95791,ABC826429,1000,ABC Case, DIXIE HWY,40216-0000, ,KY,Closed,2013/09/18 14:38:50+00
993,95792,13ABC1072,1000,ABC Case,7123 GRADE LN,40213-0000,LOUISVILLE,KY,Closed,2013/08/06 13:00:14+00
994,95793,13ABC1031,1000,ABC Case,4900 NORTON HEALTHCARE BLVD,40241-0000,LOUISVILLE,KY,Closed,2013/06/24 16:42:23+00
