X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-134.664226316,58.848758181,46227,13735,J1124,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.654486057,58.849728543,46228,13736,J1125,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,30,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.69061322,58.832957803,46229,13737,J1126,T17,E00001973,2006P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,80,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.641492895,58.841098567,46230,13740,J1129,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.636245886,58.830692934,46231,13741,J1130,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BARE,,0,TRZO-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-134.613404479,58.838107283,46232,13746,J1135,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BARE,ALSI3,5,TRZO-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-134.643385357,58.787098917,46233,13747,J1136,T17,E00001973,2006P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.649178578,58.782933349,46234,13750,J1139,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.636332924,58.778754797,46235,13751,J1140,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BARE,PISI,5,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-134.602557431,58.783216583,46236,13752,J1141,T17,E00001973,2006P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-134.605845822,58.775613888,46237,13755,J1144,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.611028851,58.750884495,46238,13808,J1197,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.537534307,58.822711572,46239,13812,J1201,T17,E00002005,2012P,2005,1998.0,2012,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.53520609,58.823991452,46240,13813,J1202,T17,E00002005,2012P,2005,1998.0,2012,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.535741891,58.826501195,46241,13814,J1203,T17,E00002005,2012P,2005,1998.0,2012,N,N,N,BASH,ALSI3,10,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.541427241,58.834477612,46242,13815,J1204,T17,E00002005,2012P,2005,1998.0,2012,N,N,N,BASH,ALSI3,30,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.527491878,58.793286589,46243,13817,J1206,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.575063177,58.777610471,46244,13818,J1207,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.540764095,58.736667122,46245,13819,J1208,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-138.515337055,59.291671275,46246,14178,Y0301,T17,E00001961,2008P,1961,1948.0,1973,N,N,Y,BARE,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-138.514829523,59.293756144,46247,14179,Y0302,T17,E00001961,2008P,1961,1948.0,1973,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-138.405317156,59.235262052,46248,14182,Y0305,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BASH,ALSI3,90,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-138.301235801,59.19703593,46249,14183,Y0306,T17,E00001961,2008P,1961,1948.0,1974,N,N,Y,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.540932118,59.778869719,46250,14184,Y0307,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.626387214,59.8733935,46251,14185,Y0308,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,ALSI3,20,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,Yes,
-139.625271405,59.874428734,46252,14186,Y0309,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,ALSI3,20,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,Yes,
-139.62562667,59.875741251,46253,14188,Y0311,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,ALSI3,20,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,Yes,
-139.624501595,59.875276935,46254,14189,Y0312,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,ALSI3,20,TRZO-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,Yes,
-139.625917482,59.887352487,46255,14192,Y0315,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BASH,ALSI3,70,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,Yes,
-134.516128247,58.755043114,46256,13777,J1166,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-134.611719569,58.762104698,46257,13783,J1172,T17,E00002002,2006P,2002,1998.0,2006,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-134.682922933,58.779531258,46258,13784,J1173,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,70,SOAR-ROFA-COMP,AL,JACQUIE Foss,,,,,,,,,
-134.680147509,58.779134739,46259,13785,J1174,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,70,SOAR-ROFA-COMP,AL,JACQUIE Foss,,,,,,,,,
-134.678768811,58.779574082,46260,13786,J1175,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,70,SOAR-ROFA-COMP,AL,JACQUIE Foss,,,,,,,,,
-134.685888647,58.780530317,46261,13787,J1176,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BASH,ALSI3,70,SOAR-ROFA-COMP,AL,JACQUIE Foss,,,,,,,,,
-134.570702196,59.021005097,46262,13670,J1059,T17,E00001973,2006P,1973,1948.0,1998,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.656047909,58.757438649,46263,13789,J1178,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.658952879,58.753972331,46264,13790,J1179,T17,E00001973,2012P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,15,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.657880213,58.753763133,46265,13791,J1180,T17,E00001973,2012P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,15,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.663691108,58.75029216,46266,13792,J1181,T17,E00001973,2012P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.663238289,58.750288031,46267,13793,J1182,T17,E00001973,2012P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.65626277,58.748449053,46268,13794,J1183,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.659497342,58.746004989,46269,13795,J1184,T17,E00001973,2012P,1973,1948.0,1998,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.662541468,58.741013383,46270,13796,J1185,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.653986322,58.767556531,46271,13802,J1191,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,50,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.633692245,58.764292898,46272,13803,J1192,T17,E00001973,2012P,1973,1948.0,1998,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.619674514,58.736442554,46273,13804,J1193,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,50,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.6164798,58.740832126,46274,13805,J1194,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.615370248,58.746662857,46275,13806,J1195,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.613646793,58.746409369,46276,13807,J1196,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.696258608,58.760521273,46277,13825,J1214,T17,E00001966,2012P,1966,1948.0,1984,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.69583591,58.756817024,46278,13827,J1216,T17,E00001966,2012P,1966,1948.0,1984,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.696620445,58.756716859,46279,13828,J1217,T17,E00001966,2012P,1966,1948.0,1984,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.696089571,58.783936622,46280,13834,J1223,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.697535818,58.783929576,46281,13835,J1224,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.703586534,58.783142175,46282,13836,J1225,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.6972474,58.77907593,46283,13837,J1226,T17,E00001998,2012P,1998,1984.0,2012,N,N,Y,BASH,ALSI3,30,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.698140548,58.778825076,46284,13838,J1227,T17,E00001998,2012P,1998,1984.0,2012,N,N,Y,BASH,ALSI3,30,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.711934778,58.795320761,46285,13839,J1228,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.659592548,58.801156029,46286,13841,J1230,T17,E00001980,2012P,1980,1948.0,2012,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.660085078,58.801932849,46287,13842,J1231,T17,E00001980,2012P,1980,1948.0,2012,N,N,Y,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.645118411,58.797000911,46288,13843,J1232,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,50,TRZO-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.647349687,58.800448487,46289,13844,J1233,T17,E00002005,2012P,2005,1998.0,2012,N,N,Y,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.514823475,58.809962347,46290,13848,J1237,T17,E00002004,2012P,2004,1997.0,2012,N,N,N,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-135.524513341,58.818204789,46291,13849,J1238,T17,E00002005,2012P,2005,1997.0,2012,N,N,N,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-135.523224595,58.820863891,46292,13850,J1239,T17,E00002005,2012P,2005,1997.0,2012,N,N,N,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-135.520705051,58.822383887,46293,13851,J1240,T17,E00002005,2012P,2005,1997.0,2012,N,N,N,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-135.521375466,58.823944694,46294,13852,J1241,T17,E00002005,2012P,2005,1997.0,2012,N,N,N,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-135.545184302,58.806020018,46295,13853,J1242,T17,E000-1948,2012P,-1948,,1948,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.641355999,58.822474087,46296,13854,J1243,T17,E00001980,2012P,1980,1948.0,2012,N,N,N,BASH,ALSI3,70,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.638762113,58.822226764,46297,13855,J1244,T17,E00001980,2012P,1980,1948.0,2012,N,N,N,BASH,ALSI3,70,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.658415951,58.820857539,46298,13856,J1245,T17,E00002004,2012P,2004,1997.0,2012,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-135.659684496,58.82075301,46299,13858,J1247,T17,E00001980,2012P,1980,1948.0,2012,N,N,Y,BATR,CON1,100,SOAR-DEAV-FLOW,CO,JACQUIE Foss,,,,,,,,,
-135.680683902,58.830334051,46300,13860,J1249,T17,E00001980,2012P,1980,1948.0,2012,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-135.679216547,58.830989722,46301,13861,J1250,T17,E00001980,2012P,1980,1948.0,2012,N,N,Y,BASH,ALSI3,50,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.494437694,59.969437427,46302,13869,Y0002,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BASH,ALSI3,20,SOAR-DEFL-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.491631115,59.988240506,46303,13872,Y0005,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.491423838,59.990859422,46304,13873,Y0006,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.442004305,59.881759085,46305,13878,Y0011,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,under ice in 1948,,,,
-139.459975087,59.891524851,46306,13880,Y0013,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.522155584,59.933444412,46307,13884,Y0017,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.492518351,59.920967862,46308,13888,Y0021,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.545650482,59.779121016,46309,13892,Y0025,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.546372145,59.779443139,46310,13893,Y0026,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.521418097,59.951036852,46311,13895,Y0028,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.513810025,59.943928161,46312,13896,Y0029,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.522348108,59.936737997,46313,13898,Y0031,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.523142635,59.937450589,46314,13899,Y0032,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.529179422,59.940541126,46315,13900,Y0033,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.535504184,59.914103095,46316,13906,Y0039,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,ALSI3,20,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.536346237,59.91382276,46317,13907,Y0040,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.498158245,59.893561824,46318,13908,Y0041,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.498561514,59.893803424,46319,13909,Y0042,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.498634731,59.894251501,46320,13910,Y0043,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.49211098,59.916816667,46321,13917,Y0050,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.576402502,59.907235635,46322,13923,Y0056,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,ALSI3,10,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.628013924,59.871598126,46323,13924,Y0057,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,5,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.627790785,59.8725364,46324,13925,Y0058,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.624027093,59.857860065,46325,13927,Y0060,T17,E00001962,2008P,1962,1948.0,1974,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.603144685,59.855831364,46326,13928,Y0061,T17,E000-1948,2008P,-1948,,1948,N,N,N,BARE,ALSI3,30,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.335539629,59.867013064,46327,13935,Y0068,T17,E00002012,2008P,2012,2008.0,2016,N,N,N,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.386606393,59.829273186,46328,13936,Y0069,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.378744569,59.824555827,46329,13937,Y0070,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BARE,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.40852797,59.818093272,46330,13942,Y0075,T17,E00001987,2008P,1987,1974.0,1998,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.399882471,59.817891886,46331,13943,Y0076,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.398443691,59.826154153,46332,13944,Y0077,T17,E00001961,2008P,1961,1948.0,1973,N,N,Y,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.409668752,59.786501332,46333,13945,Y0078,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.395179795,59.792606699,46334,13946,Y0079,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.40529546,59.776284791,46335,13947,Y0080,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-139.398541672,59.776042333,46336,13948,Y0081,T17,E00002003,2008P,2003,1998.0,2008,N,N,Y,BARE,,0,SOAR-ROFA-COMP,UN,JACQUIE Foss,,,,,,,,,
-139.393474844,59.758488787,46337,13949,Y0082,T17,E00002012,2008P,2012,2008.0,2016,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.344509925,59.67807911,46338,13951,Y0084,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.345060048,59.677703453,46339,13952,Y0085,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BARE,ALSI3,10,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.345210811,59.677226933,46340,13953,Y0086,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BARE,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.344353502,59.676042339,46341,13954,Y0087,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BARE,ALSI3,40,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.34671211,59.675811679,46342,13955,Y0088,T17,E00001987,2008P,1987,1973.0,1998,N,N,Y,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.345722185,59.673388916,46343,13956,Y0089,T17,E00001987,2008P,1987,1973.0,1998,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.343195145,59.66752273,46344,13957,Y0090,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.343689305,59.667975956,46345,13958,Y0091,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.412489879,59.679564347,46346,13959,Y0092,T17,E00002012,2008P,2012,2008.0,2015,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.530946311,59.747864141,46347,13977,Y0318,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.538190676,59.750427433,46348,13978,Y0319,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.34989373,59.965319112,46349,14002,Y0125,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.350421762,59.963031097,46350,14003,Y0126,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,50,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.343950262,59.958551147,46351,14004,Y0127,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.330284453,59.952153718,46352,14005,Y0128,T17,E000-1948,2008P,-1948,,1948,N,N,Y,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.332316627,59.952853119,46353,14006,Y0129,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.335945196,59.955951849,46354,14007,Y0130,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.334886325,59.955368103,46355,14008,Y0131,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.335718889,59.955392477,46356,14009,Y0132,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,60,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.335976689,59.93034765,46357,14010,Y0133,T17,E00002003,2008P,2003,1998.0,2008,N,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.244128963,59.711664321,46358,14012,Y0135,T17,E00002012,2008P,2012,2008.0,2016,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,UN,JACQUIE Foss,,,,,,,,,
-139.249851332,59.712514376,46359,14014,Y0137,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.247796266,59.71111261,46360,14015,Y0138,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.249449174,59.71178211,46361,14016,Y0139,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
-139.249257788,59.712090385,46362,14017,Y0140,T17,E000-1948,2008P,-1948,,1948,N,N,N,BASH,ALSI3,90,SOAR-DEAV-FLOW,AL,JACQUIE Foss,,,,,,,,,
