OBJECTID,cons_pct,bldg_dens,avg_parcsz,pop_chg,threatF1,threatF2,threatF3,threatF4,threat,ThreatF5,F1rcl,F1raw,F2rcl,F2raw,F3rcl,F3raw,F4rcl,F4raw,F5rcl,F5raw,F6rcl,F6raw,F7rcl,F7raw,F8rcl,F8raw,F9rcl,F9raw,F10rcl,F10raw,F11rcl,F11raw,Fwght,Fwghtrcl,threatrcl,ACRES,Shapearea,Shapelen
935,36.3824926,4.5483098,33.86289978,16.16449928,9,8,3,8,6.4,4,10,0.80020201,5,1.13131252,4,6,9,75.72761649,9,21583.1009305,4,0.44797714,10,4.19201996,7,5.81961972,0,0.0,6,3.75744042,0,0,6.65,8,6,21583.10080876,87344059.4990832,140421.664544985
936,16.56373718,3.5508399,26.58219909,4.64479017,10,7,7,6,6.8,4,10,0.68426501,9,20.18019804,6,15,8,69.21435644,7,9636.01258881,4,0.53379091,9,1.81484196,6,4.3220865,0,0.0,4,2.57610954,0,0,6.6,8,7,9636.01252332,38995715.1490484,76558.2120514733
937,0.0,19.35689926,18.81360054,27.96619987,3,5,2,1,3.0,4,4,75.25720214,7,3.88703688,0,0,0,0.0,4,641.69692137,4,0.43374993,7,0.41945035,5,2.14260027,0,0.0,6,3.75893341,0,0,3.2,4,3,641.69690135,2596865.61392442,19144.1030046338
938,0.0,24.0,3.90229988,63.27640151,2,1,1,1,3.0,10,2,146.58399963,4,0.28040909,0,0,0,0.0,1,47.07873688,10,0.0,6,0.34113064,8,9.72774611,9,3.0,0,0.0,0,0,3.0,3,3,47.07873714,190521.65187016,2671.89349646819
939,0.0,7.3787899,24.49049949,12.80389976,7,6,4,1,5.6,10,8,25.11310005,4,0.38016168,0,0,0,0.0,3,273.36529768,10,0.0,0,0.0,3,0.85778993,0,0.0,9,12.91985497,0,0,3.65,4,6,273.3652919,1106274.5123127,9260.60380357842
940,0.0,9.51220035,24.49049949,12.80389976,6,6,4,1,5.4,10,9,16.28380012,2,0.11819979,0,0,0,0.0,1,84.99468087,10,0.0,0,0.0,4,1.3412604,0,0.0,10,30.74375917,0,0,3.4,4,5,84.9946738,343962.61739388,4708.4413563118
941,0.0,14.41279983,3.90229988,63.27640151,4,1,1,1,2.6,6,2,165.24099731,6,2.01963254,5,8,0,0.0,3,339.08225968,6,0.20403308,3,0.03780793,9,30.19523937,9,3.0,0,0.0,0,0,3.5,4,2,339.08224922,1372222.66687024,7813.24592475834
942,0.0,8.65458965,25.72170066,3.00264,7,7,9,1,6.6,9,6,52.50650024,6,1.75669002,2,2,0,0.0,4,838.81670093,9,0.00160225,4,0.11811877,8,8.46895393,0,0.0,3,1.49803407,0,0,3.95,5,7,838.81668277,3394584.25822705,21102.2567075049
943,19.57578708,6.7910099,27.75,3.90163993,8,7,8,7,7.0,5,7,35.76259994,5,0.87102812,1,1,5,36.94720289,5,1508.18967712,5,0.42087013,6,0.24185286,4,1.0929063,0,0.0,6,3.75239804,0,0,4.45,5,7,1508.18968097,6103451.51044305,26685.6303478393
944,0.0,32.3125,18.81360054,27.96619987,2,5,2,1,2.6,3,4,94.90489959,4,0.3822103,0,0,0,0.0,1,63.09772307,3,0.70595257,0,0.0,8,11.60596554,0,0.0,10,32.03766953,0,0,2.35,3,2,63.09771992,255348.4345279,4060.90669016983
945,0.0,14.44439983,27.62680053,15.21290016,4,7,3,1,4.6,8,6,47.10350036,5,0.92493758,0,0,0,0.0,4,665.10078549,8,0.06052616,7,0.45262313,6,3.72115031,9,3.0,3,1.85466026,0,0,4.05,5,4,665.10078486,2691578.14908762,14733.0574607604
946,0.0,12.625,21.76530075,11.63409996,5,6,4,1,5.2,10,4,92.30760192,1,0.10481367,1,1,0,0.0,2,181.48541203,10,0.0,7,0.44449853,6,4.30899647,0,0.0,2,0.58574404,0,0,2.85,3,5,181.48542616,734448.4002469,7913.62967800044
947,0.0,13.64360046,21.76530075,11.63409996,4,6,4,1,4.8,9,5,59.50640106,5,0.83124459,0,0,0,0.0,3,396.91797471,9,0.00032248,9,1.3926303,7,5.14592467,9,3.0,3,1.39910015,0,0,4.0,5,5,396.91797952,1606276.49972516,9101.65184254054
948,0.0,9.81159019,21.76530075,11.63409996,6,6,4,1,4.8,7,8,20.60110092,5,0.62637668,0,0,4,26.62356653,5,1084.57444871,7,0.1589711,4,0.09590858,4,1.43021071,9,3.0,6,4.87723826,0,0,4.9,6,5,1084.57443472,4389134.5732578,19592.5365822656
949,0.0,13.53569984,21.76530075,11.63409996,4,6,4,1,5.0,10,7,37.62789916,2,0.11941025,0,0,0,0.0,1,57.01820582,10,0.0,0,0.0,8,14.24281925,9,3.0,10,47.33253109,0,0,3.75,4,5,57.01821162,230745.43888961,3900.20752015304
950,17.58799274,5.77709007,41.31620025,7.93731021,9,10,6,6,6.6,2,10,2.68622994,8,9.46472387,2,2,6,48.6889864,6,4519.39065142,2,1.05365,7,0.43710317,5,2.95339593,0,0.0,5,3.49920447,0,0,5.35,7,7,4519.39060105,18289398.036733,58233.2210879752
951,27.13956335,7.24428987,25.72170066,3.00264,7,7,9,7,6.8,4,8,25.47039985,5,1.00956213,1,1,5,35.10273617,5,1748.06202247,4,0.44922891,7,0.39684518,3,0.55773764,0,0.0,2,1.14317225,0,0,4.3,5,7,1748.06199748,7074184.2179809,39883.9272972559
952,0.0,27.19319915,8.80990028,42.5589981,2,2,1,1,3.2,10,7,30.78849983,5,1.08399749,1,1,0,0.0,2,181.995642,10,0.0,9,2.46725688,10,44.95893368,9,3.0,7,7.18469951,0,0,4.7,6,3,181.99563577,736513.15351758,7744.61166375162
953,0.0,6.5625,25.72170066,3.00264,8,7,9,1,6.6,8,7,32.17940139,3,0.26570621,0,0,0,0.0,2,126.87429689,8,0.08323198,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2.45,3,7,126.87429013,513444.08965084,4793.46244338123
954,0.0,5.78260993,29.6201992,7.6658802,9,7,6,1,6.6,10,9,16.4102993,5,0.96222337,0,0,0,0.0,3,459.46013802,10,0.0,3,0.05068992,4,1.78282277,0,0.0,3,1.78282277,0,0,3.8,4,7,459.4601232,1859376.5879382,12129.4768877202
955,0.0,10.13560009,25.23069953,7.97055006,6,6,6,1,4.6,4,8,21.25639915,5,1.06428544,0,0,0,0.0,4,765.30254183,4,0.53688571,5,0.19647131,6,4.12690384,0,0.0,7,5.26624671,0,0,3.6,4,4,765.30252902,3097081.84298064,26682.5658300696
956,0.0,13.30000019,14.59080028,9.44202041,4,3,5,1,4.6,10,3,97.98989868,2,0.12913947,0,0,0,0.0,1,21.31917124,10,0.0,8,0.89356193,3,0.75950419,0,0.0,10,47.18832587,0,0,2.85,3,4,21.31917308,86275.97762128,1978.36773959695
957,0.0,9.0,45.87189865,5.46605014,6,10,7,1,6.8,10,9,15.91600036,2,0.12149269,0,0,0,0.0,1,58.01257139,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,100,3.2,4,7,58.01257589,234769.50439998,2511.52745151019
958,0.0,14.83329963,25.72170066,3.00264,4,7,9,1,6.2,10,5,61.71429824,1,0.0758839,0,0,0,0.0,1,36.2344439,10,0.0,9,2.97893353,5,2.58124563,0,0.0,0,0.0,0,0,2.7,3,6,36.23444256,146636.1731408,2893.03715350108
959,0.0,42.60820007,8.05807018,45.73279953,1,1,1,1,1.8,5,4,89.30490112,7,2.74028948,3,3,0,0.0,5,1656.53331762,5,0.31274952,6,0.27030545,9,16.00476713,9,3.0,6,4.19389572,0,0,4.35,5,1,1656.53331285,6703779.29114182,48491.0219721263
960,53.34793603,6.0,24.51040077,12.43959999,8,6,4,9,7.4,10,7,29.82640075,2,0.14114663,0,0,0,0.0,2,101.49521054,10,0.0,7,0.40987155,2,0.35597738,0,0.0,0,0.0,0,0,3.0,3,8,101.49520648,410738.17116974,4977.90653867834
961,0.0,40.06980133,14.91569995,24.15609931,1,3,2,1,3.4,10,4,93.49610137,4,0.51397045,0,0,0,0.0,1,84.8495311,10,0.0,6,0.37513465,4,1.62570138,0,0.0,4,2.73123489,0,0,2.85,3,3,84.84953641,343375.26487892,4461.66711657625
962,0.0,39.70000076,17.78930091,26.96500015,1,4,2,1,3.6,10,4,82.79530334,5,0.57197648,0,0,0,0.0,1,94.42553814,10,0.0,7,0.51818608,6,3.20400609,0,0.0,4,2.09570423,0,0,3.1,4,3,94.42554452,382128.1498054,4230.32637170271
963,0.0,32.10869979,18.81360054,27.96619987,2,5,2,1,4.0,10,5,64.0895996,3,0.18993212,0,0,0,0.0,1,92.02672196,10,0.0,7,0.61286546,5,2.58985645,0,0.0,4,2.58985645,0,0,3.0,3,4,92.02671162,372420.37865768,7058.04581036326
964,0.0,10.32839965,27.62680053,15.21290016,6,7,3,1,4.0,3,8,21.66720008,6,1.64462691,0,0,0,0.0,3,271.50553401,3,0.69184593,10,5.23654151,8,13.37788569,9,3.0,7,7.06012865,0,0,4.25,5,4,271.50553228,1098748.30204624,12595.8101492835
965,0.0,7.93175983,24.49049949,12.80389976,7,6,4,1,5.0,7,9,16.01860046,4,0.37454049,0,0,0,0.0,4,763.95403453,7,0.1084882,5,0.16178983,5,2.11542832,0,0.0,4,2.69787959,10,99,4.25,5,5,763.95401987,3091624.5982234,16298.6144600749
966,0.0,15.53330039,6.19251012,53.60829925,4,1,1,1,3.4,10,7,34.4762001,3,0.16814006,0,0,0,0.0,1,28.2295477,10,0.0,0,0.0,8,11.1415175,9,3.0,10,62.58860462,0,0,3.85,5,3,28.22955191,114241.4004296,2453.27432288744
967,0.0,12.80770015,16.24640083,9.94787979,5,4,5,1,5.0,10,7,32.93939971,1,0.10585967,0,0,0,0.0,1,50.54782839,10,0.0,0,0.0,6,3.18684313,9,3.0,5,3.18684313,0,0,3.3,4,5,50.54783041,204560.63040924,3678.84054437519
968,19.95567299,9.33333015,25.72170066,3.00264,6,7,9,7,6.4,3,7,36.87829971,6,1.22726442,0,0,0,0.0,4,586.01681843,3,0.60317722,7,0.43957782,8,10.97721054,0,0.0,6,3.97301907,0,0,3.6,4,6,586.01681426,2371535.3945725,14377.5805450704
969,0.0,7.47619009,34.41989898,6.47821998,7,8,6,1,6.4,10,6,42.353199,1,0.05190359,0,0,0,0.0,1,89.87134724,10,0.0,6,0.27739653,5,2.39702648,0,0.0,8,8.00361875,0,0,3.1,4,6,89.87133807,363697.85647856,6213.98082374677
970,0.0,11.6303997,11.51599979,8.50257968,5,2,5,1,4.2,8,5,65.80760192,3,0.18465623,0,0,0,0.0,1,88.1730587,8,0.03484057,0,0.0,7,5.58683125,0,0.0,7,5.58683125,0,0,2.7,3,4,88.17305996,356825.14128447,3170.86823406331
971,0.0,9.71428966,27.62680053,15.21290016,6,7,3,1,5.4,10,7,30.77689933,2,0.15755647,0,0,0,0.0,1,26.45263572,10,0.0,0,0.0,2,0.06653401,9,3.0,10,28.97011881,0,0,3.45,4,5,26.45263824,107050.45718024,1541.09681759948
972,15.44284187,4.38716983,26.34519958,15.50510025,10,7,3,6,7.2,10,9,15.32619953,6,1.73467804,3,3,7,50.53552962,4,840.49361538,10,0.0,3,0.08504526,9,26.56554385,0,0.05,6,4.2075846,0,0,5.8,7,7,840.49362305,3401370.62192406,12158.6671933887
973,8.32780071,20.93569946,16.2084999,31.80680084,3,4,1,4,3.4,5,10,1.88258004,7,2.61276454,2,2,7,53.29742917,7,5329.28218892,5,0.40793786,9,1.54097675,6,4.61795962,9,3.0,4,2.42580661,0,0,6.4,8,3,5329.28215916,21566926.0002245,70247.5035272804
974,17.60300574,29.14469909,18.45079994,27.61160087,2,5,2,6,4.6,8,6,54.13970184,5,0.63797358,0,0,0,0.0,3,309.1136866,8,0.09296256,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2.65,3,4,309.11368663,1250943.71176774,12476.4429482891
975,0.0,10.79249954,26.8675003,9.08734989,5,7,5,1,4.0,2,5,66.85420227,5,0.68349764,0,0,4,22.78608611,5,1183.47968399,2,1.13017233,3,0.08143781,4,1.81300957,0,0.0,7,5.27994192,0,0,3.5,4,4,1183.47967651,4789391.48724972,24302.9788981047
976,17.120623,10.28619956,25.72170066,3.00264,6,7,9,6,6.8,6,6,47.41389846,6,1.20245937,0,0,0,0.0,4,574.17244655,6,0.25369381,5,0.2101285,2,0.36812982,0,0.0,3,1.21596918,0,0,3.2,4,7,574.17245413,2323602.77799602,13352.2073771714
977,0.0,7.0300002,25.6019001,7.25759983,8,7,6,1,6.4,10,7,35.92330169,2,0.12218746,0,0,0,0.0,2,211.56823244,10,0.0,0,0.0,5,2.84171207,0,0.0,5,2.84171207,0,0,3.05,3,6,211.56823404,856189.69147862,7701.52257582424
978,0.0,12.75,14.15779972,23.41519927,5,3,2,1,2.8,3,10,11.72500038,1,0.05608994,0,0,0,0.0,1,27.17693894,3,0.65702763,0,0.0,8,12.32515555,0,0.0,7,5.96034749,0,0,2.8,3,2,27.17693649,109981.599914,2137.79164395187
979,0.0,14.56200027,25.72170066,3.00264,4,7,9,1,5.2,5,4,79.4835968,6,1.65927973,1,1,5,39.91119837,4,792.30344579,5,0.36866683,10,90.25369052,5,2.24181784,0,0.0,3,1.43896382,0,0,4.05,5,5,792.30342468,3206351.0280569,12284.2975744251
980,0.0,14.75,11.51599979,8.50257968,4,2,5,1,4.4,10,3,100.24199676,1,0.11432786,0,0,0,0.0,1,54.59137292,10,0.0,7,0.57243476,8,8.92027391,0,0.0,10,54.4355608,0,0,2.95,3,4,54.59135793,220924.27116756,4026.70901241456
981,0.0,45.59999847,14.15779972,23.41519927,1,3,2,1,3.4,10,4,85.02940368,2,0.13847818,0,0,0,0.0,1,22.86086405,10,0.0,0,0.0,7,5.09517049,0,0.0,6,5.09517049,0,0,2.6,3,3,22.86086649,92515.01447464,1191.34918006165
982,0.0,7.01253986,26.34519958,15.50510025,8,7,3,1,5.2,7,9,15.88169956,4,0.31246831,0,0,0,0.0,4,637.34476905,7,0.13767116,4,0.10868528,4,1.36169627,0,0.0,5,3.15157525,0,0,3.7,4,5,637.34476334,2579253.06583566,15178.051371134
983,0.0,8.33333015,11.51599979,8.50257968,7,2,5,1,5.0,10,4,75.07759857,1,0.05391056,0,0,0,0.0,1,25.74221021,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.85,2,5,25.74221144,104175.45042182,1952.58229288402
984,4.3177828,1.62178003,60.59199905,-1.00620996,10,10,10,3,7.4,4,10,0.50551199,8,10.18487508,4,7,9,76.58011388,7,7323.70326376,4,0.45425761,8,0.92348771,8,12.14269295,4,1.22043001,3,1.95777675,0,0,6.65,8,8,7323.7032751,29638094.1868745,43697.8856646803
985,0.0,6.91162014,25.87380027,8.37656021,8,7,5,1,5.6,7,7,31.62129974,7,4.23248797,0,0,5,36.13169834,5,2021.0063004,7,0.12011442,3,0.0725678,7,7.88306795,0,0.0,5,3.60283092,0,0,4.7,6,6,2021.00629902,8178755.03588928,34557.8070476399
986,19.50362196,6.78744983,25.72170066,3.00264,8,7,9,7,7.8,8,8,20.80879974,7,2.91872437,0,0,5,39.86942506,5,1393.6862623,8,0.09028143,2,0.01943766,2,0.37998509,0,0.0,4,2.46023806,0,0,4.6,6,8,1393.68626527,5640070.77370144,27890.0557924533
987,0.0,15.0,25.72170066,3.00264,4,7,9,1,4.4,1,4,77.05529785,1,0.10031659,0,0,0,0.0,1,47.90101316,1,1.54451847,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.95,1,4,47.9010111,193849.28983904,2763.15147022753
988,0.0,11.0362997,27.62680053,15.21290016,5,7,3,1,4.8,8,6,44.9463005,7,5.6135318,0,0,4,28.15378404,4,942.47295335,8,0.03008256,6,0.28376411,7,5.72654099,9,3.0,8,8.16704179,0,0,5.1,6,5,942.47295815,3814067.99991619,21025.068836952
989,12.62479255,19.77140045,17.33539962,26.52129936,3,4,2,5,4.0,6,7,39.7425003,6,1.5059422,0,0,0,0.0,5,1082.88749624,6,0.30029342,7,0.3904099,4,1.36600524,0,0.0,6,3.9664028,0,0,3.85,5,4,1082.88749627,4382307.7482556,31533.4617124028
990,0.0,8.2517004,36.25529861,6.31599998,7,9,6,1,5.0,2,6,46.77949905,4,0.51618214,0,0,4,29.39607504,4,893.77204143,2,1.27273616,2,0.00168946,2,0.04473176,0,0.0,5,2.86354896,4,52,3.35,4,5,893.77204063,3616981.5906992,18932.8594859769
991,0.0,49.57519912,14.15779972,23.41519927,1,3,2,1,3.4,10,4,89.13700103,6,1.35436894,2,2,0,0.0,2,223.58789115,10,0.0,10,46.08366735,5,1.92081063,0,0.0,9,13.7418533,0,0,3.9,5,3,223.58788281,904831.67885298,5509.8961337377
992,1.912384,7.12203979,22.33709907,20.78960037,7,6,2,3,4.6,5,10,3.57055997,8,6.46653726,3,3,7,53.20578606,6,4649.93430747,5,0.33565377,9,1.68628403,6,4.24249649,2,0.68156999,5,3.24974569,0,0,6.15,8,4,4649.93430632,18817691.7819547,58394.5723041281
993,0.0,11.35289955,19.03280067,20.25119972,5,5,2,1,4.0,7,8,21.64859962,1,0.09678381,0,0,0,0.0,1,69.59495688,7,0.13058417,0,0.0,10,38.73312263,0,0.0479233,10,95.52232371,0,0,3.15,4,4,69.59496784,281641.96916474,7103.54550109916
994,8.95695952,10.76060009,16.75419998,9.05282974,5,4,5,5,4.6,4,8,23.5501995,3,0.24677507,0,0,0,0.0,3,427.29231828,4,0.49442498,2,0.03276445,2,0.08085799,9,3.0,6,4.08930356,0,0,3.3,4,4,427.29231284,1729197.55725702,16626.4628367058
995,0.0,4.30713987,22.02989959,6.49542999,10,6,6,1,6.4,9,9,18.82449913,5,0.65791247,0,0,6,40.27498445,5,1139.17883826,9,0.00359557,10,15.24952835,7,7.08492795,0,0.0,5,2.82538956,0,0,5.5,7,6,1139.17883213,4610111.61354428,20182.5984092944
996,1.08280599,19.56159973,17.15060043,18.19260025,3,4,2,2,3.0,4,7,31.41469955,7,4.27131209,2,2,4,28.50017856,6,3071.3997033,4,0.53108294,6,0.35162795,5,2.92523633,0,0.0,7,7.33201607,0,0,4.75,6,3,3071.39967232,12429563.2078875,70418.6764585741
997,0.0,8.0,23.88479995,28.87590026,7,6,1,1,5.0,10,7,39.2303009,3,0.21664314,0,0,0,0.0,1,36.37287793,10,0.0,8,0.72938963,8,13.5529556,9,3.0,10,54.16255495,0,0,4.25,5,5,36.37287652,147196.39773369,2998.08955672712
998,57.83662716,1.34794998,206.78700256,0.270195,10,10,10,9,8.4,3,10,0.26999101,8,6.12463634,9,212,10,88.63385415,10,116845.381918,3,0.76532565,8,0.95055729,7,7.62995888,5,1.65249001,6,3.78322429,6,80,8.1,10,9,116845.38177775,472858375.106864,303208.249596714
999,0.0,8.33333015,45.87189865,5.46605014,7,10,7,1,6.8,9,9,14.80690002,5,1.03170618,0,0,0,0.0,3,492.63806646,9,0.00454694,2,0.02102963,2,0.30091056,0,0.0,5,2.81248262,10,100,4.15,5,7,492.63805772,1993643.46240776,8179.27291364236
1000,0.0,21.68810081,14.15779972,23.41519927,3,3,2,1,3.6,9,8,28.32029914,4,0.3003076,0,0,0,0.0,2,215.94411233,9,0.00118549,3,0.0425573,7,6.35595008,0,0.0,8,8.818578,0,0,3.7,4,3,215.94410765,873898.2945194,8122.68991758443
1001,0.0,44.42860031,14.15779972,23.41519927,1,3,2,1,3.4,10,5,69.98889923,1,0.05564945,0,0,0,0.0,1,40.0162097,10,0.0,0,0.0,5,2.05676651,0,0.0,3,2.05676651,0,0,2.4,3,3,40.01620789,161940.49567,3481.61856185152
1002,0.0,50.10200119,14.15779972,23.41519927,1,3,2,1,3.4,10,4,87.15809631,5,0.57306647,0,0,0,0.0,1,94.60547991,10,0.0,10,23.31672543,8,9.16691084,0,0.0,10,24.03987593,0,0,3.65,4,3,94.60548281,382856.33713839,5772.76856858095
1003,0.0,9.0,14.78960037,62.08449935,6,3,1,1,4.2,10,6,52.94549942,4,0.2896942,0,0,0,0.0,1,48.63764217,10,0.0,0,0.0,8,9.49552608,9,3.0,0,0.0,0,0,3.3,4,4,48.63763862,196830.32756726,2507.39822314257
1004,75.7474873,2.64705991,70.38230133,0.0473787,10,10,10,10,10.0,10,9,16.96249961,1,0.07481956,1,1,0,0.0,1,36.25189557,10,0.0,8,0.99112058,9,19.75234642,0,0.0,8,9.33733242,0,0,3.95,5,10,36.25189976,146706.82022848,3691.35617995585
1005,40.67309773,8.82353019,26.34519958,15.50510025,7,7,3,8,6.2,6,8,23.99440002,3,0.27629112,0,0,0,0.0,2,198.67442329,6,0.24224557,2,0.00201334,4,1.110762,2,0.75754201,7,6.04776387,0,0,3.15,4,6,198.67443472,804010.12815765,7113.19833705303
1006,0.0,13.64999961,25.04520034,3.57850003,4,6,8,1,5.8,10,4,86.98739624,3,0.18603623,0,0,0,0.0,1,88.83200746,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,2.05,2,6,88.83200064,359491.7903034,4156.60517214614
1007,0.0,76.73329925,3.90229988,63.27640151,1,1,1,1,1.0,1,1,265.17401123,3,0.18316181,0,0,0,0.0,1,30.75159465,1,2.78879846,0,0.0,7,7.30401146,9,3.0,0,0.0,0,0,1.5,1,1,30.75159164,124447.77391869,2068.42633305521
1008,0.0,15.40310001,12.90040016,8.92556953,4,3,5,1,4.6,10,5,62.2865982,4,0.51948608,0,0,0,0.0,4,899.49282932,10,0.0,2,0.0251475,7,5.45962106,9,2.97930002,6,5.05707199,0,0,3.95,5,4,899.49280449,3640132.7932691,19680.388120833
1009,0.0,29.18530082,3.90229988,63.27640151,2,1,1,1,2.4,7,5,57.34000015,5,1.04446267,2,2,0,0.0,4,631.38848404,7,0.10065435,3,0.0592662,4,1.52258082,9,3.0,8,10.31347286,0,0,3.95,5,2,631.38849222,2555148.79539388,21022.9788451359
1010,10.10216582,6.85528993,27.44519996,14.05760002,8,7,3,5,5.4,4,7,29.01460075,6,1.35559586,0,0,6,45.71299418,6,2765.02255565,4,0.5404889,3,0.05097245,4,1.42969177,0,0.13411599,6,4.77649051,0,0,4.5,5,5,2765.02255569,11189694.0463156,45165.6015789006
1011,0.0,18.04999923,11.51599979,8.50257968,3,2,5,1,3.2,5,5,64.26260375,1,0.07337215,0,0,0,0.0,1,44.35422877,5,0.4040201,0,0.0,7,6.8726705,9,3.0,9,19.57333097,0,0,2.75,3,3,44.3542278,179495.90962008,3030.61381157934
1012,0.0,11.86359977,18.15730094,9.44180965,5,4,5,1,4.8,9,4,80.84629821,5,0.79835395,0,0,0,0.0,2,134.03807689,9,0.00286485,10,15.75686587,9,18.77108399,0,0.0,6,4.85450116,0,0,3.55,4,5,134.0380751,542435.01484022,5266.9239059859
1013,0.0,8.8523302,36.27379989,6.31437015,7,9,6,1,6.0,7,6,45.43619918,6,1.63140034,0,0,0,0.0,4,778.99107999,7,0.17557068,3,0.05614955,8,8.39478161,0,0.0,6,3.84563068,10,99,4.15,5,6,778.99106047,3152477.58598558,18472.5098548026
1014,0.0,17.3293991,15.23569965,9.63904953,3,3,5,1,4.2,9,4,91.4763031,6,1.68247162,0,0,0,0.0,5,1017.07148897,9,0.0046565,5,0.16828708,7,5.24938517,0,0.0,8,9.09447182,0,0,3.85,5,4,1017.071502,4115958.80375026,20361.7040613149
1015,0.0,23.66239929,11.51599979,8.50257968,2,2,5,1,3.6,8,4,89.7731018,3,0.18439824,0,0,0,0.0,3,319.28650365,8,0.02986659,0,0.0,5,2.34529174,0,0.0,6,3.79646488,0,0,2.7,3,3,319.28651011,1292111.8324768,8397.29136507065
1016,0.08398782,12.67990016,25.72170066,3.00264,5,7,9,2,5.4,4,6,48.47639846,6,1.99705509,0,0,6,41.8718978,4,953.59064411,4,0.51919972,0,0.0,8,8.85449123,0,0.0,7,5.68072687,0,0,4.15,5,5,953.59062455,3859059.77953852,16530.6044141042
1017,0.0,29.21150016,3.90229988,63.27640151,2,1,1,1,2.8,9,7,38.10699844,6,1.87807938,1,1,0,0.0,3,315.31646898,9,0.00446535,0,0.0,8,12.84985212,9,3.0,9,17.74694489,0,0,4.4,5,2,315.31647091,1276045.58958664,16729.3582184579
1018,0.0,15.10229969,11.51599979,8.50257968,4,2,5,1,4.4,10,4,82.62180328,3,0.20789423,0,0,0,0.0,3,359.96994544,10,0.0,4,0.10206407,6,4.93854562,0,0.0,8,9.38993947,0,0,3.25,4,4,359.96994737,1456752.52041414,12882.5180402418
1019,0.0,9.52418994,20.76399993,7.22283983,6,6,6,1,5.6,9,6,52.76509857,7,2.59951638,0,0,7,53.5155849,5,1241.26495328,9,0.00262957,5,0.19754847,7,5.3012453,0,0.0,5,3.54719432,0,0,5.15,6,6,1241.26495411,5023241.14440644,17084.5298105654
1020,0.0,56.74069976,3.90229988,63.27640151,1,1,1,1,2.8,10,2,149.80200195,4,0.30785325,0,0,0,0.0,1,51.68642048,10,0.0,0,0.0,3,1.01264509,9,3.0,3,1.93164856,0,0,2.6,3,2,51.68641521,209168.33804018,3109.16753390424
1021,52.97448466,6.55286979,14.15779972,23.41519927,8,3,2,9,6.4,10,9,16.34250068,6,1.35633208,0,0,0,0.0,4,657.17581249,10,0.0,6,0.24902012,5,2.34294989,0,0.0,8,11.60018347,0,0,4.5,5,6,657.17580332,2659506.75835248,14360.8479019511
1022,2.0664885,7.56643009,42.2607994,5.37150001,7,10,7,3,6.6,6,9,16.83230018,7,2.99116796,0,0,5,37.07554223,5,1428.27796443,6,0.29273853,3,0.06639463,7,6.26572013,0,0.0,4,2.13816083,6,70,5.15,6,7,1428.27795089,5780058.9187742,22936.5072321228
1023,0.0,88.30770111,3.90229988,63.27640151,1,1,1,1,2.8,10,1,356.92700195,2,0.14433324,3,4,0,0.0,1,24.23254863,10,0.0,0,0.0,10,31.26538654,9,3.0,0,0.0,0,0,2.75,3,2,24.23254775,98066.03379403,1511.96237445072
1024,0.0,34.71300125,3.90229988,63.27640151,2,1,1,1,1.4,2,8,23.40119934,6,1.27855104,0,0,0,0.0,2,214.65982862,2,0.80916863,6,0.32167173,7,7.62522736,9,3.0,6,4.33474677,0,0,3.7,4,1,214.6598424,868701.03666172,8750.71987467193
1025,0.0,35.54740142,11.51599979,8.50257968,2,2,5,1,4.0,10,3,119.88600158,4,0.40328774,0,0,0,0.0,2,192.56926024,10,0.0,8,0.78532783,4,1.30924322,0,0.0,2,0.84050798,0,0,2.85,3,4,192.56926154,779303.27003706,9500.76712101153
1026,0.0,32.40739822,3.90229988,63.27640151,2,1,1,1,2.6,8,8,20.46150016,4,0.30572745,0,0,0,0.0,1,51.32951371,8,0.02119638,0,0.0,8,9.19050202,9,3.0,8,9.19050202,0,0,3.8,4,2,51.32950702,207723.97607392,3334.80775090608
1027,0.0,9.66012954,14.03180027,58.06880187,6,3,1,1,4.0,9,8,20.92550086,6,2.52707784,0,0,4,25.9889547,5,1224.43054598,9,0.0028748,9,1.30864915,8,11.5444931,9,3.0,6,4.8257535,0,0,5.65,7,4,1224.43053848,4955114.4088699,28532.7713476332
1028,0.0,101.64199829,3.90229988,63.27640151,1,1,1,1,2.8,10,1,277.5079956,5,0.75498621,3,4,0,0.0,2,126.75693594,10,0.0,0,0.0,10,72.07581922,9,3.0,0,0.0,0,0,3.2,4,2,126.75693805,512969.1807432,4193.49298757985
1029,87.92241656,2.0,70.38230133,0.0473787,10,10,10,10,10.0,10,9,15.01060009,2,0.12252564,1,1,0,0.0,1,20.57120437,10,0.0,0,0.0,8,10.71886682,0,0.0,7,6.78851842,0,0,3.55,4,10,20.57121042,83249.06803211,1941.57501149338
1030,0.0,29.00779914,11.51599979,8.50257968,2,2,5,1,2.8,4,3,108.67299652,6,1.64275131,1,1,0,0.0,4,784.41114845,4,0.4821961,0,0.0,7,5.64021815,0,0.0,5,3.56245829,0,0,2.75,3,2,784.41113893,3174411.95302158,21053.3463830205
