OBJECTID,X,Y,CELL_A,KEYID,HEAT_DEATH,WS_B_APAVG,WS_B_APMIN,WS_B_APMAX,BASE_UHI,CC_FST_DEC,CC_FST_CON,CC_FST_MIX,CC_GRASS,CC_SHRUB,CC_PASTURE,CC_CROP,CC_BARREN,CC_IPV_RS,CC_IPV_NRS,CC_IPV_ST,CC_IPV_OTH,CC_IPV_AP,CC_IPV_WLW,CC_IPV_WL,CC_IPV_WTR,CM_FST_DEC,CM_FST_CON,CM_FST_MIX,CM_GRASS,CM_SHRUB,CM_PASTURE,CM_CROP,CM_BARREN,CM_IPV_RS,CM_IPV_NRS,CM_IPV_ST,CM_IPV_OTH,CM_IPV_AP,CM_IPV_WLW,CM_IPV_WL,CM_IPV_WTR,CS_FST_DEC,CS_FST_CON,CS_FST_MIX,CS_GRASS,CS_SHRUB,CS_PASTURE,CS_CROP,CS_BARREN,CS_IPV_RS,CS_IPV_NRS,CS_IPV_ST,CS_IPV_OTH,CS_IPV_AP,CS_IPV_WLW,CS_IPV_WL,CS_IPV_WTR,EE_FST_DEC,EE_FST_CON,EE_FST_MIX,EE_GRASS,EE_SHRUB,EE_PASTURE,EE_CROP,EE_BARREN,EE_IPV_RS,EE_IPV_NRS,EE_IPV_ST,EE_IPV_OTH,EE_IPV_AP,EE_IPV_WLW,EE_IPV_WL,EE_IPV_WTR,GN_FST_DEC,GN_FST_CON,GN_FST_MIX,GN_GRASS,GN_SHRUB,GN_PASTURE,GN_CROP,GN_BARREN,GN_IPV_RS,GN_IPV_NRS,GN_IPV_ST,GN_IPV_OTH,GN_IPV_AP,GN_IPV_WLW,GN_IPV_WL,GN_IPV_WTR,AV_COOL,AV_GREEN,AV_WASTE,AV_ALL,SHAPEAREA,SHAPELEN
801,969360,-141840,230400,9025,0.016963,76.878,65.216,88.395,0.01085892,0.2754,0.0,0.0,0.4089,0.0,0.0,0.0,0.0725,0.0496,0.0241,0.0541,0.1003,0.0,0.0152,0.0,0.0,0.2754,0.0,0.0,0.4089,0.0,0.0,0.0,0.0725,0.0496,0.0241,0.0541,0.1003,0.0,0.0152,0.0,0.0,0.2953,0.0,0.0,0.4669,0.0,0.0,0.0,0.0145,0.0496,0.0241,0.0342,0.1003,0.0,0.0152,0.0,0.0,0.2754,0.0,0.0,0.4089,0.0,0.0,0.0,0.0725,0.0496,0.0241,0.0541,0.1003,0.0,0.0152,0.0,0.0,0.2953,0.0,0.0,0.4669,0.0,0.0,0.0,0.0145,0.0496,0.0241,0.0342,0.1003,0.0,0.0152,0.0,0.0,0.001996,0.00061,0.00024,0.00247,2506548.16510547,6332.83275017553
802,969840,-141840,230400,9026,0.067619,76.883,65.216,88.409,0.0432885,0.2394,0.0,0.0,0.4115,0.0,0.0,0.0,0.0728,0.0703,0.0278,0.0486,0.1296,0.0,0.0,0.0,0.0,0.2394,0.0,0.0,0.4115,0.0,0.0,0.0,0.0728,0.0703,0.0278,0.0486,0.1296,0.0,0.0,0.0,0.0,0.2572,0.0,0.0,0.4697,0.0,0.0,0.0,0.0146,0.0703,0.0278,0.0308,0.1296,0.0,0.0,0.0,0.0,0.2394,0.0,0.0,0.4115,0.0,0.0,0.0,0.0728,0.0703,0.0278,0.0486,0.1296,0.0,0.0,0.0,0.0,0.2572,0.0,0.0,0.4697,0.0,0.0,0.0,0.0146,0.0703,0.0278,0.0308,0.1296,0.0,0.0,0.0,0.0,0.008103,0.00268,0.00076,0.00975,2506546.48177031,6332.830623689
803,970320,-141840,230400,9027,0.141282,76.952,65.304,88.356,0.09091481,0.1689,0.0,0.0,0.4115,0.0,0.0,0.0,0.072,0.1232,0.0154,0.0752,0.1337,0.0,0.0,0.0,0.0,0.1689,0.0,0.0,0.4115,0.0,0.0,0.0,0.072,0.1232,0.0154,0.0752,0.1337,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4691,0.0,0.0,0.0,0.0144,0.1232,0.0154,0.0441,0.1337,0.0,0.0,0.0,0.0,0.1689,0.0,0.0,0.4115,0.0,0.0,0.0,0.072,0.1232,0.0154,0.0752,0.1337,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4691,0.0,0.0,0.0,0.0144,0.1232,0.0154,0.0441,0.1337,0.0,0.0,0.0,0.0,0.015573,0.00625,0.00221,0.02086,2506545.91639766,6332.82990947718
804,970800,-141840,230400,9028,0.04648,76.937,65.233,88.312,0.02991833,0.2289,0.0,0.0,0.3955,0.0,0.0,0.0,0.0697,0.0826,0.0406,0.0536,0.129,0.0,0.0,0.0,0.0,0.2289,0.0,0.0,0.3955,0.0,0.0,0.0,0.0697,0.0826,0.0406,0.0536,0.129,0.0,0.0,0.0,0.0,0.3111,0.0,0.0,0.4513,0.0,0.0,0.0,0.0139,0.0826,0.0406,0.0359,0.0645,0.0,0.0,0.0,0.0,0.2289,0.0,0.0,0.3955,0.0,0.0,0.0,0.0697,0.0826,0.0406,0.0536,0.129,0.0,0.0,0.0,0.0,0.3111,0.0,0.0,0.4513,0.0,0.0,0.0,0.0139,0.0826,0.0406,0.0359,0.0645,0.0,0.0,0.0,0.0,0.005286,0.00147,0.00087,0.0063,2506547.58695,6332.83201981611
805,971280,-141840,230400,9029,0.0196,77.042,65.587,88.201,0.01271411,0.2734,0.0,0.0,0.3424,0.0,0.0,0.0,0.0606,0.0744,0.0227,0.0557,0.1707,0.0,0.0,0.0,0.0,0.2734,0.0,0.0,0.3424,0.0,0.0,0.0,0.0606,0.0744,0.0227,0.0557,0.1707,0.0,0.0,0.0,0.0,0.2915,0.0,0.0,0.3909,0.0,0.0,0.0,0.0121,0.0744,0.0227,0.0376,0.1707,0.0,0.0,0.0,0.0,0.2734,0.0,0.0,0.3424,0.0,0.0,0.0,0.0606,0.0744,0.0227,0.0557,0.1707,0.0,0.0,0.0,0.0,0.2915,0.0,0.0,0.3909,0.0,0.0,0.0,0.0121,0.0744,0.0227,0.0376,0.1707,0.0,0.0,0.0,0.0,0.002122,0.0006,0.00023,0.00249,2506547.02158203,6332.83130561037
806,971760,-141840,230400,9030,0.015527,77.056,66.135,87.941,0.01002109,0.1939,0.0,0.0,0.279,0.0,0.0,0.0,0.0496,0.044,0.0675,0.0862,0.2798,0.0,0.0,0.0,0.0,0.1939,0.0,0.0,0.279,0.0,0.0,0.0,0.0496,0.044,0.0675,0.0862,0.2798,0.0,0.0,0.0,0.0,0.3518,0.0,0.0,0.3187,0.0,0.0,0.0,0.0099,0.044,0.0675,0.0682,0.1399,0.0,0.0,0.0,0.0,0.1939,0.0,0.0,0.279,0.0,0.0,0.0,0.0496,0.044,0.0675,0.0862,0.2798,0.0,0.0,0.0,0.0,0.3518,0.0,0.0,0.3187,0.0,0.0,0.0,0.0099,0.044,0.0675,0.0682,0.1399,0.0,0.0,0.0,0.0,0.001183,1e-05,0.00013,0.00152,2506544.77288828,6332.82846492945
807,972240,-141840,230400,9031,0.009866,77.082,66.435,87.901,0.00636505,0.2258,0.0,0.0,0.421,0.0,0.0,0.0,0.0734,0.1124,0.0029,0.0681,0.0964,0.0,0.0,0.0,0.0,0.2258,0.0,0.0,0.421,0.0,0.0,0.0,0.0734,0.1124,0.0029,0.0681,0.0964,0.0,0.0,0.0,0.0,0.2513,0.0,0.0,0.4797,0.0,0.0,0.0,0.0147,0.1124,0.0029,0.0426,0.0964,0.0,0.0,0.0,0.0,0.2258,0.0,0.0,0.421,0.0,0.0,0.0,0.0734,0.1124,0.0029,0.0681,0.0964,0.0,0.0,0.0,0.0,0.2513,0.0,0.0,0.4797,0.0,0.0,0.0,0.0147,0.1124,0.0029,0.0426,0.0964,0.0,0.0,0.0,0.0,0.000937,0.00016,2e-05,0.00108,2506545.32548906,6332.82916300809
808,973200,-141840,230400,9033,0.013215,77.001,66.513,87.569,0.0083557,0.595,0.0,0.0,0.1733,0.0,0.0,0.0,0.0305,0.0555,0.0191,0.034,0.0926,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.1733,0.0,0.0,0.0,0.0305,0.0555,0.0191,0.034,0.0926,0.0,0.0,0.0,0.0,0.6062,0.0,0.0,0.1977,0.0,0.0,0.0,0.0061,0.0555,0.0191,0.0228,0.0926,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.1733,0.0,0.0,0.0,0.0305,0.0555,0.0191,0.034,0.0926,0.0,0.0,0.0,0.0,0.6062,0.0,0.0,0.1977,0.0,0.0,0.0,0.0061,0.0555,0.0191,0.0228,0.0926,0.0,0.0,0.0,0.0,0.001127,8e-05,9e-05,0.0012,2506543.35310938,6332.82667138162
809,973680,-141840,230400,9034,0.051622,76.99,66.422,87.622,0.03279195,0.41,0.0,0.0,0.2581,0.0,0.0,0.0,0.0452,0.0815,0.0201,0.063,0.1221,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.2581,0.0,0.0,0.0,0.0452,0.0815,0.0201,0.063,0.1221,0.0,0.0,0.0,0.0,0.4306,0.0,0.0,0.2943,0.0,0.0,0.0,0.009,0.0815,0.0201,0.0424,0.1221,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.2581,0.0,0.0,0.0,0.0452,0.0815,0.0201,0.063,0.1221,0.0,0.0,0.0,0.0,0.4306,0.0,0.0,0.2943,0.0,0.0,0.0,0.009,0.0815,0.0201,0.0424,0.1221,0.0,0.0,0.0,0.0,0.004781,0.00089,0.00071,0.00545,2506544.182025,6332.82771851663
810,974160,-141840,230400,9035,0.017472,77.022,66.456,87.602,0.0111475,0.3958,0.0,0.0,0.3586,0.0,0.0,0.0,0.064,0.0291,0.0159,0.0421,0.0944,0.0,0.0,0.0,0.0,0.3958,0.0,0.0,0.3586,0.0,0.0,0.0,0.064,0.0291,0.0159,0.0421,0.0944,0.0,0.0,0.0,0.0,0.4065,0.0,0.0,0.4098,0.0,0.0,0.0,0.0128,0.0291,0.0159,0.0314,0.0944,0.0,0.0,0.0,0.0,0.3958,0.0,0.0,0.3586,0.0,0.0,0.0,0.064,0.0291,0.0159,0.0421,0.0944,0.0,0.0,0.0,0.0,0.4065,0.0,0.0,0.4098,0.0,0.0,0.0,0.0128,0.0291,0.0159,0.0314,0.0944,0.0,0.0,0.0,0.0,0.001538,0.00034,0.00018,0.00179,2506543.61667266,6332.82700432996
811,974640,-141840,230400,9036,0.007035,77.054,66.828,87.391,0.00448329,0.3906,0.0,0.0,0.4386,0.0,0.0,0.0,0.0789,0.0123,0.0052,0.0176,0.0566,0.0,0.0,0.0,0.0,0.3906,0.0,0.0,0.4386,0.0,0.0,0.0,0.0789,0.0123,0.0052,0.0176,0.0566,0.0,0.0,0.0,0.0,0.4264,0.0,0.0,0.5017,0.0,0.0,0.0,0.0158,0.0123,0.0052,0.0101,0.0283,0.0,0.0,0.0,0.0,0.3906,0.0,0.0,0.4386,0.0,0.0,0.0,0.0789,0.0123,0.0052,0.0176,0.0566,0.0,0.0,0.0,0.0,0.4264,0.0,0.0,0.5017,0.0,0.0,0.0,0.0158,0.0123,0.0052,0.0101,0.0283,0.0,0.0,0.0,0.0,0.000589,0.0001,5e-05,0.0007,2506541.36800781,6332.82416368381
812,975120,-141840,230400,9037,0.009888,77.097,66.967,87.414,0.00633551,0.5396,0.0,0.0,0.2699,0.0,0.0,0.0,0.0481,0.0374,0.0005,0.0681,0.0364,0.0,0.0,0.0,0.0,0.5396,0.0,0.0,0.2699,0.0,0.0,0.0,0.0481,0.0374,0.0005,0.0681,0.0364,0.0,0.0,0.0,0.0,0.5827,0.0,0.0,0.3084,0.0,0.0,0.0,0.0096,0.0374,0.0005,0.0432,0.0182,0.0,0.0,0.0,0.0,0.5396,0.0,0.0,0.2699,0.0,0.0,0.0,0.0481,0.0374,0.0005,0.0681,0.0364,0.0,0.0,0.0,0.0,0.5827,0.0,0.0,0.3084,0.0,0.0,0.0,0.0096,0.0374,0.0005,0.0432,0.0182,0.0,0.0,0.0,0.0,0.00081,0.0001,9e-05,0.00094,2506541.92062812,6332.82486178562
813,975600,-141840,230400,9038,0.069424,77.143,66.827,87.654,0.04490862,0.2394,0.0,0.0,0.3556,0.0,0.0,0.0,0.0621,0.1264,0.0001,0.107,0.1093,0.0,0.0,0.0,0.0,0.2394,0.0,0.0,0.3556,0.0,0.0,0.0,0.0621,0.1264,0.0001,0.107,0.1093,0.0,0.0,0.0,0.0,0.2652,0.0,0.0,0.4053,0.0,0.0,0.0,0.0124,0.1264,0.0001,0.0812,0.1093,0.0,0.0,0.0,0.0,0.2394,0.0,0.0,0.3556,0.0,0.0,0.0,0.0621,0.1264,0.0001,0.107,0.1093,0.0,0.0,0.0,0.0,0.2652,0.0,0.0,0.4053,0.0,0.0,0.0,0.0124,0.1264,0.0001,0.0812,0.1093,0.0,0.0,0.0,0.0,0.005351,0.00152,0.00042,0.00713,2506541.07897188,6332.82379855601
814,976080,-141840,230400,9039,0.050703,77.268,66.558,87.943,0.03338088,0.1814,0.0,0.0,0.3918,0.0,0.0,0.0,0.0684,0.1528,0.0004,0.0763,0.1289,0.0,0.0,0.0,0.0,0.1814,0.0,0.0,0.3918,0.0,0.0,0.0,0.0684,0.1528,0.0004,0.0763,0.1289,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.4465,0.0,0.0,0.0,0.0137,0.1528,0.0004,0.0434,0.1289,0.0,0.0,0.0,0.0,0.1814,0.0,0.0,0.3918,0.0,0.0,0.0,0.0684,0.1528,0.0004,0.0763,0.1289,0.0,0.0,0.0,0.0,0.2143,0.0,0.0,0.4465,0.0,0.0,0.0,0.0137,0.1528,0.0004,0.0434,0.1289,0.0,0.0,0.0,0.0,0.004329,0.00225,0.00112,0.00611,2506541.90790938,6332.82484572017
815,976560,-141840,230400,9040,0.084524,77.264,66.218,88.0,0.05589249,0.1343,0.0,0.0,0.3468,0.0,0.0,0.0,0.0606,0.1212,0.051,0.0848,0.2013,0.0,0.0,0.0,0.0,0.1343,0.0,0.0,0.3468,0.0,0.0,0.0,0.0606,0.1212,0.051,0.0848,0.2013,0.0,0.0,0.0,0.0,0.2674,0.0,0.0,0.3953,0.0,0.0,0.0,0.0121,0.1212,0.051,0.0524,0.1007,0.0,0.0,0.0,0.0,0.1343,0.0,0.0,0.3468,0.0,0.0,0.0,0.0606,0.1212,0.051,0.0848,0.2013,0.0,0.0,0.0,0.0,0.2674,0.0,0.0,0.3953,0.0,0.0,0.0,0.0121,0.1212,0.051,0.0524,0.1007,0.0,0.0,0.0,0.0,0.007314,0.00275,0.00174,0.00928,2506539.6592625,6332.82200509378
816,977040,-141840,230400,9041,0.002641,77.033,65.762,87.956,0.0017393,0.2887,0.0,0.0,0.2791,0.0,0.0,0.0,0.0498,0.0068,0.0432,0.0567,0.2756,0.0,0.0,0.0,0.0,0.2887,0.0,0.0,0.2791,0.0,0.0,0.0,0.0498,0.0068,0.0432,0.0567,0.2756,0.0,0.0,0.0,0.0,0.3085,0.0,0.0,0.3189,0.0,0.0,0.0,0.01,0.0068,0.0432,0.0369,0.2756,0.0,0.0,0.0,0.0,0.2887,0.0,0.0,0.2791,0.0,0.0,0.0,0.0498,0.0068,0.0432,0.0567,0.2756,0.0,0.0,0.0,0.0,0.3085,0.0,0.0,0.3189,0.0,0.0,0.0,0.01,0.0068,0.0432,0.0369,0.2756,0.0,0.0,0.0,0.0,0.000248,7e-05,2e-05,0.00031,2506539.93557813,6332.82235415321
817,980880,-141840,230400,9049,0.025102,76.622,64.947,87.884,0.01590605,0.1938,0.0122,0.0,0.2953,0.0,0.0,0.0,0.0531,0.0006,0.0185,0.1328,0.2935,0.0,0.0,0.0,0.0,0.1938,0.0122,0.0,0.2953,0.0,0.0,0.0,0.0531,0.0006,0.0185,0.1328,0.2935,0.0,0.0,0.0,0.0,0.2031,0.0122,0.0,0.3378,0.0,0.0,0.0,0.0106,0.0006,0.0185,0.1235,0.2935,0.0,0.0,0.0,0.0,0.1938,0.0122,0.0,0.2953,0.0,0.0,0.0,0.0531,0.0006,0.0185,0.1328,0.2935,0.0,0.0,0.0,0.0,0.2031,0.0122,0.0,0.3378,0.0,0.0,0.0,0.0106,0.0006,0.0185,0.1235,0.2935,0.0,0.0,0.0,0.0,0.002021,0.00069,0.00023,0.0027,2506535.67661484,6332.81697397341
818,981360,-141840,230400,9050,0.039153,76.765,64.94,87.951,0.02518336,0.2193,0.0,0.0,0.4976,0.0,0.0,0.0,0.0873,0.0648,0.0,0.079,0.052,0.0,0.0,0.0,0.0,0.2193,0.0,0.0,0.4976,0.0,0.0,0.0,0.0873,0.0648,0.0,0.079,0.052,0.0,0.0,0.0,0.0,0.2532,0.0,0.0,0.5674,0.0,0.0,0.0,0.0175,0.0648,0.0,0.0451,0.052,0.0,0.0,0.0,0.0,0.2193,0.0,0.0,0.4976,0.0,0.0,0.0,0.0873,0.0648,0.0,0.079,0.052,0.0,0.0,0.0,0.0,0.2532,0.0,0.0,0.5674,0.0,0.0,0.0,0.0175,0.0648,0.0,0.0451,0.052,0.0,0.0,0.0,0.0,0.003826,0.00107,0.00014,0.0052,2506535.11130078,6332.81625983407
819,981840,-141840,230400,9051,0.065315,76.754,65.031,87.912,0.04172671,0.1828,0.0,0.0,0.4238,0.0,0.0,0.0,0.0738,0.1351,0.0,0.0754,0.1091,0.0,0.0,0.0,0.0,0.1828,0.0,0.0,0.4238,0.0,0.0,0.0,0.0738,0.1351,0.0,0.0754,0.1091,0.0,0.0,0.0,0.0,0.2168,0.0,0.0,0.4828,0.0,0.0,0.0,0.0148,0.1351,0.0,0.0414,0.1091,0.0,0.0,0.0,0.0,0.1828,0.0,0.0,0.4238,0.0,0.0,0.0,0.0738,0.1351,0.0,0.0754,0.1091,0.0,0.0,0.0,0.0,0.2168,0.0,0.0,0.4828,0.0,0.0,0.0,0.0148,0.1351,0.0,0.0414,0.1091,0.0,0.0,0.0,0.0,0.005482,0.0021,0.00061,0.00817,2506535.66396328,6332.81695799103
820,982320,-141840,230400,9052,0.011337,76.688,64.947,87.734,0.00722549,0.3842,0.0,0.0,0.2491,0.0,0.0,0.0,0.0443,0.0409,0.0425,0.0505,0.1884,0.0,0.0,0.0,0.0,0.3842,0.0,0.0,0.2491,0.0,0.0,0.0,0.0443,0.0409,0.0425,0.0505,0.1884,0.0,0.0,0.0,0.0,0.4908,0.0,0.0,0.2845,0.0,0.0,0.0,0.0089,0.0409,0.0425,0.0381,0.0942,0.0,0.0,0.0,0.0,0.3842,0.0,0.0,0.2491,0.0,0.0,0.0,0.0443,0.0409,0.0425,0.0505,0.1884,0.0,0.0,0.0,0.0,0.4908,0.0,0.0,0.2845,0.0,0.0,0.0,0.0089,0.0409,0.0425,0.0381,0.0942,0.0,0.0,0.0,0.0,0.001081,0.00017,0.00016,0.00134,2506536.21662891,6332.81765615186
821,982800,-141840,230400,9053,0.365261,76.626,65.077,87.692,0.22951036,0.1684,0.0,0.0,0.291,0.0,0.0,0.0,0.0518,0.0449,0.0847,0.0594,0.2999,0.0,0.0,0.0,0.0,0.1684,0.0,0.0,0.291,0.0,0.0,0.0,0.0518,0.0449,0.0847,0.0594,0.2999,0.0,0.0,0.0,0.0,0.3358,0.0,0.0,0.3324,0.0,0.0,0.0,0.0104,0.0449,0.0847,0.042,0.15,0.0,0.0,0.0,0.0,0.1684,0.0,0.0,0.291,0.0,0.0,0.0,0.0518,0.0449,0.0847,0.0594,0.2999,0.0,0.0,0.0,0.0,0.3358,0.0,0.0,0.3324,0.0,0.0,0.0,0.0104,0.0449,0.0847,0.042,0.15,0.0,0.0,0.0,0.0,0.025163,0.00316,0.006,0.03551,2506532.85006328,6332.81340330021
822,983280,-141840,230400,9054,0.004902,76.684,65.115,87.775,0.00311847,0.1877,0.0,0.0,0.3992,0.0,0.0,0.0,0.0704,0.0893,0.0446,0.0411,0.1459,0.0,0.0,0.0,0.0218,0.1877,0.0,0.0,0.3992,0.0,0.0,0.0,0.0704,0.0893,0.0446,0.0411,0.1459,0.0,0.0,0.0,0.0218,0.2054,0.0,0.0,0.4555,0.0,0.0,0.0,0.0141,0.0893,0.0446,0.0234,0.1459,0.0,0.0,0.0,0.0218,0.1877,0.0,0.0,0.3992,0.0,0.0,0.0,0.0704,0.0893,0.0446,0.0411,0.1459,0.0,0.0,0.0,0.0218,0.2054,0.0,0.0,0.4555,0.0,0.0,0.0,0.0141,0.0893,0.0446,0.0234,0.1459,0.0,0.0,0.0,0.0218,0.000469,0.00018,8e-05,0.00062,2506533.40273516,6332.81410146933
823,983760,-141840,230400,9055,0.052439,76.737,65.173,87.87,0.03345845,0.2742,0.0,0.0,0.3578,0.0,0.0,0.0,0.062,0.1368,0.0023,0.0725,0.0943,0.0,0.0,0.0,0.0,0.2742,0.0,0.0,0.3578,0.0,0.0,0.0,0.062,0.1368,0.0023,0.0725,0.0943,0.0,0.0,0.0,0.0,0.3036,0.0,0.0,0.4074,0.0,0.0,0.0,0.0124,0.1368,0.0023,0.0431,0.0943,0.0,0.0,0.0,0.0,0.2742,0.0,0.0,0.3578,0.0,0.0,0.0,0.062,0.1368,0.0023,0.0725,0.0943,0.0,0.0,0.0,0.0,0.3036,0.0,0.0,0.4074,0.0,0.0,0.0,0.0124,0.1368,0.0023,0.0431,0.0943,0.0,0.0,0.0,0.0,0.004827,0.0021,0.00103,0.00684,2506533.95541016,6332.81479964232
824,984240,-141840,230400,9056,0.02992,76.739,65.199,87.882,0.01905812,0.2516,0.0,0.0,0.3887,0.0,0.0,0.0,0.0682,0.1025,0.0083,0.0946,0.086,0.0,0.0,0.0,0.0,0.2516,0.0,0.0,0.3887,0.0,0.0,0.0,0.0682,0.1025,0.0083,0.0946,0.086,0.0,0.0,0.0,0.0,0.2828,0.0,0.0,0.4433,0.0,0.0,0.0,0.0136,0.1025,0.0083,0.0634,0.086,0.0,0.0,0.0,0.0,0.2516,0.0,0.0,0.3887,0.0,0.0,0.0,0.0682,0.1025,0.0083,0.0946,0.086,0.0,0.0,0.0,0.0,0.2828,0.0,0.0,0.4433,0.0,0.0,0.0,0.0136,0.1025,0.0083,0.0634,0.086,0.0,0.0,0.0,0.0,0.002685,0.00127,0.00055,0.00387,2506531.43049453,6332.81161001335
825,984720,-141840,230400,9057,0.018015,76.76,65.282,87.778,0.01153094,0.2945,0.0,0.0,0.3425,0.0,0.0,0.0,0.0603,0.0741,0.0008,0.1287,0.099,0.0,0.0,0.0,0.0,0.2945,0.0,0.0,0.3425,0.0,0.0,0.0,0.0603,0.0741,0.0008,0.1287,0.099,0.0,0.0,0.0,0.0,0.3142,0.0,0.0,0.3907,0.0,0.0,0.0,0.0121,0.0741,0.0008,0.109,0.099,0.0,0.0,0.0,0.0,0.2945,0.0,0.0,0.3425,0.0,0.0,0.0,0.0603,0.0741,0.0008,0.1287,0.099,0.0,0.0,0.0,0.0,0.3142,0.0,0.0,0.3907,0.0,0.0,0.0,0.0121,0.0741,0.0008,0.109,0.099,0.0,0.0,0.0,0.0,0.001745,0.00081,0.00041,0.00235,2506534.21913203,6332.81513279204
826,985200,-141840,230400,9058,0.006549,76.713,65.458,87.7,0.00416308,0.1981,0.0,0.0,0.4006,0.0,0.0,0.0,0.0708,0.0611,0.0106,0.1705,0.0882,0.0,0.0,0.0,0.0,0.1981,0.0,0.0,0.4006,0.0,0.0,0.0,0.0708,0.0611,0.0106,0.1705,0.0882,0.0,0.0,0.0,0.0,0.2259,0.0,0.0,0.4572,0.0,0.0,0.0,0.0142,0.0611,0.0106,0.1427,0.0882,0.0,0.0,0.0,0.0,0.1981,0.0,0.0,0.4006,0.0,0.0,0.0,0.0708,0.0611,0.0106,0.1705,0.0882,0.0,0.0,0.0,0.0,0.2259,0.0,0.0,0.4572,0.0,0.0,0.0,0.0142,0.0611,0.0106,0.1427,0.0882,0.0,0.0,0.0,0.0,0.000655,0.00024,0.00015,0.00082,2506531.69422266,6332.81194317096
827,985680,-141840,230400,9059,0.05419,76.774,65.649,87.778,0.03462705,0.1718,0.0,0.0,0.349,0.0,0.0,0.0,0.0621,0.0904,0.0237,0.1241,0.1788,0.0,0.0,0.0,0.0,0.1718,0.0,0.0,0.349,0.0,0.0,0.0,0.0621,0.0904,0.0237,0.1241,0.1788,0.0,0.0,0.0,0.0,0.1872,0.0,0.0,0.3987,0.0,0.0,0.0,0.0124,0.0904,0.0237,0.1087,0.1788,0.0,0.0,0.0,0.0,0.1718,0.0,0.0,0.349,0.0,0.0,0.0,0.0621,0.0904,0.0237,0.1241,0.1788,0.0,0.0,0.0,0.0,0.1872,0.0,0.0,0.3987,0.0,0.0,0.0,0.0124,0.0904,0.0237,0.1087,0.1788,0.0,0.0,0.0,0.0,0.005066,0.00266,0.00109,0.00691,2506529.16931641,6332.8087535524
828,986160,-141840,230400,9060,0.001196,76.662,65.576,87.677,0.00074927,0.0995,0.0,0.0,0.1842,0.0,0.0,0.0,0.0328,0.0011,0.1352,0.1185,0.4286,0.0,0.0,0.0,0.0,0.0995,0.0,0.0,0.1842,0.0,0.0,0.0,0.0328,0.0011,0.1352,0.1185,0.4286,0.0,0.0,0.0,0.0,0.3298,0.0,0.0,0.2104,0.0,0.0,0.0,0.0066,0.0011,0.1352,0.1025,0.2143,0.0,0.0,0.0,0.0,0.0995,0.0,0.0,0.1842,0.0,0.0,0.0,0.0328,0.0011,0.1352,0.1185,0.4286,0.0,0.0,0.0,0.0,0.3298,0.0,0.0,0.2104,0.0,0.0,0.0,0.0066,0.0011,0.1352,0.1025,0.2143,0.0,0.0,0.0,0.0,4.4e-05,-1e-05,2e-05,0.0001,2506531.95796641,6332.81227634847
829,987120,-141840,230400,9062,0.021267,76.919,65.898,87.893,0.01383328,0.2871,0.0,0.0,0.2435,0.0,0.0,0.0,0.0434,0.0184,0.0454,0.1007,0.2615,0.0,0.0,0.0,0.0,0.2871,0.0,0.0,0.2435,0.0,0.0,0.0,0.0434,0.0184,0.0454,0.1007,0.2615,0.0,0.0,0.0,0.0,0.3045,0.0,0.0,0.2782,0.0,0.0,0.0,0.0087,0.0184,0.0454,0.0833,0.2615,0.0,0.0,0.0,0.0,0.2871,0.0,0.0,0.2435,0.0,0.0,0.0,0.0434,0.0184,0.0454,0.1007,0.2615,0.0,0.0,0.0,0.0,0.3045,0.0,0.0,0.2782,0.0,0.0,0.0,0.0087,0.0184,0.0454,0.0833,0.2615,0.0,0.0,0.0,0.0,0.00252,0.00046,0.00034,0.00305,2506529.98576328,6332.80978493897
830,987600,-141840,230400,9063,0.025062,77.029,66.08,87.994,0.01643559,0.414,0.025,0.0,0.2832,0.0,0.0,0.0,0.0492,0.0948,0.0,0.07,0.0639,0.0,0.0,0.0,0.0,0.414,0.025,0.0,0.2832,0.0,0.0,0.0,0.0492,0.0948,0.0,0.07,0.0639,0.0,0.0,0.0,0.0,0.4424,0.025,0.0,0.3226,0.0,0.0,0.0,0.0098,0.0948,0.0,0.0416,0.0639,0.0,0.0,0.0,0.0,0.414,0.025,0.0,0.2832,0.0,0.0,0.0,0.0492,0.0948,0.0,0.07,0.0639,0.0,0.0,0.0,0.0,0.4424,0.025,0.0,0.3226,0.0,0.0,0.0,0.0098,0.0948,0.0,0.0416,0.0639,0.0,0.0,0.0,0.0,0.003388,0.00077,0.00025,0.00402,2506527.46086875,6332.80659533413
