ObjectId,Street_,Dir,Post_Dir,Street,Type_,Loc,Zip,Council,Neighborhood,Referred,Down___Clear
1524,337,N,,22nd,St,Entire,40212.0,5.0,Portland,12/14/2018,2019/06/03 03:59:59+00
1525,221,S,,26th,St,Entire,40212.0,5.0,Russell,12/14/2018,2019/06/03 03:59:59+00
1526,521,N,,31st,St,Entire,40212.0,5.0,Portland,12/14/2018,2019/06/03 03:59:59+00
1527,3132,W,,Jefferson,St,Entire,40212.0,5.0,Russell,12/21/2017,2019/06/03 03:59:59+00
1528,3214,,,Kirby,Ave,Garage,40211.0,1.0,Parkland,4/29/2019,2019/06/03 03:59:59+00
1529,3760,,,Parthenia,Ave,Garage,40215.0,15.0,Jacobs,7/19/2018,2019/06/03 03:59:59+00
1530,2817,,,Rowan,St,Entire,40212.0,5.0,Portland,12/14/2018,2019/06/03 03:59:59+00
1531,2650,,,Bank,St,Garage,40214.0,5.0,Portland,4/4/2018,2019/06/05 03:59:59+00
1532,4134,,,Greenwood,Ave,Entire,40203.0,1.0,Chickasaw,5/16/2019,2019/06/06 03:59:59+00
1533,3018,,,Hale,Ave,Entire,40211.0,1.0,Parkland,8/16/2018,2019/06/10 03:59:59+00
1534,1024,,,Dresden,Ave,Garage,40215.0,15.0,Wyandotte,6/28/2018,2019/06/12 03:59:59+00
1535,3020,,,Bank,St,Entire,40212.0,5.0,Portland,12/5/2017,2018/11/27 05:00:00+00
1536,3322,,,Rudd,Ave,Entire,40212.0,5.0,Portland,10/26/2018,2018/11/27 05:00:00+00
1537,2614,W,,Main,St,Entire,40212.0,5.0,Portland,12/21/2017,2018/12/10 05:00:00+00
1538,2703,W,,Main,St,Entire,40212.0,5.0,Portland,1/17/2018,2018/12/10 05:00:00+00
1539,2512,W,,Jefferson,St,Entire,40212.0,5.0,Russell,11/14/2018,2018/12/12 05:00:00+00
1540,1817,W,,Market,St,Entire,40203.0,4.0,Portland,8/15/2017,2018/12/12 05:00:00+00
1541,113,S,,19th,St,Entire,40203.0,3.0,Portland,11/21/2018,2018/12/18 05:00:00+00
1542,920,S,,Jackson,St,Entire,40203.0,4.0,Smoketown,11/9/2017,2018/12/18 05:00:00+00
1543,967,,,Logan,St,Entire,40204.0,4.0,Smoketown,11/19/2018,2018/12/18 05:00:00+00
1544,355,N,,23rd,St,Entire,40212.0,5.0,Portland,9/26/2018,2018/12/21 05:00:00+00
1545,2222,W,,Madison,St,Entire,40211.0,4.0,Russell,11/30/2018,2018/12/21 05:00:00+00
1546,401,,,Louis Coleman Jr,Dr,Entire,40212.0,5.0,Shawnee,12/13/2018,2018/12/24 05:00:00+00
1547,568,,,Lilly,Ave,Entire,40217.0,15.0,Saint Joseph,12/12/2018,2019/01/04 05:00:00+00
1548,2014,W,,Market,St,Entire,40203.0,4.0,Russell,12/28/2017,2019/01/04 05:00:00+00
1549,3117,W,,Jefferson,St,Entire,40212.0,5.0,Russell,5/2/2018,2019/01/07 05:00:00+00
1550,2415,,,Lytle,St,Entire,40212.0,5.0,Portland,9/24/2018,2019/01/07 05:00:00+00
1551,403,,,Louis Coleman Jr,Dr,Entire,40212.0,5.0,Shawnee,12/26/2018,2019/01/10 05:00:00+00
1552,119,S,,23rd,St,Entire,40212.0,4.0,Portland,4/16/2018,2019/01/14 05:00:00+00
