X,Y,OBJECTID,STOPID,STOPABBR,STOPNAME,LON,LAT
1181621.67375,256084.504999995,312,2384,7465,Cane Run @ Margee Drive,-85.846433,38.192299
1181810.38625,256258.972499996,313,2385,7470,Cane Run @ Fire Department,-85.845787,38.192787
1182609.825,256993.599999994,314,2386,7475,Cane Run @ Coventry Place,-85.84305,38.194842
1182813.74875,257217.344999999,315,2387,7480,Cane Run @ South Crums,-85.842354,38.195466
1183536.41249999,257853.532499999,316,2388,7485,Cane Run @ Richmont,-85.839878,38.197247
1184268.98625,258549.662499994,317,2389,7490,Cane Run @ Crums,-85.837371,38.199193
1184634.90125,258885.358750001,318,2390,7495,Cane Run @ Hartlage,-85.836118,38.200132
1184958.7925,259167.878749996,319,2392,7505,Cane Run @ Kramers,-85.835008,38.200923
1185271.37875,259461.887500003,320,2393,7510,Cane Run @ Van Winkle,-85.833938,38.201745
1185506.47875001,259679.288749993,321,2394,7515,Cane Run @ Ronald,-85.833133,38.202353
1186124.8175,260272.903750002,322,2395,7520,Cane Run @ Farnsley,-85.831017,38.204012
1187882.02,261906.174999997,323,2396,7525,Cane Run @ Ralph,-85.825,38.208579
1188134.81,262202.696250007,324,2397,7530,Cane Run @ Cane Run School,-85.824138,38.209405
1188569.71250001,262713.547499999,325,2398,7535,Cane Run @ Kingswood,-85.822655,38.210828
1189509.98125,263842.96875,326,2402,7555,Cane Run @ Darlene,-85.81945,38.213973
1189936.405,264314.651250005,327,2403,7560,Cane Run @ Millers,-85.817994,38.215288
1190234.73875,264689.814999998,328,2405,7570,Cane Run @ 3710,-85.816978,38.216332
1191432.61624999,266192.251249999,329,2406,7575,Cane Run @ Bells,-85.812898,38.220513
1192457.4575,267528.671250001,330,8688,7581,Cane Run @ Algonquin Pkwy,-85.80941,38.22423
1192014.1125,266934.496250004,331,8768,7582,Cane Run @ Linwood,-85.810918,38.222578
1173224.58374999,221276.613749996,332,8866,7597,Dixie @ Bethany,-85.873511,38.096327
1193329.3275,268642.629999995,333,2419,7615,Wilson @ Dr. Wm J Weathers,-85.806441,38.227329
1193599.7825,269005.918750003,334,2421,7665,Wilson @ Beech,-85.805521,38.228339
1193903.8,269383.577500001,335,2422,7670,Wilson @ Gaulbert,-85.804485,38.22939
1194253.93875,269822.013750002,336,2424,7680,Wilson @ Hill,-85.803292,38.23061
1194416.6825,269813.077500001,337,2425,7685,Hill @ Catalpa,-85.802725,38.230593
1194875.07875,269857.072500005,338,2426,7690,28th @ Hill,-85.801132,38.230735
1194957.94750001,270495.96875,339,2427,7695,28th @ Wilson,-85.800881,38.232493
1195022.4875,271018.988749996,340,2429,7715,28th @ Woodland,-85.800687,38.233932
1195153.18625,271973.948750004,341,2431,7720,28th @ Dumesnil (nearside),-85.800288,38.23656
1195121.13500001,272151.861249998,342,2432,7725,28th @ Dumesnil (farside),-85.80041,38.237047
1195216.63500001,272688.566249996,343,8754,7726,28th @ Virginia,-85.800109,38.238525
1195264.18000001,272970.397499993,344,2433,7730,S 28th @ Hale,-85.79996,38.239301
1195310.065,273443.834999993,345,2434,7735,S 28th @ Grand,-85.799828,38.240603
1195396.57625,273975.957499996,346,2435,7740,S 28th @ Greenwood,-85.799558,38.242068
1195473.47375,274517.346249998,347,2436,7745,S 28th @ Kentucky,-85.799322,38.243558
1195549.465,274936.737499997,348,2437,7750,S 28th @ Garland,-85.799082,38.244713
1195626.3925,275428.957499996,349,2438,7755,S 28th @ Howard,-85.798843,38.246068
1195775.03375,276411.299999997,350,2439,7760,28th @ Broadway,-85.798383,38.248772
1195904.5675,277145.932500005,351,2441,7765,28th @ Elliott,-85.797975,38.250795
1195970.545,277551.290000007,352,2442,7770,28th @ Magazine,-85.797769,38.251911
1213426.91875,275335.905000001,353,2478,7780,Chestnut @ Campbell,-85.736864,38.246618
1213871.25,275495.908749998,354,2481,7785,Chestnut @ Madison,-85.735326,38.247077
1214377.74625,276020.587500006,355,2482,7790,Chestnut @ Muhammad Ali,-85.733592,38.24854
1214510.39375,276463.518749997,356,2483,7795,Chestnut @ Liberty,-85.733155,38.249762
1215725.8625,276337.622500002,357,2486,7815,Lexington @ Cooper,-85.728916,38.24947
1216159.06,276575.420000002,358,2487,7820,Lexington @ 1203,-85.727421,38.250142
1216604.5825,276776.241249993,359,2488,7825,Lexington @ 1330,-85.725881,38.250713
1217519.27375001,276879.96875,360,2489,7830,Lexington @ Headliners,-85.722702,38.251038
1218152.43000001,276745.655000001,361,2490,7835,Payne @ Lexington,-85.72049,38.250697
1218581.2175,277014.885000005,362,2491,7840,Payne @ Spring,-85.719012,38.251455
1219250.46125001,277325.088750005,363,2492,7845,Payne @ Charlton,-85.716699,38.252336
1219781.00125,277330.121250004,364,2493,7850,Payne @ Stoll,-85.714852,38.252373
1220269.13124999,277323.090000004,365,2494,7855,Payne @ Sturgis,-85.713152,38.252375
1220988.0325,277325.518749997,366,2495,7860,Payne @ Bellaire,-85.710649,38.252413
1221571.94875,277327.918750003,367,2496,7865,Payne @ 2025,-85.708616,38.252445
1222110.53749999,277315.387500003,368,8770,7866,Payne @ Clifton Center,-85.70674,38.252434
1222328.16125,277692.183750004,369,2497,7870,Clifton @ Frankfort,-85.706003,38.253478
1224168.01125,277751.663749993,370,2500,7885,Frankfort @ Ewing,-85.6996,38.253721
1224685.82875,277825.101249993,371,2501,7890,Frankfort @ Peterson,-85.697801,38.253945
1225037.58875,277894.965000004,372,2502,7895,Frankfort @ Galt,-85.69658,38.254152
1225386.57625,277934.648750007,373,2503,7905,Frankfort @ Franck,-85.695367,38.254276
1225748.5925,277981.051249996,374,2504,7910,Frankfort @ Hite,-85.694109,38.254419
1226063.8575,278031.469999999,375,2505,7915,Frankfort @ Bayly,-85.693014,38.254571
1226691.9875,278089.378749996,376,2506,7920,Frankfort @ South Birchwood,-85.69083,38.254757
1227244.95999999,278061.066249996,377,2507,7925,Frankfort @ Kennedy,-85.688903,38.254703
1227869.5325,278019.993750006,378,2508,7930,Frankfort @ Crescent,-85.686726,38.254617
1228362.895,277999.553749993,379,2509,7935,Frankfort @ Stilz,-85.685007,38.254582
1228880.48125,277967.092500001,380,2510,7940,Frankfort @ Pennsylvania,-85.683203,38.254515
1229570.71875,277919.211250007,381,2511,7945,Frankfort @ Reservoir,-85.680797,38.254413
1229944.87625,277897.376249999,382,2512,7950,Frankfort @ Sacred Heart,-85.679493,38.254369
1230319.28375,277891.567499995,383,2513,7955,Frankfort @ Eastover,-85.678189,38.254369
1230673.2925,277866.776250005,384,2514,7960,Frankfort @ Claremont,-85.676955,38.254316
1231260.295,277847.126249999,385,2515,7965,Frankfort @ McCready,-85.67491,38.254287
1231669.3775,277799.280000001,386,2516,7970,Frankfort @ Crestmoor,-85.673483,38.254173
1232073.2475,277767.182500005,387,2517,7975,Frankfort @ Weisser,-85.672075,38.254102
1232631.9525,277700.287499994,388,2518,7980,Frankfort @ Cannons,-85.670126,38.253942
1233194.48875,277639.537499994,389,2519,7985,Frankfort @ Fairlawn,-85.668164,38.253799
1233521.98625,277608.637500003,390,2520,7990,Frankfort @ Iola,-85.667022,38.253728
1233931.97750001,277563.362499997,391,2521,7995,Frankfort @ Oxford,-85.665592,38.253621
1234378.67,277514.252499998,392,2522,8005,Frankfort @ Cornell,-85.664034,38.253505
1195766.74625,262586.165000007,393,2240,22570,Dixie @ Nelson,-85.797603,38.210813
1195400.17749999,261533.553749993,394,2243,22585,Dixie @ Argonne,-85.798817,38.207906
1195133.2025,260748.0625,395,2245,22595,Dixie @ Ralph,-85.7997,38.205737
1208666.3325,275153.141249999,396,74,226,S 1st @ W Broadway,-85.753428,38.245904
1199832.825,256878.296250001,397,293,2260,Taylor @ Conn,-85.783123,38.195328
1194934.46625,260107.473749995,398,2246,22600,Dixie @ Gillette,-85.800354,38.203969
1194356.95874999,259025.648750007,399,2249,22615,Dixie @ Farnsley,-85.8023,38.200972
1193506.0825,257485.168750003,400,2253,22635,Dixie @ Mathies,-85.80517,38.196703
1193140.95125,256781.844999999,401,2255,22645,Dixie @ Park,-85.806399,38.194755
1199798.41249999,256347.844999999,402,294,2265,Taylor @ Carlisle,-85.783212,38.19387
1208980.31874999,274046.636250004,403,8623,227,W College @ Brook,-85.752272,38.24288
1199763.84,255825.045000002,404,295,2270,Taylor @ Camden,-85.783302,38.192433
1199749.59375,255487.292500004,405,296,2275,Taylor @ Strader,-85.783332,38.191505
1199617.42375,254161.569999993,406,297,2280,Taylor @ Seelbach,-85.783715,38.187859
1199488.13625,253285.605000004,407,298,2285,Taylor @ Ashland,-85.784114,38.185448
1187552.72,277180.186250001,408,3338,22865,W Broadway @ S 45th,-85.827056,38.2505
1188122.24250001,277145.308750004,409,3339,22870,W Broadway @ S 44th,-85.825071,38.250431
1189380.065,277067.737499997,410,3342,22885,W Broadway @ Cecil,-85.820687,38.250277
1189773.575,277035.533749998,411,3343,22890,W Broadway @ S 41st,-85.819315,38.250207
1199499.57375,252953.980000004,412,299,2290,Taylor @ Carrico,-85.784055,38.184538
1190597.92125,276987.263750002,413,3345,22900,W Broadway @ S 39th,-85.816442,38.250113
1191015.08875,276961.232500002,414,3346,22905,W Broadway @ S 38th,-85.814988,38.250061
1191938.38875,276904.766249999,415,3347,22910,W Broadway @ Sutcliffe,-85.81177,38.249949
1192564.145,276865.752499998,416,3350,22925,W Broadway @ S 35th,-85.809589,38.249871
1193752.37625,276799.037499994,417,3352,22935,W Broadway @ S 32nd,-85.805448,38.249743
1194318.4675,276764.352500007,418,3353,22940,W Broadway @ S 31st,-85.803475,38.249674
1194845.02875,276752.926249996,419,3354,22945,W Broadway @ 30th,-85.801641,38.249667
1195179.39875001,276517.109999999,420,7328,22948,NIA Center Westbound,-85.800463,38.249035
1199541.795,252468.508750007,421,300,2295,Taylor @ Bicknell,-85.78388,38.183207
1195281.52500001,276697.498750001,422,3355,22950,W Broadway @ 29th Eastbound,-85.800118,38.249535
1195778.11624999,276680.040000007,423,3356,22955,W Broadway @ S 28th,-85.798388,38.24951
1196274.82875,276652.753749996,424,3357,22960,W Broadway @ S 27th,-85.796657,38.249458
1196876.94,276607.685000002,425,3358,22965,W Broadway @ S 26th,-85.794558,38.249362
1197707.9075,276559.159999996,426,3359,22970,W Broadway @ S 24th,-85.791662,38.249267
1198194.84875,276548.465000004,427,3360,22975,W Broadway @ S 23rd,-85.789966,38.24926
1198608.31625,276506.590000004,428,3361,22980,W Broadway @ S 22nd,-85.788524,38.249164
1199260.27249999,276470.575000003,429,3362,22985,W Broadway @ S 21st,-85.786252,38.249095
1199631.205,276461.476249993,430,3363,22990,W Broadway @ S 20th,-85.78496,38.249087
1200421.995,276397.318749994,431,3364,22995,W Broadway @ Dixie,-85.782203,38.248947
1201069.79125001,276283.476249993,432,3365,23000,W Broadway @ S 17th,-85.779941,38.248664
1201535.57125001,276191.608750001,433,3366,23005,W Broadway @ S 16th,-85.778314,38.248433
1202004.51875,276100.061250001,434,3367,23010,W Broadway @ S 15th,-85.776676,38.248203
1202945.9175,275919.847499996,435,3368,23015,W Broadway @ S 13th,-85.773388,38.247751
1203415.16249999,275828.319999993,436,3369,23020,W Broadway @ S 12th,-85.771749,38.247521
1203890.72125,275736.333749995,437,3370,23025,W Broadway @ S 11th,-85.770088,38.24729
1204346.47624999,275645.045000002,438,3371,23030,W Broadway @ S 10th,-85.768496,38.24706
1204881.71375,275548.814999998,439,3373,23035,W Broadway @ S Roy Wilkins,-85.766627,38.24682
1205314.61,275464.476249993,440,3374,23040,W Broadway @ S 8th,-85.765115,38.246608
1205770.53,275382.678749993,441,3375,23045,W Broadway @ S 7th,-85.763523,38.246404
1199601.62875,251866.560000002,442,301,2305,Taylor @ W Woodlawn,-85.783637,38.181557
1206253.1875,275319.754999995,443,3376,23050,W Broadway @ S 6th,-85.761839,38.246253
1207354.79000001,275202.265000001,444,3377,23055,Broadway @ 4th,-85.757997,38.24598
1207817.85375001,275152.801249996,445,3378,23060,W Broadway @ S 3rd,-85.756382,38.245865
1208178.22624999,275111.581249997,446,3379,23065,W Broadway @ S 2nd,-85.755125,38.245768
1208757.15000001,275050.772499993,447,3380,23070,E Broadway @ S 1st,-85.753106,38.245627
1209121.02375001,275012.784999996,448,3381,23075,E Broadway @ S Brook,-85.751837,38.245539
1209706.50125,274948.612499997,449,3382,23080,E Broadway @ S Floyd,-85.749795,38.245389
1210298.5275,274880.703749999,450,3383,23085,E Broadway @ S Preston,-85.74773,38.245229
1211135.13875,274786.620000005,451,3384,23090,E Broadway @ S Jackson,-85.744812,38.245008
1211469.15625,274749.150000006,452,3385,23095,E Broadway @ S Hancock,-85.743647,38.24492
1208577.57875,274572.577500001,453,76,231,S 1st @  Jacob,-85.753704,38.244306
1199674.42749999,251231.616249993,454,302,2310,Taylor @ Bluegrass,-85.783347,38.179817
1212051.69125,274697.825000003,455,3386,23100,E Broadway @ S Clay,-85.741616,38.244805
1213205.80875,274556.782499999,456,2849,23110,Broadway @ Campbell,-85.73759,38.244469
1214318.47499999,274445.231250003,457,3388,23125,E Broadway @ Barrett,-85.73371,38.244212
1215431.76125,274318.055000007,458,3389,23130,E Broadway @ St Anthony,-85.729827,38.243912
1216205.66875,274234.609999999,459,3391,23140,E Broadway @ Baxter,-85.727128,38.243717
1229011.38875,266697.888750002,460,2921,23145,Taylorsville @ Doup,-85.682137,38.223579
1199714.38,250799.358750001,461,303,2315,Taylor @ Lynnhurst,-85.783183,38.178632
1229510.1275,266769.534999996,462,2922,23150,Taylorsville @ Tennyson,-85.680405,38.223797
1229952.53,266710.222499996,463,2923,23155,Taylorsville @ Strathmoor,-85.678862,38.223653
1230274.39375,266677.915000007,464,2924,23160,Taylorsville @ Whittier,-85.67774,38.223578
1230643.4675,266614.286249995,465,2925,23165,Taylorsville @ Kingshighway,-85.676452,38.223419
1231162.52375001,266550.893749997,466,2926,23170,Taylorsville @ 2532,-85.674642,38.223267
1231599.86875001,266498.605000004,467,2927,23175,Taylorsville @ Gladstone,-85.673117,38.223142
1232148.235,266435.142499998,468,2928,23180,Taylorsville @ Landor,-85.671205,38.222991
1232567.7225,266398.442499995,469,2929,23185,Taylorsville @ Drayton,-85.669743,38.222908
1232880.56,266357.930000007,470,2930,23190,Taylorsville @ Bon Air,-85.668652,38.22281
1199811.20625,250087.53125,471,304,2320,Taylor @ Oakwood,-85.782805,38.176682
1236883.67749999,266732.161249995,472,2945,23210,Dutchmans @ Cannons,-85.654739,38.224006
1237341.55,266989.596249998,473,2946,23217,Dutchmans @ Twinbrook Nursing,-85.653159,38.224732
1238103.45874999,267403.391249999,474,2948,23225,Dutchmans @ Cannons,-85.650529,38.2259
1238017.34125,267615.941249996,475,8694,23226,Cannons @ Dutchmans,-85.65084,38.22648
1238473.98125,267586.055000007,476,2949,23230,Dutchmans @ Shalom Towers,-85.649249,38.226417
1239042.0975,268067.651250005,477,2950,23235,Dutchmans @ Almara,-85.647297,38.227763
1239582.255,268563.522499993,478,2951,23240,Dutchmans @ Vivian,-85.645443,38.229147
1239987.69499999,268853.118750006,479,7667,23242,Dutchmans Pkwy @ Dutchmans Ln,-85.644047,38.229959
1240969.34625,268928.965000004,480,7668,23244,Dutchmans Pkwy @ 6400,-85.640634,38.230208
1233957.30625001,266257.233750001,481,3411,23280,Taylorsville @ Dartmouth,-85.664899,38.222579
1234666.075,266179.704999998,482,3413,23290,Taylorsville @ Carson,-85.662428,38.222396
1209158.71125001,274875.591250002,483,7487,233,Brook @ Broadway,-85.751698,38.245164
1199838.21125001,249533.477500007,484,305,2330,Taylor @ Brookline,-85.782679,38.175162
1235431.11375,266080.209999993,485,3415,23300,Taylorsville @ Kent,-85.65976,38.222155
1235778.51125,266044.665000007,486,3416,23305,Taylorsville Rd @ Betty,-85.658549,38.222072
1239460.175,265569.412499994,487,3417,23310,Taylorsville @ Furman,-85.64571,38.220921
1240026.29625,265537.894999996,488,3419,23320,Taylorsville @ 3728,-85.643738,38.220858
1240605.1925,265477.058750004,489,3420,23325,Taylorsville @ Maywood,-85.64172,38.220715
1241309.61875001,265395.040000007,490,3421,23330,Taylorsville @ Avon,-85.639264,38.220519
1242100.61,265337.230000004,491,3423,23340,Taylorsville @ Diebel,-85.636508,38.220393
1242858.43625,265290.140000001,492,3424,23345,Taylorsville @ Manor House,-85.633868,38.220295
1199901.80125,249139.068749994,493,306,2335,Taylor @ Shingo,-85.782435,38.174082
1243182.69499999,265262.323750004,494,3425,23350,Taylorsville @ Melbourne,-85.632738,38.220232
1244046.22125,265174.347499996,495,3426,23355,Taylorsville @ Breckenridge,-85.629728,38.220026
1244985.54125001,265081.987499997,496,3430,23370,Taylorsville @ Hunsinger,-85.626454,38.219811
1245475.31375,265035.702500001,497,3431,23375,Taylorsville @ Hikes,-85.624747,38.219704
1246299.31,264974.247500002,498,8470,23376,Taylorsville @ Hikes Point Plaza,-85.621876,38.219569
1246921.55875,264928.930000007,499,3432,23380,Taylorsville @ McMahan,-85.619708,38.21947
1199957.25749999,248791.416250005,500,307,2340,Taylor @ Arling,-85.782222,38.17313
1232829.68000001,261170.582499996,501,3433,23420,Goldsmith @ Bardstown,-85.668551,38.208565
1233598.96875,261712.338750005,502,7329,23423,Goldsmith @ Heather,-85.665903,38.210085
1233860.47375,261843.439999998,503,3437,23430,Goldsmith @ Willow,-85.665,38.210456
1234121.2975,262005.147499993,504,3438,23435,Goldsmith @ Autumn,-85.664101,38.210911
1234572.8625,262293.954999998,505,3439,23440,Goldsmith @ Stratford,-85.662545,38.211723
1234810.49875,262443.277500004,506,3440,23445,Goldsmith @ Wellingmoor,-85.661726,38.212143
1200050.8075,248279.232500002,507,308,2345,Taylor @ Huntoon,-85.781867,38.171728
1235108.4425,262646.673749998,508,3441,23450,Goldsmith @ Bon Air,-85.6607,38.212714
1235614.44125,262794.808750004,509,3442,23455,Goldsmith @ 2710,-85.658947,38.213142
1236095.45375,263056.967500001,510,3443,23460,Goldsmith @ Goldsmith,-85.657287,38.213882
1236244.9375,262872.944999993,511,3444,23465,Goldsmith @ Rosalee,-85.656757,38.213383
1236409.9425,262613.658749998,512,3445,23470,Goldsmith @ Flora,-85.656169,38.212678
1236707.37125,262125.090000004,513,3446,23475,Goldsmith @ Dean,-85.655108,38.211349
1237047.26875,261593.992500007,514,3447,23480,Goldsmith @ Meadow,-85.653897,38.209905
1200163.8425,247641.801249996,515,309,2350,Taylor @ Southern Parkway,-85.781437,38.169983
1200232.19374999,247360.219999999,516,310,2355,New Cut @ Southern Parkway,-85.781183,38.169213
1208531.715,274173.783749998,517,77,236,S 1st @ W College,-85.753841,38.243209
1200341.52500001,246828.109999999,518,311,2360,New Cut @ Southland,-85.780772,38.167757
1200445.45375,246264.766249999,519,312,2365,New Cut @ Iroquois,-85.780378,38.166215
1245961.005,257139.064999998,520,3509,23695,Six Mile @ Lesway,-85.622647,38.198042
1234848.285,277461.521249995,521,2523,8010,Frankfort @ Bauer,-85.662396,38.25338
1235754.59999999,277363.140000001,522,2524,8015,Frankfort @ 3744,-85.659235,38.253148
1236196.13625,277314.503749996,523,2525,8020,Frankfort @ Lexington,-85.657695,38.253033
1237343.27249999,276396.310000002,524,2540,8045,Breckenridge @ Dayton,-85.653652,38.25056
