OBJECTID,MNL_FEA_KEY,MNL_CMPNT_KEY,MNL_UPS_FEATURE_KEY,MNL_DNS_FEATURE_KEY,MNL_EQNUM_ID,MNL_UPS_ENDPT_ID,MNL_DNS_ENDPT_ID,MNL_MNLPT_ID,MNL_MAP_AREA_ID,MNL_SSC2001_ID,MNL_NPDES_ID,MNL_FEATYPE_CODE,MNL_FEATYPE_TEXT,MNL_OWNER_CODE,MNL_OWNER_NAME,MNL_PARALLEL_CODE,MNL_PARALLEL_TEXT,MNL_PRBL_FLOW_CODE,MNL_PRBL_FLOW_TEXT,MNL_USE_PERMIT_CODE,MNL_USE_PERMIT_TEXT,MNL_MATERIAL_CODE,MNL_MATERIAL_TYPE,MNL_PIPE_SHP_CODE,MNL_PIPE_SHP_TEXT,MNL_LIFECYCLE_CODE,MNL_LIFECYCLE_STAT,MNL_CNVYNC_TYPE,MNL_DSTNTN_TYPE,MNL_OVRFLW_FLAG,MNL_PUMP_FLAG,MNL_CUNETTE_FLAG,MNL_CASING_FLAG,MNL_LINING_FLAG,MNL_PERF_PIPE_FLAG,MNL_LENGTH_FT_NBR,MNL_FCNLENGTH_FT_NBR,MNL_WIDTH_IN_NBR,MNL_HEIGHT_IN_NBR,MNL_SLOPE_PCT_NBR,MNL_UPS_DEPTH_FT_NBR,MNL_DNS_DEPTH_FT_NBR,MNL_UPS_ELEV_FT_NBR,MNL_DNS_ELEV_FT_NBR,MNL_PRBL_FLOW_SYM_NUM,MNL_USE_PERMIT_SYM_NUM,MNL_INC_MNL_NBR,MNL_INSTALL_DATE,MNL_RETIRE_DATE,MNL_LST_UPDT_DATE,MNL_STREAM_NAME,MNL_CCTV_DATE,MNL_CCTV_COLLAPSE_FLAG,SHAPE_Length
19920,2216750,-83260,2110979,2110878.0,,,,,050,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,37.63,37.63,,,,,,,,15,15,,,,2020/05/05 00:00:00+00,,,N,37.6299147350228
19924,2216758,-83261,2110935,2110819.0,,,,,050,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,25.83,25.83,,,,,,,,15,15,,,,2020/05/05 00:00:00+00,,,N,25.8260302761543
19955,2216762,-83240,2110639,,,,,,050,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,Y,N,N,N,N,362.52,362.52,6.0,6.0,,,,,,15,15,,,,,,,N,362.517891664889
19970,2183421,34477,1370625,1377836.0,,049-062,049-063,049-062 049-063,049,6562-2,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,423.83,423.83,8.0,8.0,0.5,6.26,8.01,7.9,5.9,16,16,,1967/01/01 00:00:00+00,,2020/05/04 00:00:00+00,,,N,423.828141908734
19971,2216741,-83241,8153660,2110781.0,,D049-161,,,050,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,Y,N,N,N,N,84.3,84.3,14.0,14.0,,,,,,15,15,,,,2020/05/05 00:00:00+00,,,N,84.3006789651008
19973,2216744,-83242,2110781,2110850.0,,,,,050,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,Y,N,N,N,N,185.86,185.86,14.0,14.0,,,,,,15,15,,,,2020/05/05 00:00:00+00,,,N,185.856865684337
19996,7617519,0,7617517,7617518.0,,,,,027,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,208.3,208.3,0.0,0.0,,0.0,0.0,,,15,15,,2015/01/29 11:46:57+00,,2015/01/30 00:00:00+00,,,N,208.295656999554
19997,7617523,0,7617518,7617522.0,,,,,027,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,144.65,144.65,0.0,0.0,,0.0,0.0,,,15,15,,2015/01/29 11:47:17+00,,2015/01/30 00:00:00+00,,,N,144.648938921236
19998,7617524,0,7617522,1018760.0,,,D027-181,,027,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,29.45,29.45,0.0,0.0,,0.0,12.3,,,15,15,,2015/01/29 11:47:43+00,,2015/01/30 00:00:00+00,,,N,29.4507810800671
20028,2162395,163000,1688943,1687831.0,,064-243,064-242,064-243 064-242,064,1040,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,C,Combined,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,123.58,123.58,12.0,12.0,1.5,11.9,13.7,69.1,67.3,18,18,,1914/01/01 00:00:00+00,,2020/05/06 00:00:00+00,,2006/02/01 21:39:22+00,N,123.584361080176
20032,2192257,163002,1689111,1688943.0,,064-244,064-243,064-244 064-243,064,1059,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,C,Combined,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,61.87,61.87,12.0,12.0,1.29999995231628,30.1,11.9,69.9,69.1,18,18,,1914/01/01 00:00:00+00,,2020/05/06 00:00:00+00,,2011/07/27 13:50:13+00,N,61.8665312826727
20115,7093619,0,7093618,7093613.0,966681.0,D071-414,D071-413,D071-414 D071-413,071,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,HDP,High Density Polyethylene,CIR,Circular,C,Connected,,,N,N,N,N,N,N,83.03,83.03,18.0,18.0,0.200000002980232,0.0,0.0,8.14,7.99,15,15,0.0,2009/09/11 16:08:02+00,,2015/12/24 00:00:00+00,,,N,83.0343520824822
20125,2176802,-25312,1584986,1584901.0,,057-245,057-243,057-245 057-243,057,5629-6,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,42.46,42.46,10.0,10.0,3.29999995231628,11.8,11.2,260.2,258.8,18,16,,,,2021/01/21 00:00:00+00,,,N,42.4615664395653
20127,2176803,-25314,1585292,1584986.0,,057-246,057-245,057-246 057-245,057,5629-6,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,149.69,149.69,10.0,10.0,3.20000004768372,20.0,11.8,265.0,260.2,18,16,,,,2021/01/21 00:00:00+00,,,N,149.686653941308
20129,4275025,0,4275018,4275023.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,223.82,223.82,18.0,18.0,,0.0,0.0,,,15,15,,2010/07/13 14:39:04+00,,2015/11/30 00:00:00+00,,,N,223.820528041716
20136,2156875,-34517,86092,85888.0,,219-486,219-487,219-486 219-487,219,1944-50C,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,558.35,558.35,8.0,8.0,,,,,,16,16,,,,2015/10/07 00:00:00+00,,,N,558.351502472004
20146,4280214,0,4280212,4280130.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,195.41,195.41,10.0,10.0,,0.0,0.0,,,18,16,,2010/07/23 11:49:31+00,,2015/11/30 00:00:00+00,,,N,195.408628613183
20158,7094036,0,7094034,7094035.0,966685.0,D071-415,D071-416,D071-415 D071-416,071,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,157.23,157.23,12.0,12.0,1.20000004768372,0.0,0.0,11.15,9.24,15,15,0.0,2009/09/12 12:46:05+00,,2015/12/24 00:00:00+00,,,N,157.234310307717
20163,4274481,0,4274472,4274479.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,131.65,131.65,8.0,8.0,,0.0,0.0,,,18,16,,2010/07/13 09:49:02+00,,2015/11/30 00:00:00+00,,,N,131.648792307862
20181,2173537,-2557,574691,570833.0,,D017-032,D017-031,D017-032 D017-031,017,2033-3,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,74.62,74.62,15.0,15.0,,,6.65,,,15,15,,1940/01/01 00:00:00+00,,2015/10/06 00:00:00+00,,,N,74.6187616617438
20183,4279991,0,4280132,4279989.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,113.57,113.57,10.0,10.0,,0.0,0.0,,,18,16,,2010/07/23 10:33:16+00,,2015/11/30 00:00:00+00,,,N,113.573126233593
20185,4280146,0,4280144,4280138.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,73.23,73.23,6.0,6.0,,0.0,0.0,,,18,16,,2010/07/23 11:14:10+00,,2015/11/30 00:00:00+00,,,N,73.2308534725616
20220,7094043,0,7094040,7094034.0,966692.0,D071-418,D071-415,D071-418 D071-415,071,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,130.55,130.55,8.0,8.0,1.5,0.0,0.0,14.88,12.9,15,15,0.0,2009/09/12 14:11:25+00,,2015/12/24 00:00:00+00,,,N,130.55412784422
20228,4280134,0,4280130,4280132.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,307.14,307.14,10.0,10.0,,0.0,0.0,,,18,16,,2010/07/23 11:12:49+00,,2015/11/30 00:00:00+00,,,N,307.14120440904
20248,4274718,0,4274714,4274716.0,,,,,057,,,STB,Stub,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,220.15,220.15,0.0,0.0,,0.0,0.0,,,15,15,,2010/07/13 11:06:48+00,,2015/11/30 00:00:00+00,,,N,220.15068018359
20249,4275124,0,4791275,4275122.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,51.83,51.83,0.0,0.0,,,0.0,,,15,15,,2010/07/13 15:40:29+00,,2015/11/30 00:00:00+00,,,N,51.826620564498
20250,2179401,-35897,123522,123850.0,,D227-176,D227-157,D227-176 D227-157,227,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CMP,Corrugated Metal Pipe,CIR,Circular,C,Connected,TRU,,N,N,N,N,N,N,210.84,210.84,30.0,30.0,,,8.4,,178.55,15,15,,,,2015/11/12 00:00:00+00,,2012/06/28 09:19:04+00,N,210.844213795581
20279,7670389,0,7670387,7670381.0,,,,,,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,32.48,32.48,18.0,18.0,,0.0,0.0,,,15,15,,2014/10/09 12:05:14+00,,2015/11/30 00:00:00+00,,,N,32.4757695127816
20284,4280061,0,4279989,4280051.0,,,057-570,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,61.47,61.47,10.0,10.0,,0.0,0.0,,,18,16,,2010/07/23 10:47:28+00,,2015/11/30 00:00:00+00,,,N,61.4715269074213
20294,2196008,14139,571446,570715.0,,017-018,017-016,017-018 017-016,017,2033-3,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,17.92,17.92,8.0,8.0,27.1000003814697,7.0,10.85,32.0,27.15,16,16,,1965/01/01 00:00:00+00,,2015/10/06 00:00:00+00,,,N,17.9234876966021
20316,7670382,0,7670381,4275117.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,113.54,113.54,18.0,18.0,,0.0,0.0,,,15,15,,2010/07/13 15:39:46+00,,2015/11/30 00:00:00+00,,,N,113.538550673054
20323,2158655,-2559,574823,574691.0,,D017-033,D017-032,D017-033 D017-032,017,2033-3,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,56.61,56.61,15.0,15.0,,,,,,15,15,,1940/01/01 00:00:00+00,,2015/10/06 00:00:00+00,,,N,56.6076720879462
20363,4275186,0,4275117,4791280.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,15.63,15.63,0.0,0.0,,0.0,,,,15,15,,2010/07/13 15:40:29+00,,2015/11/30 00:00:00+00,,,N,15.6298419726775
20366,7094038,0,7094035,7094037.0,966687.0,D071-416,D071-417,D071-416 D071-417,071,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,65.96,65.96,12.0,12.0,1.20000004768372,0.0,0.0,9.24,8.47,15,15,0.0,2009/09/12 12:47:26+00,,2015/12/24 00:00:00+00,,,N,65.9590011532761
20372,4274474,0,4274470,4274472.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,76.92,76.92,8.0,8.0,,0.0,0.0,,,18,16,,2010/07/13 09:45:57+00,,2015/11/30 00:00:00+00,,,N,76.9177938687695
20373,2185929,-70409,7671020,1941565.0,,,D079-094,,079,,,STB,Stub,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,94.89,94.89,24.0,24.0,,0.0,,,,15,15,,,,2016/01/08 00:00:00+00,,,N,94.8905018064955
20384,7670384,0,4275023,7670383.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,10.13,10.13,18.0,18.0,,0.0,0.0,,,15,15,,2010/07/13 15:39:46+00,,2015/11/30 00:00:00+00,,,N,10.133903755614
20406,4280152,0,4280150,4280144.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,194.95,194.95,6.0,6.0,,0.0,0.0,,,18,16,,2010/07/23 11:15:15+00,,2015/11/30 00:00:00+00,,,N,194.945751281908
20425,4274846,0,4274716,4274844.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,320.78,320.78,12.0,12.0,,0.0,0.0,,,15,15,,2010/07/13 13:58:39+00,,2015/11/30 00:00:00+00,,,N,320.782225538516
20430,2203518,-19261,570217,570715.0,,017-280,017-016,017-280 017-016,017,2033-3,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,36.84,36.84,8.0,8.0,,,10.85,,27.15,16,16,,1963/01/01 00:00:00+00,,2015/10/06 00:00:00+00,,,N,36.8377521996126
20444,4280140,0,4280138,4280132.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,278.83,278.83,10.0,10.0,,0.0,0.0,,,18,16,,2010/07/23 11:13:42+00,,2015/11/30 00:00:00+00,,,N,278.829936817656
20501,4274919,0,4274844,4274917.0,,,,,057,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,350.18,350.18,18.0,18.0,,0.0,0.0,,,15,15,,2010/07/13 14:12:51+00,,2015/11/30 00:00:00+00,,,N,350.184693747699
20510,2173547,-52670,571031,5561280.0,,D017-156,D017-192,D017-156 D017-192,017,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,HDP,High Density Polyethylene,CIR,Circular,C,Connected,,,N,N,N,N,N,N,128.8,128.8,12.0,12.0,6.59999990463257,7.0,0.0,85.2,76.75,15,15,,2000/01/01 00:00:00+00,,2015/10/05 00:00:00+00,,,N,128.795924811543
20513,2160957,201530,1332691,1335030.0,,D044-045,D044-177,D044-045 D044-177,044,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,166.67,166.67,12.0,12.0,2.0,6.7,9.1,18.3,14.9,15,15,,1974/01/01 00:00:00+00,,2019/10/15 00:00:00+00,,,N,166.667657753384
20710,2190438,-6261,1297961,1297994.0,,044-261,044-265,044-261 044-265,044,SHA-YU,,MNL,Mainline,PRI,Private,,Not Parallel,C,Combined,C,Combined,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,165.25,165.25,12.0,12.0,,,,,217.08,18,18,,,,2016/05/03 00:00:00+00,,,N,165.250052885398
20991,2176469,-80112,1465748,1465344.0,,D055-528,D055-527,D055-528 D055-527,055,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,22.88,22.88,8.0,8.0,,,8.26,,5.78,15,15,,2002/01/07 00:00:00+00,,2016/08/22 00:00:00+00,,,N,22.8810691815581
20996,2198771,-80111,1472020,1465748.0,,D055-529,D055-528,D055-529 D055-528,055,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,329.09,329.09,8.0,8.0,,,,,,15,15,,2002/01/08 00:00:00+00,,2016/08/22 00:00:00+00,,,N,329.086694106429
21001,4097539,0,4097537,4097531.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,14.99,14.99,8.0,8.0,,0.0,0.0,,,18,16,,,,2016/10/31 00:00:00+00,,,N,14.9849997712432
21002,4097545,0,4097543,4097537.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,164.76,164.76,8.0,8.0,,0.0,0.0,90.7,,18,16,,,,2016/10/31 00:00:00+00,,,N,164.764354544701
21003,4097551,0,4097549,4097525.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,118.04,118.04,10.0,10.0,9.39999961853027,0.0,0.0,90.6,79.5,18,16,,,,2016/10/31 00:00:00+00,,,N,118.038993424243
21004,7725210,0,7713515,7713517.0,,024-135,024-136,024-135 024-136,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,19.34,19.34,8.0,8.0,,0.0,0.0,,,16,16,,1994/12/19 00:00:00+00,,2016/11/01 00:00:00+00,,,N,19.335295310071
21005,7725211,0,7713517,7713519.0,,024-136,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,75.52,75.52,8.0,8.0,,0.0,0.0,,,16,16,,1994/12/19 00:00:00+00,,2016/11/01 00:00:00+00,,,N,75.518402172553
21006,7725212,0,7713519,4065468.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,55.38,55.38,8.0,8.0,,0.0,0.0,,,16,16,,1994/12/19 00:00:00+00,,2016/11/01 00:00:00+00,,,N,55.3829110033422
21007,7725214,0,7725213,7723926.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,116.25,116.25,12.0,12.0,,0.0,0.0,,,15,15,,2016/11/01 00:00:00+00,,2016/11/01 00:00:00+00,,,N,116.249048665127
21067,2188978,-52925,792229,789350.0,,D024-083,D024-031,D024-083 D024-031,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,139.59,139.59,14.0,14.0,14.8000001907349,7.86,13.5,48.1,27.5,15,15,,,,2016/11/03 00:00:00+00,,,N,139.586123845187
21068,4044202,0,4044198,4044200.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,56.65,56.65,6.0,6.0,7.80000019073486,0.0,0.0,181.1,176.7,18,16,,,,2016/11/02 00:00:00+00,,,N,56.6471376915565
21069,4093050,0,4093048,887020.0,,,D024-012,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,79.86,79.86,24.0,24.0,,0.0,18.0,45.8,,15,15,,,,2016/11/02 00:00:00+00,,,N,79.8551102119051
21070,4093075,0,4093071,7725502.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,30.01,30.01,15.0,15.0,,0.0,0.0,50.2,,18,16,,,,2016/11/02 00:00:00+00,,,N,30.0136254790331
21071,4095848,0,4095846,4095834.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,92.17,92.17,6.0,6.0,,0.0,0.0,,,18,16,,,,2016/10/31 00:00:00+00,,,N,92.171685346524
21072,4097527,0,4097525,4097163.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,130.8,130.8,10.0,10.0,2.09999990463257,0.0,0.0,79.5,76.7,18,16,,,,2016/10/31 00:00:00+00,,,N,130.804210630144
21073,4097533,0,4097531,4097525.0,,,,,024,,,MNL,Mainline,UW,University of Washington,,Not Parallel,C,Combined,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,60.01,60.01,8.0,8.0,,0.0,0.0,,79.5,18,16,,,,2016/10/31 00:00:00+00,,,N,60.0128132387259
21079,2189805,-21538,1119008,4234326.0,,D034-022,,,034,3189-28D,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,70.41,70.41,24.0,24.0,0.699999988079071,10.88,0.0,4.12,3.62,15,15,,,,2016/06/14 00:00:00+00,,,N,70.4086103043849
21081,2204828,-21548,1123926,7700583.0,,D034-024,,,034,3189-28D,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,329.65,329.65,48.0,48.0,0.200000002980232,19.33,0.0,-3.33,-4.02,15,15,,,,2016/06/27 00:00:00+00,,,N,329.65323307054
21082,4234330,0,4234326,4234328.0,,,,,034,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,87.27,87.27,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:22:09+00,,2016/06/14 00:00:00+00,,,N,87.2690681796204
21083,4234343,0,4234336,4234341.0,,,,,034,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,117.72,117.72,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:23:57+00,,2016/06/20 00:00:00+00,,,N,117.719183575
21084,4234380,0,4234341,4234375.0,,,,,034,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,98.62,98.62,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:25:05+00,,2016/06/20 00:00:00+00,,,N,98.6200930186377
21085,4234385,0,4234375,4234383.0,,,,,034,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,161.27,161.27,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:40:01+00,,2016/06/20 00:00:00+00,,,N,161.273034939325
21086,4234433,0,4234383,7700581.0,,,,,034,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,305.39,305.39,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 00:00:00+00,,2016/06/23 00:00:00+00,,,N,305.393360031857
21087,7697435,0,4234328,7697434.0,,,,,034,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,135.05,135.05,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:23:12+00,,2016/06/14 00:00:00+00,,,N,135.050689145856
21088,7700582,0,7700583,4234431.0,,,,,034,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,357.75,357.75,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:40:44+00,,2016/06/23 00:00:00+00,,,N,357.7518287196
21089,7700584,0,7700581,7700583.0,,,,,034,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,265.92,265.92,0.0,0.0,,0.0,0.0,,,15,15,,2009/04/05 14:40:44+00,,2016/06/23 00:00:00+00,,,N,265.923049361567
