COUNTY1_00,COUNTY2_00,DIR_FLY,FRAME,MODEL00,OBJECTID,LINE00,SEQUENCE00,YEAR,CAN_NBR00,FLGTDATE00,SCALE00,PRINTSAVAIL,SHAPEAREA,SHAPELEN
Oldham, ,W-E,16&17,011016,566,011,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324315.93321953,12662.1318842808
Oldham, ,W-E,16&17,012016,567,012,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324242.26700469,12662.0830263283
Oldham, ,W-E,16&17,007016,568,007,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324759.49164688,12662.4272977791
Oldham, ,W-E,16&17,008016,569,008,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324640.03145547,12662.3472067573
Oldham, ,W-E,16&17,009016,570,009,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324555.96372891,12662.2921107837
Jefferson, ,W-E,16&17,016016,571,016,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324660.95817578,12662.3689379917
Jefferson, ,E-W,16&17,018016,572,018,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324547.16803125,12662.293739084
Jefferson, ,E-W,16&17,019016,573,019,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325145.67863438,12662.8045754858
Jefferson, ,W-E,16&17,020016,574,020,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325303.67282422,12662.9356706526
Jefferson, ,W-E,16&17,021016,575,021,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325324.38792109,12662.9480873665
Jefferson, ,E-W,16&17,022016,576,022,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325350.5202,12662.9642566619
Jefferson, ,E-W,16&17,017016,577,017,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324541.47933984,12662.2888335468
Oldham, ,W-E,16&17,014016,578,014,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324132.42902344,12662.0103160511
Oldham, ,W-E,16&17,013016,579,013,16,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324125.6962125,12662.0054111442
Jefferson, ,W-E,16&17,015016,580,015,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324533.02245781,12662.2815280147
Jefferson, ,W-E,16&17,023016,581,023,16,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325376.65266797,12662.9804260997
Jefferson, ,W-E,16&17,026016,582,026,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325520.51226562,12663.06897886
Jefferson, ,W-E,16&17,027016,583,027,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325549.14857812,12663.0864012049
Jefferson, ,W-E,16&17,028016,584,028,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325614.88093828,12663.1275905898
Jefferson, ,W-E,16&17,029016,585,029,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325640.60366797,12663.1425131774
Jefferson, ,E-W,16&17,024016,586,024,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325434.05886094,12663.0153675487
Jefferson, ,E-W,16&17,025016,587,025,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325494.37923281,12663.0528090686
Jefferson, ,E-W,16&17,030016,588,030,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325671.11323438,12663.162435939
Jefferson, ,E-W,16&17,031016,589,031,16,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325699.7446086,12663.1798540067
Jefferson, ,E-W,16&17,032016,590,032,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325861.60578906,12663.2811254245
Jefferson, ,E-W,16&17,033016,591,033,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326019.46544531,12663.3798538912
Jefferson, ,E-W,16&17,034016,592,034,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326169.47052969,12663.4736349512
Jefferson, ,W-E,16&17,036016,593,036,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326848.91730156,12663.8953511283
Jefferson, ,W-E,16&17,037016,594,037,16,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9327198.83364297,12664.0854241343
Oldham, ,E-W,17&18,004017,595,004,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325046.51994688,12662.59484925
Oldham, ,E-W,17&18,005017,596,005,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324996.94704609,12662.5862226801
Oldham, ,E-W,17&18,006017,597,006,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324882.90183203,12662.5098838795
Oldham, ,W-E,17&18,010017,598,010,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324475.43464063,12662.2382624743
Oldham, ,W-E,17&18,012017,599,012,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324283.72479141,12662.1105363043
Oldham, ,W-E,17&18,007017,600,007,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324799.88951328,12662.4547977272
Oldham, ,W-E,17&18,008017,601,008,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324677.92609609,12662.3734541709
Oldham, ,W-E,17&18,009017,602,009,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324598.858225,12662.3208582014
Oldham, ,W-E,17&18,011017,603,011,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324357.38113281,12662.1593892516
Jefferson, ,W-E,17&18,016017,604,016,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324702.40679063,12662.3964429208
Jefferson, ,E-W,17&18,018017,605,018,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324591.53026953,12662.3237439881
Jefferson, ,E-W,17&18,019017,606,019,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325185.68784922,12662.8308426649
Jefferson, ,W-E,17&18,020017,607,020,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325340.357625,12662.9581902256
Jefferson, ,W-E,17&18,021017,608,021,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325361.07271719,12662.9706069037
Jefferson, ,E-W,17&18,022017,609,022,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325387.21075625,12662.9867810365
Jefferson, ,E-W,17&18,017017,610,017,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324582.92187969,12662.3163334904
Oldham, ,W-E,17&18,014017,611,014,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324173.8764836,12662.0378209962
Oldham, ,W-E,17&18,013017,612,013,17,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324164.64662891,12662.0316686035
Jefferson, ,W-E,17&18,015017,613,015,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324573.41983516,12662.3090279551
Jefferson, ,W-E,17&18,023017,614,023,17,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325413.33747813,12663.0029455679
Jefferson, ,W-E,17&18,026017,615,026,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325557.20295938,12663.0915030817
Jefferson, ,W-E,17&18,027017,616,027,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325583.33618203,12663.107672971
Jefferson, ,W-E,17&18,028017,617,028,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325644.07386406,12663.1463671524
Jefferson, ,W-E,17&18,029017,618,029,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325669.79086875,12663.1612848817
Jefferson, ,E-W,17&18,024017,619,024,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325468.24638906,12663.0366394223
Jefferson, ,E-W,17&18,025017,620,025,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325528.56682969,12663.0740809137
Jefferson, ,E-W,17&18,030017,621,030,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325701.34174375,12663.1812075575
Jefferson, ,E-W,17&18,031017,622,031,17,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325735.39021406,12663.2023779696
Jefferson, ,E-W,17&18,032017,623,032,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325889.34673047,12663.298654304
Jefferson, ,E-W,17&18,033017,624,033,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326047.19701875,12663.3973778545
Jefferson, ,E-W,17&18,034017,625,034,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326204.709925,12663.4949114274
Jefferson, ,W-E,17&18,036017,626,036,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326868.31676719,12663.9066181956
Jefferson, ,W-E,17&18,037017,627,037,17,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9327014.27379219,12663.9942156803
Oldham, ,E-W,18&19,005018,628,005,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325038.38044688,12662.6137175339
Oldham, ,E-W,18&19,006018,629,006,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324919.34505469,12662.5348838271
Oldham, ,W-E,18&19,012018,630,012,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324322.66550937,12662.1367887701
Oldham, ,W-E,18&19,007018,631,007,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324840.2815625,12662.4822925926
Oldham, ,W-E,18&19,008018,632,008,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324720.82086563,12662.4022015794
Oldham, ,W-E,18&19,009018,633,009,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324643.21483516,12662.3508581327
Oldham, ,W-E,18&19,010018,634,010,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324518.33905312,12662.2670149233
Oldham, ,W-E,18&19,011018,635,011,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324396.33207891,12662.1856467485
Jefferson, ,W-E,18&19,016018,636,016,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324741.35255937,12662.4226953623
Jefferson, ,E-W,18&19,018018,637,018,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324630.47578906,12662.3499964153
Jefferson, ,E-W,18&19,019018,638,019,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325222.14884219,12662.8558573767
Jefferson, ,W-E,18&19,020018,639,020,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325368.08288594,12662.9757097893
Jefferson, ,W-E,18&19,021018,640,021,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325396.71232735,12662.9931264223
Jefferson, ,E-W,18&19,022018,641,022,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325417.43335781,12663.0055480863
Jefferson, ,E-W,18&19,017018,642,017,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324622.28417813,12662.3438384139
Oldham, ,W-E,18&19,014018,643,014,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324217.82690859,12662.0665784373
Oldham, ,W-E,18&19,013018,644,013,18,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324208.59705234,12662.0604260632
Jefferson, ,W-E,18&19,015018,645,015,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324614.87244922,12662.3365328888
Jefferson, ,W-E,18&19,023018,646,023,18,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325442.52457344,12663.0217174845
Jefferson, ,W-E,18&19,026018,647,026,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325586.39016328,12663.1102749029
Jefferson, ,W-E,18&19,027018,648,027,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325612.52338281,12663.1264447542
Jefferson, ,W-E,18&19,028018,649,028,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325676.80944297,12663.166391358
Jefferson, ,W-E,18&19,029018,650,029,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325705.44613594,12663.1838138585
Jefferson, ,E-W,18&19,024018,651,024,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325502.43398438,12663.0579113054
Jefferson, ,E-W,18&19,025018,652,025,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325558.79530235,12663.0928527362
Jefferson, ,E-W,18&19,030018,653,030,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325735.52949766,12663.2024792284
Jefferson, ,E-W,18&19,031018,654,031,18,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325763.13098438,12663.2199068493
Jefferson, ,E-W,18&19,032018,655,032,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325922.08825781,12663.3186831982
Jefferson, ,E-W,18&19,033018,656,033,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326075.98341406,12663.4149067835
Jefferson, ,E-W,18&19,034018,657,034,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326228.49597578,12663.5099403819
Jefferson, ,W-E,18&19,036018,658,036,18,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326887.71625625,12663.9178852679
Oldham, ,E-W,19&20,005019,659,005,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325074.82397578,12662.6387174825
Oldham, ,E-W,19&20,006019,660,006,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324960.78846016,12662.5623837659
Oldham, ,W-E,19&20,007019,661,007,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324880.27288437,12662.5085450687
Oldham, ,W-E,19&20,009019,662,009,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324679.65757969,12662.375858075
Oldham, ,W-E,19&20,011019,663,011,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324436.75938672,12662.2131617621
Oldham, ,W-E,19&20,012019,664,012,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324364.11342344,12662.164293736
Oldham, ,W-E,19&20,008019,665,008,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324763.7258625,12662.4309540448
Oldham, ,W-E,19&20,010019,666,010,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324556.23345625,12662.293262351
Jefferson, ,W-E,19&20,016019,667,016,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324779.25742266,12662.4489477995
Jefferson, ,E-W,19&20,018019,668,018,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324670.88331875,12662.377501329
Jefferson, ,E-W,19&20,019019,669,019,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325262.1582336,12662.8821245634
Jefferson, ,W-E,19&20,020019,670,020,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325402.27048281,12662.9969818321
Jefferson, ,W-E,19&20,021019,671,021,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325425.89948984,12663.0118984239
Jefferson, ,E-W,19&20,022019,672,022,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325449.11785234,12663.0255676161
Jefferson, ,E-W,19&20,017019,673,017,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324665.19463125,12662.3725958147
Oldham, ,W-E,19&20,014019,674,014,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324254.27462188,12662.0915833883
Oldham, ,W-E,19&20,013019,675,013,19,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324247.54764453,12662.0866835247
Jefferson, ,W-E,19&20,015019,676,015,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324655.27000391,12662.3640328338
Jefferson, ,W-E,19&20,023019,677,023,19,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325477.75343047,12663.0429893723
Jefferson, ,W-E,19&20,026019,678,026,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325619.11606406,12663.1302942731
Jefferson, ,W-E,19&20,027019,679,027,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325649.21421719,12663.1489689576
Jefferson, ,W-E,19&20,028019,680,028,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325709.53543125,12663.1864106688
Jefferson, ,W-E,19&20,029019,681,029,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325737.13656484,12663.2038379897
Jefferson, ,E-W,19&20,024019,682,024,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325531.61146875,12663.0766782772
Jefferson, ,E-W,19&20,025019,683,025,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325592.983025,12663.1141246049
Jefferson, ,E-W,19&20,030019,684,030,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325767.22954297,12663.2225082192
Jefferson, ,E-W,19&20,031019,685,031,19,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325798.36971563,12663.241183344
Jefferson, ,E-W,19&20,032019,686,032,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325956.28207188,12663.3399596608
Jefferson, ,E-W,19&20,033019,687,033,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326111.22267031,12663.4361832744
Jefferson, ,E-W,19&20,034019,688,034,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326261.22846484,12663.5299643947
Jefferson, ,W-E,19&20,036019,689,036,19,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326909.61324844,12663.9303999166
Oldham, ,E-W,20&21,005020,690,005,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325113.76468672,12662.6649648807
Oldham, ,E-W,20&21,006020,691,006,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324997.22167266,12662.587378638
Oldham, ,W-E,20&21,011020,692,011,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324478.20171406,12662.240661698
Oldham, ,W-E,20&21,007020,693,007,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324916.70595313,12662.5335399499
Oldham, ,W-E,20&21,012020,694,012,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324405.56142969,12662.1917986982
Oldham, ,W-E,20&21,008020,695,008,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324800.15871719,12662.4559489308
Oldham, ,W-E,20&21,009020,696,009,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324722.14139531,12662.4033580189
Oldham, ,W-E,20&21,010020,697,010,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324601.63090625,12662.3232622853
Jefferson, ,W-E,20&21,016020,698,016,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324823.20344063,12662.4777002326
Jefferson, ,E-W,20&21,018020,699,018,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324717.74299219,12662.408753747
Jefferson, ,E-W,20&21,019020,700,019,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325300.70583594,12662.9071392855
Jefferson, ,W-E,20&21,020020,701,020,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325435.40710781,12663.0182489579
Jefferson, ,W-E,20&21,021020,702,021,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325458.62529375,12663.031917967
Jefferson, ,E-W,20&21,022020,703,022,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325483.30550859,12663.0468395842
Jefferson, ,E-W,20&21,017020,704,017,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324709.14037344,12662.4013482468
Oldham, ,W-E,20&21,014020,705,014,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324297.17427891,12662.1203358338
Oldham, ,W-E,20&21,013020,706,013,20,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324288.99537656,12662.1141884807
Jefferson, ,W-E,20&21,015020,707,015,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324695.66764609,12662.3915327789
Jefferson, ,W-E,20&21,023020,708,023,20,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325506.94063984,12663.0617613126
Jefferson, ,W-E,20&21,026020,709,026,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325649.35434375,12663.149071001
Jefferson, ,W-E,20&21,027020,710,027,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325680.90464375,12663.1689931795
Jefferson, ,W-E,20&21,028020,711,028,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325737.27636875,12663.2039397346
Jefferson, ,W-E,20&21,029020,712,029,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325769.87226719,12663.2238621837
Jefferson, ,E-W,20&21,024020,713,024,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325568.31201875,12663.0992075404
Jefferson, ,E-W,20&21,025020,714,025,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325623.63218438,12663.1341489472
Jefferson, ,E-W,20&21,030020,715,030,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325801.42314844,12663.2437847258
Jefferson, ,E-W,20&21,031020,716,031,20,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325830.06021563,12663.2612074068
Jefferson, ,E-W,20&21,032020,717,032,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325986.52061563,12663.3587361876
Jefferson, ,E-W,20&21,033020,718,033,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326136.45126563,12663.4524548873
Jefferson, ,E-W,20&21,034020,719,034,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326288.97002656,12663.5474933264
Jefferson, ,W-E,20&21,036020,720,036,20,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326930.46504766,12663.9429145348
Oldham, ,E-W,21&22,006021,721,006,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325038.66525,12662.6148785772
Oldham, ,W-E,21&22,011021,722,011,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324518.60904687,12662.2681666733
Oldham, ,W-E,21&22,012021,723,012,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324437.02967344,12662.2143137039
Oldham, ,W-E,21&22,007021,724,007,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324957.10839766,12662.5610398888
Oldham, ,W-E,21&22,008021,725,008,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324837.65284844,12662.4809539367
Oldham, ,W-E,21&22,009021,726,009,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324758.58429375,12662.4283579662
Oldham, ,W-E,21&22,010021,727,010,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324640.57651875,12662.3495147524
Jefferson, ,W-E,21&22,016021,728,016,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324859.65231719,12662.5027051726
Jefferson, ,E-W,21&22,018021,729,018,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324751.6887,12662.4325061804
Jefferson, ,E-W,21&22,019021,730,019,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325335.71502188,12662.9309064928
Jefferson, ,W-E,21&22,020021,731,020,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325467.09172735,12663.0382685701
Jefferson, ,W-E,21&22,021021,732,021,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325487.81256641,12663.0506899923
Jefferson, ,E-W,21&22,022021,733,022,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325511.03092188,12663.0643591056
Jefferson, ,E-W,21&22,017021,734,017,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324744.53806172,12662.4263481972
Oldham, ,W-E,21&22,014021,735,014,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324339.67306719,12662.1478457746
Oldham, ,W-E,21&22,013021,736,013,21,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324331.89511797,12662.1429409313
Jefferson, ,W-E,21&22,015021,737,015,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324738.57831563,12662.4202902131
Jefferson, ,W-E,21&22,023021,738,023,21,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325541.1283625,12663.0830332549
Jefferson, ,W-E,21&22,026021,739,026,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325681.04482656,12663.1690952795
Jefferson, ,W-E,21&22,027021,740,027,21,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325710.09202266,12663.1877649966
Jefferson, ,W-E,21&22,028021,741,028,21,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325768.96691641,12663.2239639415
Jefferson, ,W-E,21&22,029021,742,029,21,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9325799.05578125,12663.2426338532
Jefferson, ,E-W,21&22,024021,743,024,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325596.03749531,12663.1167269977
Jefferson, ,E-W,21&22,025021,744,025,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325656.35819297,12663.1541683731
Jefferson, ,E-W,21&22,030021,745,030,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325831.65188828,12663.2625563948
Jefferson, ,E-W,21&22,031021,746,031,21,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325859.24766563,12663.2799790824
