ScoreRecent,GradeRecent,DateRecent,Score2,Grade2,Date2,Score3,Grade3,Date3,permit_number,facility_type,facility_type_description,subtype,subtype_description,premise_name,premise_address,premise_city,premise_state,premise_zip,opening_date,ObjectId
99,A,2023/06/20 00:00:00,100,A,2022/12/09 00:00:00,100,A,2022/06/10 00:00:00,108445,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BUILDING A FUTURE ACADEMY II,3201 E INDIAN TRAIL,LOUISVILLE,KY,40213,2019/07/16 00:00:00,1227
97,A,2023/06/22 00:00:00,96,A,2022/12/16 00:00:00,94,A,2022/06/06 00:00:00,109191,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CHILI'S,3007 POPLAR LEVEL RD,LOUISVILLE,KY,40217,2019/09/10 00:00:00,1228
96,A,2023/08/03 00:00:00,96,A,2023/02/01 00:00:00,95,A,2022/07/28 00:00:00,109192,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OPEN CARIBBEAN KITCHEN,4735 POPLAR LEVEL RD STE 1,LOUISVILLE,KY,40213,2019/09/03 00:00:00,1229
100,A,2023/08/10 00:00:00,100,A,2023/03/04 00:00:00,98,A,2021/06/16 00:00:00,109324,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,RED HOT ROASTERS,,LOUISVILLE,KY,40202,2019/09/16 00:00:00,1230
97,A,2023/08/17 00:00:00,100,A,2023/02/23 00:00:00,98,A,2022/08/22 00:00:00,109768,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,KOREANA III,5009 PRESTON HWY,LOUISVILLE,KY,40213,2019/11/21 00:00:00,1231
100,,2023/08/01 00:00:00,0,,,0,,,109989,610,RETAIL FOOD STORES,73,MOBILE RETAIL UNIT,J & A CATTLE CO.,,LOUISVILLE,KY,40202,2020/01/23 00:00:00,1232
97,A,2023/10/25 00:00:00,98,A,2023/05/03 00:00:00,100,A,2022/11/10 00:00:00,110734,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,KING DONUTS,814 EASTERN PKWY,LOUISVILLE,KY,40217,2020/06/29 00:00:00,1233
96,A,2023/08/09 00:00:00,97,A,2023/02/16 00:00:00,97,A,2022/08/17 00:00:00,110978,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OLD HICKORY INN,1038 LYDIA ST,LOUISVILLE,KY,40217,2020/07/30 00:00:00,1234
95,A,2023/11/08 00:00:00,96,A,2023/05/15 00:00:00,96,A,2022/11/23 00:00:00,111189,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PIZZA HUT #036947,2508 PRESTON HWY,LOUISVILLE,KY,40217,2020/08/31 00:00:00,1235
98,A,2023/08/02 00:00:00,98,A,2023/02/07 00:00:00,98,A,2022/08/10 00:00:00,111397,605,FOOD SERVICE ESTABLISHMENT,43,FOOD SERVICE COMMISSARY,THE CHILDREN'S PANTRY,502 WARNOCK ST,LOUISVILLE,KY,40217,2020/10/15 00:00:00,1236
98,A,2023/05/25 00:00:00,98,A,2022/11/30 00:00:00,99,A,2022/05/19 00:00:00,111560,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BUENA VIDA,4620 PRESTON HWY,LOUISVILLE,KY,40213,2020/10/15 00:00:00,1237
98,A,2023/05/13 00:00:00,97,A,2023/02/11 00:00:00,98,A,2022/08/03 00:00:00,111617,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,PRINCE MEDITERRANEAN FOOD TRUCK,,LOUISVILLE,KY,40202,2020/12/07 00:00:00,1238
94,A,2023/09/13 00:00:00,96,A,2023/03/28 00:00:00,97,A,2022/10/13 00:00:00,112006,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WING ZONE,3505 POPLAR LEVEL RD,LOUISVILLE,KY,40213,2021/03/04 00:00:00,1239
97,A,2023/08/03 00:00:00,96,A,2023/01/25 00:00:00,99,A,2022/07/26 00:00:00,112088,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,FALAFEL OASIS,4845 POPLAR LEVEL RD,LOUISVILLE,KY,40213,2021/03/11 00:00:00,1240
97,A,2023/06/23 00:00:00,100,,2023/06/23 00:00:00,94,A,2022/12/15 00:00:00,112116,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",STAYBRIDGE SUITES,380 FARMINGTON AVE,LOUISVILLE,KY,40209,2021/03/16 00:00:00,1241
100,,2023/05/04 00:00:00,100,,2022/05/16 00:00:00,97,,2021/05/10 00:00:00,112120,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,BIG LOTS #5420,4025 POPLAR LEVEL RD,LOUISVILLE,KY,40213,2021/03/26 00:00:00,1242
93,A,2023/06/26 00:00:00,98,,2023/06/26 00:00:00,85,C,2023/01/04 00:00:00,112162,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",MARATHON,4243 PRESTON HWY STE A,LOUISVILLE,KY,40213,2021/03/26 00:00:00,1243
97,A,2023/08/11 00:00:00,100,,2023/08/11 00:00:00,100,A,2023/02/03 00:00:00,112415,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",FAIRFIELD INN & SUITES,653 PHILLIPS LN,LOUISVILLE,KY,40209,2021/04/22 00:00:00,1244
100,A,2023/08/29 00:00:00,100,A,2023/03/09 00:00:00,100,A,2022/09/01 00:00:00,112783,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,LA RICA,5027 PRESTON HWY,LOUISVILLE,KY,40213,2021/06/01 00:00:00,1245
100,A,2023/10/06 00:00:00,100,A,2023/05/23 00:00:00,0,,,113274,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,YUMMY NOSH,,LOUISVILLE,KY,40202,2021/08/13 00:00:00,1246
99,,2023/09/06 00:00:00,99,,2022/09/30 00:00:00,99,,2021/10/06 00:00:00,113576,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,DASHMART,4350 ROBARDS LN STE B,LOUISVILLE,KY,40218,2021/08/31 00:00:00,1247
98,A,2023/05/30 00:00:00,99,A,2022/12/02 00:00:00,97,A,2022/06/02 00:00:00,113903,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,JERSEY MIKE'S SUBS,3013 POPLAR LEVEL RD,LOUISVILLE,KY,40217,2021/10/14 00:00:00,1248
98,A,2023/05/17 00:00:00,98,A,2022/11/03 00:00:00,94,A,2022/01/25 00:00:00,114134,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,NORTH OF BOURBON,935 GOSS AVE,LOUISVILLE,KY,40217,2021/11/30 00:00:00,1249
100,A,2023/06/21 00:00:00,100,A,2022/12/19 00:00:00,100,A,2022/06/28 00:00:00,114135,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SUBWAY #55034,1229 GOSS AVE,LOUISVILLE,KY,40217,2021/11/30 00:00:00,1250
98,,2022/12/29 00:00:00,98,,2022/01/05 00:00:00,0,,,114198,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,DOLLAR TREE,2929 PRESTON HWY,LOUISVILLE,KY,40217,2021/12/14 00:00:00,1251
0,,,0,,,0,,,120067,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",41ST STREET FOOD MARKET,4105 W MARKET ST,LOUISVILLE,KY,40212,2023/09/18 00:00:00,1252
96,A,2023/10/25 00:00:00,96,A,2023/04/19 00:00:00,95,A,2022/10/24 00:00:00,90608,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EL NOPAL,811 EASTERN PKWY,LOUISVILLE,KY,40217,2012/06/08 00:00:00,1253
96,A,2023/09/12 00:00:00,98,,2023/09/12 00:00:00,82,C,2023/02/23 00:00:00,116093,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",3 BROTHERS FOOD MARKET,4132 W BROADWAY,LOUISVILLE,KY,40211,2022/07/26 00:00:00,1254
100,A,2023/09/07 00:00:00,100,A,2023/03/07 00:00:00,100,A,2022/09/13 00:00:00,31843,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,NOTRE DAME ACADEMY,1925 LEWISTON DR,LOUISVILLE,KY,40216,2009/10/20 00:00:00,1255
100,A,2023/05/23 00:00:00,97,A,2022/10/27 00:00:00,99,A,2022/03/07 00:00:00,114435,605,FOOD SERVICE ESTABLISHMENT,42,CATERERS,YUMMY NOSH CATERING,905 HESS LN,LOUISVILLE,KY,40217,2022/02/03 00:00:00,1256
0,,,0,,,0,,,120132,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,MCDONALD'S #7110,2720 W BROADWAY,LOUISVILLE,KY,40211,2023/09/29 00:00:00,1257
96,A,2023/08/28 00:00:00,96,A,2023/03/22 00:00:00,98,A,2022/09/27 00:00:00,32358,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,ARBY'S #5430,10704 DIXIE HWY,LOUISVILLE,KY,40272,1988/07/27 00:00:00,1258
96,A,2023/05/15 00:00:00,96,A,2022/11/07 00:00:00,98,A,2022/05/23 00:00:00,90869,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BURGER KING #889,2700 CRITTENDEN DR,LOUISVILLE,KY,40209,2012/07/11 00:00:00,1259
100,A,2023/08/29 00:00:00,96,A,2023/03/06 00:00:00,99,A,2022/09/29 00:00:00,116380,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,PORTLAND PROMISE CENTER,1831 BAIRD ST,LOUISVILLE,KY,40203,2022/08/05 00:00:00,1260
0,,,0,,,0,,,120276,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,BANDIDO FOOD TRUCK,,LOUISVILLE,KY,40202,2023/10/25 00:00:00,1261
100,,2023/07/31 00:00:00,98,A,2023/07/31 00:00:00,99,A,2023/02/01 00:00:00,56418,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",SPEEDWAY #5457,4565 POPLAR LEVEL RD,LOUISVILLE,KY,40213,1996/10/22 00:00:00,1262
98,A,2023/09/26 00:00:00,98,,2023/09/26 00:00:00,98,A,2023/04/10 00:00:00,32360,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4700111,9200 DIXIE HWY,LOUISVILLE,KY,40272,1991/01/31 00:00:00,1263
96,A,2023/08/02 00:00:00,97,A,2023/03/14 00:00:00,96,A,2022/09/13 00:00:00,32578,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WHITE CASTLE #19,7400 DIXIE HWY,LOUISVILLE,KY,40258,1988/07/28 00:00:00,1264
95,A,2023/06/23 00:00:00,95,A,2023/01/12 00:00:00,96,A,2022/08/04 00:00:00,32579,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,LOUISVILLE,KY,40258,1988/07/28 00:00:00,1265
100,A,2023/09/25 00:00:00,99,A,2023/04/10 00:00:00,100,A,2022/10/18 00:00:00,32604,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,MOBY DICK,9150 DIXIE HWY,LOUISVILLE,KY,40272,1988/07/28 00:00:00,1266
96,A,2023/11/06 00:00:00,95,A,2023/05/22 00:00:00,96,A,2022/12/13 00:00:00,32609,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CAPTAIN D'S #3532,10101 DIXIE HWY,LOUISVILLE,KY,40272,1988/07/28 00:00:00,1267
96,A,2023/10/19 00:00:00,95,A,2023/04/26 00:00:00,99,A,2022/10/28 00:00:00,32613,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DIXIE BOWL,10526 DIXIE HWY,LOUISVILLE,KY,40272,1988/07/28 00:00:00,1268
100,A,2023/09/05 00:00:00,100,A,2023/03/07 00:00:00,100,A,2022/09/08 00:00:00,32694,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,ST. PAUL ELEMENTARY CATHOLIC SCHOOL,6901 DIXIE HWY,LOUISVILLE,KY,40258,2009/10/20 00:00:00,1269
100,A,2023/09/12 00:00:00,100,A,2023/09/12 00:00:00,99,A,2023/03/02 00:00:00,32696,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,ST. ANDREW CATHOLIC ACADEMY,7724 COLUMBINE DR,LOUISVILLE,KY,40258,2009/10/20 00:00:00,1270
100,A,2023/08/24 00:00:00,100,A,2023/02/09 00:00:00,100,A,2022/08/29 00:00:00,32703,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,SANDERS ELEMENTARY SCHOOL,8408 TERRY RD,LOUISVILLE,KY,40258,1988/07/29 00:00:00,1271
100,A,2023/09/05 00:00:00,100,A,2023/02/09 00:00:00,100,A,2022/08/25 00:00:00,32717,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,DIXIE ELEMENTARY SCHOOL,10201 CASALANDA DR,LOUISVILLE,KY,40272,1989/01/24 00:00:00,1272
100,A,2023/08/31 00:00:00,100,A,2023/02/24 00:00:00,100,A,2022/09/14 00:00:00,32718,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,DOSS HIGH SCHOOL,7601 ST ANDREWS CHURCH RD,LOUISVILLE,KY,40214,1988/07/29 00:00:00,1273
100,A,2023/08/24 00:00:00,100,A,2023/02/13 00:00:00,100,A,2022/08/23 00:00:00,32780,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,KERRICK ELEMENTARY SCHOOL,2210 UPPER HUNTERS TRACE,LOUISVILLE,KY,40216,1989/01/24 00:00:00,1274
100,A,2023/08/28 00:00:00,100,A,2023/02/22 00:00:00,100,A,2022/08/31 00:00:00,32788,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,LAYNE ELEMENTARY SCHOOL,9831 EAST AVE,LOUISVILLE,KY,40272,1989/01/24 00:00:00,1275
92,A,2023/09/20 00:00:00,92,A,2023/04/05 00:00:00,92,A,2022/10/12 00:00:00,32829,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,JOHN O'BRYAN'S,4123 FLINTLOCK DR,LOUISVILLE,KY,40216,1989/01/30 00:00:00,1276
100,A,2023/08/23 00:00:00,100,A,2023/02/15 00:00:00,100,A,2022/09/07 00:00:00,32830,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,HOLY CROSS HIGH SCHOOL,5144 DIXIE HWY,LOUISVILLE,KY,40216,2009/10/20 00:00:00,1277
99,,2023/01/05 00:00:00,97,,2022/02/08 00:00:00,99,,2021/02/02 00:00:00,33148,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,WALGREENS #9524,10201 DIXIE HWY,LOUISVILLE,KY,40272,1988/08/02 00:00:00,1278
99,A,2023/09/20 00:00:00,100,A,2023/04/12 00:00:00,99,A,2022/10/14 00:00:00,33228,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OHIO VALLEY RACEWAY,632 KATHERINE STATION RD,LOUISVILLE,KY,40177,1988/08/02 00:00:00,1279
87,A,2023/11/06 00:00:00,91,A,2023/05/09 00:00:00,95,A,2022/11/16 00:00:00,33441,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,LEE'S FAMOUS RECIPE,9813 OLD 3RD STREET RD,LOUISVILLE,KY,40272,1988/08/03 00:00:00,1280
98,A,2023/08/09 00:00:00,100,A,2023/02/21 00:00:00,95,C,2023/02/14 00:00:00,114483,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SUBWAY #24964,3314 PRESTON HWY,LOUISVILLE,KY,40213,2022/02/14 00:00:00,1281
97,A,2023/06/01 00:00:00,96,,2023/06/01 00:00:00,98,A,2022/12/14 00:00:00,33741,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703235,7800 ST ANDREWS CHURCH RD,LOUISVILLE,KY,40214,1988/08/05 00:00:00,1282
99,A,2023/11/07 00:00:00,100,,2023/11/07 00:00:00,100,A,2023/05/04 00:00:00,34008,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703222,8320 OLD 3RD STREET RD,LOUISVILLE,KY,40272,1988/08/09 00:00:00,1283
89,C,2023/09/26 00:00:00,96,A,2023/03/27 00:00:00,94,A,2022/09/29 00:00:00,34135,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,VALLEY DAIRY FREEZE,10300 DEERING RD,LOUISVILLE,KY,40272,1988/08/10 00:00:00,1284
98,A,2023/05/31 00:00:00,99,,2023/05/31 00:00:00,97,A,2022/12/14 00:00:00,34417,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",KROGER L-292,7509 TERRY RD,LOUISVILLE,KY,40258,1989/03/08 00:00:00,1285
100,,2023/06/23 00:00:00,99,,2022/08/01 00:00:00,99,,2021/07/16 00:00:00,34421,610,RETAIL FOOD STORES,63,RETAIL WITH LIMITED SERVICE,SUN VALLEY COMMUNITY CENTER NUTRITION PROGRAM,6505 BETHANY LN,LOUISVILLE,KY,40272,1988/08/10 00:00:00,1286
99,A,2023/10/24 00:00:00,98,,2023/10/24 00:00:00,100,A,2023/04/25 00:00:00,34627,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",WALMART #1170,10445 DIXIE HWY,LOUISVILLE,KY,40272,1988/08/11 00:00:00,1287
98,A,2023/09/20 00:00:00,98,A,2023/04/12 00:00:00,98,A,2022/10/14 00:00:00,34817,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,VFW POST 1181,6518 BLEVINS GAP RD,LOUISVILLE,KY,40272,1988/08/12 00:00:00,1288
95,,2023/02/09 00:00:00,95,,2022/03/29 00:00:00,98,,2021/04/01 00:00:00,34967,610,RETAIL FOOD STORES,61,SUPERMARKET WITH PROCESSING,CARDINAL KEY MARKET,7312 ST ANDREWS CHURCH RD,LOUISVILLE,KY,40214,2006/06/09 00:00:00,1289
99,A,2023/09/07 00:00:00,99,A,2023/09/07 00:00:00,98,A,2023/03/14 00:00:00,38353,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,ST. LAWRENCE CHILD ENRICHMENT CENTER,1925 LEWISTON DR,LOUISVILLE,KY,40216,1989/06/01 00:00:00,1290
99,A,2023/08/15 00:00:00,99,,2023/08/15 00:00:00,98,A,2023/03/02 00:00:00,40584,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",SPEEDWAY #9655,5339 DIXIE HWY,LOUISVILLE,KY,40216,1989/11/21 00:00:00,1291
99,A,2023/09/18 00:00:00,91,C,2023/09/11 00:00:00,96,A,2023/03/21 00:00:00,43625,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PAPA JOHN'S #16,5363 DIXIE HWY,LOUISVILLE,KY,40216,2010/01/11 00:00:00,1292
100,A,2023/10/27 00:00:00,99,,2023/10/27 00:00:00,100,A,2023/05/01 00:00:00,43743,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",GORDON FOOD SERVICE STORE,7483 DIXIE HWY,LOUISVILLE,KY,40258,2005/12/15 00:00:00,1293
100,A,2023/10/23 00:00:00,100,A,2023/04/25 00:00:00,100,A,2022/11/07 00:00:00,44877,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,PATCHES PLAYMATES,10414 MILLER LN,LOUISVILLE,KY,40272,1991/07/25 00:00:00,1294
97,A,2023/09/18 00:00:00,99,A,2023/03/22 00:00:00,100,A,2022/09/28 00:00:00,46359,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SOUTHWEST YMCA CHILDCARE & ADULT DAY CENTER,2801 FORDHAVEN RD,LOUISVILLE,KY,40214,1992/04/09 00:00:00,1295
100,A,2023/06/12 00:00:00,100,A,2022/12/20 00:00:00,100,A,2022/08/01 00:00:00,49591,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SOUTHSIDE CHRISTIAN #6,10315 DEERING RD,LOUISVILLE,KY,40272,1993/10/06 00:00:00,1296
98,A,2023/08/14 00:00:00,98,,2023/08/14 00:00:00,97,A,2023/02/22 00:00:00,52175,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",SPEEDWAY #9636,12201 DIXIE HWY,LOUISVILLE,KY,40272,1994/12/16 00:00:00,1297
96,A,2023/05/30 00:00:00,96,A,2022/12/13 00:00:00,95,A,2022/07/01 00:00:00,53576,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,FAZOLI'S,10307 DIXIE HWY,LOUISVILLE,KY,40272,1995/07/18 00:00:00,1298
100,,2023/07/26 00:00:00,100,A,2023/07/26 00:00:00,100,A,2023/01/31 00:00:00,55674,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703232,13401 DIXIE HWY,LOUISVILLE,KY,40272,1996/07/03 00:00:00,1299
94,A,2023/11/01 00:00:00,92,A,2023/05/03 00:00:00,95,A,2022/11/02 00:00:00,57205,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,LOUISVILLE,KY,40258,2000/10/05 00:00:00,1300
100,A,2023/09/11 00:00:00,100,A,2023/02/27 00:00:00,100,A,2022/09/12 00:00:00,58859,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,VALLEY HS CONCESSION,10200 DIXIE HWY,LOUISVILLE,KY,40272,1997/10/10 00:00:00,1301
99,,2023/05/11 00:00:00,99,,2022/06/22 00:00:00,99,,2021/07/26 00:00:00,58936,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,WALGREENS #4163,7338 DIXIE HWY,LOUISVILLE,KY,40258,2009/10/19 00:00:00,1302
95,A,2023/09/18 00:00:00,93,A,2023/03/27 00:00:00,94,A,2022/09/29 00:00:00,59457,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TUMBLEWEED,9701 DIXIE HWY,LOUISVILLE,KY,40272,1998/01/21 00:00:00,1303
98,A,2023/10/09 00:00:00,98,,2023/10/09 00:00:00,98,A,2023/04/11 00:00:00,59759,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",MEIJER #162 GAS,9901 DIXIE HWY,LOUISVILLE,KY,40272,1998/03/09 00:00:00,1304
99,A,2023/10/09 00:00:00,95,,2023/10/09 00:00:00,100,A,2023/04/11 00:00:00,59874,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",MEIJER #162,9905 DIXIE HWY,LOUISVILLE,KY,40272,1998/03/30 00:00:00,1305
91,,2023/02/27 00:00:00,100,,2022/04/04 00:00:00,98,,2021/04/05 00:00:00,62859,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,DOLLAR TREE #01329,9070 DIXIE HWY,LOUISVILLE,KY,40258,1999/09/02 00:00:00,1306
97,A,2023/09/19 00:00:00,97,A,2023/03/24 00:00:00,94,A,2022/10/10 00:00:00,63216,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PENN STATION,6661 DIXIE HWY,LOUISVILLE,KY,40258,2001/10/03 00:00:00,1307
96,A,2023/11/09 00:00:00,97,A,2023/05/15 00:00:00,95,A,2022/12/05 00:00:00,63624,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SUBWAY #21369,9090 DIXIE HWY,LOUISVILLE,KY,40258,2000/02/16 00:00:00,1308
98,A,2023/05/16 00:00:00,97,,2023/05/16 00:00:00,100,A,2022/12/08 00:00:00,63932,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703303,5414 VALLEY STATION RD,LOUISVILLE,KY,40272,2006/09/20 00:00:00,1309
99,A,2023/09/27 00:00:00,97,A,2023/04/18 00:00:00,99,A,2022/10/21 00:00:00,64047,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,COVER ALL CAFE,5001 STEPHAN DR,LOUISVILLE,KY,40258,2004/05/25 00:00:00,1310
97,A,2023/09/28 00:00:00,98,A,2023/03/27 00:00:00,98,A,2022/09/29 00:00:00,64938,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PONDER CREEK,620 VALLEY COLLEGE DR,LOUISVILLE,KY,40272,2000/10/25 00:00:00,1311
95,,2023/09/26 00:00:00,94,,2022/05/31 00:00:00,96,,2021/08/03 00:00:00,65777,610,RETAIL FOOD STORES,65,RETAIL BAKERY,DONUT EXPRESS,9841 OLD 3RD STREET RD,LOUISVILLE,KY,40272,2006/12/19 00:00:00,1312
94,A,2023/07/20 00:00:00,95,A,2023/01/30 00:00:00,95,A,2022/07/28 00:00:00,90962,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DENNY'S,434 EASTERN PKWY,LOUISVILLE,KY,40217,2012/09/10 00:00:00,1313
95,A,2023/06/21 00:00:00,96,,2023/06/21 00:00:00,98,A,2022/11/29 00:00:00,56477,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",KROGER L-400,4009 POPLAR LEVEL RD,LOUISVILLE,KY,40213,1996/10/30 00:00:00,1314
97,,2023/04/13 00:00:00,95,,2022/05/02 00:00:00,97,,2021/05/05 00:00:00,66743,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,DOLLAR TREE,6801 DIXIE HWY,LOUISVILLE,KY,40258,2001/10/15 00:00:00,1315
0,,,0,,,0,,,120304,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,KABUKI EXPRESS II,,LOUISVILLE,KY,40202,2023/10/27 00:00:00,1316
95,C,2023/08/23 00:00:00,100,A,2023/02/15 00:00:00,99,A,2022/09/07 00:00:00,66871,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HOLY CROSS HS CONCESSION,5144 DIXIE HWY,LOUISVILLE,KY,40216,2001/11/07 00:00:00,1317
100,,2023/07/06 00:00:00,95,A,2023/07/06 00:00:00,96,A,2022/12/09 00:00:00,91919,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",KEM'S CAFE,447 FARMINGTON AVE,LOUISVILLE,KY,40209,2012/12/28 00:00:00,1318
98,A,2023/08/22 00:00:00,86,C,2023/02/24 00:00:00,0,,,116398,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SUGA SHANE LEARNING CENTER #2,1804 W OAK ST,LOUISVILLE,KY,40211,2022/08/10 00:00:00,1319
