OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
376,2604536200,92.0,36.0,12.0,24.0,56.0,22.0,34.0,58.0,,0,0,0,0.333333333333333,0.392857142857143,,0.0,963665249.565918,151206.667029011
377,2604533420,176.0,87.0,27.0,60.0,89.0,31.0,58.0,118.0,,0,0,0,0.310344827586207,0.348314606741573,,0.0,92954813.418457,58754.3786724037
378,2604524560,76.0,40.0,14.0,26.0,36.0,13.0,27.0,49.0,,0,0,0,0.35,0.361111111111111,,0.0,958476949.524902,149743.610733863
379,2602782580,52.0,31.0,12.0,19.0,21.0,9.0,21.0,31.0,,0,0,0,0.387096774193548,0.428571428571429,,0.0,979018818.868652,125266.661372456
380,2602773940,134.0,60.0,16.0,44.0,74.0,33.0,49.0,85.0,,0,0,0,0.266666666666667,0.445945945945946,,0.0,954105200.100342,144462.27218135
381,2602765720,114.0,57.0,20.0,37.0,57.0,21.0,41.0,73.0,,0,0,0,0.350877192982456,0.368421052631579,,0.0,1523864397.07532,163291.506054609
382,2602765300,65.0,36.0,10.0,26.0,29.0,10.0,20.0,45.0,,0,0,0,0.277777777777778,0.344827586206897,,0.0,954304588.294678,157092.013286598
383,2602763380,64.0,26.0,9.0,17.0,38.0,16.0,25.0,39.0,,0,0,0,0.346153846153846,0.421052631578947,,0.0,986700722.088013,126285.128923324
384,2602760900,160.0,77.0,27.0,50.0,83.0,35.0,62.0,98.0,7.0,0,0,0,0.350649350649351,0.421686746987952,0.04375,0.0,585309767.68811,100656.357957911
385,2602757760,,,,,,,,,,0,0,0,,,,,18101737.2329102,42830.3448945745
386,2615544200,45.0,20.0,7.0,13.0,25.0,8.0,15.0,30.0,,0,0,0,0.35,0.32,,0.0,47221543.1879883,38855.3131555581
387,2615537440,51.0,24.0,6.0,18.0,27.0,7.0,13.0,38.0,,0,0,0,0.25,0.259259259259259,,0.0,1040415804.72119,129023.346215356
388,2615527040,26.0,13.0,,9.0,13.0,6.0,10.0,16.0,,0,0,0,,0.461538461538462,,0.0,698855744.376953,107286.3806851
389,2615523500,169.0,82.0,27.0,55.0,87.0,32.0,59.0,110.0,,0,0,0,0.329268292682927,0.367816091954023,,0.0,58723940.1098633,73065.8299026438
390,2615518300,172.0,83.0,30.0,53.0,89.0,38.0,68.0,104.0,,0,0,0,0.36144578313253,0.426966292134831,,0.0,90946249.7124023,63837.1334677408
391,2615512520,171.0,88.0,25.0,63.0,83.0,33.0,58.0,113.0,,0,0,0,0.284090909090909,0.397590361445783,,0.0,875006201.182617,214970.96870491
392,2615511880,113.0,48.0,11.0,37.0,65.0,22.0,33.0,80.0,,0,0,0,0.229166666666667,0.338461538461538,,0.0,1000917129.77979,126544.378247582
393,2614716760,122.0,48.0,16.0,32.0,74.0,29.0,45.0,77.0,,0,0,0,0.333333333333333,0.391891891891892,,0.0,1003009819.77539,126581.417177571
394,2614716180,157.0,66.0,22.0,44.0,91.0,40.0,62.0,95.0,6.0,0,0,0,0.333333333333333,0.43956043956044,0.0382165605095541,0.0,2298744597.76563,257867.288068764
395,2614715540,81.0,30.0,12.0,18.0,51.0,19.0,31.0,50.0,,0,0,0,0.4,0.372549019607843,,0.0,957596231.37793,133036.388812244
396,2614713720,97.0,43.0,15.0,28.0,54.0,19.0,34.0,63.0,,0,0,0,0.348837209302326,0.351851851851852,,0.0,1032462772.40674,129111.778318655
397,2614712020,157.0,76.0,28.0,48.0,81.0,35.0,63.0,94.0,11.0,0,0,0,0.368421052631579,0.432098765432099,0.0700636942675159,0.0,433987051.297852,95093.1754419405
398,2603386700,6.0,,,,,,,6.0,,0,0,0,,,,0.0,8219841373.52734,435479.836008993
399,2603380600,6.0,,,,,,,,,0,0,0,,,,0.0,4017226153.67578,275108.767573765
400,2603377540,24.0,8.0,,6.0,16.0,,7.0,17.0,,0,0,0,,,,0.0,2928706485.72461,260428.262458368
401,2603377020,11.0,,,,8.0,,,7.0,,0,0,0,,,,0.0,2139615521.13867,225046.117207357
402,2603374620,68.0,35.0,12.0,23.0,33.0,15.0,27.0,41.0,,0,0,0,0.342857142857143,0.454545454545455,,0.0,1900517336.99414,328145.72275633
403,2602381280,176.0,75.0,28.0,47.0,101.0,44.0,72.0,104.0,8.0,0,0,0,0.373333333333333,0.435643564356436,0.0454545454545455,0.0,1004186822.32764,126781.775935219
404,2602373440,105.0,50.0,20.0,30.0,55.0,26.0,46.0,59.0,,0,0,0,0.4,0.472727272727273,,0.0,1007736598.87793,127074.778039765
405,2602366660,179.0,86.0,31.0,55.0,93.0,38.0,69.0,110.0,8.0,0,0,0,0.36046511627907,0.408602150537634,0.0446927374301676,0.0,1010842128.83301,127161.055340619
406,2602361840,66.0,38.0,14.0,24.0,28.0,10.0,24.0,42.0,,0,0,0,0.368421052631579,0.357142857142857,,0.0,1009389350.80737,127060.701727328
407,2602357860,14.0,9.0,,,,,6.0,8.0,,0,0,0,,,,0.0,594941121.370728,101188.303907817
408,2602352400,51.0,27.0,10.0,17.0,24.0,10.0,20.0,31.0,,0,0,0,0.37037037037037,0.416666666666667,,0.0,1012367682.03955,127384.981221372
409,2602343260,38.0,14.0,6.0,8.0,24.0,11.0,17.0,21.0,,0,0,0,0.428571428571429,0.458333333333333,,0.0,595470703.358643,101030.895937619
410,2611312440,44.0,21.0,8.0,13.0,23.0,8.0,16.0,28.0,,0,0,0,0.380952380952381,0.347826086956522,,0.0,992759663.222656,126036.840729034
411,2611312200,26.0,13.0,,8.0,13.0,,9.0,17.0,,0,0,0,,,,0.0,1004491655.27539,126507.078632489
412,2611309080,15.0,8.0,,6.0,7.0,,,11.0,,0,0,0,,,,0.0,995454130.410156,126432.335678528
413,2611300520,20.0,12.0,,7.0,8.0,,8.0,12.0,,0,0,0,,,,0.0,1000834679.54297,126874.330934184
414,2608188940,2594.0,1329.0,478.0,851.0,1265.0,527.0,1005.0,1589.0,145.0,9,0,0,0.35966892400301,0.416600790513834,0.0558982266769468,0.0034695451040863,693269380.920898,168512.006222685
415,2608182960,571.0,287.0,99.0,188.0,284.0,103.0,202.0,369.0,21.0,0,0,0,0.344947735191638,0.362676056338028,0.0367775831873905,0.0,710365120.583008,181474.178672206
416,2604524540,245.0,108.0,44.0,64.0,137.0,64.0,108.0,137.0,,0,0,0,0.407407407407407,0.467153284671533,,0.0,97692212.269043,66291.774807518
417,2604524520,80.0,38.0,13.0,25.0,42.0,16.0,29.0,51.0,,0,0,0,0.342105263157895,0.380952380952381,,0.0,895538966.172363,210160.306654887
418,2604521520,449.0,228.0,81.0,147.0,221.0,93.0,174.0,275.0,20.0,0,0,0,0.355263157894737,0.420814479638009,0.044543429844098,0.0,925765929.490723,174682.370952493
419,2604515260,35.0,10.0,,7.0,25.0,9.0,12.0,23.0,,0,0,0,,0.36,,0.0,1005309648.76758,126887.765023584
420,2604514820,398.0,202.0,72.0,130.0,196.0,80.0,152.0,246.0,8.0,0,0,0,0.356435643564356,0.408163265306122,0.0201005025125628,0.0,181047925.119141,147330.679653587
421,2604513380,68.0,32.0,11.0,21.0,36.0,10.0,21.0,47.0,,0,0,0,0.34375,0.277777777777778,,0.0,949695403.712402,155397.015583787
422,2604510920,38.0,12.0,,8.0,26.0,9.0,13.0,25.0,,0,0,0,,0.346153846153846,,0.0,1013918292.50293,127543.563118626
423,2604507440,85.0,39.0,13.0,26.0,46.0,15.0,28.0,57.0,,0,0,0,0.333333333333333,0.326086956521739,,0.0,937449535.599609,178946.056225945
424,2615507280,65.0,20.0,,15.0,45.0,17.0,22.0,43.0,,0,0,0,,0.377777777777778,,0.0,1025900506.41113,128456.516076908
425,2615503120,67.0,32.0,8.0,24.0,35.0,9.0,17.0,50.0,,0,0,0,0.25,0.257142857142857,,0.0,1021294332.85156,127889.74753899
426,2614710820,67.0,28.0,9.0,19.0,39.0,15.0,24.0,43.0,,0,0,0,0.321428571428571,0.384615384615385,,0.0,942996208.058105,165822.37380943
427,2614707760,70.0,25.0,8.0,17.0,45.0,15.0,23.0,47.0,,0,0,0,0.32,0.333333333333333,,0.0,1034998464.58545,128638.635143966
428,2614701180,166.0,81.0,30.0,51.0,85.0,32.0,62.0,104.0,6.0,0,0,0,0.37037037037037,0.376470588235294,0.036144578313253,0.0,40055727.3935547,34860.609236752
429,2614700000,,,,,,,,,,0,0,0,,,,,1407609149.15625,160348.783895896
430,2603371740,453.0,237.0,87.0,150.0,216.0,82.0,169.0,284.0,11.0,0,0,0,0.367088607594937,0.37962962962963,0.0242825607064018,0.0,564251927.453125,110291.942717271
431,2603370220,54.0,30.0,9.0,21.0,24.0,8.0,17.0,37.0,,0,0,0,0.3,0.333333333333333,,0.0,2518714793.5957,211333.570193277
432,2603366760,12.0,7.0,,,,,,8.0,,0,0,0,,,,0.0,4001121098.48438,307079.368700518
433,2603363980,41.0,22.0,9.0,13.0,19.0,,14.0,27.0,,0,0,0,0.409090909090909,,,0.0,3342532720.16406,304189.141740822
434,2603343480,147.0,78.0,27.0,51.0,69.0,26.0,53.0,94.0,6.0,0,0,0,0.346153846153846,0.376811594202899,0.0408163265306122,0.0,3382956355.81445,370361.76246263
435,2603339860,,,,,,,,,,0,0,0,,,,,2009358775.19141,190114.867356021
436,2603323080,25.0,8.0,,,17.0,7.0,10.0,15.0,,0,0,0,,0.411764705882353,,0.0,6961162671.41992,348660.553990124
437,2602332280,74.0,38.0,16.0,22.0,36.0,14.0,30.0,44.0,,0,0,0,0.421052631578947,0.388888888888889,,0.0,1008088060.51025,137744.519379865
438,2602332120,12.0,,,,11.0,,,9.0,,0,0,0,,,,0.0,597038931.273193,101138.210580231
439,2602317040,135.0,64.0,23.0,41.0,71.0,31.0,54.0,81.0,,0,0,0,0.359375,0.436619718309859,,0.0,800712685.207886,245377.755531
440,2602317020,499.0,262.0,103.0,159.0,237.0,114.0,217.0,282.0,12.0,0,0,0,0.393129770992366,0.481012658227848,0.0240480961923848,0.0,230541617.420532,134591.622601872
441,2602312560,38.0,16.0,7.0,9.0,22.0,10.0,17.0,21.0,,0,0,0,0.4375,0.454545454545455,,0.0,594041526.862549,101049.901312252
442,2602312140,65.0,32.0,12.0,20.0,33.0,14.0,26.0,39.0,,0,0,0,0.375,0.424242424242424,,0.0,996957844.700684,126305.545978233
443,2602310880,67.0,39.0,16.0,23.0,28.0,12.0,28.0,39.0,,0,0,0,0.41025641025641,0.428571428571429,,0.0,968703612.916748,152855.550866299
444,2602310860,154.0,71.0,25.0,46.0,83.0,38.0,63.0,91.0,,0,0,0,0.352112676056338,0.457831325301205,,0.0,38213684.4163818,30671.4370352102
445,2610385540,74.0,39.0,14.0,25.0,35.0,16.0,30.0,44.0,,0,0,0,0.358974358974359,0.457142857142857,,0.0,1000870260.30078,126526.219102644
446,2610385260,8.0,,,,,,,,,0,0,0,,,,0.0,4332053323.6875,294395.481926499
447,2610380780,,,,,,,,,,0,0,0,,,,,2349507463.50391,211574.310102066
448,2610379780,30.0,15.0,,10.0,15.0,7.0,12.0,18.0,,0,0,0,,0.466666666666667,,0.0,2685683835.18164,249137.010315634
449,2610374110,28.0,13.0,,8.0,15.0,7.0,12.0,16.0,,0,0,0,,0.466666666666667,,0.0,2014675088.13281,190705.053495928
450,2608181920,52.0,21.0,8.0,13.0,31.0,11.0,19.0,33.0,,0,0,0,0.380952380952381,0.354838709677419,,0.0,986377579.232422,134865.50780084
451,2608181140,180.0,85.0,30.0,55.0,95.0,40.0,70.0,110.0,,0,0,0,0.352941176470588,0.421052631578947,,0.0,1013453787.31787,127687.227712701
452,2608175560,151.0,69.0,27.0,42.0,82.0,32.0,59.0,92.0,,0,0,0,0.391304347826087,0.390243902439024,,0.0,1021777229.55469,127899.10081763
453,2608175440,261.0,133.0,50.0,83.0,128.0,50.0,100.0,161.0,,0,0,0,0.37593984962406,0.390625,,0.0,1016786451.68115,127944.043844316
454,2608174460,171.0,79.0,24.0,55.0,92.0,33.0,57.0,114.0,,0,0,0,0.30379746835443,0.358695652173913,,0.0,1011158735.22949,163164.16744599
455,2608169080,92.0,46.0,12.0,34.0,46.0,14.0,26.0,66.0,6.0,0,0,0,0.260869565217391,0.304347826086957,0.0652173913043478,0.0,92237269.1835938,55975.2341330263
456,2608164660,493.0,244.0,81.0,163.0,249.0,81.0,162.0,331.0,10.0,0,0,0,0.331967213114754,0.325301204819277,0.0202839756592292,0.0,1023857182.18701,130395.200386609
457,2604507080,131.0,57.0,18.0,39.0,74.0,31.0,49.0,82.0,,0,0,0,0.315789473684211,0.418918918918919,,0.0,1020977140.49951,127874.625778369
458,2615588400,62.0,30.0,9.0,21.0,32.0,10.0,19.0,43.0,,0,0,0,0.3,0.3125,,0.0,763521049.102051,111212.809458101
459,2615582040,121.0,54.0,19.0,35.0,67.0,24.0,43.0,78.0,,0,0,0,0.351851851851852,0.358208955223881,,0.0,948462228.782227,200335.709317639
460,2615581880,96.0,47.0,16.0,31.0,49.0,21.0,37.0,59.0,,0,0,0,0.340425531914894,0.428571428571429,,0.0,1045845310.40723,129414.538623429
461,2615573520,115.0,51.0,14.0,37.0,64.0,21.0,35.0,80.0,,0,0,0,0.274509803921569,0.328125,,0.0,1027004583.16748,128430.222382951
462,2615571960,43.0,21.0,7.0,14.0,22.0,8.0,15.0,28.0,,0,0,0,0.333333333333333,0.363636363636364,,0.0,747255326.532227,142142.697704589
463,2615570260,54.0,26.0,10.0,16.0,28.0,7.0,17.0,37.0,,0,0,0,0.384615384615385,0.25,,0.0,982185517.655273,125472.466937248
464,2603321770,7.0,,,,,,,,,0,0,0,,,,0.0,2109187519.80273,190692.515127405
465,2603319540,29.0,16.0,6.0,10.0,13.0,,9.0,20.0,,0,0,0,0.375,,,0.0,1340888849.39063,169407.090717591
466,2603315560,10.0,,,,8.0,,,6.0,,0,0,0,,,,0.0,2670327433.31055,233171.964795137
467,2602741600,69.0,26.0,10.0,16.0,43.0,18.0,28.0,41.0,,0,0,0,0.384615384615385,0.418604651162791,,0.0,1003963502.68652,126920.000641771
468,2609957100,162.0,71.0,18.0,53.0,91.0,30.0,48.0,114.0,,0,0,0,0.253521126760563,0.32967032967033,,0.0,187653781.54248,61156.2983452909
469,2609955820,597.0,294.0,100.0,194.0,303.0,128.0,228.0,369.0,38.0,0,0,0,0.340136054421769,0.422442244224422,0.0636515912897822,0.0,117089506.740723,60737.5658758114
470,2609952960,16.0,8.0,,,8.0,,6.0,10.0,,0,0,0,,,,0.0,17496217.6704102,17140.7071389007
471,2609950480,1150.0,502.0,166.0,336.0,648.0,258.0,424.0,726.0,44.0,0,0,0,0.330677290836653,0.398148148148148,0.0382608695652174,0.0,1013049166.71094,127420.276586255
472,2609946900,268.0,114.0,31.0,83.0,154.0,59.0,90.0,178.0,17.0,0,0,0,0.271929824561404,0.383116883116883,0.0634328358208955,0.0,1085073491.02783,136926.905194371
473,2609936820,468.0,242.0,85.0,157.0,226.0,87.0,172.0,296.0,32.0,0,0,0,0.351239669421488,0.384955752212389,0.0683760683760684,0.0,662491058.052246,110858.259606687
474,2603187640,34.0,12.0,,8.0,22.0,9.0,13.0,21.0,,0,0,0,,0.409090909090909,,0.0,1005338553.10254,127067.35943754
475,2603184760,10.0,,,,7.0,,,7.0,,0,0,0,,,,0.0,1482257560.62891,156713.652759725
476,2603182940,18.0,9.0,,6.0,9.0,,7.0,11.0,,0,0,0,,,,0.0,964719711.556641,124177.396554382
477,2603180880,68.0,24.0,7.0,17.0,44.0,17.0,24.0,44.0,,0,0,0,0.291666666666667,0.386363636363636,,0.0,1171640384.68555,140864.079831608
478,2603159500,46.0,19.0,,14.0,27.0,10.0,15.0,31.0,,0,0,0,,0.37037037037037,,0.0,1995679614.0918,189056.070658569
479,2603156280,18.0,9.0,,,9.0,,7.0,11.0,,0,0,0,,,,0.0,982542100.396484,125400.016002421
480,2608300000,,,,,,,,,,0,0,0,,,,,128556531858.723,2285702.33698546
481,2604718900,,,,,,,,,,0,0,0,,,,,288580007.337891,87194.4841408067
482,2604714300,22.0,11.0,,7.0,11.0,,7.0,15.0,,0,0,0,,,,0.0,985033295.091797,125331.92315433
483,2604713500,32.0,16.0,6.0,10.0,16.0,6.0,12.0,20.0,,0,0,0,0.375,0.375,,0.0,982189340.927734,125817.711664199
484,2604708980,21.0,13.0,,8.0,8.0,,9.0,12.0,,0,0,0,,,,0.0,1286034908.53516,225845.802092742
485,2604706380,108.0,48.0,15.0,33.0,60.0,26.0,41.0,67.0,,0,0,0,0.3125,0.433333333333333,,0.0,1275810047.9375,183732.859718888
486,2604700000,,,,,,,,,,0,0,0,,,,,10807252208.6875,721768.938270976
487,2606749920,174.0,96.0,37.0,59.0,78.0,31.0,68.0,106.0,,0,0,0,0.385416666666667,0.397435897435897,,0.0,1028281276.63574,128361.889400206
488,2606742520,62.0,27.0,9.0,18.0,35.0,15.0,24.0,38.0,,0,0,0,0.333333333333333,0.428571428571429,,0.0,999902457.475586,126820.964905536
489,2606740880,129.0,65.0,24.0,41.0,64.0,28.0,52.0,77.0,6.0,0,0,0,0.369230769230769,0.4375,0.0465116279069767,0.0,946271184.368164,225512.544949309
490,2606740860,324.0,159.0,58.0,101.0,165.0,74.0,132.0,192.0,10.0,0,0,0,0.364779874213836,0.448484848484848,0.0308641975308642,0.0,152639582.032227,181862.081772035
491,2606724220,142.0,75.0,29.0,46.0,67.0,25.0,54.0,88.0,,0,0,0,0.386666666666667,0.373134328358209,,0.0,796938138.20752,146017.991713326
492,2606719720,43.0,20.0,7.0,13.0,23.0,10.0,17.0,26.0,,0,0,0,0.35,0.434782608695652,,0.0,1002607241.88379,132457.944806113
493,2604955280,71.0,34.0,11.0,23.0,37.0,15.0,26.0,45.0,6.0,0,0,0,0.323529411764706,0.405405405405405,0.0845070422535211,0.0,27223793.5234375,21290.7355629517
494,2612763560,39.0,14.0,6.0,8.0,25.0,11.0,17.0,22.0,,0,0,0,0.428571428571429,0.44,,0.0,395059459.820313,95524.5963998765
495,2612761780,63.0,30.0,11.0,19.0,33.0,15.0,26.0,37.0,,0,0,0,0.366666666666667,0.454545454545455,,0.0,999179681.523438,126503.589989625
496,2601505560,88.0,36.0,14.0,22.0,52.0,21.0,35.0,53.0,,0,0,0,0.388888888888889,0.403846153846154,,0.0,1017485406.95654,127519.754573616
497,2601505020,68.0,32.0,9.0,23.0,36.0,14.0,23.0,45.0,,0,0,0,0.28125,0.388888888888889,,0.0,1009156949.24316,127133.50014177
498,2601503860,62.0,22.0,7.0,15.0,40.0,16.0,23.0,39.0,,0,0,0,0.318181818181818,0.4,,0.0,1013081013.31982,127455.146551749
499,2601787380,80.0,35.0,14.0,21.0,45.0,19.0,33.0,47.0,,0,0,0,0.4,0.422222222222222,,0.0,938476426.292969,161805.297698134
500,2601765980,90.0,42.0,15.0,27.0,48.0,21.0,36.0,54.0,7.0,0,0,0,0.357142857142857,0.4375,0.0777777777777778,0.0,563512111.691406,122103.950573403
501,2601764180,93.0,36.0,15.0,21.0,57.0,27.0,42.0,51.0,,0,0,0,0.416666666666667,0.473684210526316,,0.0,1170601719.2793,164265.106732679
502,2612757300,130.0,59.0,22.0,37.0,71.0,31.0,53.0,77.0,,0,0,0,0.372881355932203,0.436619718309859,,0.0,995212011.974609,126546.710454857
503,2612746560,78.0,40.0,18.0,22.0,38.0,17.0,35.0,43.0,,0,0,0,0.45,0.447368421052632,,0.0,999047707.579102,126589.223005009
504,2612736940,99.0,45.0,17.0,28.0,54.0,23.0,40.0,59.0,,0,0,0,0.377777777777778,0.425925925925926,,0.0,954636329.525391,188509.202199414
505,2612736920,168.0,82.0,30.0,52.0,86.0,38.0,68.0,100.0,7.0,0,0,0,0.365853658536585,0.441860465116279,0.0416666666666667,0.0,57813519.6904297,60730.3874387071
506,2612735160,61.0,26.0,10.0,16.0,35.0,16.0,26.0,35.0,,0,0,0,0.384615384615385,0.457142857142857,,0.0,999859238.214844,126465.700372156
507,2612734400,163.0,80.0,31.0,49.0,83.0,38.0,69.0,94.0,,0,0,0,0.3875,0.457831325301205,,0.0,995677541.339844,126524.60794568
508,2603311280,29.0,10.0,,10.0,19.0,6.0,6.0,23.0,,0,0,0,,0.315789473684211,,0.0,2536004189.73242,225420.009610341
509,2603306070,31.0,20.0,,15.0,11.0,,8.0,23.0,,0,0,0,,,,0.0,2740625232.28711,323360.344721407
510,2603300000,,,,,,,,,,0,0,0,,,,,22108715683.4727,1095388.66244958
511,2602308060,74.0,36.0,15.0,21.0,38.0,18.0,33.0,41.0,,0,0,0,0.416666666666667,0.473684210526316,,0.0,1005752526.67175,126976.595069972
512,2602305800,70.0,38.0,14.0,24.0,32.0,13.0,27.0,43.0,,0,0,0,0.368421052631579,0.40625,,0.0,1007992829.21643,127072.894297985
513,2602301120,59.0,19.0,7.0,12.0,40.0,18.0,25.0,34.0,,0,0,0,0.368421052631579,0.45,,0.0,1006239264.27051,126910.769505361
514,2610371460,51.0,29.0,11.0,18.0,22.0,8.0,19.0,32.0,,0,0,0,0.379310344827586,0.363636363636364,,0.0,1867943067.95703,213881.450568304
515,2610368420,26.0,11.0,,6.0,15.0,7.0,12.0,14.0,,0,0,0,,0.466666666666667,,0.0,1612125852.78125,168450.5176692
516,2610368000,34.0,16.0,,11.0,18.0,8.0,13.0,21.0,,0,0,0,,0.444444444444444,,0.0,3344644461.38086,274529.00704213
517,2610366120,9.0,,,,,,,6.0,,0,0,0,,,,0.0,4538706624.45898,466310.251765233
518,2610356880,32.0,9.0,,6.0,23.0,9.0,12.0,20.0,,0,0,0,,0.391304347826087,,0.0,1222059868.8457,157954.299845294
519,2610356860,163.0,76.0,25.0,51.0,87.0,35.0,60.0,103.0,,0,0,0,0.328947368421053,0.402298850574713,,0.0,404443724.03125,88911.2248521143
520,2610353540,8.0,,,,8.0,,,,,0,0,0,,,,0.0,3976411736.20703,373737.024806682
521,2610351920,87.0,43.0,11.0,32.0,44.0,20.0,31.0,56.0,,0,0,0,0.255813953488372,0.454545454545455,,0.0,1701904695.53125,280690.930313402
