OBJECTID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,GlobalID,DSGNTN_DESC,ADMIN_ST,ADM_UNIT_CD,CREATE_DATE,MODIFY_DATE,GIS_ACRES,Shape_Length,Shape_Area
20923,VRM-LUP-CO-006-A-5497,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{9E72542C-D819-403D-BDB8-5CC48739D201},,CO,COG02000,,,1.19367243,4064.275888649,4830.62094456032
20924,VRM-LUP-CO-006-A-5498,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{111255AC-BC03-4D61-8451-91A5AAA9179A},,CO,COG02000,,,0.01314615,733.334788423832,53.2005938952924
20925,VRM-LUP-CO-006-A-5499,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{7FAE33F4-3347-46A3-A7C2-B727D42A26FB},,CO,COG02000,,,0.39848286,638.945499804446,1612.60290240116
20926,VRM-LUP-CO-006-A-5500,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{87683F69-B8EE-49C1-B2AE-91BECDC56026},,CO,COG02000,,,0.01115084,123.179734849193,45.1258334126069
20927,VRM-LUP-CO-006-A-5501,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{1AC485BB-B10B-4DEB-8292-8F9D29752F51},,CO,COG02000,,,0.59692927,3431.63996562115,2415.68706481222
20928,VRM-LUP-CO-006-A-5502,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{CE7093D2-42CB-4D45-B271-C6F636ED9D15},,CO,COG02000,,,1.70833968,1455.74374177161,6913.40542165823
20929,VRM-LUP-CO-006-A-5503,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3A98CD66-D27D-4790-87F2-E51C343BB2D3},,CO,COG02000,,,1.06154916,800.205429751852,4295.93704278397
20930,VRM-LUP-CO-006-A-5504,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{65C35FD4-71FB-41F2-8FF1-21EF253044E4},,CO,COG02000,,,0.09728525,805.288159210779,393.69944034226
20931,VRM-LUP-CO-006-A-5505,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{CD44ADE4-3A81-4531-81C5-DE8D110B38B9},,CO,COG02000,,,0.08290492,803.184859341466,335.504312981916
20932,VRM-LUP-CO-006-A-5506,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EB50F3C5-0426-4C28-B9D4-A6387B6729F2},,CO,COG02000,,,2.33662896,3101.12861071539,9456.00192999009
20933,VRM-LUP-CO-006-A-5507,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{B36545A3-8760-4D9E-8675-769E9B64E39B},,CO,COG02000,,,0.09414294,377.241016450226,380.982947620603
20934,VRM-LUP-CO-006-A-5508,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{F64D4064-1B6E-4EE3-91EB-4E2197496C52},,CO,COG02000,,,1.21186748,2956.3933849213,4904.25367619497
20935,VRM-LUP-CO-006-A-5509,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{89EBCEE6-91C9-4B32-BC38-3B7686A1DA21},,CO,COG02000,,,3.04732149,2630.96878611499,12332.0725337965
20936,VRM-LUP-CO-006-A-5510,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{B059A163-4DFC-4F67-90E4-3EC99376F238},,CO,COG02000,,,4.71484948,1630.36976693632,19080.3188805444
20937,VRM-LUP-CO-006-A-5511,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3AE0A561-458F-4A66-8F06-31FB04B9415C},,CO,COG02000,,,1.51273171,1469.15097457864,6121.80804521327
20938,VRM-LUP-CO-006-A-5512,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{67DBF1D3-6CD8-4018-B938-DD9FB1135131},,CO,COG02000,,,0.12171469,267.744314268226,492.561889488015
20939,VRM-LUP-CO-006-A-5513,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{FB4AC974-FC0A-4193-881C-83E3C16762FC},,CO,COG02000,,,0.5567954,364.012285983208,2253.27105347704
20940,VRM-LUP-CO-006-A-5514,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{6DC9342A-087D-4FB0-812D-40605A0F223A},,CO,COG02000,,,1.56584135,673.010674971992,6336.73513843579
20941,VRM-LUP-CO-006-A-5515,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{62830508-997D-48E7-9169-7AD4CE384D26},,CO,COG02000,,,0.28870321,2399.02903800907,1168.340449785
20942,VRM-LUP-CO-006-A-5516,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{8CF112F0-3D16-406B-AB92-A28311A17694},,CO,COG02000,,,0.11224812,793.024958964639,454.252021100866
20943,VRM-LUP-CO-006-A-5517,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{C7FA0103-69B5-4069-8841-87AD6D87852A},,CO,COG02000,,,3.44e-06,8.11774200004388,0.0139290898785366
20944,VRM-LUP-CO-006-A-5518,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{1F8679DE-1BF9-4D34-B912-E144E33FD2F5},,CO,COG02000,,,1.41586565,9259.37815378386,5729.80500277929
20945,VRM-LUP-CO-006-A-5519,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{A8EDEA15-1E7E-49C7-85DB-B36B8EC8020D},,CO,COG02000,,,0.18240868,1609.08284483851,738.181723902315
20946,VRM-LUP-CO-006-A-5520,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{17B17DF8-303C-428A-A32F-EB4F7027078F},,CO,COG02000,,,0.55422752,1621.92944015095,2242.87918240308
20947,VRM-LUP-CO-006-A-5521,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{53C7F787-997C-4475-BB0E-B76412BEE6CE},,CO,COG02000,,,0.00016152,13.8579871555221,0.653654464867903
20948,VRM-LUP-CO-006-A-5522,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{1C8CD6AB-DC71-4516-A110-37BE360D219D},,CO,COG02000,,,0.15869603,1584.56901183153,642.220051019075
20949,VRM-LUP-CO-006-A-5523,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{73F8ED3B-4E26-4823-9C45-AB9DBF93206D},,CO,COG02000,,,0.11898403,1200.19684052442,481.511287349967
20950,VRM-LUP-CO-006-A-5524,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{41A445E4-756C-4422-B4C2-661B99617493},,CO,COG02000,,,0.00055573,6.85029262154541,2.24896232143615
20951,VRM-LUP-CO-006-A-5525,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{85D12B05-FB0E-4E0D-B40E-9263CE0A730E},,CO,COG02000,,,0.00032287,4.67450254418684,1.30659775520563
20952,VRM-LUP-CO-006-A-5526,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{A58E3787-D321-4538-B3A8-2903C0D10701},,CO,COG02000,,,0.13470354,666.933301923079,545.125883532081
20953,VRM-LUP-CO-006-A-5527,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{7A4CBCBD-F887-4361-B7CC-F96FE5118D8F},,CO,COG02000,,,2.94206675,2431.33341742583,11906.1217166486
20954,VRM-LUP-CO-006-A-5528,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{CC223CE6-4A23-4D93-8808-A47AB6F7244B},,CO,COG02000,,,0.21881771,838.576981471546,885.523835579756
20955,VRM-LUP-CO-006-A-5529,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{BCFE49E6-2EA2-4351-AEEE-786977A83422},,CO,COG02000,,,5.31687231,2377.39895608617,21516.6188568047
20956,VRM-LUP-CO-006-A-5530,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{F60D2DD4-A7A2-4F27-BB11-2B5D63F9257C},,CO,COG02000,,,0.01086909,988.122653615257,43.985655749931
20957,VRM-LUP-CO-006-A-5531,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{08D5A2FF-086D-46F4-84EE-B702FB112587},,CO,COG02000,,,0.00014809,194.097449986923,0.599285676811572
20958,VRM-LUP-CO-006-A-5532,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{81F4AC3B-D7E5-4B95-BC43-1889D310E657},,CO,COG02000,,,0.43634834,858.933381408635,1765.83908972912
20959,VRM-LUP-CO-006-A-5533,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{5A35E841-73E4-4B58-A442-0DD300587693},,CO,COG02000,,,6.18155902,2024.17907590067,25015.8818401881
20960,VRM-LUP-CO-006-A-5534,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{8A4FE8EC-74C4-4A1E-A6E9-A15E60EE3D36},,CO,COG02000,,,0.00903481,800.555628900544,36.5625937062072
20961,VRM-LUP-CO-006-A-5535,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{067D7016-04A5-42ED-804F-C5A502A3DAD0},,CO,COG02000,,,6.866e-05,120.505195605292,0.277855364446813
20962,VRM-LUP-CO-006-A-5536,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{2FCC45A2-CA4E-46DD-9E51-6D172B28F315},,CO,COG02000,,,0.00685754,400.086894589977,27.7514777633912
20963,VRM-LUP-CO-006-A-5537,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3D4C85B1-93EF-4EF1-BDC4-99AE98A06356},,CO,COG02000,,,0.12661274,698.290980723444,512.383597569865
20964,VRM-LUP-CO-006-A-5538,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EE29477E-F703-405C-947E-7811DBB70615},,CO,COG02000,,,0.00169547,795.676617484516,6.86134105582425
20965,VRM-LUP-CO-006-A-5539,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{537A7690-B5F1-45B5-834C-E1814D6BAF68},,CO,COG02000,,,0.00387798,678.562757478993,15.6936335451256
20966,VRM-LUP-CO-006-A-5540,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{1A8A3C74-0406-49A0-9BFC-BBBFC3A51C18},,CO,COG02000,,,0.28329229,1595.64327518996,1146.44321792463
20967,VRM-LUP-CO-006-A-5541,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{672AB34B-98DD-4FEE-BE69-141D9511F947},,CO,COG02000,,,0.46105793,2410.67910295962,1865.83525974894
20968,VRM-LUP-CO-006-A-5542,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{F71A8822-B2CE-4B4F-954F-81775AD704B3},,CO,COG02000,,,0.00042079,80.9490094804348,1.70289364887556
20969,VRM-LUP-CO-006-A-5543,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{727797D1-1CCD-4216-94A9-4EFB9D424095},,CO,COG02000,,,0.00277576,219.188188312645,11.2330850791519
20970,VRM-LUP-CO-006-A-5544,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{876CC2C5-56EA-4D6C-802B-7C6A5AC93DD4},,CO,COG02000,,,0.00857806,65.8776032716841,34.7141948530052
20971,VRM-LUP-CO-006-A-5545,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{A08E1DA7-85EC-4B54-AAF6-ECCF68E65B04},,CO,COG02000,,,0.04648659,812.70548614424,188.124571540951
20972,VRM-LUP-CO-006-A-5546,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{D1CCAF16-A826-498A-991D-8F3110E86581},,CO,COG02000,,,0.19506551,801.058066148414,789.402118712324
20973,VRM-LUP-CO-006-A-5547,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{1C42F66B-7464-4736-87C9-961C92741E72},,CO,COG02000,,,0.55655891,1231.30447247179,2252.31401119903
20974,VRM-LUP-CO-006-A-5548,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{CF593B3D-BE94-45E5-9DCF-B72A9E3A5301},,CO,COG02000,,,5.7e-07,4.08667575639562,0.002305930843515
20975,VRM-LUP-CO-006-A-5549,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{B57C8F91-CDBC-43D8-BD04-E7D89BDB9651},,CO,COG02000,,,0.00011767,723.295304953152,0.476207028950171
20976,VRM-LUP-CO-006-A-5550,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{7499A58B-C658-46F6-93F2-6B0F53194914},,CO,COG02000,,,0.00815133,1047.83820343718,32.9872675218759
20977,VRM-LUP-CO-006-A-5551,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{129E4FE7-9753-4851-BE73-E16B7FFCA7A1},,CO,COG02000,,,0.16075748,431.572354156142,650.562458732224
20978,VRM-LUP-CO-006-A-5552,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{E6C2F494-E2DC-4A97-A46C-D762B39F47F6},,CO,COG02000,,,0.01928643,590.044517205804,78.049396440546
20979,VRM-LUP-CO-006-A-5553,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{E8E3E93C-6423-4436-A531-4583898F142C},,CO,COG02000,,,0.0013565,213.705426709476,5.48956789557015
20980,VRM-LUP-CO-006-A-5554,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{8F189CAC-6686-46CA-84CE-D66FC1908B83},,CO,COG02000,,,0.00062235,116.43082677542,2.51856159180912
20981,VRM-LUP-CO-006-A-5555,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{18AFFA5B-A7CA-44B3-9F75-3C3D7A856660},,CO,COG02000,,,0.23120202,1607.32373720663,935.641363586549
20982,VRM-LUP-CO-006-A-5556,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{F1CA0D12-D07E-4BF6-B78C-3319E2619F06},,CO,COG02000,,,0.01057191,926.855178797988,42.783012406591
20983,VRM-LUP-CO-006-A-5557,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{0CB5BB63-C19A-4848-8BC4-75F53AAB6B54},,CO,COG02000,,,0.10028622,1485.30618311243,405.843936139916
20984,VRM-LUP-CO-006-A-5558,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{97E30F8B-EF17-4625-8180-8E45F99E22ED},,CO,COG02000,,,0.00016929,50.0414216228135,0.685075789446943
20985,VRM-LUP-CO-006-A-5559,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{9655BF3C-9FDF-483D-BFD4-E10BBDB44B95},,CO,COG02000,,,0.37172371,1411.86306945119,1504.31250278386
20986,VRM-LUP-CO-006-A-5560,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{58E2777D-ECF2-484A-A152-48E5BB964B20},,CO,COG02000,,,0.01377588,796.772275338067,55.7490169440348
20987,VRM-LUP-CO-006-A-5561,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{DB5A69E3-2809-4875-875D-12B6F18914ED},,CO,COG02000,,,8.157e-05,184.29641676991,0.330107113781423
20988,VRM-LUP-CO-006-A-5562,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{12D44568-96D4-4BBB-A3D8-3A04B2147538},,CO,COG02000,,,0.23122525,1105.08893365542,935.735389568409
20989,VRM-LUP-CO-006-A-5563,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{12BC7E97-7B1C-41E3-A602-5D22CA160752},,CO,COG02000,,,0.04800293,801.889295925125,194.260955364536
20990,VRM-LUP-CO-006-A-5564,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{FC3BD507-6BD2-415D-AC49-40AA10EE8ED2},,CO,COG02000,,,0.01436751,94.9927231077707,58.1432605177908
20991,VRM-LUP-CO-006-A-5565,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EBE6D2E3-E340-4816-89E6-91FCB3BE7ECE},,CO,COG02000,,,1.677e-05,3.60614952267867,0.0678713103919575
20992,VRM-LUP-CO-006-A-5566,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EC6D75EE-967B-46BC-A190-CFDAA539A964},,CO,COG02000,,,0.00208249,108.4737358811,8.42754522089282
20993,VRM-LUP-CO-006-A-5567,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{40B9E6ED-E25D-498B-8272-CABF7D03D43A},,CO,COG02000,,,0.03878099,85.9797751538471,156.941086961796
20994,VRM-LUP-CO-006-A-5568,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{019E1465-C729-47EB-A266-E984618E396C},,CO,COG02000,,,0.00087825,21.4312465176337,3.55416938627898
20995,VRM-LUP-CO-006-A-5569,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{2DBE7E43-0DCC-4CCC-847E-F35DBF8727CF},,CO,COG02000,,,0.02773969,117.942021396788,112.258556254665
20996,VRM-LUP-CO-006-A-5570,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{E9A94464-D065-4237-9AD1-E2F3C91A615D},,CO,COG02000,,,0.03797754,264.970729215766,153.689642722751
20997,VRM-LUP-CO-006-A-5571,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{E502580E-C4A9-474B-9F08-28B8A3F3BF38},,CO,COG02000,,,0.01972005,128.533377439636,79.8042245474878
20998,VRM-LUP-CO-006-A-5572,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EDA8E1C9-88F8-4330-8197-AC652E7C369B},,CO,COG02000,,,0.00033676,7.72501480684519,1.36283215847643
20999,VRM-LUP-CO-006-A-5573,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{21C75E64-F939-4A90-8E78-E13898CC13C1},,CO,COG02000,,,0.06894479,811.75311213218,279.009662288056
21000,VRM-LUP-CO-006-A-5574,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{8A156C10-3F9B-4C3C-BB2D-BB7FC3CEEAF0},,CO,COG02000,,,0.00126794,88.7555631645635,5.13115410029167
21001,VRM-LUP-CO-006-A-5575,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{C18DA8E0-5CD1-4F79-B567-DB2F8E6C27DE},,CO,COG02000,,,0.08352504,102.131750606084,338.01383587703
21002,VRM-LUP-CO-006-A-5576,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{8908F994-123C-45EA-BE48-CB4F009C24C9},,CO,COG02000,,,0.00219689,800.444567791002,8.89048590215604
21003,VRM-LUP-CO-006-A-5577,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{60FA6B4C-6F19-4C0E-B55F-19E9A0265AED},,CO,COG02000,,,0.06484075,3411.15205710909,262.401213026448
21004,VRM-LUP-CO-006-A-5578,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{2BD054C1-51FC-49FE-A495-59B4C7552E8F},,CO,COG02000,,,0.02203691,41.3524939202542,89.1801959554525
21005,VRM-LUP-CO-006-A-5579,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{94AD3ABD-6603-4BDE-A1F5-3302D2D3A7E9},,CO,COG02000,,,0.28512036,2195.94321241929,1153.84114905247
21006,VRM-LUP-CO-006-A-5580,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{DCA6AFE1-ED42-4079-A2AC-517088A362B3},,CO,COG02000,,,0.01031568,328.921817675341,41.7460653585737
21007,VRM-LUP-CO-006-A-5581,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{A70949DF-D330-4FFE-983E-279EE0FDF867},,CO,COG02000,,,0.25769771,404.126159993716,1042.86564861552
21008,VRM-LUP-CO-006-A-5582,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{87069824-2370-4B6B-B2EB-BE6907A2A534},,CO,COG02000,,,8.743e-05,3.68798297471334,0.35381887469168
21009,VRM-LUP-CO-006-A-5583,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{BAE8D09F-F0FF-4D91-A31E-E1FE8D9E2525},,CO,COG02000,,,0.04022592,828.087509680546,162.788534212666
21010,VRM-LUP-CO-006-A-5584,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{9465F916-5046-475F-9842-BC04E64EBD0C},,CO,COG02000,,,0.5692173,1550.84430734023,2303.54067390764
21011,VRM-LUP-CO-006-A-5585,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{78B1B0B6-CBAE-42C0-B481-ABAE3013E145},,CO,COG02000,,,8.62e-05,876.572847059286,0.348845648897168
21012,VRM-LUP-CO-006-A-5586,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{552493EB-6E27-416E-886C-7916222F442A},,CO,COG02000,,,2.22353063,7750.97007771942,8998.30920037185
21013,VRM-LUP-CO-006-A-5587,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{C4AEA679-E6F4-4DD8-8C1C-2C2ECB0B3BB7},,CO,COG02000,,,0.00084841,798.146901359029,3.43340243199489
21014,VRM-LUP-CO-006-A-5588,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{00571CE1-B048-4F80-B974-C461080458CB},,CO,COG02000,,,1.71e-06,8.92847709354005,0.0069154807180766
21015,VRM-LUP-CO-006-A-5589,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{22929AC3-BCE7-4DB3-8033-A3FCF40E57FA},,CO,COG02000,,,0.34520509,593.064402596425,1396.99543946353
21016,VRM-LUP-CO-006-A-5590,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{EF809E30-BD6A-4700-88EE-6D1E810B4F7C},,CO,COG02000,,,0.00139839,10.0516177584815,5.6590980005193
21017,VRM-LUP-CO-006-A-5591,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{6C2CAA4F-8C5F-41A0-973F-FD893205A18F},,CO,COG02000,,,0.0304714,1610.16830730772,123.313370861955
21018,VRM-LUP-CO-006-A-5592,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{4A03BD44-ED1C-498B-97AF-02C7A7E4858D},,CO,COG02000,,,0.00101777,114.400777435165,4.11876092557108
21019,VRM-LUP-CO-006-A-5593,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{B453378B-556D-444F-B7D5-1F0937E03824},,CO,COG02000,,,0.00707466,803.02042240324,28.6301205007753
21020,VRM-LUP-CO-006-A-5594,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{931EAEF1-2F6D-466B-B84D-F86F52C61251},,CO,COG02000,,,0.14300823,726.676765028758,578.733773582917
21021,VRM-LUP-CO-006-A-5595,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{E8BDFD1C-FEB1-4041-92C1-55EF22301AC9},,CO,COG02000,,,0.06352114,1617.15927203043,257.060948161783
21022,VRM-LUP-CO-006-A-5596,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{66333543-219B-45F5-AADB-1F4C3F52C9F5},,CO,COG02000,,,9.628e-05,60.6599362961614,0.389620756560371
21023,VRM-LUP-CO-006-A-5597,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{48AC6F5D-D62B-4338-99D0-36154553770D},,CO,COG02000,,,0.01252639,796.108936337384,50.6925120098225
21024,VRM-LUP-CO-006-A-5598,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{88119547-86B3-4CDB-80B3-6ED0E09D55BE},,CO,COG02000,,,0.07653089,924.861141532515,309.70953073272
21025,VRM-LUP-CO-006-A-5599,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{35A182FD-164E-494E-BD86-B5902C52E91F},,CO,COG02000,,,0.16106331,1637.06513615119,651.800087516002
21026,VRM-LUP-CO-006-A-5600,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{95D96015-0A05-41C4-BC62-1F23DDC38AF0},,CO,COG02000,,,0.27676971,2409.87633261647,1120.04726419419
21027,VRM-LUP-CO-006-A-5601,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3689DAEC-23DF-42E6-AB59-7387568696AE},,CO,COG02000,,,0.36260475,4021.13442573244,1467.40934170299
21028,VRM-LUP-CO-006-A-5602,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{A04B4424-99E7-4B4E-80A6-5EF9A5E7C0B1},,CO,COG02000,,,0.00347968,735.106822350382,14.0817607173733
21029,VRM-LUP-CO-006-A-5603,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3EDC1C04-DDCB-4AF0-8826-D0D1AEB0D94C},,CO,COG02000,,,0.09084482,337.220395737287,367.635924746641
21030,VRM-LUP-CO-006-A-5604,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{24466AA2-A894-48D7-B65B-208F6F48EBCA},,CO,COG02000,,,0.19262586,853.73434990874,779.529184598851
21031,VRM-LUP-CO-006-A-5605,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{5A2350BC-A857-41FC-9D33-44CE1836498C},,CO,COG02000,,,0.05045823,798.106231711557,204.197194655709
21032,VRM-LUP-CO-006-A-5606,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{84C5CE5C-9868-4D1D-B70B-5FE5135DBD6A},,CO,COG02000,,,0.1977274,1650.8514902256,800.174385125479
21033,VRM-LUP-CO-006-A-5607,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{3C416623-AECC-4CCF-B207-C3192D51E8DD},,CO,COG02000,,,0.07118999,296.15200090795,288.095667372286
21034,VRM-LUP-CO-006-A-5608,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{4AD7019B-DE7A-49DA-82CA-AB8155ADB5EF},,CO,COG02000,,,0.37761712,831.265550275126,1528.16228558088
21035,VRM-LUP-CO-006-A-5609,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{D6D7913C-C2B3-4193-A353-887ECA15F0A2},,CO,COG02000,,,0.45193499,2161.3732024639,1828.91603120943
21036,VRM-LUP-CO-006-A-5610,LUP-CO-006-A,Colorado River Valley Field Office 2015 RMP,IV,RMP,,{6B7B6870-8DC3-460B-9343-1229CB712C40},,CO,COG02000,,,0.9359212,3189.31521997052,3787.53872911804
