OBJECTID_12_13_14_15_16,ID,NAME,ST_ABBREV,TSEGNAME,TLIFENAME,TURBZNAME,TC_ID,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,OBJECTID,TC_ID_1,OBJECTID_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,TC_Land_A_1,OBJECTID_12_13,TC_ID_12_13_14,Total_A_1,Can_A_1,Grass_A_1,Soil_A_1,Water_A_1,Build_A_1,Road_A_1,Paved_A_1,Perv_A_1,Imperv_A_1,Can_P_1,Grass_P_1,Soil_P_1,Water_P_1,Build_P_1,Road_P_1,Paved_P_1,Perv_P_1,Imperv_P_1,OBJECTID_12_13_14,TC_ID_12_13_14_15,TC_E_A_1,TC_Pv_A_1,TC_Land_A_12,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,OBJECTID_12_13_14_15,TC_ID_12_13_14_15_16,TC_Land_A_12_13,Gain_1,Loss_1,No_Change_1,TreeCanopy_2016_Area_1,TreeCanopy_2021_Area_1,Change_Area_1,Change_PercentChange_1,TreeCanopy_2016_Percent_1,TreeCanopy_2021_Percent_1,Change_Percent_AbsDiff_1,Shape__Area,Shape__Length
118,530330033001,530330033.001,WA,Emerald City,Middle Ground,Metro Cities,118,3441109,772261,1035129,0,0,863897,437405,332417,1807390,1633719,22.442212670392,30.0812615932829,0.0,0.0,25.1051913787096,12.7111637556381,9.66017060197744,52.5234742636749,47.4765257363251,772261,1035129,3441109,332417,1367546,22.442212670392,30.0812615932829,39.7414321952603,9.66017060197744,109704,104755,662557,767312,772261,4949,0.644978835206539,22.2983927565212,22.442212670392,0.1438199138708,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441103.67709351,7832.38704504862
119,530330033002,530330033.002,WA,Emerald City,Middle Ground,Metro Cities,119,2416197,610943,731373,0,0,583018,320257,170606,1342316,1073881,25.2853140700034,30.2695930836765,0.0,0.0,24.1295722161728,13.2545897540639,7.06093087608337,55.5549071536799,44.4450928463201,610943,731373,2416197,170606,901979,25.2853140700034,30.2695930836765,37.3305239597599,7.06093087608337,85407,96017,525536,621553,610943,-10610,-1.70701452651664,25.7244338934284,25.2853140700034,-0.439119823425003,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416202.85586548,6318.97937043132
120,530330033003,530330033.003,WA,Metro Renters,Uptown Individuals,Principal Urban Center,120,2817357,563242,560707,0,0,817514,414880,461014,1123949,1693408,19.9918576169083,19.9018796694917,0.0,0.0,29.0170539267832,14.7258583133057,16.3633504735112,39.8937372864,60.1062627136,563242,560707,2817357,461014,1021721,19.9918576169083,19.9018796694917,36.2652301430028,16.3633504735112,86328,77515,476914,554429,563242,8813,1.58956331649318,19.6790467093805,19.9918576169083,0.312810907527801,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817350.22271729,6884.8655856035
121,530330033004,530330033.004,WA,Metro Renters,Uptown Individuals,Principal Urban Center,121,2272616,481876,531506,0,0,666213,315955,277066,1013382,1259234,21.203582127381,23.387409047547,0.0,0.0,29.3148072529631,13.9027006762251,12.1915008958839,44.5909911749279,55.4090088250721,481876,531506,2272616,277066,808572,21.203582127381,23.387409047547,35.5789099434308,12.1915008958839,66460,80641,415416,496057,481876,-14181,-2.85874405562264,21.8275766781542,21.203582127381,-0.623994550773201,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272633.52563477,6571.43698837331
122,530330033005,530330033.005,WA,Urban Chic,Upscale Avenues,Suburban Periphery,122,3004696,885645,863251,8912,0,672212,372309,202367,1757808,1246888,29.4753612345475,28.7300612108513,0.296602385066576,0.0,22.3720469558318,12.3909041047747,6.73502410892816,58.5020248304654,41.4979751695346,885645,863251,3004696,211279,1074530,29.4753612345475,28.7300612108513,35.761687704846,7.03162649399473,108887,94523,776758,871281,885645,14364,1.64860705099732,28.9973095447926,29.4753612345475,0.478051689754899,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3004677.0128479,8277.81439121476
123,530330034001,530330034.001,WA,Emerald City,Middle Ground,Metro Cities,123,2832489,737460,810875,0,0,678536,366471,239147,1548335,1284154,26.0357586560795,28.6276486863674,0.0,0.0,23.9554681412708,12.9381261498279,8.44299836645438,54.6634073424469,45.3365926575531,737460,810875,2832489,239147,1050022,26.0357586560795,28.6276486863674,37.0706470528217,8.44299836645438,106710,110628,630750,741378,737460,-3918,-0.528475352654112,26.1740822294455,26.0357586560795,-0.138323573365998,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2832478.41113281,6916.47419706702
124,530330034002,530330034.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,124,2733500,789244,747221,0,0,712191,334577,150267,1536465,1197035,28.8730199378087,27.3356868483629,0.0,0.0,26.0541796231937,12.2398756173404,5.49723797329431,56.2087067861716,43.7912932138284,789244,747221,2733500,150267,897488,28.8730199378087,27.3356868483629,32.8329248216572,5.49723797329431,110545,89467,678699,768166,789244,21078,2.74393815919996,28.1019206145967,28.8730199378087,0.771099323211999,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733509.48153687,6841.84913006926
125,530330034003,530330034.003,WA,Emerald City,Middle Ground,Metro Cities,125,2906700,880933,834820,2327,0,629962,360813,197845,1718080,1188620,30.3069804245364,28.720542195617,0.0800564213713146,0.0,21.6727560463756,12.4131489317783,6.80651598032133,59.1075790415248,40.8924209584752,880933,834820,2906700,200172,1034992,30.3069804245364,28.720542195617,35.6071145973097,6.88657240169264,103499,111084,777434,888518,880933,-7585,-0.853668693262264,30.5679292668662,30.3069804245364,-0.260948842329803,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2906755.58328247,7263.14877905299
126,530330035001,530330035.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,126,3752425,921277,1049069,0,0,904407,615798,261874,1970346,1782079,24.5515100235181,27.9570944122801,0.0,0.0,24.1019340826266,16.4106677681766,6.97879371339867,52.5086044357982,47.4913955642018,921277,1049069,3752425,261874,1310943,24.5515100235181,27.9570944122801,34.9358881256787,6.97879371339867,132933,111810,788344,900154,921277,21123,2.34659847092831,23.9885940425192,24.5515100235181,0.562915980998902,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3752437.43249512,8551.65244545256
127,530330035002,530330035.002,WA,Laptops and Lattes,Uptown Individuals,Principal Urban Center,127,3612898,1025276,1016938,0,0,771102,629217,170365,2042214,1570684,28.3782160470625,28.1474317846781,0.0,0.0,21.3430326568865,17.4158528693586,4.71546664201425,56.5256478317406,43.4743521682594,1025276,1016938,3612898,170365,1187303,28.3782160470625,28.1474317846781,32.8628984266924,4.71546664201425,139953,133387,885323,1018710,1025276,6566,0.644540644540645,28.1964782841918,28.3782160470625,0.1817377628707,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612897.49874878,8836.84852503008
128,530330035003,530330035.003,WA,Emerald City,Middle Ground,Metro Cities,128,6464197,2978133,1640350,19377,3454,768998,584423,469462,4641314,1822883,46.0711980157783,25.3759283635694,0.299758809949635,0.0534327774973442,11.8962649189064,9.04092186546914,7.26249524882982,71.8003179667946,28.1996820332054,2978133,1640350,6460743,488839,2129189,46.0958282971479,25.3894946757672,32.9557916171561,7.56629694138894,205106,256245,2773027,3029272,2978133,-51139,-1.68816138002794,46.8873626454419,46.0958282971479,-0.791534348294,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6464205.79946899,10858.4845250114
129,530330036001,530330036.001,WA,Metro Renters,Uptown Individuals,Principal Urban Center,129,4202053,900939,1006451,0,0,863575,1124040,307048,1907390,2294663,21.4404482761165,23.9514113696329,0.0,0.0,20.5512638703034,26.7497815948538,7.3070948890935,45.3918596457493,54.6081403542506,900939,1006451,4202053,307048,1313499,21.4404482761165,23.9514113696329,31.2585062587264,7.3070948890935,117474,124902,783465,908367,900939,-7428,-0.817731159322168,21.6172190117545,21.4404482761165,-0.176770735638001,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4202079.42242432,12795.4466730742
130,530330036002,530330036.002,WA,Metro Renters,Uptown Individuals,Principal Urban Center,130,2472068,417596,446372,0,0,631239,777914,198947,863968,1608100,16.8925773886479,18.0566230378776,0.0,0.0,25.534855837299,31.468147316336,8.04779641983958,34.9492004265255,65.0507995734745,417596,446372,2472068,198947,645319,16.8925773886479,18.0566230378776,26.1044194577172,8.04779641983958,56094,61636,361502,423138,417596,-5542,-1.30973819415888,17.1167621602642,16.8925773886479,-0.224184771616301,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472072.98083496,8789.38294574274
131,530330036003,530330036.003,WA,Laptops and Lattes,Uptown Individuals,Principal Urban Center,131,3295655,904747,1018987,0,0,813722,484430,73769,1923734,1371921,27.4527218413335,30.9191040931165,0.0,0.0,24.6907519142629,14.6990507198114,2.23837143147569,58.3718259344501,41.6281740655499,904747,1018987,3295655,73769,1092756,27.4527218413335,30.9191040931165,33.1574755245922,2.23837143147569,134007,108330,770740,879070,904747,25677,2.92092779869635,26.6736050951935,27.4527218413335,0.779116746139998,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3295656.04611206,7518.62101656649
132,530330036004,530330036.004,WA,Metro Renters,Uptown Individuals,Principal Urban Center,132,2908164,680131,618171,4373,0,804750,550392,250347,1302675,1605489,23.3869547934711,21.2564009457513,0.150369786573247,0.0,27.672098272312,18.9257552187566,8.60842098313575,44.7937255257957,55.2062744742043,680131,618171,2908164,254720,872891,23.3869547934711,21.2564009457513,30.0151917154603,8.758790769709,81531,71481,598600,670081,680131,10050,1.49981867863736,23.0413759334068,23.3869547934711,0.3455788600643,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908162.7253418,8218.98160975147
133,530330038001,530330038.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,133,3721832,986263,1288335,56217,0,859008,411205,120804,2330815,1391017,26.4993959963803,34.6156140309396,1.51046581361007,0.0,23.0802465022602,11.048456781499,3.24582087531087,62.62547584093,37.37452415907,986263,1288335,3721832,177021,1465356,26.4993959963803,34.6156140309396,39.3719007198605,4.75628668892094,127664,109674,858599,968273,986263,17990,1.85794708723676,26.0160318896715,26.4993959963803,0.483364106708802,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3722226.2227478,8257.8478135968
134,530330038002,530330038.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,134,3000347,1008548,995379,0,0,578495,366656,51269,2003927,996420,33.6143786035415,33.1754627048138,0.0,0.0,19.2809365050109,12.2204531675836,1.70876901905013,66.7898413083553,33.2101586916447,1008548,995379,3000347,51269,1046648,33.6143786035415,33.1754627048138,34.8842317238639,1.70876901905013,116547,124351,892001,1016352,1008548,-7804,-0.767844211454299,33.8744818515992,33.6143786035415,-0.260103248057696,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000395.34020996,7727.43320341846
135,530330039001,530330039.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,135,6125026,1582033,2287755,28031,0,1257176,760066,209965,3897819,2227207,25.8290005626099,37.3509434898725,0.457647036926864,0.0,20.5252353214501,12.4091881405891,3.42798544855157,63.6375910894092,36.3624089105908,1582033,2287755,6125026,237996,2525751,25.8290005626099,37.3509434898725,41.236575975351,3.88563248547843,201969,185832,1380064,1565896,1582033,16137,1.03052820876993,25.5655404564813,25.8290005626099,0.263460106128598,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6124643.66720581,10583.1147665901
136,530330039002,530330039.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,136,4358200,1207605,1542457,22397,0,870147,536594,179000,2772459,1585741,27.7088017989078,35.3920655316415,0.513904823092102,0.0,19.9657427378275,12.3122848882566,4.10720022027443,63.6147721536414,36.3852278463586,1207605,1542457,4358200,201397,1743854,27.7088017989078,35.3920655316415,40.013170575008,4.62110504336653,154113,148547,1053492,1202039,1207605,5566,0.463046540087302,27.5810885227846,27.7088017989078,0.127713276123199,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358123.76098633,9229.33457332123
137,530330040001,530330040.001,WA,Emerald City,Middle Ground,Metro Cities,137,23270726,5139408,10897880,119556,566003,2216336,1326165,3005378,16722847,6547879,22.0852929126491,46.8308552126822,0.513761366963798,2.43225329540643,9.5241377514393,5.69885529140775,12.9148441694514,71.8621627877016,28.1378372122984,5139408,10897880,22704723,3124934,14022814,22.6358542229297,47.9982953326495,61.7616607786847,13.7633654460352,752141,613892,4387267,5001159,5139408,138249,2.76433922616737,22.0269544799115,22.6358542229297,0.608899743018203,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23270751.6738892,23665.0127588445
138,530330040002,530330040.002,WA,Top Tier,Affluent Estates,Suburban Periphery,138,3627355,939566,1274490,0,0,738227,499398,175674,2214056,1413299,25.9022345483141,35.1355188560259,0.0,0.0,20.3516611966571,13.7675523901024,4.84303300890042,61.0377534043401,38.9622465956599,939566,1274490,3627355,175674,1450164,25.9022345483141,35.1355188560259,39.9785518649264,4.84303300890042,147030,120820,792536,913356,939566,26210,2.86963681193313,25.1796694836871,25.9022345483141,0.722565064627002,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627368.16098022,9082.76089397256
139,530330041001,530330041.001,WA,Laptops and Lattes,Uptown Individuals,Principal Urban Center,139,3950910,1079556,1240791,0,0,857510,472667,300386,2320347,1630563,27.3242366948374,31.4051952588138,0.0,0.0,21.7041137358229,11.9634970171429,7.60295729338304,58.7294319536512,41.2705680463488,1079556,1240791,3950910,300386,1541177,27.3242366948374,31.4051952588138,39.0081525521968,7.60295729338304,148963,138118,930593,1068711,1079556,10845,1.01477387245008,27.0497429706068,27.3242366948374,0.274493724230599,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950946.77420044,11291.1881110534
140,530330041002,530330041.002,WA,Top Tier,Affluent Estates,Suburban Periphery,140,11625976,4736637,3732270,16924,133863,1612773,867488,526021,8619694,3006282,40.7418439535743,32.1028531282019,0.145570574031806,1.1514130082498,13.8721514649609,7.46163590910561,4.52453196187572,74.1416806640578,25.8583193359422,4736637,3732270,11492113,542945,4275215,41.2164151187863,32.4767951724805,37.2012962281175,4.72450105563703,446043,518244,4290594,4808838,4736637,-72201,-1.50142300489224,41.8446807823766,41.2164151187863,-0.628265663590298,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11625841.1352844,26574.4210604221
141,530330041003,530330041.003,WA,Top Tier,Affluent Estates,Suburban Periphery,141,5054347,1750674,1611981,28069,0,900763,595350,167510,3390724,1663623,34.6369966288425,31.8929626319681,0.555343746679838,0.0,17.8215504396513,11.7789696671004,3.31417688575794,67.0853030074904,32.9146969925096,1750674,1611981,5054347,195579,1807560,34.6369966288425,31.8929626319681,35.7624832644059,3.86952063243778,214231,159258,1536443,1695701,1750674,54973,3.24190408568492,33.5493586016156,34.6369966288425,1.0876380272269,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054325.56082153,11607.2968649744
142,530330041004,530330041.004,WA,Urban Chic,Upscale Avenues,Suburban Periphery,142,5190144,1541695,1269537,4893,0,1320351,566097,487571,2816125,2374019,29.7042818079807,24.4605351990234,0.094274840929269,0.0,25.439583179195,10.9071540211601,9.39417095171155,54.2590918479333,45.7409081520667,1541695,1269537,5190144,492464,1762001,29.7042818079807,24.4605351990234,33.9489809916642,9.48844579264082,184668,218687,1357027,1575714,1541695,-34019,-2.15895778040939,30.3597356836342,29.7042818079807,-0.6554538756535,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5190131.15304565,9478.44227206009
143,530330041005,530330041.005,WA,Urban Chic,Upscale Avenues,Suburban Periphery,143,3964541,1437458,1165915,0,24080,688143,525153,123792,2627453,1337088,36.2578669258308,29.4085746622371,0.0,0.607384310062628,17.3574444052918,13.2462496919568,3.12248000462096,66.2738258981305,33.7261741018695,1437458,1165915,3940461,123792,1289707,36.4794373044169,29.5882892889944,32.7298506443789,3.14156135538456,148300,137823,1289158,1426981,1437458,10477,0.734207393090728,36.2135547084466,36.4794373044169,0.265882595970297,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964548.03662109,10037.654609323
144,530330041006,530330041.006,WA,Top Tier,Affluent Estates,Suburban Periphery,144,4650834,1756272,1392363,13361,40485,852279,397285,198789,3202481,1448353,37.7625174323573,29.9379208116222,0.287281807951004,0.870489034869875,18.3252939150269,8.54223135033416,4.27426564783865,68.8582090868003,31.1417909131997,1756272,1392363,4610349,212150,1604513,38.0941225924545,30.2008155998602,34.8024195131431,4.60160391328292,193017,188879,1563255,1752134,1756272,4138,0.236169151446179,38.0043679990387,38.0941225924545,0.0897545934157975,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650801.34783936,14271.231868767
145,530330042001,530330042.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,145,7045427,2185867,2188551,0,0,1464368,861632,345009,4374418,2671009,31.0253303312915,31.0634259641041,0.0,0.0,20.7846593258294,12.2296632979094,4.89692108086565,62.0887562953956,37.9112437046044,2185867,2188551,7045427,345009,2533560,31.0253303312915,31.0634259641041,35.9603470449697,4.89692108086565,268242,264844,1917625,2182469,2185867,3398,0.155695224078784,30.9771004653089,31.0253303312915,0.0482298659825986,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7045423.68664551,12002.4889386298
146,530330042002,530330042.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,146,5522916,1949970,1758052,9723,0,954766,639858,210547,3717745,1805171,35.3068922286705,31.8319525410128,0.176048304917185,0.0,17.2873532749729,11.5855102630567,3.81224338737001,67.3148930746004,32.6851069253996,1949970,1758052,5522916,220270,1978322,35.3068922286705,31.8319525410128,35.8202442332999,3.98829169228719,205296,223348,1744674,1968022,1949970,-18052,-0.917266168772504,35.6337485487739,35.3068922286705,-0.326856320103403,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5522934.16464233,12017.4174961821
147,530330042003,530330042.003,WA,Laptops and Lattes,Uptown Individuals,Principal Urban Center,147,5922446,1643160,2443156,0,0,878127,745103,212900,4086316,1836130,27.7446176799248,41.2524825046948,0.0,0.0,14.8271001542268,12.5810011606691,3.59479850048443,68.9971001846197,31.0028998153803,1643160,2443156,5922446,212900,2656056,27.7446176799248,41.2524825046948,44.8472810051793,3.59479850048443,207741,178261,1435419,1613680,1643160,29480,1.82688017450796,27.2468503722955,27.7446176799248,0.497767307629299,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5922442.60787964,11003.6698131147
148,530330042004,530330042.004,WA,Urban Chic,Upscale Avenues,Suburban Periphery,148,4051601,1395130,1290514,0,0,812997,510468,42492,2685644,1365957,34.4340422465095,31.8519518580433,0.0,0.0,20.0660677100238,12.5991675883188,1.0487705971047,66.2859941045527,33.7140058954473,1395130,1290514,4051601,42492,1333006,34.4340422465095,31.8519518580433,32.900722455148,1.0487705971047,179605,163671,1215525,1379196,1395130,15934,1.15531077526327,34.0407656133958,34.4340422465095,0.3932766331137,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051574.26055908,9140.29403808772
149,530330042005,530330042.005,WA,Urban Chic,Upscale Avenues,Suburban Periphery,149,3977065,1282512,1206930,6209,0,946373,461499,73542,2495651,1481414,32.247700251316,30.3472535651291,0.156120153932611,0.0,23.7957639616149,11.6040094894099,1.84915257859753,62.7510739703777,37.2489260296223,1282512,1206930,3977065,79751,1286681,32.247700251316,30.3472535651291,32.3525262976592,2.00527273253014,168710,141048,1113802,1254850,1282512,27662,2.20440690122325,31.552162210072,32.247700251316,0.695538041243996,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3977051.87475586,8344.67503367385
150,530330043011,530330043.011,WA,College Towns,Scholars and Patriots,Metro Cities,150,3707018,677627,639724,0,0,1322071,351668,715928,1317351,2389667,18.2795713427882,17.2571053067452,0.0,0.0,35.6640027105345,9.4865468686691,19.312773771263,35.5366766495334,64.4633233504666,677627,639724,3707018,715928,1355652,18.2795713427882,17.2571053067452,36.5698790780083,19.312773771263,93157,125177,584470,709647,677627,-32020,-4.51210249602972,19.1433383922063,18.2795713427882,-0.863767049418101,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707012.55822754,8787.17239886179
151,530330043012,530330043.012,WA,Urban Chic,Upscale Avenues,Suburban Periphery,151,2814355,951993,862750,0,0,626330,324496,48786,1814743,999612,33.8263296563511,30.6553366579554,0.0,0.0,22.2548328124917,11.5300308596463,1.7334700135555,64.4816663143065,35.5183336856935,951993,862750,2814355,48786,911536,33.8263296563511,30.6553366579554,32.3888066715109,1.7334700135555,119398,133555,832595,966150,951993,-14157,-1.46530041918957,34.3293578812907,33.8263296563511,-0.503028224939598,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814373.28152466,7466.07757712693
152,530330043013,530330043.013,WA,Urban Chic,Upscale Avenues,Suburban Periphery,152,4017781,2054572,1005060,13693,0,568713,343486,32257,3073325,944456,51.1369833248751,25.0153007344104,0.340810014284004,0.0,14.1549029178046,8.54914690472179,0.80285610390412,76.4930940735695,23.5069059264305,2054572,1005060,4017781,45950,1051010,51.1369833248751,25.0153007344104,26.1589668525985,1.14366611818812,141379,187611,1913193,2100804,2054572,-46232,-2.20068126298312,52.2876682427439,51.1369833248751,-1.1506849178688,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017774.80987549,8403.50079344137
153,530330043021,530330043.021,WA,Dorms to Diplomas,Scholars and Patriots,Metro Cities,153,1589328,541938,396704,0,0,389391,179108,82187,938642,650686,34.0985624112833,24.9604864445854,0.0,0.0,24.5003548669626,11.2694170114665,5.17117926570223,59.0590488558686,40.9409511441314,541938,396704,1589328,82187,478891,34.0985624112833,24.9604864445854,30.1316657102876,5.17117926570223,52505,81710,489433,571143,541938,-29205,-5.11343043686082,35.9361314970856,34.0985624112833,-1.8375690858023,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589344.2286377,6396.62028938759
154,530330043022,530330043.022,WA,Dorms to Diplomas,Scholars and Patriots,Metro Cities,154,1972076,495308,352523,0,0,577763,300009,246473,847831,1124245,25.1160705774017,17.8757309556021,0.0,0.0,29.2971974710914,15.2128518373531,12.4981491585517,42.9918015330038,57.0081984669962,495308,352523,1972076,246473,598996,25.1160705774017,17.8757309556021,30.3738801141538,12.4981491585517,45094,96962,450214,547176,495308,-51868,-9.47921692471892,27.746192337415,25.1160705774017,-2.6301217600133,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972052.01089478,7175.01536209681
155,530330044001,530330044.001,WA,Laptops and Lattes,Uptown Individuals,Principal Urban Center,155,3523580,1751504,766263,0,0,593647,361138,51028,2517767,1005813,49.7080809858156,21.7467178267557,0.0,0.0,16.8478365753013,10.2491783924304,1.44818621969701,71.4547988125713,28.5452011874287,1751504,766263,3523580,51028,817291,49.7080809858156,21.7467178267557,23.1949040464528,1.44818621969701,137762,144864,1613742,1758606,1751504,-7102,-0.403842588959665,49.9096373574603,49.7080809858156,-0.201556371644699,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3523543.86340332,7961.18494203378
156,530330044002,530330044.002,WA,Metro Renters,Uptown Individuals,Principal Urban Center,156,3561765,1031459,777428,11457,0,898199,635088,208134,1820344,1741421,28.9592098299579,21.8270436146124,0.321666364850011,0.0,25.2178063403958,17.8307103360272,5.8435635141566,51.1079198094203,48.8920801905797,1031459,777428,3561765,219591,997019,28.9592098299579,21.8270436146124,27.992273493619,6.16522987900662,105997,115636,925462,1041098,1031459,-9639,-0.925849439726135,29.2298340850674,28.9592098299579,-0.2706242551095,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561768.89358521,7983.35351201538
157,530330044003,530330044.003,WA,College Towns,Scholars and Patriots,Metro Cities,157,1783695,645681,386909,0,0,439787,222070,89248,1032590,751105,36.1990699082522,21.6914326720656,0.0,0.0,24.6559529515977,12.4499984582566,5.00354600982791,57.8905025803178,42.1094974196822,645681,386909,1783695,89248,476157,36.1990699082522,21.6914326720656,26.6949786818935,5.00354600982791,65005,67140,580676,647816,645681,-2135,-0.329568889931709,36.3187652597557,36.1990699082522,-0.119695351503502,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783703.44613647,5335.38574987444
