OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_CD,ST_ALLOT,ACTIVE_DT,GlobalID,Shape__Length,Shape__Area
1779,52600.0,C. Miller,16228.5017343,AZ,G02000,AZG02000,AZ52600,9999/09/09 00:00:00+00,{473AD071-CD98-4DB6-8842-BB196E1B3B3E},42403.4541415994,65674416.6332517
1780,52740.0,Cox,21871.74112065,AZ,G02000,AZG02000,AZ52740,9999/09/09 00:00:00+00,{6E811BDD-FDD0-4CD0-9AC8-12925C3D5D33},58547.3586338444,88511795.9892608
1781,52580.0,Wildcat Canyon,8855.64280491,AZ,G02000,AZG02000,AZ52580,9999/09/09 00:00:00+00,{46EAC555-36B1-4719-9FEF-183907ED6E06},43382.3997328622,35837515.2404493
1782,6191.0,Gunsight Mountain,27214.91676771,AZ,G02000,AZG02000,AZ06191,9999/09/09 00:00:00+00,{E299BAFB-02D2-4248-845C-95910CF5FB2D},79106.0955386495,110134860.706494
1783,45070.0,Dripping Springs,24468.99860157,AZ,G02000,AZG02000,AZ45070,9999/09/09 00:00:00+00,{5ED5C868-708A-4178-8324-0170CAD51A4F},53270.6819021004,99022524.1404652
1784,52080.0,Babocomari,13176.92076575,AZ,G02200,AZG02200,AZ52080,9999/09/09 00:00:00+00,{13C4BAFF-C2A3-4D32-8F29-329B1A5E61D9},49317.6083329509,53325106.4283284
1785,6113.0,Cochran,1930.4774859,AZ,G02000,AZG02000,AZ06113,9999/09/09 00:00:00+00,{5C4068F5-6E9F-4753-8C9B-97CD6E2BABFE},15496.2740280247,7812365.18159243
1786,52410.0,Howard,490.61293197,AZ,G02000,AZG02000,AZ52410,9999/09/09 00:00:00+00,{D4AFEB9D-6C54-4736-B066-6291F4176F17},5937.40580713276,1985440.09463735
1787,45130.0,Hidalgo,16848.15825244,AZ,G02000,AZG02000,AZ45130,9999/09/09 00:00:00+00,{33CA9D4F-D629-4D05-9E9F-06B3908E2BAC},47937.7588896228,68182077.4294828
1788,6031.0,Thomas Canyon,1636.31350842,AZ,G02000,AZG02000,AZ06031,9999/09/09 00:00:00+00,{C2378134-5B57-4BF1-B0A3-0BDF707EECA2},11836.3063017262,6621925.82646933
1789,6199.0,Moore Canyon,2186.41156997,AZ,G02000,AZG02000,AZ06199,9999/09/09 00:00:00+00,{3A138DC8-B7DF-43AC-BE03-88FA9AFAF6E9},16325.1835470502,8848093.70393039
1790,6132.0,Myers,6064.24060265,AZ,G02000,AZG02000,AZ06132,9999/09/09 00:00:00+00,{23101D02-5539-436D-86E7-94EE14045A45},32796.0515732552,24541111.1351645
1791,52330.0,47 Ranch,32461.155911,AZ,G02000,AZG02000,AZ52330,9999/09/09 00:00:00+00,{F1F46E26-60DC-4924-91FA-66F291A15304},88612.44168127,131365637.795182
1793,6120.0,A Diamond,20924.21971572,AZ,G02000,AZG02000,AZ06120,9999/09/09 00:00:00+00,{3817333F-FF23-49C6-91CA-A64C39489370},46742.7142572376,84677312.9339407
1794,45040.0,El Capitan,1999.11382305,AZ,G02000,AZG02000,AZ45040,9999/09/09 00:00:00+00,{D62A5F90-3A7B-4972-9D10-50774A0376C4},15390.6617483147,8090126.56035134
1795,6059.0,Battle Axe,19871.98652616,AZ,G02000,AZG02000,AZ06059,2013/01/08 00:00:00+00,{221FDD7A-30B4-42B3-AF66-87E1D0460B41},49194.5493233122,80887081.6720335
1796,45060.0,Gilson Wash,1036.22098915,AZ,G02000,AZG02000,AZ45060,9999/09/09 00:00:00+00,{36D57C28-0A75-4C1B-A119-B3C6690E8307},9195.22408225976,4193437.52950611
1797,6004.0,Walker,35261.44267221,AZ,G02000,AZG02000,AZ06004,9999/09/09 00:00:00+00,{A78DF377-D4E4-4C5A-8B5B-71F60D754CD5},60524.0794131103,142697995.412466
1798,6111.0,Horsetrack,30155.49769115,AZ,G02000,AZG02000,AZ06111,9999/09/09 00:00:00+00,{B1232675-9F95-44B1-BA2E-DC67F2D02332},58223.6406487344,122034969.511148
1799,6244.0,Box O,51785.9393082,AZ,G02000,AZG02000,AZ06244,9999/09/09 00:00:00+00,{9ED365EA-1C7D-480D-881D-17520B92458B},73365.502599297,209570261.079403
1800,6093.0,Hay Hook,5984.75206202,AZ,G02000,AZG02000,AZ06093,9999/09/09 00:00:00+00,{FBC56704-41EB-41A0-A72C-FCD1FE3E2A1C},26081.9311710777,23959952.0481832
1801,6251.0,Steamboat,13223.20659624,AZ,G02000,AZG02000,AZ06251,9999/09/09 00:00:00+00,{0E1DEDAB-5809-4675-BF4D-9401484A34E7},35395.3283817385,53512418.5387112
1802,45160.0,Dudleyville,5899.01289968,AZ,G02000,AZG02000,AZ45160,9999/09/09 00:00:00+00,{3143FA53-35C3-4083-BD97-9195995C74FA},22227.7308546889,23872458.238883
1803,6060.0,Morning Star,14733.56553583,AZ,G03000,AZG03000,AZ06060,9999/09/09 00:00:00+00,{670D2649-0EB4-4A2D-A424-73B8FE11E1E9},34899.7118925998,59624624.3091542
1804,6203.0,Silverbell,16289.72794773,AZ,G03000,AZG03000,AZ06203,9999/09/09 00:00:00+00,{E8B873BD-877A-4E13-BD5D-1A16A74235F4},58281.254708538,65922190.4716406
1805,6089.0,Baboquivari,2684.63725992,AZ,G02000,AZG02000,AZ06089,9999/09/09 00:00:00+00,{1CFE38CF-7BCE-40E0-856E-B1E94DA23D6F},16875.569149503,10864341.5371311
1806,6123.0,Willow Springs,65447.28975901,AZ,G02000,AZG02000,AZ06123,9999/09/09 00:00:00+00,{C3604C6D-5CDB-4DB2-9C2D-D3EABE64C8B6},116113.189286112,264855784.889918
1807,6099.0,Sleeping Beauty Mtn.,15136.31727415,AZ,G02000,AZG02000,AZ06099,9999/09/09 00:00:00+00,{F7B04A21-BB15-4B22-921E-63B8EC9B6F2F},37113.3978364646,61089658.95618
1808,52510.0,Brunckow Hill,2192.67945069,AZ,G02200,AZG02200,AZ52510,9999/09/09 00:00:00+00,{DA5D6A10-33A6-4DD4-AE65-23CD4DD90D41},19308.1880785627,8873458.91728077
1809,6039.0,Coyote,110447.10694925,AZ,G02000,AZG02000,AZ06039,9999/09/09 00:00:00+00,{51949C1F-D52B-4E91-963D-20CF9471AF6B},107477.420341013,446963584.093074
1810,52420.0,Haberstock Wash,9412.73476829,AZ,G02000,AZG02000,AZ52420,9999/09/09 00:00:00+00,{F94E9A3A-7202-4E1C-8EEB-F4B3AC91B681},28313.6196301285,38091985.9433124
1811,45390.0,Hotwell,23256.69703602,AZ,G02000,AZG02000,AZ45390,9999/09/09 00:00:00+00,{9EE767B5-2A3D-46D5-A689-E07A8E1C405F},76183.4422352999,94116513.5855383
1812,45330.0,Zapata,7272.24778354,AZ,G02000,AZG02000,AZ45330,9999/09/09 00:00:00+00,{C0CE4E9E-64BC-44E0-8D03-85FF8A7234FC},24753.2720080075,29429742.648094
1813,6137.0,Three Peaks,37808.85668603,AZ,G02000,AZG02000,AZ06137,9999/09/09 00:00:00+00,{C77005BB-7AE2-4C68-A8AE-844F207000EE},55638.6684928087,153007014.545194
1814,6100.0,Anvil,60959.53928308,AZ,G02000,AZG02000,AZ06100,9999/09/09 00:00:00+00,{D4807ACA-19E0-4900-813C-6E0F1C2C7ADE},97114.0836381484,231006496.553643
1815,44140.0,A7 Ranch,41349.14313446,AZ,G02000,AZG02000,AZ44140,9999/09/09 00:00:00+00,{AAB7BD7F-4B38-4AC8-B4AD-69910B6EC6C3},68337.9040067659,167334045.610499
1816,6211.0,Deep Well,30522.01847383,AZ,G02000,AZG02000,AZ06211,9999/09/09 00:00:00+00,{462FDB03-8390-432D-981E-D8928AD207F2},54782.7444592772,123518226.485405
1817,6085.0,San Luis Mountain,12565.22938111,AZ,G02000,AZG02000,AZ06085,9999/09/09 00:00:00+00,{E016F00A-6E48-43B9-A9AD-670D3B74D9DF},32154.5059038861,50849679.1877093
1818,6198.0,Sierrita,12534.13506662,AZ,G02000,AZG02000,AZ06198,9999/09/09 00:00:00+00,{0C051D7D-3FAA-44B3-8C39-9EC97B4EFDE1},41415.5067626448,50723844.993594
1819,6067.0,Rafter Six,26997.90696945,AZ,G02000,AZG02000,AZ06067,9999/09/09 00:00:00+00,{552D66E2-6279-4C02-9B2B-1CBE579E7954},60367.9972112202,109256653.210675
1820,52010.0,Adams Ranch,5445.03736357,AZ,G02000,AZG02000,AZ52010,9999/09/09 00:00:00+00,{29F54E71-E926-441D-B6CA-5174002236BD},24296.1105705403,21411132.5163311
1821,6121.0,Rail X,34662.97513289,AZ,G02000,AZG02000,AZ06121,9999/09/09 00:00:00+00,{6EC4AFC5-AFB6-4CCB-9AFF-AF283F672868},62991.7499628284,140276083.471647
1822,6020.0,Cocoraque,13730.45755206,AZ,G03000,AZG03000,AZ06020,9999/09/09 00:00:00+00,{BCBD7186-5216-4C2D-9F28-A9872E251CC4},38519.4028859079,55565190.4123426
1823,52110.0,Mexican Hat Mountain,27389.14646369,AZ,G02000,AZG02000,AZ52110,9999/09/09 00:00:00+00,{9AFCB874-2DF1-425D-A6E2-B8FD0264CCA2},73676.9359175577,110839943.270622
1824,52470.0,N. Jones,5841.11825479,AZ,G02000,AZG02000,AZ52470,9999/09/09 00:00:00+00,{26BB91B1-F435-42A5-878A-A827235C41FC},24203.0394394629,23638166.9233792
1825,45010.0,Pioneer Mountain,3481.4458504,AZ,G02000,AZG02000,AZ45010,9999/09/09 00:00:00+00,{78C46281-BBD8-4FD1-A147-C434B8FD9113},17121.5686890396,14088911.5448625
1826,52260.0,Monzingo,13017.4276977,AZ,G02000,AZG02000,AZ52260,9999/09/09 00:00:00+00,{50F5F4CF-5EBC-4472-9775-6864D33D86B0},43792.1681600089,52679660.8870495
1827,6078.0,Haydon,15781.46000857,AZ,G02000,AZG02000,AZ06078,9999/09/09 00:00:00+00,{A2518E76-EAAD-4059-91AD-D0800941A09E},43676.7167414667,63865302.7905097
1828,52040.0,Bach,472.36034467,AZ,G02000,AZG02000,AZ52040,9999/09/09 00:00:00+00,{26F8F783-5F8C-4172-89F0-379B4A345F05},7325.625645816,1911574.49555908
1829,6133.0,Gunnery,3400.92107704,AZ,G02000,AZG02000,AZ06133,9999/09/09 00:00:00+00,{50E25205-8D3C-4078-B142-97E089C36B8E},21535.1474763899,13763039.4886952
1830,52880.0,Yuncevich,1993.77619275,AZ,G02000,AZG02000,AZ52880,9999/09/09 00:00:00+00,{1CCDA730-69E3-4421-9613-F663120F00A7},12780.4420341235,8068525.99045137
1831,52170.0,Christiansen,10998.14606609,AZ,G02000,AZG02000,AZ52170,9999/09/09 00:00:00+00,{150B9A19-4279-4FBF-95D8-9365600EC8C4},34892.336034983,44507918.0420494
1832,45120.0,HI-Y,3030.189767,AZ,G02000,AZG02000,AZ45120,9999/09/09 00:00:00+00,{0DC43159-14BA-4689-95C7-D8C9E79ADE0F},16844.7143095602,12262742.9196647
1833,52130.0,Carter,1951.35084875,AZ,G02000,AZG02000,AZ52130,9999/09/09 00:00:00+00,{3B6C7522-52C4-4DF0-B03E-DBA8AD150518},15881.7342977371,7896836.71461874
1834,52350.0,Harris,5271.1670052,AZ,G02000,AZG02000,AZ52350,9999/09/09 00:00:00+00,{61BB6DA1-57E6-4603-A8D2-3011CD244EE5},24205.6068449766,21331656.0485473
1835,6040.0,La Tortuga,35248.98572931,AZ,G02000,AZG02000,AZ06040,9999/09/09 00:00:00+00,{E6355907-887D-4EFC-A1AC-A0B10DFFCD8D},64126.0319719308,142647584.036972
1836,45050.0,Ponderosa,2256.95286762,AZ,G02000,AZG02000,AZ45050,9999/09/09 00:00:00+00,{827F3941-CBCA-4B37-97AA-239E14AF4A91},13337.501721344,9133564.16986926
1837,6117.0,Kearny,1126.60977115,AZ,G02000,AZG02000,AZ06117,9999/09/09 00:00:00+00,{AA692236-21A2-4E11-9363-C14C94A2B2B8},9537.89643441943,4559227.98791112
1838,52400.0,Susnow,3217.83014222,AZ,G02000,AZG02000,AZ52400,9999/09/09 00:00:00+00,{B66E313C-54AB-4D58-9322-8770307173D8},30121.4155492522,13022096.5772454
1839,45440.0,Government Spring,8369.57584868,AZ,G02000,AZG02000,AZ45440,9999/09/09 00:00:00+00,{14D59462-8FD2-4D84-B730-7499D320179F},32471.3241958003,33870471.3580348
1840,6025.0,Helvetia,4653.81344753,AZ,G02000,AZG02000,AZ06025,9999/09/09 00:00:00+00,{F8DAF0B7-61E3-4D50-B284-7CE1B397BC1E},18465.8466334721,18833314.8004753
1841,6130.0,Brawley Wash,2732.81844073,AZ,G02000,AZG02000,AZ06130,9999/09/09 00:00:00+00,{425842E6-0025-4028-A71F-D5B85A19A910},16814.0267204334,11059323.878749
1842,52190.0,Cleveland,3958.62871354,AZ,G02000,AZG02000,AZ52190,9999/09/09 00:00:00+00,{C8A873C6-2C67-4DB2-9D23-27092DC5A794},30107.7782920734,16020001.9594825
1843,52310.0,Spring Canyon,47.68075863,AZ,G02000,AZG02000,AZ52310,9999/09/09 00:00:00+00,{46EC82C8-8039-498A-84A4-F297E9EB57FE},2104.22370689511,192957.179339995
1844,45340.0,Dry Camp,1635.90094926,AZ,G02000,AZG02000,AZ45340,9999/09/09 00:00:00+00,{60E85C29-3E0C-46C3-AFE3-DB2677BC0794},13622.5371014442,6620256.42496739
1845,6151.0,Guild Wash,31606.46797383,AZ,G02000,AZG02000,AZ06151,9999/09/09 00:00:00+00,{F015AB61-C8AE-40D7-B456-8A9476FFF031},65819.2419748671,127906838.084042
1846,6168.0,Teacup,39880.47071175,AZ,G02000,AZG02000,AZ06168,9999/09/09 00:00:00+00,{70891B63-AFA2-4BD6-B254-D7EB41948E02},83231.2187119977,161390539.028172
1849,51440.0,Apache Springs,3424.35460757,AZ,G01000,AZG01000,AZ51440,9999/09/09 00:00:00+00,{DB3C9B46-563F-4803-9927-73CD55807625},20484.6941894221,13857871.4362281
1850,46440.0,Billingsley Creek,206.83099557,AZ,G01000,AZG01000,AZ46440,1899/12/30 00:00:00+00,{D302D862-F58B-40BE-A406-A190281DB987},4204.53403621784,837015.34278285
1851,52850.0,Bar SS,6940.75934683,AZ,G01000,AZG01000,AZ52850,9999/09/09 00:00:00+00,{04563A9E-0E9E-4059-863E-85164D4E7534},31418.9279899856,28088256.5390424
1852,6136.0,Ortega Sink,4661.7421989,AZ,G01000,AZG01000,AZ06136,1899/12/30 00:00:00+00,{214A0027-6660-4C1B-8ABF-BDBBB9CEDCBC},20031.3917186913,18865401.357178
1853,54160.0,Sheep Wash,3972.98467101,AZ,G02000,AZG02000,AZ54160,9999/09/09 00:00:00+00,{A8035A4A-E9F2-4ED3-8BF2-570C290FFE29},20020.9993517169,15419858.9388758
1854,52780.0,Rainbow's End Ranch,19002.08094409,AZ,G02000,AZG02000,AZ52780,9999/09/09 00:00:00+00,{46EFDDF5-0FDC-44AE-BE33-BE2CD84FAAC0},58040.8307473834,76898693.3075422
1855,5036.0,Palomas Ranch,1748.99515606,AZ,C02000,AZC02000,AZ05036,9999/09/09 00:00:00+00,{3E914E07-51A3-4B81-A7EC-EC5D7A9C7017},12517.1960908006,7078154.52168858
1856,5044.0,Caliente,42.45129266,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{D616905F-6754-45E2-9821-3D71D9994CC9},1658.16130867512,171799.806644415
1857,5000.0,Hyder Ranch,139.77284351,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{1A776BC2-ADA8-411D-9FFE-E9BF2764E5F2},3263.10378497169,565658.960439985
1858,5036.0,Palomas Ranch,121.66719377,AZ,C02000,AZC02000,AZ05036,9999/09/09 00:00:00+00,{E0BBBA2A-D7BD-4ADA-A738-5F046123BD31},3224.71153487609,492384.644838675
1859,5009.0,Bishop Lease,27115.79854004,AZ,C02000,AZC02000,AZ05009,9999/09/09 00:00:00+00,{920DAEAD-A64C-4721-8D75-51523DB43FB0},50338.7690085792,109735015.95512
1860,5044.0,Caliente,42.49783958,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{815F263A-7765-4587-A7AA-84350A97F557},2046.06758236282,171988.26900391
1861,3028.0,Eagle Tail-Unit A,209507.24596254,AZ,C02000,AZC02000,AZ03028,9999/09/09 00:00:00+00,{29A67D94-3A30-4D32-AB4D-B918179ADC87},141929.066578758,845776484.192902
1862,5000.0,Hyder Ranch,193.36714041,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{1EB6872F-2228-49BC-9D4A-DAFB7FF701EC},4880.7973623455,782553.88628569
1863,5044.0,Caliente,121.97300226,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{61E1FE55-4C95-485D-BBC4-64E6AC65F5DD},3224.90432019077,493623.156593175
1864,5000.0,Hyder Ranch,243.06344878,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{38655933-9051-4E09-8C28-5137AF689A7C},4861.52806719286,983674.702183595
1865,3097.0,Martinez,60646.14780083,AZ,C02000,AZC02000,AZ03097,9999/09/09 00:00:00+00,{39FA3D19-3F21-423F-87AE-7CFD262ED399},70360.8635858005,245428841.42557
1866,5000.0,Hyder Ranch,571.47125867,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{AD8B0345-1892-4600-8802-3336811031B0},7330.37377485553,2312736.35271387
1867,3088.0,Wells/Ehrenberg,78755.01842009,AZ,C02000,AZC02000,AZ03088,9999/09/09 00:00:00+00,{A974669C-1E59-4EE0-B8AF-27DD0607CF2D},112399.360888322,318712562.418881
1868,5044.0,Caliente,82.41037979,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{42CD3FB6-099F-4682-ACC1-0440194A8C8C},2436.85316052317,333513.77869522
1869,5044.0,Caliente,11.6220247,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{D257DA02-3872-4131-A7A2-E4F93EDC89F6},868.104057828482,47034.19700743
1870,3075.0,Scott,133109.90313025,AZ,C02000,AZC02000,AZ03075,9999/09/09 00:00:00+00,{38655046-4888-4DBA-99E8-15AD62C09E81},135667.233700976,538685131.177258
1871,5000.0,Hyder Ranch,159.62008414,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{75B0BD0C-1A86-4E47-84FA-8BB08B86EFE0},3196.52498921737,645979.365643905
1872,5053.0,Dateland Ranch,55825.84427835,AZ,C02000,AZC02000,AZ05053,9999/09/09 00:00:00+00,{2D3A9A69-09E5-48BA-8D7A-2BB90FE7D2AF},92629.9363574364,225925963.420968
1873,3064.0,Palomas,142327.89445132,AZ,C02000,AZC02000,AZ03064,9999/09/09 00:00:00+00,{B77C20E5-B70A-4567-A878-101F11A858AA},161331.663823745,577654686.694339
1874,5036.0,Palomas Ranch,6495.44295397,AZ,C02000,AZC02000,AZ05036,9999/09/09 00:00:00+00,{508E2A2C-4CFE-49FC-A9F8-2F2083EBEDB1},36657.8493124311,26286965.9897993
1875,5000.0,Hyder Ranch,112.42126317,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{43E1C4B7-2A0D-4B74-A892-BDE40B6C5E97},2848.53541772863,454967.186726975
1876,5000.0,Hyder Ranch,238.8419458,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{24D3CCAC-B95F-4308-920B-EECAAAC879B6},5635.86992163381,966588.82275213
1877,5000.0,Hyder Ranch,39.70666686,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{0714D1D4-5A98-44B3-B6F6-C8FC6C66752A},1603.9742115901,160692.162138555
1878,5006.0,Whitewing Ranch,8398.27272365,AZ,C02000,AZC02000,AZ05006,9999/09/09 00:00:00+00,{5D115977-56F5-48B7-8CE0-B6F619F548E8},50094.7935531041,33987653.2416733
1879,5000.0,Hyder Ranch,1217.03544911,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{85B279AC-BB88-4193-905A-302E583C3875},10376.2708506865,4925328.94400076
1880,3056.0,Morton,25019.72253248,AZ,C02000,AZC02000,AZ03056,9999/09/09 00:00:00+00,{2FAAC3E7-278A-4D39-99EB-EB68BF8AB31C},51251.5447331069,101252798.675895
1881,5044.0,Caliente,118.88681357,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{94038CA7-F423-4C3E-851F-63281BDF6A2B},3201.06639430914,481133.35678352
1882,5000.0,Hyder Ranch,81.83725333,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{7D463CEF-485D-42F0-BE4F-EF814DE81E46},2443.26558905372,331194.229229025
1883,5044.0,Caliente,3100.1384451,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{3C563F6B-CC72-4A0C-8220-241A61668BB5},24035.0027652886,12546205.1992022
1884,3096.0,Weisser,67940.03488829,AZ,C02000,AZC02000,AZ03096,9999/09/09 00:00:00+00,{253B8308-6537-4476-AFDF-70120288B91F},76722.3450305899,274949610.57339
1885,3047.0,K Lazy B,144700.33783224,AZ,C02000,AZC02000,AZ03047,9999/09/09 00:00:00+00,{67676422-08C2-4142-9044-60F7A8CDD63E},130272.054723002,586653163.037911
1886,5044.0,Caliente,491.94978799,AZ,C02000,AZC02000,AZ05044,9999/09/09 00:00:00+00,{75CD2BC8-D021-45A1-B2CC-219138F68358},8112.23418409295,1990914.39871557
1887,5000.0,Hyder Ranch,128.76862928,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{58A5F52A-B34E-4C65-8742-71D67653D09D},3189.64815930339,521124.88599027
1888,1933.0,Crowder-Weisser,320520.65001626,AZ,C02000,AZC02000,AZ01933,9999/09/09 00:00:00+00,{E85C79FA-3CB4-487C-86E8-027A68767AFD},215820.072648538,1297131905.63301
1889,5000.0,Hyder Ranch,84.33028055,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{E1EF1236-BE24-488D-BA45-542818150F52},2486.62343383583,341283.41200554
1891,52210.0,Hopkins,2619.93251627,AZ,G01000,AZG01000,AZ52210,1899/12/30 00:00:00+00,{DEF03327-6272-4EB4-8B4C-84238430E5B6},21773.5002283114,10602490.7297347
1895,45320.0,Massacre,2523.00709757,AZ,G02000,AZG02000,AZ45320,1899/12/30 00:00:00+00,{E834A5EA-433A-4CA6-B906-BB3B4F5DCAE4},28637.3853272296,10210247.4765749
1929,51550.0,Nippers-(Blue Mtn),4666.75682249,AZ,G01000,AZG01000,AZ51550,1899/12/30 00:00:00+00,{54230AED-ABE3-4A5A-BA96-0257BF160FA4},30254.7452073778,18885694.8188893
1932,51490.0,Realty,1080.92110664,AZ,G01000,AZG01000,AZ51490,9999/09/09 00:00:00+00,{E0FE7E02-D05B-4842-B394-93023B5ECDB6},11374.6942692782,4374332.52252183
1933,6127.0,Marcou Mesa,32371.73658414,AZ,G01000,AZG01000,AZ06127,1899/12/30 00:00:00+00,{B31E15BC-853B-49FA-8BC1-6E3536F4A7D7},62746.0993212765,131003770.099753
1934,6155.0,Carrizo Wash,24860.70645697,AZ,G01000,AZG01000,AZ06155,1899/12/30 00:00:00+00,{848CDDCC-7A4F-478C-8376-B86623193526},73998.9821415721,100607709.590778
1935,6202.0,Chevelon Creek South,692.25503784,AZ,G01000,AZG01000,AZ06202,1899/12/30 00:00:00+00,{808234CA-82EA-488E-B2AC-DF908E1D9476},8283.34017338164,2801456.74583757
1936,6028.0,Little Ortega Lake,49570.35980186,AZ,G01000,AZG01000,AZ06028,1899/12/30 00:00:00+00,{43DE3419-0680-44F3-82C9-F9B4AE16F37E},102782.353800449,200604128.924848
1938,6225.0,Holbrook,20625.48112185,AZ,G01000,AZG01000,AZ06225,1899/12/30 00:00:00+00,{14BDCFA2-A870-42F1-ADA1-8A8701DF111B},71303.6572690646,83468360.7430408
1939,6098.0,Gravel Pit,1452.89301369,AZ,G01000,AZG01000,AZ06098,1899/12/30 00:00:00+00,{1C09CA4F-09DD-452F-AB4C-0B3CC40B0D8B},17714.1166556977,5879649.42351568
1940,2048.0,Havasu Heights South,39397.3710298,AZ,C03000,AZC03000,AZ02048,9999/09/09 00:00:00+00,{6DD7391B-3E1D-412E-900D-F548799840C6},102952.105253457,159435503.977628
1941,45.0,Havasu Heights South,28803.9601914,AZ,C03000,AZC03000,AZ00045,9999/09/09 00:00:00+00,{05344C07-CAD0-466F-B119-AEF310934505},61919.8365903612,116565491.291104
1942,3094.0,Eagle Tail -Unit B,113606.49553402,AZ,C02000,AZC02000,AZ03094,9999/09/09 00:00:00+00,{61F5A7C3-EA59-4AE6-A835-385EF858C268},133339.159290465,459749176.078229
1943,2047.0,Havasu Heights North,31029.80403554,AZ,C03000,AZC03000,AZ02047,9999/09/09 00:00:00+00,{C7B49F85-8A6A-42F1-A75F-37EAF37FE6C5},68654.3620538758,125573161.747036
1945,3001.0,Alamo,46366.87811348,AZ,C03000,AZC03000,AZ03001,9999/09/09 00:00:00+00,{0B99180C-C7B5-4F96-BC14-5DC0E5D8A9F0},88368.1954877807,187640098.480168
1946,5238.0,Harris Well,798.86084336,AZ,A01000,AZA01000,AZ05238,9999/09/09 00:00:00+00,{D1105CA2-3B1B-45E7-85C0-B5356745BFA3},7236.1232235415,3232875.13455107
1947,6230.0,Wiregrass Lake,3120.47277946,AZ,G01000,AZG01000,AZ06230,1899/12/30 00:00:00+00,{1D1248CE-41E5-4BC9-A412-2B30051F362A},14742.2775742422,12628105.3084685
1948,6170.0,Zuni Concho,32030.72867156,AZ,G01000,AZG01000,AZ06170,1899/12/30 00:00:00+00,{78B6CC5B-B561-47F5-B4CF-C10BE2FD5A16},67434.7951256304,129623760.038669
1949,6084.0,Sheepskin Wash,1865.4403228,AZ,G01000,AZG01000,AZ06084,1899/12/30 00:00:00+00,{7A8CADB8-9F54-4A49-8A04-2E1F4E1CF45E},13626.2901351198,7549169.15091084
1950,6076.0,Straddling Lake,3557.40506326,AZ,G01000,AZG01000,AZ06076,1899/12/30 00:00:00+00,{FDAB1D00-9E44-4D55-ADEA-17AE8B76E13D},16084.9334996635,14396307.5273406
1951,0.0,Willis,486.57184588,AZ,A01000,AZA01000,AZ00000,9999/09/09 00:00:00+00,{27714F5C-0973-4F1E-964C-0730A66C9A8A},8545.81215509694,1969086.3994469
1952,3017.0,West Clem,28965.67026682,AZ,P01000,AZP01000,AZ03017,9999/09/09 00:00:00+00,{36EFE4B4-F78B-4510-874A-C7F8DA8D9980},45369.4194514164,117219908.748428
1953,121.0,East Clem,83792.92592229,AZ,P01000,AZP01000,AZ00121,9999/09/09 00:00:00+00,{4376E354-0DC5-4EBC-AC0B-E11333E0CBF9},96775.5847563562,339097940.420319
1954,3074.0,Santa Maria Community,61772.25054607,AZ,C01000,AZC01000,AZ03074,9999/09/09 00:00:00+00,{23BDDE19-FF77-45D2-A219-2874A8A3A8E8},80695.8788725367,249983428.848467
1955,,Canaan Gap (Utah Inactive),1933.18236965,AZ,A01000,AZA01000,,9999/09/09 00:00:00+00,{C37A0CF5-A1B4-4D69-8CBF-2BD85C30B793},15998.6338479507,7823311.48826887
