X,Y,OBJECTID,RIPS_num,RIPS_name,allot_num,allot_name,NEPA_num,improve_subtype,improve_type,admin_st_code,admin_unit_code,maint_respone,est_year,last_insp_date,GlobalID,COORD_SRC_TYPE,ACCURACY_FT,created_date,last_edited_date,TempPurpose,RIPS_num_legacy,Old_GUID,Comment_cnt
345375.1425,4383536.2149,4493,004958,Second Gulch Pond 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{AD9212FF-BC35-4FC7-9F81-792CA42905B9},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,004958,{5779E62A-CDEB-47A1-99CC-624F6BE71AE2},0.0
346050.5815,4385315.4003,4494,004960,Second Gulch Pond 3,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{96758084-0FC7-463A-9AC7-6BD023B9E3E1},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,004960,{F4C3A720-D96C-4D2F-A4DB-7CEE34A6A4A5},0.0
345852.488,4386347.6658,4495,004961,Second Gulch Pond 4,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{D0B81CD7-7096-467E-AB73-E6BF3D723FFC},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,004961,{2A577A70-AF7E-4766-998E-206E91E595B5},0.0
336091.9813,4394599.4085,4496,006256,Greenhorn Cattleguard,,,,0.0,,CO,COG02000,,,,{8EFA6087-51B3-4A22-BEC5-4815550B7AB6},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,006256,{196FBBA8-B018-4D75-97BB-D969FFD369B3},0.0
333140.2024,4399325.2672,4497,276143,Trail Gulch Res 3,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{07C88246-12FB-4E36-A135-3E2666CF314A},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,276143,{2DB34366-0524-40E4-BEAB-4D4ED9212BFD},0.0
326034.002,4383853.4725,4498,006265,E Red Hill Pond 9,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{AE43AC8A-3496-4C7E-97CB-E109EA02BC75},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,006265,{DE9EA3C5-55C9-452B-BEFD-6282148248C8},0.0
325724.9445,4386873.6416,4499,006266,Red Hill Pond E,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{EED410FD-C78E-4A75-80EC-367116ACF3A0},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,006266,{1846159C-77E5-4D15-8F82-9C0F46C0D8C5},0.0
246026.8473,4385230.4122,4500,008037,Timber Gulch Spring,,,,8.0,DEVELOPED SPRING,CO,COG02000,,,,{063D0267-6EAB-405A-B9A0-B620BEE4761F},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,008037,{61BA31C4-0680-4567-91DC-B360D165B478},0.0
244472.3425,4386235.4755,4501,275559,East Fork Stock Pond #7,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{41F45527-5AA9-4373-8A1C-33FE4523B9BC},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275559,{0FEDF622-B852-4D32-93BB-DAF9B788409D},0.0
258320.0584,4372010.6101,4502,005783,YELLOWJACKET SPRING,,,,8.0,DEVELOPED SPRING,CO,COG02000,,,,{DE352550-D2CA-4E14-AD9E-A989FF045CD6},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,005783,{8B7AACBB-3BB7-4D9E-A82D-AB979C637335},0.0
278987.0163,4374792.6627,4503,007563,WASP POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{39417AFF-354F-4053-B74C-01A59315980D},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,007563,{8AE1D06E-38EE-4338-8BC2-7A1983C0ED48},0.0
233348.1324,4371590.5922,4504,275347,MT CALLAHAN POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{D1D424BA-2B02-4ECD-BEEE-6DF233C5DD44},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275347,{05FA8556-3BF0-418D-B91E-67B14E0D3236},0.0
269880.8643,4364559.5266,4505,275401,DRY HOLLOW POND 10,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{731E1476-8472-4B03-B367-00E036B10B2F},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275401,{BBEB1D94-2058-4758-B1D5-0254CFD11047},0.0
269680.6917,4365455.8188,4506,275400,DRY HOLLOW POND 9,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{7A8755D8-DB68-43F7-ACEF-6EBBA681C9D8},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275400,{64FC0BF4-16CA-44B2-BA0E-6D500FCBC296},0.0
267772.2686,4362174.4413,4507,275402,DRY HOLLOW POND 11,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{2D4F206A-92AB-484E-87BB-61919FF530EE},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275402,{CB93B6F2-1B29-41E1-91F3-83CD2914279A},0.0
267785.1749,4361756.3356,4508,275403,DRY HOLLOW POND 12,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{38C24678-DB1F-4847-A9D2-D62F6DB25908},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275403,{09F92303-AF33-4419-AACB-0A62C87C9B2E},0.0
268691.5994,4360909.6138,4509,275203,BOUNDARY RESERVOIR,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{6FBA2490-F557-458B-9B8B-8A8CE18C7139},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275203,{31D5E8A8-ED36-44CD-80A4-71721BF57D88},0.0
271141.0237,4359736.2127,4510,275342,HELLS GULCH POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{3A6A4B4E-97C4-4911-84B5-87050F49158C},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275342,{EAE9902B-B981-4977-AB61-9D1AF53834A0},0.0
254823.2136,4402066.3154,4511,275187,W HARRIS GULCH RES,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{331DB8D0-A2EB-4EDB-8AB8-73A660BA44BB},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275187,{E3527F26-62B0-4456-9B91-DF925B96414E},0.0
255532.952,4401989.7704,4512,275398,HARRIS GULCH POND 5,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{AF0A432E-A3B6-4940-B554-3FB1C4C29F7A},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275398,{CB5AA63D-1EDD-4D16-9716-A2B8A1BBD606},0.0
256255.9192,4401186.8285,4513,275399,HARRIS GULCH POND 6,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{A35C5CFC-D610-4BC7-B678-61A5F3242C01},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275399,{51D699D1-B3AD-4035-A7E9-28AC7DCA32B6},0.0
255734.9926,4401183.6879,4514,275971,HARRIS GULCH SPR 2,,,,8.0,DEVELOPED SPRING,CO,COG02000,,,,{C9D01D87-36FC-4817-B2F2-379934D86CCD},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275971,{BBA557B5-18A3-4E5C-8765-9441CE8830FE},0.0
256070.9422,4401927.782,4515,275970,HARRIS GULCH SPR 1,,,,8.0,DEVELOPED SPRING,CO,COG02000,,,,{D17F5078-94F6-458C-9CEB-D36E6C52564C},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275970,{98E8C704-1630-4E4C-B65D-EEE7ED46CFB9},0.0
255670.3982,4399964.8377,4516,275396,HARRIS GULCH POND 3,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{82CDF27D-855F-4F0A-8E1F-D9D659FBD2A6},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275396,{B8630679-9D44-464A-96AE-1437EEF42565},0.0
255376.7399,4398511.2719,4517,275397,HARRIS GULCH POND 4,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{0E4FB377-F6D2-4B98-800F-69F8EECA3BAF},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275397,{48E5F516-A04F-4996-9F74-FA5EBD882454},0.0
255626.5379,4398786.9157,4518,275394,HARRIS GULCH POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{98D08A4A-3DE8-4E6C-86AC-B2AE3AB7F1F7},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275394,{85A8A356-FB1F-4C6D-B037-A70C6ADDB4A8},0.0
255457.2826,4399149.2428,4519,275395,HARRIS GULCH POND 2,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{AF7A8C34-F8BD-41AF-AF9A-7DCE21D259C1},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275395,{5393D1FE-6940-4B58-B209-6DD744921E52},0.0
253109.3096,4401739.4947,4520,275186,Hayden Pond,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{58D28C61-F71D-4682-B7B9-C3941D33A361},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275186,{4F2BC695-92AA-4AC8-AE29-565482A18387},0.0
274158.0437,4392725.6333,4521,275725,WEAVER PIT RES 2,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{A9104FFD-B22E-47E2-881F-4C0718046132},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275725,{23A49A62-B8B5-4376-A142-E26E51849954},0.0
274286.3577,4392462.895,4522,275724,WEAVER PIT RES 1,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{FCFB15BA-C877-4F6B-9734-70FD9C795FB7},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275724,{8E25211A-691A-4366-927A-150DD9D0F46C},0.0
273507.2593,4392375.5086,4523,275969,WEAVER PIT RES 8,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{E84B30D8-9480-43C4-9CED-19D201CD238A},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275969,{05757C69-F862-4F0E-887D-79A1B8612C70},0.0
273432.5954,4393742.5075,4524,275726,WEAVER PIT RES 3,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{D93FC601-82F7-4352-BC2C-BE87A84C706B},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275726,{793F6C10-28DC-402B-9B6A-FE0039AD2DEE},0.0
273125.4135,4393752.0325,4525,275727,WEAVER PIT RES 4,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{4BDF7EF5-63C6-45F0-9263-AD3366518CA4},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275727,{8A27BF9B-C002-42B4-B6BC-AE426E662978},0.0
272934.9132,4393663.1323,4526,275728,WEAVER PIT RES 5,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{9C1111E1-0D24-4B8A-A71B-47EA93743818},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275728,{398AD81B-553E-4E53-97A5-050EF9FF81F0},0.0
272447.5497,4393693.2949,4527,275729,WEAVER PIT RES 6,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{1A0A4897-9852-4044-AA63-4B09CD7E50B9},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275729,{FFBBCB3B-A468-4AFD-8845-FC9C1C1A64AF},0.0
271965.7425,4393771.0826,4528,275730,WEAVER PIT RES 7,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{E0F6F5C7-BA73-43CD-9482-8CC4600E0A28},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275730,{5F1CE9D6-75FF-4BAA-B098-98EF02300220},0.0
265046.1798,4395217.9625,4529,275210,E WARD GULCH POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{3EFCFF1B-3EDE-43E3-A589-D603C96F57FB},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275210,{55E4D429-811E-48EC-83D6-C090C2E008B0},0.0
264920.5425,4395216.3413,4530,275534,CEDAR MTN PIT RES 1,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{C1170C2E-4E70-415E-A346-E7DC613CA871},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275534,{309A3C7F-0E27-4902-94DF-64B139C1121C},0.0
265557.8524,4395484.5218,4531,275200,E CEDAR POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{99A10A8E-0EE3-42CE-B469-E78E50AFCBA8},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275200,{A2F49432-6072-4DF3-88D6-E37CAF12012D},0.0
264461.5428,4395839.9221,4532,275538,CEDAR MTN PIT RES 5,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{982FD396-3C37-449C-85CB-584BC31D672D},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275538,{8B06C897-C1A0-4CB6-958B-E314EFA184A8},0.0
265137.1551,4393625.6612,4533,275535,CEDAR MTN PIT RES 2,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{3301953D-5473-4A7E-B915-D6B4970484C8},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275535,{56D1D669-08E5-4184-B03E-33481022BA5D},0.0
265544.9258,4393590.014,4534,275211,MIDDLE CEDAR MT POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{8DBD638A-6869-43CE-9BD8-CCF7DFF56A02},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275211,{308812D7-6823-45FB-A0AF-F772BE683DF3},0.0
266327.7054,4393468.2476,4535,275536,CEDAR MTN PIT RES 3,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{D857CE42-EADB-4BA4-91DB-3D16E3753005},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275536,{ADDFFB68-7915-4604-8DCC-99462E17058C},0.0
266524.8232,4393322.5197,4536,275219,EAST RIFLE CK POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{7031C4CD-FF52-42A2-8D9F-1474451E8AB5},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275219,{20D7F7BC-EBEF-4683-9211-53E005BC9D33},0.0
267231.1298,4392503.2358,4537,275537,CEDAR MTN PIT RES 4,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{1CB9273F-E356-4D6B-A00B-D6A3AC2CC821},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275537,{C4CB6C6E-1B6D-4FCD-AC1C-5532534CDF4A},0.0
259641.2616,4398481.6442,4538,276010,BRUSH CK POND 2,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{44BB3F1B-BB08-4852-9022-31FE71CEDC90},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,276010,{C44F7FAC-96DD-4A80-89D9-2F9FFE8345DE},0.0
259935.8103,4398032.7121,4539,276009,BRUSH CK POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{59D3B659-668B-497E-98E5-74DF8F489ED8},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,276009,{220FD733-321B-48D5-A7AF-D2837F2347A5},0.0
255888.3501,4396718.9037,4540,275633,HORSE MTN POND 5,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{BEC90C76-B557-4DE8-BFB3-6B58F827FB69},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275633,{2D088D1A-A6F3-496D-910A-636F49A402EA},0.0
259609.0402,4396715.7474,4541,275634,HORSE MTN POND 6,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{F0FEF061-C24F-4132-BDCA-42D84F6A4127},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275634,{85264DBC-F380-4EBE-A358-BD2FB2FBFB21},0.0
257394.2893,4395448.4472,4542,275098,HORSE MTN POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{7FEF5580-F0F7-42E8-8686-C4FAAFF063F4},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275098,{80B08EBD-9DBF-40D4-A4F8-8E980175729E},0.0
275745.2903,4391579.5114,4543,273558,DODO STOCK POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{D8CB3396-63C0-4C1C-BE14-ABBA7CCB8168},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,273558,{3712F550-5602-4B8C-93A7-BA2CD320FF30},0.0
272027.9528,4387828.8475,4544,270269,BROOKS STOCK POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{97EA1A13-4BD8-4C0F-A481-E0F6B3A105CD},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,270269,{BA4E9082-08E0-4DFF-BEC2-89D8DF1C0DC2},0.0
274678.8919,4387668.1169,4545,272045,BROOKS STOCK POND 2,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{8CF51498-AEEF-411E-AAF4-0A9EEE0388CC},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,272045,{51E8B19E-2E2D-4363-8976-39A5762775D0},0.0
275480.3498,4387243.4983,4546,275322,BURNING MTN POND 2,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{7B64B5BA-B055-43A4-A3DD-2573DFC9DB32},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275322,{0C1648CC-038A-4114-8A04-5A551BFDA0A3},0.0
275907.3419,4387250.7833,4547,275321,BURNING MTN POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{68A3B214-3D5B-4328-A9A3-EC391890526E},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275321,{E5EBB5F9-6CFC-4048-839E-1198F1B1F56C},0.0
277858.5143,4386117.3703,4548,275323,COAL MINE POND 1,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{2B282FBB-9B71-4FF9-B305-01933F8A4267},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275323,{A6E5912C-7780-48BC-B74F-4F7E9D38BE2F},0.0
277940.5353,4386006.2451,4549,275324,COAL MINE POND 2,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{3E22C30B-3AF2-4087-B780-2DD862967F81},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275324,{B67B51FC-6138-4B56-8B2C-AD475CCB499E},0.0
268896.0602,4389396.5239,4550,276025,ELK PARK POND 3,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{39EAA941-382C-480C-9BA4-A5824CE9F268},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,276025,{99A1163E-2714-4830-8255-78CF48520B7F},0.0
268493.9796,4389556.2624,4551,276026,ELK PARK POND 4,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{647941D3-905F-4D69-9A18-93561E31CC96},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,276026,{6CE6231D-3376-4533-A8B6-8797995B5CB4},0.0
268208.8322,4389691.3826,4552,274007,ELK PARK PIT 2,,,,6.0,OTHER,CO,COG02000,,,,{2E010046-DA82-4D4C-BB09-A5C2904C5078},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,274007,{09D71092-9EE4-4237-A01D-F4CFFDB231EE},0.0
269341.5667,4389497.2877,4553,274006,ELK PARK RET. 1,,,,6.0,OTHER,CO,COG02000,,,,{563F7783-BB9E-48B9-BBB6-5F4B5D5BDC8B},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,274006,{1E44E663-80DE-428E-B19E-D59BCC82080D},0.0
261291.0019,4387886.7633,4554,275620,ESTES GULCH RES 2,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{FACDC6B6-C82F-4CD7-9C93-8B414BAF39A4},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275620,{4F50954D-CB78-44E1-9DD4-F3F684B403A4},0.0
261291.0019,4387488.9335,4555,275622,ESTES GULCH RES 4,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{D31A427D-A354-4FBF-990A-7AAEC51E7209},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275622,{93402BD4-3683-47FF-9D7F-D95F32DFAEFE},0.0
260051.1049,4387861.9134,4556,275166,WEST ESTES RET DAM,,,,6.0,OTHER,CO,COG02000,,,,{EED5C31B-FF37-491D-8653-B728615043A4},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275166,{98459EDD-6A2D-41D5-952F-1C5444A758F9},0.0
261049.4004,4387232.061,4557,275621,ESTES GULCH RES 3,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{A5786D98-ABC3-46B5-B8C5-C6FF5C32400E},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275621,{59413D33-AE55-4885-9908-BCD41F3FE49D},0.0
259230.7648,4388138.808,4558,275619,ESTES GULCH RES 1,,,,8.0,MANMADE POND OR RESERVOIR,CO,COG02000,,,,{EE7336CA-6BFD-4E55-B119-245CF9BE8064},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275619,{B365D3D2-F34B-4E3F-9BFF-8278A42D25EB},0.0
259624.5311,4388134.2714,4559,275007,GOVERNMENT CK POND,,,,8.0,NATURAL POND OR RESERVOIR,CO,COG02000,,,,{1514A8B4-691C-4CEB-9B32-1807068221BA},,,2015/04/08 21:18:13+00,2022/07/28 17:23:27+00,,275007,{301E0A5D-8772-45DB-A744-320E70AB1A74},0.0
