OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,SASC_STE_ADSYS_CODE,STE_ADSYS_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
7683,395-N-40,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",108,PLAINFIELD,2022,900f282e-0854-4ad0-826c-fc93ad79588b,910.503239975735
7684,395-N-48,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,7587290d-a248-4a49-b69c-e26fd0b8772e,1318.32307717998
7685,395-N-52,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,a5197993-ceeb-499c-9b34-c12ef4f48999,814.145919425767
7686,607-E,0.0,2.54,2,State Secondary (State Maintained),68,KILLINGLY,2022,a003fc4e-1f45-46ec-9605-f497daa6c803,13397.8367391039
7687,608-E,0.2,4.32,2,State Secondary (State Maintained),13,BOZRAH,2022,a64b9c50-7d1d-4f87-a997-5835d1b3c066,21860.5701538205
7688,61-N,0.0,1.27,2,State Secondary (State Maintained),168,WOODBURY,2022,a3cd8cc1-b346-42ca-ab4f-d6117045b4fb,6743.24370578841
7689,626-E,0.0,0.25,2,State Secondary (State Maintained),101,NORTH STONINGTON,2022,d29de928-518f-4e2f-8375-3319bfbd0659,1259.58127201416
7690,63-N,1.62,5.54,2,State Secondary (State Maintained),167,WOODBRIDGE,2022,324ccc05-dd24-41d8-9b53-b2c6b6194667,20715.6638397055
7691,63-N,21.36,29.31,2,State Secondary (State Maintained),153,WATERTOWN,2022,947996c7-6d5b-4e90-8580-98ed0c00e971,42037.9323411434
7692,632-E,0.0,0.8,2,State Secondary (State Maintained),77,MANSFIELD,2022,25c7bd85-4cdd-4caf-8b79-f00f955da7da,4270.96769464224
7693,635-N,0.0,0.58,2,State Secondary (State Maintained),94,NEW LONDON,2022,ce808826-2000-4a5d-82f5-ef892adc3f72,3113.98348116952
7694,64-E,7.62,8.14,8,"Ramp serving as mainline, state secondary",151,WATERBURY,2022,f266595e-b1cb-40c6-839d-d647c95a6290,2670.53500076181
7695,641-S,0.0,1.76,2,State Secondary (State Maintained),94,NEW LONDON,2022,4df0fd1d-4fed-4c28-bc10-92a84018c25a,9436.14159252355
7696,642-E,0.0,2.65,2,State Secondary (State Maintained),103,NORWICH,2022,00907360-087a-4e10-9df6-dcaddbb38549,13958.6627868413
7697,64M-E,0.0,0.33,I,State Park and Forest,134,STAFFORD,2022,6e4083e6-19ab-4f97-b36f-0f78f2ad9329,1756.75722881352
7698,66-E,0.96,4.24,1,State Primary (State Maintained),81,MIDDLEFIELD,2022,2348228f-f191-4005-b3d0-1d045debde76,17255.8456613579
7699,66-E-3T,0.07,0.12,5,"Ramps, Turning Roadways or Connectors",81,MIDDLEFIELD,2022,697445c1-bbaf-4b94-b7bf-c7d5e7c3cc84,341.392448052476
7700,67-E,0.5,2.23,2,State Secondary (State Maintained),95,NEW MILFORD,2022,c871cadc-c829-4def-93e8-8ca08c5f2272,9091.14054147781
7701,67-E,16.62,19.92,2,State Secondary (State Maintained),130,SOUTHBURY,2022,b63e4612-38af-4d55-85b1-5a28190a1815,17439.3819737433
7702,68-E,12.07,19.07,2,State Secondary (State Maintained),148,WALLINGFORD,2022,6f381101-82ba-4b96-b577-160ce351c300,37050.341208432
7703,69-N,0.0,0.36,1,State Primary (State Maintained),92,NEW HAVEN,2022,c0d318cb-82cc-4859-8be6-da7bbdab934f,1834.88804423753
7704,69-N,28.21,30.77,2,State Secondary (State Maintained),17,BRISTOL,2022,446f61e2-bc90-42a6-a846-ecd03aa17711,13528.094470642
7705,691-E-3,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,e1cd2c32-d57e-4367-b02d-108e93031e57,1195.67834496355
7706,691-E-5,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,d2ea6b29-0f6e-4a98-a80b-8fa5e2a02454,796.926330613313
7707,691-E-5A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,e21ac2b4-161c-4d86-bfe8-0a81f1b958dd,140.292511086944
7708,691-W-10,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,59bcc327-8bef-47c4-8304-8ba0929cbde9,998.715736059506
7709,5-N,0.98,3.51,2,State Secondary (State Maintained),61,HAMDEN,2022,1dff912d-5151-42e5-9c66-c6354f47676f,13374.8005498558
7710,5-N,3.51,9.26,2,State Secondary (State Maintained),100,NORTH HAVEN,2022,8a60f21d-9330-4fd7-9e1e-e341cd36a1b4,30532.0390542565
7711,5-N,34.31,34.49,1,State Primary (State Maintained),42,EAST HARTFORD,2022,a661baa9-fcc7-469e-89d0-8816916790c4,974.754182067674
7712,504-N,0.0,0.75,2,State Secondary (State Maintained),63,HARTFORD,2022,9e35c97c-ec98-4a52-a5c2-a907d1bf55f4,3950.08762947237
7713,510-N,1.52,2.55,2,State Secondary (State Maintained),48,ENFIELD,2022,2625783e-e484-4669-9766-4dd2834c1321,5479.46137417694
7714,515-E,0.0,0.2,2,State Secondary (State Maintained),48,ENFIELD,2022,dd6ca0d5-efc7-4852-ad33-f6ed74c273bf,1073.87789521077
7715,51L-W,0.0,0.07,I,State Park and Forest,141,THOMPSON,2022,4bc13e30-511d-47be-a4cc-c76a408a8181,406.02055591118
7716,529-E,0.87,1.33,2,State Secondary (State Maintained),63,HARTFORD,2022,9f68624b-aabf-40b2-9c11-143acae911c5,2507.82751012014
7717,53-N,5.97,11.72,2,State Secondary (State Maintained),157,WESTON,2022,0806c663-559d-4544-b073-d1795e94e8d2,30362.4876312036
7718,53-N,20.29,20.77,1,State Primary (State Maintained),9,BETHEL,2022,46c55a3f-2630-4c60-86c7-7c487905bd54,2577.69007665352
7719,533-N,0.0,1.17,2,State Secondary (State Maintained),12,BOLTON,2022,ffddcaf1-9fd6-48b2-a6c3-1b90de460f19,6166.12187819497
7720,534-E,2.81,4.45,2,State Secondary (State Maintained),12,BOLTON,2022,6b8a889f-d550-4707-b70d-3b3f107df0cf,8655.44710114977
7721,55-E,0.0,1.81,2,State Secondary (State Maintained),127,SHERMAN,2022,b4a973f2-22e1-4e0e-9241-44f87425c29c,9535.86138585142
7722,571-E-1,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",7,BERLIN,2022,eb11b8af-e6a1-4348-b9e4-89433141bfe4,1376.93771246144
7723,571-E-2,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",7,BERLIN,2022,73c05185-38d4-4d3d-932d-07febd041b48,1264.79635503394
7724,6-E,3.82,4.12,8,"Ramp serving as mainline, state secondary",34,DANBURY,2022,3a5690c2-2827-4b80-8922-968703b7eb38,1649.63446906726
7725,6-E,88.07,89.48,1,State Primary (State Maintained),32,COVENTRY,2022,78ce10dd-7b4b-43fa-b1f7-c1b45074b43e,7300.5326003843
7726,6-E,92.03,92.09,1,State Primary (State Maintained),163,WINDHAM,2022,9d1052ea-4598-4860-85c2-59f2b802451f,324.065961215784
7727,6-E-6,0.0,0.05,5,"Ramps, Turning Roadways or Connectors",19,BROOKLYN,2022,9b909562-fb9a-4001-a243-10966694c2f4,280.299863673177
7728,6-W-12,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",163,WINDHAM,2022,5b28baac-2310-453c-a875-1934492110fd,1676.65722094976
7729,6-W-21,0.0,0.05,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,beed0020-4c8d-40ce-8370-44c02bd71eb1,261.326414725021
7730,8-S-93,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",140,THOMASTON,2022,d57c2744-7e27-492f-b80d-e8caf5f291fb,1581.35109213471
7731,800-N,0.87,9.1,2,State Secondary (State Maintained),143,TORRINGTON,2022,718ec27f-bcd7-4f9f-850e-a8c3c968cb9a,43567.702346562
7732,810-E,0.0,0.43,2,State Secondary (State Maintained),140,THOMASTON,2022,734eaf7c-93b2-4aa4-a48d-700e093e85f8,2375.96057067053
7733,813-E,0.0,0.63,2,State Secondary (State Maintained),90,NEW FAIRFIELD,2022,29ffde25-5373-49a1-889a-464da442d4c1,3322.7498244066
7734,82-E,24.3,25.32,2,State Secondary (State Maintained),13,BOZRAH,2022,33707e56-8773-49bd-843e-0b3ee2daad5a,5390.29420749407
7735,833-E,0.0,1.23,2,State Secondary (State Maintained),99,NORTH CANAAN,2022,4a0db37b-cda7-4d02-aa1d-6a491cb6e051,6482.24752927006
7736,835-N,0.0,1.0,2,State Secondary (State Maintained),117,RIDGEFIELD,2022,ca3d97e4-5a2a-4b61-8c1d-bd1006ec2ba2,5330.55530266251
7737,84-E-103,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",155,WEST HARTFORD,2022,350f8051-e352-4a3a-a78f-755fa3aa7ca5,1236.12363690987
7738,84-E-13,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,f2aa0d1b-9013-4365-bf87-98d1551d79ff,809.735345341036
7739,84-E-14,0.0,0.13,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,7cc68a8e-4afe-4537-8c4c-44d5bcb93ff0,757.658922404346
7740,84-E-188,0.0,0.1,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,1a25763e-ee7f-4930-bfab-a55f1ef1f566,625.042599084008
7741,84-E-241,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,0d631118-9a4c-481d-9c1e-504ca77540d7,1397.51823613972
7742,84-E-282,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",3,ASHFORD,2022,9cb273e2-4cc2-4bbb-b93a-eae1474b55b8,954.744327023576
7743,84-E-296,0.0,0.79,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,b8788b3d-11d1-4fcf-9708-51afc9db6fe0,4234.32851476537
7744,84-E-37,0.0,0.28,5,"Ramps, Turning Roadways or Connectors",130,SOUTHBURY,2022,66032c4c-11f0-49e3-b21f-2b9b4053bc6d,1476.70038737247
7745,84-E-42,0.0,0.39,5,"Ramps, Turning Roadways or Connectors",130,SOUTHBURY,2022,c22dc953-0204-4e2a-8066-ee599b37f99b,2043.46157275659
7746,84-E-42A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",130,SOUTHBURY,2022,c7c85cb4-6deb-44df-93b8-f08d996e3c72,107.173461978029
7747,84-E-46,0.0,0.32,5,"Ramps, Turning Roadways or Connectors",130,SOUTHBURY,2022,71513a4b-72a4-4841-ba94-6e96330b0521,1648.68921907061
7748,84-E-53,0.0,0.1,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,6a7ba8fb-4ba9-4523-8c54-fad2a02b8e2b,583.373507332448
7749,84-E-79,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",25,CHESHIRE,2022,93d46d06-9123-4b26-9d52-2bf31e8b6f15,1119.1496316688
7750,84-E-79A,0.0,0.03,5,"Ramps, Turning Roadways or Connectors",25,CHESHIRE,2022,a6ba33ba-ba47-4788-a343-f76d0a06150a,194.553705671616
7751,84-E-805,0.0,0.41,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,a52567e8-7b63-4ca6-a2da-487e89a5f517,2104.22422480634
7752,84-E-809,0.0,0.41,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,e18bf37a-cbc0-4a00-997b-068897e199c8,1955.00049996425
7753,84-W-100A,0.0,0.04,5,"Ramps, Turning Roadways or Connectors",51,FARMINGTON,2022,d6df770e-2a56-41d2-9267-b466199aa57d,271.906033181351
7754,84-W-106A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",155,WEST HARTFORD,2022,9cc7a7df-a2df-4942-9f12-8b89e87e39c1,110.151815186778
7755,84-W-116,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",42,EAST HARTFORD,2022,4de44199-2f1f-4eb5-9e73-22797f55650c,1540.94703303929
7756,84-W-181,0.6,0.69,5,"Ramps, Turning Roadways or Connectors",109,PLAINVILLE,2022,f33ff864-0871-4168-8a43-394c12996157,478.904964314438
7757,84-W-201,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,496c0ada-8803-426d-adbe-4150f2f47153,1152.10177125694
7758,84-W-231,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,5fd57301-a8f2-43c7-be37-51bf25b3f3ea,891.289753405982
7759,84-W-236,0.0,0.06,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,069ecdf2-1a98-4aea-bf0f-ba6677a63455,301.323563987648
7760,691-W-17,0.0,0.27,5,"Ramps, Turning Roadways or Connectors",25,CHESHIRE,2022,9c3d1920-29e3-48d8-ac51-c2fd2120f2b7,1495.48219502784
7761,691-W-6,0.0,0.13,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,5d95b93f-b2a7-458d-9ad6-586c188b66df,702.113133610279
7762,693-N,0.0,1.06,1,State Primary (State Maintained),152,WATERFORD,2022,5ba623ac-cabe-40f8-8fcd-7513a29831fb,5703.716219253
7763,695-E,0.11,4.49,1,State Primary (State Maintained),68,KILLINGLY,2022,b9edb802-5a59-4aa1-b6ad-4cd151d724c4,23239.4539838075
7764,695-E-3,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,d607f9ce-2b57-4275-b85e-13c568cccdde,1090.75400013036
7765,7-N,4.62,12.37,1,State Primary (State Maintained),161,WILTON,2022,9b3038ab-ef6e-4543-8153-04248a79ad9c,40931.5426380056
7766,7-N-11,0.0,0.39,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,d518d9df-fb01-47aa-a141-ffca40b12895,2066.94374365643
7767,7-N-6,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,1f99d894-bc42-430c-8663-14782e93ff97,736.948582174542
7768,7-N-62,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",18,BROOKFIELD,2022,044f26e7-cc45-4f08-a8fd-7450b1534a74,1309.84832475803
7769,7-S-47,0.0,0.37,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,310d2b49-c68a-4466-9b7a-b833d744dc85,1896.16930759549
7770,703-N,0.0,0.2,2,State Secondary (State Maintained),8,BETHANY,2022,8f7afc82-0326-4ed1-8014-e760fff98b9d,1051.50612531036
7771,707-N,0.0,2.41,2,State Secondary (State Maintained),61,HAMDEN,2022,3b7c4ae0-8964-4f75-b1de-138068d16ec1,12764.0068337209
7772,708-E,0.0,0.32,2,State Secondary (State Maintained),83,MILFORD,2022,450e95eb-9f0d-41cd-a4c9-f9b99474594e,1680.72076054886
7773,71-N,5.54,12.28,2,State Secondary (State Maintained),7,BERLIN,2022,3efed23c-1f30-426d-af82-108beae3ae4b,35519.5679666773
7774,711-N,0.0,0.81,2,State Secondary (State Maintained),144,TRUMBULL,2022,b3cba02e-ae24-4105-bcb9-91e6f0482ad8,4311.56941637168
7775,72-N-22,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,b0aecedc-56be-4918-ac8a-8322895466ea,1148.70721047433
7776,72-S-21,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,2141e883-ec95-413c-ba3d-0a39e7d300f8,1176.67315368361
7777,721-N,0.0,1.17,2,State Secondary (State Maintained),124,SEYMOUR,2022,a095c091-da4c-440f-a8e6-dbd23224a6fd,6120.46880348245
7778,73-E,1.41,3.46,2,State Secondary (State Maintained),151,WATERBURY,2022,8ec0daaf-b2ec-4684-abcc-d159a1f629c8,10886.4050199464
7779,735-E,0.0,0.21,2,State Secondary (State Maintained),43,EAST HAVEN,2022,31c0bf02-8f9f-41f1-b9bc-fb5824948772,1091.47727188152
7780,75M-N,0.0,3.09,I,State Park and Forest,147,VOLUNTOWN,2022,92f511d1-a710-44c5-b355-d26b608fc461,16281.1805792595
7781,8-N,62.0,67.36,1,State Primary (State Maintained),29,COLEBROOK,2022,cf53f7b6-2651-4816-8284-78ee0b1f76e3,28178.9820200521
7782,8-N-104,0.03,0.16,5,"Ramps, Turning Roadways or Connectors",143,TORRINGTON,2022,52f75641-1503-44e6-8e6e-a85ccabc967b,658.165456545452
7783,8-N-11,0.0,0.06,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,dd525faa-cd85-4290-a0c8-adefa4672c20,420.456856191796
7784,8-N-118,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",143,TORRINGTON,2022,1f972207-000f-4675-bb93-982ec44b42f4,1147.60489470427
7785,8-N-123,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",15,BRIDGEPORT,2022,67226291-1774-4ea3-a4d8-577b54532be7,842.799712819854
7786,8-N-17,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",126,SHELTON,2022,6ea106b5-9b71-437f-b419-a3a160ccf544,1021.99116737371
7787,8-N-34A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",36,DERBY,2022,fac8480e-2530-4a64-81c1-ea127622d556,90.0808638959266
7788,8-N-40,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",2,ANSONIA,2022,7b3ffb6c-dc85-4ca9-99b0-8325c368cda6,784.842886531834
7789,8-N-45,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,f16a1fb8-4c37-4009-8896-7705f852590f,947.312696245018
7790,8-N-6,0.0,0.22,5,"Ramps, Turning Roadways or Connectors",15,BRIDGEPORT,2022,c22ac5ea-a642-4d2e-b975-2af8703fa58f,1211.6586339967
7791,8-N-77,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,aaa4bf92-9938-4924-bdf8-8ccee616143d,1205.38874870549
7792,8-N-88,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",140,THOMASTON,2022,27178b23-4dd5-4038-84b4-956e22275ecb,927.215699040158
7793,8-S-103A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",65,HARWINTON,2022,2162f36f-4725-45ea-ae3d-64d4b9e46192,111.568281875121
7794,8-S-12,0.03,0.12,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,8b111918-c739-4099-9601-978226fc6231,463.762683150011
7795,8-S-129,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,35ebbc5d-32ff-4530-9ec5-a016c2a63c62,804.25095626314
7796,8-S-14,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",126,SHELTON,2022,22d2965e-fc66-4806-bf73-f9ae9abed022,939.988926491497
7797,8-S-140,0.0,0.33,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,6587379d-d0e0-4010-bac3-488fab974046,1731.7957600946
7798,8-S-2,0.0,0.46,5,"Ramps, Turning Roadways or Connectors",15,BRIDGEPORT,2022,98892eba-e43d-42a6-9f6c-b5b9c38c7abd,2535.42683007125
7799,8-S-33A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",36,DERBY,2022,307f6d3c-0f90-48bd-b321-f1048e06b733,85.5650921424119
7800,8-S-43,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,10ad4042-4f18-4b95-bd2a-6ead0c186a24,753.781721141477
7801,8-S-60,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,b5e2c0ad-4275-444e-85e3-e9f1e05f3ff1,861.031976064427
7802,8-S-62,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,adb2df46-6150-4566-b955-8d88c2e9113e,869.611368668206
7803,8-S-86,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",153,WATERTOWN,2022,37283972-6c0b-4bfd-aafc-8399bcef7c54,768.103831788966
7804,9-N-28,0.0,0.36,5,"Ramps, Turning Roadways or Connectors",60,HADDAM,2022,cb35ef04-5346-45d2-9c7a-92944fb8c48f,1871.92375970632
7805,9-N-47,0.0,0.27,5,"Ramps, Turning Roadways or Connectors",33,CROMWELL,2022,fef59a98-bddc-41b4-88aa-93b16f764e50,1460.7523392487
7806,9-N-60A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,68af545a-bf70-4a28-b987-69afbf21b068,141.454315395634
7807,9-S-10,0.0,0.33,5,"Ramps, Turning Roadways or Connectors",49,ESSEX,2022,dbe6c25f-c72a-4e45-b9cc-c4d8d09bb94b,1738.22416520545
7808,9-S-25,0.0,0.33,5,"Ramps, Turning Roadways or Connectors",60,HADDAM,2022,7fa9946e-4d07-4f53-a6b4-a3ba9c2d6c9d,1810.95532144036
7809,9-S-33,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",82,MIDDLETOWN,2022,0890c749-28df-4cb3-8fd7-c31f48fc737e,1604.03181432083
7810,9-S-37A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",82,MIDDLETOWN,2022,a38e496c-265b-4e99-80dc-b6bd2b0f898b,82.8145224848495
7811,9-S-46,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",33,CROMWELL,2022,0718e099-19b2-4586-8984-a726216970ab,1299.90774147296
7812,9-S-57,0.0,0.39,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,f52c9db5-00b1-4d77-be09-45c47e38dd67,2118.04577786993
7813,9-S-72,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,25a368b7-920f-4957-afd1-c2ee484dac07,1030.0379044479
7814,91-N,51.66,58.17,1,State Primary (State Maintained),48,ENFIELD,2022,a12f8461-3fa3-4ab0-ae7b-0e011c41e5d1,34415.6205758064
7815,91-N-124,0.0,0.33,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,305b769e-c78c-43be-9ee7-4ac8c14e613b,1692.54882515263
7816,91-N-129,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",82,MIDDLETOWN,2022,3ab1e1a4-3956-4343-910a-4878bbce1fd6,1270.26939123534
7817,91-N-138,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,c896afb0-f7a8-4d35-b62f-47389bcbde7a,936.134924487958
7818,91-N-138A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,50c8dc46-2e0e-4b8a-a6d2-ae27c75856ca,110.445973543173
7819,91-N-167,0.0,0.27,5,"Ramps, Turning Roadways or Connectors",159,WETHERSFIELD,2022,209159d4-adb1-41d8-a8e8-831201910761,1435.99714935906
7820,91-N-19A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,75c8d4bd-f11e-4f76-9fe9-53a7d263f0bf,103.695619330926
7821,91-N-23,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,49e2844d-829e-457e-b7cd-10f2af6ed864,928.418424691932
7822,91-N-24A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,4c185301-f9c1-4705-8529-0693ee2967ad,121.017034997341
7823,91-N-44,0.0,0.43,5,"Ramps, Turning Roadways or Connectors",118,ROCKY HILL,2022,0cf25b3a-7481-4ad9-8fcd-03a1b920579a,2255.21032498956
7824,91-N-50,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",118,ROCKY HILL,2022,834b14df-4632-4fc3-960b-385f2a7f6102,1278.39408900208
7825,91-N-851,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,54a2ae6b-af5e-416b-b075-0e9818e7f92d,1549.42858524142
7826,91-S-108,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,152d9d48-56bb-4c23-88fa-0602ada40083,1006.99797001569
7827,91-S-127,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,2e2648e4-a086-4c6e-982e-c76571c0a55c,1332.09303968058
7828,91-S-137,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,a33b1d7a-32e2-4f4a-be17-44e7276677f0,1075.56197100913
7829,91-S-139,0.0,0.28,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,a98b24ba-c89c-4871-a261-4518d70cf212,1505.9133910065
7830,91-S-15,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,47819c8c-6ceb-40f4-bb78-51c7a91058a3,980.430146498674
7831,91-S-171,0.0,0.28,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,8ee17c35-e8ad-497a-aaa3-979eafd46772,1552.82366683174
7832,91-S-173,0.0,0.38,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,25136561-1e80-46d8-bfda-91065876ff18,2028.31996413806
7833,91-S-205,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,4531cadd-043c-47d7-a68f-d68be0727938,1253.34879928411
7834,91-S-25,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,21a61f8a-f2a1-4e06-8d23-6d78e41c82c1,1208.82050051634
7835,91-S-840,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,b0a2ff13-4931-4841-aa48-7314279e1899,641.27718526247
7836,91-S-841,0.0,0.47,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,63fbf950-6ac5-42df-829f-7c76fbd194b4,2325.53571173979
7837,91-S-844,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",165,WINDSOR LOCKS,2022,911164e8-71ce-43e4-bed2-584f6198fa8a,1494.59047423502
7838,911-W,0.0,0.14,2,State Secondary (State Maintained),34,DANBURY,2022,e0b23ac5-95d4-4abf-8405-308bc7ab56e2,776.798767781317
7839,918-E,0.03,0.16,2,State Secondary (State Maintained),7,BERLIN,2022,0e8a1aef-69a8-4b94-9689-b684b39bf9b0,688.041853694392
7840,94-E,0.2,8.53,2,State Secondary (State Maintained),53,GLASTONBURY,2022,a2a32124-490c-469a-974f-a96e1749b38a,44017.02616283
7841,95-N,0.0,6.29,1,State Primary (State Maintained),56,GREENWICH,2022,f5d842e7-b739-4223-911f-903ed163b677,33224.0978617834
7842,95-N-102,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,4088ca22-350b-49e0-a013-e53eaa8dc41b,815.942216829937
7843,95-N-104,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,eb389937-79dc-4fb7-90cb-74942f244aa7,742.913490094451
7844,95-N-120,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",83,MILFORD,2022,6e694788-b649-4237-9d4f-ad60b2e40b83,814.562651768278
7845,95-N-130,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",83,MILFORD,2022,a67174f5-5346-491b-bf5f-d506f49aaad2,969.18960272568
7846,95-N-171,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",14,BRANFORD,2022,b63593fc-b301-41fe-8f4c-41a49ba37f32,1095.94181498571
7847,95-N-183A,0.0,0.06,5,"Ramps, Turning Roadways or Connectors",59,GUILFORD,2022,6fd96682-f9bc-48d2-86e4-e558d70c5212,310.575649261941
7848,95-N-19,0.0,0.12,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,e03da6e8-4b69-4e6e-b444-b43f56a4804e,668.581872227198
7849,95-N-198,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",75,MADISON,2022,e8285444-a41c-40bb-8379-02f73fd36714,1482.48092492646
