OBJECTID,RMA_DSG,RMA_NAME,RMZ_NAME,BLM_ORG_CD,PLANID,GIS_ACRES,WEB_DOC_PATH,GLOBALID,SHAPE_Length,SHAPE_Area
4674,PLND,,,ORN05,Unknown,80.79127407,,{E46DA60D-A771-48EE-8796-0A2F8E08B197},3397.76628734092,638013.770710865
4675,PLND,,,ORN05,Unknown,321.96751317,,{6539EBD5-1D23-42CF-81DD-3E272839395E},9018.95020002898,2544334.04276767
4676,PLND,,,ORN05,Unknown,0.14267819,,{9E480677-1BAD-46C6-96AD-517ECBB5194B},208.385349629442,1125.41594279906
4677,PLND,,,ORN05,Unknown,4.8522544,,{C80906C3-6BD1-4660-95A4-9ABD3F7A2E98},1004.7877780126,38274.2086087595
4678,PLND,,,ORN05,Unknown,0.06093768,,{C08A078E-C9B2-4DD1-98D6-9AF720EFFFCF},137.490562919898,480.678324177447
4679,PLND,,,ORN05,Unknown,79.20452258,,{22E7EFCF-5BF0-4EE3-BAD4-943048986622},5895.16947912276,624834.655861336
4680,PLND,,,ORN05,Unknown,0.11270818,,{A56572F9-69A9-4362-BA60-E129EA70E0FF},142.563707724926,889.241489893827
4681,PLND,,,ORN05,Unknown,12.41643416,,{6F814858-1651-4B71-BCFD-B5F1DB4AFE5A},2879.87600813982,97951.902954043
4682,PLND,,,ORN05,Unknown,2.18810335,,{19075B87-B4F6-498F-B324-CA5F0CADE012},1149.63368097283,17264.4167046476
4683,PLND,,,ORN05,Unknown,0.00490601,,{EB41CF9B-F76B-4F55-9BAF-BA279D689228},29.6381276385965,38.7121404153272
4684,PLND,,,ORN05,Unknown,0.99477514,,{D3B0F583-0DA9-4083-AB20-3CA45F8FA480},542.259721920467,7850.00675765857
4685,PLND,,,ORN05,Unknown,0.70634374,,{2E4DBDA6-AFF1-4B39-98BF-DE0C22D19D21},568.961009043111,5574.45130308249
4686,PLND,,,ORN05,Unknown,98.41722076,,{CDBE4107-ADEA-44AB-B5E6-AE011EBCE185},4784.05788474417,776628.205991531
4687,SRMA,Cascade View OHV Complex,,ORN05,Northwestern and Coastal Oregon RMP 2016,6.25351582,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=14,{D71B0F3A-D065-4C60-A7BA-CFC4E2A6514F},939.247736135512,49358.5297257331
4688,SRMA,Crooked Creek OHV Staging Site,,ORN05,Northwestern and Coastal Oregon RMP 2016,1.0523115,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=28,{31F7C488-3207-4F5F-8EDB-9D9FBECF1D8B},383.351349739535,8306.87656770117
4689,ERMA,Coburg Hills Back Country Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,0.30134313,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=25,{5E046C37-B09C-4FA2-8631-1A9A652F6C4F},243.803169450726,2377.79170730901
4690,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,0.54726019,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{5C2E8220-F588-4E14-A26D-3D953F00A342},313.991886891851,4317.70296934365
4691,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,8.15680269,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{4F9547CC-9B65-4B10-8A25-6E131C88C5FB},3595.74316346943,64365.1218662987
4692,PLND,,,ORN05,Unknown,4037.25353512,,{6464A1B6-D59A-45C2-B98C-2643841D807A},46391.1059073205,-31845130.8570805
4693,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,5.3655192,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{4CA3559D-55BD-4762-9094-516595394D95},2216.81001005851,-42325.0655547873
4694,SRMA,Shotgun Creek Recreation Site,,ORN05,Northwestern and Coastal Oregon RMP 2016,16.30962493,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=98,{41791454-B082-48EC-9BF5-E849AB728BB1},1632.23300131066,128675.35067628
4695,ERMA,Shotgun OHV Trail System,,ORN05,Northwestern and Coastal Oregon RMP 2016,4411.21324799,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=104,{0E2C73DE-CC08-40C6-97BD-D3856C2F1CC0},45429.4486677278,34832635.9374337
4696,ERMA,Shotgun OHV Trail System,Upper Williamette Valley Margin,ORN05,Northwestern and Coastal Oregon RMP 2016,65.02051277,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=104,{E6E146EA-E3F9-491D-9043-2C9C4E803FB5},3600.74145840954,513406.52589198
4697,ERMA,Shotgun Non-Motorized Trail System,,ORN05,Northwestern and Coastal Oregon RMP 2016,63.73994469,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=101,{0904AB5C-2CD3-46B0-B92B-2B57460A6B1D},23064.062601819,502897.47773571
4698,ERMA,Coburg Hills Back Country Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,23.37042031,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=25,{25CDF7FC-C4C5-48DF-A3DC-E5C44A2CCAB5},8777.25074190748,-184369.049758616
4699,ERMA,Coburg Hills Back Country Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,32.57044839,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=25,{F30B6CF0-4B62-4420-A83F-E5035AFB22F1},12162.4930782819,-257011.972675973
4700,PLND,,,ORN05,Unknown,16.2983356,,{3C4B0C4C-0519-4581-B1ED-C3F27F7E1D65},2687.78215972391,-128565.32022616
4701,PLND,,,ORN05,Unknown,335.6041706,,{78F57F3F-C80D-4FFE-9761-65CB63B8C873},10559.5091546855,-2648164.79873028
4702,PLND,,,ORN05,Unknown,1046.68765742,,{F72F545C-5B91-4A89-9A32-A6F2B276472F},20374.6635637074,-8261378.07945926
4703,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,0.37986945,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{3DF8030F-7688-45B7-BED2-A5375E8EBEE6},417.153368067466,2998.11497941099
4704,ERMA,,,ORV04,Unknown,359.03382628,,{CB486FC3-CA84-4F21-8355-226B6834D386},6737.48677380589,2837001.90770293
4705,ERMA,,,ORV04,Unknown,636.68630103,,{C4A1B587-B895-46B8-881B-5AFE8B983E53},8971.82061007639,5030715.11821055
4706,ERMA,,,ORV04,Unknown,553.77967395,,{A2EEABB7-E51C-45AF-BE0C-1062504378D9},8935.24526006734,4376179.91440297
4707,ERMA,,,ORV04,Unknown,602.87218035,,{F94D5DBE-80F5-4F50-BB9F-509AA74327A6},8741.21930502015,4764175.51422442
4708,ERMA,,,ORV04,Unknown,3207.56350422,,{4A0F6402-B02A-4031-9D09-AA7BD185A730},27022.2866115962,25335771.0632571
4709,PLND,,,ORN05,Unknown,42.78918709,,{D0944CE6-3C58-469E-A57D-B03E99F03915},2329.66711901048,338227.388664043
4710,PLND,,,ORN05,Unknown,513.56226956,,{E5254D37-5D90-437B-A244-3CD5EB815AE0},8962.56983859128,4058929.20933722
4711,ERMA,Shotgun OHV Trail System,,ORN05,Northwestern and Coastal Oregon RMP 2016,652.69445734,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=104,{3EDCC549-CEBF-4B04-99D2-8D737E89AC4F},9064.09111032348,5158371.56681308
4712,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,12.73773431,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{0456D878-8519-49F4-985F-9A13C6ED2806},4852.92041931046,-100684.608831382
4713,PLND,,,ORN05,Unknown,603.39103562,,{14135885-5635-4AE6-A249-DC36BED86798},9674.81812690312,-4768695.05620378
4714,PLND,,,ORN05,Unknown,25.52118294,,{F3E56C10-B0B7-4EC0-A970-70738DB04764},3207.2240125273,-201746.085149904
4715,ERMA,,,ORV04,Unknown,4139.16320496,,{D6A14057-A3FA-4CB1-9D26-7E69E9834B96},28160.5570987858,32685026.9005154
4716,PLND,,,ORP06,Unknown,77.71895363,,{228875BC-8578-436F-B14E-0E8C8AB61AA6},3323.32746699428,613863.012517528
4717,PLND,,,ORP06,Unknown,78.09666993,,{40A960FB-88E1-43AF-A639-23B5ED270D90},3330.97042934788,616883.681864915
4718,PLND,,,ORN05,Unknown,37.79627165,,{FF50F2D3-FCF2-4A01-9E4C-DA5495274AEA},2186.74110606053,298787.782328846
4719,PLND,,,ORP06,Unknown,40.36651464,,{D0CC6DF1-4920-4CA5-9768-264E9CE609EE},2258.76255953431,318858.321702969
4720,PLND,,,ORN05,Unknown,39.01715939,,{6F009C10-CA1F-42BB-AC7A-1195595E915E},2221.58578188701,308452.45220374
4721,PLND,,,ORP06,Unknown,78.62680313,,{33036BBB-FB9C-40B4-9A4A-378E30391213},3347.00583904077,621145.300353088
4722,PLND,,,ORN02,Unknown,81.31405593,,{1BC45C6E-43E7-4335-8B06-C62717B2846F},3416.31393510143,642908.866352793
4723,PLND,,,ORP06,Unknown,196.52985715,,{06E12838-9BFB-43D1-B66A-5B0AAF6AD47D},5572.87165281467,1552673.23211129
4724,SRMA,High Desert,Steamboat Rock Recreation Mgt Area,ORP06,Upper Deschutes Resource Management Plan (2005),242.22941668,,{B5F20FD8-DD1B-400D-BC02-F8B3A7EEA5EE},7903.31560383392,1913789.61136171
4725,PLND,,,ORN02,Unknown,0.91388802,,{57E209C3-3951-4BFA-A8A6-4E8640D46DDC},1152.79645581274,7226.42811556648
4726,ERMA,,,ORV04,Unknown,442.82635411,,{0AD5CFED-27C2-4237-B601-36DF2391A4CA},9045.99396471864,3500429.10426768
4727,ERMA,,,ORV04,Unknown,208.64342806,,{F18B939B-AA73-4C98-9481-D78CE7945C11},6880.39663980396,1649638.763903
4728,ERMA,,,ORV04,Unknown,651.77798045,,{A897FA9D-5D0F-4E35-8ACC-448FC8651C68},9081.71508754458,5153041.98977087
4729,ERMA,,,ORV04,Unknown,1956.41252427,,{6B392CCE-132A-400C-9523-CEAA84CDD9A8},30340.9599020574,15466267.4625538
4730,PLND,,,ORN05,Unknown,640.06120358,,{0CA02A1D-F442-4964-8F00-30CBCF6F9177},8993.06568713217,5060833.13699124
4731,PLND,,,ORN05,Unknown,290.01377252,,{1D7D98B1-E707-4C1A-8B0C-8499AD68CFC3},6739.32517742334,2293347.17616167
4732,PLND,,,ORN05,Unknown,503.13995076,,{19C0C194-F811-47F3-A376-C1E8C218A288},9941.21527915388,3978168.42190664
4733,PLND,,,ORN05,Unknown,313.64884073,,{C1BE24AC-B321-428F-BB5F-6795A10D6007},6669.14745682658,2480024.15665422
4734,SRMA,High Desert,Steamboat Rock Recreation Mgt Area,ORP06,Upper Deschutes Resource Management Plan (2005),40.26815358,,{C2482013-2D26-45D4-8546-5B8EB9CD5021},2256.69735383765,318206.044365471
4735,PLND,,,ORN02,Unknown,256.36939741,,{541BC11C-779D-4BFF-B924-34BA8E29A349},7180.87550551024,2027267.80308668
4736,SRMA,High Desert,Steamboat Rock Recreation Mgt Area,ORP06,Upper Deschutes Resource Management Plan (2005),40.27321493,,{8ECD581A-7CD5-4852-A1C7-C6B48A84A40F},2256.68004612112,318246.845483912
4737,PLND,,,ORN05,Unknown,2.36979958,,{E5DA25C4-AA1E-4BB2-A4C0-98825925B9EC},669.786991754417,18733.9541023739
4738,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,16.60009059,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{571DBED9-AEBF-468F-8341-2B015B1218C9},6276.27638224891,-131257.264043902
4739,PLND,,,ORN05,Unknown,90.70691118,,{DC4F080F-8433-4F6C-AAE1-A8344D5FBC63},5293.41434218946,-717258.867978064
4740,PLND,,,ORN05,Unknown,489.52573381,,{F0F4BBAE-16E9-4686-A908-FE179E04E4D5},9312.27970176646,-3870703.45874971
4741,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,1.77591813,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{2308AE44-DD34-4900-B363-6AEB23CEACAF},765.67632101704,14039.1943997555
4742,PLND,,,ORN02,Unknown,79.63631311,,{A264563E-E705-4F33-838B-83BFDB491621},3387.22635019441,629717.896755231
4743,PLND,,,ORN02,Unknown,38.80306127,,{A5282592-E639-4823-966E-81C809E6CC3B},2217.69046548678,306823.402495108
4744,PLND,,,ORP06,Unknown,41.13109407,,{5E53AEBF-4227-4082-93D8-0267CB14859F},2281.07205720352,325051.212543822
4745,PLND,,,ORN05,Unknown,39.81391212,,{B0D2FC43-AC9B-46B2-8DB8-7C0CC6243926},2244.71517369317,314902.209707138
4746,PLND,,,ORP06,Unknown,119.18771931,,{CE5A8AB1-0CBA-4C0D-BE8E-1ED037C19E8B},4470.54823744125,941838.45347407
4747,SRMA,High Desert,Steamboat Rock Recreation Mgt Area,ORP06,Upper Deschutes Resource Management Plan (2005),297.00427285,,{332BF032-96E2-4914-8153-CDE13F4EB2DB},6961.08944961569,2346973.07800172
4748,PLND,,,ORP06,Unknown,2.65150661,,{FB6831F1-5ACE-4636-9748-AFFBB47F989E},824.900255485567,20957.9720430062
4749,PLND,,,ORN05,Unknown,39.22621686,,{BABB6A7B-3EA1-4052-B2D5-ECF3CD6EB988},2228.15796362769,310287.399685794
4750,PLND,,,ORN05,Unknown,79.51377307,,{CCB53D5B-074E-4EAE-9B7A-7FA8C2AC9A93},3360.66195060272,628942.611321759
4751,ERMA,,,ORV04,Unknown,75.93647076,,{CF06A777-01EB-410D-B643-76A3DDA80C22},3310.57764675078,600655.456786001
4752,PLND,,,ORP06,Unknown,6.39657259,,{D65A4A8C-ABCF-4A7F-90A5-4EE09195157F},974.530403911756,50564.1343385452
4753,PLND,,,ORN05,Unknown,119.54186025,,{B76869A3-77FB-4B79-841E-7C8946682E0A},4491.31605317007,945690.077637268
4754,SRMA,High Desert,Steamboat Rock Recreation Mgt Area,ORP06,Upper Deschutes Resource Management Plan (2005),80.60952728,,{74061A22-A013-44D5-84CB-9BF993C7DEEC},3386.39158769458,637185.634987056
4755,ERMA,,,ORV04,Unknown,475.3887716,,{61979D61-2598-41E3-9420-093723F6F3F5},8956.83336902945,3759736.81215719
4756,ERMA,,,ORV04,Unknown,638.01892611,,{F60DA471-9D0D-44E5-919B-E37752FC52E9},8986.56487380129,5046704.70995148
4757,PLND,,,ORN05,Unknown,622.67576673,,{86BB8CC0-E29F-4312-8247-8C9CA6049218},8858.92918332424,4925754.29326484
4758,PLND,,,ORN05,Unknown,640.40218124,,{654B87AA-B565-4280-A86D-49671B31F2AA},9009.13781146924,5066039.0431256
4759,ERMA,Shotgun Creek Backcountry Byway,,ORN05,Northwestern and Coastal Oregon RMP 2016,25.8384445,https://eplanning.blm.gov/public_projects/lup/57902/88402/105786/Eugene_RMA.pdf#page=94,{7A235CF4-3321-4617-94C2-28A02C434DFB},9693.76915025795,-204362.797247896
4760,PLND,,,ORN05,Unknown,146.88693803,,{781F55AE-52F7-4605-872B-BBB7C4F95A46},8267.82486338143,-1161839.36232855
4761,PLND,,,ORN05,Unknown,384.25606292,,{2EE15FE2-2477-464E-A70A-3FE25F37241A},12382.5291963122,-3039931.64785952
4762,PLND,,,ORP06,Unknown,39.34076904,,{EB386FC6-4EFC-4379-9445-709CF454D34E},2231.09509601448,311055.809496371
4763,PLND,,,ORP06,Unknown,625.15830869,,{E744A3DF-CC10-4851-8010-C3797389EFA8},8892.48654576088,4942078.56363474
4764,PLND,,,ORN05,Unknown,161.11569693,,{B756DF7D-4812-458E-A899-B6B91A098B53},5628.38392859352,1274922.88369165
4765,PLND,,,ORN05,Unknown,80.36230265,,{8FFB72F8-BF3E-41AA-BF5A-EA0EFEE17212},3388.19224124992,635921.161942341
4766,PLND,,,ORN02,Unknown,80.67349133,,{802E92A6-45B1-4800-AAD3-9F414F2A4F5A},3387.15817264139,638362.531256635
4767,SRMA,South Fork John Day River SRMA,,ORP04,John Day Basin Resource Management Plan (2015),522.39332284,,{BFCB2791-BA91-4D53-8BA5-C2A9A1EA90AE},9002.65216442434,4129980.9924197
4768,SRMA,High Desert,Cline Buttes Recreation Management Area,ORP06,Upper Deschutes Resource Management Plan (2005),40.1877406,,{730FBEC2-B33E-448F-B4DF-3C9DE99B7EA9},2254.87547422697,317768.482172049
4769,PLND,,,ORP04,Unknown,40.38213328,,{53EBD4DB-30CA-4C3A-BAA3-4514DF007FA7},2260.59033987934,319306.191678522
4770,ERMA,,,ORV05,Unknown,0.00237148,,{264BB512-C27D-4C14-A9E0-581EEB6DB1F7},63.5365405958347,18.7708295403318
4771,PLND,,,ORP06,Unknown,79.83727278,,{ABA79684-F4F9-4B58-8AB9-131AC4238B35},3369.74316434607,631345.12416942
4772,PLND,,,ORN05,Unknown,40.53379193,,{490C2506-B873-4788-B762-813B223A3A1A},2265.75497085839,320822.570633309
4773,PLND,,,ORP06,Unknown,159.4235777,,{4C98F48E-99FB-427C-999D-449ADBAB39C9},5609.73081466699,1260768.95104463
4774,PLND,,,ORB06,Unknown,236.38074001,,{BFB2EF0E-1580-43F2-AAC0-97507535102C},6523.68142514223,1764695.39126651
4775,SRMA,Pueblo Mountains,,ORB00,Andrews Management Unit RMP 2005,89147.59874811,,{72D4CA45-3AA3-47D0-A787-AF237EC00C8A},207871.499349249,655994934.314576
4776,PLND,,,ORB06,Unknown,29.83814717,,{F2E5F580-2F0D-4561-A942-D210F2A3FBA9},2462.51319691631,222636.476826876
4777,PLND,,,ORB06,Unknown,0.08601813,,{3C5D8A32-F6BD-4053-B30B-17F4214617E1},278.714381119369,644.851264024251
4778,PLND,,,ORB06,Unknown,117.01392314,,{10033C83-1CB0-427E-9D70-24BFFFA35B0E},4321.51870869325,874767.849217505
4779,PLND,,,ORB06,Unknown,1328.49805276,,{934B4F58-0CD8-49C5-B2F3-CD7AD488CC3A},18607.7567892809,10064878.3372355
4780,PLND,,,ORB05,Unknown,2787.86911774,,{285D9035-6F7C-4064-AB7F-52EEC2745A58},26327.7567744162,21071264.7527023
4781,PLND,,,ORB06,Unknown,153.75587788,,{EF5C573C-730F-4924-BC3D-0CC5E41FC3D2},4286.57615397659,1148389.73014492
4782,PLND,,,ORB06,Unknown,482.68915765,,{ED81E14F-FE04-477D-B1CE-B7CDED44B09A},11017.0323039703,3650848.26148944
4783,PLND,,,ORB06,Unknown,0.05040313,,{B5A11283-A191-40E9-A60C-604EA7C07789},95.921033980198,380.36789093843
4784,PLND,,,ORB06,Unknown,35.40794844,,{1B4C3014-381B-49B3-9E86-09864F94D0AF},2064.73215477027,264971.814287596
4785,PLND,,,ORB06,Unknown,95.01064573,,{0CB61153-286D-45B0-9648-DEF07C01C97F},5205.30200023548,712505.720203374
4786,PLND,,,ORB06,Unknown,35.98056877,,{44149878-7C8D-4A44-86C4-B29BD7BCDA05},2769.18632517174,269965.076113777
4787,PLND,,,ORB06,Unknown,0.02579076,,{CDB8C021-C8D6-4FD3-8771-A2B2C1E6081B},72.5954045511297,189.355539194244
4788,PLND,,,ORB06,Unknown,1149.77277563,,{EB7640F1-AA38-4DA2-A5D4-6577C6DEF63B},21743.5012160791,8540482.21069856
4789,PLND,,,ORP06,Unknown,236.98426185,,{6FAD22D0-65D1-426B-A38C-EA6708F17588},6743.03101320028,1854874.70444974
4790,PLND,,,ORB06,Unknown,5.95471231,,{C9C7A137-A724-44BF-A1ED-A366629B3396},914.856059440163,43754.3200395506
4791,PLND,,,ORB06,Unknown,0.02699254,,{C2A83069-4860-4913-A961-8D01708E4AC6},69.7004697169898,199.003591153424
4792,PLND,,,ORB06,Unknown,0.00564472,,{701A6D8B-790F-44F8-90CE-18DBEEC4E135},33.3371835736996,41.4845693142652
4793,PLND,,,ORP06,Unknown,160.52303718,,{E15DFB61-C297-469E-B27C-97855746B41C},4484.26481916011,1256813.99255907
4794,PLND,,,ORB06,Unknown,118.05692584,,{43A0C313-5483-469A-945D-B28F16FAC01F},4355.6522304292,891581.521588088
4795,PLND,,,ORB05,Unknown,24.30729937,,{307E6D26-D187-4D22-B674-530C8BE82F05},1816.11982353681,184456.217550408
4796,PLND,,,ORB06,Unknown,15.37653568,,{ADD7A3E5-F0A7-44DD-A555-13D3A6768F7E},1568.91083093802,116691.840939065
4797,PLND,,,ORB06,Unknown,0.53065562,,{D50D3E43-1DAB-4F1C-8E93-009943B88EC2},282.037969684324,3900.35574174957
4798,PLND,,,ORB06,Unknown,601.36144065,,{89303827-2979-4FC6-BD76-739EA76258F0},9928.84180053855,4554513.9773668
4799,PLND,,,ORB06,Unknown,36.04650584,,{B662FFA6-85BE-4E21-AB6A-9FB06957187A},2827.46716410144,264912.180634059
4800,PLND,,,ORB06,Unknown,8.82624214,,{58ED7DAE-69FA-4F71-8FF2-872DDC5835F4},1277.07708285545,65006.6972154305
4801,PLND,,,ORB06,Unknown,120.20146519,,{0A318D07-4F8C-4EDD-B1D7-38E80229FA7E},4367.49246435933,895666.972604701
4802,PLND,,,ORB06,Unknown,444.92732114,,{A09E9F6F-0E33-4FDC-99E8-1958D2AF2BC4},8203.37619181304,3299335.69637865
4803,PLND,,,ORB05,Unknown,79.38276623,,{7382CEDB-5BB7-4CC6-B580-E94EB8C154F8},3288.73091753767,601120.459363548
4804,PLND,,,ORB06,Unknown,560.85155755,,{46F9ECD6-E79D-4E55-85E5-7A2DB74E8DB6},15018.569330102,4212392.58764093
4805,PLND,,,ORB06,Unknown,117.63083987,,{3FC84281-FA1A-4019-B1F5-AA3A69CA1740},4371.52588691383,884265.341039273
4806,PLND,,,ORB06,Unknown,39.98414532,,{A20A6D20-B867-4DAC-B10F-5D9760DBA73F},2178.41568682392,296581.959206698
4807,PLND,,,ORB06,Unknown,282.30347916,,{DEEFBA5E-15B1-4C4B-872C-A82CAC90ADF1},6621.66070400506,2132228.82771057
4808,PLND,,,ORB06,Unknown,1.98058946,,{ABDFB20E-A378-4ED3-8527-B77A9726F7F3},522.831511236212,14763.0780465745
4809,PLND,,,ORB06,Unknown,0.57821872,,{5AF46FC2-D2F3-4207-AF4A-7847D87595BF},315.133770668142,4254.48310441589
4810,PLND,,,ORB06,Unknown,0.01971391,,{4FE704BC-49D8-4EF3-825B-29CA79476493},58.783241762968,147.14403454403
4811,PLND,,,ORB06,Unknown,16.65050658,,{533A3F34-0720-4085-9FB8-7289A49EE155},1692.35612064518,122536.148664097
4812,PLND,,,ORB06,Unknown,0.77144963,,{C6922B15-A7F6-447D-B1F8-7222D78F0C00},442.796312230424,5678.13471545074
4813,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,77347.44655236,,{EE671AFB-ED33-4DAC-8D18-85F0A93124E2},363617.470686346,584834428.819539
4814,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,346960.30396659,,{8A9B776E-B44F-4780-A661-9E4A8DC63BAF},834736.434716536,2600153608.95461
4815,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,0.7444595,,{E592261F-05AC-4721-AEEE-40F427F29936},417.566278389025,5630.1491469498
4816,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,2.44331411,,{58BBFBED-C606-4D54-B7CE-B79011D635A8},682.706021286066,18477.2107457568
4817,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,45.08178125,,{89F960BF-F232-45FB-8F9A-475AE4BB2ABA},2908.29656426614,340877.435764817
4818,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,702.15743222,,{E7516FCB-DFB6-46A1-B602-0420309DE26C},17726.2975840797,5300803.63982398
4819,PLND,,,ORB06,Unknown,8166.03842087,,{B9660CF3-4A64-42B5-9CCA-11400E8E4829},40842.9503757551,61611977.7250328
4820,PLND,,,ORB05,Unknown,1334.94801298,,{0B8965C7-4366-467C-81CB-8A5ADA6C21CA},23693.1693180693,10097476.5041725
4821,PLND,,,ORB06,Unknown,643.65006693,,{2B4F8A41-94CF-4929-B525-851D9F848B80},9932.29457154481,4876455.2169592
4822,PLND,,,ORB06,Unknown,116.45768105,,{1B2563E9-B1F9-43EF-B578-C1C3556BF5B0},4350.21446812422,871903.724589271
4823,PLND,,,ORP06,Unknown,3.60422665,,{62E80D0A-087F-4D75-B53D-D5A8C7A8CF4F},909.031642721147,28062.1042511508
4824,PLND,,,ORP06,Unknown,40.75615638,,{712ECA72-09CA-469B-8023-57D58E3CB446},2254.91228422327,317772.867368832
4825,PLND,,,ORB05,Unknown,314009.71337998,,{F251DA69-542C-491A-8FD3-62B0293A9D81},1464161.12811654,2433365051.7758
4826,PLND,,,ORB05,Unknown,850186.62623733,,{8505BB02-9E45-4B0C-B322-128F2D7D545C},1690662.8328846,-6498799294.35734
4827,PLND,,,ORB05,Unknown,0.04208858,,{8CD4C9CA-88BA-4B7B-91A0-4B70B123989A},235.750424534713,324.608277470434
4828,PLND,,,ORB05,Unknown,0.09813228,,{D8879D90-D346-4DF7-B051-706E29E970FC},134.178878567362,756.692064427043
4829,PLND,,,ORB05,Unknown,3064.19896361,,{EC11EB56-E0A8-4745-8587-3DB125A2422E},28966.038086021,23583291.502809
4830,PLND,,,ORB05,Unknown,68435.41482401,,{EB056171-3E7E-4BDB-BBAF-95271B12A156},195575.426175662,523348776.357016
4831,PLND,,,ORB05,Unknown,122.72558124,,{162F4065-537D-490D-B784-5615107C1E88},4472.15705946186,938272.755116748
4832,PLND,,,ORB06,Unknown,765496.77191337,,{2612C39E-9C6F-4A34-9898-C7CFF6B483B8},1276432.39347473,5692435893.74427
4833,PLND,,,ORB06,Unknown,251333.77123601,,{716AB70E-2B6A-41E5-B0E9-5CC04FBD3B78},526323.616369537,1888056152.92839
4834,PLND,,,ORL05,Unknown,779986.82317606,,{216827F7-0B72-4C2D-9D31-D2A2AF39A16F},1320587.82763101,5750350702.56549
4835,PLND,,,ORP04,Unknown,322.2751477,,{5F2C0825-F864-45C1-A330-5BC95801B707},8905.16017273892,2478589.63524587
4836,PLND,,,ORP04,Unknown,1383.99884133,,{EEF39BBC-3D1C-42C5-B391-057921B5260F},20137.5607558741,10632581.8456342
4837,PLND,,,ORP04,Unknown,850.26209358,,{2C7288F3-D0C5-4FF6-898D-B65BD3C30AC0},16688.2001535306,6529922.15968381
4838,PLND,,,ORL05,Unknown,2345560.00643903,,{978892D8-556F-40A6-8E47-159F285573D3},3894881.52919524,17761559456.9142
4839,PLND,,,ORL05,Unknown,199.45595192,,{8F98781F-79A5-4CB1-9F93-E2257CDE0683},5517.53183629308,1521874.90005932
4840,PLND,,,ORL05,Unknown,646.23762842,,{A04E86A2-8C04-4672-8443-61FE8386AA2D},8766.05813437333,4798400.12328215
4841,PLND,,,ORB06,Unknown,43.39528311,,{C97EE29D-4AA2-4A26-8AA9-2AA51F6AE51B},2279.11408839307,324150.01797535
4842,PLND,,,ORB05,Unknown,132021.94371291,,{0C867E71-39DD-49B7-B40B-4DE57F0289FF},592129.00119597,1003946765.54751
4843,PLND,,,ORP06,Unknown,224128.48725501,,{F23F8C78-444E-45D7-AF4A-394561FA3405},831682.834797063,1739323981.80846
