OBJECTID,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,GlobalID,ADMIN_ST,SHAPE_Length
2757,UNK,UNK,PLSS,PARCEL,40,{CDD9856F-4DA9-4384-87C0-C46ACC465957},UT,1030.19349369869
2758,UNK,UNK,UNK,UNK,40,{BCC1151C-5592-4187-B8B8-0E1D272F7CA6},UT,6475.50826185071
2759,UNK,UNK,PLSS,PARCEL,40,{54C2DFA5-C9E5-41F8-A191-3966972C9EEF},UT,6293.91778810738
2760,UNK,UNK,PLSS,PARCEL,40,{A0874578-2470-45A3-86A8-48DA12654C0F},UT,0.105042846999081
2761,UNK,UNK,PLSS,PARCEL,40,{157D5DD0-3069-44A6-B09E-5E5E6C5A410E},UT,88.3262006107639
2762,UNK,UNK,PLSS,PARCEL,40,{E1DEE25F-590D-490C-96F4-C7376FC55986},UT,2192.25212414586
2763,UNK,UNK,PLSS,PARCEL,167,{F02AF069-D489-4405-B614-9A479B08466E},UT,5727.5086854842
2764,UNK,UNK,PLSS,PARCEL,167,{9E17DB67-B0AD-46C4-A714-3AC62986E600},UT,2797.29517995405
2765,UNK,UNK,UNK,UNK,40,{ADB6A0D1-1DE3-4144-8723-76BDFEB22E75},UT,7089.70304916775
2766,UNK,UNK,UNK,UNK,40,{71F49E7A-BCEE-4646-8339-5D6D0D2662E9},UT,13953.1134686253
2767,UNK,UNK,UNK,UNK,40,{A2D93590-D578-4193-817A-6F945F6A065F},UT,472.541843461126
2768,UNK,UNK,UNK,UNK,40,{DE49F7CD-A03C-43C4-B265-3BACECDCBE44},UT,4032.77148001908
2769,UNK,UNK,UNK,UNK,40,{D478C12B-D89A-4B75-A275-9B2A0D55B006},UT,1611.18019222973
2770,UNK,UNK,UNK,UNK,40,{623D40BA-7CD8-49C6-916F-6092D5216A69},UT,1201.99167241838
2771,UNK,UNK,UNK,UNK,-1,{6674DD26-7783-49F5-B20D-2B27FF8ED37C},UT,2414.40370023676
2772,UNK,UNK,UNK,UNK,40,{728E69A7-7B91-4605-AE82-E2E38ABE07B7},UT,739.74440004727
2773,UNK,UNK,UNK,UNK,-1,{0284543B-3358-4D10-B86C-146AF05F5AD1},UT,743.997536301184
2774,UNK,UNK,UNK,UNK,40,{AFE93186-74B4-4FD1-AB7B-632043D6FE46},UT,443.106335762084
2775,UNK,UNK,UNK,UNK,40,{D0E14BDA-6253-4162-852E-A35D8813365D},UT,2429.02697103812
2776,UNK,UNK,UNK,UNK,40,{9E7D6280-8014-4EC9-ACEC-521BDFAD250C},UT,1833.7419294214
2777,UNK,UNK,UNK,UNK,40,{D5969CEF-461E-4AAF-B2B8-B67CF9F94C8D},UT,353.968692575578
2778,UNK,UNK,UNK,UNK,40,{6E942CB6-0BCE-49C0-9780-7FF7C3600501},UT,420.289331349572
2779,UNK,UNK,UNK,UNK,-1,{71ADF2D4-320F-4E57-A9E0-FB28158B69C3},UT,189.293211497522
2780,UNK,UNK,UNK,UNK,40,{A17C950A-A061-4FDB-8A77-9EE685A79ED3},UT,2989.04298684916
2781,UNK,UNK,UNK,UNK,40,{E1A2F930-6CD0-434B-994E-7223687C8AA8},UT,2448.10907236755
2782,UNK,UNK,UNK,UNK,-1,{B6340FF0-B71E-4867-AF72-AB7F6ADBB7A6},UT,777.513663698263
2783,UNK,UNK,UNK,UNK,40,{5CA551C7-FF2B-448B-B999-19152650451C},UT,2649.37659219464
2784,UNK,UNK,UNK,UNK,40,{216350B5-47CB-44F5-81FD-001488609E3C},UT,2912.96194337814
2785,UNK,UNK,UNK,UNK,40,{58A87F8B-6228-4275-8438-2322F43FA247},UT,13726.263017945
2786,UNK,UNK,UNK,UNK,40,{364DB409-ED70-4225-AE95-ACC4DB55F497},UT,6893.7724643117
2787,UNK,UNK,UNK,UNK,40,{FCE841FA-9877-42D0-8C4C-6B20F5D46070},UT,19472.9635336001
2788,UNK,UNK,UNK,UNK,40,{F6FB26EB-07DE-4C6C-A13F-76571C271E52},UT,36729.7232807899
2789,UNK,UNK,UNK,UNK,40,{96812C80-6C31-4231-BD59-546219E8DFE2},UT,6023.22064976138
2790,UNK,UNK,UNK,UNK,40,{34F0FB0F-707E-4C0F-9190-858BB9DEDAD0},UT,7629.96934242133
2791,UNK,UNK,UNK,UNK,40,{49E4C089-C323-48DB-A38E-17E6F43EB0E7},UT,7858.93508111172
2792,UNK,UNK,UNK,UNK,40,{B276CF1D-1C28-46FC-8448-C5A60F0EC758},UT,6902.4144105373
2793,UNK,UNK,UNK,UNK,40,{68539707-0099-48CE-87E7-4A6B99CEC8C7},UT,7854.99188401077
2794,UNK,UNK,UNK,UNK,40,{DB3EAE42-5FE6-47DB-9F14-FAAE72CF22DC},UT,1208.81955850317
2795,UNK,UNK,UNK,UNK,40,{458A284E-21B9-4763-BB0B-A0D8B900E242},UT,17707.6830736903
2796,MAP,DLG,LANDFORM,LAKE,40,{FBB675FD-AADD-4C16-9F4D-D82B4F69A798},UT,13093.3937583436
2797,UNK,UNK,UNK,UNK,40,{B5B0712F-973B-455F-8751-4F7BEE1B2E8B},UT,2949.81250387758
2798,GCD,GCD,PLSS,PARCEL,40,{B6CD3407-1E11-4792-8CB7-29A126F4FB3E},UT,3280.18723940306
2799,MAP,MAP,UNK,UNK,-1,{FFAF617B-F4DD-4DFA-92F0-B9613B09925B},UT,16022.2861634769
2800,UNK,UNK,UNK,UNK,40,{7146F551-2441-4C5A-92CF-27CB4A76796B},UT,11097.4498864387
2801,UNK,UNK,UNK,UNK,40,{A273B8B1-0D41-47AB-AAF0-D7EA835E2137},UT,22212.5701832125
2802,UNK,UNK,UNK,UNK,40,{EC56B832-EE33-4F13-BD1D-1B6A1003BB32},UT,14529.7326246306
2803,MAP,MAP,UNK,UNK,-1,{EEE0A663-0367-487B-8F41-598C5B50F687},UT,2028.63304690042
2804,MAP,MAP,UNK,UNK,-1,{29646D3D-7486-4E2A-A97E-E2406DB5E4A8},UT,2034.68110031658
2805,UNK,UNK,UNK,UNK,40,{3A68E9A6-1E96-4E6C-9B9F-9B4A0CF3ABA2},UT,12686.0646940685
2806,UNK,UNK,UNK,UNK,40,{32F026BF-53C9-4AED-9FC6-C56D7DDCCA92},UT,9807.55894550109
2809,MAP,MAP,UNK,UNK,-1,{89A8FD7C-94F7-4489-8BCE-E72424782C51},UT,1212.07827596704
2810,MAP,MAP,UNK,UNK,-1,{760F9C5B-5351-40DD-9902-2A5008971B7A},UT,1215.95556707512
2811,UNK,UNK,UNK,UNK,40,{99EA3A54-CF57-47B1-9DDF-165C69DD2F16},UT,6327.62451470064
2812,UNK,UNK,UNK,UNK,40,{26FE834A-67CB-479D-BD45-A2FAB7EC120B},UT,7455.42944489449
2813,MAP,MAP,UNK,UNK,-1,{E0152354-53EF-41CF-8EB7-25441D952FD9},UT,34.0418305287405
2814,UNK,UNK,UNK,UNK,40,{A3B46762-080F-4E0A-9555-7268EFADC998},UT,4602.69598841833
2815,MAP,MAP,UNK,UNK,-1,{54AEC010-2F4E-484C-9F20-5AF478C177B9},UT,3217.31710712261
2816,MAP,MAP,UNK,UNK,-1,{F8D3B05B-A350-441B-80A2-93876B42508A},UT,3229.05030460109
2817,MAP,MAP,UNK,UNK,-1,{EB297402-A0F1-4321-B73D-ECEFC7D03BC6},UT,7676.60096221505
2818,MAP,MAP,UNK,UNK,-1,{F408A6F2-FC1B-439B-BAD5-CC344DFDEFC8},UT,11345.0225639602
2819,UNK,UNK,UNK,UNK,40,{6EBF6641-9E40-4956-962A-A7AB735DB6E0},UT,12598.4202909598
2820,UNK,UNK,UNK,UNK,40,{6ED0DCC7-21D1-4D14-83F7-2B05C2AEA1FE},UT,10875.2251904863
2821,UNK,UNK,UNK,UNK,40,{200E43FB-0CA9-4626-97F1-61596340DFC1},UT,6743.01190213148
2822,UNK,UNK,UNK,UNK,40,{7C5DF273-CC4E-4331-934B-E1858AA4F8EA},UT,5293.19784484562
2823,MAP,MAP,UNK,UNK,-1,{A9F0FFC8-CC2C-40D9-A28C-9DCBF452A599},UT,2446.95228518449
2824,UNK,UNK,UNK,UNK,40,{99B694D6-D534-4EE3-BEB2-A1CA09A096E0},UT,13775.2700417424
2825,UNK,UNK,UNK,UNK,40,{EB0DE640-D26D-4824-AC3B-934359020F85},UT,15672.9490883755
2826,UNK,UNK,UNK,UNK,40,{13441A4A-5828-4D8C-A06E-F575EDF0E951},UT,12583.8330224086
2827,UNK,UNK,UNK,UNK,40,{B93F2470-7971-405E-95AA-90B08554881E},UT,6359.03236473297
2828,MAP,DLG,LANDFORM,LAKE,40,{9F2D51EC-CF67-4010-855B-9218748CEAB0},UT,10630.6727861324
2829,UNK,UNK,UNK,UNK,40,{7F04F689-DC24-4F55-9449-771CD20AC26C},UT,3691.56738803814
2830,MAP,DLG,LANDFORM,LAKE,40,{6B04AF83-42AF-4A6D-9DB1-207DFAE44A5C},UT,17521.6827451507
2831,UNK,UNK,UNK,UNK,40,{35367E49-8B48-4B97-8739-421AD5E4D7DE},UT,15559.8884881915
2832,UNK,UNK,UNK,UNK,40,{21B9BD87-576B-4539-A8AF-A88CA8A64149},UT,13014.3528586445
2833,UNK,UNK,UNK,UNK,40,{19BFAE8C-616D-4805-93DB-C3B29AAA04A0},UT,4787.78980221083
2834,UNK,UNK,UNK,UNK,40,{B0A1AFC1-6980-46F6-8880-85D346A1F2B4},UT,15826.3180465392
2835,MAP,MAP,UNK,UNK,-1,{09A6F3D8-C465-45DA-B0D3-DF509FF7F27F},UT,36032.9899984302
2836,MAP,MAP,UNK,UNK,-1,{278DD167-A346-4EA4-A871-2A1FC45ACA88},UT,4807.01100684934
2837,UNK,UNK,UNK,UNK,40,{26312009-8C6B-4E73-987F-5BE8F4008A10},UT,4483.94418363409
2838,UNK,UNK,UNK,UNK,40,{90E98A5D-ED0F-4206-B501-39047F541798},UT,2072.89759704352
2839,UNK,UNK,UNK,UNK,40,{D9D14836-435B-4436-B66B-90BE79A67922},UT,2626.9081981605
2840,MAP,MAP,UNK,UNK,-1,{6B52452F-5294-4036-9D04-FDFBCD94B0D0},UT,2404.03822017158
2841,UNK,UNK,UNK,UNK,-1,{19CC1A48-115D-41FC-B2F3-0B036B8EF579},UT,358.531645234265
2842,UNK,UNK,UNK,UNK,40,{EF750B56-7696-4E85-AAF1-C8021EEC91B7},UT,3977.02840358793
2843,UNK,UNK,UNK,UNK,40,{577553A3-7A1A-43B5-AEEE-183AA17A5044},UT,13322.4586902766
2844,UNK,UNK,UNK,UNK,40,{88036138-826C-48CA-8CB8-A718B2AEB0F9},UT,12620.6023829449
2845,UNK,UNK,UNK,UNK,40,{024492D8-5085-4F25-8B5A-581477B40C8C},UT,17579.9277550715
2846,MAP,MAP,UNK,UNK,-1,{DAAF9321-EEA4-42D8-A72E-3B27EC162FF3},UT,3868.26219978756
2847,MAP,MAP,UNK,UNK,-1,{1B35B004-8912-4D8B-8EFF-E6FAE1CC91B0},UT,6304.71347481573
2848,MAP,MAP,UNK,UNK,-1,{DCD44B96-288F-4727-B67D-4F03D2E6E909},UT,2382.09105643625
2849,UNK,UNK,UNK,UNK,40,{461B31B1-CA9B-4521-AA1B-3904548E2212},UT,12208.2759811216
2850,UNK,UNK,UNK,UNK,-1,{59B7FB14-1B8B-4EEB-A331-B95DEF0F1DBC},UT,180.506695467913
2851,UNK,UNK,UNK,UNK,40,{0EFB0303-4A6E-4F64-AC8C-E0BE8555CC8D},UT,2553.09761141521
2852,MAP,MAP,UNK,UNK,-1,{5927105B-08C9-453B-B07B-26FEAEE2BBCD},UT,2458.42375897836
2853,MAP,MAP,UNK,UNK,-1,{EED3D85F-C32C-4896-AFB5-1CE6C7E74107},UT,21584.2679684002
2854,UNK,UNK,UNK,UNK,40,{07D5D609-75C0-4DC9-A5E2-7358D7CBB393},UT,3708.39920679307
2855,UNK,UNK,UNK,UNK,40,{6231B2C1-6C58-4858-BC31-AC847E3E32C0},UT,15690.746482933
2856,UNK,UNK,UNK,UNK,40,{40CC184B-AAF2-4707-B76A-9FA226A47CE5},UT,10194.4468897726
2857,UNK,UNK,UNK,UNK,40,{647C4826-6926-469F-B6B3-87496F2F85E8},UT,12622.5365591647
2858,MAP,MAP,UNK,UNK,-1,{4291795A-18E4-4181-93DA-EEB3B3741CA5},UT,4833.32121151411
2859,MAP,MAP,UNK,UNK,-1,{A8F37384-1A9F-45A8-9113-E8CD193BEBC2},UT,3217.57256924504
2860,MAP,MAP,UNK,UNK,-1,{B2024736-4602-4099-B6C6-845F49C4BEE1},UT,18119.9752709447
2861,UNK,UNK,UNK,UNK,40,{AFFC72FD-F8A9-457F-94BD-36C6BD4CF08F},UT,4720.33044994683
2862,MAP,MAP,UNK,UNK,-1,{D20DD473-3500-4AAA-87C2-005B9B4FF88D},UT,1448.61506724816
2863,MAP,MAP,UNK,UNK,-1,{B0C046AA-260C-41B7-9066-5F266CED55E0},UT,9614.74601238521
2864,UNK,UNK,UNK,UNK,40,{B9EBDEF0-DA61-41DC-8B54-F3C6B6247C1E},UT,13953.7104430531
2865,MAP,MAP,UNK,UNK,-1,{4549C139-276C-43D8-B136-32DC25CB3762},UT,6537.2598461006
2866,MAP,MAP,UNK,UNK,-1,{07C144C8-3BD1-4C42-9F01-2AF5FF52EDC3},UT,12328.7612948457
2868,UNK,UNK,UNK,UNK,40,{DC93087E-ACC2-480D-B1AA-46244B4F46DB},UT,11201.3945333945
2869,MAP,MAP,UNK,UNK,40,{0BB33302-F822-45AA-B51B-58A685FCB9C6},UT,22090.0413358175
2870,MAP,MAP,UNK,UNK,-1,{5DBBCF1F-6A34-4B76-AC55-54630AEAE120},UT,5053.7926559733
2871,UNK,UNK,UNK,UNK,40,{A26C3C4C-D2A1-4517-8B15-95C80951BCAF},UT,8121.29607087054
2872,UNK,UNK,UNK,UNK,40,{CCD31599-72D8-4798-B0D3-DB816B0A486D},UT,7123.4849242179
2873,UNK,UNK,UNK,UNK,40,{723D5B93-FB2B-4E96-BB7A-253B017BCE32},UT,27032.0179756754
2874,UNK,UNK,UNK,UNK,40,{E1CBA043-541B-464F-BB2C-6B72AA2E291C},UT,18624.5867158808
2875,UNK,UNK,UNK,UNK,40,{CEFE44F2-FC78-4505-9829-169720C1E7FA},UT,380.532311632091
2876,MAP,MAP,UNK,UNK,40,{B9F8B536-1D5B-477B-84F3-C1DC70F3344E},UT,991.923075921225
2877,UNK,UNK,UNK,UNK,-1,{BA4EC74B-D4E6-4601-B4AA-CF6EEF9C7B0E},UT,6830.10081782261
2878,UNK,UNK,UNK,UNK,-1,{37D8EEC8-6BDB-4762-B4BE-DE0B71DCC025},UT,1160.04035492789
2879,UNK,UNK,UNK,UNK,-1,{D2AFEA16-025B-4A7C-9F46-430D0D3CB62C},UT,630.11668732488
2880,UNK,UNK,UNK,UNK,-1,{C61D0C27-C66B-415C-9EA7-B512EBF413EE},UT,2159.10598758729
2881,UNK,UNK,UNK,UNK,-1,{96BD0219-61F6-4540-8095-B600928474BE},UT,9204.70102943357
2882,UNK,UNK,UNK,UNK,-1,{3C4B3CD3-3B58-4C3E-A3A8-55A83E846EEF},UT,575.390536281036
2883,UNK,UNK,UNK,UNK,40,{55E44034-F99F-4A46-BE30-FA4C2E936821},UT,6388.88455265619
2884,MAP,MAP,UNK,UNK,-1,{A3E1AA74-A1B2-4523-8E98-2A7692768F1D},UT,27401.8012070759
2885,UNK,UNK,UNK,UNK,-1,{BB772BFC-CA0F-45B5-A37C-2365695D3A0D},UT,2530.570224484
2886,UNK,UNK,UNK,UNK,-1,{976EA93A-3347-4B04-81B9-8DD9BC912F61},UT,4682.73399326512
2887,UNK,UNK,UNK,UNK,40,{044A9BCC-8BD3-4098-A5F6-BFD8A7DFA95E},UT,4754.18073640644
2888,UNK,UNK,UNK,UNK,40,{00CB0F5C-2581-4224-B232-69ED2677074B},UT,14280.1481713491
2889,UNK,UNK,UNK,UNK,-1,{27E181FE-5C43-42EA-98AF-1DA0CE3B785F},UT,6067.98139007446
2890,UNK,UNK,UNK,UNK,-1,{D82B3298-6521-4E94-870C-592C3FC1D5CF},UT,11259.740792852
2891,MAP,MAP,UNK,UNK,40,{D374CEAC-7811-4F89-9E7F-4D85B74DF1FD},UT,6487.13318424356
2892,UNK,UNK,UNK,UNK,-1,{AAFCD395-A6AB-4CE1-878E-EF4419811118},UT,1052.95785184902
2893,MAP,MAP,UNK,UNK,40,{DCCF3883-68A8-43ED-9C7B-BBB35ED4424B},UT,8572.0125914585
2894,UNK,UNK,UNK,UNK,40,{EFB95FA1-B0FE-4520-99AE-95D30E990EBA},UT,2596.31757170991
2895,UNK,UNK,UNK,UNK,40,{65F480A2-FC40-4358-8B9F-5BCFC319BE3B},UT,4709.96739573576
2896,UNK,UNK,UNK,UNK,-1,{50B24AAB-6B65-4446-8E89-9835E7C578DD},UT,6682.51164161526
2897,UNK,UNK,UNK,UNK,40,{DC3E1FA1-3BD1-4CBA-A4F1-B0DAE5333749},UT,14206.0260530659
2898,UNK,UNK,UNK,UNK,40,{BD3A20DC-E1D7-4D87-BDC0-395422E49B77},UT,16307.6042421459
2900,UNK,UNK,UNK,UNK,40,{87FC901C-6CC3-471E-B6EC-E804E4630953},UT,2776.1237992417
2901,UNK,UNK,UNK,UNK,-1,{60559334-08F0-4E94-B26C-3ED1E3925ABB},UT,2658.43531964135
2902,UNK,UNK,UNK,UNK,40,{5E75D2A3-34C6-436A-8679-F2F0BE1F9A9F},UT,2667.4698680584
2903,UNK,UNK,UNK,UNK,40,{2A753056-241E-430A-AB8A-D28AEED7CB15},UT,1600.58816471037
2904,UNK,UNK,UNK,UNK,40,{AC6A998D-A5CB-44B6-BEC8-F2272DEA53D8},UT,3812.11932923067
2905,MAP,MAP,UNK,UNK,-1,{6FAD6884-39C2-4988-96AD-781E2A908B94},UT,10466.6945931205
2906,MAP,MAP,UNK,UNK,-1,{6BD11D4E-AE4F-4785-944C-9742EC646CF1},UT,282.332548114073
2907,UNK,UNK,UNK,UNK,40,{4A593A63-2DC4-4067-BD78-04EC05AF27A3},UT,1231.86646909373
2908,MAP,MAP,UNK,UNK,-1,{6340CE38-EF35-4D56-B5F1-E906E8E675DC},UT,11112.919333617
2910,MAP,DLG,LANDFORM,LAKE,40,{E5FF6D66-4EFB-4D7B-B4F2-81B776516A27},UT,20416.6175303493
2911,MAP,MAP,UNK,UNK,40,{F2ACD591-5140-44CD-A972-EDCD0E3EEBEF},UT,3385.71432167879
2912,UNK,UNK,UNK,UNK,40,{1F423B2D-359C-4A1F-B3EE-32A654CB3785},UT,9292.0724214909
2913,UNK,UNK,UNK,UNK,-1,{D8F0E345-8C1F-496A-B311-27F1C341F598},UT,4879.17785149208
2914,UNK,UNK,UNK,UNK,-1,{E9152767-D1B0-46E2-A0B3-2D94BAD6F5DF},UT,4471.96035745985
2915,MAP,MAP,UNK,UNK,40,{4BB58276-58DD-4DDB-AAAA-FCB65C87E429},UT,11691.604778419
2916,MAP,MAP,UNK,UNK,-1,{D210EA78-4FFA-4499-B548-3D6B7CD3D890},UT,15290.6825303864
2917,MAP,MAP,CONST_FEAT,FENCE,-1,{1B1528FC-8C0A-4333-B024-295C480B2D25},UT,219.126057110761
2918,MAP,MAP,UNK,UNK,-1,{C9BA73DE-E864-4355-B326-17B80FF492DA},UT,1231.66514809775
2919,MAP,MAP,CONST_FEAT,FENCE,-1,{71CC9C6D-E47B-4D97-B41F-11FBB2D55035},UT,965.087258797964
2920,UNK,UNK,UNK,UNK,40,{09B14A87-265B-48F4-949B-E464709D3618},UT,15297.3498427588
2921,UNK,UNK,UNK,UNK,40,{1FB524E8-652E-4593-8A8C-DA6892994D70},UT,17149.9464261972
2922,UNK,UNK,UNK,UNK,40,{A58EE433-1A7D-40A5-968A-98B04AB3875D},UT,9727.39992424482
2923,UNK,UNK,UNK,UNK,40,{44A63668-A979-4688-AE92-CBFB564FFA17},UT,5302.68563487533
2924,MAP,MAP,UNK,UNK,-1,{A604F6A0-1F95-4F20-A481-156B8D15B5F8},UT,1215.30938021222
2926,UNK,UNK,UNK,UNK,40,{6E115D71-5EBE-4E4B-AA63-7B161C6FEA34},UT,9746.60035254598
2927,MAP,MAP,UNK,UNK,40,{3FC65F7D-7ABA-4BE0-8E17-1AC0CB19F364},UT,3187.87293553672
2928,MAP,MAP,UNK,UNK,40,{80E1A0E3-065F-4FAB-99A8-0260DBAE1F7F},UT,198.597499307739
2929,MAP,MAP,UNK,UNK,-1,{1B74E55A-EAA9-4E21-857F-A3E7B2BB5773},UT,3819.17480885724
2930,MAP,MAP,UNK,UNK,40,{86C76CAF-E0AC-42BD-8795-BF08687F35DE},UT,2889.62856595363
2931,MAP,MAP,UNK,UNK,-1,{0F57A2C6-2D23-4CE4-A49A-EDBE9FB5DB35},UT,1625.07436982582
2932,MAP,MAP,UNK,UNK,-1,{6660FEEF-C023-4170-8772-2DEE371A527C},UT,1023.92001692774
2933,MAP,MAP,UNK,UNK,-1,{8E428F0B-4BFB-4C86-A237-588563573D78},UT,6463.27342105697
2934,MAP,MAP,UNK,UNK,-1,{7060F7AA-D131-4A59-88F2-E937CB923853},UT,14532.1122055621
2935,MAP,MAP,UNK,UNK,-1,{2F0A4C1B-3E12-490E-9370-38A467F41084},UT,5114.62474619366
2936,UNK,UNK,UNK,UNK,40,{66B601FA-8C26-401B-AA31-022DCA5B9A31},UT,3649.92207524782
2937,UNK,UNK,UNK,UNK,40,{B9D99A83-F651-44AD-B8CF-D8B54B9BA6B0},UT,8363.81636206354
2938,UNK,UNK,UNK,UNK,40,{634A42DC-9857-46E1-8F60-0780067276CD},UT,140.711223718224
2939,UNK,UNK,UNK,UNK,40,{5562207B-6B41-4A55-AFAD-72434934315D},UT,587.94479917039
2940,MAP,MAP,UNK,UNK,-1,{6F8ED5D6-55B6-483B-9D2E-455CF35AA038},UT,1297.21535269645
2941,MAP,MAP,UNK,UNK,-1,{57A5D2FC-98F0-4D3A-AB3F-626D62DF122E},UT,6112.09367205228
2942,MAP,MAP,UNK,UNK,40,{EBB46EF6-BBC8-4A91-AA19-12551372C7AC},UT,6418.60951364726
2943,MAP,MAP,OTH,PT-TO-PT,-1,{4E0610E0-86E0-46CE-B1CC-1AEC6704B042},UT,7772.53458585525
2944,MAP,MAP,UNK,UNK,40,{E0FFC3F6-779E-4E0C-8FA0-160C8CFECA98},UT,58.6802757669061
2945,UNK,UNK,UNK,UNK,-1,{82693DD0-7E85-44B5-A797-87A80FD5C96B},UT,12861.4972936632
2946,UNK,UNK,UNK,UNK,40,{D41A1700-192C-45CB-9EEB-4BB367D7C934},UT,5247.10072560759
2947,MAP,MAP,UNK,UNK,40,{3AECD097-A8B3-48A6-BA11-6C1B52B09723},UT,3691.76977575822
2948,MAP,MAP,UNK,UNK,40,{C64A9256-0B80-479A-AD3F-716C5F2F11D3},UT,2858.70658902346
2949,MAP,MAP,UNK,UNK,-1,{97C9E730-8A9A-4826-A623-BBEA16E22A40},UT,8038.94565173305
2950,MAP,MAP,UNK,UNK,40,{DDD094BC-1C68-4C9F-942A-07204D047C05},UT,9726.5224657005
2951,MAP,MAP,UNK,UNK,40,{BC582482-714A-4563-9426-DBE93787AE7B},UT,2738.47974926922
2952,MAP,MAP,UNK,UNK,40,{8894C25B-2F6B-4A5A-9970-4F87C743F9FC},UT,2110.13733546709
2953,MAP,MAP,UNK,UNK,40,{707C1341-C7FA-4587-AC56-97B82FC27822},UT,8424.68990944552
2954,MAP,MAP,CONST_FEAT,FENCE,-1,{D37D2C67-51B4-475F-8873-8799F93A04CB},UT,1996.85170693997
2955,MAP,MAP,UNK,UNK,40,{A514A673-3B8E-4205-B13D-5B1356DB8ED2},UT,10382.4827505955
2956,MAP,MAP,UNK,UNK,40,{E0145495-DADF-49D8-B089-3BD71AE0A215},UT,1474.78822488015
2957,MAP,MAP,UNK,UNK,-1,{757BDEDE-C990-4E67-8736-968134CFE1F6},UT,842.326547989872
2958,MAP,MAP,UNK,UNK,40,{5E5EFEE8-5025-48E5-98B9-C1077BEBF95F},UT,6889.60661069844
2959,MAP,MAP,UNK,UNK,-1,{B93899AF-D747-4AAE-B73D-427813EA1944},UT,4686.70160235758
2960,MAP,MAP,UNK,UNK,-1,{57749B90-4168-4465-8967-4E27D1B7C3DC},UT,19176.9582578391
2961,MAP,MAP,UNK,UNK,-1,{5608D786-99FE-48B8-99B3-97852D754452},UT,4952.0470892412
2962,MAP,MAP,UNK,UNK,40,{8F509D1A-6C8A-41D3-BBC2-73322E3BE9C7},UT,3770.0170849846
2963,MAP,MAP,UNK,UNK,40,{58B649A4-56E3-42B6-8080-403644BF1A9B},UT,8232.44445950656
2964,MAP,MAP,UNK,UNK,40,{78558359-11EE-471C-B408-EAAE07B556EC},UT,8885.74956108069
2965,MAP,MAP,UNK,UNK,40,{C03A3B6C-BF1A-4E57-A6AF-28409BE4CF0F},UT,4325.04087518427
2966,UNK,UNK,UNK,UNK,40,{A21AE85C-2DFD-49E0-A608-C635B80948C8},UT,8435.92354533762
2967,UNK,UNK,UNK,UNK,40,{0B039698-40AF-4F94-BC1D-0B51D765AE67},UT,5865.27756489425
2968,MAP,MAP,UNK,UNK,40,{9A38A75D-E772-4C61-95C2-EDED58935AB8},UT,3621.91448020885
2969,MAP,MAP,UNK,UNK,40,{49B0F52C-EDAF-4B01-97AE-FE302C282ADA},UT,3433.91486728851
2970,MAP,MAP,UNK,UNK,40,{0192AECA-62B5-4C49-8E91-2B7BD0B3C346},UT,3142.08864367434
2971,MAP,MAP,UNK,UNK,-1,{721ECDC5-4E51-4557-B600-93262C7F2A8B},UT,5836.87581739466
2972,MAP,MAP,UNK,UNK,-1,{9FDC2B04-9A1E-4543-B969-1FADF1FE4857},UT,7626.48257818188
2973,MAP,MAP,UNK,UNK,-1,{3D43F68F-B286-4386-9EAD-8F7FD4DBBBDD},UT,1013.1935306912
2974,MAP,MAP,UNK,UNK,-1,{181B6E16-2C95-4326-82C6-04FA395413F8},UT,9101.62552328632
2975,MAP,MAP,UNK,UNK,-1,{17E45F83-34EA-42DF-8BF5-06E62BC47E52},UT,3722.04224698126
2976,MAP,MAP,UNK,UNK,-1,{68B0DA9A-EFAF-411C-A115-3C97FA1272A2},UT,2370.03903952882
2977,MAP,MAP,UNK,UNK,-1,{C9DCD2ED-F27E-4E18-8C46-993C9E6093E2},UT,3190.66779888978
2978,MAP,MAP,UNK,UNK,-1,{DE4F7C93-FD10-4B23-9486-BCEB6EA1CA3E},UT,4240.31692878741
2979,MAP,MAP,UNK,UNK,-1,{92A336BB-306D-4153-A2BE-6C45CD30887A},UT,1769.95824945116
2980,MAP,MAP,UNK,UNK,40,{656C551D-E9E4-4AD2-8AE3-5410CE4AFC49},UT,7759.34134070294
2981,MAP,MAP,OTH,PT-TO-PT,40,{3C1134A1-A0FF-469D-8D1F-46ACE338995A},UT,5127.86871805637
2982,MAP,MAP,UNK,UNK,-1,{18231E27-1234-4061-AFA5-275ADD712E46},UT,129.27735004314
2983,MAP,MAP,UNK,UNK,40,{027AE08A-3FDC-4E12-B81E-4EE4252D3B76},UT,1570.92517100186
2984,MAP,MAP,UNK,UNK,-1,{DCA5FCE1-50F4-4CD1-99B1-7BA6DE6B3F73},UT,801.039186357972
2985,MAP,MAP,UNK,UNK,40,{7224D4F0-4452-47ED-A2C5-13EFBD097FDF},UT,6100.28024924614
2986,MAP,MAP,UNK,UNK,40,{FE23A372-AC30-4429-9704-F76ED02AB8C4},UT,6281.35054420214
2987,MAP,MAP,UNK,UNK,40,{528D6F90-5ED5-481D-BE30-AA23EFF52D7C},UT,1593.65847274696
2988,MAP,MAP,UNK,UNK,-1,{BB3C6526-2EB9-4720-AF77-5961B417183B},UT,4297.54897802698
