X,Y,OBJECTID,FEATURE_TYPE,GlobalID
493891.353125,238206.944218749,822,Quarry,{2BF4E35D-F85A-4AE1-8227-43CCB2025871}
493922.423125,237795.266562499,823,Quarry,{36AF2184-A3D0-4C03-ADC1-B6F5523419EC}
497223.6121875,233150.299374999,824,Quarry,{EBF0C754-BD5D-493E-A524-95FD2D6CD2E6}
497192.5421875,232761.9240625,825,Quarry,{1BD0B8D9-05EF-4537-86A7-B8896F19AFE6}
497076.02953125,232575.5040625,826,Quarry,{EF555A20-D189-4783-9173-C2FF487B3BDA}
495903.1365625,232474.526406251,827,Quarry,{376D8D5B-15D0-4A30-B2F3-C01E54548A18}
496229.37171875,231324.9359375,828,Quarry,{9375CF16-908E-423A-9788-15EF7A8A02BE}
496788.63203125,231511.3559375,829,Quarry,{C0D617EB-2C6B-4E20-9D81-869AF78FBC69}
496058.48671875,231169.58578125,830,Quarry,{7A492E89-EEEF-4729-B87C-B0E1676CFD3E}
495250.66625,230012.227812501,831,Quarry,{91D39448-9778-4D98-BCD6-80EE4A2D4E0C}
492516.505,228381.052031251,832,Quarry,{8B8A9B21-AF54-4905-9A2D-40585201F001}
492819.43765625,227876.164375,833,Quarry,{4102810E-10EA-406E-BE3B-9946FF97B2B4}
491017.376875,230711.303125,834,Quarry,{45A3ABFD-48AE-41B9-8605-16C1A4806CC5}
490776.58421875,226446.94359375,835,Quarry,{38AF750D-6DBF-4F00-8533-5DAE109DADCD}
490543.5590625,228070.351875,836,Quarry,{1471D318-1304-4F2B-B001-78C52CF210B2}
486815.15734375,232435.688906251,837,Quarry,{7FD68C6C-1AA0-4657-8315-930E5F23393D}
486123.84953125,236692.2809375,838,Quarry,{6B452858-384C-456F-8AEE-E6C735C4AB30}
486038.406875,236373.813281249,839,Quarry,{5B70280A-42A4-44C8-ACBA-545CF60C8817}
485354.8665625,239690.53734375,840,Quarry,{96917FF9-3D75-461E-960F-02E15E15245F}
490310.53390625,240226.495156251,841,Quarry,{6AE81A0C-1862-4AF2-9444-7764D6A7BEED}
486238.42015625,234500.145781251,842,Quarry,{972F31B6-1E6B-4B8C-85CA-141F53432B5D}
492101.59078125,230863.093125001,843,Quarry,{69526E07-B647-403F-B1C9-7C6E0829002B}
489862.534375,236529.78484375,844,Quarry,{B2D0C2A8-241C-45F9-8FB7-18F8266818E9}
489434.52296875,236059.238125,845,Quarry,{CCA0FE78-E9FA-4E2C-B92F-A9BE7D75D23D}
536232.11515625,229551.378281251,846,Quarry,{C55EB25A-FFE3-4973-8D05-F872E767ABD2}
535378.15875,230764.18546875,847,Quarry,{C5F86106-FEE0-4952-AD14-61184D3A91F2}
535020.65703125,230922.02578125,848,Quarry,{FA0AC187-713D-4B3C-81BB-D047133CF664}
534292.1634375,231228.262968751,849,Quarry,{E7E1B156-9652-4CB6-83EA-C3E0A65C9964}
534134.323125,231294.36703125,850,Quarry,{28149A21-1D66-4945-A946-EE6FA9E8FFD9}
530920.63140625,232947.1934375,851,Quarry,{27BCF95E-53B4-4376-9614-EFE80FE9F113}
522902.46484375,237573.29484375,852,Quarry,{ACB75ADC-D0E7-4147-BCA5-51430036AF68}
536103.3009375,243139.914999999,853,Quarry,{4C3A9ACD-FE18-45FC-97CA-6477D32CE0F5}
535246.64625,243326.085625,854,Quarry,{5FFC0EB7-4605-41C6-84F0-9017502D9F7B}
533870.6025,243891.342812501,855,Quarry,{8AE66AA9-D6B0-4608-AE36-D195B4298439}
533890.8384375,244089.654999999,856,Quarry,{288BB040-0259-49C9-A811-56841434BAFC}
533583.2521875,244076.164375,857,Quarry,{B38ADB7E-444C-4729-89D2-F669BE83242E}
533629.1203125,244225.9103125,858,Quarry,{7EC90469-9499-4977-B84F-F4871C533C5C}
525174.84765625,247978.9334375,859,Quarry,{FE3CEDDB-CC8F-44FA-BD8C-FB2876943F2D}
533180.5840625,249383.92375,860,Quarry,{3DB1AE67-985A-4B7E-8359-488DB69425EE}
538900.411875,244509.012343749,861,Quarry,{0E6EB4CA-4817-4479-B89F-0B63F16EC788}
538808.675625,244809.85328125,862,Quarry,{3A8EACAA-61B9-46E9-8B0A-FE740CEA5E1C}
539368.968125,227685.37125,863,Quarry,{66518AA3-188E-4DA7-BA7B-7485467297EB}
523860.81484375,239513.997343751,864,Quarry,{030F633D-E73F-49DB-9771-72C9AFAAEE7D}
524129.428125,239091.890625,865,Quarry,{7B6DE0B4-7B22-449F-9253-CEF99AF1D803}
524589.288125,236417.89296875,866,Quarry,{B494A660-4031-4022-A2C5-E552AEAE6531}
524288.323125,242599.018437499,867,Quarry,{1D26457D-0D9D-4AF2-A50D-C2F6384B2629}
524275.53203125,242272.845156251,868,Quarry,{AEF82496-7E94-4086-857E-BEC6F8EDC1B7}
524720.023125,242311.2184375,869,Quarry,{4DBB0A2E-4279-43B8-A5C9-7AAE32ECBF3A}
525349.9853125,241949.869687499,870,Quarry,{6C550C73-7907-4883-8421-0AC41817A2F0}
525682.55421875,241975.451874999,871,Quarry,{7041FDF9-7744-4007-B859-5882EA637FB8}
525449.11640625,242208.889687501,872,Quarry,{E0F417FB-DCDD-48A2-B8FE-74837C854302}
525441.39234375,242057.440468751,873,Quarry,{7FFCA628-BBD9-4E94-A7C7-990BCC01509C}
549381.104375,245162.807656251,874,Quarry,{CCDB8DCE-70A3-4BBF-BAED-39F726569261}
544557.69984375,238816.755625,875,Quarry,{43361C44-2878-40AF-9D31-B56BD6181D72}
541640.4440625,233457.5390625,876,Quarry,{D79C65E4-08B1-4A58-8922-D931AEC06287}
542548.6434375,233839.67765625,877,Quarry,{79D94888-0528-4275-A1A0-3C5AC58CAB28}
543149.14703125,235864.5159375,878,Quarry,{D69A042D-BE45-474F-BFF5-727C03664DBD}
546345.21546875,234257.951874999,879,Quarry,{E47C125E-17C1-49EE-AD76-D562EB5DFF00}
543999.86046875,231700.831875,880,Quarry,{361DAFDD-1675-45FF-8DDD-2FF493A95891}
566511.5421875,240899.410937499,881,Quarry,{6EF23ADA-7B2E-47DA-AB57-93DBEF2F8B5C}
568369.62890625,242745.977656251,882,Quarry,{567B8247-2C09-4C7F-A256-5A7A62115F63}
569164.97578125,247413.095000001,883,Quarry,{3125E110-66ED-40AA-9547-D723FCF21170}
568809.06875,248814.740937499,884,Quarry,{245CD690-EC67-42CA-8B50-5B2D88870BCF}
568952.92078125,249828.056875,885,Quarry,{1FDCF245-F6F4-49AA-991F-95E5B428B373}
570789.5696875,245328.875624999,886,Quarry,{3E0A0377-DD8E-415A-AB48-5D54DF26A7B7}
570874.3540625,244729.41015625,887,Quarry,{251A7902-A4E5-4169-AABB-4EB5143E4159}
571974.4259375,240313.082656249,888,Quarry,{0895BD1D-B1FA-4DF9-934D-0F572DCD29D2}
571803.17328125,225682.8903125,889,Quarry,{DB61A516-7882-472D-B2E0-F2EA10B8408C}
572027.259375,225533.49953125,890,Quarry,{F7C25D36-52E7-412D-AA8F-47C4D3E57B17}
572170.75296875,225400.817031249,891,Quarry,{5F423CFB-56E4-4741-A07C-67A27CF11F8B}
569473.0509375,229261.88109375,892,Quarry,{69298530-5F0C-48EF-B68B-6A87D703F3A0}
570043.094375,228922.475937501,893,Quarry,{417CE98A-7D3C-4B94-97D8-0216B8EB1F4E}
570496.50828125,228554.240937499,894,Quarry,{D175F53C-3EC4-4B2D-80CA-AD37D3397C1D}
572027.77875,224196.54875,895,Quarry,{C54DCB53-1DCE-4DB2-AF89-0D056BB8BAAB}
571170.39703125,231093.858437501,896,Quarry,{53E34197-502E-4D94-94C4-44860FB98331}
570981.52328125,230187.595625,897,Quarry,{096BA63B-6F47-4841-A01C-64E9BE5486E3}
571383.3234375,232123.59203125,898,Quarry,{EB83C8D9-3FF0-470D-8FF8-AEB05F240322}
572008.73859375,233383.755312501,899,Quarry,{B99D4410-E005-4034-92E5-0658706E85C2}
462111.33125,220988.167187501,900,Quarry,{F900C30E-8349-43C1-934D-A4EC129297C7}
462987.10375,220406.082656249,901,Quarry,{FFE1E44A-CC89-4D4E-BD20-96E054341056}
462603.4571875,219980.102656251,902,Quarry,{7F9A92A6-8FB5-4FD0-A9F4-E983DECAFE7D}
462979.16625,219710.22703125,903,Quarry,{DFF58269-5433-40BA-98F2-91A69DF58AB8}
464956.63671875,219817.08953125,904,Quarry,{CDF4A5BD-5E2E-4BAE-9CF1-2E75E38D5D2C}
465182.41484375,220292.16453125,905,Quarry,{B1EAB36A-9C14-48CE-9A7B-46EB50D60E08}
477393.25421875,218471.82765625,906,Quarry,{BADEFBFA-0C7E-4849-9C31-606140BA19E2}
478188.18171875,218250.753125001,907,Quarry,{DE7A7655-DD34-454E-B617-B597E840574A}
466748.75140625,217154.787968749,908,Quarry,{2420362D-A963-4AC2-96DC-91F17C9F8A4C}
466471.23234375,217051.30625,909,Quarry,{F397FAC0-8190-42CD-AFD7-E89DE0946ED6}
466137.26875,217178.3065625,910,Quarry,{CC2EECF6-3292-4A7C-BB58-DABC8FCD400A}
461913.334375,216063.526562501,911,Quarry,{D73E56F9-21EC-4577-8757-20FDC21A424E}
461795.7415625,213754.0034375,912,Quarry,{FD4DE5B6-4B28-494D-8C86-A84ED3E6BC20}
468475.0140625,215080.450468751,913,Quarry,{51757707-95CC-4292-AAF8-15EBC20EB2BF}
462868.188125,209958.106875001,914,Quarry,{59849836-3F50-4713-B22A-A2C20F374A70}
462115.5940625,210442.589375,915,Quarry,{3D93ABB1-CF70-4FA5-92B0-64599BB8D35C}
461814.55640625,210560.182187499,916,Quarry,{7AD42182-8D71-4DBE-910E-E1FB8520D601}
462924.63265625,208029.584531249,917,Quarry,{01650533-82B8-4B0D-B3CB-D1E17F5F3BCD}
465116.56296875,208913.88265625,918,Quarry,{91AE2973-1336-4088-8ECB-72C476B2CE80}
465610.4528125,208895.067812501,919,Quarry,{87498E5C-D44C-4839-9188-F77A96207CD1}
471353.6865625,207286.39796875,920,Quarry,{EC7A2C12-0068-48E6-8083-E9AB5A8F4AD7}
475163.69421875,206049.321249999,921,Quarry,{0F543E8A-6727-4922-89ED-B9EFC163B900}
460210.59015625,204751.096562499,922,Quarry,{43ADA1E8-C1E7-4616-8AA3-03C14D650A77}
460196.4790625,204064.354374999,923,Quarry,{1403CBAD-F099-4975-8239-DF91AD11FC0E}
460521.0353125,201627.830937499,924,Quarry,{E4144B27-6D7E-43D1-9DFE-00F0F11919DE}
461569.96328125,201350.311875001,925,Quarry,{E0E5DB88-6911-4123-80B6-884D7B7E6A42}
477567.2915625,198053.009062501,926,Quarry,{E958B0D6-3287-481A-A018-3A9AAB9C28D9}
479001.9240625,197620.26734375,927,Quarry,{C2EC818F-7BE3-43D5-97DE-EF5683C77483}
477868.32921875,199812.19765625,928,Quarry,{8531B783-F303-4168-9CFC-E4336B4117C5}
463173.92953125,197352.15578125,929,Quarry,{1CF41BF9-CCD0-4639-8914-5AEA99C96A71}
461254.81453125,197949.52734375,930,Quarry,{5AB06E10-B156-4133-A1A1-31BC8FBD2A0D}
463761.89359375,194609.8909375,931,Quarry,{46A98DD8-AE4A-4190-A661-4C7CCB0E6EFA}
477045.179375,194624.0021875,932,Quarry,{A6C7ED95-C699-4AE2-A69F-4D6F7341F221}
476537.1784375,195136.706875,933,Quarry,{98082A21-054E-4CCF-889C-692A213A73D9}
490924.30125,195679.130000001,934,Quarry,{A596A401-4F6C-43E2-B6AE-5B81B1013B0B}
490425.30046875,197465.18734375,935,Quarry,{327A1B77-AEB6-4B20-A7B5-160BD5140CF6}
494231.7021875,198776.585625,936,Quarry,{D97652E4-5311-4546-8ED3-C9A60B73DFD2}
491767.12546875,199878.038437501,937,Quarry,{7C890B3E-94EE-4A63-AA2A-9DA7F6D2D87A}
484464.67609375,199534.2146875,938,Quarry,{219B4BE2-97A5-4BD8-ACF3-1DF43708D6DE}
484589.42625,200851.698281251,939,Quarry,{93D7D771-8AFD-4038-88F3-D409ABBCD5F9}
482003.1421875,202236.1209375,940,Quarry,{EDD0BE5C-6F57-4D94-A918-F25E37CA66CF}
480490.9265625,202683.395937501,941,Quarry,{65142F18-6BB2-495B-9726-1481B845989D}
492582.565625,202239.16375,942,Quarry,{3C7555A6-444B-4071-9B31-9DA6BDD81E1F}
492838.15140625,201983.57796875,943,Quarry,{F35FB3F3-26EE-422C-9649-5658A989AB93}
492403.0471875,201487.619843749,944,Quarry,{DBBEEA3C-A390-4017-9AD8-ABD0C1CE3B41}
493836.15296875,201414.59546875,945,Quarry,{DBF2FFF4-709B-4F52-B273-B1B715621D66}
493860.494375,201615.412812499,946,Quarry,{6FA4CC99-420C-484C-9B83-673C1119DFAA}
494271.25703125,201974.449843749,947,Quarry,{3F0D1B45-9877-46FD-BE99-0BA43ACA7E9D}
495269.25859375,205263.594843751,948,Quarry,{58258342-525F-40E7-9F5B-631ED255491B}
484126.93796875,204341.660625,949,Quarry,{E0588D48-F3C8-4547-9F16-4B44108CE7D4}
482584.29546875,206200.7425,950,Quarry,{38FF58F8-5306-47DD-9140-4C9E337D2B6A}
484963.676875,206465.456250001,951,Quarry,{AC111FD1-E0DD-470A-BBD8-A4C60F43B701}
496431.56515625,208309.3246875,952,Quarry,{E38EB04F-4E0F-47A7-99E3-BCD374B4A871}
498041.1465625,209386.4359375,953,Quarry,{24491655-43C5-4BC0-B4BE-A924F90033F0}
498348.458125,209973.674531249,954,Quarry,{D5B89FA8-7A91-4FB8-BB5C-1D8253711BC4}
495990.37546875,208650.105625,955,Quarry,{D2EFF401-0C5F-4536-AA0A-7CAAFA0A8239}
484619.853125,209398.606875001,956,Quarry,{903D724A-44FB-4C75-BE9F-410299E34F05}
483965.67546875,210506.14484375,957,Quarry,{00876CC2-FBE1-45D1-9E86-0398BB8C8A14}
495695.23484375,211352.01203125,958,Quarry,{3DDD3925-CB73-4474-A4AF-88BE7674D48C}
495759.13125,211555.872031249,959,Quarry,{788B6C86-A370-4664-8F02-365802ACCFC1}
480682.6159375,215213.18203125,960,Quarry,{DDAE91B2-ED36-461B-AEBC-FB7F42BCB02C}
482088.33734375,215557.005625,961,Quarry,{B5E9BDF3-AC6F-40D2-B553-80D8622E33E4}
496842.32796875,215538.74953125,962,Quarry,{D5ECE22F-9CF1-45A2-8B2D-FE6D544FE604}
487848.144375,219126.07796875,963,Quarry,{92C20F73-0AF8-4B07-9DF6-47C42B602B51}
485623.94,221444.605625,964,Quarry,{0E22F066-03DC-49F2-85DC-2F2B7C310623}
489828.93375,220117.99390625,965,Quarry,{FF7CA553-9388-4A96-916B-1FA54DD4310D}
491566.308125,220181.89046875,966,Quarry,{64BD54A3-7DF5-435C-9EB9-7653F61B04CC}
492062.26625,220431.390625,967,Quarry,{F3E2C65C-0D1D-4828-90B1-1BF7C9479735}
499971.09796875,204406.425156251,968,Quarry,{7C07364C-7E03-4E01-A1F8-DC04A4E83347}
493196.193125,199771.120156251,969,Quarry,{0734E68A-7D89-4072-8CD7-017C2E951A67}
533608.5975,196408.79109375,970,Quarry,{17BEEEAC-5BFC-4F11-B5F4-2536E2ED8D67}
536706.5759375,207171.458437501,971,Quarry,{B65B9B3A-973D-4292-A5F5-19FEC66C69F2}
537118.14390625,208089.0525,972,Quarry,{750A8C96-B899-4E6F-9622-633E7F7A10CC}
535162.774375,209134.20734375,973,Quarry,{77264FDA-18FC-49CC-94DD-2B43A1578AB5}
537724.95359375,211127.59921875,974,Quarry,{A1F99160-DCFE-4B13-A4FB-3474BD723B0A}
536449.76765625,214993.639218749,975,Quarry,{E1BE36DF-88E9-4B3B-AFA1-2E9DD05463D1}
539182.3090625,222084.752656249,976,Quarry,{4C8E5432-6343-41A9-B442-845DC9080EB2}
539479.17765625,221646.196718751,977,Quarry,{58E06A2C-6B66-4796-857E-EE34A611EF8F}
532840.11421875,214278.45546875,978,Quarry,{DF75F450-644F-41EB-9C27-545CE65A018D}
532711.9209375,214514.60109375,979,Quarry,{9AC624C9-B003-4A56-B373-52204DE1EF20}
532927.82546875,208523.251093751,980,Quarry,{7099CE72-F1EF-4EE0-8B0E-35E75B1D027B}
532619.53578125,211595.184531249,981,Quarry,{D0C489DA-1D50-4BFE-8586-7D6B1F6EEF79}
544980.03828125,211933.48796875,982,Quarry,{3AB02F6C-053F-4E79-8708-06575C985D7C}
545227.92796875,210736.9434375,983,Quarry,{3A0C4325-8AEB-4689-889D-ADC2EDA5E4B7}
545385.24265625,210560.56046875,984,Quarry,{E1C29AB6-4C60-4905-A856-C8F2577E46FC}
543058.89328125,209544.371718749,985,Quarry,{40C178A6-0102-4142-B680-1B0A202D1E82}
543472.0428125,207408.706875,986,Quarry,{C1980A69-1B24-43E7-A4F2-306EDF8B02DC}
543675.439375,207370.56984375,987,Quarry,{D5F42265-B5F6-4BEC-BBD7-5A8BA2C245F3}
543554.67265625,208438.40234375,988,Quarry,{8CFF4E32-2825-42DC-9489-DDDED981BA11}
544160.62515625,204967.946875,989,Quarry,{B2EF3678-2E2C-450E-AB3F-3331415AFF98}
548289.34875,222341.99171875,990,Quarry,{98967FB8-884B-48EC-B748-C1FAF145CE5D}
548336.58359375,222230.119999999,991,Quarry,{555197DF-AC7B-4E34-A908-03D2914F0CD6}
548480.77375,222250.00828125,992,Quarry,{17CC96A1-7A69-4635-BA03-98208ACFDBF5}
562844.059375,212908.295937501,993,Quarry,{CB106449-04A5-4BBB-BB31-F45F2058D0E6}
563118.96875,213179.278124999,994,Quarry,{CE9F6CC6-D9D1-42DC-AF4D-74484F242668}
559837.1165625,211719.42171875,995,Quarry,{2DBDD417-611C-43BD-A37E-9802FAFBA3FB}
523003.123125,191202.673125001,996,Quarry,{97A28113-7000-44CD-AA76-C9A8284AB435}
523035.85890625,190984.43515625,997,Quarry,{01929584-463D-4929-984E-0C184BCC206B}
523194.08140625,190804.3890625,998,Quarry,{8E646EC5-8A9A-49B5-92A3-9E6705A44C79}
523319.568125,190657.0784375,999,Quarry,{D77675BC-373B-4C1C-AE91-B3535D5BF6E1}
523117.698125,190264.25015625,1000,Quarry,{BD296339-9029-4B3E-B39D-BAD414ECDCEF}
523243.18484375,190198.778750001,1001,Quarry,{58C185D5-4BB3-469E-9343-02BBF7683AB7}
523374.12765625,190013.276562501,1002,Quarry,{48D996DB-D199-4503-9848-29EB79ED51E5}
524612.6278125,189778.670781249,1003,Quarry,{94543DE3-5502-4D00-82C6-2A59A57A5AEE}
528206.27875,188126.42796875,1004,Quarry,{A36A0BA1-87C3-40E6-A73A-B0120FA226C4}
535175.34265625,193058.604687501,1005,Quarry,{C9EDACE0-9BC6-411D-BBC2-4CAAD5DBDE8B}
533829.54203125,189210.342968751,1006,Quarry,{9FBE67BB-4BF7-4AB3-B095-B8AB85D21CD1}
533647.6771875,187049.787656249,1007,Quarry,{6C1AAA36-B4D8-4157-B91D-F56954A1CF83}
533043.885625,185834.92984375,1008,Quarry,{12364150-577B-4DAF-B29B-DB17D39A6001}
532127.2865625,185747.6346875,1009,Quarry,{751DA77A-D916-4952-85AA-4491879163A5}
534506.0796875,184496.4040625,1010,Quarry,{2997FF47-3004-4821-9645-E80EB1C92712}
534222.37046875,183870.78875,1011,Quarry,{B397CE1B-0D7D-4945-A534-737EC38F00DC}
531341.63,176763.5075,1012,Quarry,{DC4CD66A-41E5-4C9B-A124-284E33C3DD9C}
532345.524375,174857.563124999,1013,Quarry,{D1444670-9FD6-4945-AF90-C08ED3409487}
530374.10859375,171482.15015625,1014,Quarry,{C656DAE7-2E56-452C-AC75-471EBF6C1C88}
530068.57546875,167539.31859375,1015,Quarry,{CDCE7E13-7AC6-4D21-8196-B5590CD0C6E2}
532517.38671875,169549.607968749,1016,Quarry,{81D7C8C0-3CFF-4E84-8207-578A751D0E92}
526603.4425,167595.090468749,1017,Quarry,{BDFD5343-50CE-4004-A260-2BD26E878E2A}
526981.7215625,167224.0859375,1018,Quarry,{02181487-ACB3-4952-A687-2D0A7A150AC4}
526436.126875,168955.440156249,1019,Quarry,{FBBE7D43-8337-4054-B3D8-49373C1E2AA9}
526283.36015625,168468.042031251,1020,Quarry,{19B1609E-7C85-4EDE-AB77-C0FE34AA95D5}
526130.59375,168642.63234375,1021,Quarry,{6A7DAB8A-F4AF-46F6-9AF4-E0C5075560F6}
526014.20015625,168889.96875,1022,Quarry,{A07BA4DD-B5D9-4118-9AE6-580BF117DAAA}
525934.17953125,169122.75578125,1023,Quarry,{32405EA6-6660-4477-8411-E01C1A10C3C8}
525126.699375,170133.924843751,1024,Quarry,{F5815BC9-9965-4146-9695-5A5A22565888}
521984.0734375,177401.247187501,1025,Quarry,{335F3BCB-BFF4-4ED8-8620-08B85E6C6E64}
529804.26515625,178979.834687499,1026,Quarry,{A5369CB5-D5AF-4D1D-B700-1D692F47C5A5}
529920.65875,178681.57625,1027,Quarry,{1A050595-D68B-45AE-954E-A6DBF6AD7CF4}
530298.9378125,178281.473437499,1028,Quarry,{611E311A-D6F5-4FB5-BFE6-00BAB652059F}
530597.19625,177830.448437501,1029,Quarry,{FE874227-0ABE-4120-ADC8-4D6E67DFC66F}
530781.55765625,186215.616250001,1030,Quarry,{A3DBF0CD-1DC7-4665-AF53-AAA6A4F1BFCD}
529446.55546875,187305.100781251,1031,Quarry,{FBFD977B-6313-4DE5-A008-732BFC523E20}
530658.79875,187136.307499999,1032,Quarry,{60BE1542-E54F-4095-88E3-14B3DA7B2435}
522519.88875,172311.090937501,1033,Quarry,{EC67B87D-ECCA-48A1-9BDF-6ACFC98DADD4}
522341.22765625,174273.743437501,1034,Quarry,{6D92D737-EE56-44BB-ADB2-046A74F349C5}
529993.064375,165131.003125001,1035,Quarry,{63C61A79-C771-4E56-94C3-B2ADE6236643}
529957.69609375,162360.8459375,1036,Quarry,{DB64FFE7-F558-49F7-A72F-369B6AD52075}
529439.84234375,160940.311093749,1037,Quarry,{ADA4F851-9AE0-4856-A042-B91FC55B95A2}
527013.68921875,156042.342968751,1038,Quarry,{46F4E618-2445-4E1F-98CA-8A8FA58A2D04}
527143.94453125,157724.9059375,1039,Quarry,{C4FF3D84-93D9-4292-95D7-1602C11FBAC7}
527250.8409375,157924.445937499,1040,Quarry,{BD66D4E3-62BB-49EF-9480-3D67A4AC6616}
529336.6409375,160416.732968749,1041,Quarry,{44BC3733-E92A-4A8A-951B-004AF6040B96}
520279.47796875,154502.770468749,1042,Quarry,{4E6C2B8B-2A02-4389-9C6F-0F1FA3C22579}
523096.7928125,156232.11703125,1043,Quarry,{EBD204A6-1EEF-4610-ACFA-B72E06ABE777}
525222.0521875,154144.8653125,1044,Quarry,{BAC63DD2-14A1-4210-A886-4EF7B46BDF88}
526709.1003125,155370.61109375,1045,Quarry,{17D034A1-48E9-4645-8F02-ADF537C4B7C0}
524034.3140625,148785.7909375,1046,Quarry,{DD2575D5-4D20-4B08-9094-FDA11F8738CF}
524043.8159375,148448.473281249,1047,Quarry,{3D806BB4-3F1D-48EA-88F9-BAF635E37565}
524034.3140625,145825.9475,1048,Quarry,{808264A7-511E-47C0-8168-2FD8983FD797}
524789.71546875,145393.610781251,1049,Quarry,{F6B6A0B3-61E7-4783-9099-60CF241DAEDC}
524495.1565625,144509.93359375,1050,Quarry,{FDDF00DD-49B7-47DC-83F2-203268AA118E}
524428.643125,144267.635,1051,Quarry,{24312BE1-58A4-4F66-BF6D-B5EFDC1C7529}
524043.8159375,143673.7659375,1052,Quarry,{51895FFA-432A-46F4-9A47-1E84028AA2CE}
524827.723125,146030.2384375,1053,Quarry,{1BBB08E3-F5EF-4E65-9FE1-BBE672E54FC0}
522623.28125,141079.7459375,1054,Quarry,{A125BBA5-76CD-4A03-9D71-3A1EB78457A1}
522585.27359375,140761.43203125,1055,Quarry,{A56F67C2-B633-49F5-8594-B542857E4DF5}
522437.9940625,140571.3940625,1056,Quarry,{0FACB01E-F298-477C-AFF1-7F57173BC27D}
521730.10203125,139678.21484375,1057,Quarry,{97F5FF6B-3376-4B3C-8AAD-3EA01767C603}
521164.73875,139041.587343751,1058,Quarry,{FBB178F8-9E65-4AA6-88E4-E606683056AD}
520689.6434375,139949.01921875,1059,Quarry,{8A4EACBA-1F11-42B2-89F9-419558B90DA5}
520594.62453125,141250.780156249,1060,Quarry,{36BB6F58-5FB7-4786-B6CC-D701627B74FD}
520395.084375,141260.282031249,1061,Quarry,{7C8C9E32-D36F-4042-A6C5-0ADB14A660FF}
520181.2915625,143383.957968749,1062,Quarry,{0584E537-4E31-45D3-A41B-D34429A8397C}
475984.82234375,84134.5690624993,1063,Quarry,{445C4961-24E9-475F-BB1B-5577D8D7CB48}
475913.38484375,83901.7353124991,1064,Quarry,{DBA960C3-D6CA-418D-886F-FB1AF4335E7C}
476304.96890625,83414.9009374995,1065,Quarry,{54342F3C-69DD-4AB9-872A-C2DAD5A80CDD}
459788.174375,89103.8949999996,1066,Quarry,{50B699D9-0474-4569-B89E-562D4A71DBCF}
459924.58203125,91300.5290625002,1067,Quarry,{4048CCDC-4710-4A60-88CB-1865186D9238}
459999.84140625,91578.0481250007,1068,Quarry,{D7ED1B8F-6D9A-4336-B347-42CAFC288CFF}
459985.7303125,92481.1609374993,1069,Quarry,{ACC76540-3E9B-401F-8009-EC8ECDFFC4DF}
459576.5071875,93680.6079687495,1070,Quarry,{63761D05-FE85-4C64-AE8A-FA03D82944A2}
460291.4715625,99607.2864062507,1071,Quarry,{76CF6E02-80D4-412F-AD08-F3D4FD77D3D1}
459595.32203125,98854.6923437491,1072,Quarry,{F2296FF5-B658-41C0-82B0-B441A15F9587}
460023.36,101625.179375,1073,Quarry,{1BCCD980-5B1F-451F-BEFE-094E3A6A6238}
472619.90375,100896.10375,1074,Quarry,{062E6E89-EE9D-4D2F-89AE-0B9D6E68B6C0}
474035.72125,99193.3595312499,1075,Quarry,{22AA1F2B-14BD-441F-B5C2-056B9621AAFA}
474242.6846875,99122.8039062507,1076,Quarry,{3CB34800-58E8-47E0-998B-940476F084E1}
479383.843125,104268.66609375,1077,Quarry,{27978083-22CE-4A4F-89A0-7FCBEC07BEB4}
470997.12265625,102739.959375,1078,Quarry,{FE96D12A-9F14-4C93-9D18-6CB8474BEEDF}
460799.47265625,102801.10765625,1079,Quarry,{563EFF0C-B21D-47AD-BB55-6FA1759BD468}
460790.06515625,107636.524687501,1080,Quarry,{161CEC17-F62B-45B6-B616-567B1874A520}
460931.1765625,107641.2284375,1081,Quarry,{B4B4A903-0CC7-4849-BFF3-C285CF87A04A}
460874.73203125,107848.191875,1082,Quarry,{6D7FBF8B-AB67-442E-A8BB-48904A5B9878}
460841.80609375,107406.04265625,1083,Quarry,{268A1FA7-5948-46D1-B24B-8DC542593DD6}
468758.15515625,106592.30046875,1084,Quarry,{E816E0DF-62F7-4BD3-B048-15AC8F2687B8}
469059.19296875,106611.11515625,1085,Quarry,{A48EEF74-70BC-406E-B2F2-33F8BC29146C}
475319.835,106046.66953125,1086,Quarry,{23F235E7-24BA-469C-A5D5-B1FC54043A04}
475634.98375,106681.670937501,1087,Quarry,{37B2C440-B9F6-4D31-B1B7-A6D6EE9496EA}
476712.1340625,106300.67015625,1088,Quarry,{7F29D248-02BE-4A3F-81C5-626457288FFF}
477097.83859375,105472.8165625,1089,Quarry,{A870FE60-C315-4F13-9929-F6DF4538BD39}
475926.6140625,110110.6778125,1090,Quarry,{D6F2D152-7EBD-4607-8E8C-C36F4F08AE2A}
474139.20296875,109179.342656249,1091,Quarry,{7B4D3EE0-E935-40AD-985F-C02A772495F7}
473922.8321875,109066.4534375,1092,Quarry,{257C8DF9-C5B1-43A1-AD8F-70EC11D0E1B1}
473640.609375,109028.82375,1093,Quarry,{E2730CEE-848D-4937-B178-E9430FD1DCE3}
471773.2353125,109019.41625,1094,Quarry,{6E868617-703C-4B32-B2EF-C38A0ADC017B}
461171.0659375,110505.789687499,1095,Quarry,{0B428F29-2EB9-4682-AF1B-F3AED65314CC}
