OBJECTID,OHIOCODE,ALT_OHIOCODE,NAME,OLD_NAME,Q100,SHAPE_Length,SHAPE_Area
1119,E747120,47120E7,Cashmere Mountain,,E147120,0.5000032461528,0.0156252028824875
1120,E847120,47120E8,Jack Ridge,,E147120,0.500001784146318,0.0156251115055934
1121,E147121,47121E1,The Cradle,,E147121,0.500000075114938,0.0156250046891143
1122,E247121,47121E2,Mount Daniel,,E147121,0.499999129115982,0.0156249455632195
1123,E347121,47121E3,Big Snow Mountain,,E147121,0.499993960120204,0.0156246225040241
1124,E447121,47121E4,Snoqualmie Lake,,E147121,0.499993463157903,0.0156245914420921
1125,E547121,47121E5,Lake Philippa,,E147121,0.500009897279575,0.0156256185614265
1126,E647121,47121E6,Mount Si,,E147121,0.500012577231205,0.0156257860681803
1127,E747121,47121E7,Snoqualmie,,E147121,0.500006715073039,0.0156254196868287
1128,E847121,47121E8,Fall City,,E147121,0.500005429063665,0.0156253393101152
1129,E147122,47122E1,Issaquah,,E147122,0.500001738047281,0.015625108624104
1130,E247122,47122E2,Mercer Island,,E147122,0.500002444034524,0.0156251527501345
1131,E347122,47122E3,Seattle South,,E147122,0.500006691026043,0.015625418186222
1132,E447122,47122E4,Duwamish Head,,E147122,0.500006932031145,0.0156254332493437
1133,E547122,47122E5,Bremerton East,,E147122,0.50001374317361,0.015625858942245
1134,E647122,47122E6,Bremerton West,,E147122,0.500013938504511,0.0156258711380741
1135,E747122,47122E7,Wildcat Lake,,E147122,0.500009743569039,0.0156256089379696
1136,E847122,47122E8,Holly,,E147122,0.500008971349681,0.0156255606852703
1137,E147123,47123E1,Eldon,,E147123,0.500005772248789,0.0156253607526736
1138,E247123,47123E2,Mount Washington,,E147123,0.500006577224682,0.0156254110663865
1139,E347123,47123E3,Mount Skokomish,,E147123,0.500008120205057,0.0156255075049844
1140,E447123,47123E4,Mount Olson,,E147123,0.500008355186929,0.015625522192697
1141,E547123,47123E5,Mount Hoquiam,,E147123,0.500005235216095,0.0156253271804446
1142,E647123,47123E6,Bunch Lake,,E147123,0.500005034304579,0.0156253146294498
1143,E747123,47123E7,Finley Creek,,E147123,0.500003572304816,0.0156252232572622
1144,E847123,47123E8,Matheny Ridge,,E147123,0.500003686265018,0.0156252303821581
1145,E147124,47124E1,Salmon River East,,E147124,0.500004909237955,0.0156253068190671
1146,E247124,47124E2,Salmon River West,,E147124,0.500004560223455,0.0156252850060707
1147,E347124,47124E3,Queets,,E147124,0.500005332210674,0.0156253332564819
1148,E447124,47124E4,Queets OE W,,E147124,0.500004954178153,0.0156253096300235
1149,E547124,47124E5,,,E147124,0.500007892160526,0.0156254932519584
1150,E647124,47124E6,,,E147124,0.500007487157503,0.0156254679383739
1151,E747124,47124E7,,,E147124,0.500007366155114,0.0156254603675141
1152,E847124,47124E8,,,E147124,0.500007571196135,0.015625473183894
1153,D147116,47116D1,Polaris Peak,,A147116,0.500008909146516,0.015625556826471
1154,D247116,47116D2,Masonia,,A147116,0.500008520147023,0.0156255325136388
1155,D347116,47116D3,Twin Crags,,A147116,0.500009481153901,0.0156255925776568
1156,D447116,47116D4,Rochat Peak,,A147116,0.500009268181996,0.0156255792663876
1157,D547116,47116D5,Medimont,,A147116,0.500010880269586,0.0156256800232485
1158,D647116,47116D6,Black Lake,,A147116,0.500010074334029,0.0156256296499744
1159,D747116,47116D7,Harrison,,A147116,0.500009887318179,0.0156256179550855
1160,D847116,47116D8,Worley,,A147116,0.500006731382075,0.0156254207077156
1161,D147117,47117D1,Setters,,A147117,0.500012639357664,0.0156257899483082
1162,D247117,47117D2,Fairfield,,A147117,0.50001229746836,0.0156257685843619
1163,D347117,47117D3,Spangle East,,A147117,0.500003962374116,0.0156252476365205
1164,D447117,47117D4,Spangle West,,A147117,0.500003821267754,0.0156252388217466
1165,D547117,47117D5,Cheney,,A147117,0.500010898235938,0.0156256811342909
1166,D647117,47117D6,Lance Hills,,A147117,0.500009805169493,0.0156256128149084
1167,D747117,47117D7,Tyler,,A147117,0.500018778156414,0.0156261736196981
1168,D847117,47117D8,Sassin,,A147117,0.500021304196238,0.0156263315099956
1169,D147118,47118D1,Sprague Lake NE,,A147118,0.500016457110636,0.0156260285695688
1170,D247118,47118D2,Lords Valley,,A147118,0.500015919076189,0.015625994941602
1171,D347118,47118D3,Harrington,,A147118,0.50001379406665,0.0156258621324795
1172,D447118,47118D4,Cormana Lake,,A147118,0.500014593052295,0.0156259120714237
1173,D547118,47118D5,Coffeepot Lake,,A147118,0.500013835025613,0.0156258646952044
1174,D147119,47119D1,Wilson Creek,,A147119,0.500015480083063,0.0156259675118687
1175,D847118,47118D8,Marlin,,A147118,0.500015056030609,0.0156259410060638
1176,D647118,47118D6,Pacific Lake,,A147118,0.500013475023765,0.0156258421939946
1177,D747118,47118D7,Sullivan Lake,,A147118,0.500014441009387,0.0156259025681185
1178,D247119,47119D2,Wilson Creek NW,,A147119,0.500015027019402,0.0156259391964406
1179,D347119,47119D3,Stratford,,A147119,0.500017229020077,0.0156260768263838
1180,D447119,47119D4,Soap Lake,,A147119,0.500017132045411,0.0156260707652856
1181,D547119,47119D5,Little Soap Lake,,A147119,0.500014006057633,0.0156258753846199
1182,D647119,47119D6,Sagebrush Flat,,A147119,0.500013350055696,0.0156258343822587
1183,D747119,47119D7,Rattlesnake Springs,,A147119,0.500010834078019,0.0156256771291976
1184,D847119,47119D8,Palisades,,A147119,0.500010966130516,0.0156256853825912
1185,D247120,47120D2,Rock Island,,A147120,0.500013276127635,0.0156258297593591
1186,D147120,47120D1,Malaga NE,,A147120,0.500015400036879,0.0156259625072201
1187,D347120,47120D3,Wenatchee,,A147120,0.500007525145672,0.0156254703173585
1188,D447120,47120D4,Monitor,,A147120,0.500007618144359,0.0156254761296172
1189,D547120,47120D5,Tiptop,,A147120,0.500005617151005,0.0156253510684186
1190,D647120,47120D6,Blewett,,A147120,0.500005257141322,0.0156253285671987
1191,D747120,47120D7,Enchantment Lakes,,A147120,0.500003046137412,0.0156251903799857
1192,D847120,47120D8,Mount Stuart,,A147120,0.500002303127546,0.0156251439412873
1193,D147121,47121D1,Davis Peak,,A147121,0.500002555091379,0.0156251596893096
1194,D247121,47121D2,Polallie Ridge,,A147121,0.500003509053419,0.0156252193139659
1195,D347121,47121D3,Chikamin Peak,,A147121,0.499999434018839,0.0156249646260581
1196,D447121,47121D4,Snoqualmie Pass,,A147121,0.500000424010224,0.0156250265000967
1197,D547121,47121D5,Bandera,,A147121,0.500014806159427,0.0156259253780344
1198,D647121,47121D6,Chester Morse Lake,,A147121,0.50001354817867,0.0156258467540972
1199,D747121,47121D7,North Bend,,A147121,0.500006982049645,0.0156254363749847
1200,D847121,47121D8,Hobart,,A147121,0.500008092062227,0.0156255057523774
1201,D147122,47122D1,Maple Valley,,A147122,0.5000056450546,0.0156253528148113
1202,D247122,47122D2,Renton,,A147122,0.500004565028778,0.0156252853127033
1203,D347122,47122D3,Des Moines,,A147122,0.500005834027899,0.0156253646242353
1204,D447122,47122D4,Vashon,,A147122,0.50000611504956,0.0156253821878483
1205,D547122,47122D5,Olalla,,A147122,0.500008714107511,0.0156255446278182
1206,D647122,47122D6,Burley,,A147122,0.500007909158998,0.0156254943150292
1207,D747122,47122D7,Belfair,,A147122,0.500011303123244,0.0156257064303129
1208,D847122,47122D8,Lake Wooten,,A147122,0.500013062075766,0.0156258163758131
1209,D147123,47123D1,Lilliwaup,,A147123,0.500006990050235,0.0156254368754392
1210,D247123,47123D2,Hoodsport,,A147123,0.500005514070438,0.0156253446250366
1211,D347123,47123D3,Lightning Peak,,A147123,0.500006297081812,0.0156253935614201
1212,D647123,47123D6,Colonel Bob,,A147123,0.500006616147942,0.0156254135066647
1213,D547123,47123D5,Wynoochee Lake,,A147123,0.500005930117296,0.0156253706225618
1214,D447123,47123D4,Mount Tebo,,A147123,0.500005756097746,0.0156253597481019
1215,D747123,47123D7,Lake Quinault East,,A147123,0.500003313126192,0.0156252070652581
1216,D847123,47123D8,Lake Quinault West,,A147123,0.500003252096302,0.0156252032519717
1217,D147124,47124D1,Thimble Mountain,,A147124,0.500004063084022,0.0156252539391913
1218,D247124,47124D2,O'Took Prairie,,A147124,0.500004337083463,0.0156252710645654
1219,D347124,47124D3,Tunnel Island,,A147124,0.500005829090399,0.0156253643148421
1220,D447124,47124D4,,,A147124,0.500005480089725,0.0156253425016953
1221,D547124,47124D5,,,A147124,0.500007975090339,0.0156254984370602
1222,D647124,47124D6,,,A147124,0.500007627093833,0.0156254766863374
1223,D747124,47124D7,,,A147124,0.50000960607946,0.015625600373304
1224,D847124,47124D8,,,A147124,0.500009864115942,0.0156256165011236
1225,C147116,47116C1,Marble Creek,,A147116,0.500010605220753,0.0156256628321993
1226,C247116,47116C2,Calder,,A147116,0.500008485137947,0.0156255303255393
1227,C347116,47116C3,Saint Joe,,A147116,0.50000845914889,0.0156255287011571
1228,C447116,47116C4,Saint Joe Baldy,,A147116,0.500008246177098,0.0156255153898947
1229,C547116,47116C5,Saint Maries,,A147116,0.500009212246856,0.0156255757699109
1230,C647116,47116C6,Benewah Lake,,A147116,0.500008417311268,0.0156255260841537
1231,C747116,47116C7,Chatcolet,,A147116,0.500008817318395,0.0156255510794033
1232,C847116,47116C8,Plummer,,A147116,0.500008811371623,0.015625550705577
1233,C147117,47117C1,Tekoa Mountain,,A147117,0.500013525413245,0.0156258453329846
1234,C247117,47117C2,Latah,,A147117,0.500011908434201,0.0156257442662043
1235,C347117,47117C3,Spring Valley,,A147117,0.500006178371256,0.0156253861356146
1236,C447117,47117C4,Plaza,,A147117,0.500006034265605,0.0156253771333882
1237,C547117,47117C5,Chapman Lake,,A147117,0.500013087210465,0.0156258179436361
1238,C647117,47117C6,Amber,,A147117,0.500011988143768,0.0156257492492111
1239,C747117,47117C7,Fishtrap Lake,,A147117,0.500017422174991,0.0156260888716551
1240,C847117,47117C8,Sprague,,A147117,0.500017326249222,0.0156260828745851
1241,C147118,47118C1,Sprague Lake,,A147118,0.500015353135899,0.0156259595587974
1242,C247118,47118C2,Sprague Lake SW,,A147118,0.500017756093022,0.0156261097557236
1243,C347118,47118C3,Harrington SE,,A147118,0.500014852081462,0.015625928258565
1244,C447118,47118C4,Lamona,,A147118,0.500015662067273,0.0156259788850406
1245,C547118,47118C5,Sylvan Lake,,A147118,0.500014057021768,0.0156258785701324
1246,C647118,47118C6,Odessa,,A147118,0.500013692019957,0.0156258557564071
1247,C147119,47119C1,Wilson Creek SE,,A147119,0.500017200052409,0.0156260750162576
1248,C847118,47118C8,Marlin SW,,A147118,0.500016132025788,0.0156260082616195
1249,C747118,47118C7,Irby,,A147118,0.500014074009928,0.0156258796305668
1250,C247119,47119C2,Wilson Creek SW,,A147119,0.500015308022493,0.0156259567592787
1251,C347119,47119C3,Gloyd,,A147119,0.500016120029977,0.0156260075107504
1252,C447119,47119C4,Grant Orchards,,A147119,0.500016337028757,0.0156260210738322
1253,C547119,47119C5,Ephrata,,A147119,0.500014411044988,0.0156259006971517
1254,C647119,47119C6,Ephrata SW,,A147119,0.50001376004302,0.0156258600072854
1255,C747119,47119C7,Monument Hill,,A147119,0.50001001704255,0.0156256260659375
1256,C847119,47119C8,Appledale,,A147119,0.500006177100471,0.0156253860594065
1257,C247120,47120C2,Malaga,,A147120,0.500008822104096,0.0156255513771465
1258,C147120,47120C1,Rock Island Dam,,A147120,0.500006672042271,0.0156254169923869
1259,C347120,47120C3,Wenatchee Heights,,A147120,0.50000747314392,0.0156254670670808
1260,C447120,47120C4,Mission Peak,,A147120,0.500007315145658,0.015625457191817
1261,C547120,47120C5,Blewett Pass,,A147120,0.50000558214575,0.0156253488797621
1262,C647120,47120C6,Liberty,,A147120,0.50000545713938,0.0156253410668899
1263,C747120,47120C7,Red Top Mountain,,A147120,0.500003382127139,0.0156252113784715
1264,C847120,47120C8,Teanaway Butte,,A147120,0.500002640117543,0.0156251650022785
1265,C147121,47121C1,Cle Elum Lake,,A147121,0.500004480105188,0.0156252800021067
1266,C247121,47121C2,Kachess Lake,,A147121,0.50000542406713,0.0156253390017569
1267,C347121,47121C3,Stampede Pass,,A147121,0.500001268028829,0.0156250792514101
1268,C447121,47121C4,Lost Lake,,A147121,0.500002257020176,0.0156251410629476
1269,C547121,47121C5,Findley Lake,,A147121,0.500012273118174,0.015625767065071
1270,C647121,47121C6,Cougar Mountain,,A147121,0.5000110111375,0.0156256881911323
1271,C747121,47121C7,Eagle Gorge,,A147121,0.500006372058382,0.0156253982514347
1272,C847121,47121C8,Cumberland,,A147121,0.500008784078364,0.0156255490065848
1273,C147122,47122C1,Black Diamond,,A147122,0.500007800045621,0.015625487501497
1274,C247122,47122C2,Auburn,,A147122,0.500006132024039,0.0156253832489582
1275,C347122,47122C3,Poverty Bay,,A147122,0.500004445030098,0.0156252778123836
1276,C447122,47122C4,Tacoma North,,A147122,0.500004722051763,0.0156252951260077
1277,C547122,47122C5,Gig Harbor,,A147122,0.500006891096588,0.015625430689621
1278,C647122,47122C6,Fox Island,Sylvan,A147122,0.500006091148233,0.0156253806893613
1279,C747122,47122C7,Vaughn,,A147122,0.500013624123937,0.0156258514919005
1280,C847122,47122C8,Mason Lake,,A147122,0.500012239075443,0.0156257649257915
1281,C247123,47123C2,Skokomish Valley,,A147123,0.500004817071636,0.0156253010630089
1282,C147123,47123C1,Union,,A147123,0.500003154050658,0.0156251971204052
1283,C347123,47123C3,Vance Creek,,A147123,0.500005657077542,0.0156253535608972
1284,C447123,47123C4,Dry Bed Lakes,,A147123,0.500005108093561,0.0156253192475783
1285,C547123,47123C5,Grisdale,,A147123,0.500003291111273,0.0156252056869549
1286,C647123,47123C6,Larsen Creek,,A147123,0.500003916127311,0.0156252447505973
1287,C747123,47123C7,Burnt Hill,,A147123,0.500004406125598,0.0156252753771909
1288,C847123,47123C8,Stevens Creek,,A147123,0.500005622114279,0.0156253513803324
1289,C147124,47124C1,Macafee Hill,,A147124,0.500005349077176,0.0156253343145482
1290,C247124,47124C2,Shale Slough,,A147124,0.500004371086702,0.0156252731899567
1291,C347124,47124C3,Taholah,,A147124,0.500005856086053,0.0156253660018363
1292,C447124,47124C4,,,A147124,0.500005515085258,0.0156253446886858
1293,C547124,47124C5,,,A147124,0.50000782408611,0.0156254889991442
1294,C647124,47124C6,,,A147124,0.500007475089442,0.0156254671859093
1295,C747124,47124C7,,,A147124,0.500008382091691,0.0156255238715743
1296,C847124,47124C8,,,A147124,0.500008137099292,0.0156255085585687
1297,B147116,47116B1,Marble Mountain,,A147116,0.500020948072906,0.0156263092778754
1298,B247116,47116B2,Huckleberry Mountain,,A147116,0.500014063064862,0.0156258789493523
1299,B347116,47116B3,Crystal Peak,,A147116,0.500012474093132,0.0156257796381559
1300,B447116,47116B4,Santa,,A147116,0.500011564102461,0.0156257227630706
1301,B547116,47116B5,Lindstrom Peak,,A147116,0.500011622134592,0.0156257263911028
1302,B647116,47116B6,Alder Creek Flats,,A147116,0.500010783157809,0.0156256739541302
1303,B747116,47116B7,Benewah,,A147116,0.500011708140484,0.0156257317662419
1304,B847116,47116B8,Tensed,,A147116,0.500011520148734,0.0156257200162787
1305,B147117,47117B1,Tekoa,,A147117,0.500017131130306,0.0156260707090754
1306,B247117,47117B2,Oakesdale,,A147117,0.500016068117006,0.0156260042680735
1307,B347117,47117B3,Rosalia,,A147117,0.500012514088907,0.0156257821375835
1308,B447117,47117B4,Malden,,A147117,0.500012017051117,0.0156257510723055
1309,B547117,47117B5,Pine City,,A147117,0.500018834056709,0.015626177138913
1310,B647117,47117B6,Rock Lake,,A147117,0.500018908050916,0.0156261817633149
1311,B747117,47117B7,Lamont NE,,A147117,0.500021759108055,0.0156263599530668
1312,B847117,47117B8,Lamont,,A147117,0.500019292077486,0.0156262057544442
1313,B147118,47118B1,Palm Lake,,A147118,0.500017829113372,0.015626114317093
1314,B247118,47118B2,Karakul Hills,,A147118,0.500019246085066,0.0156262028857439
1315,B347118,47118B3,Ritzville NE,,A147118,0.500015594108935,0.0156259746353662
1316,B447118,47118B4,Ritzville NW,,A147118,0.500015594097547,0.0156259746345455
1317,B547118,47118B5,Schoonover,,A147118,0.500014308037903,0.015625894256819
1318,B647118,47118B6,Reiman,,A147118,0.500015206021916,0.0156259503836037
1319,B747118,47118B7,Batum,,A147118,0.500014404003888,0.0156259002576177
1320,B847118,47118B8,Ruff,,A147118,0.500013165007881,0.0156258228173844
1321,B147119,47119B1,Wheeler NE,,A147119,0.500013943016217,0.0156258714412547
1322,B247119,47119B2,Wheeler,,A147119,0.500013235025478,0.0156258271903874
1323,B347119,47119B3,Moses Lake North,,A147119,0.500012892039176,0.0156258057513522
1324,B447119,47119B4,Moses Lake NW,,A147119,0.500012223046238,0.0156257639370244
1325,B547119,47119B5,Winchester NE,,A147119,0.500010892064721,0.0156256807503896
1326,B647119,47119B6,Winchester,,A147119,0.500011183059406,0.0156256989383505
1327,B747119,47119B7,Quincy,,A147119,0.500008349040601,0.0156255218133028
1328,B847119,47119B8,Babcock Ridge,,A147119,0.500008251032366,0.0156255156875399
1329,B147120,47120B1,West Bar,,A147120,0.500007485031185,0.0156254678129524
1330,B247120,47120B2,Stray Gulch,,A147120,0.500007772037235,0.0156254857516192
1331,B347120,47120B3,Colockum Pass,,A147120,0.500007657041476,0.0156254785641542
1332,B447120,47120B4,Naneum Canyon,,A147120,0.500007257046199,0.0156254535635959
1333,B547120,47120B5,Reecer Canyon,,A147120,0.500005269051705,0.0156253293132721
1334,B647120,47120B6,Swauk Prairie,,A147120,0.50000457205686,0.01562528574985
1335,B747120,47120B7,Teanaway,,A147120,0.500003450057441,0.0156252156256755
1336,B847120,47120B8,Cle Elum,,A147120,0.50000432505017,0.0156252703140134
1337,B147121,47121B1,Ronald,,A147121,0.500006937076004,0.0156254335661911
1338,B247121,47121B2,Easton,,A147121,0.500007234085382,0.0156254521298938
1339,B347121,47121B3,Blowout Mountain,,A147121,0.500002984063298,0.0156251865038159
1340,B447121,47121B4,Lester,,A147121,0.500003063049351,0.0156251914405976
1341,B547121,47121B5,Nagrom,,A147121,0.500009429106907,0.0156255893169236
1342,B647121,47121B6,Greenwater,,A147121,0.50000823412654,0.0156255146282853
1343,B747121,47121B7,Cyclone Creek,,A147121,0.500005092062415,0.0156253182487454
1344,B847121,47121B8,Enumclaw,,A147121,0.500004172060996,0.0156252607461567
1345,B347122,47122B3,Puyallup,,A147122,0.500004931055637,0.0156253081896461
1346,B247122,47122B2,Sumner,,A147122,0.500005675041609,0.0156253546853001
1347,B147122,47122B1,Buckley,,A147122,0.500003389031961,0.0156252118061745
1348,B447122,47122B4,Tacoma South,,A147122,0.500005789038638,0.015625361815136
1349,B547122,47122B5,Steilacoom,,A147122,0.500008490020935,0.0156255306271015
1350,B647122,47122B6,McNeil Island,,A147122,0.500007988012939,0.0156254992501212
1351,B747122,47122B7,Longbranch,,A147122,0.500014989008185,0.0156259368105076
