Day,Month,Year,ST_14316495 (mm),ST_06037000 (mm),ST_14338000 (mm)
18,9,1986,13.74419994,5.126950026,14.5864286
19,9,1986,6.44640007,5.84914999,10.01499993
20,9,1986,6.540999985,14.47695003,5.598333359
21,9,1986,2.43119998,3.0995,1.239238096
22,9,1986,0.648400004,0.0164,0.0
23,9,1986,0.357200003,0.0,0.0
24,9,1986,25.32959976,0.186950002,21.04790497
25,9,1986,18.19620018,0.0517,20.44033359
26,9,1986,40.33740005,2.486950019,41.31014288
27,9,1986,16.70579987,3.425250012,17.50785728
28,9,1986,6.100799942,0.582799997,2.242476197
29,9,1986,0.0,0.246200001,0.0
30,9,1986,9.6947999,1.318050015,3.757619052
1,10,1986,0.042000001,5.183099985,0.020285715
2,10,1986,0.0,4.336600018,0.0
3,10,1986,0.0,1.738250005,0.0
4,10,1986,0.0,0.0,0.0
5,10,1986,0.0,0.0,0.0
6,10,1986,0.0,0.0,0.0
7,10,1986,0.0,0.0,0.0
8,10,1986,0.0,0.0,0.0
9,10,1986,0.0,0.0,0.0
10,10,1986,0.0,0.0,0.0
11,10,1986,0.0,1.854950011,0.0
12,10,1986,0.0,2.763450009,0.0
13,10,1986,0.0,0.578650006,0.0
14,10,1986,0.0,0.0,0.0
15,10,1986,0.0,0.0,0.0
16,10,1986,0.0,0.0,0.0
17,10,1986,0.401200011,0.0,2.723380935
18,10,1986,5.275,0.0,3.61771428
19,10,1986,0.0,0.0,0.0
20,10,1986,0.0,0.0,0.0
21,10,1986,0.0,0.0,0.0
22,10,1986,0.0,0.0,0.0
23,10,1986,0.549200004,0.0,0.0
24,10,1986,1.740799999,0.0,0.90671428
25,10,1986,0.0,0.0,0.0
26,10,1986,3.881400013,0.0,1.24985715
27,10,1986,23.74520035,0.0,14.34619045
28,10,1986,5.13739996,0.162699999,2.324428547
29,10,1986,0.872799993,0.0,0.163619047
30,10,1986,26.2897995,1.181100007,28.85119029
31,10,1986,14.72040005,3.077100003,8.253952344
1,11,1986,3.804000068,0.380749996,0.704523809
2,11,1986,0.0,0.581450001,0.0
3,11,1986,0.0,0.0,0.0
4,11,1986,0.0,0.0,0.0
5,11,1986,0.0004,0.0,0.0
6,11,1986,4.505000067,7.792600036,1.084714279
7,11,1986,25.33399963,7.498800015,15.48509539
8,11,1986,14.75599995,3.208200026,11.84900002
9,11,1986,8.869999886,2.493599993,8.389666739
10,11,1986,11.01340017,15.59534998,8.174428622
11,11,1986,0.0,0.845950001,0.0
12,11,1986,0.0,4.678950012,0.0
13,11,1986,0.0,0.554349991,0.0
14,11,1986,3.827999973,0.0,1.199904763
15,11,1986,4.610400009,0.0,2.989809513
16,11,1986,0.0,0.435800005,0.0
17,11,1986,6.709600067,1.655700004,2.166095247
18,11,1986,4.234600067,5.023250008,1.761523814
19,11,1986,13.11740017,7.650049996,9.053999855
20,11,1986,1.713400006,0.075249999,2.184047614
21,11,1986,37.80979996,6.900099969,27.70076207
22,11,1986,30.03099976,5.364200008,33.43823796
23,11,1986,14.67399979,0.2888,9.072047665
24,11,1986,0.895800006,4.585650027,0.107857145
25,11,1986,9.415600014,0.053300001,7.590619042
26,11,1986,6.193599987,0.654900004,5.870238066
27,11,1986,21.77020035,0.573300002,8.925761836
28,11,1986,35.05599976,1.319649982,15.61038099
29,11,1986,11.74440002,0.0,12.40247622
30,11,1986,0.0,0.598999996,0.0
1,12,1986,0.0,0.0,0.0
2,12,1986,0.0,0.0,0.0
3,12,1986,0.0,0.0,0.0
4,12,1986,0.0,0.0,0.040523809
5,12,1986,3.400999975,0.0,4.700047652
6,12,1986,2.531999969,0.649800004,6.087095238
7,12,1986,0.0,0.129699998,0.0
8,12,1986,0.0,0.0,0.000190476
9,12,1986,0.0,1.653999999,0.0
10,12,1986,0.0,1.027299994,0.0
11,12,1986,0.0,0.0,0.0
12,12,1986,5.802999973,0.0,2.557571448
13,12,1986,1.263800001,0.758099994,1.467476176
14,12,1986,14.50919971,0.0,9.614000003
15,12,1986,0.675000006,1.742549992,0.005095238
16,12,1986,0.0,0.0,0.0
17,12,1986,0.0,0.0,0.0
18,12,1986,0.293200001,0.0,0.104285715
19,12,1986,2.697199965,0.0,3.044857127
20,12,1986,0.0,0.099450003,3.742619049
21,12,1986,0.0,0.0,0.085666667
22,12,1986,6.211199951,0.0,6.659238089
23,12,1986,11.70060024,1.589249986,9.986761933
24,12,1986,5.762799931,0.0,3.967047623
25,12,1986,2.416200018,0.0,4.549571446
26,12,1986,6.839000034,0.0,4.136380945
27,12,1986,0.0,0.170349999,0.0
28,12,1986,0.0,0.0,0.362904764
29,12,1986,3.865400028,0.0,3.449761913
30,12,1986,10.22880001,0.0,4.092857179
31,12,1986,2.556199932,0.313499998,4.224428608
1,1,1987,17.21700039,0.127050001,19.36366672
2,1,1987,26.64140015,3.035150003,27.56390481
3,1,1987,9.422000122,0.870250009,9.229571479
4,1,1987,6.47220006,0.722399999,6.900095258
5,1,1987,0.382599993,8.430200052,0.948047618
6,1,1987,0.172599999,1.16945,0.0
7,1,1987,0.0,1.014350006,0.0
8,1,1987,0.0,0.0,0.0
9,1,1987,0.0,0.0,0.0
10,1,1987,0.0,0.968399999,0.038904763
11,1,1987,0.0,0.0,0.0
12,1,1987,2.221799994,0.0,1.725285715
13,1,1987,17.3130003,0.546500004,9.496666681
14,1,1987,5.489600086,0.657849996,5.81809523
15,1,1987,5.401199913,0.879850009,1.661142854
16,1,1987,0.0,0.045,0.0
17,1,1987,0.0,0.551450004,0.0
18,1,1987,0.0,0.00105,0.0
19,1,1987,0.0,0.461699999,0.0
20,1,1987,0.0,0.196600004,0.0
21,1,1987,0.0,0.00855,0.0
22,1,1987,0.0,0.640449992,0.0
23,1,1987,5.24119997,0.0,5.960047586
24,1,1987,18.42919998,0.888450012,23.82723799
25,1,1987,36.97800026,2.504599983,21.87595236
26,1,1987,36.70760002,1.819799995,27.191476
27,1,1987,5.569000149,0.111900002,1.816428555
28,1,1987,16.56580009,2.644350004,16.66842847
29,1,1987,4.010199976,7.088300037,0.833142834
30,1,1987,3.702399969,0.282649999,5.681476162
31,1,1987,5.077999973,8.936949968,2.605904715
1,2,1987,17.95899963,2.397900009,7.917190552
2,2,1987,43.81839981,4.027649999,39.76395235
3,2,1987,8.46420002,2.344850004,7.404428573
4,2,1987,1.223999969,3.834300017,0.0
5,2,1987,0.0,0.843549983,0.0
6,2,1987,0.0,0.0,0.0
7,2,1987,0.0,0.0,0.0
8,2,1987,0.0,0.0,0.0
9,2,1987,0.0,0.0,0.0
10,2,1987,0.045600002,0.0,0.001380952
11,2,1987,3.538600016,0.0,4.318380901
12,2,1987,0.0,0.0,0.825523815
13,2,1987,20.96760025,0.0,17.80538091
14,2,1987,16.78299999,6.822799945,20.66861888
15,2,1987,8.740400028,0.396650001,7.500476201
16,2,1987,6.698400021,0.0,9.198380856
17,2,1987,9.748999977,0.0405,5.351571401
18,2,1987,12.31659994,0.0,6.666142861
19,2,1987,0.0,1.88599999,0.0
20,2,1987,0.0,0.0,0.0
21,2,1987,2.656400013,0.0,2.806190474
22,2,1987,2.365999985,0.0087,1.351952382
23,2,1987,16.32679977,1.201700014,7.560142903
24,2,1987,2.516999966,1.770350003,1.082285714
25,2,1987,0.0,0.744299996,0.0
26,2,1987,0.0,0.932249999,0.0
27,2,1987,0.0,1.199550006,0.0
28,2,1987,0.0,1.681800002,0.0
1,3,1987,0.0,1.953250015,0.0
2,3,1987,1.642599988,0.0,0.738809521
3,3,1987,0.212800005,0.016,1.450238103
4,3,1987,0.0,0.685899998,0.0
5,3,1987,0.344200003,0.0,0.787238088
6,3,1987,6.595599937,0.0,5.72380956
7,3,1987,1.201200008,0.15575,0.375952378
8,3,1987,0.0002,9.194250059,0.115761905
9,3,1987,4.704799843,6.784049988,5.420952366
10,3,1987,0.952599984,1.067599995,0.0
11,3,1987,4.04380002,1.802700007,1.41757142
12,3,1987,15.21640015,6.322250032,13.93609542
13,3,1987,13.91159973,1.64890002,11.49709524
14,3,1987,11.47360001,3.16765002,8.393142836
15,3,1987,7.623000145,1.914650023,8.468666599
16,3,1987,3.104199982,0.295549999,2.80904762
17,3,1987,3.087200022,0.0,5.002619074
18,3,1987,15.8368,1.042899989,12.48357142
19,3,1987,12.8342001,4.009050024,9.423047724
20,3,1987,1.868000031,0.194349998,2.80019046
21,3,1987,0.122999997,0.728550005,0.0
22,3,1987,0.541399996,0.0,0.0
23,3,1987,9.748999786,0.0,9.887476194
24,3,1987,8.143999863,0.0,6.026666664
25,3,1987,0.501000007,0.0,0.0
26,3,1987,0.022200001,0.0,0.0
27,3,1987,0.99740001,0.032299999,0.0
28,3,1987,0.0,0.271700002,0.0
29,3,1987,0.0,0.0439,0.0
30,3,1987,0.0,0.0,0.0
31,3,1987,0.0,1.272949997,0.0
1,4,1987,0.0,0.0,0.0
2,4,1987,0.0,0.0,0.0
3,4,1987,1.70059998,0.0,2.273428588
4,4,1987,3.694400024,0.0,2.388952386
5,4,1987,0.0,0.0,0.0
6,4,1987,3.581800032,0.0,0.401952379
7,4,1987,0.879199994,0.0,0.328095241
8,4,1987,2.684000015,0.0043,1.984238097
9,4,1987,1.043400005,1.784649986,0.0
10,4,1987,0.0,0.0,0.0
11,4,1987,12.10279999,2.774350005,8.497047538
12,4,1987,7.788000011,5.903999996,1.551857123
13,4,1987,0.0,0.00345,0.0
14,4,1987,0.0,0.0,0.0
15,4,1987,0.0,0.0,0.0
16,4,1987,0.0,0.884549998,0.0
17,4,1987,0.0,0.0,0.0
18,4,1987,10.19059982,0.0,5.28671427
19,4,1987,6.350999928,0.865300004,3.641523827
20,4,1987,0.0,0.113249999,0.021285715
21,4,1987,0.0,0.884549998,0.0
22,4,1987,0.0,0.0,0.0
23,4,1987,0.0,0.0,0.0
24,4,1987,0.0,0.0,0.0
25,4,1987,0.0,0.0,0.0
26,4,1987,0.0,0.0,0.0
27,4,1987,0.425999999,0.0,0.0
28,4,1987,0.0,0.0,0.0
29,4,1987,0.216399997,0.0,0.322380953
30,4,1987,0.0,0.0,0.0
1,5,1987,8.887399864,1.665449992,8.913523822
2,5,1987,14.62819996,4.970799971,6.022142819
3,5,1987,3.24920001,0.66505,1.900095242
4,5,1987,0.0,0.0,0.0
5,5,1987,0.0,0.0,0.0
6,5,1987,0.0,0.0,0.0
7,5,1987,0.0,0.0,0.0
8,5,1987,0.0,0.0,0.0
9,5,1987,3.257399988,0.0089,0.356809525
10,5,1987,0.0,0.0,0.0
11,5,1987,0.0,0.0,0.0
12,5,1987,0.976800001,0.0,0.0
13,5,1987,1.474399996,1.110849997,0.0
14,5,1987,0.0,0.0,0.0
15,5,1987,0.0,0.0,0.0
16,5,1987,0.0,0.415299998,0.0
17,5,1987,0.0,4.234500003,0.0
18,5,1987,0.0,6.668099999,0.0
19,5,1987,0.0,6.812299967,0.0
20,5,1987,0.0,8.289999938,0.0
21,5,1987,0.0,7.79649992,0.0
22,5,1987,0.0,5.580100012,0.0
23,5,1987,0.0,1.474700016,0.0
24,5,1987,2.361599994,0.763099998,4.063523781
25,5,1987,11.51500006,2.284549999,5.05119049
26,5,1987,2.660399961,5.15625,0.384095237
27,5,1987,2.140799987,4.387400007,0.0
28,5,1987,0.669800001,10.83720002,0.0
29,5,1987,0.0,8.466250014,0.0
30,5,1987,0.0,4.473449945,0.0
31,5,1987,16.15719986,4.215200007,15.06171422
1,6,1987,8.14460001,2.341099989,1.497428585
2,6,1987,0.0,0.534799996,0.0
3,6,1987,0.0,0.0,0.0
4,6,1987,0.0,0.0,0.0
5,6,1987,0.0,0.0,0.0
6,6,1987,0.0,0.05375,0.0
7,6,1987,0.0,3.153349996,0.0
8,6,1987,0.868999994,6.280299997,1.841428564
9,6,1987,0.0124,5.040700054,0.0
10,6,1987,0.0,4.133949995,0.0
11,6,1987,0.0,1.229599984,0.0
12,6,1987,0.0,0.042499999,0.0
13,6,1987,0.0,0.0,0.0
14,6,1987,0.0,0.0,0.0
15,6,1987,1.450999999,0.0,2.599571393
16,6,1987,1.711199999,0.0,1.841285731
17,6,1987,0.935400009,0.0,0.662000005
18,6,1987,0.0,0.847100008,0.0
19,6,1987,0.0,1.081000005,0.0
20,6,1987,0.0,0.950549999,0.0
21,6,1987,11.929,2.538950023,3.588380982
22,6,1987,7.607200003,3.98900001,0.342380951
23,6,1987,0.0,2.944950026,0.0
24,6,1987,0.0,0.599900001,0.0
25,6,1987,0.0,0.0,0.0
26,6,1987,0.0,0.0,0.0
27,6,1987,0.0,0.0,0.0
28,6,1987,0.0,0.0,0.0
29,6,1987,0.0,0.520499998,0.0
30,6,1987,0.142800001,0.0118,0.058809523
1,7,1987,0.0,1.859150004,0.0
2,7,1987,0.0072,0.741049997,0.145285715
3,7,1987,0.0,1.015650002,0.0
4,7,1987,0.0376,0.642000005,0.0
5,7,1987,0.0,1.069999999,0.0
6,7,1987,0.0,0.805450004,0.0
7,7,1987,0.0,0.0,0.0
8,7,1987,0.0,0.0,0.0
9,7,1987,0.0,1.553650016,0.0
10,7,1987,0.0,5.260749984,0.0
11,7,1987,0.0,19.92945008,0.0
12,7,1987,0.0,3.700199997,0.0
13,7,1987,0.0,0.903149999,0.0
14,7,1987,0.0,0.419700003,0.0
15,7,1987,0.0,0.0,0.0
16,7,1987,0.0,0.0,0.0
17,7,1987,0.83039999,4.629899991,0.311333333
18,7,1987,33.11740036,20.54054995,36.26980927
19,7,1987,29.72639961,6.27724998,16.59904762
20,7,1987,1.098000014,2.588699967,3.211952357
21,7,1987,3.463199997,3.461150002,0.450380943
22,7,1987,34.68500061,7.767750001,26.16980952
23,7,1987,3.506999969,0.01275,1.283666662
24,7,1987,0.35079999,0.0,0.631904764
25,7,1987,4.402599955,0.0,0.100523809
26,7,1987,0.0,0.0,0.0
27,7,1987,0.0,0.001,0.0
28,7,1987,0.0,0.245300002,0.0
29,7,1987,0.0,2.241849995,0.0
30,7,1987,0.0,9.964950013,0.0
31,7,1987,0.0,0.01875,0.0
1,8,1987,0.0,0.0,0.0
2,8,1987,0.0,0.0,0.0
3,8,1987,0.0,0.0,0.0
4,8,1987,0.0,0.0,0.0
5,8,1987,0.0,0.0,0.0
6,8,1987,0.0,0.0,0.0
7,8,1987,0.0,0.156650001,0.0
8,8,1987,0.0,0.718750007,0.0
9,8,1987,0.0,0.0,0.0
10,8,1987,0.0,0.0,0.0
11,8,1987,0.0,0.03345,0.0
12,8,1987,0.0,0.0,0.0
13,8,1987,0.0,0.0,0.0
14,8,1987,4.235000038,1.632249993,0.292809529
15,8,1987,0.0,0.11445,0.0
16,8,1987,0.0,11.92079997,0.0
17,8,1987,0.0,0.0005,0.0
18,8,1987,0.0,0.0,0.0
19,8,1987,0.0,0.0,0.0
20,8,1987,0.0,0.0,0.0
21,8,1987,0.0,0.0002,0.0
22,8,1987,0.0,0.0,0.0
23,8,1987,1.815399981,0.5475,0.290571423
24,8,1987,0.0,4.866450012,0.0
25,8,1987,0.0,7.278449965,0.0
26,8,1987,0.0,2.095949978,0.0
27,8,1987,0.0,0.0,0.0
28,8,1987,0.0,0.0,0.0
29,8,1987,0.0,0.0,0.0
30,8,1987,0.0,0.0,0.0
31,8,1987,2.41200006,0.0,0.537476193
1,9,1987,0.0,0.0,0.0
2,9,1987,0.0,0.012,0.0
3,9,1987,0.0,0.0,0.0
4,9,1987,0.0,0.0,0.0
5,9,1987,0.0,1.761249998,0.0
6,9,1987,0.0,1.422050009,0.0
7,9,1987,0.002,0.0,0.0
8,9,1987,0.0,0.0,0.0
9,9,1987,0.0,0.0,0.0
10,9,1987,0.0,0.0,0.0
11,9,1987,0.065000001,0.0,0.0
12,9,1987,0.0,0.0,0.0
13,9,1987,0.0,0.0,0.0
14,9,1987,0.0,0.0,0.0
15,9,1987,0.0,0.0,0.0
16,9,1987,0.163199997,0.0,0.0
17,9,1987,0.0,0.0,0.0
18,9,1987,0.0,0.0,0.0
19,9,1987,0.0,0.0,0.0
20,9,1987,0.0,0.0,0.0
21,9,1987,0.0,0.0,0.0
22,9,1987,0.0,0.0,0.0
23,9,1987,0.0,0.0,0.0
24,9,1987,0.0,0.0,0.0
25,9,1987,0.003,0.0,0.0
26,9,1987,3.910599977,0.01535,0.0
27,9,1987,0.0,0.046,0.0
28,9,1987,0.0658,0.0,0.0
29,9,1987,0.0,0.0,0.0
30,9,1987,0.0,0.0,0.0
1,10,1987,0.0,0.70875,0.0
2,10,1987,0.0,0.0,0.0
3,10,1987,0.0,0.0,0.0
4,10,1987,0.0,0.0,0.0
5,10,1987,0.0,0.0,0.0
6,10,1987,0.0,0.0,0.0
7,10,1987,0.0,0.0,0.0
8,10,1987,0.0,0.0,0.0
9,10,1987,0.0,0.0,0.0
10,10,1987,0.0,2.944900018,0.0
11,10,1987,0.0,0.0,0.0
12,10,1987,0.0,0.0,0.0
13,10,1987,0.0,0.0,0.0
14,10,1987,0.0,0.0,0.0
15,10,1987,0.0,0.0,0.0
16,10,1987,0.0,2.948449999,0.0
17,10,1987,0.0,0.0,0.0
18,10,1987,0.0,0.0,0.0
19,10,1987,0.0,0.0,0.0
20,10,1987,0.0,0.0,0.0
21,10,1987,0.0,0.0,0.0
22,10,1987,0.0,0.0,0.0
23,10,1987,0.0,0.0,0.0
24,10,1987,0.0,0.173849998,0.0
25,10,1987,0.0,0.0,0.0
26,10,1987,0.0,0.0,0.0
27,10,1987,0.0,0.0,0.0
28,10,1987,0.0,0.0,0.0
29,10,1987,1.062599993,0.0,0.076857141
30,10,1987,0.638400003,0.0,0.0
31,10,1987,0.0,0.337750005,0.001380952
1,11,1987,4.065399981,0.1108,2.008380947
2,11,1987,6.438000011,1.335299996,4.760666711
3,11,1987,0.0,4.053950024,0.002380952
4,11,1987,0.0,0.0,0.0
5,11,1987,0.0,0.628900006,0.0
6,11,1987,0.0,0.0,0.0
7,11,1987,0.0,1.109500006,0.0
8,11,1987,0.0,1.188100007,0.0
9,11,1987,3.194200039,0.0,3.905523834
10,11,1987,1.198600018,0.0,0.0
11,11,1987,0.0014,0.0,0.325571426
12,11,1987,20.88000031,0.065,13.32380944
13,11,1987,20.45699959,3.732049942,14.01209509
14,11,1987,26.01899948,5.557050014,15.67100007
15,11,1987,5.575999928,9.114300036,3.422952368
16,11,1987,16.04560013,0.91665,16.57757146
17,11,1987,2.870800018,4.897450018,6.277190481
18,11,1987,0.0048,0.505100005,0.011809524
19,11,1987,0.0,0.0,0.44014286
20,11,1987,0.396200003,0.0,2.531523801
21,11,1987,8.316799831,0.0,5.377952394
22,11,1987,5.126599836,0.679299994,3.576904785
23,11,1987,5.77699995,0.107550001,4.621142853
24,11,1987,2.325399971,1.076799995,1.715952374
25,11,1987,22.99680023,2.75905,16.75257156
26,11,1987,1.179200032,0.0,0.0
27,11,1987,0.0,1.102649997,0.0
28,11,1987,0.0,0.0,0.0
29,11,1987,0.0,0.0,0.0
30,11,1987,2.317400026,0.0,4.613142854
1,12,1987,7.563200188,0.0,9.359619027
2,12,1987,51.78639908,2.572049999,35.96438081
3,12,1987,22.44100075,3.829750037,17.86171427
4,12,1987,11.90079994,2.086099994,8.183381035
5,12,1987,10.84260006,0.0,9.682857127
6,12,1987,6.340799999,0.00115,7.647619066
7,12,1987,21.88899994,2.725599992,28.43595241
8,12,1987,11.59519997,1.83589999,12.0139048
9,12,1987,22.24020004,2.015249997,25.11928577
10,12,1987,55.95680008,5.873850036,36.62923813
11,12,1987,13.92260017,9.747100019,9.721000081
12,12,1987,3.959799981,1.853850013,1.367714278
13,12,1987,0.0,0.519299999,0.0
14,12,1987,0.0,2.375549996,0.0
15,12,1987,2.20480001,0.0,5.144333351
16,12,1987,9.866800213,0.0,26.77071426
17,12,1987,2.198999977,1.829400006,11.59257139
18,12,1987,1.008599985,1.054650002,0.433333337
19,12,1987,0.0,0.120549998,0.478761907
20,12,1987,0.0,1.568899998,0.0
21,12,1987,13.81999989,2.243999982,9.481904825
22,12,1987,9.199199963,1.206499997,6.655380976
23,12,1987,14.06199989,7.596399951,10.09095237
24,12,1987,1.013200006,1.458550018,0.0
25,12,1987,0.0,0.0,0.0
26,12,1987,0.0,0.0,0.0
27,12,1987,0.0,0.0,0.0
28,12,1987,0.746399999,0.0,0.36152381
29,12,1987,0.064,0.0006,0.776952378
30,12,1987,0.617600006,0.437000002,0.288761905
31,12,1987,5.042199993,1.329900008,4.271666652
1,1,1988,2.529800022,0.673749997,0.042190476
2,1,1988,0.0,0.0,0.0
3,1,1988,2.785599995,0.930649998,3.337761879
4,1,1988,2.221600032,1.293349987,4.459047613
5,1,1988,0.6906,0.0972,1.529190481
6,1,1988,0.320399994,5e-05,1.38019047
7,1,1988,0.0,0.1747,0.274285712
8,1,1988,4.488399982,1.122000003,7.960428601
9,1,1988,16.99659996,4.845149946,21.0717619
10,1,1988,57.53180008,3.675250041,26.96519061
11,1,1988,37.55300026,10.07525003,20.09947641
12,1,1988,13.13800011,6.038900018,10.27290483
13,1,1988,5.828199959,1.18524999,5.911142826
14,1,1988,15.24480019,2.00025,8.570333231
15,1,1988,31.21519966,3.793350005,26.78747631
16,1,1988,13.84060001,5.296049929,16.94566663
17,1,1988,7.390600109,2.521750015,5.44728572
18,1,1988,2.439000034,1.031900002,0.972952377
19,1,1988,3.923000002,0.10765,5.898333322
20,1,1988,0.208600003,0.461300007,0.591571431
21,1,1988,3.569799995,2.776600015,3.239428537
22,1,1988,0.209599993,0.0,0.0
23,1,1988,0.263400003,2.034299994,1.197428559
24,1,1988,0.0,0.030149999,0.0
25,1,1988,0.0,0.0215,0.0
26,1,1988,0.0,1.1713,0.0
27,1,1988,0.0006,0.0,0.135619049
28,1,1988,0.0,0.1263,0.0
29,1,1988,3.051399946,0.0,2.109000002
30,1,1988,19.97259998,2.819299975,12.73714288
31,1,1988,5.368600082,7.331000066,5.850857099
1,2,1988,7.260999966,4.533999979,6.305238088
2,2,1988,0.974399982,1.295350003,0.978333345
3,2,1988,0.0,3.408950031,0.0
4,2,1988,0.0,2.171949983,0.0
5,2,1988,0.0,0.027949999,0.0
6,2,1988,0.0,0.0,0.0
7,2,1988,0.0,0.01315,0.0
8,2,1988,4.449000072,1.842349988,4.820333288
9,2,1988,23.30040016,5.744850016,15.80238097
10,2,1988,10.96779995,6.227150011,3.060285733
11,2,1988,1.567000008,3.242000008,0.319904759
12,2,1988,0.0,0.485499994,0.0
13,2,1988,6.588400078,2.22525003,2.532333334
14,2,1988,0.0,2.048399979,0.0
15,2,1988,1.085199994,2.721449989,0.605285706
16,2,1988,4.760799837,6.704000044,0.331666672
17,2,1988,0.0,0.063900001,0.0
18,2,1988,3.537600017,1.284799999,1.681190474
19,2,1988,0.0,0.0,0.0
20,2,1988,0.0,0.0,0.0
21,2,1988,0.0,0.0,0.0
22,2,1988,0.0,1.051850004,0.0
23,2,1988,0.0,0.0253,0.0
24,2,1988,0.0,0.0,0.0
25,2,1988,0.0,0.0,0.0
26,2,1988,0.0,0.765899995,0.00447619
27,2,1988,0.0,0.0,0.0
28,2,1988,0.064600001,0.0,0.161619045
29,2,1988,0.199000003,0.0,0.833380955
1,3,1988,9.718200111,0.0,13.66009526
2,3,1988,3.030200028,0.0,1.560333331
3,3,1988,4.865600109,0.0,5.766285715
4,3,1988,5.042399979,5.412449968,5.133714301
5,3,1988,12.82019997,1.651300001,9.650857153
6,3,1988,9.181799889,1.653399986,5.533714249
7,3,1988,2.423400033,11.44230003,2.696333369
8,3,1988,0.0,0.241099999,0.0
9,3,1988,20.5090004,0.626650001,18.25728571
10,3,1988,14.75480003,1.621850002,9.330714248
11,3,1988,0.736599998,0.0,0.003285714
12,3,1988,0.0,0.565000004,0.0
13,3,1988,0.0,1.423100007,0.0
14,3,1988,0.0,0.0,0.0
15,3,1988,0.0,1.220750001,0.0
16,3,1988,0.0,0.0,0.0
17,3,1988,0.0,0.0,0.0
18,3,1988,0.0,0.0,0.0
19,3,1988,0.0,0.0,0.0
20,3,1988,0.0,0.113450002,0.0
21,3,1988,2.339799976,0.797,1.470285714
22,3,1988,9.281200027,0.763649997,5.698571409
23,3,1988,14.5802002,0.436000003,9.297380992
24,3,1988,11.84899988,4.716500056,8.138142745
25,3,1988,5.320599937,2.19059999,1.47838096
26,3,1988,1.211000001,0.14995,0.185523813
27,3,1988,16.20060024,2.724849999,5.910380954
28,3,1988,5.244000006,5.797550011,2.272952381
29,3,1988,5.91439991,0.0,2.194714299
30,3,1988,5.960000038,4.305299926,1.441190481
31,3,1988,0.0,0.690599996,0.0
1,4,1988,0.015000001,0.04745,0.0
2,4,1988,0.0,0.333349995,0.0
3,4,1988,17.9076004,0.0019,10.41466668
4,4,1988,16.79939976,8.760750055,4.161523779
5,4,1988,5.80819993,11.19330001,1.86419049
6,4,1988,0.880799991,1.677650011,0.00852381
7,4,1988,11.37439995,0.0008,5.747666631
8,4,1988,0.091600001,8.164299941,3.768047639
9,4,1988,0.992000014,0.775800009,0.0
10,4,1988,0.0,1.057649996,0.133190477
11,4,1988,0.0,0.0,0.0
12,4,1988,0.0,0.0,0.0
13,4,1988,0.0,0.0,0.0
14,4,1988,13.50459995,0.0,6.663952396
15,4,1988,4.865000057,0.0,1.220142853
16,4,1988,2.637199974,0.0,1.756666672
17,4,1988,0.896599996,0.0,0.169904762
18,4,1988,0.0002,0.0,0.0
19,4,1988,2.587400007,1.402850002,2.878333319
20,4,1988,5.246800041,4.461050022,3.493999992
21,4,1988,21.3317997,6.123200011,18.84647633
22,4,1988,7.12159996,4.438049996,8.960000084
23,4,1988,1.523799968,1.994849998,1.490619044
24,4,1988,0.0,3.553199995,0.0
25,4,1988,1.819000006,9.402899981,0.572714285
26,4,1988,2.390199995,7.405900025,0.545523808
27,4,1988,1.67240001,1.11954999,0.152999999
28,4,1988,1.706399989,1.276099995,0.374142858
29,4,1988,19.16999969,0.0,8.282333397
30,4,1988,17.05259991,0.00045,14.36619046
1,5,1988,10.2078001,9.831799936,8.135333334
2,5,1988,5.810400009,3.065150005,1.992952386
3,5,1988,10.76259995,0.071300001,7.882476194
4,5,1988,7.319599915,0.989699993,3.418571438
5,5,1988,5.438800049,0.0,2.929571441
6,5,1988,8.706000042,0.0,6.783619086
7,5,1988,10.275,17.85335011,13.14447625
8,5,1988,4.120400047,6.80885005,8.71090478
9,5,1988,7.066599941,0.930900002,7.178095204
10,5,1988,6.324200082,2.975550008,0.119857142
11,5,1988,0.0,0.03185,0.0
12,5,1988,0.0,0.0,0.0
13,5,1988,11.30599995,0.0,12.84747619
14,5,1988,2.651400018,0.83985,0.050571429
15,5,1988,0.0,0.0,0.0
16,5,1988,0.731999999,0.00145,1.345047621
17,5,1988,14.80280018,0.0,9.133999938
18,5,1988,2.716600037,1.737500006,1.274523825
19,5,1988,0.413199997,1.050849989,0.195666665
20,5,1988,0.0,0.181499998,0.0
21,5,1988,0.0,0.0,0.0
22,5,1988,0.0,0.0,0.0
23,5,1988,0.0,0.0,0.0
24,5,1988,0.0,0.0,0.0
25,5,1988,0.0,0.015100001,0.0
26,5,1988,0.0,0.00135,0.0
27,5,1988,0.022600001,0.587099997,0.0
28,5,1988,3.367400026,0.0,3.768619004
29,5,1988,23.07079964,0.0,18.5271428
30,5,1988,7.674399948,1.212849998,6.256333317
31,5,1988,0.0,17.13909979,0.63628572
1,6,1988,28.49780006,0.8736,21.72590492
2,6,1988,17.82860012,7.462349963,11.58452379
3,6,1988,17.06219997,0.0,5.842809473
4,6,1988,13.30719986,0.0,6.770047665
5,6,1988,6.525800133,0.0,4.090428602
6,6,1988,4.917599964,0.0,5.005666631
7,6,1988,9.582400322,0.0,7.71142862
8,6,1988,6.199400043,0.0,3.342000025
9,6,1988,1.891600013,0.0,1.512714289
10,6,1988,3.092999983,0.0,4.444142875
11,6,1988,0.0,0.0,0.0
