X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITTYPE,CURRENT_STATUS_DATE,CATEGORY,INSTALL_DATE,INSTALLER,ELECTR_WIRE_LOC,CONTROL_PROTOCOL_TYPE,METERED,LAST_PM_DATE,SOLAR_INSTALL_DATE,HANSEN7ID,DISPHOUSINGCOND,MOUNT_TYPE,CROSSWALK_TUB,FLASHING,ATTACHMENT_CONDITION,POLE_CONDITION,SUPPORT_INSTALL_DATE,SPAN_CONDITION,CONTROL_CONDITION,CONTROL_TYPE,MODEM_TYPE,MODEL_TYPE,SIDE,SCHOOL_SPEED_CAMERA,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1272755.78708155,247689.206518471,3796,606147,BCN-357,LATONA AVE NE 0550 BLOCK W SIDE ( 200) 2 FT S/O NE 56TH ST (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/01/31 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,11302,230.0,19.0,BCN,2023/08/09 00:00:00+00,BCN-SCHL,,SDOT, , ,N,,2013/10/15 00:00:00+00,, , ,N,N, ,GOOD,2013/10/15 00:00:00+00, ,GOOD, , ,BCN-TC3,W,N,,-122.325633180936,47.6692570648511
1258117.2956893,204898.930878729,3797,619114,BCN-374,FAUNTLEROY WAY SW 0560 BLOCK E SIDE ( 300) 300 FT S/O SW FINDLAY ST (BCN-SCHL)                                                                                                                                                                                 ,GOOD,, ,INSVC,DISTRICT1, ,N,16,10392,313.0,31.0,BCN,2014/08/21 00:00:00+00,BCN-SCHL,2014/08/21 00:00:00+00, , , ,N,,2014/08/21 00:00:00+00,, , ,N,N, , ,, ,GOOD,WEB, ,BCN-TC3,E,Y,,-122.381540000044,47.5511781401534
1254625.66783005,237212.857392475,3798,568593,BCN-109,32ND AVE W 0230 BLOCK C SIDE ( 147) 0 FT S/O W MCGRAW ST (BCN-REG)                                                                                                                                                                                             , ,,SDOT,INSVC,DISTRICT7, ,N,16,5078,147.0,,BCN,,BCN-REG,1998/06/24 00:00:00+00,SDOT,AERIAL, ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , ,HARDWIRE, , ,C,N,,-122.398337128134,47.6395547261217
1264903.41039789,254278.175623983,3799,659951,BCN-430,NW 80TH ST 0010 BLOCK S SIDE (   0) 0 FT W/O 1ST AVE NW (BCN-XWK)                                                                                                                                                                                              , ,, , ,DISTRICT6, ,N,16,18886,13.0,16.5,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,S,N,,-122.358026758462,47.6868952002837
1269330.27752839,256841.936244473,3800,732536,BCN-527,N 90TH ST 0140 BLOCK C SIDE (   0) 0 FT E/O INTERLAKE AVE N (BCN-XWK)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT5, ,N,16,16013,0.0,,BCN,2023/08/09 00:00:00+00,BCN-XWK,2019/05/01 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.34026081715,47.6941613716509
1278799.93411396,254595.33935973,3801,723180,BCN-513,RAVENNA AVE NE 0820 BLOCK C SIDE (   0) 0 FT N/O NE 82ND ST (BCN-XWK)                                                                                                                                                                                          ,EXCELLENT,2018/09/05 00:00:00+00, ,INSVC,DISTRICT4, ,N,16,12470,0.0,,BCN,2018/09/05 00:00:00+00,BCN-XWK,2018/08/18 00:00:00+00,SDOT, , ,N,,2018/08/15 00:00:00+00,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.301641339004,47.6885053253701
1260825.83456355,192549.910629302,3802,567456,BCN-57,SW ROXBURY ST 0280 BLOCK N SIDE ( 204) 204 FT W/O 28TH AVE SW (BCN-SCHL)                                                                                                                                                                                       ,GOOD,2013/10/29 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,22774,227.0,-27.0,BCN,2013/10/29 00:00:00+00,BCN-SCHL,2008/05/03 00:00:00+00,SDOT, , ,N,,2008/05/03 00:00:00+00,, ,TM-SHLDR,N,Y, , ,2005/06/29 00:00:00+00, , ,TIME-BASE, ,BCN-TC3,N,Y,,-122.36957590196,47.5174789973361
1256904.8847283,208911.380859062,3803,573607,BCN-268,CALIFORNIA AVE SW 0450 BLOCK C SIDE ( 293) 293 FT S/O SW OREGON ST (BCN-XWK)                                                                                                                                                                                   , ,, ,INSVC,DISTRICT1, ,N,16,9553,293.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.386776560963,47.5621090283021
1276283.36828098,232137.461375311,3804,573256,BCN-201,E ALOHA ST 0160 BLOCK S SIDE ( 261) 5 FT W/O 17TH AVE E (BCN-SCHL)                                                                                                                                                                                             ,GOOD,2014/05/30 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,13820,291.0,-18.0,BCN,2014/05/30 00:00:00+00,BCN-SCHL,2014/05/30 00:00:00+00,SDOT,AERIAL, ,N,,,SB51X1, ,TM-SHLDR,N,Y, , ,2005/03/08 00:00:00+00, , ,WEB, ,GLANCE,S,N,,-122.31010744295,47.6268166382305
1274294.75480413,222985.349430233,3805,573108,BCN-185,E YESLER WAY 0110 BLOCK S SIDE (  78) 78 FT E/O BOREN AVE (BCN-SCHL)                                                                                                                                                                                           ,GOOD,,SDOT,INSVC,DISTRICT3,DISTRICT2,N,16,14935,91.0,-25.0,BCN,2014/06/28 00:00:00+00,BCN-SCHL,2014/06/28 00:00:00+00,SDOT,AERIAL, ,N,,,, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,GLANCE,S,N,,-122.31745471938,47.6016259916953
1282279.11777239,228957.143260896,3806,573266,BCN-203,E DENNY WAY 0370 BLOCK N SIDE ( 192) 13 FT W/O MADRONA DR (BCN-SCHL)                                                                                                                                                                                           , ,,SDOT,INSVC,DISTRICT3, ,N,16,13979,222.0,25.0,BCN,,BCN-SCHL,2014/01/06 00:00:00+00,SDOT, , ,N,,2014/01/04 00:00:00+00,, ,TM-SHLDR,N,Y, , ,, , ,TIME-BASE, ,BCN-TC3,N,N,,-122.285553617369,47.6184121956377
1275161.24946222,232197.912369892,3807,727730,BCN-523,14TH AVE E 0090 BLOCK W SIDE (   0) 0 FT N/O E ALOHA ST ( )                                                                                                                                                                                                    , ,, , ,DISTRICT3, ,N,16,1864,13.0,17.0,BCN,, ,2018/11/19 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,W,N,,-122.314661888779,47.6269232126729
1277934.79214348,225170.38574256,3808,595754,BCN-335,23RD AVE 0060 BLOCK W SIDE ( 320) 50 FT S/O E CHERRY ST (BCN-SCHL)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT3, ,N,16,3358,343.0,25.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,W,N,,-122.302872088884,47.60780663567
1260356.24724814,258647.917868733,3809,606102,BCN-352,15TH AVE NW 0950 BLOCK W SIDE ( 255) 116 FT S/O NW 96TH ST (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/01/31 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,2125,268.0,13.0,BCN,2023/08/14 00:00:00+00,BCN-SCHL,2013/10/07 00:00:00+00,SDOT, , ,N,,,, , ,N,N, , ,, ,GOOD, , ,BCN-TC3,W,N,,-122.376840457111,47.6986239018364
1281577.31701064,260498.624141052,3810,682955,BCN-475,NE 105TH ST 0350 BLOCK N SIDE (   0) 0 FT E/O 35TH AVE NE (BCN-XWK)                                                                                                                                                                                            , ,, , ,DISTRICT5, ,N,16,16238,13.0,17.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,N,N,,-122.290820673606,47.7048308784802
1273234.77300023,238196.310478061,3811,867760,BCN-599,E ROANOKE ST 0050 BLOCK N SIDE (90.9) 90.9 FT E/O BOYLSTON AVE E (BCN-SCHL)                                                                                                                                                                                    , ,, ,INSVC,DISTRICT3,DISTRICT4,N,16,14725,116.9,27.0,BCN,2023/08/03 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , , ,N,N,,-122.322943782365,47.6432627468775
1265635.26687381,246501.890323564,3812,573432,BCN-223,PHINNEY AVE N 0501 BLOCK C SIDE ( 100) 33 FT S/O N 51ST ST (BCN-WARNG)                                                                                                                                                                                         , ,, ,INSVC,DISTRICT6, ,N,16,163183,100.0,,BCN,2023/08/09 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.3544319835,47.6656205147987
1270285.30777055,256752.62277481,3813,678785,BCN-464,WALLINGFORD AVE N 0880 BLOCK E SIDE ( 588) 50 FT S/O N 90TH ST (BCN-SCHL)                                                                                                                                                                                      , ,, ,INSVC,DISTRICT5, ,N,16,13390,601.0,-25.0,BCN,2023/08/09 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,E,N,,-122.336376482953,47.6939677656437
1266915.78038889,236515.60616231,3814,580111,BCN-320,BOSTON ST 0040 BLOCK N SIDE ( 250) 20 FT W/O BIGELOW AVE N (BCN-SCHL)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT7, ,N,16,9341,263.0,22.5,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,N,N,,-122.348438344586,47.6383178254546
1287626.14972922,189683.889458477,3815,581533,BCN-330,RENTON AVE S 1000 BLOCK SW SIDE ( 342) 180 FT NW/O S VICTOR ST (BCN-SCHL)                                                                                                                                                                                      , ,, ,INSVC,DISTRICT2, ,N,16,12537,355.0,-24.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,SW,N,,-122.260922995733,47.5110380225575
1281781.29987039,209156.292770803,3816,848432,BCN-571,S GENESEE ST 0370 BLOCK C SIDE (   0) 0 FT E/O 37TH AVE S ( )                                                                                                                                                                                                  , ,, ,INSVC,DISTRICT2, ,N,16,20096,0.0,,BCN,2022/07/20 00:00:00+00, ,2022/05/10 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,C,N,,-122.2860562659,47.5641122623271
1264603.66230972,200062.380184397,3817,567201,BCN-37,16TH AVE SW 0700 BLOCK E SIDE ( 295) 10 FT N/O SW ORCHARD ST (BCN-SCHL)                                                                                                                                                                                        ,GOOD,2014/07/21 00:00:00+00, ,INSVC,DISTRICT1, ,N,16,2335,308.0,26.0,BCN,2014/07/21 00:00:00+00,BCN-SCHL,2014/07/21 00:00:00+00,SDOT,AERIAL, ,N,,,SB82X1, ,TM-SHLDR,N,Y, , ,2003/09/05 00:00:00+00, , ,WEB, ,GLANCE,E,N,,-122.354891705507,47.5382760534593
1272893.88916756,227557.920665637,3818,568359,BCN-99,E PIKE ST 0060 BLOCK C SIDE ( 240) 22 FT W/O BOYLSTON AVE (BCN-XWK)                                                                                                                                                                                            ,GOOD,2011/05/13 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,14597,240.0,,BCN,2011/05/13 00:00:00+00,BCN-XWK,,SDOT,AERIAL, ,N,2011/05/13 00:00:00+00,,,GOOD,TM-OVRHEAD,Y,Y,GOOD,GOOD,,GOOD, ,HARDWIRE, , ,C,N,,-122.323490758428,47.61408509823
1264519.67396064,197726.021011978,3819,698097,BCN-482,16TH AVE SW 0790 BLOCK C SIDE (   0) 0 FT S/O SW KENYON ST (BCN-XWK)                                                                                                                                                                                           , ,, , ,DISTRICT1, ,N,16,2341,0.0,,BCN,,BCN-XWK,2018/01/02 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.355044642619,47.5318676438643
1276276.58154914,258243.697548553,3820,687912,BCN-476,15TH AVE NE 0950 BLOCK W SIDE ( 264) 42 FT S/O NE 96TH ST (BCN-SCHL)                                                                                                                                                                                           , ,, , ,DISTRICT5, ,N,16,2069,277.0,13.5,BCN,,BCN-SCHL,2017/09/11 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,W,N,,-122.312169276209,47.6983729462394
1284593.90185672,195268.79298681,3821,567513,BCN-65,S CLOVERDALE ST 0460 BLOCK N SIDE ( 248) 0 FT W/O 47TH AVE S (BCN-SCHL)                                                                                                                                                                                        ,GOOD,2011/01/03 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,19664,261.0,25.0,BCN,2011/01/03 00:00:00+00,BCN-SCHL,2014/07/07 00:00:00+00,SDOT, , ,N,,2014/07/07 00:00:00+00,, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,BCN-TC3,N,N,,-122.273613245518,47.526191446324
1264817.05427139,234367.548450559,3822,573452,BCN-225,QUEEN ANNE AVE N 0150 BLOCK C SIDE (   0) 0 FT N/O W GALER ST (BCN-REG)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT7, ,N,16,12309,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.35677712907,47.6323165186544
1288405.12651773,203767.726120144,3823,573588,BCN-255,SEWARD PARK AVE S 0590 BLOCK C SIDE (   0) 0 FT S/O S JUNEAU ST (BCN-REG)                                                                                                                                                                                      , ,, ,INSVC,DISTRICT2, ,N,16,12795,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.25882708262,47.549681695942
1272517.21406789,237262.98786965,3824,639948,BCN-403,EASTLAKE AVE E 0230 BLOCK E SIDE ( 320) 320 FT N/O E LYNN ST (BCN-SCHL)                                                                                                                                                                                        , ,, , ,DISTRICT4, ,N,16,10177,343.0,-27.0,BCN,,BCN-SCHL,2015/08/01 00:00:00+00, , , ,N,,,, ,TM-SHLDR,N,N, , ,, , , , ,BCN-TC3,E,N,,-122.325780677058,47.6406664226932
1274481.33809239,222848.277853981,3825,573087,BCN-183,12TH AVE S 0010 BLOCK E SIDE ( 140) 140 FT S/O E YESLER WAY (BCN-SCHL)                                                                                                                                                                                         ,GOOD,, ,INSVC,DISTRICT3,DISTRICT2,N,16,1651,153.0,46.0,BCN,2023/08/09 00:00:00+00,BCN-SCHL,2010/08/01 00:00:00+00, , , ,N,2014/06/28 00:00:00+00,,, ,TM-SHLDR,N,Y, , ,, , , , ,GLANCE,E,N,,-122.31668785886,47.6012601425702
1259087.03128263,250392.930113643,3826,554838,BCN-23,NW 65TH ST 0190 BLOCK S SIDE (  55) 55 FT W/O 19TH AVE NW (BCN-SCHL)                                                                                                                                                                                           ,GOOD,2014/07/14 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,18624,68.0,22.0,BCN,2014/07/14 00:00:00+00,BCN-SCHL,2014/07/14 00:00:00+00,SDOT,AERIAL, ,N,,,SB27X1, ,TM-SHLDR,N,Y, , ,2006/12/30 00:00:00+00, , ,WEB, ,BCN-TC3,S,N,,-122.38131935652,47.6759276763958
1278598.12447822,204394.652359724,3827,567625,BCN-72,S ORCAS ST 0250 BLOCK S SIDE ( 470) 50 FT W/O 26TH AVE S (BCN-SCHL)                                                                                                                                                                                            ,GOOD,2013/12/23 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,20983,500.0,-14.0,BCN,2013/12/23 00:00:00+00,BCN-SCHL,2013/12/23 00:00:00+00,SDOT, , ,N,,2013/12/23 00:00:00+00,,GOOD,TM-SHLDR,N,Y, ,GOOD,2009/09/08 00:00:00+00, ,GOOD,CELLULAR, ,BCN-TC3,S,Y,,-122.298580043396,47.5508951766093
