OBJECTID,ParcelId,CreateUser,CreateDate,EditUser,EditDate,UsageClass,PlanYear,Shape__Area,Shape__Length
2021,MIXED USE_365,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,236861.736450195,2682.49830416369
2022,RES_2174,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,67550.6354980469,1137.49266243519
2023,RES_3520,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,149582.817504883,1705.61619952883
2024,RES_1694,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,56891.2107543945,1264.52948690724
2025,MIXED USE_332,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,42.1332397460938,111.57526707455
2026,RES_2534,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,60374.7366943359,1368.39630826485
2027,COMM_170,,,LANDUSE,2020/07/25 00:52:12+00,1.0,0.0,830927.505065918,4722.41385178461
2028,OS_3527,,,LANDUSE,2020/07/25 00:52:12+00,8.0,0.0,52030.2680664063,1053.59189085124
2029,RES_1126,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,198843.571533203,3619.67086854389
2030,RES_3065,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,89970.9520263672,1499.77502728789
2031,RES_981,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,39060.2854614258,965.863975311382
2032,MIXED USE_3444,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,142312.50958252,1559.27036975402
2033,RES_1902,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,137878.89465332,2817.81138127871
2034,MIXED USE_3219,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,105331.182006836,1878.4399830496
2035,MIXED USE_3215,,,LANDUSE,2020/07/25 00:52:12+00,2.0,0.0,30076.963684082,885.257979292776
2036,RES_2568,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,133181.086730957,2782.35586544843
2037,RES_1432,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,119915.185791016,2592.43732776501
2038,RES_1034,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,677476.515625,8109.68485287722
2039,EDUC_188,,,LANDUSE,2020/07/25 00:52:12+00,5.0,0.0,248943.236694336,2313.06730521173
2040,RES_384,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,852.471435546875,243.12955042605
2041,OS_3639,,,LANDUSE,2020/07/25 00:52:12+00,8.0,0.0,2468445.56396484,20653.4553600767
2042,WATER_3506,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,20376.59765625,1317.03495187454
2043,RES_1364,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,70969.5165405273,1566.09359238515
2044,COMM_3511,,,LANDUSE,2020/07/25 00:52:12+00,1.0,0.0,353346.298217773,3359.96188694409
2045,RES_2209,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,1755.00622558594,367.280778840482
2046,REC_3141,,,LANDUSE,2020/07/25 00:52:12+00,7.0,0.0,226.825012207031,277.438564513148
2047,RES_2107,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,715939.361999512,6744.06545709679
2048,RES_1169,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,229383.613586426,4292.65242551694
2049,RES_3067,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,497095.517700195,4881.33138259584
2050,RES_1303,,,LANDUSE,2020/07/25 00:52:12+00,0.0,0.0,169754.809814453,2073.89159682704
2051,WATER_2287,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,180630.300048828,10593.8742598529
2052,RES_1869,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,54367.3478393555,1333.34367352567
2053,RES_1120,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,51679.7463378906,1177.97466388556
2054,COMM_3511,,,JACOBPA,2023/01/03 16:36:22+00,2.0,0.0,1502523.28723145,6486.29066014047
2055,RES_3059,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,89970.8963012695,1499.77364086911
2056,RES_2786,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,58563.0582275391,1261.00329231175
2057,RES_2937,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,83307.9522705078,1812.83626345952
2058,RES_2983,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,106038.844421387,2144.61121662876
2059,RES_1727,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,119017.240844727,2499.58767142321
2060,RES_1569,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,162180.873901367,1934.96532559119
2061,RES_2475,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,99715.8574829102,2153.0489027505
2062,RES_796,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,37614.4124755859,880.883721951809
2063,RES_1335,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,55636.7183837891,1215.47330795256
2064,RES_3437,,,JACOBPA,2023/03/23 15:51:11+00,0.0,0.0,103292.688110352,1285.74017233492
2065,RES_887,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,78856.7300415039,1763.90999863605
2066,RES_1544,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,67198.899597168,1516.38260979674
2067,COMM_3511,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,500012.451843262,3433.25271025907
2068,RES_1141,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,96102.5540161133,2037.61462464505
2069,EDUC_494,,,LANDUSE,2020/07/25 00:52:13+00,5.0,0.0,48433.876953125,1006.16382387611
2070,RES_1241,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,171220.692565918,3604.05157184685
2071,RES_580,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,348674.452392578,2323.96499218728
2072,RES_783,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,92627.3975830078,1228.21021804013
2073,RES_1397,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,82400.8433227539,1671.71996665756
2074,RES_1513,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,99660.40234375,2018.12468317875
2075,RES_1267,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,84830.4407348633,1204.03514600679
2076,RES_1012,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,65307.4984130859,1394.35638976906
2077,RES_2885,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,65485.8963623047,1503.39655479126
2078,RES_3466,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,1860716.75415039,5856.1731610275
2079,RES_3411,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,98018.03125,1257.65094273387
2080,RES_2153,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,61488.4178466797,1376.87700534899
2081,RES_2817,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,37367.2662963867,791.472864269487
2082,RES_2522,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,105242.106567383,2050.12524952132
2083,RES_2646,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,51375.8289794922,1067.49974507351
2084,RES_2618,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,145369.491516113,2822.59035277668
2085,RES_542,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,284052.837463379,2749.47797837308
2086,RES_2134,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,61267.1333007813,1372.61774264136
2087,RES_1838,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,31363.8336181641,841.661884127444
2088,RES_785,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,241927.184814453,2380.99631500744
2089,RES_2314,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,7562.13708496094,514.993880978569
2090,RES_1442,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,23090.2974853516,627.550196423769
2091,RES_1508,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,126183.242675781,2335.97342974112
2092,RES_1560,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,90579.235168457,1853.56910608212
2093,COMM_3494,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,60065.1522827148,1134.80536625871
2094,OS_3531,,,LANDUSE,2020/07/25 00:52:13+00,8.0,0.0,37586.9626464844,852.640781142437
2095,IND_288,,,LANDUSE,2020/07/25 00:52:13+00,3.0,0.0,1232810.36126709,5871.52689772995
2096,MIXED USE_3540,,,LANDUSE,2020/07/25 00:52:13+00,2.0,0.0,4195505.16424561,16334.2533052377
2097,RES_3319,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,30086.3256835938,814.688172397437
2098,COMM_25,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,293368.128479004,2156.4793957572
2099,OS_3589,,,LANDUSE,2020/07/25 00:52:13+00,8.0,0.0,85698.6831054688,1599.47004607866
2100,RES_749,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,20989.8720092773,704.209083136002
2101,COMM_2371,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,8728.0810546875,366.548540124509
2102,RES_2647,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,110920.013977051,2082.25230840804
2103,RES_2648,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,50753.7253417969,1064.48269958742
2104,RES_2695,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,72100.8706665039,1527.99817570619
2105,RES_454,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,39226.5354003906,897.331126269381
2106,WATER_3509,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,30374.7634277344,1624.35135720335
2107,RES_983,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,50011.8560180664,1123.79877569244
2108,RES_2057,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,253403.733703613,2340.79988470037
2109,RES_587,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,175751.124206543,3746.72081360894
2110,WATER_3507,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,151914.72277832,9714.98018858825
2111,OS_3572,,,LANDUSE,2020/07/25 00:52:13+00,8.0,0.0,7304.27172851563,350.461825133025
2112,IND_204,,,LANDUSE,2020/07/25 00:52:13+00,3.0,0.0,616142.670959473,3326.58236054478
2113,RES_587,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,581885.09161377,7134.14251547018
2114,RES_506,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,323463.648376465,3950.8089396131
2115,RES_1154,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,53736.1283569336,1176.80445645534
2116,MIXED USE_337,,,LANDUSE,2020/07/25 00:52:13+00,2.0,0.0,2242003.52404785,6335.30844208449
2117,RES_1505,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,56151.3023071289,1190.77877049399
2118,RES_662,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,187248.696166992,2553.39280338619
2119,RES_1247,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,126040.616699219,2580.79815924027
2120,RES_1926,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,103574.789672852,2239.46756757993
2121,RES_795,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,155306.079528809,1908.6567235618
2122,RES_2209,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,0.68157958984375,16.6881875758736
2123,COMM_3427,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,56666.5621948242,1025.92315847087
2124,RES_2038,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,55494.5021362305,941.010963861388
2125,RES_1300,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,97450.4598388672,2140.60518198071
2126,MIXED USE_3113,,,LANDUSE,2020/07/25 00:52:13+00,2.0,0.0,62778.7999267578,1168.04080679722
2127,RES_3011,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,3249.74768066406,318.188406249025
2128,OS_3543,,,LANDUSE,2020/07/25 00:52:13+00,8.0,0.0,293597.07208252,2764.49850273101
2129,RES_2147,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,65784.2178344727,1463.21470096007
2130,COMM_3249,WILLIADU,2020/06/10 22:53:58+00,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,40990.2741699219,1718.6741066373
2131,RES_3148,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,48198.3578491211,952.054954887856
2132,RES_1224,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,300784.85949707,5679.74756589398
2133,RES_1086,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,26918.0952758789,721.14293811257
2134,RES_2976,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,19579.1262817383,556.977602086167
2135,RES_2842,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,75555.1845703125,1608.7285244276
2136,RES_2312,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,21244.5225219727,843.841845427461
2137,RES_1741,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,75830.8287963867,1664.74884117367
2138,RES_1965,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,48899.5322875977,1163.55021021702
2139,IND_286,,,LANDUSE,2020/07/25 00:52:13+00,3.0,0.0,13.41015625,148.056789196447
2140,OS_3650,,,LANDUSE,2020/07/25 00:52:13+00,8.0,0.0,673352.009399414,4849.15078822787
2141,RES_419,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,115747.771057129,2310.03622600141
2142,COMM_2392,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,146963.849487305,1491.30771288347
2143,RES_2684,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,82471.3961181641,1794.88510077603
2144,RES_2633,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,24098.3955688477,655.670126327634
2145,RES_1874,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,50733.5858764648,1129.19682619435
2146,RES_601,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,446887.722229004,3683.09669541612
2147,RES_3362,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,200531.732727051,1821.07077305154
2148,IND_279,,,LANDUSE,2020/07/25 00:52:13+00,9.0,0.0,3155193.98205566,15086.7969765095
2149,RES_1225,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,71557.2167358398,1067.42538481736
2150,RES_2595,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,121718.380310059,2330.28290195098
2151,RES_1769,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,71854.4836425781,1655.10371602987
2152,RES_1314,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,78917.6418457031,1191.99080108081
2153,IND_222,,,LANDUSE,2020/07/25 00:52:13+00,3.0,0.0,311078.669616699,4591.29573120356
2154,RES_1030,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,79437.5346679688,1773.53351379348
2155,RES_2704,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,227832.981445313,3747.34864214487
2156,RES_995,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,31735.1318969727,794.006557469872
2157,RES_2784,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,123512.231201172,1698.25693321685
2158,RES_3011,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,71088.5770874023,2640.3340362223
2159,IND_2420,,,LANDUSE,2020/07/25 00:52:13+00,3.0,0.0,1494458.14971924,9048.73978322772
2160,RES_2476,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,249590.78894043,3407.63919422755
2161,RES_2221,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,88329.9951171875,1938.23157352092
2162,RES_1014,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,13714.7868041992,466.777147507028
2163,COMM_171,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,354370.13684082,2727.43497105309
2164,RES_3464,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,111522.602661133,1322.9895704385
2165,RES_998,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,125336.082458496,2584.3989308897
2166,RES_1096,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,48157.8646850586,1122.41627333818
2167,RES_1774,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,98512.9511108398,2099.29912065365
2168,RES_2795,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,23161.5965576172,637.343913440954
2169,RES_1689,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,44760.4318237305,1072.40912670674
2170,RES_1383,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,808707.733154297,12301.0933901214
2171,MIXED USE_2425,,,LANDUSE,2020/07/25 00:52:13+00,2.0,0.0,47217.4844970703,1014.79726061249
2172,MIXED USE_352,,,LANDUSE,2020/07/25 00:52:13+00,2.0,0.0,94835.9584960938,1407.07716311468
2173,RES_2701,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,132750.638000488,2599.4158734148
2174,RES_1896,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,103414.950195313,2162.90104042434
2175,COMM_3248,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,173103.660095215,1776.01328382489
2176,RES_862,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,156047.99230957,1768.94815063463
2177,RES_1317,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,50948.4521484375,1203.77412644137
2178,RES_975,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,139204.473754883,2589.21226936039
2179,COMM_3254,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,21618.1412353516,606.168057031873
2180,RES_1040,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,36830.8186645508,820.184697916429
2181,RES_1201,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,77879.240234375,1565.06528207923
2182,RES_2084,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,260902.470947266,2354.26968143973
2183,COMM_3465,,,LANDUSE,2020/07/25 00:52:13+00,1.0,0.0,10860.064453125,427.876176004159
2184,RES_2208,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,27374.7725830078,761.312012456711
2185,RES_3447,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,29879.7723388672,797.658542976233
2186,RES_2108,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,255055.574523926,2364.57750615612
2187,RES_1365,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,48024.1636962891,1111.51930573957
2188,RES_2585,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,72481.0709228516,1526.88089138482
2189,RES_1876,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,160386.402587891,3090.35364429038
2190,RES_992,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,191437.490844727,2749.47479115483
2191,RES_2851,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,55245.9806518555,1265.58999204696
2192,RES_2319,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,1696.65783691406,256.902725489924
2193,RES_1844,,,LANDUSE,2020/07/25 00:52:13+00,0.0,0.0,39979.9240112305,1025.00308984714
2194,RES_3391,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,120699.867431641,2697.95749490885
2195,RES_1742,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,109118.022460938,2416.33753903988
2196,RES_389,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,62482.746887207,2589.19444935154
2197,RES_2608,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,112379.467895508,2177.47304871309
2198,MIXED USE_3121,,,LANDUSE,2020/07/25 00:52:14+00,2.0,0.0,60200.8176269531,1021.8735056321
2199,RES_2097,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,113531.730041504,2707.86013757675
2200,MIXED USE_367,,,LANDUSE,2020/07/25 00:52:14+00,2.0,0.0,792.72705078125,2686.99394844644
2201,RES_2206,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,67641.1246948242,1615.82177050145
2202,IND_3262,,,LANDUSE,2020/07/25 00:52:14+00,3.0,0.0,748172.91607666,4108.42621345831
2203,RES_1986,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,20596.4013061523,602.714298221039
2204,OS_3685,,,LANDUSE,2020/07/25 00:52:14+00,8.0,0.0,1825201.04431152,10235.336876182
2205,RES_1323,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,95727.1828613281,1817.15397474206
2206,IND_217,,,LANDUSE,2020/07/25 00:52:14+00,3.0,0.0,799.079040527344,3120.90208028614
2207,COMM_3089,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,48854.2252807617,904.530484342003
2208,RES_1240,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,176385.208190918,2932.24726553497
2209,RES_2137,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,53690.0176391602,1316.90097970205
2210,RES_1666,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,62734.1365966797,1493.2814895462
2211,RES_1448,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,140128.532226563,2266.75634572948
2212,RES_550,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,74197.4616088867,1470.57270990647
2213,RES_2519,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,143354.610473633,2686.63534256909
2214,IND_250,,,LANDUSE,2020/07/25 00:52:14+00,3.0,0.0,118001.957824707,1381.48540682595
2215,RES_2330,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,89113.1207885742,1443.10974756022
2216,RES_2654,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,95597.4821166992,1961.35708369356
2217,RES_792,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,93910.7158813477,1531.03598685131
2218,RES_3424,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,158163.762695313,1633.51763562399
2219,COMM_97,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,32010.7658081055,707.597361190134
2220,RES_3313,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,48163.1721191406,1142.3545623251
2221,RES_1281,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,62796.31640625,1374.90418228337
2222,RES_1331,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,36491.8352050781,891.153331441507
2223,COMM_75,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,343726.917236328,3713.79948587384
2224,RES_2094,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,61286.1231689453,1363.56155492274
2225,RES_3409,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,78532.9633178711,1731.35953734559
2226,RES_833,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,79735.924987793,1497.73823099781
2227,RES_1109,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,21100.7883911133,610.948145827614
2228,RES_3375,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,48303.7592163086,1180.9056428908
2229,IND_216,,,LANDUSE,2020/07/25 00:52:14+00,3.0,0.0,5833211.84564209,10302.6654592753
2230,RES_842,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,177118.34777832,1945.43027329493
2231,RES_721,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,219461.076721191,3640.27165579091
2232,RES_3356,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,135986.473815918,2957.75085125249
2233,RES_1261,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,34962.5528564453,862.797447163655
2234,RES_1366,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,63055.0673217773,1400.15180024841
2235,,,,LANDUSE,2020/07/25 00:52:14+00,2.0,0.0,200618.435852051,1789.12786762692
2236,RES_440,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,40188.6186523438,961.040689449384
2237,RES_991,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,129460.942199707,2460.12617641523
2238,IND_3123,,,LANDUSE,2020/07/25 00:52:14+00,3.0,0.0,1177787.01647949,5863.74170076933
2239,RES_2833,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,166032.265014648,2086.36854994679
2240,RES_568,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,247739.357055664,1975.90632997645
2241,RES_809,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,30334.21875,775.911214268471
2242,RES_1405,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,212952.504394531,2675.53659759342
2243,MIXED USE_497,,,JACOBPA,2021/12/16 20:42:02+00,2.0,0.0,145879.049560547,1983.01971268001
2244,COMM_3475,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,421241.131958008,2746.68303529176
2245,RES_2808,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,82072.5001220703,1598.26481037553
2246,RES_2036,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,224568.182556152,2213.14939444288
2247,WATER_2286,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,114417.973815918,5300.04109954241
2248,RES_2669,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,78711.7442626953,1650.79419458687
2249,RES_393,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,3154.82690429688,3376.74216217913
2250,RES_2010,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,30069.7427978516,705.660179691628
2251,OS_3645,,,LANDUSE,2020/07/25 00:52:14+00,8.0,0.0,6918.82019042969,539.937938217413
2252,RES_3310,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,69631.8198852539,1556.69113073197
2253,MIXED USE_3281,,,LANDUSE,2020/07/25 00:52:14+00,2.0,0.0,39634.1069946289,982.579425297425
2254,RES_608,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,2563431.24090576,12709.3205681348
2255,RES_3338,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,72014.4921264648,1619.39682621811
2256,RES_876,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,80876.3380126953,1805.42424502248
2257,RES_1967,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,97099.6394042969,1863.15901069388
2258,RES_3335,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,25203.8448486328,699.049297963048
2259,REC_496,,,LANDUSE,2020/07/25 00:52:14+00,7.0,0.0,514606.747924805,3009.9616025378
2260,COMM_3511,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,152722.50592041,1721.43877878379
2261,RES_966,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,22452.3148803711,606.19780464813
2262,COMM_2304,,,LANDUSE,2020/07/25 00:52:14+00,1.0,0.0,86550.9481811523,1297.56513958692
2263,RES_1238,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,28786.6730957031,753.89518994084
2264,RES_2864,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,15503.2085571289,494.761457034084
2265,RES_2316,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,1459.57940673828,287.241262408348
2266,RES_1538,,,LANDUSE,2020/07/25 00:52:14+00,0.0,0.0,43900.0345458984,1004.84691740406
