OBJECTID,COMPKEY,STNAME_ORD,FLOWSEGID,DOWNTOWN,START_DATE,AMPK,PMPK,AWDT,ADT,AWDT_ROUNDED,DATAQUALITY,FLAGS,SHAPE_Length
1675,22645,SW ORCHARD ST,181,N,2015/04/23 00:00:00+00,,,5677.0,5550.0,5700,Study - 13-15,,416.648057629793
1676,"9531,9538,9533,9537,9534,9532,9536,9539,9535",CALIFORNIA AVE SW,522,N,2017/11/01 12:30:00+00,444.0,548.0,6263.0,6050.0,6300,Study,,3909.96660315706
1677,"19302,19303,19292",S ALASKA ST,294,N,2017/10/19 10:30:00+00,850.0,934.0,12213.0,11816.0,12200,Study,,1004.97708195889
1678,12777,SENECA ST,786,Y,,,,12000.0,,12000,Estimate,,247.711174683776
1679,"10077,10076",DEXTER AVE N,1149,N,2018/06/22 00:00:00+00,1097.0,1432.0,18307.0,17720.0,17900,Study(Normalized),,311.401977187375
1680,"15385,15386,15384",N 39TH ST,1341,N,2018/04/18 00:00:00+00,223.0,230.0,2990.0,2924.0,3100,Study(Normalized),,636.930286401126
1681,"14249,14248,14246,14247",E JOHN ST,1082,N,2018/01/23 11:30:00+00,640.0,677.0,9745.0,9512.0,9700,Study,,1038.18655988327
1682,"9999,10000,9998",DENNY WAY,1072,B,,,,29884.0,30988.0,29900,Estimate,,644.64361444466
1683,163345,4TH AV NB ON RP,504,N,,,,5000.0,,5000,Estimate,,358.702592800629
1684,"11292,11294,11293,11291,16779","LATONA AVE NE,NE 42ND ST",1454,N,2018/03/20 00:00:00+00,162.0,236.0,1977.0,1830.0,1900,Study(Normalized),,2208.33653150682
1685,8533,9TH AVE N,1126,N,,,,4600.0,,4600,Estimate,,485.178274743537
1686,"8991,8990",AURORA AVE N,1887,N,,,,40500.0,,40500,Estimate,,2645.82351855637
1687,16859,NE 45TH ST,1436,N,,,,24000.0,,24000,Estimate,,260.005950153265
1688,"20126,20124,20128,20127,20125",S GRAHAM ST,209,N,2014/02/26 00:00:00+00,,,7126.0,7056.0,7100,Study - 13-15,,2337.58728743187
1689,"11346,11345",LEARY WAY NW,1476,N,2017/11/27 09:45:00+00,1970.0,2342.0,27187.0,25418.0,27200,Study,,748.94073701005
1690,"1219,1218,1217,1220",1ST AVE S,278,N,,,,15000.0,,15000,Estimate,,1454.14093124567
1691,"20246,20245",S HENDERSON ST,97,N,2018/01/11 14:00:00+00,325.0,366.0,4408.0,4263.0,4400,Study,,1341.84231665106
1692,1011,1ST AVE,824,Y,2018/07/30 00:00:00+00,1108.0,1377.0,17015.0,16548.0,16500,Study(Normalized),,427.95961820911
1693,"339395,164880,21715",ADMIRAL AVALON RP,2012,N,2017/12/20 09:30:00+00,267.0,351.0,3979.0,3843.0,4000,Study,,370.405566556386
1694,"10165,10164,10163",EASTLAKE AVE E,1966,N,2018/01/09 10:45:00+00,664.0,855.0,8988.0,7897.0,9000,Study,,1244.55785938505
1695,13498,WESTERN AVE,658,Y,2018/09/13 00:00:00+00,536.0,784.0,7315.0,7116.0,7700,Study(Normalized),,305.722559915223
1696,4396,3RD AVE,1067,Y,2018/08/28 00:00:00+00,108.0,117.0,1453.0,1406.0,1500,Study(Normalized),,187.642921822503
1697,"12523,12524",RENTON AVE S,120,N,2017/12/20 09:00:00+00,468.0,700.0,7928.0,7917.0,7900,Study,,1033.49750421608
1698,"12857,12856",SPRING ST,675,Y,,,,2000.0,,2000,Estimate,,316.126937122721
1699,10232,ELLIS AVE S,187,N,2017/11/02 11:30:00+00,860.0,837.0,10311.0,8779.0,10300,Study,,291.544518738695
1700,"18060,18061",NE RAVENNA BLVD,1669,N,2018/01/10 11:45:00+00,404.0,337.0,4669.0,4638.0,4700,Study,,1239.69752849622
1701,12772,SENECA ST,732,Y,,,,6500.0,,6500,Estimate,,322.099001226405
1702,1007,1ST AVE,756,Y,2017/10/02 09:45:00+00,1602.0,1851.0,21422.0,21167.0,21400,Study,,425.962601098067
1703,"2976,2975",20TH AVE NE,1724,N,2018/03/23 00:00:00+00,338.0,347.0,3196.0,2942.0,3100,Study(Normalized),,1323.47700406426
1704,12778,SENECA ST,792,Y,2018/08/08 00:00:00+00,653.0,733.0,8850.0,8000.0,8900,Study(Normalized),,322.144055076682
1705,"3368,3367,3363,3364,3366,3365","23RD AVE E,23RD AVE",1062,N,2017/11/01 12:15:00+00,1507.0,1497.0,18883.0,18105.0,18900,Study,,2272.62501267427
1706,12861,SPRING ST,717,Y,2018/06/15 00:00:00+00,605.0,601.0,9164.0,9086.0,8900,Study(Normalized),,322.090596249414
1707,21753,SW ANDOVER ST,349,N,,,,1500.0,,1500,Estimate,,259.775886917974
1708,19826,S DEARBORN ST,544,N,2017/11/01 09:30:00+00,639.0,695.0,9464.0,9092.0,9500,Study,,324.605076030793
1709,13761,YESLER WAY,614,Y,,,,10000.0,,10000,Estimate,,69.019730903869
1710,14257,E JOHN ST,1088,N,2018/08/30 00:00:00+00,409.0,467.0,5715.0,5279.0,5700,Study(Normalized),,341.145981434302
1711,8157,7TH AVE,830,Y,2015/07/08 00:00:00+00,,,8598.0,7847.0,8600,Study - 13-15,,425.495258282869
1712,"23394,23396,23395,23393",WEST GREEN LAKE DR N,1718,N,2018/01/31 06:45:00+00,210.0,527.0,3755.0,3513.0,3800,Study,,2117.58716357487
1713,"18046,18047",NE PACIFIC ST,1323,N,,,,25500.0,,25500,Estimate,,1488.54735639085
1714,20485,S JACKSON ST,569,B,,,,12000.0,,12000,Estimate,,147.357047635548
1715,"2348,2349",16TH AVE SW,106,N,2015/05/05 00:00:00+00,,,5145.0,4887.0,5100,Study - 13-15,,1340.3357576376
1716,16120,N NORTHGATE WAY,1850,N,,,,45000.0,,45000,Estimate,,659.697865994442
1717,"3358,3357",23RD AVE,743,N,,,,16500.0,,16500,Estimate,,668.75904926675
1718,6131,4TH AVE,826,Y,2018/08/16 00:00:00+00,1483.0,1484.0,20257.0,19554.0,20300,Study(Normalized),,426.039249595133
1719,7882,6TH AVE,822,Y,2015/07/08 00:00:00+00,,,13754.0,13056.0,13800,Study - 13-15,,425.691767558145
1720,15795,N 65TH ST,1641,N,,,,6500.0,,6500,Estimate,,235.059698494466
1721,"3734,3733,3732,12469,12471,12476,12473,12475,12477,12474,12472,12470","25TH AVE NE,RAVENNA AVE NE",1763,N,2015/09/18 00:00:00+00,,,8455.0,7758.0,8500,Study - 13-15,,5023.74829044119
1722,11159,LAKE CITY WAY NE,1811,N,2018/10/01 00:00:00+00,,,34875.0,32469.0,34900,Study(Normalized),,1120.63296415492
1723,"7252,7262,7263",5TH AVE N,1102,N,2015/01/06 00:00:00+00,,,14827.0,7171.0,14800,Study - 13-15,,1332.67360053854
1724,16922,NE 50TH ST,2036,N,,,,25500.0,,25500,Estimate,,127.593954882486
1725,"16839,16838,15554,15551,15553,15550,15552","NE 45TH ST,N 45TH ST",1458,N,2015/08/14 00:00:00+00,,,22547.0,16875.0,22500,Study - 13-15,,1857.80421461148
1726,11911,MONTLAKE BLVD NE,1412,N,2015/10/21 00:00:00+00,,,43595.0,38367.0,43600,Study - 13-15,,2966.82955884895
1727,"20105,20098,20101,20099,20100,20102,20097,20103,20106,20104",S GENESEE ST,315,N,2015/07/15 00:00:00+00,,,10955.0,10584.0,11000,Study - 13-15,,3519.92921735001
1728,"12762,12760,12763,12761",SEAVIEW AVE NW,1761,N,2015/11/16 00:00:00+00,,,2570.0,3052.0,2600,Study - 13-15,,5969.79233364329
1729,7879,6TH AVE,781,Y,2018/07/26 00:00:00+00,1373.0,1070.0,16705.0,15866.0,16200,Study(Normalized),,306.001341033119
1730,"3345,3343,3344",22ND AVE W,1350,N,2018/04/25 00:00:00+00,91.0,84.0,960.0,902.0,1000,Study(Normalized),,2015.98038081949
1731,13318,VIRGINIA ST,991,Y,2018/04/11 00:00:00+00,595.0,683.0,7731.0,7330.0,7900,Study(Normalized),,321.910933266796
1732,13216,UNIVERSITY WAY NE,1385,N,,,,4000.0,,4000,Estimate,,231.282065250536
1733,8650,SEATTLE BLVD S,547,N,,,,16000.0,,16000,Estimate,,420.454585595815
1734,"1653,587356,1652",12TH AVE S,581,N,,,,16000.0,,16000,Estimate,,616.982845437743
1735,"16882,3257,3258,3261,3260,3259,618031","NE 45TH ST,22ND AVE NE",1538,N,2018/04/10 00:00:00+00,210.0,226.0,2693.0,2663.0,2800,Study(Normalized),,2721.47705197009
1736,"487404,487402",M L KING JR WAY S,123,N,,,,10000.0,,20000,Estimate,Combined,1053.45427726249
1737,"23738,23546,23547","W SMITH ST,W MCGRAW PL",1254,N,2018/07/19 00:00:00+00,347.0,340.0,4722.0,4708.0,4600,Study(Normalized),,1034.13313531006
1738,11588,MADISON ST,755,Y,,,,22000.0,,22000,Estimate,,322.322361687875
1739,"13262,13261",VALLEY ST,1171,N,2018/01/09 10:30:00+00,257.0,312.0,2981.0,2795.0,3000,Study,,654.050748455658
1740,"11241,11240,11244,11242,11245,163399,11243",LAKE WASHINGTON BLVD S,306,N,2017/11/14 11:15:00+00,205.0,229.0,2545.0,2423.0,2500,Study,,5106.20118885378
1741,9482,BROOKLYN AVE NE,1481,N,2018/10/25 00:00:00+00,214.0,334.0,4035.0,3989.0,4000,Study(Normalized),,664.951111240014
1742,23301,W EMERSON ST,1370,N,2018/03/22 00:00:00+00,134.0,164.0,1743.0,1915.0,1700,Study(Normalized),,270.090050188886
1743,4569,3RD AVE W,1319,N,2018/10/11 00:00:00+00,376.0,458.0,5616.0,5135.0,5600,Study(Normalized),,150.23794509201
1744,10166,EASTLAKE AVE E,1968,N,2017/12/14 10:30:00+00,931.0,1319.0,12268.0,10799.0,12300,Study,,420.119326039261
1745,"6323,6324,6325,6322",40TH AVE NE,1697,N,2015/11/18 00:00:00+00,,,6690.0,6195.0,6700,Study - 13-15,,1324.22069559865
1746,9447,BROADWAY,958,N,,,,16000.0,,16000,Estimate,,423.021929249266
1747,"9590,21867,21866,21852,21855,21860,21857,21859,21853,21856,165149,21858,21854","CALIFORNIA AVE SW,SW BRACE POINT DR,SW BARTON ST",108,N,2017/10/09 13:15:00+00,489.0,607.0,7172.0,7001.0,7200,Study,,3756.25674600933
1749,11584,MADISON ST,709,Y,2018/07/16 00:00:00+00,805.0,486.0,8480.0,8109.0,8200,Study(Normalized),,321.896082038585
1750,"10751,10747,10748,10750,10749",GREENWOOD AVE N,1774,N,,,,12500.0,,12500,Estimate,,1332.56891720834
1751,"15308,15310,15305,15307,15306,15309",N 35TH ST,1304,N,2018/01/29 08:30:00+00,245.0,286.0,2841.0,2641.0,2800,Study,,1583.93761433133
1752,13359,WALL ST,1026,Y,2017/10/19 09:45:00+00,822.0,527.0,7967.0,7357.0,8000,Study,,322.475851360827
1753,2871,2ND AVE S,570,N,2015/03/12 00:00:00+00,,,6907.0,6723.0,6900,Study - 13-15,,333.079395525185
1754,"4389,4390,4388",3RD AVE,976,Y,2018/08/16 00:00:00+00,412.0,607.0,7172.0,7143.0,7200,Study(Normalized),,1278.14887684732
1755,"21974,21972,21976,337247,21978,21977,21975,21973",SW CHARLESTOWN ST,372,N,2018/04/17 00:00:00+00,114.0,88.0,1020.0,979.0,1000,Study(Normalized),,1988.95458369187
1756,11587,MADISON ST,738,Y,2014/03/06 00:00:00+00,,,23157.0,20703.0,23200,Study - 13-15,,321.052577122088
1757,13215,UNIVERSITY WAY NE,1364,N,2018/05/09 00:00:00+00,242.0,292.0,3707.0,3548.0,3400,Study(Normalized),,712.956091783535
1758,15955,N 85TH ST,1773,N,2018/10/20 00:00:00+00,1927.0,2262.0,33303.0,32538.0,33300,Study(Normalized),,661.336324008279
1759,"11496,11497,11499,11498",M L KING JR WAY E,1111,N,2017/11/15 09:45:00+00,763.0,797.0,8706.0,8329.0,8700,Study,,1156.22269647433
1760,"5209,5210,5208,5212,5211",34TH AVE,1018,N,2013/08/08 00:00:00+00,,,4407.0,4099.0,4400,Study - 13-15,,2026.05795561897
1761,"11662,11661",MARION ST,650,Y,2018/07/18 00:00:00+00,501.0,582.0,7675.0,7523.0,7400,Study(Normalized),,322.059521784465
1762,9997,DENNY WAY,1073,B,,,,36000.0,,36000,Estimate,,321.398436782299
1763,"3377,3545,3544,3548,3533,3543,3546,3547,13173","23RD AVE E,24TH AVE E,TURNER WAY E",1205,N,2015/07/31 00:00:00+00,,,20416.0,18728.0,20400,Study - 13-15,,3144.58782658126
1764,11561,M L KING JR WAY S,174,N,2018/10/27 00:00:00+00,2034.0,2101.0,28849.0,27815.0,28800,Study(Normalized),,612.70215009956
1765,"19417,19418,19419,19420",S BAILEY ST,238,N,2017/11/09 11:30:00+00,751.0,822.0,10186.0,9507.0,10200,Study,,1027.32980082704
1766,"10497,10496,10494,10498,10495",FREMONT AVE N,1471,N,2015/08/06 00:00:00+00,,,9069.0,8901.0,9100,Study - 13-15,,1160.50653125716
1767,"16694,16691,16688,16690,16693,16692,16695,16685,16686,16687,16689",NE 145TH ST,1923,N,2018/10/20 00:00:00+00,1996.0,2317.0,30964.0,30046.0,31000,Study(Normalized),,3994.32840342965
1768,11770,MERCER ST,1128,N,,,,35000.0,,35000,Estimate,,321.353098859409
1769,"1556,1554,1555,1553,1552,1551",12TH AVE E,1166,N,2015/03/02 00:00:00+00,,,9345.0,8919.0,9300,Study - 13-15,,2417.64786185396
1770,"23285,23284,680538,23271,23270","W EMERSON ST,W EMERSON PL",27,N,2015/07/30 00:00:00+00,,,19776.0,18361.0,19800,Study - 13-15,,1743.23490379431
1771,"3722,3720,3721",25TH AVE NE,1531,N,,,,19000.0,,19000,Estimate,,2106.21457737476
1772,"22214,22215,22213",SW GENESEE ST,334,N,2018/03/22 00:00:00+00,261.0,222.0,2372.0,2243.0,2300,Study(Normalized),,1002.65837254644
1773,"5448,5445,5444,5446,5447,157969,5767,5768,22557,22556,22268,22266,22269,337252,22271,22270,22272,22267,22265","35TH AVE SW,37TH AVE SW,SW MANNING ST,SW HANFORD ST",426,N,2014/06/02 00:00:00+00,,,8296.0,7840.0,8300,Study - 13-15,,6485.2040122832
1774,"22777,22774,22778,22773,22775,22772,22776",SW ROXBURY ST,76,N,2018/02/14 14:15:00+00,766.0,998.0,11890.0,11417.0,11900,Study,,2711.65265814571
1775,12203,PIKE ST,842,Y,,,,15000.0,,15000,Estimate,,321.866619798918
1776,"6327,6326",40TH AVE NE,1723,N,2018/01/29 09:00:00+00,404.0,470.0,4247.0,3808.0,4200,Study,,1322.82007917851
1777,"18244,18243,15155,15154","NW 130TH ST,N 130TH ST",1910,N,,,,3500.0,,3500,Estimate,,1329.94267337203
1778,16500,NE 125TH ST,1874,N,2018/01/09 12:15:00+00,793.0,1029.0,12021.0,11548.0,12000,Study,,266.083427519374
1779,"2015,2016,2018,2014,2017",15TH AVE E,1192,N,2017/08/31 09:15:00+00,442.0,507.0,5927.0,5441.0,5900,Study,,1989.96830959475
1780,"2217,2218",15TH AVE NW,1529,N,2018/08/02 00:00:00+00,263.0,277.0,3731.0,3530.0,3700,Study(Normalized),,512.246588005876
1781,"7338,7337,7336",5TH AVE NE,1898,N,2018/05/01 00:00:00+00,598.0,858.0,8299.0,7995.0,7600,Study(Normalized),,1325.40819003623
1782,"17535,17533,17534,17536,17537",NE 75TH ST,1700,N,2015/03/20 00:00:00+00,,,12303.0,11835.0,12300,Study - 13-15,,1310.70292619006
1783,18045,NE PACIFIC ST,1335,N,2018/07/31 00:00:00+00,1484.0,1406.0,17917.0,16576.0,17400,Study(Normalized),,264.355383595009
1784,"21310,21311,21312",S SPOKANE ST,396,N,2013/04/03 00:00:00+00,,,2895.0,2587.0,2900,Study - 13-15,,1353.60588589569
1785,"5464,5463,5462,5469,5467,5466,5468,5465",35TH AVE SW,203,N,2015/11/09 00:00:00+00,,,19934.0,19104.0,19900,Study - 13-15,,3990.87363611402
1786,"10386,10385,606535",FAUNTLEROY WAY SW,314,N,2017/11/08 11:45:00+00,1783.0,2218.0,29651.0,29174.0,29700,Study,,844.00686160317
1787,"19208,19209",NW LEARY WAY,1491,N,,,,16000.0,,16000,Estimate,,830.603866503371
1788,4381,3RD AVE,750,Y,2017/08/24 07:15:00+00,724.0,682.0,9474.0,9950.0,9500,Study,,305.766049291291
1789,"16502,16503,16501",NE 125TH ST,1872,N,2017/10/31 12:15:00+00,1010.0,1182.0,14401.0,13701.0,14400,Study,,1095.16103113191
1790,"8271,8509,8510","8TH AVE,9TH AVE",668,Y,2018/07/24 00:00:00+00,371.0,298.0,3804.0,3494.0,3700,Study(Normalized),,1318.10314279748
1791,"11829,11830,11831",MERIDIAN AVE N,1866,N,2018/01/17 08:15:00+00,615.0,884.0,7840.0,6742.0,7800,Study,,1762.94442227195
1792,"9049,9048,9047,2197,2196,2198,18349","BALLARD BR,15TH AVE W,NW 46TH ST",17,N,2018/10/01 00:00:00+00,,,59190.0,56845.0,49500,Study(Normalized),,3674.28893819838
1793,"17463,17464,17465",NE 73RD ST,1692,N,2018/01/31 06:30:00+00,165.0,368.0,2963.0,2860.0,3000,Study,,520.063435389499
1794,"11660,11659",MARION ST,640,Y,,,,3500.0,,3500,Estimate,,316.591863353824
1795,12045,OLIVE WAY,922,Y,,,,14500.0,,14500,Estimate,,321.698485383987
1796,12902,STEWART ST,902,Y,,,,12200.0,,12200,Estimate,,155.985380368549
1797,"21744,21741,21740,21743,21742,7210,7209","SW ALASKA ST,49TH AVE SW",304,N,2017/11/01 13:00:00+00,187.0,196.0,2518.0,2427.0,2500,Study,,2978.78330599028
1798,1094,1ST AVE NE,1824,N,,,,12000.0,,12000,Estimate,,662.521706633648
1799,"22804,22807,22810,22812,22805,22811,21280","SW SPOKANE ST BR,SW SPOKANE ST,S SPOKANE ST",40,N,,,,8778.0,10326.0,8800,Estimate,,3234.65605522103
1800,9978,DELRIDGE WAY SW,182,N,2015/05/21 00:00:00+00,,,35909.0,33928.0,35900,Study - 13-15,,504.310600713357
1801,"16748,16747,16746,16745",NE 40TH ST,1390,N,2018/01/23 08:15:00+00,531.0,644.0,7151.0,6659.0,7200,Study,,1198.11998773472
1802,"3340,3342,3341",22ND AVE W,1297,N,2018/04/10 00:00:00+00,68.0,68.0,716.0,694.0,700,Study(Normalized),,2017.03760223993
1803,"11147,11150,11151,11149,11148,11146",LAKE CITY WAY NE,1776,N,,,,32000.0,,32000,Estimate,,1886.91144586446
1804,"14954,14955,273776,14952,14953",E YESLER WAY,591,N,,,,6700.0,,6700,Estimate,,1048.65977685078
1805,"22904,22905,9585,9583,9579,9584,9582,9580,9581","SW THISTLE ST,CALIFORNIA AVE SW",153,N,2018/01/25 13:45:00+00,378.0,487.0,5375.0,5143.0,5400,Study,,2529.989509503
1806,13698,WOODLAWN AVE N,1637,N,2018/06/01 00:00:00+00,576.0,777.0,7870.0,7779.0,7700,Study(Normalized),,355.124451736752
1807,2765,2ND AVE,972,Y,2018/05/17 00:00:00+00,1051.0,982.0,12424.0,12244.0,11400,Study(Normalized),,305.916629175641
1808,"18614,18611,18615,18613,18618,18612,18617,18616",NW 65TH ST,1650,N,,,,13000.0,,13000,Estimate,,1860.14179517607
1809,"12534,12541,12532,12538,12531,12536,12537,12539,12533,337245,12540,12535",RENTON AVE S,65,N,2015/01/26 00:00:00+00,,,7353.0,7241.0,7400,Study - 13-15,,4518.51549861221
1810,"4542,4543",3RD AVE W,1143,N,2018/06/28 00:00:00+00,259.0,285.0,3353.0,3067.0,3300,Study(Normalized),,903.167125179831
1811,"21198,21200,21204,21197,21202,21206,21199,21205,21209,21203,21201,21208,21207,21210",S ROXBURY ST,66,N,2017/11/14 11:15:00+00,245.0,229.0,2591.0,2506.0,2600,Study,,2813.69845331591
1812,"2033,2031,2032",15TH AVE NE,1414,N,,,,16000.0,,16000,Estimate,,1304.71499982316
1813,"17899,17897,17896,17901,17900,17898",NE 95TH ST,1804,N,2017/10/24 12:00:00+00,742.0,768.0,9111.0,9088.0,9100,Study,,3536.32575296263
1814,"1810,1809",13TH AVE S,239,N,,,,4500.0,,4500,Estimate,,574.103847507123
1815,"23612,626865,23614,23613,23617,23616",W NICKERSON ST,1406,N,2017/11/08 11:00:00+00,1371.0,1316.0,18502.0,17433.0,18500,Study,,3660.01030580814
1816,"10346,10345,10347,10348",FAIRVIEW AVE N,1112,N,,,,17000.0,,17000,Estimate,,1694.39127676753
1817,"11776,11778,275085,11777,11779,274457","MERCER ST,FAIRVIEW AVE N",1120,N,2014/05/29 00:00:00+00,,,2711.0,2505.0,2700,Study - 13-15,,1515.24911249021
1819,"1208,1209",1ST AVE S,452,N,,,,30000.0,,30000,Estimate,,1544.98585225716
1820,"1239,1238,1240",1ST AVE W,1104,N,2018/08/28 00:00:00+00,314.0,362.0,4598.0,4302.0,4600,Study(Normalized),,1127.34835154804
1821,"18075,18076,18077",NE RAVENNA BLVD,1582,N,2018/03/26 00:00:00+00,189.0,260.0,2779.0,2632.0,2700,Study(Normalized),,1040.55068589599
1822,1932,14TH AVE S,469,N,2018/04/05 00:00:00+00,536.0,737.0,7982.0,7434.0,8200,Study(Normalized),,406.529085901963
1823,"19235,19234",NW MARKET ST,1572,N,2018/01/31 09:00:00+00,664.0,759.0,10340.0,10461.0,10300,Study,,697.534429623564
1824,11582,MADISON ST,679,Y,2018/06/15 00:00:00+00,570.0,499.0,7607.0,7625.0,7400,Study(Normalized),,321.789253421302
1825,"9548,9551,9549,9550",CALIFORNIA AVE SW,360,N,2014/06/02 00:00:00+00,,,14027.0,13559.0,14000,Study - 13-15,,1995.65251071979
1826,"10392,10391,10393,10396,10390,10389,10394,10388,10395",FAUNTLEROY WAY SW,285,N,2015/09/23 00:00:00+00,,,16291.0,15697.0,16300,Study - 13-15,,4724.3231573369
1827,"10484,10563,10562","FREMONT AVE N,FREMONT BR",1284,N,2018/10/01 00:00:00+00,,,30053.0,31854.0,29300,Study(Normalized),,988.579643874907
1828,"12814,12813,12812,12811",SEWARD PARK AVE S,132,N,2017/10/19 11:30:00+00,841.0,914.0,9939.0,9653.0,9900,Study,,2008.74017669718
1829,"12366,12365",RAINIER AVE S,437,N,,,,36000.0,,36000,Estimate,,817.560305630588
1830,"8321,8320,8319",8TH AVE NE,1629,N,2015/04/27 00:00:00+00,,,994.0,971.0,1000,Study - 13-15,,700.991731319727
1831,"1014,1013,1015",1ST AVE,931,Y,2015/03/03 00:00:00+00,,,13110.0,13323.0,13100,Study - 13-15,,1278.23967854245
1832,18062,NE RAVENNA BLVD,1633,N,2018/01/10 12:00:00+00,859.0,436.0,7728.0,8002.0,7700,Study,,573.680636468107
1833,8511,9TH AVE,686,Y,2018/07/24 00:00:00+00,634.0,551.0,8256.0,8039.0,8000,Study(Normalized),,305.977915643294
1834,"4515,4514",3RD AVE S,607,Y,,,,3000.0,,3000,Estimate,,629.683192436497
1835,"9245,9243,9242,9244,14746,14744,14747,14745,14742,14743","BELMONT AVE E,E ROY ST",1168,N,2015/01/05 00:00:00+00,,,7851.0,0.0,7900,Study - 13-15,,1659.83344274325
1836,"10637,10636",GILMAN AVE W,1983,N,2014/02/20 00:00:00+00,,,7224.0,6764.0,7200,Study - 13-15,,834.589925114483
1837,1098,1ST AVE NE,1949,N,,,,39000.0,,39000,Estimate,,662.582930559386
1838,"21287,21290,21288,21286,21289",S SPOKANE ST,389,N,2014/07/22 00:00:00+00,,,19649.0,18393.0,19600,Study - 13-15,,1292.63164822645
1839,"20094,20096,20095",S GENESEE ST,317,N,2017/11/14 12:00:00+00,640.0,747.0,8696.0,8356.0,8700,Study,,796.827047143587
1840,8719,ALASKAN WAY,647,Y,,,,14300.0,,14300,Estimate,,306.236885461146
1841,13217,UNIVERSITY WAY NE,1400,N,,,,4500.0,,4500,Estimate,,83.0818196593334
1842,"20694,20693",S LUCILE ST,270,N,2015/08/19 00:00:00+00,,,11439.0,9196.0,11400,Study - 13-15,,660.825092665921
1843,10078,DEXTER AVE N,1169,N,2018/06/22 00:00:00+00,856.0,952.0,12333.0,12078.0,12000,Study(Normalized),,313.039066964977
1844,"19692,19691",S COLUMBIAN WAY,376,N,,,,20000.0,,20000,Estimate,,936.823643142971
1845,13203,UNIVERSITY ST,771,Y,2014/07/16 00:00:00+00,,,8310.0,7693.0,8300,Study - 13-15,,321.921397483943
1846,"19647,19646,19648",S CLOVERDALE ST,2031,N,2017/10/16 12:00:00+00,1027.0,1026.0,12636.0,11767.0,12600,Study,,1305.32363250582
1847,"10220,10219,10221",ELLIOTT AVE W,1989,N,2018/06/20 00:00:00+00,4001.0,4350.0,61388.0,58539.0,59900,Study(Normalized),,2366.28847676654
1848,2204,15TH AVE W ON RP,1353,N,2015/03/13 00:00:00+00,,,6425.0,5935.0,6400,Study - 13-15,,110.701162404039
1849,"270154,9956,9957",DELRIDGE WAY SW,411,N,,,,4000.0,,4000,Estimate,,581.959355969964
1850,8535,9TH AVE N,1187,N,,,,7800.0,,7800,Estimate,,649.043684698559
1851,"12363,12362,12361,12364",RAINIER AVE S,468,N,2015/09/15 00:00:00+00,,,34224.0,32763.0,34200,Study - 13-15,,1968.48973260767
1852,"11211,11210,11209",LAKE WASHINGTON BLVD E,1198,N,2015/07/27 00:00:00+00,,,20542.0,8440.0,20500,Study - 13-15,,3387.75668823251
1853,"13129,13128",THACKERAY PL NE,1519,N,2017/11/16 10:15:00+00,108.0,156.0,1447.0,1443.0,1400,Study,,1328.30560497882
1854,9309,BOREN AVE,716,B,,,,16000.0,,16000,Estimate,,306.086632685981
1855,11054,JAMES ST,664,Y,2013/03/07 00:00:00+00,,,33487.0,30421.0,33500,Study - 13-15,,321.540353449057
1856,"9690,9691",CLISE PL W,1226,N,2018/02/12 10:00:00+00,601.0,693.0,7817.0,7090.0,7800,Study,,1364.80094593118
1857,"8154,8155,341024,8153",7TH AVE,739,Y,2018/06/05 00:00:00+00,525.0,366.0,5542.0,5559.0,5400,Study(Normalized),,917.80086522711
1858,"14908,14906,14910,14909,14907",E UNION ST,851,N,2017/11/15 10:00:00+00,363.0,446.0,4931.0,4746.0,4900,Study,,1700.45221960425
1859,"6256,6257,6261,6258,6260,6259",4TH AVE S,269,N,2015/09/30 00:00:00+00,,,20541.0,17539.0,20500,Study - 13-15,,2940.91420896933
1860,13313,VIRGINIA ST,905,Y,2018/04/11 00:00:00+00,537.0,619.0,7545.0,7319.0,7700,Study(Normalized),,321.980823705117
1861,"13227,13226,13224,13225",UNIVERSITY WAY NE,1587,N,2017/10/24 10:30:00+00,319.0,363.0,4041.0,3921.0,4000,Study,,2219.98473162658
1862,"12800,12805,12799,12803,12802,12804,12801,13621","SEWARD PARK AVE S,WILSON AVE S",199,N,2017/10/26 10:00:00+00,1242.0,1195.0,13133.0,12713.0,13100,Study,,2945.05923574458
1863,"16147,16146",NE 100TH ST,1814,N,2017/08/08 09:15:00+00,444.0,512.0,5723.0,4663.0,5700,Study,,661.739154890433
1864,"8176,8175",7TH AVE NE,1512,N,2018/01/23 08:00:00+00,794.0,1058.0,13396.0,13130.0,13400,Study,,824.756105479536
